Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(4),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Cf_relativistic
62.400000000000006,0.0031525857260268583,0.0005513510845731838,0.0018438513525904725,0.0010396345162660896,0.00012346520536951305,0.0005541302289127514,0.00037913798072059847,8.862229983829184e-05,6.175467210735757e-05,3.511445240449303e-05,0.0001575438856211389,0.0001128548088358231,3.099846037147644e-05,2.1784444686812587e-05,7.29507395978959e-07,5.53920475748557e-07,9.69002454722069e-06,4.1138727485819196e-05,2.9335622693917506e-05,7.131584061658031e-06,4.956162023081579e-06,9.193032405190842e-08,6.41138629389002e-08,1.9162082767681203e-06,6.752598819600911e-06,4.0753784568011786e-06,9.81827461040552e-08,0.02026302607820791
62.45,0.003149432166428661,0.0005513452295475046,0.0018393513980488056,0.0010362382271764006,0.0001233906439098104,0.000552920650216881,0.000377917742467466,8.816283433672403e-05,6.141154659391007e-05,3.50710326453218e-05,0.00015721892653904648,0.00011249529861414254,3.083663368693598e-05,2.1662443749383325e-05,7.241842573030639e-07,5.497320728752976e-07,9.675792930939993e-06,4.1055418761979925e-05,2.92424843161893e-05,7.094310681387049e-06,4.928370615278992e-06,9.126796454288549e-08,6.364609133209033e-08,1.9132422138849172e-06,6.7391531587277134e-06,4.0625911192782905e-06,9.800331509496514e-08,0.02021818312505825
62.5,0.0031462807890904926,0.0005513389945629252,0.0018348627462897627,0.001032853455250161,0.00012331737466103658,0.0005517130591990403,0.00037670130081010855,8.770596471190455e-05,6.107047688351001e-05,3.502823829796207e-05,0.00015689435444972264,0.00011213685786247727,3.06757246151862e-05,2.1541177966721234e-05,7.189031913894857e-07,5.455777569357994e-07,9.66175817251618e-06,4.097219688549976e-05,2.914961980827917e-05,7.057251565421907e-06,4.900750121752896e-06,9.0609765327953e-08,6.318164176475226e-08,1.910306953567969e-06,6.7257109244439936e-06,4.049832764394154e-06,9.782318206898704e-08,0.020173475591084556
62.550000000000004,0.003143131595918734,0.000551332369012308,0.0018303853720258673,0.0010294801623612732,0.000123245381879276,0.0005505074587508473,0.0003754886466605633,8.725167525689572e-05,6.0731449868157034e-05,3.498606266046396e-05,0.00015657017142599845,0.00011177948454415055,3.0515727613937422e-05,2.1420642642666914e-05,7.136638410434262e-07,5.41457231341643e-07,9.647918213369048e-06,4.088906251346585e-05,2.9057028800215322e-05,7.020405103141744e-06,4.873299100108198e-06,8.995542021669525e-08,6.272028632236567e-08,1.9074029514069197e-06,6.712268669999692e-06,4.037100161182304e-06,9.764252715436374e-08,0.020128902939332397
62.6,0.0031399845888071534,0.0005513253424130076,0.0018259192499962206,0.0010261183104917314,0.00012317464995044864,0.0005493038517041856,0.000374279770923803,8.679995036498374e-05,6.039445252771095e-05,3.494449908424604e-05,0.00015624637951669194,0.00011142317661413378,3.0356637175888646e-05,2.1300833112399e-05,7.084658522991488e-07,5.373702022410366e-07,9.634271010919026e-06,4.0806016291661625e-05,2.8964710899657063e-05,6.983769634045869e-06,4.846016047985305e-06,8.93046476514631e-08,6.226179996697075e-08,1.9045308621918937e-06,6.698823271114025e-06,4.024390374080023e-06,9.74617556223538e-08,0.02008446463718629
62.650000000000006,0.00313683976963693,0.0005513179044059626,0.0018214643549667115,0.0010227678617314865,0.00012310516338945632,0.0005481022408316367,0.00037307466449808594,8.635077452901429e-05,6.005947192928026e-05,3.490354097375021e-05,0.00015592298074675284,0.00011106793201920244,3.0198447828501232e-05,2.118174474221879e-05,7.033088743887725e-07,5.333163784917659e-07,9.62081453860713e-06,4.072305885419568e-05,2.887266568959872e-05,6.947343456624447e-06,4.8188994130533555e-06,8.86571864863364e-08,6.180595458847984e-08,1.9016915125745251e-06,6.685371997768518e-06,4.0117008077391465e-06,9.728141819072392e-08,0.02004016015650494
62.7,0.0031336971402766843,0.0005513100447547901,0.0018170206617302343,0.001019428778278317,0.00012303690683933326,0.0005469026288469128,0.0003718733182753049,8.590413234073369e-05,5.9726495226615565e-05,3.4863181786098356e-05,0.00015559997711740768,0.00011071374869809123,3.004115413377441e-05,2.1063372929336597e-05,6.981925597116081e-07,5.292954716346756e-07,9.607546785919203e-06,4.064019082323841e-05,2.8780892726559074e-05,6.911124838392029e-06,4.791947604337453e-06,8.80127984130712e-08,6.135253462142805e-08,1.8988858698043423e-06,6.6719125773595754e-06,3.9990292485496816e-06,9.710213035155446e-08,0.019995988973857206
62.75,0.0031305567025825026,0.0005513017533448866,0.0018125881451068954,0.0010161010224376918,0.00012296986507040074,0.0005457050184052854,0.00037067572314133,8.54600084901335e-05,5.939550965950677e-05,3.4823415030750464e-05,0.00015527737060630375,0.0001103606245816471,2.9884750688021863e-05,2.094571310165933e-05,6.931165638040134e-07,5.253071958676632e-07,9.59446575841135e-06,4.0557412808874965e-05,2.8689391539304108e-05,6.87511202684797e-06,4.765159004612103e-06,8.737127431743692e-08,6.090136399301127e-08,1.8961150073314396e-06,6.658443248108398e-06,3.986373904721987e-06,9.692451647846635e-08,0.019951950570857562
62.800000000000004,0.0031274184583979657,0.0005512930201825336,0.001808166779944223,0.0010127845566226354,0.00012290402297942624,0.0005445094121040132,0.00036948186997634927,8.501838776480013e-05,5.906650255318485e-05,3.4784234269164524e-05,0.00015495516316765335,0.00011000855759298133,2.972923212164996e-05,2.082876071757973e-05,6.880805453097757e-07,5.213512680201915e-07,9.581569477733647e-06,4.0474725409081056e-05,2.8598161628139576e-05,6.8393032611073265e-06,4.738531983570024e-06,8.673244068277644e-08,6.045231817681169e-08,1.8933800681608768e-06,6.644962801653567e-06,3.973733445296348e-06,9.674917600278118e-08,0.019908044434465887
62.85,0.003124282409554177,0.0005512838353940083,0.0018037565411173763,0.0010094793433535914,0.00012283936558878661,0.0005433158124827688,0.00036829174965520616,8.457925504926897e-05,5.873946131772803e-05,3.474563311445797e-05,0.0001546333567323775,0.00010965754564762024,2.9574593098937423e-05,2.0712511265767076e-05,6.83084165951002e-07,5.174274075283013e-07,9.568855981649111e-06,4.0392129209824964e-05,2.8507202464796356e-05,6.803696783930957e-06,4.7120649114589416e-06,8.609616452672247e-08,6.000531154676755e-08,1.890682226915143e-06,6.6314706137795845e-06,3.9611070367349355e-06,9.657664949488239e-08,0.01986427005715058
62.900000000000006,0.003121148557869787,0.0005512741892246992,0.0017993574035293433,0.0010061853452582805,0.0001227758780456355,0.000542124222024061,0.00036710535304773146,8.414259532438204e-05,5.841437344747163e-05,3.470760523107071e-05,0.0001543119532082489,0.00010930758665365393,2.9420828317816175e-05,2.0596960264959174e-05,6.78127090499492e-07,5.135353364100993e-07,9.556323324045056e-06,4.030962478529624e-05,2.841651349291795e-05,6.7682908538751e-06,4.6857561728697046e-06,8.546235885514594e-08,5.9560279301498405e-08,1.8880226516039913e-06,6.617966662302618e-06,3.948494374162739e-06,9.64073691728176e-08,0.01982062693695823
62.95,0.0031180169051510235,0.0005512640720382269,0.0017949693421111495,0.001002902525071564,0.0001227135456210751,0.0005409346431536579,0.00036592267101907426,8.370839366665119e-05,5.809122652042282e-05,3.467014433442992e-05,0.00015399095448003525,0.00010895867851188448,2.9267932509653936e-05,2.0482103263756068e-05,6.73208986748588e-07,5.096747792417112e-07,9.543969574934176e-06,4.022721269825908e-05,2.8326094129146053e-05,6.73308375727899e-06,4.6596041803571215e-06,8.48309914683116e-08,5.911717768470955e-08,1.885402466112516e-06,6.604451531279589e-06,3.935895703205643e-06,9.624160416528732e-08,0.019777114577603724
63.0,0.0031148874531917166,0.0005512534743155699,0.0017905923318220522,0.000999630845635299,0.000122652353709332,0.0005397470782410059,0.0003647436944300271,8.327663524762438e-05,5.777000819767887e-05,3.46332441906163e-05,0.00015367036240964134,0.00010861081911597187,2.9115900439037885e-05,2.0367935840414948e-05,6.683295254854551e-07,5.058454631336557e-07,9.531792820442868e-06,4.0144893500524654e-05,2.8235943764785495e-05,6.69807381981323e-06,4.633607387579943e-06,8.420209716142893e-08,5.8676004986784745e-08,1.8828227143962012e-06,6.59092640095428e-06,3.9233118279935154e-06,9.607943115153436e-08,0.01973373248863196
63.050000000000004,0.003111760203773326,0.0005512423866541951,0.00178622634764974,0.0009963702698981955,0.00012259228782693731,0.0005385615295996479,0.00036356841413734897,8.284730533325709e-05,5.7450706222849976e-05,3.459689861603207e-05,0.00015335017883625143,0.00010826400635257923,2.8964726903559944e-05,2.025445360264666e-05,6.634883804637771e-07,5.020471177076183e-07,9.519791162784657e-06,4.0062667733534776e-05,2.814606176801705e-05,6.663259417322747e-06,4.607764301658824e-06,8.357578955026753e-08,5.8236826570855775e-08,1.8802843273152598e-06,6.577393023213823e-06,3.910744101392041e-06,9.592075756303657e-08,0.019690480185598724
63.1,0.0031086351586649716,0.0005512307997671932,0.0017818713646105305,0.0009931207609156737,0.0001225333336119109,0.0005373779994876397,0.0003623968209940853,8.242038928328784e-05,5.7133308421486196e-05,3.456110147707053e-05,0.00015303040557647097,0.00010791823810151655,2.881440673360344e-05,2.014165218741367e-05,6.586852283768289e-07,4.982794750735832e-07,9.5079627202169e-06,3.9980535929045845e-05,2.8056447486613333e-05,6.628638985714754e-06,4.582073494469949e-06,8.295226686279002e-08,5.779978949213155e-08,1.8777880929510023e-06,6.5638536827885846e-06,3.898194394867575e-06,9.576540005860137e-08,0.019647357190173353
63.150000000000006,0.0031055123196234544,0.0005512187044824199,0.0017775273577495584,0.0009898822818497149,0.00012247547682294995,0.0005361964901079632,0.0003612289058498825,8.199587255061735e-05,5.6817802700508006e-05,3.452584668978726e-05,0.00015271104442446778,0.00010757351223588262,2.8664934792130942e-05,2.0029527260729246e-05,6.539197488308817e-07,4.945422698072802e-07,9.496305626979313e-06,3.989849860989982e-05,2.796710025110113e-05,6.59421102966452e-06,4.556533612617198e-06,8.23318071415439e-08,5.7365123885716314e-08,1.8753346311274825e-06,6.550311144955951e-06,3.885665047370202e-06,9.561319223460517e-08,0.019604363030070016
63.2,0.003102391688393291,0.0005512060917416407,0.0017731943021409727,0.0009866547959687174,0.0001224187033386215,0.0005350170036089393,0.000360064659551302,8.157374068069282e-05,5.6504177047641575e-05,3.449112821957293e-05,0.0001523920971521132,0.00010722982662220646,2.851630597447377e-05,1.9918074517458354e-05,6.491916243189195e-07,4.908352389279153e-07,9.484818033213385e-06,3.98165562908671e-05,2.7878019378303266e-05,6.559974129939406e-06,4.531143385856741e-06,8.171475163076542e-08,5.693312790217872e-08,1.8729243727174125e-06,6.5367685910554e-06,3.873158794900185e-06,9.546407876673385e-08,0.01956149723871016
63.25,0.0030992732667067353,0.0005511929525996815,0.0017688721728881206,0.0009834382666473443,0.0001223629991565594,0.0005338395420846372,0.00035890407294212766,8.115397931089543e-05,5.619241953085739e-05,3.4456940080827734e-05,0.00015207356550912238,0.0001068871791205865,2.8368515208122577e-05,1.980728968111966e-05,6.445005401946093e-07,4.87158121876128e-07,9.473498104862033e-06,3.973470947954374e-05,2.7789204175183326e-05,6.525926949173169e-06,4.505901633783542e-06,8.110147942724978e-08,5.6504132048115425e-08,1.8705575441491412e-06,6.523229543631602e-06,3.860678684595126e-06,9.531815711495397e-08,0.01951875935455758
63.300000000000004,0.003096157056283807,0.0005511792782235838,0.001764560945123737,0.000980232657366375,0.00012230835039266517,0.000532664107575283,0.00035774713686367274,8.073657416993261e-05,5.588251829781332e-05,3.442327633663741e-05,0.00015175545122319447,0.00010654556758482906,2.822155745251947e-05,1.9697168503689122e-05,6.398461846465007e-07,4.835106604921445e-07,9.462344023549467e-06,3.965295867728441e-05,2.7700653942909764e-05,6.492068235958385e-06,4.480807270629418e-06,8.049238007420443e-08,5.6078455576489986e-08,1.8682341573595186e-06,6.509697783439813e-06,3.848227978851351e-06,9.51756524585734e-08,0.019476148920213546
63.35,0.003093043058832322,0.0005511650598917647,0.0017602605940101308,0.0009770379317125552,0.00012225474328031314,0.0005314907020676661,0.00035659384215508237,8.03215110772344e-05,5.5574461575301655e-05,3.4390131098450944e-05,0.00015143775600015246,0.00010620498986258555,2.807542769885149e-05,1.9587706765404943e-05,6.352282486724113e-07,4.798925989940797e-07,9.451353986441608e-06,3.957130438015136e-05,2.761236798104994e-05,6.458396827163056e-06,4.455859308065317e-06,7.988783118219315e-08,5.565638112007799e-08,1.8659540052643534e-06,6.496177260830116e-06,3.835810055878691e-06,9.50368448893468e-08,0.01943366548148655
63.400000000000006,0.0030899312760479147,0.000551150288993182,0.0017559710947393642,0.0009738540533784406,0.0001222021641695598,0.0005303193274955426,0.00035544417965363166,7.990877594235327e-05,5.526823766869959e-05,3.435749852575978e-05,0.00015112048152408214,0.00010586544379548772,2.7930120969845186e-05,1.9478900274573723e-05,6.306464260539537e-07,4.7630368395633934e-07,9.440526206087848e-06,3.948974707985875e-05,2.752434559180104e-05,6.424911648417893e-06,4.431056855945906e-06,7.928818460909988e-08,5.5238159112569344e-08,1.863716662652493e-06,6.482672004150083e-06,3.823428313036914e-06,9.490198909931466e-08,0.019391308586613955
63.45,0.0030868217096140698,0.0005511349570265034,0.001751692422533437,0.0009706809861622466,0.00012215059952635712,0.0005291499857400388,0.00035429814019502303,7.949835476436889e-05,5.496383496142431e-05,3.432537282577874e-05,0.00015080362945747125,0.00010552692721928253,2.7785632319562886e-05,1.937074486737822e-05,6.261004133311844e-07,4.72743664288099e-07,9.42985891024547e-06,3.9408287264691966e-05,2.743658608416378e-05,6.391611712762397e-06,4.406399120981363e-06,7.86937597296305e-08,5.482402571951305e-08,1.8615214922589358e-06,6.469186027767618e-06,3.8110860783415363e-06,9.477126098031858e-08,0.019349077785656463
63.5,0.003083714361202146,0.0005511190555992815,0.0017474245526444632,0.0009675186939676898,0.00012210003593177008,0.0005279826786300499,0.0003531557146136777,7.90902336312961e-05,5.46612419143913e-05,3.429374825312848e-05,0.00015048720144134758,0.00010518943796396492,2.7641956833199897e-05,1.92632364076862e-05,6.215899097773253e-07,4.692122912118063e-07,9.419350341688342e-06,3.9326925420381306e-05,2.734908877796484e-05,6.358496117479242e-06,4.381885403367894e-06,7.810483972704268e-08,5.4414208522384846e-08,1.8593676556428697e-06,6.455723242136705e-06,3.798786533851069e-06,9.464473890775535e-08,0.019306972629971865
63.550000000000004,0.0030806092324714043,0.0005511025764271327,0.0017431674603548477,0.0009643671408038329,0.0001220504600811983,0.0005268174079426398,0.00035201689374302574,7.868439871949735e-05,5.4360447065476925e-05,3.426261910951959e-05,0.00015017119909541707,0.0001048529738539098,2.7499089626883266e-05,1.915637078686078e-05,6.171146173735439e-07,4.6570931824168907e-07,9.408998758001948e-06,3.924566203091079e-05,2.7261853007637268e-05,6.325564039187574e-06,4.3575150914546915e-06,7.752166823254788e-08,5.400891278247642e-08,1.8572541283922216e-06,6.4422873680462845e-06,3.7865326525816435e-06,9.452240278650086e-08,0.019264992671700266
63.6,0.003077506325069038,0.0005510855113329216,0.001738921120977464,0.0009612262907849282,0.0001220018587836018,0.0005256541754034372,0.0003508816684157926,7.828083629309921e-05,5.406143902898481e-05,3.423197974343827e-05,0.00014985562401820149,0.0001045175327080028,2.7357025847471816e-05,1.9050143923572057e-05,6.126742407837623e-07,4.622345011622359e-07,9.398802431367133e-06,3.916449757924352e-05,2.7174878125672682e-05,6.292814727304769e-06,4.333287654569024e-06,7.694444672603737e-08,5.3608303944744584e-08,1.8551797190990343e-06,6.4288818568534905e-06,3.774327148526843e-06,9.440412923175795e-08,0.019223137463283874
63.650000000000006,0.0030744056406301944,0.0005510678522459493,0.0017346855098558228,0.0009580961081302553,0.00012195421896073075,0.000524492982687029,0.00034975002946428135,7.787953270341216e-05,5.376420649511564e-05,3.4201824549833624e-05,0.0001495404777871751,0.0001041831123397692,2.7215760672357256e-05,1.894455176360991e-05,6.082684873294699e-07,4.5878759800662376e-07,9.388759648335181e-06,3.9083432547946745e-05,2.708816350566568e-05,6.26024749602278e-06,4.309202634162343e-06,7.637333480248357e-08,5.321250056115728e-08,1.853143091499473e-06,6.415509818156302e-06,3.762172437664911e-06,9.428967549468634e-08,0.01918140655707046
63.7,0.0030713071807780086,0.0005510495912011469,0.0017304606023642473,0.0009549765571639646,0.00012190752764635948,0.0005233338314173545,0.0003486219677206539,7.748047438835524e-05,5.3468738229441306e-05,3.417214796980654e-05,0.00014922576195890172,0.00010384971055750253,2.707528930926687e-05,1.8839590279698293e-05,6.038970669645412e-07,4.5536836903508754e-07,9.3788687095971e-06,3.900246741970228e-05,2.7001708544880043e-05,6.227861714978477e-06,4.285259633477803e-06,7.580845471551673e-08,5.282157644004583e-08,1.8511427891463879e-06,6.402173956049406e-06,3.75007060680062e-06,9.417866348609296e-08,0.019139799505017048
63.75,0.003068210947123625,0.000551030720338274,0.0017262463739080376,0.0009518676023149128,0.00012186177198552434,0.0005221767231680945,0.00034749747401720683,7.708364787188366e-05,5.3175023072382206e-05,3.414294449030016e-05,0.0001489114780691705,0.00010351732516439094,2.6935606996067174e-05,1.8735255471310582e-05,5.995596922500313e-07,4.519765767132085e-07,9.369127929750106e-06,3.8921602677689434e-05,2.6915512666275726e-05,6.195656798826115e-06,4.261458305972112e-06,7.524989943327087e-08,5.243556946761435e-08,1.84917726197753e-06,6.388876514858723e-06,3.7380233868690143e-06,9.407058479571087e-08,0.019098315858509587
63.800000000000004,0.003065116941266226,0.0005510112319011211,0.0017220427999236404,0.0009487692081165017,0.0001218169392337658,0.0005210216594630603,0.00034637653918664555,7.668903976342087e-05,5.2883049938688643e-05,3.411420864379197e-05,0.0001485976276331319,0.0001031859539586431,2.6796709000569025e-05,1.863154336448632e-05,5.952560783289628e-07,4.4861198569012924e-07,9.359535637064406e-06,3.884083880583122e-05,2.6829575319948007e-05,6.163632195944526e-06,4.237798342752174e-06,7.469774106830695e-08,5.2054499560054004e-08,1.847244894154396e-06,6.375619235074558e-06,3.726032127923984e-06,9.39648425246278e-08,0.01905695516831287
63.85,0.003062025164793064,0.0005509911182367173,0.0017178498558788147,0.0009456813392065157,0.00012177301675637449,0.0005198686417765811,0.00034525915406235553,7.629663675729449e-05,5.259280781692593e-05,3.4085935007987433e-05,0.00014828421214543283,0.00010285559473361262,2.6658590620333946e-05,1.8528450011649217e-05,5.909859429011009e-07,4.452743627766945e-07,9.350090173253376e-06,3.8760176288896846e-05,2.6743895983942382e-05,6.13178737653034e-06,4.2142794593081105e-06,7.415203497891721e-08,5.1678389404576945e-08,1.8453440325705356e-06,6.362403320090622e-06,3.714097774297725e-06,9.386082850485792e-08,0.019015716984590515
63.900000000000006,0.003058935619279481,0.0005509703717945421,0.0017136675172727913,0.000942603960326954,0.00012172999202764136,0.0005187176715338876,0.0003441453094786691,7.590642563217548e-05,5.2304285768962726e-05,3.405811820551525e-05,0.0001479712330803513,0.00010252624527792098,2.652124718248153e-05,1.8425971491426222e-05,5.867490061977193e-07,4.4196347692352217e-07,9.340789893250172e-06,3.8679615612456784e-05,2.6658474164422493e-05,6.100121820341636e-06,4.190901381839111e-06,7.361281557370736e-08,5.130726995199969e-08,1.8434730154595383e-06,6.349229414280537e-06,3.7022208400755173e-06,9.375801368370327e-08,0.01897460085685803
63.95,0.003055848306288942,0.0005509489851257426,0.0017094957596364385,0.0009395370363238681,0.0001216878526301118,0.0005175687501114954,0.0003430349962711312,7.551839325052185e-05,5.2017472929463664e-05,3.403075290362419e-05,0.00014765869189193098,0.00010219790337557984,2.6384674043498334e-05,1.832410390846804e-05,5.825449909563876e-07,4.386790991990328e-07,9.331633164993713e-06,3.8599157262690264e-05,2.6573309395182872e-05,6.068635004363733e-06,4.1676638334766664e-06,7.308008359682556e-08,5.094115905319439e-08,1.8416302005680209e-06,6.336097592869507e-06,3.6904013867314096e-06,9.36560175971038e-08,0.018933606333763096
64.0,0.0030527632273730583,0.0005509269508823543,0.0017053345585324171,0.0009364805321471918,0.00012164658625384378,0.0005164218788375858,0.00034192820527676013,7.513252655802542e-05,5.17323585053849e-05,3.4003833813881465e-05,0.0001473465900141148,0.00010187056680611148,2.6248866589047703e-05,1.8222843393270657e-05,5.783736223957824e-07,4.3542100276744594e-07,9.322618369226738e-06,3.8518801726047664e-05,2.6488401236512092e-05,6.037326390669522e-06,4.144566520710588e-06,7.255378948464044e-08,5.05800248712902e-08,1.8398139923948492e-06,6.323007363949869e-06,3.678639006146152e-06,9.355462957911395e-08,0.018892732962727865
64.05,0.0030496803840716173,0.0005509042618165272,0.0017011838895553404,0.0009334344128505748,0.00012160618069567007,0.0005152770589923843,0.0003408249273343069,7.474881258306291e-05,5.1448931775473774e-05,3.397735569187274e-05,0.0001470349288608783,0.00010154423334466864,2.6113820233781034e-05,1.8122186101998192e-05,5.742346281905617e-07,4.321889628667824e-07,9.313743899308449e-06,3.8438549488774144e-05,2.6403749273426914e-05,6.006195414741808e-06,4.12160912031753e-06,7.203381982475546e-08,5.022376168801274e-08,1.8380228680328085e-06,6.309957682817127e-06,3.6669328129730397e-06,9.345377788914225e-08,0.018851980289616883
64.10000000000001,0.003046599777912607,0.0005508809107797562,0.0016970437283319272,0.000930398643591212,0.00012156662385846434,0.0005141342918085376,0.00033972515328451044,7.43672384361502e-05,5.1167182089771667e-05,3.3951313336903686e-05,0.00014672370982636264,0.00010121890076215264,2.5979530421150083e-05,1.8022128216306876e-05,5.701277384463231e-07,4.289827567868977e-07,9.305008161043889e-06,3.835840103630357e-05,2.631935311331147e-05,5.975241474513797e-06,4.09879126707889e-06,7.151999203364654e-08,4.987219298719485e-08,1.836255401182338e-06,6.296946978553067e-06,3.6552814502539737e-06,9.335346849028266e-08,0.018811347858581347
64.15,0.003043521410412248,0.000550856890722116,0.001692914050521161,0.0009273731896296771,0.0001215279037504114,0.0005129935784714897,0.00033862887397035203,7.39877913094011e-05,5.08870988691209e-05,3.392570159170311e-05,0.00014641293428500703,0.00010089456682533112,2.5845992623220704e-05,1.792266594317036e-05,5.660526856746882e-07,4.2580216384759164e-07,9.296409572531879e-06,3.8278356852535025e-05,2.623521238300915e-05,5.944463920367196e-06,4.076112542556058e-06,7.101205788523422e-08,4.9525090023294714e-08,1.834510283939262e-06,6.283973192458197e-06,3.643683111309407e-06,9.325372559658772e-08,0.018770835212114378
64.2,0.0030404452830750154,0.0005508321946915008,0.0016887948318144341,0.0009243580163297458,0.00012149000848428118,0.0005118549201198531,0.0003375360802373032,7.361045847598848e-05,5.06086716046743e-05,3.390051534212764e-05,0.00014610260359168028,0.00010057122929695341,2.5713202340487375e-05,1.782379551470591e-05,5.620092047685326e-07,4.22646965376821e-07,9.287946564032935e-06,3.8198417419006474e-05,2.6151326725426676e-05,5.913862046305067e-06,4.053572465165824e-06,7.05097130750931e-08,4.918218830847826e-08,1.8327863459908652e-06,6.271033827557413e-06,3.6321355793847274e-06,9.31545563942264e-08,0.01873044189128071
64.25,0.003037371397393668,0.0005508068158328678,0.0016846860479357022,0.0009213530891582272,0.00012145292627670692,0.0005107183178457811,0.00033644676293357424,7.32352272896103e-05,5.033188985740904e-05,3.387574951686799e-05,0.00014579271908181252,0.00010024888593586581,2.558115510168931e-05,1.772551318800206e-05,5.579970329774235e-07,4.195169446890763e-07,9.279617577858172e-06,3.8118583213983404e-05,2.6067695795721562e-05,5.883435082490133e-06,4.031170481768791e-06,7.001260924355164e-08,4.88431987310285e-08,1.8310825708891925e-06,6.258126008004559e-06,3.6206362846031764e-06,9.305594242665514e-08,0.01869016743608911
64.3,0.003034299754849277,0.0005507807473874861,0.0016805876746416313,0.0009183583736847896,0.00012141664544746714,0.0005095837726953369,0.0003353609129103581,7.286208518395858e-05,5.005674325764358e-05,3.385139908715677e-05,0.00014548328207152596,9.992753449712528e-05,2.5449846463627547e-05,1.7627815244947314e-05,5.540159098832865e-07,4.164118870639541e-07,9.271421068279736e-06,3.803885471148146e-05,2.5984319257153006e-05,5.853182189308123e-06,4.008905960948707e-06,6.952036610780234e-08,4.8507816451085935e-08,1.8293981091090545e-06,6.245246546834622e-06,3.6091823757792273e-06,9.29578440722951e-08,0.018650011385967214
64.35000000000001,0.0030312303569112508,0.0005507539826921892,0.0016764996877217432,0.0009153738355817852,0.00012138115441877157,0.0005084512856688605,0.00033427852102207154,7.249101967219204e-05,4.978322150455797e-05,3.382745906647788e-05,0.00014517429385776527,9.960717273211183e-05,2.5319272010983232e-05,1.7530697992059984e-05,5.500655773763493e-07,4.133315797249759e-07,9.263355501462838e-06,3.795923238024427e-05,2.59011967766844e-05,5.823102453081785e-06,3.986778188122409e-06,6.903258315423552e-08,4.817572584251056e-08,1.827732287642909e-06,6.23239202019929e-06,3.597770802914742e-06,9.286020051837429e-08,0.018609973280274347
64.4,0.003028163205037365,0.0005507265151786329,0.0016724220629985638,0.0009123994406240786,0.00012134644171455115,0.0005073208577213349,0.0003331995781265952,7.212201834641274e-05,4.9511314365718015e-05,3.380392451027743e-05,0.00014486575571842785,9.928779838864037e-05,2.5189427356137246e-05,1.743415776031935e-05,5.461457796314082e-07,4.102758118187025e-07,9.255419355419051e-06,3.787971668269893e-05,2.581832802043163e-05,5.793194883524617e-06,3.964786362579101e-06,6.854885187829936e-08,4.784659977702016e-08,1.8260846159370863e-06,6.219558846008389e-06,3.586398405012855e-06,9.276291629585256e-08,0.01857005265880878
64.45,0.003025098300673787,0.0005506983383725564,0.0016683547763277596,0.0009094351546888651,0.00012131249595975168,0.0005061924897627485,0.00033212407508550747,7.175506887714529e-05,4.924101167660202e-05,3.378079051567622e-05,0.00014455766891249264,9.896940921107045e-05,2.506030813899063e-05,1.7338190904997698e-05,5.422562630844379e-07,4.072443743941752e-07,9.247611119979989e-06,3.780030807391184e-05,2.573571264905478e-05,5.763458412984946e-06,3.942929596504784e-06,6.806877009558329e-08,4.75201004211706e-08,1.824454788034503e-06,6.206743364810051e-06,3.575061997394351e-06,9.26658415929251e-08,0.018530249062334803
64.5,0.003022035645255104,0.0005506694458930489,0.0016642978035982822,0.0009064809437554973,0.0001212793058796316,0.000505066182658457,0.0003310520027643189,7.139015901282059e-05,4.8972303340131664e-05,3.375805222118376e-05,0.00014425003468014941,9.865200294041574e-05,2.493191002678656e-05,1.724279380549378e-05,5.383967764096059e-07,4.0423706038274343e-07,9.23992929679016e-06,3.772100700056869e-05,2.5653350313193364e-05,5.733891897492297e-06,3.921206916004439e-06,6.759195843174398e-08,4.719589416720681e-08,1.822842680858129e-06,6.193941920784303e-06,3.563758453063583e-06,9.256876684788337e-08,0.018490562033196323
64.55,0.0030189752402043505,0.0005506398314518198,0.0016602511207325073,0.000903536773905306,0.00012124686029906355,0.0005039419372295434,0.0003299833520327024,7.102727657926254e-05,4.870517932620582e-05,3.373570480641385e-05,0.00014394285424292709,9.833557731445203e-05,2.480422871393331e-05,1.7147962865167315e-05,5.345670704967069e-07,4.012536645783034e-07,9.232372399317288e-06,3.7641813900001494e-05,2.5571240649044196e-05,5.704494119578765e-06,3.899617264091144e-06,6.711807620181384e-08,4.687368168382963e-08,1.8212483486461022e-06,6.181150940886817e-06,3.552484773785075e-06,9.247145134145911e-08,0.018450991116022237
