Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(1),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Cm_relativistic
23.650000000000002,0.006036750399220276,0.0063647519067359035,0.00966482410042168,0.010370152852469047,0.003957643786448103,0.0024732929043891775,0.0018821503002875806,0.007859419064540138,0.007388213283610627,0.0011328563140853712,0.0015492674638178591,0.0009011012680614644,0.0019346590109668386,0.0019196519916847713,0.001003321756586745,0.0009236654080995996,0.00030388937336944756,0.0004902941068340071,0.0002802188731406978,0.00038760799636722727,0.00038677742273424023,0.00011950517377079409,0.00010616644280611979,6.151051406738477e-05,8.771849537947671e-05,4.423056982721143e-05,1.5483766497763163e-05,4.681097864660078e-06,0.23130891191233124
23.700000000000003,0.006033459660172015,0.006330865579588375,0.009652072653566643,0.010349490076729594,0.003951057387344528,0.002450834464108034,0.001872681295631551,0.007815331577117213,0.007343813289887335,0.001132852546989207,0.0015331865023461967,0.0008906917578235658,0.0019292173139419016,0.0019130300622097103,0.0009912319230994302,0.000912319455771974,0.00030371490865189213,0.00048541407108497036,0.0002767458563886534,0.00038686236606957176,0.0003857653682739917,0.00011809536217071643,0.00010488712111731919,6.145276969451875e-05,8.685762979190278e-05,4.367689378834116e-05,1.5456227430173255e-05,4.676395921355956e-06,0.23024219271705132
23.75,0.006030164652156978,0.006297113422018522,0.009639297147288553,0.010328810563163872,0.003944373334180263,0.0024286699215741226,0.0018634196021008829,0.007771429405023706,0.0072996214588770605,0.0011328513368867876,0.0015172407947394528,0.0008804387069057983,0.001923734681508392,0.0019063762462721398,0.0009792918111521324,0.000901116650493768,0.0003035558202459639,0.00048056633076013806,0.0002733202198568919,0.00038610498784200656,0.0003847426548677301,0.00011670235131942227,0.00010362338089275722,6.139929238132283e-05,8.600203093433789e-05,4.313059886929227e-05,1.5428162031855895e-05,4.672021412470525e-06,0.22918175915204683
23.8,0.006026865389229769,0.00626349539238377,0.009626497772826353,0.010308114691974807,0.003937592159858545,0.002406796614838545,0.0018543620110973151,0.007727712644759465,0.007255637674627052,0.0011328511296030668,0.0015014303502554175,0.0008703406619248213,0.0019182118866488205,0.0018996914157415124,0.0009674995531898139,0.0008900551714266415,0.00030341127198701197,0.0004757511236241299,0.00026994162577571477,0.0003853359817919488,0.0003837094555128557,0.00011532594504357531,0.00010237503417966051,6.13498832351514e-05,8.515175237895073e-05,4.259163680395219e-05,1.5399618469338693e-05,4.667973449049314e-06,0.22812756647919785
23.85,0.006023561885447877,0.006230011444440268,0.00961367472170524,0.010287402842628014,0.003930714417043302,0.002385211890371844,0.0018455053437153527,0.00768418137876592,0.007211861807369144,0.001132850414265367,0.001485755151454828,0.0008603961658255313,0.001912649702137429,0.001892976437679704,0.000955853304447793,0.0008791332204722094,0.0003032804467346043,0.000470968675418771,0.00026660973202661604,0.0003845554705568392,0.00038266594402905607,0.0001139659529103027,0.0001011419022373996,6.13043477002852e-05,8.430684539825416e-05,4.20599584754992e-05,1.5370643922649133e-05,4.664249150686177e-06,0.22707957034334117
23.900000000000002,0.006020254154871554,0.006196661527379908,0.009600828185726102,0.010266675393833937,0.0039237406776088226,0.0023639131032993483,0.001836846450725791,0.0076408356756017225,0.007168293713723256,0.0011328477226736902,0.0014702151547665546,0.0008506037583776503,0.0019070489002509905,0.0018862321741444064,0.0009443512426946431,0.0008683490220068817,0.0003031625461449354,0.0004662192000621093,0.00026332419236262973,0.0003837635791685721,0.00038161229495458276,0.00011262218893666274,9.992381315033487e-05,6.126249550925205e-05,8.346735899988337e-05,4.1535513974333696e-05,1.5341264321041486e-05,4.660838095627345e-06,0.22603772672770583
23.950000000000003,0.006016942211563704,0.006163445585867342,0.009587958356955008,0.010245932723530204,0.0039166715320966185,0.0023428976176308835,0.0018283822125534674,0.007597675590117797,0.007124933236899763,0.0011328416286723202,0.001454810291047886,0.0008409619766602017,0.0019014102524891807,0.001879459482000947,0.0009329915679773565,0.0008577008226192146,0.000303056790441845,0.00046150289984709677,0.00026008465662399037,0.00038296043492162287,0.0003805486834458765,0.00011129446913874687,9.872059717040261e-05,6.12241406337341e-05,8.263333996139192e-05,4.101825266406634e-05,1.5311474141948495e-05,4.65772083351534e-06,0.22500199191838705
24.0,0.006013626069589764,0.0061303635600769854,0.009575065427712746,0.010225175208864156,0.003909507589179456,0.0023221628064848884,0.0018201095392493686,0.007554701163631765,0.007081780206900692,0.001132830747522956,0.0014395404661397997,0.0008314693555340272,0.0018957345293043014,0.001872659212742319,0.0009217725023687718,0.0008471868908497622,0.0003029624181866154,0.00045681996563983195,0.0002568907709491508,0.0003821461672447943,0.00037947528518046555,0.00010998260905623606,9.753208196357063e-05,6.118910123510297e-05,8.180483286462241e-05,4.050812324093206e-05,1.528124089595175e-05,4.654871792348235e-06,0.22397232249207275
24.05,0.0060103057430175855,0.006097415385729999,0.009562149590564397,0.010204403226175577,0.003902249475132526,0.0023017060523069966,0.0018120253704572186,0.007511912424101697,0.007038834440719724,0.0011328137352796077,0.0014244055614171158,0.0008221244281025,0.0018900224998401475,0.001865832212317211,0.0009106922897172564,0.0008368055169334196,0.0003028786860467123,0.000452170577077266,0.0002537421779812039,0.00038132090757650775,0.0003783922762630637,0.0001086864223952269,9.635808994858438e-05,6.11571996146222e-05,8.098188012932028e-05,4.0005073774132725e-05,1.5250522080743855e-05,4.652264838870086e-06,0.22294867533031754
24.1,0.006006981245917323,0.006064600994131268,0.009549211038308964,0.010183617150979618,0.0038948978333117577,0.0022815247470831636,0.0018041266753746877,0.007469309386299229,0.006996095742541009,0.0011327892881654819,0.0014094054343334575,0.0008129257261606036,0.0018842749316798143,0.0018589793209658322,0.0008997491953986578,0.00082655501254426,0.0003028048685636259,0.0004475549027642831,0.00025063851706976073,0.0003804847892435638,0.0003772998331347939,0.00010740572141077772,9.519843892974827e-05,6.112826216335381e-05,8.016452204596582e-05,3.9509051722705455e-05,1.521928675194923e-05,4.649878775352022e-06,0.22193100765199014
24.150000000000002,0.006003652592361312,0.006031920312206334,0.009536249963969044,0.010162817357949902,0.003887453323639224,0.0022616162925473654,0.0017964104527093347,0.007426892051981936,0.006953563903936736,0.0011327561419520653,0.0013945399189609104,0.0008038717806325218,0.001878492590602235,0.0018521013730633303,0.0008889415060705006,0.0008164337105428449,0.0003027402579199656,0.0004429731004700612,0.00024757942446832946,0.00037963794734329897,0.000376198132485464,0.00010614031885382557,9.405294571234146e-05,6.110211931180113e-05,7.93527968081792e-05,3.902000393504393e-05,1.5187531917241268e-05,4.647700377240689e-06,0.22091927704796885
24.200000000000003,0.0060003197964239585,0.005999373262538325,0.009523266560780548,0.010142004220901828,0.0038799166220956404,0.002241978100383955,0.0017888737306294203,0.007384660410065008,0.006911238704063465,0.001132713071340617,0.0013798088265243136,0.0007949611219979108,0.0018726762403472538,0.0018451991969706018,0.0008782675294284418,0.0008064399647260091,0.0003026841637059546,0.0004384253173236327,0.0002445645335272504,0.0003787805186290687,0.00037508735116882256,0.0001048900305983902,9.292143104007249e-05,6.107860547931638e-05,7.854674054533948e-05,3.853787664540593e-05,1.5155286376250235e-05,4.645723826541376e-06,0.2199134415015116
24.25,0.005996982872181621,0.005966959763404843,0.009510261022182475,0.010121178112776076,0.003872288420219922,0.002222607592424726,0.001781513566709709,0.007342614436792179,0.006869119909857199,0.0011326588893462658,0.0013652119459301058,0.0007861922807070097,0.001866826642389037,0.0018382736148923058,0.0008677255939649741,0.0007965721495791078,0.00030263591268546653,0.00043391169000856335,0.00024159347488223669,0.00037791264139898654,0.0003739676661207216,0.00010365467775987926,9.180372362122066e-05,6.105755902329796e-05,7.774638735609244e-05,3.806261548372795e-05,1.5122600218757875e-05,4.64394702930212e-06,0.21891345938418455
24.3,0.005993641833712495,0.005934679728814818,0.009497233541806718,0.010100339405622284,0.003864569424615766,0.0022035022008407377,0.0017743270478723832,0.007300754095905872,0.0068272072762271645,0.0011325924466849021,0.001350749044289648,0.0007775637875847485,0.0018609445557176262,0.001831325442741884,0.0008573140487303689,0.0007868286600307148,0.0003025948485617404,0.00042943234495666967,0.00023866587663857298,0.0003770344553878521,0.0003728392542801148,0.00010243408734889917,9.06996614493009e-05,6.103882218820162e-05,7.695176934315868e-05,3.759416550963398e-05,1.508952475691563e-05,4.642366690692581e-06,0.21791928942838953
24.35,0.005990296695096497,0.005902533068545354,0.009484184313467942,0.010079488470582933,0.0038567603564652487,0.0021846593683289804,0.0017673112903231949,0.0072590793388165945,0.006785500546248325,0.0011325126311630478,0.0013364198674369763,0.0007690741742240213,0.0018550307366284513,0.0018243554900134091,0.0008470312630958665,0.0007772079112097691,0.00030256033174290604,0.0004249873985407073,0.0002357813645510273,0.0003761461016622013,0.00037170229251282214,0.00010122809116399724,8.960908984477622e-05,6.10222410543902e-05,7.616291664937837e-05,3.7132471270817146e-05,1.5056092014378426e-05,4.640974502396119e-06,0.21693089068796842
24.400000000000002,0.005986947470415152,0.005870519688178506,0.009471113531153494,0.010058625677877416,0.0038488619510493884,0.002166076548293918,0.001760463439482969,0.00721759010477149,0.006743999451352558,0.001132418367070876,0.0013222241404409042,0.000760721973368276,0.0018490859385196063,0.001817364559660071,0.000836875626519091,0.0007677083382051494,0.0003025317391074458,0.0004205769572659534,0.00023293956219952637,0.0003752477225184135,0.00037055695753799043,0.00010003652340613856,8.853185709670968e-05,6.100766548684796e-05,7.537985749444139e-05,3.6677476874643826e-05,1.5022302868281794e-05,4.639756081535853e-06,0.2159482225029876
24.450000000000003,0.005983594173751477,0.005838639489138039,0.009458021389013367,0.010037751396786301,0.003840874957275659,0.002147751205023982,0.0017537806699145792,0.007176286321022087,0.006702703711518518,0.0011323086145785504,0.0013081615681114344,0.0007525057192835887,0.0018431109116967149,0.0018103534479791243,0.0008268455483116958,0.0007583283958276731,0.0003025084637697151,0.0004162011179606209,0.00023014009116065096,0.00037433946138381116,0.00036940342585718445,9.885921805441952e-05,8.746780962532401e-05,6.0994949083787525e-05,7.460261821148167e-05,3.622912605501604e-05,1.4988128941391504e-05,4.638692814349918e-06,0.21497124448218966
24.5,0.005980236819189865,0.005806892368726141,0.00944490808135022,0.010016865995635789,0.003832800137212413,0.002129680813863075,0.0017472601852455136,0.007135167902991194,0.006661613035460163,0.0011321823691360427,0.0012942318355004267,0.0007444239481203814,0.0018371064031851997,0.0018033229445031246,0.0008169394574092297,0.000749066558374507,0.00030248991484563894,0.0004118599679650414,0.0002273825711750047,0.0003734214627206884,0.0003682418736860436,9.769600714174666e-05,8.641678876506031e-05,6.098394912517751e-05,7.383122328280318e-05,3.5787362217491435e-05,1.4953527206044946e-05,4.637765404714639e-06,0.21399991650853714
24.55,0.005976875420815973,0.0057752782201600855,0.009431773802609443,0.00999596984178235,0.0038246382656301797,0.0021118628613771384,0.0017408992180861429,0.00709423475443893,0.006620727120813919,0.0011320386608765795,0.0012804346083964734,0.000736475198264939,0.0018310731565497791,0.0017962738318972758,0.0008071558021432108,0.0007399213193959733,0.00030247551721869677,0.00040755358531955303,0.0002246666203105103,0.0003724938719332038,0.00036707247688844125,9.654672067242112e-05,8.537863053652194e-05,6.097452652121828e-05,7.306569537443919e-05,3.5352128454257556e-05,1.4918460805874966e-05,4.6369573847524814e-06,0.2130341987636513
24.6,0.005973509992716606,0.005743796932608863,0.009418618747369281,0.009975063301597574,0.0038163901295498173,0.0020942948455158557,0.0017346950299438099,0.007053486767627892,0.006580045654324501,0.001131876554023866,0.0012667695338139527,0.0007286580106808972,0.001825011911721025,0.0017892068858627287,0.0007974930500154135,0.0007308911914647505,0.0003024647113063048,0.0004032820389510435,0.00022199185512169047,0.0003715568352770766,0.0003658954109130866,9.54111882091598e-05,8.435316847605549e-05,6.096654576079129e-05,7.230605536984535e-05,3.492336753321808e-05,1.4882917231900298e-05,4.63625714649909e-06,0.21207405175965352
24.650000000000002,0.005970140548979605,0.005712448391229747,0.009405443110330996,0.009954146740453185,0.0038080565277974626,0.0020769742757695375,0.001728644911132846,0.007012923823487406,0.006539568312029338,0.0011316951463032252,0.0012532362404762097,0.0007209709292408467,0.001818923404828799,0.0017821228750456548,0.000787949687474344,0.0007219747059474419,0.0003024569528266985,0.00039904538885808673,0.00021935789080498543,0.0003706104997720221,0.0003647108507325081,9.42892414425174e-05,8.334023828451518e-05,6.095987485990563e-05,7.155232240351383e-05,3.450102187671838e-05,1.4846916166882247e-05,4.635657831989906e-06,0.21111943636409825
24.700000000000003,0.005966767103693732,0.0056812324772048135,0.009392247086309098,0.009933220522706265,0.0037996382705662583,0.0020598986733212587,0.0017227461806806302,0.006972545791776872,0.006499294759441615,0.0011314935683567832,0.0012398343392928423,0.0007134125010482226,0.001812808368042412,0.0017750225609519446,0.0007785242196939082,0.0007131704127785095,0.0003024517125664166,0.00039484368629462836,0.00021676434135016497,0.0003696550131168656,0.00036351897078436176,9.318071664476324e-05,8.233968230340427e-05,6.095438531016461e-05,7.080451389543415e-05,3.4085033550372885e-05,1.4810503643928295e-05,4.635155329581568e-06,0.2101703138066442
24.75,0.005963389670948555,0.005650149067777416,0.009379030870221619,0.009912285011684663,0.003791136178984812,0.0020430655711943043,0.0017169961862297989,0.006932352531248188,0.006459224651731924,0.0011312709831628278,0.0012265634238310646,0.0007059812767496352,0.0018066675294173351,0.0017679066978673649,0.000769215170354258,0.0007044768802365578,0.0003024484761484808,0.0003906769739521703,0.0002142108196878896,0.0003686905236072746,0.00036231994491500464,9.208545596558439e-05,8.135135193212818e-05,6.094995202727506e-05,7.006264558701975e-05,3.367534427876173e-05,1.477373510691078e-05,4.634745410942854e-06,0.2092266456640435
24.8,0.005960008264834337,0.005619198036288583,0.009365794657080439,0.009891340569672592,0.0037825510846923437,0.002026472514394979,0.0017113923039367102,0.00689234388980721,0.006419357633908492,0.0011310265854594605,0.0012134230707811157,0.0006986758108377965,0.001800501612748303,0.0017607760327830225,0.0007600210814248042,0.0006958926947229498,0.0003024467438013641,0.00038654528614040853,0.0002116969378334761,0.0003677171800560497,0.0003611139463252768,9.100330701866812e-05,8.037510698670608e-05,6.094645329962396e-05,6.932673157847574e-05,3.327189549379221e-05,1.473665460497997e-05,4.634421393945795e-06,0.20828839382917078
24.85,0.005956622899441921,0.005588379252213385,0.009352538641981673,0.009870387557896416,0.0037738838294204993,0.0020101170600508554,0.0017059319383662787,0.006852519704674286,0.006379693340996014,0.0011307596011726534,0.0012004128404157102,0.0006914946619452089,0.0017943113374286558,0.0017536313053259872,0.0007509405129493953,0.000687416460542751,0.00030244603012883497,0.0003824486489662867,0.00020922230702692554,0.0003667351317159173,0.000359901147518435,8.99341209261765e-05,7.941081228392808e-05,6.0943770736948644e-05,6.859678436687246e-05,3.287462840770695e-05,1.4699278865980881e-05,4.634173373519727e-06,0.20735552047617187
24.900000000000002,0.005953233588862619,0.005557692581197215,0.009339263020096106,0.009849426336510632,0.003765135264581761,0.0019939967775445015,0.001700612522383274,0.0068128798025437875,0.006340231398213036,0.001130469286848821,0.0011875322770434932,0.0006844363931287606,0.0017880974183157564,0.001746473247694917,0.0007419720428336398,0.0006790467996879765,0.00030244586388076167,0.0003783870805114202,0.00020678653786926693,0.00036574452820476686,0.0003586817202501792,8.887774962585043e-05,7.845833287882754e-05,6.09417892191279e-05,6.787281488371823e-05,3.2483484091762994e-05,1.466159287050206e-05,4.633989159662419e-06,0.2064279880348093
24.950000000000003,0.005949840347188096,0.005527137885092017,0.009325967986659685,0.009828457264584032,0.0037563062508644395,0.00197810924864276,0.0016954315170401933,0.006773423999742667,0.006300971421147914,0.0011301549290920053,0.0011747809094565034,0.0006774995721453928,0.0017818605656023374,0.0017393025846005484,0.0007331142666343711,0.0006707823516231343,0.0003024457877249569,0.0003743605910078586,0.00020438924045527494,0.00036474551943327946,0.0003574558354807166,8.783404354031178e-05,7.751752991174739e-05,6.094039684512154e-05,6.715483253081946e-05,3.2098403538144046e-05,1.4623558471601804e-05,4.6338561721318005e-06,0.20550575918250966
25.0,0.005946443188510261,0.00549671502199245,0.009312653736964068,0.009807480700086068,0.0037473976578341855,0.001962452067621636,0.0016903864114618085,0.006734152102388023,0.00626191301593333,0.0011298158440057745,0.0011621582513716287,0.0006706827717189893,0.0017756014846936276,0.0017321200332109054,0.000724365797351241,0.000662621773073049,0.0003024453580201398,0.00037036918301215074,0.00020203002450261718,0.00036373825553489354,0.0003562236633288077,8.680285055139559e-05,7.658825874023097e-05,6.093948488208429e-05,6.644284521369587e-05,3.171932768836267e-05,1.458513224982508e-05,4.633763217780815e-06,0.20458879685541778
25.05,0.005943042126921154,0.00546642384627197,0.00929932046634722,0.009786496999873375,0.003738410363541987,0.0019470228413868457,0.0016854747227264871,0.0066950639065436355,0.006223055779419345,0.0011294513766399216,0.0011496638018660436,0.0006639845697986407,0.0017693208760901054,0.0017249263031010882,0.0007157252652204262,0.0006545637378129473,0.00030244414459008813,0.00036641285157767994,0.0001997084994774868,0.00036272288679805605,0.00035498537302773906,8.578401668627385e-05,7.567037008238332e-05,6.09389477146775e-05,6.573685937260832e-05,3.13461974242144e-05,1.4546285394106067e-05,4.633701381772772e-06,0.20367706427286122
25.1,0.0059396371765128315,0.0054362642086188675,0.00928596837018407,0.009765506519676533,0.0037293452541386067,0.0019318191895901023,0.0016806939957443882,0.006656159198375509,0.0061843992993450185,0.0011290609004420524,0.0011372970458066404,0.0006574035498084441,0.001763019435275748,0.0017177220962075117,0.0007071913175104498,0.0006466069364608003,0.0003024417304990515,0.0003624915844252433,0.0001974242747167785,0.0003616995636007085,0.00035374113288317124,8.477738822680086e-05,7.47637136740394e-05,6.09386827945993e-05,6.503688001203929e-05,3.0978953532237504e-05,1.4507017627456495e-05,4.633663829049257e-06,0.20277052496465328
25.150000000000002,0.005936228351377257,0.005406235956072205,0.009272597643877233,0.009744509614086962,0.003720203223495406,0.0019168387447411773,0.0016760418031326262,0.006617437754306349,0.006145943154508544,0.0011286438167141392,0.0011250574542734347,0.0006509383008889784,0.0017566978526116208,0.0017105081067864502,0.0006987626183200886,0.0006387500762718945,0.00030243771182849097,0.00035860536211184237,0.0001951769595468615,0.0003606684363469566,0.0003524911102328101,8.378281438446712e-05,7.386814294382075e-05,6.093859059035221e-05,6.43429107299214e-05,3.061753666357741e-05,1.4467359640815484e-05,4.633644783093059e-06,0.2018691427896788
25.200000000000003,0.005932815665606189,0.0053763389320576945,0.009259208482847772,0.00972350663654404,0.003710985172831518,0.001902079152315809,0.0016715157450875042,0.006578899341169013,0.006107686914935919,0.0011281995540741178,0.0011129444849769623,0.0006445874181306156,0.0017503568132346806,0.001703285021376768,0.0006904378483783677,0.0006309918809356267,0.000302431697455209,0.00035475415819766524,0.00019296616339900703,0.0003596296554058732,0.00035123547140785343,8.280014946779848e-05,7.298351883439678e-05,6.093857453726566e-05,6.365495374785147e-05,3.0261887313565997e-05,1.4427363257223554e-05,4.633638235353861e-06,0.2009728819378809
25.25,0.005929399133291069,0.005346572976423497,0.009245801082526022,0.009702497939322395,0.0037016920103473206,0.0018875380708595158,0.0016671134492539067,0.006540543716358906,0.006069630142048148,0.001127727567922597,0.0011009575826696697,0.0006383495027988124,0.0017439969969616502,0.001696053518766704,0.0006822157048466252,0.0006233310903745028,0.0003024233088309302,0.00035093793941123354,0.00019079149592152577,0.00035858337105238635,0.0003499743816961657,8.182925368029908e-05,7.210971126600288e-05,6.093854098779116e-05,6.297300994296195e-05,2.9911945837972646e-05,1.4387083285941787e-05,4.633637048777878e-06,0.2000817069143286
25.3,0.0059259787685229095,0.005316937925475928,0.009232375638342479,0.009681483873519381,0.0036923246508641515,0.001873213172087364,0.001662832570591946,0.00650237062798529,0.00603177238882695,0.001127227339914746,0.001089096179551301,0.0006322231625515312,0.001737619078197834,0.0016888142699645842,0.0006740949011226325,0.0006157664605453242,0.00030241217976338945,0.00034715666581269387,0.00018865256708866946,0.0003575297334102004,0.00034870800530713443,8.086999223193186e-05,7.124659768598697e-05,6.0938399162087354e-05,6.229707888126333e-05,2.9567652508487655e-05,1.4346558316459957e-05,4.6336329612110565e-06,0.19919558251117683
25.35,0.005922554585392184,0.005287433612015113,0.009218932345718737,0.009660464789042748,0.0036828840154702392,0.0018591021409797661,0.0016586707912409574,0.006464379815021556,0.00599411319997901,0.0011266983774374216,0.0010773596956683066,0.0006262070116489416,0.0017312237258507474,0.0016815679381733495,0.0006660741666467663,0.0006082967632425522,0.00030239795619898207,0.0003434102909552367,0.000186548987306354,0.00035646889239670414,0.00034743650533816596,7.992223311009938e-05,7.039405929630044e-05,6.093806109891192e-05,6.162715885144961e-05,2.922894759417987e-05,1.4305798163599585e-05,4.63361750890834e-06,0.19831447377788397
25.400000000000002,0.005919126597988718,0.005258059865370525,0.009205471400058488,0.009639441034598495,0.0036733710311727735,0.001845202675874345,0.0016546258203809267,0.006426571007454376,0.005956652112098711,0.0011261402130915887,0.0010657475393072685,0.0006202996711555422,0.001724811603248426,0.0016743151787687672,0.0006581522467102072,0.0006009207859038253,0.00030238029600702704,0.0003396987620446203,0.0001844803675147556,0.00035540099766981495,0.00034616004374277387,7.898584437538433e-05,6.955197644001214e-05,6.093744160683532e-05,6.096324689769167e-05,2.8895771444705554e-05,1.426478261924555e-05,4.63358330061096e-06,0.19743834599977408
25.450000000000003,0.005915694820401575,0.0052288165114364555,0.009191992996738573,0.009618412957678893,0.0036637866305560857,0.001831512488553939,0.0016506953940914437,0.006388943926431787,0.0059193886538294,0.001125552404180091,0.0010542591073823744,0.0006144997691348509,0.0017183833680622944,0.0016670566392812192,0.0006503279022651625,0.0005936373314176206,0.00030235886876569206,0.0003360220200967885,0.00018244631928783644,0.00035432619857671304,0.000344878781300219,7.80606920214741e-05,6.872022492438579e-05,6.0936458215789104e-05,6.030533885003279e-05,2.8568064549361202e-05,1.4223471618768684e-05,4.63352481125164e-06,0.19656716469129895
25.5,0.005912259266718949,0.005199703372707397,0.009178497331100103,0.00959738090455072,0.0036541317514458787,0.0018180293043307983,0.0016468772752082689,0.0063514982844101635,0.005882322346023144,0.0011249345322008133,0.0010428937858169504,0.0006088059408368074,0.0017119396722344725,0.0016597929593809518,0.0006425999097370942,0.000586445217933041,0.0003023333555496262,0.00033238000009356487,0.0001804464549298528,0.00035324464410441906,0.00034359287758665616,7.714663921183103e-05,6.78986746728643e-05,6.093503112895864e-05,5.9653429351633436e-05,2.824576755448979e-05,1.4181822857190216e-05,4.633438162581973e-06,0.1957008956051637
25.55,0.005908819951028052,0.005170720268313323,0.009164984598439624,0.00957634522024365,0.0036444073365794593,0.0018047508621270266,0.0016431692531775944,0.006314233785300076,0.005845452701898994,0.0011242862023452844,0.0010316509499190718,0.0006032168288780261,0.0017054811619093932,0.001652524770866671,0.0006349670608389399,0.0005793432786717089,0.0003023034487193433,0.0003287726311364116,0.00017848038756889856,0.00035215648283217014,0.000342302490947745,7.624354717556752e-05,6.708719118987952e-05,6.093308317502809e-05,5.900751188308127e-05,2.7928821237183117e-05,1.4139810063383698e-05,4.633319987602254e-06,0.19483950475288894
25.6,0.005905376887415008,0.0051418670140549,0.009151454994000352,0.009555306248538849,0.0036346143332819216,0.0017916749145513384,0.0016395691439080918,0.006277150124611062,0.005808779227199762,0.0011236070430027578,0.001020529964751287,0.0005977310834150471,0.0016990084773696248,0.0016452526976573842,0.0006274281623873169,0.0005723303617417586,0.00030226885171239697,0.0003251998365982442,0.00017654773124753886,0.00035106186288555143,0.000341007778472682,7.535127741491593e-05,6.62856392497522e-05,6.093053976078495e-05,5.836757878494229e-05,2.7617166449870258e-05,1.4097435017686418e-05,4.633165973333174e-06,0.19398295842847096
25.650000000000002,0.0059019300899647385,0.005113143422438581,0.009137908712963466,0.009534264331957738,0.0036247536931482264,0.0017787992279721684,0.0016360747896208212,0.006240246989595248,0.00577230142034728,0.0011228967052698067,0.00100953018549446,0.0005923473623107155,0.0016925222529757702,0.0016379773557873736,0.0006199820361206897,0.0005654053299538992,0.0003022292788363856,0.00032166153427328837,0.0001746481010105842,0.0003499609318923404,0.00033970889596960995,7.446969438589675e-05,6.549388739945964e-05,6.092732882409272e-05,5.7733621280315684e-05,2.7310744061920548e-05,1.4054729065118804e-05,4.6329697820770735e-06,0.19313122322595666
25.700000000000003,0.005898479572760856,0.00508454930271162,0.009124345950439452,0.009513219811750948,0.0036148263717311283,0.0017661215825872068,0.0016326840586970888,0.0062035240593898535,0.005736018772596171,0.0011221548624654643,0.0009986509578057752,0.0005870643312938333,0.0016860231171103397,0.0016306993534042015,0.0006126275185194909,0.0005585670606395403,0.0003021844550638226,0.00031815763652497423,0.00017278111299005904,0.00034885383694002406,0.00033840599794236515,7.359866764700953e-05,6.47118115861953e-05,6.092338078724267e-05,5.7105629499129916e-05,2.700949492634307e-05,1.4011743600887949e-05,4.632722852242278e-06,0.19228426604381058
25.75,0.005895025349885556,0.0050560844608969835,0.009110766901459516,0.009492173027887444,0.0036048333282348946,0.0017536397724894064,0.001629394845524333,0.006166981005158566,0.005699930768186111,0.0011213812096519391,0.000987891618170924,0.0005818806641122181,0.0016795116921254835,0.0016234192907696478,0.0006053634606281815,0.0005518144454709612,0.0003021341158289063,0.00031468805043186076,0.00017094638448741646,0.00034774072453494926,0.0003370992375685205,7.273807268050897e-05,6.393929657068413e-05,6.0918628510698566e-05,5.648359250524253e-05,2.6713359891072665e-05,1.3968533058613044e-05,4.632415266750977e-06,0.19144205407394613
25.8,0.005891567435419505,0.005027748699828154,0.009097171760967047,0.009471124319043839,0.0035947755252147616,0.0017413516057295188,0.0016262050703401132,0.006130617490231761,0.005664036884492584,0.00112057546316093,0.0009772514942505022,0.0005767950426793016,0.0016729885942944722,0.001616137760263476,0.0005981887278792331,0.0005451463902835038,0.0003020780068262203,0.0003112526779315833,0.00016914353405304944,0.0003466217405630671,0.0003357887666786863,7.188779008756804e-05,6.317623462697646e-05,6.091300724725005e-05,5.5867498326292854e-05,2.642227985815951e-05,1.3925137038159167e-05,4.632037507741733e-06,0.19060455477941654
25.85,0.0058881058434417325,0.004999541819183858,0.009083560723809158,0.009450074022593893,0.0035846539282820846,0.0017292549043752222,0.0016231126790742867,0.006094433170245609,0.0056283365921761565,0.0011197373601255617,0.000966729905220663,0.0005718061572144057,0.0016664544337668282,0.0016088553463899408,0.0005911021999190254,0.00053856181489978,0.0003020158838113935,0.000307851415962825,0.00016737218156315245,0.0003454970302522344,0.0003344747357370328,7.104770345703598e-05,6.242252203063562e-05,6.090645459659089e-05,5.52573339850915e-05,2.613619587627868e-05,1.3881568201039203e-05,4.631582496045837e-06,0.18977173586843227
25.900000000000002,0.005884640588029526,0.004971463615522661,0.00906993398472826,0.009429022474598174,0.0035744695058151114,0.0017173475045668834,0.0016201156431894421,0.006058427693279999,0.005592829355330219,0.0011188666580179613,0.0009563261621080398,0.0005669127063768228,0.0016599098145269947,0.0016015726257869313,0.0005841027704356352,0.0005320596529558673,0.0003019475124037473,0.00030448415660530386,0.0001656319482939812,0.0003443667381360328,0.0003331572938229977,7.021769668851719e-05,6.167805462858566e-05,6.0898910460336306e-05,5.465308553054617e-05,2.585504923896756e-05,1.383781002358348e-05,4.631047007458949e-06,0.1889435652728382
