event_number,record_index,vlm,pro,pdg,theta_deg,et_keV,Eprime_k_keV,Eprime_from_E0_minus_et_keV,difference_k_minus_E0_minus_et_keV,px,py,pz,theta_bin_left_deg,theta_bin_right_deg,theta_bin_center_deg
248184,2,2,2013,22,31.572761817745604,106.52156423536263,555.4784357646374,555.4784357646374,0.0,0.47473375523581646,-0.8519759386721164,-0.22082767390765584,30.0,32.0,31.0
248237,2,2,2013,22,134.37313632606367,17.66068259001728,206.7791827210613,644.3393174099828,-437.5601346889215,-0.7042414368771467,0.6993282762766382,-0.12240898898838223,134.0,136.0,135.0
248383,2,2,2013,22,41.34940451778897,161.61276363131407,500.387236368686,500.38723636868593,5.684341886080802e-14,-0.28637208967954064,-0.7506947536583001,-0.5953557029897987,40.0,42.0,41.0
248386,4,2,2013,22,107.66083190341465,350.7449102104911,246.23090328521712,311.2550897895089,-65.02418650429175,0.8530060236503828,0.30338173887900877,-0.4246648609561561,106.0,108.0,107.0
248495,2,2,2013,22,67.68374724519595,294.9513582093978,367.0486417906022,367.0486417906022,0.0,-0.6014368694471824,-0.37971859302609157,0.7029135666494554,66.0,68.0,67.0
248575,2,2,2013,22,25.260376043899583,72.96842262996273,589.0315773700373,589.0315773700372,1.1368683772161603e-13,0.2566704423083743,-0.9043778806759113,0.34091191382726815,24.0,26.0,25.0
248730,2,2,2013,22,38.02436179583164,142.77277658249199,519.2272234175081,519.227223417508,1.1368683772161603e-13,-0.6148706139996468,-0.7877489070949022,-0.03722616566992141,38.0,40.0,39.0
248791,2,2,2013,22,83.53282755121757,354.03348235483145,307.96651764516855,307.96651764516855,0.0,-0.5547539652886031,-0.11263392936223193,-0.824355285027636,82.0,84.0,83.0
248826,2,2,2013,22,63.31823952974011,275.71863332672683,386.28136667327317,386.28136667327317,0.0,-0.8934333068728397,-0.44903458014169806,-0.012036278795003349,62.0,64.0,63.0
248940,2,2,2013,22,55.1900451756675,236.5382399589354,425.4617600410646,425.4617600410646,0.0,0.8061029055902657,-0.5708562291964,-0.1559527851197234,54.0,56.0,55.0
249042,2,2,2013,22,155.12487433814192,471.2667334605982,190.73326653940182,190.73326653940182,0.0,0.28778268411245356,0.9072267169163788,-0.3067911518250819,154.0,156.0,155.0
249066,4,2,2013,22,39.09448970437035,66.70421061696571,513.1569301988194,595.2957893830343,-82.13885918421488,0.06928564785824495,-0.7761070573367814,-0.6267833234483071,38.0,40.0,39.0
249081,2,2,2013,22,21.738126422599098,55.84388582801447,606.1561141719856,606.1561141719856,0.0,-0.08273686114441337,-0.9288863246639918,0.361005273729057,20.0,22.0,21.0
249083,2,2,2013,22,70.35243025565997,121.20249494664095,355.93109358013123,540.797505053359,-184.8664114732278,0.7076248427075126,-0.3362335959855748,0.621461222373349,70.0,72.0,71.0
249161,2,2,2013,22,15.077318743318328,28.262638715656262,633.7373612843437,633.7373612843437,0.0,-0.22947138153948154,-0.9655756792223533,0.12250099080682103,14.0,16.0,15.0
249184,2,2,2013,22,26.87176564186496,81.24108631178196,580.7589136882181,580.7589136882181,0.0,0.26086280336126894,-0.8920203732289524,-0.3691209172709944,26.0,28.0,27.0
249246,2,2,2013,22,11.763012472283695,17.533721055056905,644.4662789449432,644.466278944943,1.1368683772161603e-13,-0.08652375490210332,-0.9789991980589006,-0.1845920096799164,10.0,12.0,11.0
249369,4,2,2013,22,96.338338467647,382.53435488322083,271.47565406807007,279.46564511677917,-7.989991048709101,-0.8235116176027264,0.11039937804498101,-0.5564535856660664,96.0,98.0,97.0
249508,2,2,2013,22,98.0319723042678,394.68905641622655,267.3109435837735,267.31094358377345,5.684341886080802e-14,-0.9730537075366554,0.13972567061031693,0.1834208800046123,98.0,100.0,99.0
249550,2,2,2013,22,16.079815786463723,31.93436748612688,630.0656325138731,630.0656325138731,0.0,0.2525425415513864,-0.9608767872170217,0.11374561307699091,16.0,18.0,17.0
249626,2,2,2013,22,39.7170776404581,152.37328422794238,509.62671577205765,509.62671577205765,0.0,0.581195907557097,-0.7692091290635878,-0.26557227416302137,38.0,40.0,39.0
249642,2,2,2013,22,86.32550064076891,362.7876417294389,299.21235827056114,299.2123582705611,5.684341886080802e-14,-0.9836251983229798,-0.06408815942938906,0.16844636251647563,86.0,88.0,87.0
249679,2,2,2013,22,142.4064972171217,271.6056542495272,199.2773000932332,390.3943457504728,-191.11704565723957,0.459549120602172,0.7923588273991651,-0.4012257399474645,142.0,144.0,143.0
249704,2,2,2013,22,103.71151847345493,155.98911266657336,254.3630709798748,506.01088733342664,-251.64781635355183,-0.9663775402553828,0.23703345693415123,-0.09964732803142233,102.0,104.0,103.0
249781,2,2,2013,22,157.36170214731962,201.97517149660945,189.6202003352152,460.02482850339055,-270.40462816817535,-0.32643976932363733,0.9229531388185859,-0.20394749458831465,156.0,158.0,157.0
249835,2,2,2013,22,29.62249737299813,95.85942994674845,566.1405700532516,566.1405700532515,1.1368683772161603e-13,0.4797925093611404,-0.8693009146120662,0.1188068508780757,28.0,30.0,29.0
250035,2,2,2013,22,107.75930506493967,415.96319964555084,246.0368003544491,246.03680035444916,-5.684341886080802e-14,0.9351939501224246,0.3050189679137103,0.17993250086427184,106.0,108.0,107.0
250134,2,2,2013,22,130.3239666667543,5.375515573528052,211.24295514104654,656.6244844264719,-445.38152928542536,0.34000637338079537,0.6471087449775281,-0.6823825453761605,130.0,132.0,131.0
250202,2,2,2013,22,82.99949978219206,352.3081331976168,309.69186680238323,309.6918668023832,5.684341886080802e-14,0.8691393517686555,-0.12187800877279509,-0.4793146546734618,82.0,84.0,83.0
250207,2,2,2013,22,59.97708211758755,258.8021742750704,401.86919495054707,403.1978257249296,-1.3286307743825319,0.5617383581869067,-0.5003463636635066,0.6588653377665156,58.0,60.0,59.0
250207,3,2,2013,22,126.40229405779347,136.34889543942444,266.84893028550516,525.6511045605755,-258.80217427507034,0.7023197593147904,0.5934511131594918,0.3931446705295326,126.0,128.0,127.0
250313,2,2,2013,22,26.382806330074693,78.70555074366092,583.2944492563391,583.294449256339,1.1368683772161603e-13,-0.12097656386032883,-0.8958451487666146,0.42758173537684,26.0,28.0,27.0
250386,2,2,2013,22,107.32849461764657,415.110965534188,246.88903446581196,246.88903446581202,-5.684341886080802e-14,0.534428219854123,0.29784966359934484,0.7909943461980689,106.0,108.0,107.0
250528,4,2,2013,22,131.72619049373142,213.9906147441926,209.64287847662337,448.0093852558074,-238.36650677918402,0.6514459293312199,0.6655715811821636,-0.36418768716207,130.0,132.0,131.0
250600,2,2,2013,22,63.3327984722014,275.78492354905427,386.21507645094573,386.21507645094573,0.0,-0.8797593268488995,-0.4488075223200594,-0.15682899837498385,62.0,64.0,63.0
250618,2,2,2013,22,117.9298875880249,433.9052643752492,228.09473562475083,228.0947356247508,2.842170943040401e-14,0.35933445069589537,0.4683907552664781,-0.807148594079168,116.0,118.0,117.0
250624,2,2,2013,22,111.09350004744002,2.733317840206932,239.70385283757963,659.266682159793,-419.5628293222134,0.9297358277907806,0.35989096635500784,-0.07790881117210417,110.0,112.0,111.0
250629,2,2,2013,22,34.389129378307125,122.22059353871384,539.7794064612862,539.7794064612862,0.0,0.03148971576861931,-0.8252206735658218,-0.563931944227655,34.0,36.0,35.0
250688,2,2,2013,22,79.65354198915603,341.0816108971471,320.91838910285287,320.9183891028529,-5.684341886080802e-14,-0.9789852620791637,-0.17959993476304348,0.09660082848972651,78.0,80.0,79.0
250801,2,2,2013,22,115.1419315985198,90.17913835281443,232.61441594237053,571.8208616471856,-339.206445704815,0.6875130903038125,0.424862044590405,0.5889125518507502,114.0,116.0,115.0
250806,2,2,2013,22,29.61458993512067,4.417324662659589,566.1833556635463,657.5826753373404,-91.39931967379414,0.11209909466264528,-0.8693691227712671,-0.4812807095113338,28.0,30.0,29.0
250835,2,2,2013,22,129.58239878410595,118.11981494503638,212.1129288730788,543.8801850549636,-331.7672561818848,0.6714738982758555,0.63718725864671,0.3783056982818483,128.0,130.0,129.0
251098,2,2,2013,22,117.15412141813239,432.67637722777664,229.32362277222344,229.32362277222336,8.526512829121202e-14,-0.8533799870040165,0.45638559616865604,0.25190233303962295,116.0,118.0,117.0
251129,2,2,2013,22,33.15059027434907,115.28149715044289,546.7185028495571,546.7185028495571,0.0,0.23206601265437235,-0.8372362001955443,-0.4951574606656221,32.0,34.0,33.0
251145,2,2,2013,22,49.48693187551494,206.67796437929135,455.3220356207087,455.3220356207087,0.0,-0.1558184588936432,-0.649621466196963,-0.7441186454619437,48.0,50.0,49.0
251366,2,2,2013,22,34.32643117633735,161.01026951426078,540.1317642088229,500.9897304857392,39.14203372308373,-0.5286190446478674,-0.8258382458102571,0.1963494267692508,34.0,36.0,35.0
251406,4,2,2013,22,135.26575157070798,435.2467267713784,205.8586430458278,226.7532732286216,-20.894630182793804,-0.375246440481298,0.7103788942381501,0.5954426383179985,134.0,136.0,135.0
251587,2,2,2013,22,52.54510241715397,276.6983654469266,439.09116598640094,385.3016345530734,53.78953143332751,0.31910661515826094,-0.6081367240716673,0.7268704788321083,52.0,54.0,53.0
251590,2,2,2013,22,50.97017028701162,214.60960974429705,447.390390255703,447.390390255703,0.0,-0.731483864385935,-0.6297249086846725,-0.26149167391161804,50.0,52.0,51.0
251638,2,2,2013,22,31.942838532730562,108.56677793741886,553.4332220625812,553.4332220625811,1.1368683772161603e-13,0.3863084251514006,-0.8485763510626974,-0.3615023887530516,30.0,32.0,31.0
251956,4,2,2013,22,65.148587309497,235.04947696570804,378.0597838953931,426.95052303429196,-48.89073913889888,0.5594494653876886,-0.4202664810153365,0.7144175114122101,64.0,66.0,65.0
251974,2,2,2013,22,133.0523229764924,453.8171397510617,208.18286024893834,208.1828602489383,2.842170943040401e-14,-0.7304710943465383,0.6826659538015114,-0.019472438071368815,132.0,134.0,133.0
252025,2,2,2013,22,63.59232419195157,276.96420464285933,385.0357953571407,385.03579535714067,5.684341886080802e-14,-0.14445466301767612,-0.444755172017977,0.8839262906462899,62.0,64.0,63.0
252187,4,2,2013,22,16.307202931810835,398.49061284928223,629.2069683960245,263.50938715071777,365.69758124530676,-0.25078474217582813,-0.959770000410308,0.12628760590097826,16.0,18.0,17.0
252222,2,2,2013,22,56.013889994751366,240.69998032265283,421.3000196773472,421.30001967734717,5.684341886080802e-14,-0.6099264690966337,-0.5589919066608409,-0.5617096675178298,56.0,58.0,57.0
252245,2,2,2013,22,89.55423981740417,372.33807415906693,289.6619258409331,289.66192584093307,5.684341886080802e-14,0.445145905458956,-0.007779904376186031,-0.8954242547200871,88.0,90.0,89.0
252392,2,2,2013,22,20.800519577069625,51.54534120497145,610.4546587950285,610.4546587950285,0.0,-0.06773891944271854,-0.9348224561302496,-0.3485949143452045,20.0,22.0,21.0
252437,4,2,2013,22,14.298999635945695,434.0015450241158,636.4560964166886,227.99845497588421,408.4576414408044,0.24099187549663448,-0.9690200437746118,-0.054065429875882254,14.0,16.0,15.0
252453,2,2,2013,22,10.213684690656727,13.317101994015811,648.6828980059842,648.6828980059842,0.0,0.1745991969014424,-0.9841532844629337,0.03094241623065675,10.0,12.0,11.0
252515,2,2,2013,22,127.60771606721362,447.4886753342414,214.51132466575874,214.5113246657586,1.4210854715202004e-13,-0.734336752026082,0.6102518566308988,0.2972241680993078,126.0,128.0,127.0
252579,2,2,2013,22,130.8434628039858,451.35665774726573,210.64334225273433,210.64334225273427,5.684341886080802e-14,-0.13281904757350113,0.6539946489434902,0.7447483465943036,130.0,132.0,131.0
252707,4,2,2013,22,147.097675030355,456.8130053933612,195.67260499527833,205.1869946066388,-9.514389611360457,-0.19063657639911583,0.8395978227064669,0.5086582269514415,146.0,148.0,147.0
252714,2,2,2013,22,80.30664741936359,343.3280857313239,318.6719142686761,318.6719142686761,0.0,-0.9775886845273817,-0.16837501775091923,-0.12637332503895385,80.0,82.0,81.0
252745,4,2,2013,22,7.65707752381158,654.4401649671421,654.4401649671421,7.5598350328579045,646.8803299342842,-0.037338303886072226,-0.9910832958456754,-0.12790524523484076,6.0,8.0,7.0
252853,4,2,2013,22,151.67564499469938,144.45424824123833,192.67146483997357,517.5457517587616,-324.8742869187881,-0.1283287029843351,0.8802757509084873,0.456778224473165,150.0,152.0,151.0
252863,2,2,2013,22,130.8190650463109,5.359462118084347,210.67132232550912,656.6405378819156,-445.96921555640654,-0.5948809945584965,0.6536724562739455,-0.4677915371422198,130.0,132.0,131.0
252932,2,2,2013,22,9.637979268053288,11.887725942958616,650.1122740570414,650.1122740570414,0.0,0.0400537550721853,-0.9858852755837118,0.16256051209271596,8.0,10.0,9.0
252949,2,2,2013,22,32.828115210496286,113.48307672529711,548.5169232747029,548.5169232747029,0.0,-0.33319837755710535,-0.8403006844664321,-0.4276372304635769,32.0,34.0,33.0
253075,2,2,2013,22,3.1670499804723407,1.3072587111787604,660.6927412888213,660.6927412888213,0.0,-0.045816437983742866,-0.998472701260317,-0.03087262295963248,2.0,4.0,3.0
253104,2,2,2013,22,28.89823539992791,91.9573656394178,570.0426343605822,570.0426343605822,0.0,0.31746019205829873,-0.8754794107549178,-0.3643553592339903,28.0,30.0,29.0
253281,2,2,2013,22,93.14036630397514,382.2587210837553,279.7412789162447,279.7412789162447,0.0,0.8823708876288063,0.05478229346444308,-0.4673548084570525,92.0,94.0,93.0
253354,2,2,2013,22,156.37786427519347,69.26642811868697,190.09600551542985,592.7335718813131,-402.63756636588323,0.14125967155151026,0.9162079898203672,0.3749781654743131,156.0,158.0,157.0
253370,2,2,2013,22,108.06576960694237,118.41381892537834,245.43535596375472,543.5861810746217,-298.15082511086695,0.4743334404724721,0.3101085046951475,0.8239177765804592,108.0,110.0,109.0
253431,2,2,2013,22,49.85697942405221,208.6668311132324,453.3331688867676,453.33316888676757,5.684341886080802e-14,-0.749624006544583,-0.6446977899030247,-0.14976183928558798,48.0,50.0,49.0
253597,2,2,2013,22,34.075738181093364,120.46043242712945,541.5395675728706,541.5395675728705,1.1368683772161603e-13,-0.3442964323694062,-0.8282976621861107,-0.44202143553760204,34.0,36.0,35.0
253619,2,2,2013,22,85.62754386634938,360.6434097689174,301.3565902310825,301.3565902310826,-5.684341886080802e-14,-0.9505611640569809,-0.07623970495760779,-0.30103318882577423,84.0,86.0,85.0
253630,2,2,2013,22,28.417512297866203,89.38709266864907,572.6129073313509,572.6129073313509,0.0,-0.44439834012461765,-0.8795031585453532,0.17024778824769493,28.0,30.0,29.0
253719,2,2,2013,22,102.8596179735225,180.37823301383597,256.2085472128803,481.62176698616406,-225.41321977328374,0.8950797038725001,0.2225630495914961,-0.38639101008182203,102.0,104.0,103.0
253770,2,2,2013,22,73.06270508625914,316.8649608143179,345.13503918568205,345.1350391856821,-5.684341886080802e-14,-0.5792999569356964,-0.291324940148316,0.7612761254248557,72.0,74.0,73.0
253785,2,2,2013,22,62.39718648492728,271.4958732074612,390.5041267925388,390.5041267925388,0.0,-0.8706968487380281,-0.46333955167804164,-0.16493470662191922,62.0,64.0,63.0
253864,2,2,2013,22,50.760958668483866,213.4974428417515,448.5025571582485,448.50255715824846,5.684341886080802e-14,0.7262662835109037,-0.6325572029001907,-0.2690885922783547,50.0,52.0,51.0
253974,2,2,2013,22,172.66521536514267,477.1045935057794,184.89540649422068,184.8954064942206,8.526512829121202e-14,-0.12753588743434172,0.9918171180614137,0.005779423560068099,172.0,174.0,173.0
254019,2,2,2013,22,34.46410302262074,122.64207351115186,539.3579264888482,539.3579264888481,1.1368683772161603e-13,0.04981412640020852,-0.8244808919411746,0.5636930118733681,34.0,36.0,35.0
254082,2,2,2013,22,26.876575065961273,81.26612971203662,580.7338702879634,580.7338702879633,1.1368683772161603e-13,-0.4520037323979439,-0.8919824294808989,0.007744120071459385,26.0,28.0,27.0
254142,4,2,2013,22,124.87104957406271,390.96015101201573,218.03707944159697,271.03984898798427,-53.0027695463873,0.6895342288664766,0.5717313938795063,-0.44459617685503117,124.0,126.0,125.0
254296,2,2,2013,22,52.61149731550526,223.2557941621355,438.74420583786457,438.7442058378645,5.684341886080802e-14,-0.5073329531845607,-0.6072164154830508,0.6114748558861169,52.0,54.0,53.0
254348,2,2,2013,22,71.42625332238445,55.275331731436964,351.59426926866297,606.724668268563,-255.13039899990008,-0.07819183839743289,-0.31852500179047194,-0.9446839998869514,70.0,72.0,71.0
254366,2,2,2013,22,31.213873194434345,104.54433660659545,557.4556633934046,557.4556633934045,1.1368683772161603e-13,0.076814906427296,-0.8552388036946799,0.5125095694769597,30.0,32.0,31.0
254576,2,2,2013,22,95.0318800756201,235.72180200080544,274.7879623168225,426.27819799919456,-151.4902356823721,-0.6687061597333663,0.08771002419620633,0.738335305664137,94.0,96.0,95.0
254614,2,2,2013,22,34.768212878613554,124.35314394215135,537.6468560578487,537.6468560578487,0.0,0.5220145187454988,-0.821465708885023,0.22955376569538513,34.0,36.0,35.0
254800,2,2,2013,22,118.8346327527331,30.182930675413274,226.68899005705694,631.8170693245868,-405.12807926752987,-0.014971431126537916,0.4822832745098462,-0.8758873782502427,118.0,120.0,119.0
254802,2,2,2013,22,140.91659544546934,124.17415258976001,200.53873425651102,537.8258474102399,-337.2871131537289,-0.5953807021493317,0.7762290467088966,-0.20734099101134443,140.0,142.0,141.0
254980,2,2,2013,22,78.84410224823287,338.2597307112814,323.74026928871865,323.7402692887186,5.684341886080802e-14,-0.3687243104973873,-0.19347922369261783,0.9091799452515043,78.0,80.0,79.0
255174,2,2,2013,22,163.52824477993286,318.6140265542436,187.12005225171634,343.3859734457564,-156.26592119404006,0.25666533758809446,0.9589596278150507,0.12049621032052779,162.0,164.0,163.0
255286,2,2,2013,22,13.54182167517095,23.0136701158975,638.9863298841025,638.9863298841025,0.0,-0.0666003166861723,-0.9721992635530103,0.224483829627628,12.0,14.0,13.0
255298,2,2,2013,22,21.29892656717831,53.815408377700265,608.1845916222998,608.1845916222998,0.0,0.35255658383426347,-0.9316980329109694,0.08742214058774919,20.0,22.0,21.0
255314,4,2,2013,22,20.587943553418896,611.4122977134272,611.412297713427,50.587702286572835,560.8245954268542,0.2612539880247972,-0.9361335511841662,-0.23537274287491583,20.0,22.0,21.0
255376,2,2,2013,22,11.898570775643577,17.927741580015088,644.0722584199849,644.0722584199849,0.0,-0.1423234273090728,-0.9785141284928618,-0.14917822354101926,10.0,12.0,11.0
255416,2,2,2013,22,19.57151800056121,293.38609769481855,615.9005844412524,368.61390230518145,247.2866821360709,0.3335069143106942,-0.9422240909242153,0.031414973961398605,18.0,20.0,19.0
255450,2,2,2013,22,26.647885042974096,80.07752351673692,581.9224764832632,581.922476483263,1.1368683772161603e-13,-0.24369017595837486,-0.8937797092061517,-0.3765274618839153,26.0,28.0,27.0
255636,2,2,2013,22,45.19941878497806,107.24542692323583,478.795027715587,554.7545730767641,-75.9595453611771,0.6555869540687463,-0.7046414078950561,-0.2714520803650925,44.0,46.0,45.0
255652,2,2,2013,22,55.2024073738183,236.60098975200552,425.3990102479945,425.3990102479945,0.0,0.03501935692233251,-0.570679065283261,-0.8204261387158321,54.0,56.0,55.0
255695,2,2,2013,22,40.261193227825785,155.4563678951144,506.5436321048856,506.5436321048856,0.0,0.4757480911807505,-0.7631062292914959,0.4374158622574029,40.0,42.0,41.0
255809,4,2,2013,22,8.008008139142788,653.7413205789313,653.7413205789313,8.258679421068678,645.4826411578626,-0.09663967890213049,-0.9902486070681409,-0.10034175930937196,8.0,10.0,9.0
255908,4,2,2013,22,140.30695958174385,412.9233098841137,201.0715233954103,249.07669011588632,-48.00516672047601,0.4921355736309849,0.7694771389746626,0.4070718729687291,140.0,142.0,141.0
255929,4,2,2013,22,5.301066113658018,658.3521444964941,658.3521444964941,3.647855503505866,654.7042889929883,-0.03974058707802222,-0.9957229792548111,0.08340524157759571,4.0,6.0,5.0
255947,2,2,2013,22,90.53506238856099,375.1218311741041,286.87816882589595,286.8781688258959,5.684341886080802e-14,0.4523154910941715,0.009338464648854794,-0.8918091105131415,90.0,92.0,91.0
256073,2,2,2013,22,34.28133385722982,121.61485810868533,540.3851418913147,540.3851418913147,0.0,0.26441523869704614,-0.8262818393531504,-0.49733580556798707,34.0,36.0,35.0
256268,2,2,2013,22,32.67110861435591,112.60886014983274,549.3911398501673,549.3911398501673,0.0,0.5332032463113642,-0.8417830910254172,0.08423494397645734,32.0,34.0,33.0
256327,2,2,2013,22,22.60489999725939,59.9212178453985,602.0787821546015,602.0787821546015,0.0,-0.20572385888403746,-0.9231773483837554,0.324686429215942,22.0,24.0,23.0
256405,2,2,2013,22,25.702163982976522,75.21218270667917,586.7878172933208,586.7878172933208,0.0,0.4336903925435153,-0.901060641970816,-0.0015371748737482822,24.0,26.0,25.0
256425,2,2,2013,22,108.4285200047279,417.27141640360315,244.72858359639696,244.72858359639685,1.1368683772161603e-13,0.77332626605227,0.3161213179234572,0.549576017115003,108.0,110.0,109.0
256512,2,2,2013,22,24.66793461656325,69.99036321828977,592.0096367817102,592.0096367817102,0.0,-0.3716663298676806,-0.9087418930925927,0.1898744611083316,24.0,26.0,25.0
256527,2,2,2013,22,22.024464173571783,57.180136205279396,604.8198637947206,604.8198637947206,0.0,0.3160147517890697,-0.927023820388454,-0.20189480697652437,22.0,24.0,23.0
256537,2,2,2013,22,64.39334486493202,280.575318422471,381.424681577529,381.424681577529,0.0,-0.7380300241723817,-0.43219049735944726,0.5181921047375261,64.0,66.0,65.0
256702,2,2,2013,22,105.67506010238986,411.7658534781803,250.2341465218197,250.2341465218197,0.0,0.24053496187237514,0.2701813766859358,0.9322794408379643,104.0,106.0,105.0
256777,4,2,2013,22,16.186861038308738,389.04830329407434,629.6625761542015,272.95169670592566,356.7108794482758,0.27209428319586393,-0.9603576381490089,0.0606457574854697,16.0,18.0,17.0
256975,2,2,2013,22,27.52045381515059,84.63646454577712,577.3635354542229,577.3635354542229,0.0,0.461913221739681,-0.8868459386777979,-0.011851440113494174,26.0,28.0,27.0
257009,2,2,2013,22,99.13409322310319,151.52381088923815,264.6775094987264,510.4761891107619,-245.79867961203547,0.7105425457293366,0.15874558894016344,0.6855137698839566,98.0,100.0,99.0
257015,2,2,2013,22,97.2713607906021,392.8365247750916,269.1634752249084,269.1634752249084,0.0,-0.499912409897652,0.12656879580008895,0.8567776388071979,96.0,98.0,97.0
257215,2,2,2013,22,54.37568405939291,232.3846993460303,429.6153006539697,429.6153006539697,0.0,0.5564197408549112,-0.5824679921776337,-0.5925606383109745,54.0,56.0,55.0
257470,2,2,2013,22,66.24443251328691,288.75364633216657,373.2463536678335,373.24635366783343,5.684341886080802e-14,-0.5504089887021166,-0.40283562966531683,0.7312820253691874,66.0,68.0,67.0
257489,2,2,2013,22,56.06977774715444,240.98081796086498,421.019182039135,421.019182039135,0.0,0.14858893661136258,-0.5581828444382053,0.8163046245682912,56.0,58.0,57.0
257554,4,2,2013,22,9.589880438553882,650.2282544457721,650.228254445772,11.771745554227891,638.4565088915441,-0.16500142961609682,-0.9860254763318815,0.02298452194695957,8.0,10.0,9.0
257560,2,2,2013,22,151.8409945398365,469.4276887982239,192.5723112017761,192.57231120177607,2.842170943040401e-14,0.3359017524422565,0.8816413316581555,0.33147937344313794,150.0,152.0,151.0
257743,2,2,2013,22,42.786174920126605,169.7119207006904,492.28807929930963,492.28807929930963,0.0,0.14658584874566943,-0.7338937876830067,-0.6632589971857158,42.0,44.0,43.0
257902,2,2,2013,22,80.57167743934227,344.23200841921647,317.76799158078353,317.76799158078353,0.0,-0.6715303958867104,-0.1638136265280724,-0.7226423895426831,80.0,82.0,81.0
257963,2,2,2013,22,94.68252712064066,116.49010815490298,275.68865222952434,545.5098918450971,-269.8212396155727,-0.9804836478646598,0.08163457101005722,0.17885081237169068,94.0,96.0,95.0
257982,2,2,2013,22,26.650575704032146,80.09148157565016,581.9085184243498,581.9085184243498,0.0,0.2980962248868965,-0.8937586459672271,-0.33516283127311347,26.0,28.0,27.0
258023,2,2,2013,22,50.810625307886866,213.76167082357802,448.23832917642204,448.238329176422,5.684341886080802e-14,-0.07112347092184806,-0.6318855809720074,0.7717914643501169,50.0,52.0,51.0
258066,2,2,2013,22,68.21161922992766,297.18895332309745,364.8110466769026,364.81104667690255,5.684341886080802e-14,0.06250499954389971,-0.3711795367286925,-0.9264550051383447,68.0,70.0,69.0
258188,2,2,2013,22,35.82741304068366,130.3285460448158,531.6714539551842,531.6714539551842,0.0,0.5479634075436435,-0.810783854445589,0.20582916548320582,34.0,36.0,35.0
258211,2,2,2013,22,39.18603084443017,149.36224729811775,512.6377527018823,512.6377527018823,0.0,-0.08684762393901917,-0.775098559317978,0.625843202055708,38.0,40.0,39.0
258250,2,2,2013,22,54.99388560314321,235.5413299425295,426.4586700574705,426.4586700574705,0.0,0.33048665660897664,-0.5736638500067606,-0.7494587093355053,54.0,56.0,55.0
258335,2,2,2013,22,60.58815943959537,263.0370299793325,398.96297002066757,398.9629700206675,5.684341886080802e-14,0.8107725186154346,-0.49108378535859787,-0.3185665375017522,60.0,62.0,61.0
258340,4,2,2013,22,110.14424309234717,391.23079400981055,241.46018411301068,270.76920599018945,-29.309021877178765,-0.5296478512421897,0.3443847490233578,-0.7751595308803537,110.0,112.0,111.0
258373,2,2,2013,22,5.024280471710216,3.2789420382030032,658.721057961797,658.721057961797,0.0,0.050117718313045234,-0.9961576742892594,-0.07181992944655505,4.0,6.0,5.0
258436,2,2,2013,22,30.00075900191621,97.91063267133183,564.0893673286682,564.0893673286682,0.0,0.472485126623278,-0.8660187801672181,-0.16361319481468609,30.0,32.0,31.0
258566,2,2,2013,22,60.742549224436175,263.7674097256111,398.23259027438894,398.2325902743889,5.684341886080802e-14,0.8472802940520312,-0.4887346972392914,0.20797715986502377,60.0,62.0,61.0
258690,2,2,2013,22,63.74477557223724,277.65482120717473,384.3451787928253,384.34517879282527,5.684341886080802e-14,-0.7590989956240608,-0.44237046834532745,0.4775741655266518,62.0,64.0,63.0
258830,2,2,2013,22,143.46613505741234,463.58516890913023,198.41483109086977,198.41483109086977,0.0,0.1251351505987871,0.803505147392702,-0.581997141056596,142.0,144.0,143.0
258891,2,2,2013,22,57.30987955413769,229.47306457932675,414.83700877176557,432.5269354206732,-17.689926648907658,0.3956916350516707,-0.5400952101132033,0.7427821308855714,56.0,58.0,57.0
259040,2,2,2013,22,157.77876124984635,41.887161943441875,189.42497862358704,620.1128380565581,-430.68785943297104,-0.1629554525283844,0.925730460867161,-0.34127501273011934,156.0,158.0,157.0
259223,2,2,2013,22,10.173899340819021,13.215889820276438,648.7841101797236,648.7841101797236,0.0,0.12695675367132292,-0.9842761754614814,-0.12281039498413059,10.0,12.0,11.0
259318,2,2,2013,22,13.820427799410565,23.931307198444497,638.0686928015555,638.0686928015555,0.0,-0.1694284331186749,-0.971049173292167,-0.16839687972034922,12.0,14.0,13.0
259326,2,2,2013,22,14.525862850774786,26.324183238796707,635.6758167612034,635.6758167612034,0.0,0.19252899269600798,-0.9680345222439118,-0.16075369580654067,14.0,16.0,15.0
259363,2,2,2013,22,93.5151419153476,9.338506408416874,278.74482231787925,652.6614935915832,-373.9166712737039,0.8726737093116633,0.06131232074925519,0.48443925976386676,92.0,94.0,93.0
259380,2,2,2013,22,5.619505904331807,4.096125879969881,657.9038741200301,657.9038741200301,0.0,-0.05516285226894097,-0.9951941209662213,-0.08090563221324586,4.0,6.0,5.0
259436,2,2,2013,22,77.51315559829386,333.52829490250946,328.47170509749054,328.47170509749054,0.0,0.8923307651889133,-0.21621544236779422,-0.39622807570775137,76.0,78.0,77.0
259444,2,2,2013,22,33.15942033148359,115.33079431371529,546.6692056862847,546.6692056862847,0.0,-0.2647610833028973,-0.8371519145688384,0.47862118705924894,32.0,34.0,33.0
259542,2,2,2013,22,21.11505742951338,52.97395148608197,609.026048513918,609.026048513918,0.0,0.26204315730070377,-0.9328588948284284,0.24719964816188889,20.0,22.0,21.0
