Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Dy_relativistic
59.7,0.002408631742646019,0.0005730491784670419,0.0003600403202014128,0.00022374166379327673,0.00013691570903323413,0.00010229102455635463,6.626010317204321e-05,4.933498558581412e-06,3.748009086886305e-06,3.372434844116213e-05,2.4818058242177898e-05,1.59775419647887e-05,1.2060977182666409e-06,9.122857247433809e-07,4.305944408017012e-09,3.4437237207248056e-09,5.524612610451244e-06,3.292540691372401e-06,2.0143958447284414e-06,3.400846688765768e-07,0.008581789822754052
59.75,0.0024039413793325473,0.0005719115269624927,0.0003585780012338441,0.0002227161160343175,0.00013665098650514408,0.00010186193354343084,6.59465094285292e-05,4.901588943685257e-06,3.722689305314246e-06,3.3659752099043374e-05,2.4713175602748466e-05,1.5901349561076288e-05,1.1982443457292971e-06,9.060831697406524e-07,4.268300314824164e-09,3.4117301503479968e-09,5.514031456674944e-06,3.2784577868157554e-06,2.0046443645531246e-06,3.3941676544686745e-07,0.008559383024860761
59.800000000000004,0.0023992600189045284,0.0005707753775359477,0.00035712229760215996,0.00022169570718227395,0.00013638650865944383,0.00010143483786582062,6.563453609524167e-05,4.869906648986679e-06,3.697556259795931e-06,3.359520721464018e-05,2.4608783710157933e-05,1.582555370225751e-05,1.1904470149788498e-06,8.999263655032884e-07,4.2311079638212e-09,3.3801428235856816e-09,5.503440936333382e-06,3.264445877099978e-06,1.994947888269993e-06,3.3874605182756237e-07,0.008537047525814825
59.85,0.0023945876477928893,0.0005696407347462946,0.00035567317703810985,0.00022068040969464245,0.00013612227763414435,0.00010100972762112196,6.532417425414563e-05,4.83844991317188e-06,3.672608461671679e-06,3.353071438984678e-05,2.4504880111089298e-05,1.5750152175955027e-05,1.1827053206222437e-06,8.938149773450071e-07,4.1944298298015985e-09,3.3490210064603844e-09,5.492842085192731e-06,3.250508514921272e-06,1.9853095099182637e-06,3.380720758897634e-07,0.008514783070789922
59.900000000000006,0.00238992425242537,0.0005685076030924084,0.0003542306074380511,0.0002196701961834295,0.00013585829554568622,0.00010058659295713858,6.501541503803528e-05,4.807216989628124e-06,3.647844435009354e-06,3.346627422046729e-05,2.4401462366357206e-05,1.5675142785407428e-05,1.1750188683409748e-06,8.877486815986275e-07,4.158318577581573e-09,3.318413960914117e-09,5.48223638552141e-06,3.2366489622837853e-06,1.9757320630435395e-06,3.3739428120826237e-07,0.008492589405327476
59.95,0.0023852698192266884,0.0005673759870135282,0.00035279455686210495,0.0002186650394142688,0.00013559456448906078,0.00010016542407163928,6.470824963024675e-05,4.776206146312606e-06,3.6232627164884767e-06,3.340188729633431e-05,2.429852805105482e-05,1.5600523349792617e-05,1.1673872738140204e-06,8.817271644997334e-07,4.1228152391693865e-09,3.2883589329198305e-09,5.471625729596826e-06,3.222870096027851e-06,1.9662180391221767e-06,3.3671221469642804e-07,0.008470466275128784
60.0,0.0023806243346186943,0.000566245890889629,0.00035136499353331297,0.00021766491230554118,0.0001353310865379306,9.974621121211727e-05,6.440266926437153e-05,4.745415665622498e-06,3.5988618552853923e-06,3.33375542014349e-05,2.4196074754650488e-05,1.5526291704465243e-05,1.1598101614665223e-06,8.757501208859547e-07,4.087948806261129e-09,3.258880894166696e-09,5.461012371966252e-06,3.2091743263009575e-06,1.9567695191221033e-06,3.3602577863376753e-07,0.008448413426005141
60.050000000000004,0.0023759877850205295,0.000565117319041795,0.0003499418858368003,0.00021666978792750065,0.0001350678637447502,9.932894467555089e-05,6.409866522397194e-05,4.714843844266267e-06,3.5746404129595847e-06,3.3273275514041904e-05,2.40941000810297e-05,1.545244570109912e-05,1.1522871630761852e-06,8.698172527453473e-07,4.053737130181105e-09,3.2299939864281317e-09,5.450398871778446e-06,3.1955635297771406e-06,1.9473881193635092e-06,3.3533542374280655e-07,0.008426430603789658
60.1,0.0023713601568487864,0.0005639902757325903,0.0003485252023189425,0.00021567963950140559,0.00013480489814088635,9.891361480816531e-05,6.379622884229803e-05,4.684488993136205e-06,3.5505969633410795e-06,3.3209051806847834e-05,2.399260164847879e-05,1.537898320772761e-05,1.1448179162731385e-06,8.639282676513522e-07,4.020188614008745e-09,3.2017039141726953e-09,5.439788026792658e-06,3.1820389987475735e-06,1.9380749519488404e-06,3.3464219223336255e-07,0.008404517554029397
60.150000000000006,0.0023667414365176605,0.0005628647651664282,0.00034711491168653473,0.00021469444039865328,0.00013454219173673814,9.850021200519447e-05,6.349535150200539e-05,4.6543494371821215e-06,3.526730092418897e-06,3.314488364709867e-05,2.389157708960823e-05,1.5305902108677625e-05,1.137402062971875e-06,8.580828771248258e-07,3.987303989268288e-09,3.174010226334422e-09,5.4291828009126195e-06,3.168601406609928e-06,1.9288305993646928e-06,3.3394758785866105e-07,0.008382674021406814
60.2,0.002362131610439109,0.0005617407914899405,0.00034571098280596773,0.00021371416413992154,0.00013427974652185714,9.808872671064476e-05,6.319602463487531e-05,4.624423515286296e-06,3.5030383982306262e-06,3.3080771596724924e-05,2.379102405121555e-05,1.523320030439593e-05,1.1300392477757616e-06,8.522807949655902e-07,3.955077584681781e-09,3.1469076847167198e-09,5.418586247277006e-06,3.155250789818857e-06,1.9196551024842e-06,3.332533301547606e-07,0.008360899748999801
60.25,0.0023575306650230024,0.0005606183587923434,0.000344313384702405,0.00021273878439431284,0.00013401756446506703,9.767914941705875e-05,6.289823972153556e-05,4.594709580139538e-06,3.4795204907530096e-06,3.301671621246703e-05,2.3690940194088672e-05,1.5160875711168865e-05,1.1227291163952984e-06,8.465217355966933e-07,3.923497838042632e-09,3.120386498296987e-09,5.408001429058842e-06,3.1419865460321735e-06,1.9105479611140636e-06,3.325610925552227e-07,0.00833919447757794
60.300000000000004,0.002352938586677279,0.0005594974711058044,0.0003429220865589659,0.00021176827497850498,0.0001337556475145831,9.727147066528036e-05,6.260198829118305e-05,4.565205998118465e-06,3.456174991793611e-06,3.295271804599262e-05,2.3591323192752808e-05,1.5088926260739848e-05,1.1154713141210203e-06,8.40805412464255e-07,3.8925471606398556e-09,3.0944317609135044e-09,5.397431340181455e-06,3.1288074479732307e-06,1.9015081463689337e-06,3.3187230668552284e-07,0.008317557945102697
60.35,0.0023483553618081,0.0005583781324058067,0.0003415370577159129,0.00021080260985590626,0.00013349399759813186,9.686568104422097e-05,6.230726192130813e-05,4.5359111491639345e-06,3.4330005348835244e-06,3.2888777644003086e-05,2.3492170735165163e-05,1.5017349899831474e-05,1.1082654843904686e-06,8.351315365342494e-07,3.862201458126152e-09,3.0690226764546735e-09,5.38687882814654e-06,3.1157116723829835e-06,1.8925341244043346e-06,3.3118805670787976e-07,0.008295989886485135
60.400000000000006,0.002343780976819995,0.0005572603466115116,0.00034015826766984047,0.00020984176313581417,0.00013323261662306977,9.646177119062568e-05,6.201405223741961e-05,4.506823426660582e-06,3.409995765171075e-06,3.282489554832708e-05,2.3393480522363044e-05,1.4946144589581609e-05,1.1011112674861864e-06,8.294998149249881e-07,3.832429605937692e-09,3.0441319739564444e-09,5.376346521091975e-06,3.102696843300447e-06,1.883623891266417e-06,3.3050903539205116e-07,0.008274490033550056
60.45,0.00233921541811602,0.0005561441175861216,0.00033878568607287145,0.00020888570907258083,0.00013297150647650254,9.605973178884154e-05,6.172235091277214e-05,4.477941237317554e-06,3.387159339316592e-06,3.2761072295999205e-05,2.3295250268072823e-05,1.4875308304905572e-05,1.0940082993982854e-06,8.239099497104984e-07,3.803193058757959e-09,3.0197255488769043e-09,5.3658367610561034e-06,3.089760088738003e-06,1.8747750187037963e-06,3.2983552727006435e-07,0.008253058115140412
60.5,0.0023346586720979024,0.00055502944913724,0.0003374192827318538,0.00020793442206478116,0.0001327106690254034,9.565955357058564e-05,6.143214966809417e-05,4.449263001050303e-06,3.3644899253881388e-06,3.269730841932197e-05,2.3197477698287517e-05,1.4804839033798015e-05,1.086956210880765e-06,8.18361636925441e-07,3.77444570097915e-09,2.9957622048665437e-09,5.355351545225999e-06,3.0768981095751285e-06,1.8659847106556344e-06,3.291674198873168e-07,0.008231693857364513
60.550000000000004,0.0023301107251661904,0.0005539163450172305,0.0003360590276075638,0.00020698787665438697,0.00013245010611673172,9.526122731471468e-05,6.11434402713179e-05,4.420787150863538e-06,3.341986202758274e-06,3.2633604445910056e-05,2.3100160550822473e-05,1.4734734776590377e-05,1.07995462672575e-06,8.128545657969588e-07,3.746134099772995e-09,2.9721935608664485e-09,5.344892476696631e-06,3.0641072591729207e-06,1.8572498697625835e-06,3.285042773545081e-07,0.008210396984053535
60.6,0.002325571563720405,0.0005528048089235757,0.00033470489081391267,0.00020604604752594592,0.00013218981957755117,9.486474384699553e-05,6.08562145373106e-05,4.392512132735273e-06,3.319646862001802e-06,3.2569960898715935e-05,2.3003296574858818e-05,1.466499354518078e-05,1.0730031652740995e-06,8.073884182228891e-07,3.7181984023417857e-09,2.948964510167273e-09,5.334460725974197e-06,3.0513836318311804e-06,1.8485671726866772e-06,3.278455007795495e-07,0.008189167217475533
60.650000000000006,0.0023210411741591817,0.000551694844499233,0.00033335684261715556,0.00020510890950576355,0.00013192981121514744,9.447009403987597e-05,6.057046432760684e-05,4.364436405501932e-06,3.297470604794468e-06,3.250637829603647e-05,2.2906883530484808e-05,1.4595613362254133e-05,1.066101438174701e-06,8.019628685093612e-07,3.6905740773523222e-09,2.9260146845030266e-09,5.32405700413078e-06,3.0387231578134445e-06,1.8399331523674233e-06,3.271905499738761e-07,0.008168004279247763
60.7,0.0023165195428804233,0.00055058645533299,0.0003320148534351071,0.00020417643756109207,0.00013167008281714617,9.407726881225723e-05,6.028618155014292e-05,4.336558440744587e-06,3.2754561438126727e-06,3.244285715150085e-05,2.2810919188245867e-05,1.4526592260510965e-05,1.059249050398362e-06,7.965775833741086e-07,3.6631944974509112e-09,2.9032810689732703e-09,5.313681548171044e-06,3.026121702312033e-06,1.8313442847071381e-06,3.2653914950228937e-07,0.008146907891280078
60.75,0.002312006656281439,0.0005494796449598186,0.0003306788938363579,0.00020324860679932176,0.00013141063615162998,9.368625912926663e-05,6.000335815899197e-05,4.308876722676211e-06,3.2536022026340946e-06,3.237939797404029e-05,2.2715401328713286e-05,1.445792828192299e-05,1.0524456005056004e-06,7.912322222149349e-07,3.635994065566086e-09,2.8807014321827912e-09,5.303334118817984e-06,3.01357516547597e-06,1.8227970766932278e-06,3.258913899352273e-07,0.00812587777655065
60.800000000000004,0.002307502500759093,0.0005483744168612274,0.00032934893453949714,0.00020232539246717817,0.00013115147296725578,9.329705600203151e-05,5.9721986154100884e-05,4.2813897480300306e-06,3.231907515639296e-06,3.231600126784066e-05,2.2620327742081924e-05,1.4389619477033402e-05,1.0456906811611728e-06,7.859264376360158e-07,3.608911354055428e-09,2.8582178396666077e-09,5.293014010577614e-06,3.0010795805296776e-06,1.8142881527292515e-06,3.2524767514380503e-07,0.008104913659590623
60.85,0.0023030070627099494,0.0005472707744656135,0.0003280249464123385,0.00020140676994992392,0.00013089259499337162,9.290965048745428e-05,5.944205758102866e-05,4.254096025948922e-06,3.2103708279142695e-06,3.2252667532279794e-05,2.252569622780621e-05,1.4321663904318645e-05,1.038983879881846e-06,7.806598762181182e-07,3.5818916950829837e-09,2.835779434953136e-09,5.282720073614612e-06,2.9886312070957383e-06,1.8058143360163565e-06,3.246085390316427e-07,0.008084015266698288
60.900000000000006,0.002298520328530411,0.0005461687211486112,0.00032670690047114834,0.00020049271477056373,0.00013063400394013302,9.25240336879875e-05,5.916356453068572e-05,4.226994077875812e-06,3.188990895153881e-06,3.218939726185116e-05,2.2431504594282827e-05,1.4254059629626955e-05,1.032324779997993e-06,7.754321795126296e-07,3.5548888514003655e-09,2.8133439786781824e-09,5.2724507466736146e-06,2.976226617097929e-06,1.7973727222029625e-06,3.2397441711197865e-07,0.00806318232603145
60.95,0.002294042284616866,0.0005450682602334419,0.0003253947678798806,0.00019958320258905589,0.00013037570149861949,9.214019675141098e-05,5.888649913907518e-05,4.200082437445164e-06,3.1677664835662835e-06,3.212619094607665e-05,2.23377506585879e-05,1.4186804725707536e-05,1.0257129618042117e-06,7.702429852336796e-07,3.527865709755624e-09,2.790878173966175e-09,5.262204100022549e-06,2.9638627710288862e-06,1.7889607431471126e-06,3.2334546859554677e-07,0.008042414567753755
61.0,0.0022895729173658267,0.0005439693949912601,0.00032408851994941246,0.00019867820920152618,0.0001301176893409502,9.175813087060871e-05,5.8610853587035e-05,4.173359650375422e-06,3.1466963697781964e-06,3.206304906941083e-05,2.2244432246274488e-05,1.4119897271841564e-05,1.0191480038693703e-06,7.650919286176338e-07,3.5007942118635418e-09,2.7683572464764204e-09,5.251977887180036e-06,2.951537082865821e-06,1.7805762194091861e-06,3.227214973418474e-07,0.00802171172432312
61.050000000000004,0.0022851122131740693,0.0005428721286414996,0.0003227881281367856,0.00019777771053948773,0.0001298599691203998,9.137782728334739e-05,5.833662009998175e-05,4.146824274362505e-06,3.1257793407411176e-06,3.199997211113998e-05,2.2151547191235386e-05,1.4053335353584216e-05,1.0126294844725299e-06,7.599786439151243e-07,3.4736548262467214e-09,2.745764287395401e-09,5.241769604020555e-06,2.9392474724428276e-06,1.772217400883066e-06,3.221019545848957e-07,0.008001073530884185
61.1,0.002280660158438777,0.0005417764643522182,0.0003214935640444515,0.00019688168266906512,0.00012960254247151385,9.09992772720557e-05,5.80637909476559e-05,4.120474878974298e-06,3.1050141936384304e-06,3.193696054527895e-05,2.205909333563428e-05,1.3987117062623928e-05,1.0061569831280438e-06,7.549027659774937e-07,3.4464357817889507e-09,2.7230895683650605e-09,5.231576553726936e-06,2.9269924045759516e-06,1.7638829956521607e-06,3.214859744102312e-07,0.007980499725664341
61.150000000000006,0.0022762167395576757,0.0005406824052404401,0.0003202047994195184,0.00019599010179022157,0.00012934541101022353,9.062247216360402e-05,5.779235844386795e-05,4.094310045546091e-06,3.0843997357933654e-06,3.187401484046898e-05,2.1967068529906547e-05,1.3921240496762161e-05,9.99730082160928e-07,7.498639318972445e-07,3.4191321815341373e-09,2.7003297603830993e-09,5.221395915976342e-06,2.914770914637935e-06,1.7555721876226967e-06,3.208724116862882e-07,0.007959990050311278
61.2,0.0022717819429291736,0.0005395899543724981,0.0003189218061530048,0.0001951029442359927,0.00012908857633396077,9.024740332908582e-05,5.752231494624659e-05,4.068328367077056e-06,3.063934784577885e-06,3.1811135459880195e-05,2.187547063282976e-05,1.385570376001431e-05,9.933483682924095e-07,7.448617826608389e-07,3.3917451015413184e-09,2.677486978691805e-09,5.211224818698149e-06,2.9025826205662466e-06,1.7472846436897007e-06,3.202598939970453e-07,0.007939544250194596
61.25,0.002267355754952497,0.0005384991147643735,0.00031764455627909403,0.00019422018647172247,0.0001288320400217724,8.987406218359908e-05,5.725365285598759e-05,4.042528448127636e-06,3.0436181673223874e-06,3.1748322861121676e-05,2.178429751166144e-05,1.3790504962828821e-05,9.87011434195292e-07,7.398959647719313e-07,3.3642808515232814e-09,2.654567804598633e-09,5.201060410724576e-06,2.8904277214606122e-06,1.7390205111393748e-06,3.1964692291787803e-07,0.007919162074743344
61.300000000000004,0.002262938162027828,0.0005374098893820349,0.0003163730219743941,0.0001933418050943048,0.00012857580363443425,8.950244018602919e-05,5.69863646176044e-05,4.016908904717932e-06,3.0234487212263053e-06,3.168557749616256e-05,2.1693547042340667e-05,1.372564222241916e-05,9.80718879979609e-07,7.349661318039649e-07,3.3367506453796453e-09,2.6315826741076654e-09,5.190899933663398e-06,2.8783069830122067e-06,1.730780405749362e-06,3.1903204476957223e-07,0.007898843277861192
61.35,0.00225852915055644,0.0005363222811417763,0.0003151071755572016,0.0001924677768314296,0.00012831986871456508,8.91325288388327e-05,5.672044271868014e-05,3.9914683642270385e-06,3.003425293269549e-06,3.1622899811266983e-05,2.1603217109748002e-05,1.3661113663200036e-05,9.744703145707643e-07,7.300719458428711e-07,3.3091708779558802e-09,2.6085460461291178e-09,5.180740791353444e-06,2.8662217100538276e-06,1.7225653907206466e-06,3.184140657179282e-07,0.007878587618369352
61.400000000000006,0.0022541287069408307,0.0005352362929105523,0.0003138469894867672,0.00019159807854083168,0.0001280642367867397,8.876431968782141e-05,5.645587968962051e-05,3.96620546529328e-06,2.9835467401247654e-06,3.156029024694552e-05,2.1513305608016706e-05,1.3596917417316652e-05,9.682653569450476e-07,7.252130787833903e-07,3.281563984446344e-09,2.5854774914451576e-09,5.170580615316949e-06,2.8541737065873367e-06,1.7143769462858968e-06,3.177922401683755e-07,0.007858394860331986
61.45,0.0022497368175848588,0.0005341519275063136,0.0003125924363625674,0.0001907326872095459,0.0001278089093576025,8.839780432194821e-05,5.6192668103408575e-05,3.9411188577154374e-06,2.9638119280704756e-06,3.149774923792556e-05,2.1423810440887307e-05,1.3533051625253657e-05,9.621036371909964e-07,7.203892134462387e-07,3.253959556754983e-09,2.562403336848671e-09,5.160417324699229e-06,2.8421652237856885e-06,1.7062169297062732e-06,3.1716634960844305e-07,0.007838264773091462
61.5,0.002245353468893874,0.0005330691876983397,0.0003113434889235775,0.00018987157995316471,0.00012755388791597973,8.803297437309288e-05,5.593080057536035e-05,3.916207202354841e-06,2.9442197329049913e-06,3.14352772131423e-05,2.133472952209571e-05,1.3469514436507886e-05,9.55984797369345e-07,7.156000444877717e-07,3.2263951631048252e-09,2.539358044781514e-09,5.150249179287773e-06,2.8301988967177133e-06,1.6980875254765321e-06,3.1653662979299537e-07,0.00781819713092025
61.550000000000004,0.002240978647274851,0.0005319880762075708,0.00031010012004755003,0.00018901473401510113,0.00012729917393299218,8.766982151584941e-05,5.567026976288207e-05,3.89146917103841e-06,2.9247690398611788e-06,3.1372874595751965e-05,2.1246060775784775e-05,1.3406304010307737e-05,9.499084921493312e-07,7.108452790789823e-07,3.1989163214248386e-09,2.516384480449844e-09,5.140074824333392e-06,2.818277670911838e-06,1.6899911859378093e-06,3.1590357831729534e-07,0.007798191712346984
61.6,0.0022366123391365225,0.0005309085957069391,0.00030886230275029627,0.0001881621267658558,0.0001270447688621673,8.730833746731416e-05,5.541106836522873e-05,3.866903446462599e-06,2.9054587435220327e-06,3.131054180316805e-05,2.115780213692817e-05,1.334341851636045e-05,9.438743892046225e-07,7.061246373363535e-07,3.171575351735538e-09,2.4935326836900326e-09,5.129893326058145e-06,2.806404720334184e-06,1.6819305631152218e-06,3.152677321618318e-07,0.007778248299336684
61.650000000000006,0.002232254530889505,0.0005298307488216968,0.0003076300101849702,0.0001873137357022873,0.00012679067413955066,8.694851398687434e-05,5.51531891232636e-05,3.8425087220981975e-06,2.8862877477370215e-06,3.124827924712085e-05,2.1069951551754872e-05,1.3280856135607693e-05,9.378821693580458e-07,7.014378524931973e-07,3.144429214458928e-09,2.4708574121569232e-09,5.1197041969309085e-06,2.794583358852798e-06,1.6739084333598196e-06,3.146295050595613e-07,0.007758366676514847
61.7,0.0022279052089464344,0.0005287545381297446,0.0003064032156413583,0.00018646953844688808,0.00012653689118381753,8.659034287599822e-05,5.489662481921957e-05,3.818283702096079e-06,2.8672549655392666e-06,3.1186087333740245e-05,2.0982506978162952e-05,1.3218615060969769e-05,9.319315264705178e-07,6.967846708065199e-07,3.117536713647252e-09,2.4484151141731494e-09,5.109507410021282e-06,2.7828169477209953e-06,1.6659276171462419e-06,3.139891228601798e-07,0.007738546630529692
61.75,0.002223564359722091,0.0005276799661619576,0.00030518189254517044,0.00018562951274706297,0.00012628342139638373,8.62338159780254e-05,5.464136827646125e-05,3.794227101193759e-06,2.8483593190634682e-06,3.1123966463660674e-05,2.0895466386110747e-05,1.315669349805843e-05,9.260221670758098e-07,6.921648512009033e-07,3.09095551170413e-09,2.426260942126601e-09,5.099303402003168e-06,2.771108801963055e-06,1.6579908970113748e-06,3.133466351395048e-07,0.00771878794953089
61.800000000000004,0.0022192319696335287,0.00052660703540251,0.00030396601445733596,0.00018479363647441293,0.0001260302661615163,8.587892517795841e-05,5.438741235924872e-05,3.770337644622874e-06,2.829599739464633e-06,3.106191703214719e-05,2.08088277579746e-05,1.3095089665839326e-05,9.201538097690602e-07,6.875781646573678e-07,3.064739301824188e-09,2.404446127224003e-09,5.089093064665058e-06,2.7594620987212265e-06,1.6501009369885797e-06,3.1270195404237556e-07,0.007699090422689379
61.85,0.0022149080251002047,0.0005255357482891994,0.0003027555550733034,0.0001839618876240228,0.0001257774268464439,8.552566240225531e-05,5.4134749972502565e-05,3.7466140680175027e-06,2.8109751668375726e-06,3.0999939429240574e-05,2.0722589088862623e-05,1.303380179722586e-05,9.143261843629536e-07,6.830243933613944e-07,3.0389353395587874e-09,2.3830157602368152e-09,5.078877725085655e-06,2.7478797905840052e-06,1.6422602069163473e-06,3.1205488691331966e-07,0.007679453839712649
61.900000000000006,0.0022105925125441017,0.0005244661072137675,0.00030155048822234177,0.0001831342443137521,0.00012552490480146648,8.517401961862257e-05,5.38833740615698e-05,3.723055117323318e-06,2.7924845501371368e-06,3.093803403991898e-05,2.0636748386874875e-05,1.2972828139587781e-05,9.085390308311629e-07,6.78503329630153e-07,3.013582465001152e-09,2.3620069227181843e-09,5.068659114939898e-06,2.736364526654499e-06,1.6344709146620004e-06,3.1140516856789255e-07,0.007659877990386501
61.95,0.002206285418389859,0.0005233981145222223,0.0003003507878668484,0.00018231068478353148,0.00012527270136006505,8.482398883580958e-05,5.363327761199163e-05,3.699659548707626e-06,2.77412684709924e-06,3.0876201244273586e-05,2.055130367330196e-05,1.2912166955160039e-05,9.027920980638711e-07,6.74014774644385e-07,2.9887097642511867e-09,2.3414472397605127e-09,5.058439329699369e-06,2.7249185836610323e-06,1.6267349486475384e-06,3.1075252905033304e-07,0.0076403626642319936
62.0,0.0022019867290648926,0.0005223317725151561,0.00029915642810165695,0.00018149118739466157,0.00012502081783901062,8.447556210340329e-05,5.3384453649271945e-05,3.6764261284701875e-06,2.755901024162597e-06,3.081444141769462e-05,2.0466252982754774e-05,1.2851816521339228e-05,8.970851424647155e-07,6.695585370150877e-07,2.964336049178196e-09,2.3213541416853336e-09,5.048220778769745e-06,2.713543808816643e-06,1.6190538321984117e-06,3.1009682533537086e-07,0.007620907650348534
62.050000000000004,0.0021976964309995232,0.0005212670834480637,0.0002979673831533515,0.00018067573062911693,0.00012476925553847308,8.412873151162426e-05,5.313689523864742e-05,3.6533536329549072e-06,2.737806056391222e-06,3.0752754931064506e-05,2.0381594363220425e-05,1.279177513085807e-05,8.91417926422385e-07,6.651344312191753e-07,2.9404702792168112e-09,2.3017351862063353e-09,5.038006127855503e-06,2.702241575477579e-06,1.611428690295805e-06,3.094382181760437e-07,0.007601512737414924
62.1,0.0021934145106270986,0.0005202040495316593,0.00029678362737958324,0.00017986429308885392,0.0001245180157421297,8.378348919112349e-05,5.289059548485885e-05,3.6304408484623317e-06,2.7198409273976605e-06,3.0691142150954204e-05,2.029732587604054e-05,1.273204109183091e-05,8.857902166930986e-07,6.607422759414175e-07,2.917112842565474e-09,2.2825895191125775e-09,5.027798235049006e-06,2.6910127520164386e-06,1.6038602284471442e-06,3.0877732118523124e-07,0.00758217771370543
62.150000000000006,0.0021891409543841147,0.0005191426729321904,0.0002956051352683894,0.00017905685349512158,0.00012426709971727283,8.343982731277971e-05,5.26455475319234e-05,3.6076865711629317e-06,2.7020046292669203e-06,3.062960343981872e-05,2.0213445595810156e-05,1.267261272766626e-05,8.802017827323199e-07,6.56381892362178e-07,2.8942573318083903e-09,2.263910041892661e-09,5.017600082301181e-06,2.6798576837874127e-06,1.5963487227274054e-06,3.0811523559049563e-07,0.007562902366943379
62.2,0.0021848757487103413,0.0005180829557717529,0.00029443188143751814,0.00017825339068777788,0.00012401650871491797,8.309773808749823e-05,5.2401744562908644e-05,3.5850896070112324e-06,2.684296162481158e-06,3.056813915618801e-05,2.0129951610197542e-05,1.261348837684587e-05,8.746523950152876e-07,6.520531024317514e-07,2.871892278449111e-09,2.2456855078135337e-09,5.007414704040541e-06,2.6687761876693295e-06,1.5888940196695878e-06,3.0745343042803647e-07,0.007543686483903196
62.25,0.002180618880048939,0.0005170249001286015,0.00029326384063375405,0.00017745388362460846,0.0001237662439699106,8.27572137660099e-05,5.215917979970727e-05,3.5626487716606903e-06,2.6667145358450383e-06,3.0506749654849104e-05,2.0046842019686622e-05,1.255466639257255e-05,8.691418233861197e-07,6.477557271723177e-07,2.8500023682992305e-09,2.2279018527519243e-09,4.997245114764957e-06,2.657767558444798e-06,1.5814955446190046e-06,3.0679350554784457e-07,0.007524529849826959
62.300000000000004,0.002176370334846582,0.0005159685080374616,0.000292100987732249,0.00017665831138065022,0.00012351630670103322,8.241824663867149e-05,5.19178465028134e-05,3.540362890379391e-06,2.6492587664118206e-06,3.044543528701569e-05,1.996411493724621e-05,1.2496145142292564e-05,8.636698354745552e-07,6.434895850478164e-07,2.8285689135032813e-09,2.210542497598183e-09,4.987094237437399e-06,2.646830586195573e-06,1.5741523173718865e-06,3.0613693081193184e-07,0.007505432247837566
62.35,0.0021721300995535785,0.0005149137814898389,0.0002909432977358562,0.00017586665314751884,0.0001232666981111119,8.208082903526681e-05,5.1677737971100136e-05,3.518230797966523e-06,2.631927879410143e-06,3.0384196400481652e-05,1.9881768487931577e-05,1.2437923007101212e-05,8.582361952176946e-07,6.392544904402997e-07,2.8075696740412492e-09,2.1935878455057708e-09,4.976964834474646e-06,2.6359635839222867e-06,1.5668629743010803e-06,3.0548485579733465e-07,0.00748639345853787
62.400000000000006,0.0021678981606239865,0.0005138607224343259,0.000289790745774466,0.00017507888823273908,0.0001230174193871221,8.174495332480837e-05,5.143884754159797e-05,3.4962513386695937e-06,2.6147209081714714e-06,3.0323033339755108e-05,1.97998008084256e-05,1.2379998381043009e-05,8.528406615215248e-07,6.350502522686737e-07,2.7869783399009305e-09,2.1770144745910707e-09,4.966859443029871e-06,2.6251644246721037e-06,1.5596257966085958e-06,3.048380363240758e-07,0.007467413259893129
62.45,0.0021636745045157365,0.0005128093327769101,0.00028864330710434753,0.00017429499605908043,0.00012276847170029453,8.141061191534046e-05,5.120116858927492e-05,3.474423366102458e-06,2.597636894058268e-06,3.026194644617026e-05,1.971821004652866e-05,1.2322369670320818e-05,8.474829870936478e-07,6.308766727822482e-07,2.7667640235178294e-09,2.1607945240105345e-09,4.956780316139431e-06,2.6144305875190995e-06,1.5524387447122042e-06,3.041968606292398e-07,0.0074484914273688484
62.5,0.002159459117690744,0.0005117596143812776,0.0002875009571074913,0.00017351495616389512,0.00012251985620622034,8.107779725374247e-05,5.096469452681737e-05,3.452745743164053e-06,2.5806748863927966e-06,3.0200936057974454e-05,1.9636994360607112e-05,1.2265035292430098e-05,8.421629174744592e-07,6.267335465572224e-07,2.7468910042802044e-09,2.144895542506761e-09,4.946729371134923e-06,2.6037592117371612e-06,1.5452994989692138e-06,3.035614171738322e-07,0.007429627734213104
62.550000000000004,0.0021552519866150296,0.0005107115690691174,0.0002863636712909565,0.00017273874819846092,0.0001222715740449559,8.074650182553355e-05,5.072941880441249e-05,3.431217341957917e-06,2.5638339423866257e-06,3.0140002510388764e-05,1.9556151919011903e-05,1.2207993675236776e-05,8.368801902893038e-07,6.226206597193466e-07,2.727318802397109e-09,2.1292807470870307e-09,4.936708146518288e-06,2.593147158402217e-06,1.5382055069036503e-06,3.0293155093457553e-07,0.00741082195177918
