Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(3),J_5s1/2(1),J_total_Ru_relativistic
2.1,0.018707770198615862,0.06277815494076738,0.033925838791719364,0.03505926006407453,0.09548136916092621,0.09213837894743464,0.09390605450969272,0.06833825421718896,0.06889121865753438,0.03293004343007142,0.07114048824532002,0.06681464379190953,0.06897222356200196,0.06694964783339934,0.0050273033490155815,2.765789390803601
2.15,0.018701658050994597,0.06252874467721996,0.03392132436324598,0.03505407382373913,0.09304269785477287,0.0916222925868885,0.09333629833444165,0.0682701889258376,0.06882006886940528,0.03164271408004096,0.06596221291085885,0.06172519848633133,0.06452532099036569,0.06256647171580926,0.004476500385930528,2.6915839400406947
2.2,0.01869540493555367,0.06227460374023355,0.03391650197698722,0.03504853483520874,0.0906172044274792,0.09108191968428082,0.09274037652655664,0.06819602874426976,0.06874257810767022,0.03059676719714614,0.061079132509792675,0.05695278075818395,0.060316655783110164,0.05842401399249195,0.0040008829156662805,2.6212689690714273
2.25,0.01868901104919921,0.06201580555211975,0.033911359215088616,0.03504262899447954,0.08820765954450785,0.09051727640034395,0.09211837540197285,0.06811548125472038,0.06865844619961034,0.029761054536412944,0.05648922119750896,0.05249241150777075,0.05633850076961492,0.05451387586373112,0.003593278144442648,2.554697949637894
2.3000000000000003,0.018682476593163997,0.061752424574276286,0.033905883552139596,0.0350363420865701,0.08581672196719163,0.08992843689413778,0.09147044609549032,0.06802825946217593,0.06856737904578337,0.029106372171603598,0.05218852996966051,0.048337281864924864,0.0525828531221212,0.05082745830960619,0.003246749853319632,2.491715821026315
2.35,0.01867580177299408,0.06148453626845554,0.0339000623654143,0.03502965979768407,0.08344693532564255,0.0893155326259571,0.09079680345926501,0.06793408306382209,0.06846908993618452,0.028605547778725152,0.04817143068776498,0.04447902478338001,0.0490415150102972,0.04735603642738114,0.002954673513683822,2.4321613605206354
2.4000000000000004,0.018668986798535066,0.06121221705773163,0.03389388294514989,0.035022567727405016,0.08110072537336628,0.08867875142538179,0.09009772469899054,0.06783267967637684,0.0683633008191241,0.02823348882920108,0.044430850924911953,0.04090797162356193,0.04570616468126956,0.0440908246014605,0.0027107894040210912,2.375869308462118
2.45,0.018662031883918153,0.06093554428719676,0.03388733250485241,0.035015051400911164,0.07878039771595018,0.08801833633734353,0.08937354776446413,0.06772378601343886,0.06824974351472034,0.027967196720515404,0.04095849725926696,0.03761339187033195,0.04256841890583986,0.04102303343047493,0.0025092377402650017,2.322672256358042
2.5,0.01865493724754589,0.06065459618441757,0.033880398191620247,0.035007096281197726,0.07648813600426364,0.08733458425986915,0.08862466951202531,0.067607149005729,0.06812816086572014,0.02778575167188195,0.03774506526391866,0.03458371477907821,0.039619887622879726,0.038143919230064,0.0023445792263986666,2.2724023085615856
2.5500000000000003,0.018647703112077658,0.06036945181968213,0.033873067096475334,0.03499868778129468,0.0742260005808258,0.08662784438781378,0.08785154365698526,0.06748252685788396,0.06799830781920707,0.027670272948212546,0.03478043498297056,0.03180673229104943,0.03685222152635219,0.035444826845794745,0.0022118039044232616,2.224892529667428
