Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_5s1/2(2),J_5p1/2(2),J_5p3/2(3),J_total_I_relativistic
55.550000000000004,0.001930367725830823,0.00041880648999446604,0.00015263940000474893,0.00010405700856764488,9.248619099723156e-05,3.7990404682749497e-05,2.6424360646030533e-05,1.165499449353111e-06,9.330501117322317e-07,2.0457358447571613e-05,7.945331448095511e-06,5.501247912996257e-06,2.149854661066557e-07,1.7160939558705973e-07,2.8029683886495555e-06,7.488511589632475e-07,4.871177804321917e-07,0.005886031160460337
55.6,0.0019254379957951823,0.00041759622982648164,0.0001518870616347857,0.0001034991490534918,9.221393231464247e-05,3.7797327773097087e-05,2.6278551403310627e-05,1.1569623089525152e-06,9.259773030255129e-07,2.0396918151971877e-05,7.904699555901245e-06,5.4707225212895165e-06,2.1340012193591763e-07,1.7030057045773386e-07,2.794637818514937e-06,7.449647859996459e-07,4.84388892820106e-07,0.005868053510868436
55.650000000000006,0.0019205213579380155,0.0004163893967199519,0.00015113888271242495,0.00010294458884351752,9.194244230413965e-05,3.7605352012720944e-05,2.613363087139051e-05,1.1484941012739658e-06,9.189631498352499e-07,2.0336648572470527e-05,7.864300099534832e-06,5.440383426851944e-06,2.1182606370448503e-07,1.6900111279876533e-07,2.7863089347905527e-06,7.411038319937291e-07,4.816789795181119e-07,0.0058501401019933974
55.7,0.0019156177798164197,0.0004151859839090142,0.00015039483808393055,0.00010239330679318563,9.167171967221478e-05,3.741447053666975e-05,2.598959317763792e-05,1.140094220340217e-06,9.120071252779913e-07,2.027654935256103e-05,7.824131464678902e-06,5.410229191659923e-06,2.1026338362761874e-07,1.6771112192605697e-07,2.777983871605959e-06,7.372698016668757e-07,4.789891497345828e-07,0.005832290677015758
55.75,0.001910727229041661,0.00041398598460766847,0.0001496549027585838,0.00010184528190251061,9.14017631171121e-05,3.722467652576861e-05,2.5846432490795536e-05,1.13176206592195e-06,9.051087075593499e-07,2.0216620122525237e-05,7.784192078374257e-06,5.380258423811031e-06,2.0871221991137357e-07,1.6643074163874503e-07,2.769665417836785e-06,7.334638786034978e-07,4.763202271155554e-07,0.005814504980884607
55.800000000000004,0.0019058496732792946,0.0004127893920102118,0.00014891905190757317,0.00010130049331501996,9.113257132897029e-05,3.703596320629891e-05,2.5704143020675404e-05,1.1234970434793767e-06,8.982673799215008e-07,2.0156860502434402e-05,7.744480413257497e-06,5.350469782809722e-06,2.0717274833772674e-07,1.6516015210017348e-07,2.7613569063967186e-06,7.296868302557328e-07,4.7367265741349553e-07,0.0057967827595750455
55.85,0.0019009850802492833,0.00041159619929166837,0.00014818726086289157,0.00010075892031672395,9.086414298996282e-05,3.68483238496805e-05,2.5562719017855695e-05,1.1152985641044635e-06,8.914826305912439e-07,2.0097270105465664e-05,7.70499499064877e-06,5.320861983478368e-06,2.056451726471337e-07,1.63899560549439e-07,2.7530620837042496e-06,7.259389804268551e-07,4.7104649045965265e-07,0.0057791237596449265
55.900000000000006,0.0018961334177261062,0.0004104063996082141,0.00014745950511624051,0.00010022054233509239,9.059647677443657e-05,3.66617517721559e-05,2.5422154773379583e-05,1.1071660444637605e-06,8.84753952728615e-07,2.0037848541429214e-05,7.665734382378672e-06,5.29143379835734e-06,2.041297140497901e-07,1.6264919116473382e-07,2.744784967829004e-06,7.222202507940435e-07,4.6844143840566425e-07,0.005761527728119116
55.95,0.0018912946535388766,0.0004092199860975987,0.0001467357603179433,9.968533893803999e-05,9.032957134904947e-05,3.647624033447708e-05,2.5282444618456706e-05,1.0990989067418514e-06,8.780808443760612e-07,1.99785954203937e-05,7.62669721128473e-06,5.262184058507469e-06,2.0262660022661865e-07,1.6140927442933644e-07,2.73652970374404e-06,7.185302552692464e-07,4.6585699147262904e-07,0.005743994412632415
56.0,0.0018864687555714473,0.00040803695187956206,0.0001460160022758646,9.915328983291822e-05,9.006342537290641e-05,3.629178294159417e-05,2.5143582924166605e-05,1.0910965785853856e-06,8.714628084081456e-07,1.9919510356292526e-05,7.587882150351097e-06,5.2331116526802965e-06,2.0113605419720623e-07,1.6018003636740887e-07,2.7283004227561372e-06,7.148684177868961e-07,4.6329255657703344e-07,0.005726523561685697
56.050000000000004,0.0018816556917625206,0.00040685729005624736,0.00014530020695433817,9.862437486551532e-05,8.979803749769379e-05,3.6108373042346586e-05,2.5005564101164626e-05,1.0831584930477146e-06,8.648993524817975e-07,1.9860592970393656e-05,7.54928792050989e-06,5.204215524875204e-06,1.996582834339265e-07,1.589616880189634e-07,2.720101111009485e-06,7.112340796061746e-07,4.6074757879005605e-07,0.005709114924840854
56.1,0.0018768554301057572,0.00040568099371261036,0.00014458835047310263,9.809857401906378e-05,8.953340636781299e-05,3.592600412915643e-05,2.486838259939006e-05,1.075284088534111e-06,8.583899889870931e-07,1.98018428945184e-05,7.510913287166241e-06,5.175494670355132e-06,1.9819346958923472e-07,1.577544155113224e-07,2.7119354895990976e-06,7.076265678181334e-07,4.582216126196553e-07,0.005691768252707661
56.150000000000006,0.0018720679386498753,0.0004045080559168232,0.00014388040910624325,9.757586741325441e-05,8.926953062051191e-05,3.5744669737723764e-05,2.4732032907776306e-05,1.0674728087475555e-06,8.519342349985513e-07,1.9743259773901846e-05,7.4727570555510835e-06,5.146948130243032e-06,1.9674175917731798e-07,1.565583710587777e-07,2.7038069069364823e-06,7.040452104480571e-07,4.5571432691093117e-07,0.005674483296649902
56.2,0.001867293185498759,0.00040333846972067614,0.0001431763592811429,9.705623530325884e-05,8.900640888601582e-05,3.556436344672449e-05,2.459650955396353e-05,1.0597241026351127e-06,8.45531612226961e-07,1.9684843269598362e-05,7.4348180650443745e-06,5.118574984867741e-06,1.9530325551322225e-07,1.5537366518431318e-07,2.695718243054519e-06,7.004893006896719e-07,4.5322544762647387e-07,0.005657259808231711
56.25,0.0018625311388115538,0.0004021722281599733,0.00014247617757743878,9.653965807875813e-05,8.874403978765616e-05,3.538507887751e-05,2.4461807104013223e-05,1.0520374243348563e-06,8.391816469717091e-07,1.9626593060348973e-05,7.397095182645076e-06,5.090374346068683e-06,1.9387801216408288e-07,1.5420036040911104e-07,2.687671825683327e-06,6.969580280558507e-07,4.5075466022469455e-07,0.005640097538508046
56.300000000000004,0.0018577817668027675,0.0004010093242549256,0.00014177984072598744,9.602611626297937e-05,8.848242194199852e-05,3.520680969380921e-05,2.4327920162125114e-05,1.0444122331233667e-06,8.328838700736255e-07,1.9568508843844508e-05,7.359587295792684e-06,5.0623453487030615e-06,1.9246602811046987e-07,1.5303846659955088e-07,2.679669358980319e-06,6.934504036118702e-07,4.4830150347114234e-07,0.005622996237314053
56.35,0.0018530450377423696,0.0003998497510105402,0.0001410873256078372,9.551559051173936e-05,8.822155395896919e-05,3.502954960143276e-05,2.4194843370356247e-05,1.0368479933637832e-06,8.266378168683326e-07,1.9510590337336924e-05,7.322293304766459e-06,5.0344871416252015e-06,1.910672447536361e-07,1.5188793810017782e-07,2.671711867271479e-06,6.899652082418624e-07,4.458652881161173e-07,0.005605955652719044
56.400000000000006,0.0018483209199558807,0.0003986935014170039,0.0001403986092532065,9.500806161249471e-05,8.796143444198006e-05,3.4853292347979084e-05,2.4062571408341993e-05,1.0293441744543984e-06,8.204430271400851e-07,1.9452837277571832e-05,7.285212114902722e-06,5.006798878425088e-06,1.8968154483935814e-07,1.507486727174364e-07,2.6637996574411294e-06,6.865009871830062e-07,4.4344506757952784e-07,0.005588975530782402
56.45,0.001843609381824472,0.0003975405684500656,0.00013971366884047128,9.450351048340002e-05,8.770206198805281e-05,3.467803172254293e-05,2.393109899301946e-05,1.0219002507778136e-06,8.142990450761203e-07,1.939524942003701e-05,7.2483426288772235e-06,4.979279708221307e-06,1.8830875330375634e-07,1.4962051255552337e-07,2.6559323041378204e-06,6.830561022253885e-07,4.410396748652928e-07,0.005572055615687037
56.5,0.0018389103917850515,0.00039639094507141207,0.00013903248169515762,9.400191817237194e-05,8.744343518794115e-05,3.450376155542563e-05,2.3800420878352727e-05,1.01451570165062e-06,8.082054192214861e-07,1.9337826537543193e-05,7.2116837392978315e-06,4.951928766801886e-06,1.869486399834655e-07,1.4850324664492756e-07,2.6481086614097836e-06,6.796288376423782e-07,4.386478226336803e-07,0.0055551956502415045
56.550000000000004,0.001834223918330356,0.00039524462422904156,0.0001383550252889426,9.350326585616098e-05,8.718555262625223e-05,3.43304757178477e-05,2.3670531855060358e-05,1.0071900112736305e-06,8.021617024343677e-07,1.9280568418175405e-05,7.1752343218436726e-06,4.924745168395785e-06,1.8560092407404612e-07,1.473966152482215e-07,2.6403269027191914e-06,6.762175408744947e-07,4.362682456150074e-07,0.005538395376654906
56.6,0.0018295499300090409,0.0003941015988576339,0.00013768127723866222,9.300753483943011e-05,8.692841288156672e-05,3.4158168121663456e-05,2.3541426750344962e-05,9.99922668682644e-07,7.961674518418995e-07,1.922347486267321e-05,7.138993229169801e-06,4.897727998337624e-06,1.8426528016834113e-07,1.4630031567809282e-07,2.632584588794696e-06,6.728207684726069e-07,4.338998515296423e-07,0.005521654537422918
56.650000000000006,0.0018248883954257613,0.00039296186187891475,0.00013701121530532517,9.251470655383943e-05,8.667201452655737e-05,3.398683271907752e-05,2.3413100427624642e-05,9.927131676997287e-07,7.902222287964505e-07,1.9166545681317114e-05,7.102959285772553e-06,4.870876306859806e-06,1.8294134566195e-07,1.4521400942066494e-07,2.6248787599870007e-06,6.694374052108732e-07,4.3154184311186666e-07,0.00550497287614123
56.7,0.001820239283241262,0.00039182540620201896,0.00013634481739313505,9.202476255713882e-05,8.641635612810667e-05,3.381646350236368e-05,2.3285547786266744e-05,9.855610068850481e-07,7.84325598832401e-07,1.9109780690414993e-05,7.067131283980872e-06,4.844189104210542e-06,1.8162872927695922e-07,1.4413733032359956e-07,2.617206047315859e-06,6.660667307580331e-07,4.291937816063686e-07,0.005488350138093579
56.75,0.0018156025621724552,0.00039069222472384743,0.00013568206154851792,9.153768453226617e-05,8.616143624742296e-05,3.3647054503585386e-05,2.315876376132336e-05,9.784656894891928e-07,7.784771316233829e-07,1.9053179708495577e-05,7.031507981203312e-06,4.81766535725402e-06,1.803270204279105e-07,1.430698935835712e-07,2.609562794801599e-06,6.627084219354986e-07,4.268555786850449e-07,0.00547178607053487
56.800000000000004,0.0018109782009925032,0.0003895623103294222,0.00013502292595915773,9.105345428645296e-05,8.590725344015549e-05,3.34785997943186e-05,2.303274332326901e-05,9.714267234060396e-07,7.726764009399987e-07,1.8996742552326745e-05,6.996088098521394e-06,4.791303987662315e-06,1.7903579913575694e-07,1.4201130525141413e-07,2.601945185308647e-06,6.593624950158065e-07,4.2452742315344274e-07,0.005455280422679773
56.85,0.0018063661685309,0.0003884356558922377,0.00013436738895303846,9.057205375033652e-05,8.565380625650838e-05,3.3311093485376545e-05,2.2907481477740337e-05,9.64443621126125e-07,7.669229846080105e-07,1.8940469032882708e-05,6.960870320677651e-06,4.7651038717583855e-06,1.7775464618596522e-07,1.4096117196517138e-07,2.594349363030359e-06,6.56029206822651e-07,4.2220966486515714e-07,0.005438832945485572
56.900000000000006,0.0018017664336735433,0.0003873122542746067,0.00013371542899749198,9.009346497707815e-05,8.540109324135292e-05,3.314452972653625e-05,2.2782973265277558e-05,9.575158996905164e-07,7.61216464466983e-07,1.888435895138702e-05,6.925853297463105e-06,4.739063842017629e-06,1.764831532255655e-07,1.3991911062090898e-07,2.5867715476361376e-06,6.527089420566426e-07,4.199026871617708e-07,0.0054224433913653185
56.95,0.001797178965362816,0.00038619209832800545,0.0001330670246982541,8.96176701414888e-05,8.514911293433932e-05,3.297890270626745e-05,2.2659213761068197e-05,9.506430806452019e-07,7.555564263294003e-07,1.8828412095557263e-05,6.891035646465395e-06,4.7131826901837805e-06,1.752209325003347e-07,1.3888475769788843e-07,2.5792081374742423e-06,6.49402115788931e-07,4.1760679999857686e-07,0.005406111513977641
57.0,0.0017926037325976555,0.0003850751808934122,0.00013242215479852574,8.914465153916016e-05,8.48978638700067e-05,3.281420665146307e-05,2.2536198074692457e-05,9.438246899959659e-07,7.499424599402248e-07,1.8772628236171858e-05,6.856415957096101e-06,4.687459171904438e-06,1.739676259469042e-07,1.378577779679099e-07,2.5716558014754057e-06,6.461091146026302e-07,4.1532217959430553e-07,0.005389837068213848
57.050000000000004,0.0017880407044336283,0.0003839614948016444,0.00013178079817804163,8.867439158560296e-05,8.464734457789217e-05,3.2650435827171865e-05,2.2413921349870723e-05,9.370602581637659e-07,7.443741589369148e-07,1.8717007124070804e-05,6.8219927957761866e-06,4.661892012744598e-06,1.7272291337499383e-07,1.3683787233789506e-07,2.5641115609896993e-06,6.428302887905966e-07,4.130488685247152e-07,0.005373619810448264
57.1,0.0017834898499830016,0.00038285103287369213,0.00013114293385214562,8.820687281539151e-05,8.439755358263896e-05,3.24875845363331e-05,2.2292378764212976e-05,9.303493199405989e-07,7.388511208098882e-07,1.8661548487689423e-05,6.787764712122341e-06,4.63647991539388e-06,1.7148651950173502e-07,1.3582478459966076e-07,2.5565728633512774e-06,6.395659937158001e-07,4.1078683458316396e-07,0.00535745949904335
57.150000000000006,0.001778951138414809,0.0003817437879210462,0.0001305085409708714,8.774207788131403e-05,8.414848940410282e-05,3.23256471195128e-05,2.217156552896995e-05,9.23691414445839e-07,7.333729468634175e-07,1.8606252031208543e-05,6.7537302459458255e-06,4.61122156784642e-06,1.7025821963277196e-07,1.3481830689108505e-07,2.549037648410888e-06,6.363166641828298e-07,4.085360703790885e-07,0.00534135589502268
57.2,0.0017744245389549225,0.0003806397527460257,0.0001298775988180311,8.727998955353014e-05,8.3900150557458e-05,3.2164617954642385e-05,2.205147688878641e-05,9.170860850830663e-07,7.279392421769706e-07,1.8551117433386507e-05,6.7198879348503096e-06,4.586115652302737e-06,1.6903784382307427e-07,1.3381828370823215e-07,2.541504407810924e-06,6.330828953008168e-07,4.062967030104164e-07,0.005325308762763301
57.25,0.0017699100208861131,0.0003795389201420993,0.0001292500868103091,8.682059071873372e-05,8.365253555330147e-05,3.200449145675876e-05,2.1932108121456103e-05,9.105328794973506e-07,7.225496155669684e-07,1.8496144347117474e-05,6.686236322196208e-06,4.561160854520638e-06,1.678252793935685e-07,1.328246143481431e-07,2.5339722348673724e-06,6.298655002928724e-07,4.0406907899062725e-07,0.005309317870536979
57.300000000000004,0.001765407553548118,0.0003784412828942049,0.00012862598449636268,8.63638643793225e-05,8.340564289775641e-05,3.184526207774658e-05,2.1813454537678674e-05,9.040313495330075e-07,7.172036795489718e-07,1.8441332399739e-05,6.652773965187709e-06,4.536355873328757e-06,1.6662047172710156e-07,1.3183725370644772e-07,2.5264408611766927e-06,6.266655215071351e-07,4.0185379622667964e-07,0.00529338299075817
57.35,0.0017609171063377043,0.00037734683377906584,0.0001280052715559294,8.590979365257384e-05,8.315947109257461e-05,3.16869243060824e-05,2.169551148081849e-05,8.97581051191811e-07,7.119010503002831e-07,1.8386681194088804e-05,6.619499442834365e-06,4.5116994300112674e-06,1.6542342331788443e-07,1.3085621140191058e-07,2.518910675070762e-06,6.234841838834368e-07,3.996516702729158e-07,0.005277503899867153
57.400000000000006,0.0017564386487087262,0.00037625556556550234,0.00012738792779893953,8.5458361769826e-05,8.291401863523742e-05,3.1529472666580425e-05,2.1578274326665095e-05,8.91181544591646e-07,7.0664134762295e-07,1.833219031028777e-05,6.586411363542574e-06,4.487190277276193e-06,1.642341911012195e-07,1.2988154925040182e-07,2.5113827171992286e-06,6.203227960948488e-07,3.974636409057128e-07,0.005261680377866019
57.45,0.0017519721501721883,0.00037516747101474184,0.00012677393316463622,8.500955207566638e-05,8.266928401905616e-05,3.137290172014048e-05,2.1461738483195754e-05,8.848323939256168e-07,7.014241949071807e-07,1.8277859308204086e-05,6.553508372103247e-06,4.462827207532416e-06,1.6305288214348804e-07,1.2891337716213278e-07,2.5038586499264737e-06,6.171826185906911e-07,3.952906409861298e-07,0.005245912207604403
57.5,0.0017475175802963,0.0003740825428807236,0.0001261632677207004,8.456334802712473e-05,8.242526573327092e-05,3.121720606349747e-05,2.134589939033954e-05,8.785331674215781e-07,6.962492190951451e-07,1.8223687730532043e-05,6.520789155859629e-06,4.438609060221081e-06,1.6187964782430484e-07,1.2795184758653284e-07,2.496340699666538e-06,6.140647261239727e-07,3.9313345823908757e-07,0.005230199173959883
57.550000000000004,0.001743074908706533,0.0003730007739104017,0.00012555591166238275,8.411973319287318e-05,8.218196226314864e-05,3.106238032897287e-05,2.123075251974339e-05,8.72283437302103e-07,6.911160506451701e-07,1.816967510640013e-05,6.488252449863896e-06,4.414534727975693e-06,1.6071467669155582e-07,1.2699714867692225e-07,2.488831574255581e-06,6.109698935117533e-07,3.9099262097694865e-07,0.005214541063068148
57.6,0.0017386441050856786,0.00037192215684404503,0.00012495184531164172,8.367869125243189e-05,8.193937209008021e-05,3.090841918422808e-05,2.111629337453992e-05,8.660827797448734e-07,6.860243234963176e-07,1.8115820955406166e-05,6.455897040861165e-06,4.390603161420215e-06,1.5955818621369706e-07,1.2604949639006642e-07,2.481334360341809e-06,6.07898527833807e-07,3.888683324835294e-07,0.005198937661734405
57.650000000000006,0.0017342251391738953,0.00037084668441553193,0.00012435104911628672,8.324020599538017e-05,8.169749369167612e-05,3.075531733201928e-05,2.1002517489116876e-05,8.599307748434766e-07,6.809736750333307e-07,1.8062124791963487e-05,6.423721769974551e-06,4.366813372455253e-06,1.5841041369030664e-07,1.251091257718099e-07,2.473852407924534e-06,6.048506597568932e-07,3.867604678311986e-07,0.0051833887571083245
57.7,0.0017298179807687668,0.0003697743493526446,0.00012375350364912858,8.28042613205743e-05,8.145632554186164e-05,3.0603069509954445e-05,2.0889420428888517e-05,8.538270065686242e-07,6.759637460519597e-07,1.8008586129832123e-05,6.391725534003833e-06,4.343164435927824e-06,1.572716066097211e-07,1.2417628170751707e-07,2.4663892101223893e-06,6.018259934109947e-07,3.8466863302320143e-07,0.005167894136639354
57.75,0.0017254225997253468,0.00036870514437735755,0.00012315918960713475,8.23708412353701e-05,8.121586611097046e-05,3.045167049025181e-05,2.0776997790068555e-05,8.47771062729761e-07,6.709941807246417e-07,1.7955204486701955e-05,6.359907285291422e-06,4.319655489628289e-06,1.5614201276026105e-07,1.2325120943358556e-07,2.4589482858063724e-06,5.98824000820908e-07,3.8259227164066556e-07,0.005152453588257464
57.800000000000004,0.0017210389659562098,0.00036763906220612475,0.0001225680878105912,8.193992985485203e-05,8.097611386583769e-05,3.030111507950027e-05,2.0665245199444922e-05,8.417625349370799e-07,6.660646265665447e-07,1.7901979388692572e-05,6.32826603015233e-06,4.29628573260826e-06,1.5502187040819206e-07,1.2233414511296416e-07,2.4515330710521467e-06,5.958440364067583e-07,3.8053079194179337e-07,0.005137066900664039
57.85,0.0017166670494315004,0.00036657609555016345,0.00012198017920227016,8.151151140106781e-05,8.073706726989183e-05,3.0151398118421527e-05,2.055415831415627e-05,8.358010185639287e-07,6.611747344019652e-07,1.7848910374635685e-05,6.296800825907503e-06,4.273054421863244e-06,1.5391139885081103e-07,1.214253067730225e-07,2.444146822910792e-06,5.928854426222919e-07,3.7848368154132457e-07,0.00512173386358633
57.900000000000006,0.001712306820178974,0.00036551623711573354,0.00012139544484660294,8.108557020226826e-05,8.049872478324548e-05,3.0002514481633763e-05,2.0443732821469984e-05,8.298861127095956e-07,6.563241583310667e-07,1.7795997000011285e-05,6.265510776601527e-06,4.249960867472601e-06,1.528107896371702e-07,1.205248858885451e-07,2.4367925364092352e-06,5.899476211687355e-07,3.764505801871406e-07,0.0051064542678608705
57.95,0.0017079582482840466,0.00036445947960441605,0.00012081386592885971,8.066209069215345e-05,8.026108486278551e-05,2.9854459077417336e-05,2.0333964438562137e-05,8.240174201624902e-07,6.515125556969745e-07,1.7743238840418288e-05,6.234395027525116e-06,4.2270044263354396e-06,1.517201987227933e-07,1.1963303986686917e-07,2.429472873611979e-06,5.870300546698414e-07,3.7443129347893305e-07,0.005091227905265065
58.0,0.0017036213038898328,0.00036340581571338645,0.00012023542375433384,8.024105740912373e-05,8.002414596226183e-05,2.970722684748184e-05,2.0224848912298823e-05,8.181945473636902e-07,6.467395870531993e-07,1.769063549447268e-05,6.203452758698171e-06,4.204184494682696e-06,1.5063973978961823e-07,1.1874988565756139e-07,2.4221901024766815e-06,5.841322780317798e-07,3.7242574762340655e-07,0.00507605456809412
58.050000000000004,0.0016992959571971893,0.00036235523813568616,0.0001196600997475327,7.982245499553671e-05,7.978790653237549e-05,2.9560812766735084e-05,2.011638201901934e-05,8.124171043708724e-07,6.420049161314056e-07,1.7638186586042748e-05,6.172683177500433e-06,4.181500499582142e-06,1.4956947892008252e-07,1.1787549466731747e-07,2.4149460433095734e-06,5.812538125224725e-07,3.7043390143146215e-07,0.0050609340485565915
58.1,0.0016949821784647563,0.0003613077395604914,0.00011908787545137419,7.940626819696983e-05,7.955236502086591e-05,2.9415211843053704e-05,2.0008559564320974e-05,8.066847048226144e-07,6.373082098095158e-07,1.7585891765749395e-05,6.14208551066208e-06,4.158951889682816e-06,1.4850943076671222e-07,1.1700988911396513e-07,2.4077420217480035e-06,5.783940849745614e-07,3.684556418113448e-07,0.005045866138112577
58.150000000000006,0.001690679938008992,0.0003602633126733775,0.00011851873252638802,7.899248186148774e-05,7.931751987259674e-05,2.9270419117055253e-05,1.9901377382845275e-05,8.009969659030584e-07,6.32649138080139e-07,1.7533750711680604e-05,6.111658995845749e-06,4.136538125467816e-06,1.4745955630791263e-07,1.161530399037459e-07,2.4005788289668667e-06,5.755523574524934e-07,3.6649069126923155e-07,0.0050308506268944685
58.2,0.0016863892062042142,0.00035922195015658233,0.00011795265274992385,7.858108093891594e-05,7.908336952964137e-05,2.9126429661872218e-05,1.9794831338066137e-05,7.953535083069536e-07,6.280273740193415e-07,1.7481763129292e-05,6.0814028730639184e-06,4.114258669298925e-06,1.464197622289844e-07,1.1530486606563301e-07,2.393456691653493e-06,5.727276894613012e-07,3.645385515240306e-07,0.005015887303333759
58.25,0.001682109953482632,0.00035818364468926474,0.00011738961801536372,7.817205048011898e-05,7.884991243136702e-05,2.8983238582927364e-05,1.9688917322079284e-05,7.897539562050506e-07,6.234425937557358e-07,1.7429928750488563e-05,6.051316376180496e-06,4.092112975542394e-06,1.453899019166601e-07,1.1446523572730626e-07,2.386375255631482e-06,5.699189468700198e-07,3.625984985768195e-07,0.00500097595407753
58.300000000000004,0.0016778421503343818,0.0003571483889477616,0.00011682961033134081,7.776537563628449e-05,7.861714701451822e-05,2.8840841017710892e-05,1.9583631255393446e-05,7.841979372098678e-07,6.18894476439904e-07,1.7378247331906863e-05,6.021398724743428e-06,4.070100481062779e-06,1.443697780074608e-07,1.1363396857136273e-07,2.3793335873852867e-06,5.671248609788437e-07,3.606696334288995e-07,0.004986116364223641
58.35,0.001673585767307562,0.0003561161756058419,0.00011627261182096362,7.736104165821249e-05,7.838507171329942e-05,2.86992321355592e-05,1.9478969086723136e-05,7.786850823418184e-07,6.14382704214149e-07,1.7326718652440315e-05,5.991649116385607e-06,4.048220596360673e-06,1.4335914638636088e-07,1.128108396688063e-07,2.3723301969486087e-06,5.643441293932703e-07,3.5875098041140196e-07,0.004971308317841416
58.400000000000006,0.0016693407750082599,0.0003550869973349566,0.00011571860472104488,7.695903389560943e-05,7.815368495945636e-05,2.855840713743502e-05,1.9374926792782826e-05,7.73215025995689e-07,6.099069621825639e-07,1.7275342510072228e-05,5.962066720014933e-06,4.026472697611064e-06,1.4235772149379427e-07,1.1199558455089863e-07,2.365363083779625e-06,5.615755397858978e-07,3.568416133199113e-07,0.004956551598683941
58.45,0.0016651071441005879,0.00035406084680448787,0.00011516757138133694,7.655933779638822e-05,7.79229851823571e-05,2.841836125570944e-05,1.927150037808288e-05,7.67787405907489e-07,6.05466938381437e-07,1.7224118718102257e-05,5.932650669991752e-06,4.004856119832724e-06,1.413651827667379e-07,1.1118790535073628e-07,2.358429804729597e-06,5.588180908359182e-07,3.5494078107258474e-07,0.0049418459909538
58.5,0.0016608848453067066,0.0003530377166819931,0.00011461949426377136,7.616193890597259e-05,7.769297080907156e-05,2.827908975394519e-05,1.9168685874726812e-05,7.624018631216448e-07,6.010623237499712e-07,1.717304710086961e-05,5.903400061463186e-06,3.983370151385732e-06,1.4038118201390345e-07,1.1038747782271696e-07,2.3515275605592525e-06,5.560710839380572e-07,3.5304800289237304e-07,0.004927191279971633
58.550000000000004,0.0016566738494068552,0.00035201759963344813,0.00011407435594170458,7.576682286660718e-05,7.746364026445071e-05,2.8140587926681658e-05,1.906647934221021e-05,7.57058041958557e-07,5.966928121013329e-07,1.7122127489092034e-05,5.874313946990705e-06,3.962014029955774e-06,1.3940535150610216e-07,1.095939590313596e-07,2.3446532952456678e-06,5.533341655808468e-07,3.511631098990159e-07,0.004912587252625543
58.6,0.0016524741272393789,0.00035100048832348714,0.00011353213909916896,7.537397541667264e-05,7.723499197120472e-05,2.800285109922147e-05,1.8964876867221184e-05,7.517555899825111e-07,5.923581000940234e-07,1.7071359714951242e-05,5.845391334569994e-06,3.940786940140699e-06,1.3843731255042954e-07,1.088069954904274e-07,2.337803801031118e-06,5.506073122784636e-07,3.4928622399888603e-07,0.004898033697542358
58.650000000000006,0.0016482856497007498,0.0003499863754156386,0.0001129928265301281,7.498338239000529e-05,7.700702434998004e-05,2.7865874627418377e-05,1.886387456344214e-05,7.464941579699331e-07,5.880578872035646e-07,1.702074360706368e-05,5.816631187102178e-06,3.919688012708649e-06,1.3747668431067906e-07,1.0802623152850001e-07,2.330975822069466e-06,5.478907640850204e-07,3.47417681549272e-07,0.004883530404999256
58.7,0.0016441083877455954,0.00034897525357256107,0.00011245640113773869,7.459502971522254e-05,7.677973581943608e-05,2.7729653897466977e-05,1.87634685713533e-05,7.412733998780049e-07,5.837918756945133e-07,1.6970278985479994e-05,5.788032423334177e-06,3.898716325549302e-06,1.3652309263582377e-07,1.0725131765747148e-07,2.3241661506277754e-06,5.451849246848842e-07,3.455579228656857e-07,0.004869077166661114
58.75,0.0016399423123867165,0.0003479671154562733,0.00011192284593361629,7.420890341505252e-05,7.655312479632061e-05,2.7594184325693625e-05,1.8663655058037477e-05,7.360929728136152e-07,5.795597705927829e-07,1.691996565685635e-05,5.759593920243816e-06,3.8778709062913724e-06,1.3557617866293206e-07,1.0648191872530748e-07,2.3173717118271904e-06,5.424902526212558e-07,3.437073752372256e-07,0.004854673775265389
58.800000000000004,0.0016357873946951096,0.00034696195372838404,0.00011139214403710701,7.382498960566918e-05,7.632718969554461e-05,2.7459461358349042e-05,1.8564430216986443e-05,7.309525370026633e-07,5.753612796582859e-07,1.6869803409937218e-05,5.731314516804554e-06,3.857150736512459e-06,1.3463560697002056e-07,1.0571772164326538e-07,2.310589635375081e-06,5.398071684151637e-07,3.418663560549809e-07,0.00484032002437859
58.85,0.0016316436057999893,0.00034595976105031854,0.00011086427867456426,7.344327449603229e-05,7.610192893025632e-05,2.732548047140241e-05,1.8465790267908794e-05,7.258517557597013e-07,5.711961133578886e-07,1.681979201148104e-05,5.7031930190255474e-06,3.83655475742242e-06,1.3370107306766564e-07,1.0495844249024199e-07,2.3038173150794035e-06,5.37135997066555e-07,3.400350160789297e-07,0.004826015708322456
