Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(5),J_6s1/2(1),J_total_Pt_relativistic
41.35,0.005055503097075557,0.0008187509344430001,0.0031342688258291776,0.002389307803739828,0.00019781878838949675,0.0009154565470600282,0.0007857605784188147,0.00024716289246649815,0.00020490456177066536,5.491940941302244e-05,0.00023296943496278912,0.00020278774061413703,7.053178015371155e-05,5.8366776717946386e-05,1.6871188496718773e-06,1.4474781572344545e-06,1.1134093558877236e-05,4.025915023794959e-05,3.368886490705367e-05,6.01773154178893e-06,4.624784570748414e-06,7.568521612474557e-07,0.037488401473609705
41.400000000000006,0.005048807264165872,0.0008186947674368847,0.0031228641199277855,0.0023789722537107543,0.000197315770275586,0.0009125865231572439,0.0007825784058479702,0.0002453108416701469,0.00020330651723963035,5.469652436986222e-05,0.00023229120815924313,0.0002019926405313067,7.000092054836785e-05,5.790904563597916e-05,1.6690536436267522e-06,1.431678416178264e-06,1.1084353127627538e-05,4.014425914671255e-05,3.355784341371688e-05,5.972292463556195e-06,4.588404642410298e-06,7.53418224201795e-07,0.03736296694015801
41.45,0.005042116110289553,0.0008186417981817679,0.003111499335195759,0.0023686805636139825,0.00019682191198828181,0.0009097214954878887,0.000779406550552986,0.00024347364633314794,0.00020172174550406406,5.447731316183104e-05,0.0002316135380435002,0.00020119974043014474,6.94743131711194e-05,5.745511939174527e-05,1.6511967201518433e-06,1.4160637127525447e-06,1.1035416977984251e-05,4.0029432439178785e-05,3.34271657907071e-05,5.927202544046929e-06,4.552312792531354e-06,7.500482143895693e-07,0.03723807792485087
41.5,0.005035429649945737,0.0008185919188841337,0.0031001743642695544,0.00235843257217002,0.0001963370882948473,0.0009068615028738029,0.0007762450139847131,0.0002416511810492969,0.00020015013083766748,5.426172870830454e-05,0.0002309364413714875,0.0002004090465718455,6.895192255253547e-05,5.700496507207464e-05,1.6335455119400972e-06,1.4006317366799696e-06,1.0987274954580405e-05,3.99146732854292e-05,3.329683317921008e-05,5.882467747978337e-06,4.51651487550481e-06,7.467369872508764e-07,0.03711373164798647
41.550000000000004,0.005028747897556784,0.0008185450230795654,0.0030888890997284027,0.0023482281183900807,0.00019586117522816176,0.0009040065835153911,0.0007730937970829129,0.00023984332150678636,0.00019859155855699636,5.404972439241632e-05,0.00023025993469650278,0.00019962056502454133,6.843371352304538e-05,5.6558550053375735e-05,1.6160974873536076e-06,1.3853802107404793e-06,1.093991699902967e-05,3.9799984900471234e-05,3.316684694080636e-05,5.8380944058382475e-06,4.481017003030169e-06,7.434793805872736e-07,0.03698992535035752
41.6,0.0050220708674684,0.0008185010056213325,0.0030776434340984682,0.00233806704157916,0.0001953940500771609,0.0009011567749965663,0.0007699529002829887,0.00023804994447855634,0.00019704591501194037,5.3841254057709944e-05,0.00022958403437039205,0.00019883430166550242,6.791965121048033e-05,5.611584199913536e-05,1.5988501497823986e-06,1.3703068901442095e-06,1.0893333147050432e-05,3.968537054108549e-05,3.303720865163136e-05,5.794088448833627e-06,4.445824822974631e-06,7.402705797176642e-07,0.036866656286805834
41.650000000000006,0.00501539857394976,0.0008184597626690457,0.0030664372598569528,0.002327949181339043,0.00019493559137730908,0.0008983121142896816,0.0007668223235226581,0.00023627092781272505,0.00019551308757628563,5.3636272004797056e-05,0.0002289087565447344,0.00019805026218332097,6.740970103763211e-05,5.567680885743728e-05,1.5818010368487156e-06,1.3554095617205938e-06,1.0847513525935367e-05,3.957083349618546e-05,3.2907920076225266e-05,5.750454723195871e-06,4.410942930408895e-06,7.371063648105223e-07,0.036743921720542035
41.7,0.005008731031193643,0.0008184211916773803,0.0030552704694361793,0.0023178743775712856,0.0001944856789011059,0.0008954726377604566,0.0007637020662485748,0.00023450615042310582,0.00019399296463836534,5.343473298802276e-05,0.00022823411717203565,0.00019726845208008266,6.690382871983011e-05,5.524141885850094e-05,1.564947719482146e-06,1.3406860429528093e-06,1.0802448352520821e-05,3.945637707136003e-05,3.277898312298551e-05,5.707196419668229e-06,4.376374411616327e-06,7.339832706311135e-07,0.036621718918417964
41.75,0.005002068253316552,0.0008183851913848678,0.003044142955227614,0.0023078424704801237,0.00019404419364862533,0.0008926383811728873,0.0007605921274228899,0.00023275549227980182,0.00019248543559179096,5.3236592212137724e-05,0.00022756013200692736,0.00019648887667352182,6.640200026253466e-05,5.480964051223846e-05,1.5482878009020268e-06,1.3261341808999043e-06,1.0758127931771302e-05,3.9342004568751204e-05,3.265039978464005e-05,5.664314633381043e-06,4.342120485055718e-06,7.308987186838378e-07,0.0365000451471086
41.800000000000004,0.004995410254358848,0.0008183516618027555,0.0030330546095858617,0.002297853300575348,0.00019361101783809027,0.0008898093796941493,0.0007574925055297611,0.00023101883439988438,0.00019099039082626904,5.3041805328978155e-05,0.00022688681660737388,0.00019571154109916328,6.59041819589484e-05,5.438144260583135e-05,1.531818915552121e-06,1.311751851058982e-06,1.0714542656046439e-05,3.92277192638165e-05,3.2522172068398265e-05,5.621808068360668e-06,4.308180220467079e-06,7.278511569509923e-07,0.036378897670224966
41.85,0.004988757048284879,0.0008183205042039337,0.00302200532483262,0.0022879067086751304,0.0001931860348964818,0.0008869856678994883,0.0007544031985818072,0.00022929605883815173,0.00018950772171850053,5.285032843415361e-05,0.00022621418633588533,0.0001949364503124495,6.541034038764484e-05,5.3956794201326255e-05,1.5155387280372443e-06,1.2975369562254733e-06,1.0671683005063463e-05,3.911352438080052e-05,3.239430192130345e-05,5.5796729118662045e-06,4.274550367705764e-06,7.248401844343546e-07,0.036258273746619975
41.900000000000006,0.004982108648983104,0.000818291621111931,0.003010994993260578,0.0022780025359087877,0.0001927691294501837,0.0008841672797770949,0.0007513242041265029,0.00022758704867796489,0.00018803732062316008,5.266211806374282e-05,0.00022554225636073564,0.00019416360909085213,6.492044241021351e-05,5.353566463324903e-05,1.4994449321123324e-06,1.283487425410622e-06,1.0629539546512844e-05,3.899942306887172e-05,3.226679115673792e-05,5.53790290926294e-06,4.241225365250312e-06,7.218665914185998e-07,0.036138170630318885
41.95,0.004975465070266234,0.0008182649162899773,0.003000023507137299,0.002268140623719519,0.00019236018731566377,0.000881354248732972,0.0007482555192525252,0.0002258916880221665,0.0001865790808639595,5.247713119099848e-05,0.00022487104165718746,0.00019339302203597033,6.443445516892328e-05,5.311802350623875e-05,1.4835352497712556e-06,1.2696012128717244e-06,1.0588102937232473e-05,3.888541838085756e-05,3.2139641387983786e-05,5.49648965587557e-06,4.208197588561293e-06,7.18932248546308e-07,0.03601858557240283
42.0,0.004968826325871352,0.0008182402947301347,0.0029890907587090394,0.002258320813867074,0.0001919590954901911,0.0008785466075957836,0.000745197140596039,0.0002242098619840745,0.00018513289672478887,5.22953252230605e-05,0.00022420055700872097,0.0001926246935756131,6.395234608440185e-05,5.270384069269968e-05,1.4678074304755055e-06,1.255876297302446e-06,1.054736392480028e-05,3.8771513256332074e-05,3.201285397422178e-05,5.455423087845029e-06,4.175457838201649e-06,7.160398316303682e-07,0.03589951582478475
42.050000000000004,0.004962192429460049,0.0008182176626424949,0.0029781966402045437,0.0022485429484303894,0.000191565742142591,0.0008757443886216929,0.0007421490643469319,0.00022254145667855596,0.00018369866344093944,5.2116657997678785e-05,0.0002235308170082682,0.00019185862796586756,6.347408285333308e-05,5.2293086330472734e-05,1.4522592505527134e-06,1.2423106812187558e-06,1.0507313349371198e-05,3.865771051049188e-05,3.188642998340263e-05,5.414692114761632e-06,4.142995991037612e-06,7.13192440986957e-07,0.03578095864534506
42.1,0.0049555633946185606,0.0008181969274444446,0.002967341043838799,0.002238806869810179,0.00019118001660403759,0.000872947623499187,0.0007391112862549948,0.00022088635921317838,0.00018227627719040582,5.194108777994549e-05,0.00022286183605945187,0.00019109482929315278,6.299963344617136e-05,5.1885730820525796e-05,1.4368885127822008e-06,1.2289023905612222e-06,1.0467942145563401e-05,3.85440128298199e-05,3.176037017512331e-05,5.374285313306258e-06,4.110801692737549e-06,7.10393216195526e-07,0.035662911303610705
42.150000000000006,0.004948939234857891,0.0008181779977499981,0.002956523861816736,0.002229112420731463,0.00019080180935888402,0.0008701563433538823,0.0007360838016360446,0.00021924445767943515,0.0001808656350852647,5.1768573259036855e-05,0.0002221936283778276,0.0001903333014762576,6.25289661048724e-05,5.148174482466219e-05,1.4216930461706823e-06,1.2156494745180273e-06,1.0429241344193228e-05,3.8430422775017194e-05,3.1634675005090006e-05,5.334191604427662e-06,4.078864982834151e-06,7.076450321962246e-07,0.035545371086216394
42.2,0.004942319963613954,0.0008181607833591967,0.002945744986336915,0.0022194594442460714,0.0001904310120355322,0.0008673705787533211,0.0007330666053779978,0.0002176156411440507,0.00017946663516313442,5.159907354496547e-05,0.0002215262079921309,0.00018957404826836521,6.206204934064204e-05,5.108109926324878e-05,1.4066707059069776e-06,1.2025500055563627e-06,1.03912020736686e-05,3.831694279112195e-05,3.1509344651073014e-05,5.294400861492771e-06,4.047176802421636e-06,7.049503028634737e-07,0.035428335301713534
42.25,0.0049357055942477,0.000818145195247575,0.0029350043095951483,0.002209847783735087,0.00019006751739734058,0.0008645903597117467,0.000730059691946886,0.00021599979964035738,0.00017807917637870866,5.143254816534263e-05,0.00022085958874552673,0.00018881707325906126,6.1598851931701e-05,5.068376531296181e-05,1.3918193734709669e-06,1.1896020796339638e-06,1.0353815560875468e-05,3.820357522417226e-05,3.138437905858423e-05,5.254904426129268e-06,4.015729398441467e-06,7.023108557595838e-07,0.03531180128465798
42.300000000000004,0.004929096140045255,0.0008181311455556942,0.0029243017237881004,0.0022002772829112487,0.0001897112193335721,0.0008618157156948659,0.0007270630553928202,0.0002143968241597498,0.00017670315859536897,5.1268957062151485e-05,0.00022019378429686274,0.0001880623798763281,6.113934292106708e-05,5.0289714404551886e-05,1.3771369568605293e-06,1.1768038165489904e-06,1.031707313143012e-05,3.8090322343252936e-05,3.1259778002968866e-05,5.215695524137606e-06,3.984516665661486e-06,6.997278187273927e-07,0.03519576639907577
42.35,0.004922491614218056,0.0008181185475787415,0.0029136371211168502,0.002190747785821319,0.000189362012850382,0.0008590466756245967,0.0007240766893559028,0.00021280660664321316,0.00017533848257687287,5.110826058853115e-05,0.00021952880812192555,0.00018730997138852415,6.0683491614354316e-05,4.989891822062732e-05,1.3626213908912967e-06,1.1641533603759609e-06,1.0280966209218094e-05,3.7977186366332996e-05,3.113554116331341e-05,5.176769569021625e-06,3.953534442624651e-06,6.972014882555441e-07,0.035080228041286604
42.400000000000006,0.004915892029902982,0.0008181073157561966,0.0029030103937903997,0.002181259136848388,0.00018901979406184537,0.0008562832678837932,0.0007211005870720817,0.000211229039972923,0.0001739850499791155,5.0950419505571724e-05,0.0002188646735146987,0.00018655985090634702,6.023126757758797e-05,4.951134869345524e-05,1.3482706375186442e-06,1.1516488799289858e-06,1.024548631519473e-05,3.786416948798578e-05,3.101166820263234e-05,5.138124324702617e-06,3.9227807238126015e-06,6.947312062510556e-07,0.03496518364178127
42.45,0.004909297400162494,0.0008180973656615635,0.0028924214340291686,0.002171811180714158,0.0001886844601810263,0.0008535255203209611,0.0007181347413789581,0.00020966401796392164,0.0001726427633419687,5.079539497912108e-05,0.00021820139358862413,0.00018581202138478353,5.978264063503722e-05,4.912697800278159e-05,1.3340826861298323e-06,1.139288569191619e-06,1.0210625065479142e-05,3.775127390691266e-05,3.088815884827836e-05,5.09975989044252e-06,3.8922557113007026e-06,6.923153121242213e-07,0.034850630665660465
42.5,0.004902707737984769,0.0008180886139921696,0.002881870134068427,0.002162403762481163,0.0001883559095110871,0.0008507734602549492,0.0007151791447215348,0.00020811143535586328,0.00017131152608119114,5.064314857660293e-05,0.0002175389812778645,0.00018506648562504276,5.9337580867063275e-05,4.87457785736683e-05,1.3200555537564657e-06,1.1270706476551405e-06,1.017637416882741e-05,3.763850185117681e-05,3.076501296646237e-05,5.061678483769788e-06,3.861961638908255e-06,6.899512300003398e-07,0.034736566611232825
42.550000000000004,0.004896123056283837,0.0008180809785590299,0.0028713563861617066,0.0021530367275549587,0.00018803404143643955,0.0008480271144796267,0.0007122337891579169,0.00020657118780483365,0.00016999124248041395,5.0493642263846984e-05,0.00021687744933856793,0.0001843232462764754,5.8896058607984514e-05,4.836772307434879e-05,1.3061872851636483e-06,1.1149933605141723e-06,1.0142725423619119e-05,3.752585559920027e-05,3.064223062517742e-05,5.023884030644875e-06,3.83190236100388e-06,6.876356990593045e-07,0.03462298900675147
42.6,0.004889543367899721,0.000818074378276777,0.002860880082584178,0.0021437099216862713,0.00018771875641393796,0.0008452865092685435,0.0007092986663649594,0.0002050431718752407,0.00016868181768319877,5.034683840193125e-05,0.00021621681035013444,0.0001835823058384779,5.845804444395783e-05,4.799278441410101e-05,1.292475952781535e-06,1.1030549786793008e-06,1.0109670714529205e-05,3.741333749487332e-05,3.0519812140663175e-05,4.986381611562081e-06,3.802082774132184e-06,6.853650915087493e-07,0.03450989540574587
42.650000000000006,0.0048829686855985715,0.0008180687331536572,0.0028504411156359704,0.0021344231909730914,0.00018740995596411373,0.0008425516703795663,0.0007063737676438591,0.00020352728503177393,0.00016738315768516617,5.020269974403637e-05,0.00021555707671648262,0.00018284366666238043,5.802350921087545e-05,4.762093574113744e-05,1.2789196564569765e-06,1.091253798580273e-06,1.0077202009082278e-05,3.730094995554962e-05,3.039775810376099e-05,4.949176837949215e-06,3.7725081870719805e-06,6.831357281497389e-07,0.03439728338171754
42.7,0.00487639902207281,0.0008180639642815916,0.0028400393776454825,0.0021251763818627457,0.000187107542662453,0.0008398226230595039,0.0007034590839257007,0.00020202342563143715,0.00016609516932619844,5.006118943231283e-05,0.00021489826066731866,0.00018210733095332167,5.7592423992278685e-05,4.7252150440513096e-05,1.2655165230167023e-06,1.079588141749276e-06,1.004531135429713e-05,3.718869547222356e-05,3.027606938400396e-05,4.9122752325870755e-06,3.743183746303532e-06,6.809441169921919e-07,0.03428515052294516
42.75,0.004869834389941261,0.0008180599938263025,0.0028296747609726316,0.002115969341153907,0.00018681142013071632,0.0008370993920487061,0.0007005546057769454,0.0002005314929156475,0.00016481776028271031,4.992227099476056e-05,0.00021424037425940475,0.00018137330077210663,5.716476011728664e-05,4.6886402132049846e-05,1.25226470564777e-06,1.0680563541904423e-06,1.0013990873623716e-05,3.7076576601765604e-05,3.0154747110945876e-05,4.875681664299454e-06,3.7141139682509183e-06,6.787870943911706e-07,0.034173494427834517
42.800000000000004,0.004863274801749295,0.0008180567450175051,0.0028193471580120833,0.0021068019159985784,0.00018652149302830182,0.0008343820015856478,0.0006976603234048717,0.00019905138700240582,0.0001635508390599919,4.9785908342121685e-05,0.00021358342937782888,0.00018064157803705073,5.674048915854129e-05,4.652366466827823e-05,1.2391623831151208e-06,1.056656805558115e-06,9.98323276435477e-06,3.696459595168772e-05,3.0033792633935784e-05,4.8393998578922344e-06,3.6853023652396694e-06,6.76661905361562e-07,0.034062312700875105
42.85,0.0048567202699689735,0.0008180541421391636,0.0028090564611964446,0.0020976739539040373,0.00018623766704365153,0.0008316704754114933,0.0006947762266629661,0.00019758300887853523,0.00016229431498462118,4.965206576478632e-05,0.0002129274377372751,0.00017991216452580884,5.631958293016823e-05,4.6163912132396094e-05,1.2262077588486237e-06,1.0453878881810208e-06,9.953029295659997e-06,3.6852756158475995e-05,2.9913207463159732e-05,4.803431983615706e-06,3.6567511204971342e-06,6.745662839389202e-07,0.03395160294907207
42.900000000000006,0.004850170806999178,0.0008180521105198125,0.002798802562999407,0.002088585302734725,0.00018595984888570085,0.0008289648367746371,0.0006919023050562577,0.00019612626039198572,0.00016104809819694388,4.9520707929711536e-05,0.0002122724108832927,0.00017918506187718832,5.590201348575241e-05,4.58071188362434e-05,1.2133990599422316e-06,1.0342480159814503e-06,9.923372807345609e-06,3.674105986102041e-05,2.979299319617948e-05,4.7677783339661186e-06,3.628460786926385e-06,6.724985715450472e-07,0.03384136277881723
42.95,0.004843626425165764,0.0008180505765229417,0.0027885853559388757,0.002079535810714116,0.00018568794627537235,0.0008262651084352296,0.0006890385477466094,0.00019468104424420911,0.00015981209964362436,4.9391799877354004e-05,0.0002116183601935667,0.00017846027159294865,5.5487753116330325e-05,4.545325931829447e-05,1.2007345361150852e-06,1.0232356233469377e-06,9.894255709389177e-06,3.662950967105558e-05,2.9673151435294943e-05,4.732437112393494e-06,3.6004300371574366e-06,6.70457858228566e-07,0.0337315897934457
43.0,0.004837087136721692,0.0008180494675374469,0.002778404732580043,0.002070525326426533,0.00018542186793711298,0.0008235713126696777,0.0006861849435579518,0.00019324726398259776,0.0001585862310702617,4.926530701861604e-05,0.0002109652968791867,0.00017773779503958465,5.5076774348396655e-05,4.510230834166599e-05,1.1882124586877598e-06,1.0123491640159408e-06,9.865670482242727e-06,3.6518108142770135e-05,2.955368370176049e-05,4.6974043715924275e-06,3.5726555376415653e-06,6.684440850470518e-07,0.03362228159196033
43.050000000000004,0.0048305529538471715,0.0008180487119681431,0.0027682605855384405,0.002061553698818931,0.00018516152359047597,0.0008208834712751277,0.000683341480981472,0.00019182482399299154,0.000157370405014075,4.9141195131805593e-05,0.00021031323198591586,0.00017701763345009597,5.466904994192697e-05,4.4754240892142014e-05,1.17583111962651e-06,1.0015871100386716e-06,9.837609677840877e-06,3.640685774383023e-05,2.9434591353147375e-05,4.6626741329991855e-06,3.545132021919573e-06,6.664580379774158e-07,0.03351343576938671
43.1,0.004824023888649811,0.0008180482392263427,0.002758152807482956,0.002052620777202645,0.00018490682394174714,0.0008182016055739274,0.0006805081481807517,0.00019041362949225054,0.0001561645347966552,4.901943035961024e-05,0.00020966217639545922,0.00017629978792574167,5.42645528884157e-05,4.440903217621539e-05,1.1635888307039486e-06,9.90947950869229e-07,9.810065921198763e-06,3.629576082998533e-05,2.9315875509944195e-05,4.628238690891316e-06,3.5178525903157497e-06,6.645012020760143e-07,0.033405049918906686
43.150000000000006,0.00481749995316475,0.0008180479797204963,0.0027480812911388043,0.0020437264112550895,0.00018465768067561536,0.0008155257364180643,0.0006776849329968524,0.00018901358652089088,0.0001549685345167813,4.889997920608504e-05,0.00020901214082673014,0.00017558425943777915,5.386325640892877e-05,4.4066657619145074e-05,1.151483922816666e-06,9.804301926361156e-07,9.783031912441042e-06,3.618481962518766e-05,2.91975369968424e-05,4.594089066280753e-06,3.4908091901797893e-06,6.625755069558537e-07,0.03329712163545841
43.2,0.0048109811593548095,0.0008180478648468984,0.0027380459292904824,0.0020348704510214357,0.00018441400644688856,0.0008128558841935865,0.0006748718229533571,0.00018762460193578825,0.00015378231904330473,4.878280853365495e-05,0.00020836313583711682,0.0001748710488291898,5.3465133952172316e-05,4.3727092863030474e-05,1.1395147454894295e-06,9.700323576257564e-07,9.756500429071433e-06,3.607403620877835e-05,2.9079576303112376e-05,4.560215546779188e-06,3.463993174979433e-06,6.606830423845158e-07,0.03318964852013915
43.25,0.004804467519110633,0.0008180478269804554,0.002728046614784671,0.002026052746916235,0.0001841757148722541,0.0008101920688249978,0.0006720688052613569,0.00018624658340294235,0.00015260580400809618,4.8667885560131376e-05,0.00020771517182374607,0.00017416015681638854,5.3070159192575624e-05,4.3390313764901345e-05,1.1276796665823984e-06,9.597529839985192e-07,9.730464328273903e-06,3.596341251079745e-05,2.8961993565112057e-05,4.526608242766388e-06,3.437395834336463e-06,6.588258261669405e-07,0.03308262818468874
43.300000000000004,0.004797959044250829,0.0008180477994655164,0.0027180832405331165,0.0020172731497250175,0.00018394272052208477,0.0008075343097796342,0.0006692758668243932,0.00018487943939030722,0.00015143890579905842,4.855517785574337e-05,0.00020706825902474648,0.00017345158399091978,5.267830602838974e-05,4.305629639482431e-05,1.1159770722035535e-06,9.495906257403723e-07,9.704916549033857e-06,3.585295031590062e-05,2.8844788572386874e-05,4.4932576082701715e-06,3.411008830926991e-06,6.570056647322973e-07,0.03297605825557375
43.35,0.00479145574652212,0.0008180477166067677,0.0027081556995154784,0.002008531510605854,0.00018371493891229006,0.0008048826260720184,0.000666492994243351,0.00018352307916068427,0.00015028154155320307,4.844465334018354e-05,0.00020642240752050982,0.00017274533082113874,5.228954857980099e-05,4.272501703402548e-05,1.1044053668139796e-06,9.395438528366103e-07,9.67985011387986e-06,3.574265127574992e-05,2.872796079712876e-05,4.46015490416428e-06,3.3848245443695265e-06,6.552240879651512e-07,0.03286993637756323
43.400000000000006,0.004784957637599485,0.0008180475136601894,0.0026982638847821315,0.0019998276810908704,0.00018349228649621266,0.0008022370362681889,0.0006637201738213007,0.00018217741276467604,0.00014913362914978888,4.833628027966853e-05,0.00020577762723494948,0.00017204139765387736,5.19038611870588e-05,4.239645217302856e-05,1.0929629735000268e-06,9.296112516384099e-07,9.655258130073111e-06,3.563251692913592e-05,2.8611509445086625e-05,4.4272926029447086e-06,3.358836366897012e-06,6.534823014019896e-07,0.03276426021695022
43.45,0.004778464729086303,0.0008180471268240746,0.002688407689456954,0.001991161513087744,0.0001832746806565709,0.0007995975584900122,0.0006609573915682971,0.00018084235103370489,0.00014799508720352524,4.823002728401466e-05,0.0002051339279367582,0.0001713397847160971,5.152121840861912e-05,4.207057850980949e-05,1.0816483343746756e-06,9.197914253794568e-07,9.631133790111107e-06,3.5522548728526535e-05,2.849543352448176e-05,4.394664736079214e-06,3.333038994034051e-06,6.51781104289501e-07,0.03265902746457051
43.5,0.004771977032514503,0.0008180464932301105,0.002678587006740064,0.0019825328588811476,0.0001830620396974468,0.0007969642104194668,0.0006582046332061256,0.00017951780557309022,0.0001468658350578355,4.812586330372828e-05,0.00020449131924066223,0.00017064049211652587,5.114159501930164e-05,4.174737294796608e-05,1.0704599110612637e-06,9.100829947892885e-07,9.607470371460348e-06,3.54127480712637e-05,2.8379731928185937e-05,4.362267168699986e-06,3.307428708995221e-06,6.501207655472144e-07,0.03255423583851974
43.550000000000004,0.004765494559344706,0.0008180455509345216,0.002668801729910534,0.001973941571134168,0.00018285428283631994,0.0007943370093029084,0.0006554618841730048,0.00017820368875518856,0.00014574579277818343,4.802375762711148e-05,0.00020384981060867378,0.0001699435198472815,5.076496600846205e-05,4.142681259490357e-05,1.059396185207069e-06,9.004845987433173e-07,9.584261235487811e-06,3.530311633327824e-05,2.8264403523462795e-05,4.330097766493196e-06,3.2820036042464824e-06,6.485009007773834e-07,0.03244988308616104
43.6,0.004759017320966377,0.0008180442389092749,0.002659051752329079,0.001965387502889694,0.00018265133019614767,0.0007917159719553124,0.0006527291296282416,0.00017689991371259417,0.00014463488114546078,4.792367987738292e-05,0.0002032094113513409,0.00016924886778548086,5.0391306578178614e-05,4.110887476003553e-05,1.048455658972121e-06,8.909948948869141e-07,9.561499825617597e-06,3.5193654902990135e-05,2.8149447243016873e-05,4.2981564130863634e-06,3.256763656842327e-06,6.469204174354056e-07,0.03234596698487577
43.650000000000006,0.004752545328697963,0.0008180424970333461,0.0026493369674406926,0.001956870507571755,0.00018245310279749085,0.00078910111476449,0.0006500063544568368,0.00017560639433139775,0.00014353302164943392,4.782560000981383e-05,0.00020257013062899363,0.00016855653569483362,5.002059214145248e-05,4.079353695299943e-05,1.0376368554403618e-06,8.81612560172772e-07,9.539179664794052e-06,3.5084365213021315e-05,2.8034862170979243e-05,4.266444852446974e-06,3.231710596612288e-06,6.453775760652249e-07,0.03224248534116776
43.7,0.004746078593787054,0.0008180402660840474,0.002639657268777275,0.0019483904389868433,0.0001822595225506863,0.0007864924536952864,0.0006472935432740483,0.00017432304524450732,0.00014244013648225274,4.772948830887965e-05,0.00020193197745298872,0.00016786652322722315,4.965279832042278e-05,4.0480776881887724e-05,1.0269383189057723e-06,8.72336291256872e-07,9.51729435238193e-06,3.497524876747594e-05,2.7920647617789714e-05,4.234966365319047e-06,3.206847568653172e-06,6.43870164760419e-07,0.03213943598813312
43.75,0.004739617127410518,0.0008180374877284163,0.0026300125499602086,0.0019399471513251892,0.0001820705122480652,0.0007838900042937507,0.000644590680429904,0.0001730497818250253,0.00014135614853201672,4.763531538542691e-05,0.0002012949606869497,0.00016717882992427175,4.9287900944594866e-05,4.0170572451493004e-05,1.0163586149946957e-06,8.631648047081542e-07,9.495837560673906e-06,3.4866307162827916e-05,2.7806803178686324e-05,4.203725325117713e-06,3.1821786598239547e-06,6.423957325595535e-07,0.032036816781745206
43.800000000000004,0.004733160940674655,0.0008180341045146652,0.0026204027047029167,0.0019315404991620104,0.00018188599555621788,0.0007812937816912857,0.0006418977500136716,0.000171786520179686,0.0001402809813764015,4.754305217385581e-05,0.00020065908904800468,0.00016649345521889254,4.8925876049082835e-05,3.9862901761568085e-05,1.0058963305970608e-06,8.540968370000295e-07,9.474803031203936e-06,3.475754210088132e-05,2.7693328771632556e-05,4.172726698738752e-06,3.157708394540875e-06,6.409518057160042e-07,0.031934625596648045
43.85,0.004726710044615347,0.0008180300598636913,0.0026108276268133885,0.0019231703374587305,0.00018170589700830528,0.0007787038006087748,0.0006392147358582833,0.00017053317714235092,0.00013921455927634407,4.7452669929318406e-05,0.0002000243711080209,0.00016581039843682714,4.8566699872865664e-05,3.9557743105100356e-05,9.955500735924296e-07,8.451311442669783e-07,9.45418457107899e-06,3.464895539280396e-05,2.7580224651920056e-05,4.14197555281657e-06,3.1334412894488077e-06,6.395360303142653e-07,0.03183286032207855
43.900000000000006,0.004720264450198204,0.0008180252980606476,0.0026012872101966625,0.0019148365215641541,0.00018153014199641637,0.0007761200753606814,0.000636541621544711,0.0001692896702675598,0.000138156807169784,4.73641402249324e-05,0.0001993908152948347,0.00016512965879816825,4.821034885705634e-05,3.925507496659983e-05,9.853184723710421e-07,8.362665018258199e-07,9.433976049541054e-06,3.4540548953842566e-05,2.746749140228416e-05,4.111476601702653e-06,3.1093815017091914e-06,6.381462325488936e-07,0.03173151885822229
43.95,0.004713824168318716,0.0008180197642465724,0.002591781348857297,0.001906538907215625,0.00018135865676397264,0.0007735426198591304,0.0006338783904063026,0.0001680559178241415,0.0001371076506654648,4.727743494901084e-05,0.0001987584298934795,0.0001644512354188696,4.7856799643185134e-05,3.895487602040185e-05,9.75200175164351e-07,8.275017034776543e-07,9.414171394956116e-06,3.443232478896815e-05,2.735512989905128e-05,4.081233805682136e-06,3.0855325463907783e-06,6.367804352236176e-07,0.03163059911295681
44.0,0.0047073892098024,0.000818013404410081,0.0025823099369017923,0.0018982773505401378,0.00018119136839817872,0.0007709714476179602,0.0006312250255330675,0.00016683183878887843,0.00013606701603678957,4.7192526302307465e-05,0.00019812722304740832,0.0001637751273122403,4.750602907149542e-05,3.865712512898296e-05,9.651938492127665e-07,8.18835560621705e-07,9.39476459239786e-06,3.432428497032573e-05,2.724314125648433e-05,4.051250013435264e-06,3.061897031070979e-06,6.354368878912572e-07,0.0315300989987668
44.050000000000004,0.004700959585404951,0.0008180061653791147,0.0025728728685409947,0.0018900517080554279,0.0001810282048225198,0.0007684065717567549,0.0006285815097759218,0.00016561735284022916,0.00013503483021573467,4.710938679527809e-05,0.0001974972027597136,0.00016310133339042626,4.71580141792532e-05,3.8361801341291006e-05,9.552981798098703e-07,8.10266901225535e-07,9.375749681953646e-06,3.421643160793419e-05,2.7131526752994882e-05,4.021526648965431e-06,3.0384763756023537e-06,6.341141483272669e-07,0.03143001642972846
