Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(1),J_total_Sb_relativistic
1.3,0.01593187460073662,0.0560155757066583,0.028413451293665314,0.02971663752604269,0.11624105917428279,0.07893153116931843,0.08143383047714892,0.054627594961436245,0.05521368012577684,0.14183801415263458,0.17086805508826752,0.1738636478671131,0.16542692436203754,0.16688643185308874,0.041545960632408604,0.024366255722448563,0.019497394310763298,4.720676162039912
1.35,0.01592951458214592,0.05591657484073764,0.028412976668219826,0.029716063028269485,0.11495740454050843,0.07886964547203014,0.0813619270874339,0.05462577178508803,0.0552117366570967,0.13390302836160545,0.16763170497747715,0.17020914968790135,0.16345320341771158,0.16479421794361868,0.04152767554110516,0.020533978693011497,0.016661264596214365,4.649526459579806
1.4000000000000001,0.01592706601813309,0.055814042994565154,0.028412447182840684,0.029715422197898213,0.11364129865909901,0.07880118164500603,0.08128242997911483,0.05462360503749598,0.05520942744364165,0.12620295022780148,0.16422050157882317,0.16637246099691255,0.16131338352055205,0.16253108122625454,0.04147998824696913,0.017615694171051625,0.014575076064469141,4.578477676460319
1.4500000000000002,0.01592452896542423,0.05570800243900105,0.02841185886781838,0.02971471024876059,0.11229430250245358,0.0787257668096069,0.08119491772901939,0.05462104796749074,0.05520670284634468,0.1187597144048762,0.16064524844576755,0.16236750276609932,0.15901170233376047,0.1601022044317005,0.041313782484869194,0.015430233684224751,0.013073841951549462,4.506993687008427
1.5,0.01592190348278104,0.05559847616599415,0.028411207633305898,0.02971392225187044,0.11091799786572319,0.07864303047024265,0.0810989729898601,0.054618049980414446,0.05520350917284387,0.11159209817117804,0.15691800645252918,0.1582094659291855,0.15655394227158773,0.1575143435838084,0.04097393956210477,0.013825800606049769,0.012022536767937249,4.43471198781934
1.55,0.0159191896309979,0.055485487879420904,0.02841048927179644,0.029713053138608718,0.10951398427241632,0.07855260577034713,0.0809941839836175,0.054614556579893454,0.05519978862106256,0.10471576728637039,0.15305191247156724,0.1539145801045451,0.15394726810855358,0.1547756444448349,0.040431715820301826,0.012676115546232223,0.011311427650500602,4.361413129605659
1.6,0.015916387472898887,0.05536906198566281,0.0284096994606682,0.029712097703992923,0.10808387588762224,0.07845413072528543,0.0808801459613812,0.05461050932928329,0.05519547924400577,0.09814335254065502,0.149060992796127,0.14949988094996036,0.15120005149747173,0.15189544799679894,0.03967827724609345,0.011876877537655296,0.010852001942032485,4.2869936184605555
1.6500000000000001,0.015913497073334674,0.055249223583928,0.02840883376479421,0.02971105061002834,0.1066292984472812,0.07834724942784582,0.08075646262429662,0.054605845833394624,0.05519051493638435,0.09188455347980776,0.1449599750522342,0.14498298061222353,0.14832168858838204,0.1488840914458181,0.038719325742773016,0.011342580138888092,0.010573454619144046,4.211442279407433
1.7000000000000002,0.01591051849917933,0.05512599845632294,0.0284078876392153,0.029709906389138382,0.10515188621171626,0.07823161322216696,0.08062274750054733,0.054600499740950374,0.05518482544350541,0.08594626568107475,0.14076410200202988,0.1403818451929978,0.14532241614132085,0.14575271028865835,0.037570716321523416,0.011003688149428445,0.010419683579423024,4.134819910197541
1.75,0.015907451819327033,0.05499941305768039,0.028406856431874187,0.029708659447671294,0.10365327895139922,0.07810688184216552,0.08047862527360448,0.0545944007680646,0.055178336392693934,0.08033272792450162,0.1364889502560298,0.13571458257853244,0.14221313067910757,0.14251304601127462,0.03625494830492739,0.010804160997035845,0.010346735432357488,4.057241964013973
1.8,0.01590429710468868,0.054869494505149885,0.02840573538640862,0.029707304069480425,0.10213511897265455,0.07797272451075872,0.08032373305729429,0.05458747474287513,0.05517096934733828,0.0750456856435348,0.13215025650185938,0.13099924339589603,0.13900521438127159,0.1391772630472643,0.03479841010299315,0.010699298206269515,0.010320644923337086,3.978863959746857
1.85,0.01590105442818839,0.05473627056755701,0.028404519645001465,0.029705834419575236,0.10059904819071254,0.07782882099641787,0.08015772161356942,0.054579643671305286,0.055162641883483104,0.07008456713904794,0.12776375343579371,0.12625363728058295,0.13571037061318691,0.13575777774467745,0.03322926150642773,0.010653877422277743,0.010315614716182503,3.8998693095408745
1.9000000000000001,0.015897723864759915,0.05459976965453806,0.028403204251285674,0.029704244547840146,0.09904670525720745,0.07767486262384227,0.07998025650921706,0.05457082582377701,0.05515326768872788,0.06544666919320118,0.12334501716373951,0.12149516608479634,0.13234047124033152,0.13226710129489816,0.03157584640666075,0.010640554043063598,0.01031248730925103,3.820459262951452
1.9500000000000002,0.015894305491342974,0.05446002080545658,0.028401784153301916,0.02970252839281828,0.09747972274888056,0.07751055323580518,0.07979101920809463,0.05456093584254964,0.05514275668302996,0.0611273489145301,0.11890932743088477,0.11674067513441758,0.12890741721171728,0.1287176978796425,0.029865540112943446,0.01063849217678863,0.010297466371010007,3.7408446870453025
