event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
720296,4,2,22,2013,662.0,485.2726748229446,176.72732517705538,44.03727706380991,460.2689306586078,-33.92816690231189,-9.102416953010394,9.102416953010394
720300,4,2,22,2013,662.0,187.4906405665275,474.50935943347247,162.47047923889446,842.6782678463766,-133.59671558576844,-35.84198970477076,35.84198970477076
720301,3,3,22,2013,662.0,647.9301664776623,14.069833522337717,10.505276973152723,120.73648745486321,-0.8196757553643002,-0.21990667851528423,0.21990667851528423
720302,3,3,22,2013,662.0,509.5387593912376,152.4612406087624,39.73259475138401,423.15420998096357,-27.465279765861126,-7.368521526074917,7.368521526074917
720313,3,3,22,2013,662.0,496.9436487478883,165.0563512521117,41.95944465661878,442.64074625532714,-30.77353304715885,-8.256076130461302,8.256076130461302
720313,4,3,22,2013,662.0,479.44725418077246,182.55274581922754,57.5514316242766,572.2962123081977,-123.14780821854491,-33.03870499346589,33.03870499346589
720315,3,3,22,2013,662.0,511.42922216135474,150.57077783864526,39.3991429290242,420.1839666690464,-26.97774390865277,-7.237722987367204,7.237722987367204
720316,3,3,22,2013,662.0,556.1066507572473,105.89334924275272,31.458856212746127,345.59538985993385,-16.222974749302878,-4.352380156920646,4.352380156920646
720322,3,3,22,2013,662.0,255.12821259700263,406.87178740299737,103.3564574548592,762.4740855464379,-108.55697756952227,-29.12420455374077,29.12420455374077
720326,3,3,22,2013,662.0,280.7837979854983,381.2162020145017,92.75125566050627,731.3876674417347,-99.34879141137418,-26.653786684312887,26.653786684312887
720341,3,3,22,2013,662.0,571.3038601465419,90.69613985345813,28.662727518392156,317.67443554206153,-12.94657540304984,-3.4733714842730925,3.4733714842730925
720342,3,3,22,2013,662.0,252.5373174890303,409.46268251096967,104.56968619310915,765.5910509316592,-109.49631368888448,-29.376214308410862,29.376214308410862
720343,3,3,22,2013,662.0,346.85067161510443,315.14932838489557,72.62356274786045,649.1540847636085,-76.49833412977908,-20.52335263101135,20.52335263101135
720343,4,3,22,2013,662.0,260.7915586582878,401.2084413417122,96.92712935146447,740.2029131348039,-93.12671101100653,-24.984496083309597,24.984496083309597
720343,6,2,22,2013,662.0,152.71218115265125,509.2878188473487,80.34967388273265,653.9654325779268,70.96809650110589,19.039673041414048,19.039673041414048
720344,2,2,22,2013,662.0,359.97758007844936,302.02241992155064,69.36754282430945,632.3636587330258,-72.12375542670478,-19.349718951838764,19.349718951838764
720349,3,3,22,2013,662.0,661.5410640347452,0.4589359652547955,1.8751484164528698,21.661998481905606,-0.0048384672322557,-0.0012980879953897106,0.0012980879953897106
720356,3,3,22,2013,662.0,203.53657914339388,458.46342085660615,137.6206397303152,823.8551601639306,-127.56350811194844,-34.22337086960504,34.22337086960504
720358,3,3,22,2013,662.0,241.59156392385918,420.4084360761408,110.07402320462323,778.7167381682583,-113.48307283681818,-30.44580183314236,30.44580183314236
720380,3,3,22,2013,662.0,528.6601516895088,133.33984831049122,36.359870171814265,392.49528588241344,-22.648965613209782,-6.0763768687951805,6.0763768687951805
720380,5,2,22,2013,662.0,339.6986578673701,322.3013421326299,80.5379371177657,692.6044537868501,-108.50995609688279,-29.11158939976144,29.11158939976144
720380,6,2,22,2013,662.0,173.11479191988263,488.88520808011737,146.9025612656705,812.5434105874435,-98.81694278653747,-26.511099696445616,26.511099696445616
720389,3,3,22,2013,662.0,254.31674384319257,407.68325615680743,103.7331021562608,763.4507426110579,-108.8509967471418,-29.20308547750479,29.20308547750479
720397,3,3,22,2013,662.0,221.90380486419997,440.09619513580003,122.06581398251728,802.1608398520152,-120.72622592685659,-32.38903088143859,32.38903088143859
720438,3,3,22,2013,662.0,621.5424412415946,40.45755875840541,18.239732707962776,207.3266768033049,-3.9472148216712917,-1.058978376680481,1.058978376680481
720453,3,3,22,2013,662.0,526.6787854552023,135.32121454479773,36.709848523738394,395.73958276929363,-23.135840970836774,-6.206998205398101,6.206998205398101
720471,3,3,22,2013,662.0,193.52229269494876,468.47770730505124,150.29813141596864,835.616274270767,-131.3224429191046,-35.231836549829794,35.231836549829794
720478,2,2,22,2013,662.0,418.3439748785506,243.65602512144937,56.60407173676921,555.32349588503,-53.45328249909013,-14.340711840244388,14.340711840244388
720491,2,2,22,2013,662.0,333.48556261777696,328.51443738222304,76.13678771997701,666.0801561461781,-81.01203617256589,-21.73431101003007,21.73431101003007
720517,3,3,22,2013,662.0,217.72051286942394,444.27948713057606,125.10937029145049,807.1164290256854,-122.2768407737641,-32.80503752602743,32.80503752602743
720519,4,2,22,2013,662.0,556.1154573288588,105.88454267114116,31.457258640366955,345.5796697699099,-16.221014326216466,-4.3518542048882765,4.3518542048882765
720527,4,2,22,2013,662.0,323.5874074565991,338.4125925434009,78.8876439721059,678.513090980454,-84.39214112067381,-22.641142336084275,22.641142336084275
720532,3,3,22,2013,662.0,211.94371374110645,450.0562862588936,129.72553609755855,813.945455319355,-124.42460262829994,-33.38124973260036,33.38124973260036
720535,3,3,22,2013,662.0,266.5871783362237,395.4128216637763,98.3323919793847,748.6403283797484,-104.42293288857489,-28.01510253544712,28.01510253544712
720540,3,3,22,2013,662.0,438.8026027059775,223.1973972940225,52.60031916096616,527.1852915465212,-47.247706249884565,-12.67584905480111,12.67584905480111
720547,3,3,22,2013,662.0,213.2663985500549,448.7336014499451,128.6203764178345,812.3832885484725,-123.9321818096287,-33.24914063219438,33.24914063219438
720557,3,3,22,2013,662.0,510.96197773016695,151.03802226983305,39.48154748885738,420.91924839339845,-27.09801820107483,-7.269990771285682,7.269990771285682
720567,3,3,22,2013,662.0,453.1096108527416,208.89038914725842,49.89865071685543,507.07072189739256,-43.02628549896276,-11.543305350933567,11.543305350933567
720568,3,3,22,2013,662.0,616.6670370099589,45.332962990041096,19.39436981333096,219.96651309555963,-4.671117159329297,-1.2531904875084636,1.2531904875084636
720591,3,3,22,2013,662.0,449.4972973593382,212.50270264066182,50.574187230470415,512.1861941447173,-44.08253862552834,-11.826682180386316,11.826682180386316
720604,3,3,22,2013,662.0,237.34603106538128,424.6539689346187,112.3998794239242,783.7897829376524,-115.03726605773863,-30.86276850166568,30.86276850166568
720638,3,3,22,2013,662.0,240.50824839828158,421.4917516017184,110.65628634057215,780.0121460292926,-113.87923811227071,-30.552087018836477,30.552087018836477
720645,3,3,22,2013,662.0,268.21319438661817,393.78680561338183,97.66004458428259,746.6708144536193,-103.83905920671765,-27.85845800715721,27.85845800715721
720652,3,3,22,2013,662.0,464.1366439216975,197.8633560783025,47.860718986883214,491.28996147741316,-39.84355411895876,-10.689426385010048,10.689426385010048
720657,2,2,22,2013,662.0,346.3090812363842,315.6909187636158,72.7618333631724,649.8432018264316,-76.68008813780855,-20.57211449806796,20.57211449806796
720658,3,3,22,2013,662.0,642.1686262131367,19.83137378686331,12.535365277106308,143.73901406387108,-1.3678963795615313,-0.3669860276015677,0.3669860276015677
720665,3,3,22,2013,662.0,325.7553998015371,336.2446001984629,78.27331241393921,675.7970698014492,-83.6491479480763,-22.4418084413385,22.4418084413385
720681,3,3,22,2013,662.0,248.72464763610517,413.27535236389485,106.41393043731648,770.1707771962876,-110.88165182856827,-29.747879697956275,29.747879697956275
720686,3,3,22,2013,662.0,584.2440917441168,77.75590825588324,26.19860625244378,292.4249476332859,-10.337373417946317,-2.7733618300109772,2.7733618300109772
720687,4,2,22,2013,662.0,499.02720828091446,162.97279171908554,41.59020348742423,439.4518957712343,-30.219206943474667,-8.107358773045588,8.107358773045588
720690,3,3,22,2013,662.0,390.85596870716523,271.14403129283477,62.32100023841392,592.1382394281076,-62.078826966779346,-16.654815706147307,16.654815706147307
720701,3,3,22,2013,662.0,588.3255005483434,73.67449945165663,25.399808701481223,284.11812631128686,-9.551962293839152,-2.5626478367752017,2.5626478367752017
720715,4,2,22,2013,662.0,417.8787819298914,244.12121807010863,56.69733946870757,555.9555034311911,-53.596588719760724,-14.379158744147558,14.379158744147558
720728,3,3,22,2013,662.0,299.04814323782296,362.95185676217704,86.37934194400745,708.9922825412199,-92.90175812626367,-24.924144607274727,24.924144607274727
720733,3,3,22,2013,662.0,588.2268454100549,73.77315458994508,25.419260332178048,284.3210887422862,-9.570724311639305,-2.567681403999406,2.567681403999406
720761,3,3,22,2013,662.0,553.9877185065035,108.01228149349652,31.84261485562522,349.36366321214643,-16.696666990768804,-4.4794646617111225,4.4794646617111225
720761,5,2,22,2013,662.0,404.3867451742752,257.6132548257248,34.78418204618067,402.5399361966131,125.7544122892536,33.73801766636447,33.73801766636447
720778,3,3,22,2013,662.0,199.41884826899866,462.58115173100134,142.2358829916337,828.6967180935087,-129.1065288650773,-34.637340133036425,34.637340133036425
720778,4,3,22,2013,662.0,159.52978233429693,502.4702176657031,96.30544692020966,697.7761168147285,19.084239640419213,5.12001449823179,5.12001449823179
720784,3,3,22,2013,662.0,615.9349681379109,46.065031862089086,19.563594609196883,221.81151751372352,-4.783085122156813,-1.2832298081110092,1.2832298081110092
720786,3,3,22,2013,662.0,416.68384064744055,245.31615935255945,56.937412403835836,557.5774368718471,-53.965134948685574,-14.478034155005814,14.478034155005814
720787,3,3,22,2013,662.0,336.79636201730693,325.20363798269307,75.24610891411051,661.9024212310753,-79.88843507820243,-21.432865733625878,21.432865733625878
720800,3,3,22,2013,662.0,387.69659912529056,274.30340087470944,63.00816493277236,596.3051512807605,-63.08997799902558,-16.926092321959548,16.926092321959548
720817,3,3,22,2013,662.0,548.8171694592771,113.18283054072288,32.77421092407099,358.4451969314947,-17.86898876076653,-4.793980962704777,4.793980962704777
720824,3,3,22,2013,662.0,472.4192367788187,189.58076322118131,46.351078819444396,479.26192474419355,-37.49562675633474,-10.059512782795082,10.059512782795082
720824,5,2,22,2013,662.0,182.6082504344902,479.3917495655098,92.0388426360897,692.9584002544977,7.032906714962006,1.8868231076418303,1.8868231076418303
720872,2,2,22,2013,662.0,271.2176056610087,390.7823943389913,96.44159120724038,743.0273446072791,-102.76205103892165,-27.569512912265896,27.569512912265896
720893,3,3,22,2013,662.0,504.91110533064085,157.08889466935915,40.5495091203646,430.3735920415374,-28.66878780548989,-7.691404634217571,7.691404634217571
720900,4,2,22,2013,662.0,236.32875770013644,425.6712422998636,112.97539896314866,785.00387781734,-115.41030794752481,-30.962850030725285,30.962850030725285
720911,3,3,22,2013,662.0,186.39796616651236,475.60203383348767,165.82181920951126,843.9558853115135,-134.0095268668128,-35.952740763435116,35.952740763435116
720913,3,3,22,2013,662.0,464.5221378234796,197.47786217652038,47.79008240059239,490.73358423127416,-39.733448862235,-10.659886800442939,10.659886800442939
720916,4,2,22,2013,662.0,232.35328756508525,429.6467124349148,115.29828867746966,789.7431867289391,-116.87049915611053,-31.354597372983307,31.354597372983307
720918,3,3,22,2013,662.0,637.0039656612951,24.99603433870493,14.137918051644977,161.77358973411918,-1.930930884124737,-0.5180397180123134,0.5180397180123134
720927,3,3,22,2013,662.0,208.70289359881366,453.29710640118634,132.5746177492718,817.7694792702947,-125.63276307850607,-33.7053810125359,33.7053810125359
720931,3,3,22,2013,662.0,477.0284173949577,184.97158260504227,45.517694986300704,472.4987201630466,-36.20547704505681,-9.713385017104994,9.713385017104994
720935,3,3,22,2013,662.0,460.40194051516374,201.59805948483626,48.54708883345636,496.66342214600877,-40.914366039557216,-10.97670911996019,10.97670911996019
720937,3,3,22,2013,662.0,589.7390391296743,72.26096087032568,25.120282376158105,281.1977790568074,-9.284370869716918,-2.4908570818421834,2.4908570818421834
720941,3,3,22,2013,662.0,335.85895001947216,326.14104998052784,75.49687028461534,663.0862889360717,-80.20620790212647,-21.518119403475488,21.518119403475488
720949,3,3,22,2013,662.0,251.64288976238774,410.35711023761223,104.99587007139985,766.6661789898542,-109.8209807337098,-29.463317594049922,29.463317594049922
720953,3,3,22,2013,662.0,544.248599873689,117.75140012631095,33.59241308421676,366.34282641092364,-18.923716439996465,-5.076948537577726,5.076948537577726
720976,3,3,22,2013,662.0,505.45304415917246,156.54695584082754,40.45378130038264,429.5318346525575,-28.527115028027357,-7.653395958562678,7.653395958562678
720997,3,3,22,2013,662.0,313.62015400013127,348.37984599986873,81.80482512118236,690.9500417850005,-87.82672428623538,-23.562589348613603,23.562589348613603
721002,3,3,22,2013,662.0,440.01689510553325,221.98310489446675,52.36817775038639,525.4928621185678,-46.885522608964465,-12.578680630621097,12.578680630621097
721021,4,2,22,2013,662.0,278.09235819080055,383.90764180919945,93.76207544010893,734.6685310055434,-100.30662421263365,-26.910758820574678,26.910758820574678
721022,2,2,22,2013,662.0,619.5454827236131,42.45451727638692,18.718762898409793,212.58130242989543,-4.239068689772444,-1.1372783804636082,1.1372783804636082
721027,2,2,22,2013,662.0,275.49225442167864,386.50774557832136,94.75849440920544,737.8335251167404,-101.23380797959473,-27.159508281848034,27.159508281848034
721031,3,3,22,2013,662.0,398.9777301892996,263.0222698107004,60.585042810124094,581.368128447338,-59.49770691126841,-15.96234001128632,15.96234001128632
721044,3,3,22,2013,662.0,329.7336574159939,332.2663425840061,77.16351895414864,670.8028027627638,-82.2896070341624,-22.077064059516978,22.077064059516978
721086,2,2,22,2013,662.0,586.7595262729926,75.24047372700738,25.707710543778965,287.3268678899229,-9.85108859468098,-2.642898924896571,2.642898924896571
721115,4,2,22,2013,662.0,655.2663738936043,6.733626106395718,7.22140453382091,83.22915908485604,-0.27230265050279595,-0.07305470612140322,0.07305470612140322
721125,3,3,22,2013,662.0,540.4069047586019,121.59309524139815,34.27745994784009,372.8977863626236,-19.823952136656985,-5.31846823684652,5.31846823684652
721127,3,3,22,2013,662.0,545.1770143011627,116.82298569883733,33.426472672080145,364.7470996426069,-18.707969613540765,-5.019066908536496,5.019066908536496
721134,3,3,22,2013,662.0,642.7391336620593,19.260866337940683,12.347524257962101,141.61759912092435,-1.3096500212615507,-0.3513594056043523,0.3513594056043523
721151,3,3,22,2013,662.0,494.0767225612877,167.92327743871232,42.4682534454817,447.00721535046597,-31.540722458927153,-8.461901512302784,8.461901512302784
721151,4,3,22,2013,662.0,443.74715012573296,218.25284987426704,16.588090078511613,268.48798987568966,281.1459312088991,75.4272253456581,75.4272253456581
721158,3,3,22,2013,662.0,220.32058017735505,441.67941982264495,123.1916269851766,804.0373835167592,-121.31260998119176,-32.54634890491223,32.54634890491223
721166,2,2,22,2013,662.0,588.0564580305818,73.94354196941822,25.45283792511453,284.67136507700764,-9.603154501652293,-2.576381936280254,2.576381936280254
721167,3,3,22,2013,662.0,359.63646094497636,302.36353905502364,69.44995306172437,632.8021709125196,-72.23667585205084,-19.38001380381148,19.38001380381148
721176,3,3,22,2013,662.0,510.8025399499627,151.1974600500373,39.50966792698986,421.1699733910976,-27.139093192063406,-7.281010573663916,7.281010573663916
721190,3,3,22,2013,662.0,346.85976307731465,315.14023692268535,72.62124445160642,649.1425144426717,-76.49528394179801,-20.522534311446112,20.522534311446112
721196,3,3,22,2013,662.0,455.31680153742013,206.68319846257987,49.48790414542736,503.9322601164825,-42.384162851050185,-11.371033501024897,11.371033501024897
721208,3,3,22,2013,662.0,546.9569352590794,115.04306474092061,33.10787555609888,361.67480990016907,-18.29634742153544,-4.908634864579259,4.908634864579259
721218,3,3,22,2013,662.0,244.9940300967403,417.0059699032597,108.29194541942417,774.6438995455109,-112.24065016452619,-30.112478514271736,30.112478514271736
721222,2,2,22,2013,662.0,418.60619897343935,243.39380102656065,56.551545091689825,554.9670949063699,-53.372544357486,-14.31905101102812,14.31905101102812
721248,3,3,22,2013,662.0,650.9139375842195,11.086062415780475,9.300845740040906,107.01790691841296,-0.5740936998708636,-0.15402070619868743,0.15402070619868743
721258,3,3,22,2013,662.0,241.0999495255194,420.9000504744806,110.33733692708053,779.3046814386717,-113.66281965627569,-30.49402520169011,30.49402520169011
721266,3,3,22,2013,662.0,187.5067474268559,474.4932525731441,162.42599841571675,842.6594308924005,-133.5906322817264,-35.84035764577972,35.84035764577972
721272,3,3,22,2013,662.0,661.3127216637645,0.6872783362355221,2.2951472206465358,26.51168257348857,-0.00888010867301016,-0.002382399613940666,0.002382399613940666
721272,4,3,22,2013,662.0,186.80540679440924,475.19459320559076,165.9703392254188,844.4482474932894,-134.67016428391693,-36.12997984748454,36.12997984748454
721292,3,3,22,2013,662.0,326.8145101977026,335.1854898022974,77.97567503549325,674.4687927899897,-83.28671620587511,-22.344573455315828,22.344573455315828
721298,3,3,22,2013,662.0,607.9800173312618,54.01998266873818,21.343476791489014,241.09430323302723,-6.051658468985189,-1.6235689596942595,1.6235689596942595
721301,2,2,22,2013,662.0,502.72352849198586,159.27647150801414,40.936118571542885,433.76168691405394,-29.242609385141346,-7.845352334653656,7.845352334653656
721320,2,2,22,2013,662.0,356.090645125664,305.909354874336,70.3132902127056,637.3532985705889,-73.41286749995109,-19.695568334849437,19.695568334849437
721321,2,2,22,2013,662.0,460.8190613229827,201.1809386770173,48.47024258571932,496.064764764069,-40.79440265402521,-10.944524747684758,10.944524747684758
721323,3,3,22,2013,662.0,497.62601158943545,164.37398841056455,41.838471488577845,441.5978553914167,-30.591690381686096,-8.207290477945929,8.207290477945929
721324,3,3,22,2013,662.0,435.21025968094,226.78974031906,53.2904293160597,532.1768564287929,-48.323307647666056,-12.964416734453168,12.964416734453168
721325,3,3,22,2013,662.0,299.8890425821624,362.1109574178376,86.10422314245396,707.955474984978,-92.60720533516465,-24.845120523038876,24.845120523038876
721328,2,2,22,2013,662.0,517.5364348376529,144.4635651623471,38.32242956930925,410.5011209786915,-25.419427210196197,-6.819650051831634,6.819650051831634
721331,3,3,22,2013,662.0,574.0119226883415,87.98807731165846,28.154533286724277,312.51483956367366,-12.386147719901153,-3.323017164845321,3.323017164845321
721331,4,3,22,2013,662.0,216.58696678649392,445.4130332135061,108.10875491007369,757.8162646160429,-78.56348334826195,-21.07740110969688,21.07740110969688
721344,3,3,22,2013,662.0,515.5740906631077,146.42590933689235,38.66835363994707,413.62725618478936,-25.917329426514986,-6.953229728794753,6.953229728794753
721353,3,3,22,2013,662.0,240.1203445762033,421.8796554237967,110.86659949499672,780.4758367854656,-114.02116220272912,-30.590163117988805,30.590163117988805
721355,2,2,22,2013,662.0,228.9015867985837,433.0984132014163,117.41898823338312,793.851289382899,-118.14132815029762,-31.695541680831475,31.695541680831475
721368,3,3,22,2013,662.0,545.7094696668775,116.29053033312255,33.331230801756504,363.82984475198543,-18.584558313270094,-4.985957512587955,4.985957512587955
721383,3,3,22,2013,662.0,192.94252648526736,469.05747351473264,151.22892227918584,836.2957783265372,-131.540715986268,-35.29039593126217,35.29039593126217
721387,3,3,22,2013,662.0,208.39317319536718,453.6068268046328,132.85839627457833,818.1346719551864,-125.74834652170577,-33.7363903121511,33.7363903121511
721393,3,3,22,2013,662.0,408.73294407379774,253.26705592620226,58.553695592505875,568.3155643231346,-56.43312758092369,-15.14015946346326,15.14015946346326
721399,4,2,22,2013,662.0,251.01571054433924,410.98428945566076,105.29703499520951,767.4197899828416,-110.04875847507142,-29.524426936634157,29.524426936634157
721404,4,2,22,2013,662.0,571.7559564894672,90.24404351053283,28.578130345331154,316.817302439246,-12.852502995283569,-3.448133271972154,3.448133271972154
721405,3,3,22,2013,662.0,250.59031211529404,411.40968788470593,105.50241253640445,767.9308142212038,-110.20330951553458,-29.565890656583065,29.565890656583065
721436,2,2,22,2013,662.0,600.6997007431205,61.3002992568795,22.893601664346164,257.69458452761734,-7.290787777357747,-1.9560087185523738,1.9560087185523738
721451,2,2,22,2013,662.0,351.4419348277165,310.5580651722835,71.464327255158,643.3008451984529,-74.96153280913026,-20.111051947783768,20.111051947783768
721468,3,3,22,2013,662.0,223.14633996115396,438.85366003884604,121.20291326854696,800.687216575994,-120.2664250417897,-32.265673218665576,32.265673218665576
721475,2,2,22,2013,662.0,401.27079717166816,260.72920282833184,60.102484503841374,578.3116755767519,-58.7737993963544,-15.76812651147841,15.76812651147841
721491,3,3,22,2013,662.0,228.5149003404325,433.4850996595675,117.66309044988594,794.311121967599,-118.28386977880754,-31.73378345615621,31.73378345615621
721499,4,2,22,2013,662.0,288.3562488974646,373.6437511025354,90.01191970416085,722.1307027272744,-96.66452185687066,-25.933637530080286,25.933637530080286
721500,3,3,22,2013,662.0,338.9639341245135,323.0360658754865,74.67048590287732,659.1619337935368,-79.154749605408,-21.236028954763935,21.236028954763935
721500,4,3,22,2013,662.0,157.6885594423388,504.3114405576612,101.50507563998646,710.4588471646579,7.498336306118016,2.011690867611571,2.011690867611571
721516,2,2,22,2013,662.0,491.40478013505754,170.59521986494246,42.943323519789125,451.055065202864,-32.26031519023048,-8.654957420555585,8.654957420555585
721549,3,3,22,2013,662.0,473.12552324878413,188.87447675121587,46.223083328766904,478.2288902413037,-37.297157229131855,-10.006266393319665,10.006266393319665
721567,3,3,22,2013,662.0,361.339024077423,300.660975922577,69.03974086687866,630.6123091049385,-71.67348757439669,-19.22891885839294,19.22891885839294
721589,3,3,22,2013,662.0,227.46989442593596,434.530105574064,118.3297067272616,795.5534132107476,-118.66925729885502,-31.837177132155833,31.837177132155833
721590,3,3,22,2013,662.0,372.2014062349972,289.7985937650028,66.4848209686717,616.568533104854,-68.1048323730758,-18.271502334904355,18.271502334904355
721604,3,3,22,2013,662.0,273.6083455348405,388.3916544651595,95.4931893095801,740.1239770658494,-101.90673133060518,-27.340043497203176,27.340043497203176
721605,4,2,22,2013,662.0,409.7970251755554,252.2029748244446,58.33542201391881,566.8837896592181,-56.101260847528245,-15.051124609652957,15.051124609652957
721606,3,3,22,2013,662.0,197.46374317812288,464.53625682187715,144.67740495035616,830.992765121935,-129.84043319641708,-34.83423562835479,34.83423562835479
721606,4,3,22,2013,662.0,111.64383053012533,550.3561694698747,43.73444354684541,586.4327178426414,186.34761157762657,49.994261807925824,49.994261807925824
721621,3,3,22,2013,662.0,312.6694420426545,349.3305579573455,82.09151029581399,692.132145919102,-88.15590917260849,-23.650904703198623,23.650904703198623
721625,3,3,22,2013,662.0,409.95671533547966,252.04328466452034,58.302718714816955,566.668778756391,-56.05149804576503,-15.037773998295057,15.037773998295057
721657,3,3,22,2013,662.0,230.3094306447039,431.69056935529613,116.54161600485521,792.1764755822853,-117.62265879448044,-31.556390492646425,31.556390492646425
721669,3,3,22,2013,662.0,570.88900284794,91.11099715206001,28.740273332496105,318.4595017729478,-13.033078199668854,-3.496578883738404,3.496578883738404
721669,4,3,22,2013,662.0,481.0231186989656,180.97688130103438,56.98696833035575,568.0131971252258,-121.19491247349492,-32.514772433584696,32.514772433584696
721669,6,2,22,2013,662.0,417.2399871186645,244.7600128813355,87.96353536486953,769.8717200791701,-222.47714994499876,-59.68727361980768,59.68727361980768
721674,3,3,22,2013,662.0,380.48965384484865,281.51034615515135,64.60233955290555,605.7648347918548,-65.41107765612415,-17.548808454229015,17.548808454229015
721676,3,3,22,2013,662.0,307.868455883118,354.131544116882,83.56330179746811,698.0908369397885,-89.8223926570874,-24.0979971607637,24.0979971607637
721680,3,3,22,2013,662.0,414.94316896742356,247.05683103257644,57.28842187961005,559.9362646688107,-54.5031131463409,-14.622365615081076,14.622365615081076
721684,2,2,22,2013,662.0,533.7666374648862,128.23336253511377,35.456465719540056,384.05469952757727,-21.407778291163233,-5.74338497581766,5.74338497581766
721698,3,3,22,2013,662.0,595.0716289105669,66.92837108943309,24.050957315919277,269.96306452223513,-8.296062575750897,-2.225708829191254,2.225708829191254
721705,4,2,22,2013,662.0,529.4838467170725,132.51615328292746,36.21429684255665,391.14159923337496,-22.447423171183736,-6.02230606248457,6.02230606248457
721723,3,3,22,2013,662.0,265.72842232025755,396.27157767974245,98.69126928488635,749.6798328576336,-104.73157508198119,-28.09790659443931,28.09790659443931
721723,4,3,22,2013,662.0,186.67446189379106,475.3255381062089,22.60807468016038,494.9008855744016,243.33742414167608,65.28377148068512,65.28377148068512
721727,3,3,22,2013,662.0,455.54874430670986,206.45125569329014,49.444826963769025,503.6018806876533,-42.31683056405614,-11.352969260997305,11.352969260997305
721746,3,3,22,2013,662.0,583.1056191786669,78.89438082133313,26.41936230221916,294.7103807720961,-10.559776209994844,-2.8330291545253887,2.8330291545253887
721757,3,3,22,2013,662.0,283.565119209993,378.434880790007,91.727711679882,727.9921580469763,-98.36104168670545,-26.38878828740441,26.38878828740441
721773,4,2,22,2013,662.0,226.94742464561784,435.05257535438216,118.66687732028123,796.1743068700752,-118.862033900544,-31.888896195328623,31.888896195328623
721778,3,3,22,2013,662.0,236.60172588107858,425.39827411892145,112.82024379005932,784.678150839347,-115.31018422110311,-30.935988340631518,30.935988340631518
721789,3,3,22,2013,662.0,419.30602983816453,242.69397016183547,56.41152668853134,554.0154073538521,-53.15721665700828,-14.26128182718378,14.26128182718378
721799,3,3,22,2013,662.0,547.8832735254799,114.11672647452008,32.94181267028157,360.06898359030623,-18.083171670256693,-4.851443016343032,4.851443016343032
721803,3,3,22,2013,662.0,223.52259343252356,438.47740656747646,120.94505317088776,800.2408323132197,-120.12726196039763,-32.228337856724465,32.228337856724465
721809,3,3,22,2013,662.0,207.74153267389337,454.2584673261066,133.46256178428558,818.902874864465,-125.99159875226796,-33.80165122747559,33.80165122747559
721813,3,3,22,2013,662.0,583.6324584489264,78.3675415510736,26.317312038467875,293.6544366985043,-10.456679620720235,-2.805369890035423,2.805369890035423
721847,3,3,22,2013,662.0,204.96647390358655,457.0335260964134,136.15229201285283,822.1720691640945,-127.02854759795099,-34.07984900867392,34.07984900867392
721857,3,3,22,2013,662.0,610.4593550944744,51.540644905525596,20.799480544808684,235.22513643766624,-5.6463474926614765,-1.514830119993528,1.514830119993528
721862,3,3,22,2013,662.0,635.7767917885623,26.223208211437736,14.496669326808945,165.79420458627555,-2.073653551468423,-0.5563300633336078,0.5563300633336078
721863,3,3,22,2013,662.0,234.12246192476474,427.8775380752353,114.24957543601522,787.6351304564708,-116.22021906906885,-31.1801370048315,31.1801370048315
721865,3,3,22,2013,662.0,660.3729387126797,1.6270612873203163,3.534229915797125,40.81054296478393,-0.032390912335973535,-0.008689994670780424,0.008689994670780424
721872,3,3,22,2013,662.0,292.6603065464031,369.3396934535969,88.51852191972905,716.8515681153533,-95.14592006717501,-25.526219507314792,25.526219507314792
721903,3,3,22,2013,662.0,226.89501303756538,435.1049869624346,118.70084618014744,796.236584079328,-118.88137579712574,-31.89408533530945,31.89408533530945
721911,4,2,22,2013,662.0,570.9028321890705,91.09716781092948,28.737689599954,318.4333539284427,-13.030191857998261,-3.4958045216742755,3.4958045216742755
721918,4,2,22,2013,662.0,252.18843448136806,409.81156551863194,104.73546575657409,766.0104736905762,-109.62293050281382,-29.41018369546808,29.41018369546808
721925,2,2,22,2013,662.0,185.60647686206755,476.39352313793245,168.88110874351685,844.8810158814425,-134.3087050625232,-36.033005774169304,36.033005774169304
721935,3,3,22,2013,662.0,185.2303032703614,476.7696967296386,170.6874547696614,845.3206104309911,-134.45094178280976,-36.07116574720307,36.07116574720307
721936,3,3,22,2013,662.0,481.845626204995,180.15437379500497,44.65120034292271,465.37401697927925,-34.87002333263107,-9.355102869208686,9.355102869208686
721951,3,3,22,2013,662.0,515.2134146648989,146.7865853351011,38.73193527001463,414.2002798792586,-26.009134573573363,-6.977859669143839,6.977859669143839
721961,2,2,22,2013,662.0,441.5988096017049,220.4011903982951,52.06658951804754,523.2840727955019,-46.414755177704365,-12.452380808424245,12.452380808424245
721963,3,3,22,2013,662.0,208.57712942005207,453.4228705799479,132.6895900637493,817.9177738842756,-125.67969401542231,-33.717971877142205,33.717971877142205
721979,3,3,22,2013,662.0,578.669070105034,83.33092989496595,27.271819069775017,303.4931178270567,-11.439900623528223,-3.0691532989736015,3.0691532989736015
