Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(1),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Bk_relativistic
43.25,0.004522936439607102,0.0008049112352889006,0.004558955983816387,0.003565573447283652,0.0005448734950230911,0.0010563906793348541,0.0011396336990426809,0.0007297847481865313,0.0005880031067086383,0.00021823618540251698,0.0002660316931430077,0.00031639635444045483,0.00025268584107841167,0.00020653429654343846,1.572957735753516e-05,1.3184833780173721e-05,6.547432590186184e-05,6.639275002670449e-05,7.978178623230361e-05,5.717428103432178e-05,4.632849636409767e-05,1.896975898054949e-06,1.4973434956547022e-06,1.3279097278427604e-05,1.0840883454064105e-05,1.120625616780473e-05,7.869803172645074e-07,0.05412809056901193
43.300000000000004,0.004519107612859609,0.0008021186070408726,0.004548321521976757,0.0035541204264657213,0.0005411946157555589,0.001055462361732743,0.0011369962147244543,0.0007253278770284407,0.0005841893241544763,0.0002167083756052279,0.0002659494595643044,0.0003158049860067758,0.00025116938968278396,0.00020520951893634787,1.558149968094212e-05,1.3057516239764753e-05,6.501415998735432e-05,6.638107643035414e-05,7.964380748194715e-05,5.6833066726782936e-05,4.603242049338188e-05,1.8791384980084646e-06,1.4828738940851173e-06,1.3185693424584034e-05,1.0839272122919393e-05,1.1187213815062255e-05,7.813868883590273e-07,0.05396072037668448
43.35,0.004515279205625455,0.0007993516641604616,0.004537706026758817,0.0035426997201249907,0.0005375416988863322,0.0010545274091580531,0.001134357617656687,0.0007208994861357739,0.0005804013287856704,0.0002151905879009727,0.00026586533678025993,0.00031521192431706676,0.00024966219492131574,0.00020389341042001402,1.5434917740607628e-05,1.293151285933365e-05,6.455693871355437e-05,6.636898626021217e-05,7.950530151743962e-05,5.649390488229284e-05,4.573826180238996e-05,1.8614912643538852e-06,1.4685637160359782e-06,1.3092883325233336e-05,1.0837599001719289e-05,1.1168118337763996e-05,7.758279860976171e-07,0.05379401565478867
43.400000000000006,0.004511451226505915,0.0007966102264383284,0.004527109509097209,0.003531311280026653,0.0005339146148899346,0.0010535858572296932,0.0011317179803676705,0.0007164993909151288,0.0005766389434072397,0.00021368278221232703,0.0002657793178847407,0.00031461719625824604,0.0002481642030771061,0.00020258591599478005,1.528981545210348e-05,1.280680923734986e-05,6.410265147493642e-05,6.635647536080345e-05,7.936627537944299e-05,5.6156784074407515e-05,4.544600850180563e-05,1.8440323473983975e-06,1.4544115620939165e-06,1.3000662900479153e-05,1.0835863420976104e-05,1.1148971205550434e-05,7.703040536539828e-07,0.053627973310959864
43.45,0.004507623684082264,0.0007938941145578398,0.004516531979573215,0.0035199550576374776,0.0005303132343403515,0.00105263774186228,0.0011290773748586348,0.0007121274079298741,0.0005729019920147999,0.000212184918305075,0.0002656913963761122,0.0003140208286190821,0.00024667536067936535,0.00020128698096067235,1.5146176913758935e-05,1.2683391138694501e-05,6.365128759627284e-05,6.634353972004512e-05,7.92267360932477e-05,5.582169291728533e-05,4.515564885579047e-05,1.8267589654933977e-06,1.44041484734542e-06,1.2909028168160412e-05,1.0834064506667833e-05,1.1129772150122675e-05,7.648153954161948e-07,0.05346259025242242
43.5,0.004503796586915759,0.0007912031500930844,0.004505973448416752,0.0035086310041294996,0.0005267374279189295,0.0010516830992574242,0.0011264358726037701,0.0007077833548938487,0.0005691902997873322,0.00021069695579403877,0.0002656015661503977,0.0003134228480881727,0.0002451956145034448,0.00019999655091667984,1.5003986404483957e-05,1.2561244492648578e-05,6.32028363346752e-05,6.633017546697242e-05,7.908669066799764e-05,5.548862006450202e-05,4.486717117951512e-05,1.8096675518539836e-06,1.4265700993108332e-06,1.2817975380929647e-05,1.083220117752234e-05,1.1110519246916777e-05,7.593612815023051e-07,0.05329786338644691
43.550000000000004,0.004499969943547638,0.0007885371555068726,0.004495433925508382,0.003497339070383705,0.0005231870664221541,0.0010507219658951396,0.0011237935445503175,0.0007034670506650855,0.0005655036930799888,0.00020921885414883126,0.00026550982149452115,0.00031282328125198215,0.00024372491157084456,0.000198714571760019,1.4863228381619624e-05,1.2440355390906624e-05,6.275728688160965e-05,6.631637886949148e-05,7.894614609593254e-05,5.515755420817975e-05,4.458056383718982e-05,1.7927540277207918e-06,1.4128734103159185e-06,1.2727501146772838e-05,1.0830272159447076e-05,1.1091209113216332e-05,7.539397454210325e-07,0.05313378962388704
43.6,0.004496143762499112,0.0007858959541487177,0.004484913420381317,0.0034860792069936926,0.0005196620207693039,0.0010497543785253764,0.0011211504611187229,0.000699178315239553,0.0005618419994169274,0.0002077505726995303,0.0002654161570796324,0.00031222215459293407,0.0002422631991491977,0.00019744098968538305,1.4723887478815076e-05,1.2320710085615254e-05,6.231462836488584e-05,6.630214633215863e-05,7.880510935164874e-05,5.48284840785133e-05,4.429581524074016e-05,1.7760140929280022e-06,1.3993209662638733e-06,1.2637602524440657e-05,1.0828276016506404e-05,1.1071837207909386e-05,7.485482432624673e-07,0.052970365885169644
43.650000000000006,0.004492318052271353,0.0007832793702527933,0.004474411942223405,0.0034748513642693015,0.000516162162009975,0.0010487803741596725,0.0011185066922028487,0.0006949169697449101,0.0005582050474841716,0.00020629207064227305,0.00026532056795451457,0.00031161949448755877,0.00024081042475222934,0.00019617575118417423,1.4585948503930532e-05,1.2202294987436153e-05,6.1874849850619e-05,6.62874743939863e-05,7.866358739137926e-05,5.45013984437498e-05,4.4012913849230654e-05,1.7594434325054255e-06,1.3859093837730374e-06,1.2548277087011988e-05,1.082621119666771e-05,1.1052398211473641e-05,7.431848046035071e-07,0.05280758910648244
43.7,0.0044884928213454935,0.0007806872289358784,0.00446392949987914,0.003463655492240238,0.0005126873613314912,0.0010477999900629271,0.0011158623071702537,0.000690682836434289,0.0005545926671225097,0.00020484330704477615,0.000265223049539073,0.000311015327204696,0.00023936653613969614,0.00019491880304372365,1.4449396436966488e-05,1.208509666363359e-05,6.143794034516697e-05,6.627235972627517e-05,7.85215871522949e-05,5.417628611064912e-05,4.3731848169089445e-05,1.7430378028704773e-06,1.3726355798459163e-06,1.2459522949032653e-05,1.0824076089463636e-05,1.1032886459795361e-05,7.378489878246658e-07,0.0526454562436203
43.75,0.004484668078182614,0.0007781193561952779,0.004453466101851638,0.0034524915406596614,0.0005092374900661845,0.0010468132637452914,0.0011132173748625252,0.000686475738680087,0.0005510046893204154,0.00020340424085177653,0.0002651235976179046,0.00031040967890374967,0.0002379314813173005,0.00019367009234649415,1.4314216428018186e-05,1.1969101836185643e-05,6.1003888797040474e-05,6.625679913047234e-05,7.837911555182703e-05,5.385313592541582e-05,4.3452606755129724e-05,1.726793049085646e-06,1.3594963789702193e-06,1.2371338755207237e-05,1.0821869091809695e-05,1.101329640224346e-05,7.325420602731904e-07,0.05248396427312346
43.800000000000004,0.004480843831223738,0.0007755755789067289,0.004443021756304634,0.0034413594590077604,0.0005058124196985622,0.0010458202329541762,0.0011105719635956743,0.0006822955009677851,0.0005474409462070051,0.00020197483089039823,0.00026502220833394673,0.00030980257563299567,0.00023650520853658508,0.0001924295664692707,1.4180393795255539e-05,1.1854297379919242e-05,6.0572684098788334e-05,6.624078953605565e-05,7.823617948701359e-05,5.353193677506255e-05,4.317517821230969e-05,1.7107051501388978e-06,1.3464883392201056e-06,1.2283723631294754e-05,1.0819588677527993e-05,1.099362305308085e-05,7.272662979101383e-07,0.05232311019239227
43.85,0.0044770200888898295,0.0007730557248222889,0.004432596471064471,0.003430259196495312,0.0005024120218723528,0.0010448209356663767,0.0011079261411605873,0.0006781419488897848,0.0005439012710450255,0.00020055503587544407,0.0002649188781822059,0.0003091940433279415,0.0002350876662948061,0.00019119717308233698,1.4047914022927957e-05,1.174067032066855e-05,6.014431508885724e-05,6.622432799844355e-05,7.809278583386883e-05,5.321267758913171e-05,4.289955119811866e-05,1.6947703592453535e-06,1.3336079365084995e-06,1.2196677100481111e-05,1.0817233465707963e-05,1.097386240579658e-05,7.220238334959209e-07,0.05216289102032961
43.900000000000006,0.0044731968595817795,0.0007705596225682032,0.0044221902536220725,0.0034191907020672007,0.0004990361683974312,0.0010438154100803098,0.0011052799748235318,0.0006740149091392597,0.000540385498223867,0.00019914481441461073,0.0002648136040035638,0.00030858410780973535,0.00023367880333478356,0.00018997286014863697,1.3916762759393582e-05,1.1628207833456216e-05,5.971877055342561e-05,6.620741169693053e-05,7.794894144677695e-05,5.2895347341675375e-05,4.262571442543108e-05,1.6789854315470828e-06,1.320851909614849e-06,1.2110198970892628e-05,1.0814802282926439e-05,1.095401178226002e-05,7.168157402303634e-07,0.052003303799135384
43.95,0.004469374151680408,0.0007680871016427606,0.004411803111134929,0.003408153924405943,0.0004956847312566334,0.001042803694608367,0.00110263353132672,0.0006699142095040347,0.0005368934632526157,0.0001977441250136329,0.000264706382978662,0.00030797279478362644,0.00023227856864473434,0.00018875657592292601,1.378692581517311e-05,1.151689724069761e-05,5.9296039228213284e-05,6.619003793264803e-05,7.780465315791006e-05,5.25799350533744e-05,4.235365666563603e-05,1.663347866162642e-06,1.3082176660406952e-06,1.2024289201910265e-05,1.0812294214583012e-05,1.0934070092682398e-05,7.116418776513425e-07,0.051844345597475694
44.0,0.00446555197354645,0.0007656379924141259,0.004401435050429067,0.0033971488119351645,0.0004923575826124494,0.001041785827869378,0.0010999868768889226,0.000665839678860478,0.0005334250027531288,0.00019635292608135118,0.0002645972126218622,0.00030736012983747276,0.00023088691145808202,0.00018754826895090666,1.365838916102729e-05,1.1406726010427252e-05,5.887610980026536e-05,6.617220412655019e-05,7.765992777666917e-05,5.226642979366282e-05,4.208336675182485e-05,1.6478560618704272e-06,1.295703689471541e-06,1.1938947758405522e-05,1.0809708641193825e-05,1.0914037988106802e-05,7.065015592212379e-07,0.05168601351429925
44.050000000000004,0.004461730333520556,0.000763212126118161,0.004391086078001021,0.0033861753128230743,0.000489054594813606,0.0010407618486811855,0.0010973400772061376,0.0006617911471674171,0.0005299799544531455,0.00019497117593470932,0.0002644860907752841,0.0003067461384402979,0.00022950378125324923,0.00018634788806835384,1.3531138926058318e-05,1.129768175454755e-05,5.845897090971196e-05,6.615390781742464e-05,7.751477208914765e-05,5.1954820682722136e-05,4.1814833581813327e-05,1.6325093082912168e-06,1.2833096565797635e-06,1.1854174462849637e-05,1.0807045256413134e-05,1.0893917894292887e-05,7.013945992728376e-07,0.05152830468103784
44.1,0.0044579092399232864,0.0007608093348562281,0.004380756200019812,0.003375233374985916,0.00048577564040153646,0.0010397317960533306,0.0010946931974523111,0.0006577684454600772,0.0005265581571794297,0.00019359883280367946,0.0002643730156029171,0.00030613084594089513,0.00022812912775343084,0.00018515538240022818,1.3405161395834578e-05,1.11897522270994e-05,5.8044611151503464e-05,6.613514665992779e-05,7.736919285761535e-05,5.1645096893214376e-05,4.1548046120780754e-05,1.6173076071585643e-06,1.271036050455829e-06,1.1769968855390931e-05,1.080430406477103e-05,1.0873713923993581e-05,6.963220568715989e-07,0.05137121626015708
44.150000000000006,0.0044540887010551,0.0007584294515929742,0.004370445422328894,0.0033643229460913844,0.00048252059211673445,0.0010386957091798451,0.0010920463022801043,0.0006537714058440332,0.0005231594508509389,0.00019223585483611413,0.00026425798558480794,0.00030551427756647697,0.00022676290092634636,0.00018397070135977596,1.3280443010538316e-05,1.1082925322554194e-05,5.7633019077120914e-05,6.611591842264447e-05,7.72231968200209e-05,5.1337247651637255e-05,4.128299340333001e-05,1.6022514023590812e-06,1.2588835537451246e-06,1.1686330071446677e-05,1.080148535854944e-05,1.0853431673139206e-05,6.912861749049383e-07,0.05121474544041417
44.2,0.00445026872519636,0.0007560723101541052,0.004360153750448131,0.0033534439735620424,0.0004792893229050027,0.0010376536274321533,0.001089399455821716,0.0006497998614891915,0.0005197836764720307,0.00019088220010253035,0.0002641409995113215,0.0003048964584213716,0.000225405050983977,0.00018279379464762024,1.3156970363136371e-05,1.0977189074127362e-05,5.722418319626321e-05,6.609622098617166e-05,7.707679068951052e-05,5.1031262239209094e-05,4.101966453480987e-05,1.5873413319412268e-06,1.2468526839317615e-06,1.1603256745158136e-05,1.0798589674760485e-05,1.0833077914649832e-05,6.862895093519496e-07,0.05105888943095134
44.25,0.004446449320607317,0.000753737745224139,0.004349881189575744,0.0033425964045786967,0.0004760817059235861,0.0010366055903520777,0.0010867527216897467,0.0006458536466237836,0.0005164306761256946,0.00018953782660082084,0.0002640220564774749,0.00030427741348576287,0.0002240555283822816,0.0001816246122508386,1.3034730197573164e-05,1.0872531652112714e-05,5.6818091978509706e-05,6.607605234122597e-05,7.692998115395995e-05,5.072712999221822e-05,4.0758048691785716e-05,1.5725780772248597e-06,1.2349437481862408e-06,1.1520746945296528e-05,1.0795617734715715e-05,1.0812660210808789e-05,6.813337377671497e-07,0.05090364545598655
44.300000000000004,0.004442630495528112,0.0007514255923441475,0.004339627744590265,0.003331780186083765,0.00047289761454720036,0.001035551637644951,0.0010841061629781135,0.0006419325965283877,0.0005131002929668189,0.0001882026922608978,0.00026390115587734454,0.00030365716761447545,0.0002227142838208973,0.0001804631044420318,1.2913709406986088e-05,1.0768941362237658e-05,5.6414733854959804e-05,6.605541058677465e-05,7.678277487551726e-05,5.042484030180815e-05,4.049813512160204e-05,1.5579623120291975e-06,1.2231569270489544e-06,1.1438798148012003e-05,1.0792570370049449e-05,1.0792186470795486e-05,6.764188243145474e-07,0.05074901075102495
44.35,0.004438812258178773,0.0007491356879094831,0.004329393420052494,0.0033209952647846245,0.00046973692237395353,0.0010344918091728325,0.001081459842263012,0.0006380365475299695,0.0005097923712154896,0.00018687675494926778,0.0002637782973985442,0.00030303574553580264,0.00022138126824282263,0.00017930922177838233,1.2793895031942875e-05,1.0666406644038925e-05,5.601409721984934e-05,6.603429392818993e-05,7.66351784901538e-05,5.0124382613205147e-05,4.023991314103894e-05,1.5434946963166632e-06,1.2114924383766055e-06,1.1357407248338523e-05,1.0789448440161049e-05,1.0771664483711734e-05,6.715430092567366e-07,0.05059498256118197
44.400000000000006,0.004434994616759206,0.0007468678691674878,0.004319178220207431,0.0033102415871569227,0.00046659950323115623,0.0010334261449478255,0.001078813821603919,0.0006341653369959407,0.0005065067561503152,0.00018555997247353653,0.00026365348101677484,0.0003024131718503764,0.00022005643283408202,0.00017816291510070105,1.2675274258700468e-05,1.0564916069258342e-05,5.5616170432143405e-05,6.601270067542621e-05,7.648719860722056e-05,4.982574642443175e-05,3.9983372134125124e-05,1.529175834317479e-06,1.199950745885077e-06,1.1276570609777365e-05,1.078625274677002e-05,1.0751101459020412e-05,6.667036207973025e-07,0.05044155814116499
44.45,0.004431177579449193,0.0007446219742151928,0.004308982148986233,0.0032995190994478925,0.0004634852311810337,0.001032354685125498,0.001076168162544644,0.0006303188033282461,0.000503243294101791,0.00018425230258684928,0.0002635267069904445,0.0003017894710300801,0.00021873972902337674,0.00017702413553246678,1.2557834417485572e-05,1.0464458340258801e-05,5.522094181710731e-05,6.599062924122016e-05,7.633884180900862e-05,4.9528921284585774e-05,3.9728501549228774e-05,1.5150061378756515e-06,1.1885325404092696e-06,1.1196284148755353e-05,1.078298395157086e-05,1.0730503605655342e-05,6.618982399003081e-07,0.05028873475493633
44.5,0.00442736115440839,0.0007423978419969994,0.004298805210008137,0.0032888277476796225,0.0004603939805263269,0.0010312774699984025,0.0010735229261144186,0.0006264967859574641,0.0005000018324456868,0.00018295370299226127,0.0002633979758553579,0.000301164667417001,0.00021743110848171683,0.00017589283447885408,1.24415629807961e-05,1.036502228845971e-05,5.482839966785433e-05,6.596807813931329e-05,7.619011465031149e-05,4.9233896791792195e-05,3.9475290895595126e-05,1.5009856005172243e-06,1.1772383090592943e-06,1.1116543448456407e-05,1.0779642502811515e-05,1.0709875778188319e-05,6.571255500800707e-07,0.05013650967331439
44.550000000000004,0.004423545349776321,0.0007401953123023492,0.004288647406582397,0.0032781674776523207,0.00045732562581579504,0.0010301945399896952,0.0010708781728290323,0.0006226991253369352,0.0004967822195964716,0.00018166413134704384,0.0002632672884194748,0.00030053878522242396,0.00021613052312203924,0.00017476896362575342,1.232644756172369e-05,1.0266596872792029e-05,5.4438532246871843e-05,6.594504598269678e-05,7.604102365798892e-05,4.894066259096068e-05,3.922372973954135e-05,1.4871135610776182e-06,1.166067781010592e-06,1.1037343894606573e-05,1.077622857602362e-05,1.068922121354319e-05,6.523854024975206e-07,0.0499848801700053
44.6,0.004419730173672377,0.0007380142257633812,0.00427850874171022,0.00326753823494756,0.0004542800418496163,0.0010291059356468553,0.0010682339626920077,0.0006189256629369112,0.000493584305000769,0.0001803835452669251,0.00026313464575773715,0.0002999118485258647,0.00021483792509881047,0.00017365247493878274,1.2212475912296833e-05,1.016917117817253e-05,5.405132778752562e-05,6.59215314818786e-05,7.589157533053221e-05,4.864920837149519e-05,3.8973807700543846e-05,1.4733885599627608e-06,1.1550196790079239e-06,1.0958680824371188e-05,1.0772742033165459e-05,1.0668541375205531e-05,6.476781052085676e-07,0.04983384351804861
44.650000000000006,0.004415915634195811,0.0007358544238525727,0.00426838921808668,0.003256939964931487,0.00045125710368468307,0.0010280116976354985,0.001065590355195814,0.0006151762412387222,0.0004904079391308405,0.00017911190233026354,0.0002630000492069633,0.00029928388127414065,0.00021355326680761241,0.00017254332066228887,1.209963592184422e-05,1.007273441399686e-05,5.366677449554194e-05,6.589753344317238e-05,7.574177613763096e-05,4.835952386510773e-05,3.8725514447464066e-05,1.4598083492241201e-06,1.1440918206362642e-06,1.0880549678685357e-05,1.076918240318801e-05,1.064783591424671e-05,6.430034036423332e-07,0.04968339698813631
44.7,0.004412101739425736,0.000733715748880371,0.00425828883810265,0.003246372612758032,0.000448256686639804,0.001026911866733289,0.0010629474093231236,0.0006114507037289725,0.00048725297347810583,0.0001778491600821603,0.00026286350036080954,0.0002986549072804819,0.00021227650088471626,0.00017144145331834297,1.1987915615378439e-05,9.977275912651546e-06,5.3284860550469215e-05,6.587305076700824e-05,7.55916325197435e-05,4.80715988438854e-05,3.847883969515521e-05,1.4463700476005643e-06,1.1332813721899533e-06,1.080294614813268e-05,1.076554888560263e-05,1.0627102748428443e-05,6.383597867521211e-07,0.04953353784942039
44.75,0.0044082884974211214,0.0007315980439928095,0.004248207603846705,0.0032358361233720758,0.000445278666300801,0.001025806483823944,0.0010603051835481013,0.0006077488948937516,0.0004841192605466898,0.0001765952760385048,0.0002627250010647974,0.00029802495022367755,0.00021100758020663914,0.00017034682570572603,1.1877303151999295e-05,9.882785128044255e-06,5.290557410711759e-05,6.584808244626523e-05,7.544115088767197e-05,4.778542311874386e-05,3.823377320166919e-05,1.4330703758682675e-06,1.1225852003341727e-06,1.0725866302918135e-05,1.0761840377120022e-05,1.0606338252846342e-05,6.337445576150135e-07,0.04938426337309052
44.800000000000004,0.0044044759162207925,0.0007295011531691132,0.004238145517107042,0.0032253304415126153,0.0004423229185255128,0.0010246955898913347,0.0010576637358377357,0.0006040706602128725,0.0004810066538470033,0.0001753502076899592,0.000262584553411407,0.00029739403364726014,0.00020974645788968883,0.00016925939089890792,1.1767786823316893e-05,9.789251634152458e-06,5.252890329697822e-05,6.582262756462522e-05,7.529033762214527e-05,4.750098653837967e-05,3.799030476624991e-05,1.4199058833449637e-06,1.1120002926077308e-06,1.0649306698518901e-05,1.0758055519941283e-05,1.0585537548577726e-05,6.291546743760399e-07,0.04923557083804029
44.85,0.004400664003843427,0.0007274249212192925,0.004228102579373388,0.0032148555117159027,0.0004393893194487018,0.0010235792260136784,0.0010550231236532057,0.0006004158461541322,0.0004779150078893575,0.00017411391250588028,0.000262442159735235,0.000296762180958726,0.00020849308728949437,0.0001681791022470194,1.1659355051894079e-05,9.696665123590092e-06,5.215483622962182e-05,6.579668529494837e-05,7.513919907341238e-05,4.7218278988801897e-05,3.7748424228249695e-05,1.4068730907868282e-06,1.1015239841081004e-06,1.0573264450169848e-05,1.0754192768897677e-05,1.0564694870022856e-05,6.245879275168228e-07,0.049087457536421186
44.900000000000006,0.0043968527682875505,0.0007253691937817232,0.0042180787918388975,0.003204411278318552,0.00043647774548686137,0.001022457433357822,0.0010523834039512794,0.0005967843001675897,0.000474844178177604,0.0001728863479381779,0.00026229782260821694,0.00029612941542878996,0.00020724742200052185,0.00016710591337281528,1.155199638970784e-05,9.605015406191875e-06,5.178336099407607e-05,6.577025489766964e-05,7.498774156084887e-05,4.6937290393487646e-05,3.7508121467048544e-05,1.3939685324655455e-06,1.0911537812252324e-06,1.0497737271347402e-05,1.0750250473427308e-05,1.0543803987290294e-05,6.200438138039849e-07,0.04893992077696364
44.95,0.00439304221753154,0.0007233338173207173,0.004208074155402057,0.0031939976854606492,0.0004335880733429348,0.0010213302531736177,0.0010497446331857532,0.0005931758706798745,0.00047179402120281396,0.00017166747142511457,0.0002621515448349129,0.0002954957601906766,0.00020600941585557952,0.0001660397781716331,1.1445699516629784e-05,9.514292407615378e-06,5.1414465660183535e-05,6.574333571921669e-05,7.483597137258005e-05,4.665801071416754e-05,3.726938640299366e-05,1.381188751009598e-06,1.0808870203909595e-06,1.0422723473726924e-05,1.0746226969401812e-05,1.0522858657141881e-05,6.155236290833809e-07,0.048792957886023273
45.0,0.004389232359533618,0.0007213186391240804,0.00419808867066857,0.0031836146770888177,0.00043072018001093454,0.001020197726788387,0.0010471068673089184,0.0005895904070885095,0.0004687643944369817,0.00017045724039504217,0.0002620033294478562,0.0002948612382394435,0.00020477902292530758,0.00016498065081034302,1.1340453238925042e-05,9.424486167960236e-06,5.104813827993847e-05,6.571592719044861e-05,7.468389476512301e-05,4.6380429952204705e-05,3.703220899931001e-05,1.3685303286591568e-06,1.0707207647816464e-06,1.0348221928555218e-05,1.074212067512189e-05,1.0501853074654782e-05,6.110297448502352e-07,0.04864656620787007
45.050000000000004,0.0043854232022318505,0.0007193235073006592,0.004188122337953254,0.003173262196959279,0.0004278739427804733,0.001019059895601474,0.0010444701617730648,0.0005860277597562624,0.0004657551563267645,0.00016925561227007995,0.00026185317970296463,0.00029422587243133975,0.00020355619751765726,0.00016392848572629283,1.1236246487769667e-05,9.335586840404592e-06,5.068436688880413e-05,6.568802882511559e-05,7.453151796305017e-05,4.6104538150493803e-05,3.679657926487153e-05,1.3559900071430828e-06,1.0606519957110785e-06,1.0274231991844899e-05,1.073793018542469e-05,1.0480782297836585e-05,6.065644856573238e-07,0.048500743105418555
45.1,0.00438161475354415,0.0007173482707778795,0.004178175157281923,0.0031629401886408928,0.00042504923924120366,0.0010179168010788857,0.001041834571532017,0.0005824877800055197,0.0004627661662872538,0.0001680625444697336,0.0002617010990750126,0.0002935896854831964,0.0002023408941773577,0.00016288323762624695,1.1133068317786209e-05,9.24758468985843e-06,5.032313950701013e-05,6.56596402183393e-05,7.437884715867615e-05,4.583032539577065e-05,3.656248725766478e-05,1.3435648873709697e-06,1.0506778892681068e-06,1.0200753398101249e-05,1.073365435781789e-05,1.0459642618941668e-05,6.021292215332385e-07,0.04835548596183727
45.150000000000006,0.004377807021368269,0.0007153927792992703,0.004168247128393263,0.003152648595518165,0.000422245947287163,0.0010167684847480196,0.0010392001510426965,0.0005789703201126786,0.0004597972846957737,0.0001668779944144535,0.000261547091253165,0.00029295269997184884,0.00020113306768536918,0.0001618448614853181,1.1030907905597028e-05,9.160470091633469e-06,4.9964444140829466e-05,6.563076104511367e-05,7.42258885117684e-05,4.5557781821194235e-05,3.632992308873043e-05,1.3312526513682166e-06,1.0407961122176433e-06,1.012778612928858e-05,1.0729292384892848e-05,1.0438431859218509e-05,5.977241454811871e-07,0.04821079218334062
45.2,0.004374000013581806,0.0007134568834219814,0.004158338250740714,0.003142387360794252,0.0004194639451210357,0.0010156149881924766,0.0010365669542667215,0.000575475233302569,0.0004568483728857173,0.00016570191952913746,0.000261391160136571,0.000292314938333592,0.00019993267305832744,0.0001608133125458956,1.0929754548395521e-05,9.07423353012969e-06,4.960826878383669e-05,6.560139105882605e-05,7.407264814928249e-05,4.5286897609044214e-05,3.6098876926334966e-05,1.3190517264659613e-06,1.0310051630476648e-06,1.0055330267305191e-05,1.072484384797541e-05,1.0417149568274624e-05,5.933488197756381e-07,0.04806665920285817
45.25,0.0043701937380421964,0.0007115404345142875,0.004148448523494334,0.0031321564274939305,0.0004167031112583203,0.0010144563530469573,0.00103393503467203,0.0005720023737428918,0.0004539192931404084,0.0001645342772465734,0.00026123330983001726,0.00029167642286366476,0.00019873966554797404,0.00015978854631656608,1.0829597662534583e-05,8.98886559753794e-06,4.9254601418145855e-05,6.557153008979828e-05,7.391913216512049e-05,4.5017662993364364e-05,3.5869339000104956e-05,1.3069613218592947e-06,1.02130455565528e-06,9.983385839264543e-06,1.0720308748029964e-05,1.0395797115057637e-05,5.890031457058553e-07,0.04792308448281952
45.300000000000004,0.004366388202586718,0.0007096432847530853,0.004138577945542663,0.003121955738466555,0.0004139633245314138,0.0010132926209922442,0.0010313044452345348,0.0005685515965386851,0.0004510099086869984,0.0001633750250108266,0.0002610735446396409,0.0002910371757157664,0.00019755400064057745,0.00015877051857103068,1.0730426782132427e-05,8.904356992558683e-06,4.8903430015629607e-05,6.554117804384754e-05,7.376534661991132e-05,4.475006826238429e-05,3.56412996048559e-05,1.2949813175768711e-06,1.0116945966395288e-06,9.911952665314723e-06,1.0715687511196462e-05,1.037437766430259e-05,5.846881649127477e-07,0.0477800655149918
45.35,0.00436258341503249,0.0007077652871213803,0.004128726515494595,0.003111785236388999,0.00041124446409360915,0.0010121238337502648,0.001028675238439808,0.0005651227577268132,0.0004481200836903953,0.0001622241202805709,0.0002609118690687004,0.00029039721890160216,0.0001963756340563433,0.0001577591853470172,1.0632231557695423e-05,8.820698519136603e-06,4.8554742539119184e-05,6.55103349008667e-05,7.361129754081043e-05,4.448410376056093e-05,3.541474910386122e-05,1.2831120562656972e-06,1.002175890893659e-06,9.841030218543723e-06,1.071098096793811e-05,1.035289603968709e-05,5.804061889444232e-07,0.047637599817089725
45.400000000000006,0.004358779383176469,0.0007059062954057625,0.004118894231681216,0.0031016448637685616,0.00040854640942300394,0.001010950033079236,0.0010260474662847877,0.000561715714270474,0.00044524968324721943,0.00016108152053236188,0.0002607482878134044,0.0002897565742904577,0.00019520452174881268,0.0001567545029451863,1.0535001754757582e-05,8.737881085210704e-06,4.820852694358498e-05,6.547900071342369e-05,7.345699092131528e-05,4.421975989010196e-05,3.5189677931337855e-05,1.2713541295782166e-06,9.92748982789054e-07,9.770617505733014e-06,1.0706190306508096e-05,1.0331358482274293e-05,5.761601397576521e-07,0.047495684927746584
45.45,0.004354976114795455,0.0007040661641938765,0.004109081092157672,0.003091534562945877,0.0004058690403263299,0.0010097712607688913,0.0010234211802795173,0.0005583303240537378,0.0004423985733797968,0.00015994718326385802,0.00026058280575879755,0.0002891152636088031,0.0001940406199042525,0.0001557564279280353,1.0438727252536826e-05,8.655895701480031e-06,4.786477117729917e-05,6.544717560537982e-05,7.330243272109357e-05,4.395702711186374e-05,3.496607659397107e-05,1.2597082323715707e-06,9.834142932523284e-07,9.700712976392598e-06,1.0701317003184009e-05,1.0309772319543324e-05,5.719524333200827e-07,0.04735431840151154
