Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(8),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(3),J_7s1/2(2),J_total_Db_relativistic
13.9,0.005631892440819768,0.014811608586078247,0.00992179590916152,0.01250030114401724,0.007176032598111598,0.016833240766628062,0.014867276199171452,0.017902199333051,0.01831115753850851,0.008020705236617503,0.004411247763194002,0.005091435847473712,0.005440704585160019,0.0047727997157268,0.014301202320587573,0.0139277104916187,0.0028922534631201247,0.001977926004089942,0.0013881004707838077,0.0022710253950359977,0.001955308253915406,0.0016987714333037973,0.001644445380226023,0.0006144769280900361,0.0004462272021652783,0.00022117757731985718,0.0001257759993646964,5.084128842256534e-05,0.7554953891261541
13.950000000000001,0.00563043014311589,0.014772038635985096,0.00991889559075436,0.012493201910508173,0.007103841088247882,0.016746741641421748,0.014754353353961122,0.01786727586360071,0.018270411770946498,0.007964221081780624,0.004394618294065247,0.005091340639811888,0.005350589432922048,0.004695106095965983,0.014170105835891351,0.013795854590262778,0.0028868380242248193,0.0019427107807541942,0.0013803712030577623,0.0022343281912362793,0.0019210829017816224,0.0016912314888545253,0.0016363280237071383,0.0006141954975839112,0.00043720865939092616,0.0002190840848690169,0.00012382106492173976,5.08264860911418e-05,0.7508038632338642
14.0,0.005628963176394243,0.014732445772930548,0.00991597092130925,0.012486049262652853,0.0070326730714126776,0.016660224249148176,0.014641772777754141,0.017832127870366473,0.01822942891922767,0.007907306196335211,0.0043788911591935075,0.005091173090289356,0.00526228350702072,0.004619180229939048,0.014039855085769,0.013664901875879636,0.0028810578565756106,0.0019084984413075539,0.001373154247791118,0.002198048370787969,0.0018873534302346888,0.0016835845502772184,0.0016281162668260597,0.0006138594707702022,0.00042841124841724214,0.00021710680266493374,0.00012188409285530485,5.0807837539059485e-05,0.7461512932328738
14.05,0.005627491546594953,0.014692830877075326,0.009913021831069615,0.012478843144118805,0.006962521455574671,0.016573694215326604,0.01452954170530255,0.017796756854493574,0.0181882110431319,0.007849980286858432,0.004364034927339069,0.005090913783668148,0.005175764428814768,0.004544995870202027,0.01391045280132713,0.013534854247697728,0.002874909641043119,0.0018752739569659605,0.001366427490392955,0.0021621904580556087,0.0018541209605257047,0.001675833726568607,0.0016198133516600625,0.0006134652350176795,0.0004198329614629762,0.0002152415024797998,0.00011996549892312327,5.0784985916261636e-05,0.741537325011958
14.100000000000001,0.005626015259674006,0.014653194826074044,0.009910048251088542,0.01247158350117107,0.006893379080104156,0.016487157137844318,0.014417667259724508,0.017761164342567713,0.018146760228372357,0.007792263030168787,0.00435001867401253,0.005090544109366697,0.005091009761179413,0.004472526822001033,0.0137819014871504,0.013405713378273412,0.0028683907658011523,0.0018430220673228768,0.0013601692674229918,0.002126758590581338,0.0018213862720716264,0.001667982132053994,0.0016114225093193252,0.0006130094542115885,0.0004114716757491735,0.00021348402315522164,0.00011806567555697516,5.075759955038511e-05,0.7369616048411882
14.15,0.005624534321603187,0.014613538495046176,0.009907050113232575,0.012464270282673122,0.006825238718207164,0.016400618586137058,0.014306156452077582,0.01772535188618731,0.01810507858602267,0.007734174058337421,0.004336811983537506,0.005090046246938009,0.005007997020001535,0.004401746953964009,0.01365420342559318,0.013277480718151732,0.002861499298696379,0.0018117273027415063,0.0013543583700028517,0.0020917565289131127,0.0017891498139215262,0.001660032882771546,0.0016029469570028932,0.00061248906008834,0.000403325160231274,0.00021183027233985592,0.00011618499065119153,5.072537118180179e-05,0.7324237795214424
14.200000000000001,0.005623048738370033,0.01457386275654731,0.009904027350185437,0.012456903440087532,0.006758093079339566,0.01631408410038507,0.014195016180971042,0.017689321061532697,0.018063168251942357,0.007675732944242285,0.004324384950737277,0.005089403151461182,0.004926703685363271,0.0043326302084273,0.013527360681057959,0.013150157500502512,0.0028542339600252757,0.0017813740060521868,0.0013489740465405966,0.0020571876664371644,0.0017574117160946352,0.0016519890930522358,0.0015943898952321244,0.0006119012436204848,0.00039539108216843767,0.0002102762280544783,0.0001143237883883115,5.068801720701235e-05,0.7279234965340415
14.25,0.005621558515977777,0.014534168480540692,0.009900979895451684,0.012449482927476366,0.006691934811600774,0.01622755919072482,0.014084253232216681,0.017653073468932443,0.01802103138620073,0.007616959187657986,0.004312708182256279,0.005088598538862003,0.004847107212416423,0.004265150611402043,0.013401375104258265,0.01302374474572971,0.002846594095736039,0.0017519463535591016,0.0013439960047991098,0.0020230550392008975,0.0017261718007813552,0.001643853872288108,0.001585754505254999,0.0006112434464629731,0.0003876670135283845,0.00020881794009121693,0.00011248239165991076,5.064527693356765e-05,0.723460404189281
14.3,0.0056200636604452955,0.014494456534369031,0.009897907683360279,0.01244200870150132,0.00662675650410661,0.016141049336476358,0.013973874278517604,0.017616610732426964,0.017978670172499527,0.007557872201873831,0.004301752797527322,0.005087616871177786,0.004769185041950129,0.004199282282185391,0.013276248336463818,0.012898243266051873,0.0028385796510715226,0.0017234283753612561,0.0013394044133382228,0.0019893613357131923,0.0016954295933991129,0.001635630321881327,0.0015770439466138602,0.0006105133524709254,0.0003801504372263744,0.0002074515312535816,0.00011066110150729121,5.0596911850875245e-05,0.7190341517602176
14.350000000000001,0.005618564177807058,0.014454727782726617,0.009894810649068102,0.012434480721423606,0.006562550689341048,0.01605455998538644,0.013863885879194585,0.017579934499329625,0.01793608681759447,0.007498491300832538,0.004291490429395297,0.0050864433417810535,0.004692914610654561,0.004134999442621869,0.01315198181372595,0.0127736536700519,0.0028301911446677324,0.0016958039749935178,0.0013351799023598226,0.0019561089067099704,0.001665184333495702,0.0016273215323666464,0.0015682613548688147,0.0006097088792984011,0.0003728387531973456,0.00020617319844392403,0.00010886019540548358,5.054270490831902e-05,0.7146443896072435
14.4,0.00561706007411307,0.014414983087631703,0.009891688728563375,0.01242689894910358,0.006499309845486423,0.015968096552887334,0.013754294479949416,0.0175430464397855,0.017893283550716,0.007438835686781702,0.004281893224408061,0.005085063860576122,0.00461827336108347,0.004072276426020117,0.013028576771081216,0.012649976367194154,0.0028214296431209067,0.0016690569483941826,0.0013313035639844681,0.001923299774873573,0.0016354349854933673,0.001618930580700517,0.001559409839469654,0.0006088281700869477,0.0003657292843006245,0.0002049792136049496,0.00010707992917685905,5.048245978627583e-05,0.7102907693078742
14.450000000000001,0.005615551355428823,0.014375223308399172,0.00988854185866903,0.012419263349000108,0.006437026398731791,0.01588166442137143,0.013645106412664748,0.017505948246327976,0.017850262622989388,0.0073789244384300685,0.004272933842785077,0.0050834650391821,0.004545238751318595,0.004011087685730468,0.012906034246731346,0.012527211572307262,0.0028122967360348088,0.0016431710022062503,0.0013277569519873555,0.0018909356444952962,0.0016061802492675582,0.001610460527710762,0.0015504924817703503,0.0006078695852520391,0.00035881928205704473,0.00020386592452178084,0.00010532053953634612,5.0416000163633247e-05,0.7059729437828575
14.5,0.00561403802783524,0.014335449301613507,0.00988536997704599,0.012411573888169698,0.0063756927255591445,0.015795268939481587,0.013536327895239975,0.01746864163343342,0.017807026306854466,0.007318776499600449,0.004264585458074313,0.005081634176115285,0.004473788264339141,0.003951407803388897,0.012784355086197761,0.012405359310030981,0.0028027945115584934,0.0016181297714202084,0.0013245220810207696,0.0018590179110711308,0.0015774185705548901,0.0016019144157011448,0.0015415123331809684,0.0006068316943748595,0.0003521059322186869,0.00020282975549083872,0.00010358224257969602,5.034316899143387e-05,0.7016905674046866
