Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(5),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Es_relativistic
62.75,0.0031321223653435143,0.0005393594736019779,0.0018796968770736862,0.001054446477332071,0.00012193333496886285,0.0005619422307066392,0.0003858054477448447,9.2053652465734e-05,6.385954523624748e-05,3.5143215249879965e-05,0.00016001247906869724,0.00011542827704001604,3.246226798795167e-05,2.272670679490992e-05,7.829294167020127e-07,5.925294980309842e-07,9.818299599997726e-06,4.217228696662016e-05,3.0288613159709623e-05,7.575334420836819e-06,5.241938071980073e-06,1.0340672389687382e-07,7.21472712266683e-08,1.939402068761272e-06,6.899340129932687e-06,4.142473648828044e-06,9.676014766824821e-08,0.020432470434855243
62.800000000000004,0.003129050338266393,0.0005393579212190319,0.0018752003629708101,0.0010510422363620038,0.00012184159740996903,0.0005607524570064304,0.0003845813172918326,9.158115549042612e-05,6.350783743200411e-05,3.5091659595340776e-05,0.00015969419955115302,0.00011506617572593109,3.229452334491115e-05,2.2600560470345394e-05,7.772616479823995e-07,5.88082382056458e-07,9.80137844516157e-06,4.209010402597473e-05,3.0193958184311416e-05,7.536154116279771e-06,5.212816061355829e-06,1.0266036432958194e-07,7.15885488256736e-08,1.935841380733649e-06,6.885994134681013e-06,4.129563939158741e-06,9.654307728037591e-08,0.02038756654964203
62.85,0.0031259803696155205,0.0005393561697145893,0.0018707148856093384,0.0010476493907921058,0.00012175131090249135,0.0005595645065842238,0.00038336092349391064,9.1111301000243e-05,6.315821784632123e-05,3.5040795117852794e-05,0.00015937625234078222,0.00011470512744932869,3.2127719884870186e-05,2.2475167252268507e-05,7.716383247927805e-07,5.83671187751509e-07,9.784675991750962e-06,4.2007993506657415e-05,3.0099575044307454e-05,7.4971933837442525e-06,5.183867812924318e-06,1.019171742853352e-07,7.103233040862798e-08,1.932325014547217e-06,6.872634185901409e-06,4.11666779018811e-06,9.63293011092718e-08,0.020342797472741935
62.900000000000006,0.0031229124613003814,0.0005393542075029975,0.001866240421124465,0.0010442679034852133,0.00012166245901708712,0.0005583783829770939,0.0003821442577593325,9.064407317339696e-05,6.281067328913121e-05,3.499061482563196e-05,0.00015905863971001023,0.00011434513033661096,3.1961851986600635e-05,2.235052237687797e-05,7.660590728082987e-07,5.792956048961159e-07,9.76819007579548e-06,4.1925956092981305e-05,3.0005463248771186e-05,7.458450440575267e-06,5.1550916803571975e-06,1.0117706285945321e-07,7.047855045796736e-08,1.9288542247144437e-06,6.859260303633372e-06,4.1037849208169615e-06,9.611929046733928e-08,0.020298162692779457
62.95,0.003119846615218529,0.0005393520231244778,0.0018617769456730077,0.00104089773740694,0.00012157502545439918,0.0005571940896619056,0.00038093131148682715,9.01794562879449e-05,6.246519065790645e-05,3.494111178042102e-05,0.00015874136390740795,0.00011398618250495711,3.179691406391888e-05,2.222662111181883e-05,7.60523521063531e-07,5.74955326116279e-07,9.751918550280446e-06,4.184399245878766e-05,2.991162228301499e-05,7.419923531088138e-06,5.126486044615222e-06,1.0043999827593889e-07,6.992717451298773e-08,1.9254302202232404e-06,6.845873092419563e-06,4.090915601569038e-06,9.591333347974917e-08,0.020253661704099306
63.0,0.0031167828332556067,0.0005393496052442423,0.0018573244354336228,0.0010375388556255632,0.0001214889940442343,0.0005560116300557245,0.00037972207606595354,8.971743472113446e-05,6.212175693705646e-05,3.489227909715781e-05,0.00015842442715782503,0.00011362828206248119,3.163290056546246e-05,2.2103458755969114e-05,7.550313019213759e-07,5.706500468573642e-07,9.735859285122805e-06,4.1762103267826044e-05,2.9818051610056457e-05,7.3816109369902e-06,5.098049326011424e-06,9.970601936456237e-08,6.937821824783878e-08,1.9220541258798564e-06,6.832473731316949e-06,4.078060661718482e-06,9.571150548494845e-08,0.02020929400691357
63.050000000000004,0.0031137211172853757,0.0005393469426516138,0.001852882866607027,0.0010341912213119113,0.00012140434874474537,0.0005548310075162285,0.000378516542877453,8.925799294875497e-05,6.178035919732968e-05,3.4844109943644934e-05,0.00015810783166252348,0.00011327142710838907,3.146980597446832e-05,2.198103063922814e-05,7.495820510423526e-07,5.663794653578304e-07,9.720010167134104e-06,4.1680289174218656e-05,2.972475067254807e-05,7.343510987155759e-06,5.069779995547224e-06,9.8975245737255e-08,6.883177043609477e-08,1.9187269463706803e-06,6.819063950010002e-06,4.065221478802767e-06,9.551369649664194e-08,0.020165059107477068
63.1,0.0031106614691697393,0.0005393440242591518,0.0018484522154162152,0.0010308547977392526,0.00012132107364161758,0.0005536522253421166,0.00037731470329359866,8.880111554449291e-05,6.144098459521955e-05,3.4796597540221015e-05,0.00015779157959931107,0.00011291561573313401,3.130762480855248e-05,2.1859332122306272e-05,7.441754073542789e-07,5.621432826233059e-07,9.70436909996902e-06,4.159855082300012e-05,2.9631718895131597e-05,7.305622066528688e-06,5.041676585261806e-06,9.824788193545608e-08,6.828800696774977e-08,1.9154495339383206e-06,6.8056459912912e-06,4.0523999480434805e-06,9.531969802863374e-08,0.02012095651819242
63.150000000000006,0.003107603890758765,0.0005393408391017825,0.0018440324581066704,0.0010275295482831744,0.00012123915294725821,0.0005524752867735146,0.0003761165486785391,8.834678717929088e-05,6.110362037237415e-05,3.4749735159433264e-05,0.00015747567312267394,0.0001125608460185703,3.114635161949086e-05,2.1738358596515957e-05,7.388110130222896e-07,5.579412024009758e-07,9.688934004058148e-06,4.151688885072247e-05,2.9538955687168418e-05,7.267942623947415e-06,5.013737697358419e-06,9.75242117524765e-08,6.774719081293689e-08,1.912222560446904e-06,6.792222560659177e-06,4.039598431118401e-06,9.512932095947578e-08,0.020076985757538506
63.2,0.003104548383890714,0.0005393373763359336,0.001839623570946581,0.0010242154364214712,0.00012115857099999041,0.0005513001949923823,0.00037492207038864134,8.789499262071187e-05,6.076825385501084e-05,3.4703516125711576e-05,0.0001571601143639098,0.00011220711603810625,3.09859809930018e-05,2.1618105483564434e-05,7.334885134191868e-07,5.537729311542651e-07,9.67370281652423e-06,4.143530388611363e-05,2.9446460445788525e-05,7.230471178712188e-06,4.985962011899938e-06,9.680458186644864e-08,6.720965425140612e-08,1.909046494466187e-06,6.778796764283951e-06,4.026819685937035e-06,9.494249836346231e-08,0.02003314634971449
63.25,0.0031014949503920617,0.0005393336252386741,0.0018352255302270467,0.001020912425734021,0.00012107931226325076,0.0005501269531229152,0.00037373125977282795,8.744571673230685e-05,6.043487245333428e-05,3.465793381504402e-05,0.00015684490543126014,0.00011185442385685515,3.082650754852968e-05,2.1498568235347657e-05,7.282075570960677e-07,5.496381780377663e-07,9.658673491081289e-06,4.135379655077562e-05,2.9354232559192417e-05,7.19320632574315e-06,4.958348292898877e-06,9.608937770719004e-08,6.667576239938881e-08,1.9059215838403283e-06,6.765372037052212e-06,4.014066781175651e-06,9.475933169022276e-08,0.019989437823946594
63.300000000000004,0.0030984435920775252,0.0005393295752068586,0.001830838312262289,0.0010176204799026678,0.00012100136132479066,0.0005489555642319478,0.0003725441081729121,8.699894447298705e-05,6.01034636609589e-05,3.4612981654653784e-05,0.0001565300484100426,0.00011150276753178524,3.0667925939030056e-05,2.1379742333745767e-05,7.2296779575322e-07,5.455366548723939e-07,9.643843997916581e-06,4.127236745990843e-05,2.92622714101346e-05,7.156146739210383e-06,4.930895392664181e-06,9.537899730550898e-08,6.614587106794003e-08,1.9028478440328627e-06,6.75195206278705e-06,4.001343000952479e-06,9.458006502548673e-08,0.019945859713551152
63.35,0.003095394310750088,0.0005393252157562762,0.0018264618933898577,0.0010143395627111003,0.00012092470289588152,0.0005477860313293539,0.0003713606069239291,8.65546608964006e-05,5.977401505433558e-05,3.4568653122677636e-05,0.00015621554536278322,0.00011115214511186848,3.051023085075622e-05,2.126162329041998e-05,7.17768884211246e-07,5.414680761207274e-07,9.629212323555695e-06,4.119101722304419e-05,2.917057637951226e-05,7.119291174551699e-06,4.903602254306817e-06,9.46738291121899e-08,6.562030135504186e-08,1.899825052362725e-06,6.7385406889983615e-06,3.988651745884462e-06,9.440500759990902e-08,0.01990241155497102
63.400000000000006,0.003092347108201023,0.0005393205365208047,0.001822096249970832,0.0010110696380447259,0.00012084932181052377,0.0005466183573684441,0.0003701807473544635,8.61128511503126e-05,5.944651429218178e-05,3.452494174784569e-05,0.0001559013983293479,0.00011080255463822733,3.0353417003046845e-05,2.1144206646610715e-05,7.126104803823816e-07,5.374321588625064e-07,9.614776470711446e-06,4.110974644477572e-05,2.9079146849979727e-05,7.082638468830704e-06,4.876467912348108e-06,9.397423697771283e-08,6.50993405570139e-08,1.8968527480753346e-06,6.7251418386419245e-06,3.975996436722525e-06,9.423444705636078e-08,0.019859092886966096
63.45,0.0030893019862099197,0.0005393155272515679,0.001817741358390027,0.0010078106698905493,0.00012077520302465967,0.000545452545246364,0.0003690045207869746,8.567350047599023e-05,5.912094911491644e-05,3.44818411091628e-05,0.0001555876093270742,0.00011045399414428102,3.0197479148115318e-05,2.102748797293734e-05,7.074922452420002e-07,5.334286227702633e-07,9.600534458117704e-06,4.102855572546407e-05,2.898798220950855e-05,7.0461875394254225e-06,4.84949149141793e-06,9.328055156016224e-08,6.458325601088542e-08,1.893930238035138e-06,6.711759421345051e-06,3.963380425838426e-06,9.406858986812465e-08,0.019815903249984595
63.5,0.003086258946544708,0.0005393101778160991,0.0018133971950561882,0.0010045626223370442,0.00012070233161538996,0.0005442885978044885,0.0003678319185381166,8.523659420759111e-05,5.8797307344098135e-05,3.4439344835591214e-05,0.0001552741803509024,0.00011010646165588976,3.0042412070840074e-05,2.091146286919904e-05,7.024138428002581e-07,5.294571900850498e-07,9.586484320349534e-06,4.094744566190905e-05,2.8897081854813033e-05,7.009937381075284e-06,4.8226722030728555e-06,9.259306535599667e-08,6.40723004813471e-08,1.8910566076875405e-06,6.698397246410763e-06,3.950806920220258e-06,9.390753739808575e-08,0.019772842185626856
63.550000000000004,0.003083217990961683,0.0005393044781975087,0.0018090637364021932,0.001001325459574026,0.00012063069278019423,0.0005431265178288156,0.00036666293191905676,8.480211777155631e-05,5.847557688186764e-05,3.4397446605734826e-05,0.00015496111337350653,0.00010975995519149807,2.9888210588556466e-05,2.079612696417722e-05,6.97374940073875e-07,5.255175855922481e-07,9.572624107631463e-06,4.086641684796818e-05,2.88064451945641e-05,6.973887061351528e-06,4.796009340806903e-06,9.191202928010867e-08,6.356670202312578e-08,1.8882307368231169e-06,6.68505893967204e-06,3.938278917638598e-06,9.375128032124241e-08,0.01972990923612919
63.6,0.0030801791212055306,0.0005392984184936561,0.0018047409588852475,0.0009980991458925252,0.00012056027183615521,0.0005419663080503587,0.0003654975522357905,8.437005668600736e-05,5.815574571039439e-05,3.435614014752482e-05,0.00015464841034542516,0.00010941447276227686,2.9734869550849948e-05,2.068147591543923e-05,6.923752070580283e-07,5.216095365974411e-07,9.5589518856359e-06,4.078546987510989e-05,2.8716071652318198e-05,6.938035714651397e-06,4.7695022733680095e-06,9.123765082303419e-08,6.306664925225561e-08,1.8854513195874581e-06,6.671747865971928e-06,3.925799155645523e-06,9.359968942723994e-08,0.01968710394388106
63.650000000000006,0.003077142339009351,0.0005392919889163262,0.0018004288389870753,0.0009948836456846538,0.00012049105421918667,0.0005408079711455354,0.0003643357707894516,8.394039656014675e-05,5.783780189132642e-05,3.431541923790671e-05,0.00015433607319519161,0.00010907001237226364,2.9582383839350348e-05,2.056750540914328e-05,6.874143166983371e-07,5.177327729023207e-07,9.54546573527398e-06,4.070460533288809e-05,2.862596066909369e-05,6.902382534849538e-06,4.743150436531246e-06,9.057009510275948e-08,6.25722838520844e-08,1.8827168881162208e-06,6.6584670587359586e-06,3.913370071425854e-06,9.345249599296737e-08,0.019644425851023398
63.7,0.0030741076460946864,0.000539285179790411,0.001796127353214116,0.0009916789234434775,0.00012042302548326526,0.0005396515097365577,0.00036317757887662134,8.351312309366329e-05,5.7521733565244824e-05,3.4275277702528954e-05,0.00015402410382946431,0.00010872657201850228,2.9430748367527766e-05,2.045421115984492e-05,6.824919448629444e-07,5.138870267806361e-07,9.532163752481377e-06,4.062382380932746e-05,2.8536111705535168e-05,6.866926766770194e-06,4.71695332351429e-06,8.990948953951704e-08,6.208370214400647e-08,1.880025839135388e-06,6.6452191578165e-06,3.9009937695129235e-06,9.330927463798919e-08,0.019601874499158314
63.75,0.003071075044171542,0.0005392779815530948,0.0017918364780977094,0.0009884849437628795,0.00012035617129966602,0.0005384969263918171,0.00036202296778963227,8.308822207614049e-05,5.7207528951121364e-05,3.4235709415432865e-05,0.00015371250413315633,0.0001083841496911807,2.927995808048941e-05,2.0341588910304583e-05,6.776077703146719e-07,5.100720329541594e-07,9.519044048001635e-06,4.05431258912095e-05,2.8446524243614e-05,6.831667696669708e-06,4.690910474250494e-06,8.925593112259144e-08,6.160096468737609e-08,1.877376462848471e-06,6.632006356549223e-06,3.888671994159585e-06,9.316945122028812e-08,0.019559449429193302
63.800000000000004,0.0030680445349384133,0.0005392703847530448,0.0017875561901942864,0.0009853016713374278,0.0001202904774562017,0.00053734422362627,0.00036087192881687017,8.26656793864696e-05,5.689517634578037e-05,3.419670829874407e-05,0.00015340127596956505,0.00010804274337376769,2.913000795477796e-05,2.0229634431296566e-05,6.72761474683263e-07,5.062875285686798e-07,9.506104747169765e-06,4.0462512164252754e-05,2.8357197787824255e-05,6.7966046419409745e-06,4.665021463760193e-06,8.860949333728406e-08,6.112411361162612e-08,1.8747669734317447e-06,6.618830358779735e-06,3.876406103720836e-06,9.303235215885322e-08,0.019517150181325587
63.85,0.003065016120082313,0.0005392623800496058,0.0017832864660855556,0.000982129070962241,0.00012022592985646591,0.0005361934039018221,0.00035972445324307313,8.224548099226643e-05,5.658466412336438e-05,3.4158268322365405e-05,0.0001530904211805014,0.00010770235104314859,2.8980892998171168e-05,2.0118343521419335e-05,6.67952742437708e-07,5.025332531700235e-07,9.49334398969881e-06,4.0381983213181856e-05,2.82681318658435e-05,6.761736940268297e-06,4.639285889880225e-06,8.797022876420105e-08,6.065319007737067e-08,1.8721955404714793e-06,6.605692346486838e-06,3.864197045614152e-06,9.289729248399197e-08,0.019474976295095352
63.900000000000006,0.003061989801278791,0.0005392539582119995,0.0017790272823786843,0.000978967107532849,0.00012016251451907979,0.0005350444696277081,0.0003585805323496256,8.182761294929149e-05,5.6275980734803135e-05,3.412038350367121e-05,0.0001527799415864185,0.00010736297066975919,2.8832608249482524e-05,2.000771200690692e-05,6.63181260858655e-07,4.988089486801028e-07,9.480759929472027e-06,4.030153962168288e-05,2.8179326028639635e-05,6.72706393847295e-06,4.613703360625223e-06,8.733816436318304e-08,6.018823674562361e-08,1.8696603206995966e-06,6.592592958527487e-06,3.852045332014718e-06,9.2763677402241e-08,0.01943292730936733
63.95,0.003058965580191964,0.000539245110118528,0.001774778615706485,0.0009758157460450578,0.00012010021757694276,0.0005338974231608731,0.0003574401574148517,8.141206140087498e-05,5.596911470728693e-05,3.408304790720311e-05,0.0001524698389865405,0.00010702460021771902,2.8685148778363484e-05,1.989773574144183e-05,6.584467200109336e-07,4.951143593730186e-07,9.468350734343288e-06,4.0221181972245195e-05,2.809077985001758e-05,6.692584981296235e-06,4.588273481461619e-06,8.671328962082036e-08,5.972927699180839e-08,1.8671594894128733e-06,6.579532280928591e-06,3.839951018075026e-06,9.263107976391871e-08,0.019391002762134367
64.0,0.0030559434584745376,0.0005392358267557817,0.001770540442727591,0.0009726749515948076,0.00012003902527648672,0.0005327522668063497,0.0003563033197143034,8.099881257734464e-05,5.566405464374303e-05,3.404625564436723e-05,0.00015216011515899056,0.00010668723764496275,2.853850968510663e-05,1.9788410605968962e-05,6.537488127161862e-07,4.914492318512186e-07,9.456114585948081e-06,4.0140910845891826e-05,2.8002492925611103e-05,6.658299400367382e-06,4.562995842775999e-06,8.609554151166495e-08,5.9276281746457997e-08,1.8646912709930652e-06,6.566509849022228e-06,3.827913685776944e-06,9.249926371891931e-08,0.01934920219017631
64.05,0.0030529234377678315,0.0005392260992178524,0.001766312740126638,0.0009695446893780343,0.00011997892397693416,0.0005316090028176352,0.0003551700105210469,8.058785279545804e-05,5.5360789222316255e-05,3.401000087313282e-05,0.00015185077186091883,0.00010635088090337091,2.8392686100450306e-05,1.9679732508510963e-05,6.490872345256446e-07,4.878133150217444e-07,9.444049679527317e-06,4.006072682180367e-05,2.7914464871338178e-05,6.62420650359911e-06,4.5378700078141566e-06,8.548479213702549e-08,5.882914688790896e-08,1.8622539679795793e-06,6.553524661540377e-06,3.815932437234673e-06,9.236815068387201e-08,0.019307525128733526
64.10000000000001,0.0030499055197018045,0.0005392159187055501,0.0017620954846144382,0.0009664249246905261,0.00011991990014955989,0.000530467633397065,0.0003540402211059452,8.01791684578383e-05,5.5059307195852865e-05,3.3974277797732365e-05,0.00015154181082862992,0.00010601552793889893,2.8247673185384324e-05,1.9571697383984707e-05,6.444616836930607e-07,4.842063600725833e-07,9.432154223765862e-06,3.9980630476844635e-05,2.7826695321349577e-05,6.5903055652433255e-06,4.512895501355329e-06,8.488084347800492e-08,5.838769380750044e-08,1.8598459881818816e-06,6.54057520654127e-06,3.8040059011988486e-06,9.223775141999511e-08,0.019265971111348406
64.15,0.0030468897058950834,0.000539205276525624,0.0017578886529281592,0.0009633156229277846,0.00011986194037695663,0.0005293281606961882,0.0003529139427379392,7.977274605241422e-05,5.47595973913886e-05,3.393908066836316e-05,0.00015123323377771048,0.00010568117669170554,2.8103466130957138e-05,1.9464301194019163e-05,6.398718611478286e-07,4.806281204491613e-07,9.420426440647437e-06,3.990062238499752e-05,2.773918392551214e-05,6.5565958168242445e-06,4.488071799368674e-06,8.428343023297406e-08,5.79516850962783e-08,1.8574658693560604e-06,6.5276594987356545e-06,3.79213225565748e-06,9.210809923190024e-08,0.019224539669923307
64.2,0.003043875997954981,0.0005391941640899885,0.001753692221831491,0.0009602167495848755,0.00011980503135230408,0.0005281905868161355,0.0003517911666843227,7.93685721518629e-05,5.446164870963942e-05,3.39044037808902e-05,0.0001509250424031554,0.00010534782509627908,2.7960060158083806e-05,1.9357539926774203e-05,6.353174704683043e-07,4.77078351830992e-07,9.408864565327111e-06,3.9820703116722005e-05,2.765193034647806e-05,6.523076439145973e-06,4.463398319875857e-06,8.369222876844516e-08,5.752084138376274e-08,1.8551123010097164e-06,6.514775127435367e-06,3.780309267934741e-06,9.197920892334296e-08,0.019183230334967376
64.25,0.003040864397477526,0.0005391825729149531,0.0017495061681148199,0.0009571282702562863,0.00011974915987864192,0.0005270549138079911,0.0003506718842110175,7.896663341305737e-05,5.4165450124496704e-05,3.387024147655066e-05,0.0001506172383794948,0.00010501547108156339,2.78174505173556e-05,1.925140959676092e-05,6.307982178553772e-07,4.7355681210853254e-07,9.397466846022369e-06,3.974087323824878e-05,2.7564934256401797e-05,6.489746555547548e-06,4.438874415216048e-06,8.310686917533808e-08,5.709485449011213e-08,1.8527841429432664e-06,6.501919313988021e-06,3.7685343518150064e-06,9.185106476418009e-08,0.019142042635994415
64.3,0.003037854906047486,0.0005391704946204574,0.001745330468595397,0.0009540501506357802,0.00011969431286814644,0.0005259211436731598,0.0003495560865828441,7.856691657651712e-05,5.3870990682525555e-05,3.383658814165973e-05,0.00015030982336092003,0.00010468411257108217,2.7675632488850606e-05,1.9145906244663006e-05,6.263138121063037e-07,4.700632613602642e-07,9.38623154392319e-06,3.9661133310824604e-05,2.7478195333373435e-05,6.456605226550159e-06,4.414499365877394e-06,8.252694816794476e-08,5.6673397385288035e-08,1.850480440185254e-06,6.489088977224979e-06,3.7568046392836427e-06,9.172362326808449e-08,0.01910097610202029
64.35000000000001,0.003034847525238393,0.000539157920929309,0.001741165100117505,0.0009509823565162469,0.00011964047734141072,0.0005247892783637326,0.0003484437650637893,7.816940846586255e-05,5.3578259502466635e-05,3.3803438207317846e-05,0.00015000279898140934,0.00010435374748306201,2.753460138194552e-05,1.9041025937159348e-05,6.218639645888366e-07,4.6659746183003767e-07,9.375156933121293e-06,3.958148388992479e-05,2.7391713257644383e-05,6.423651446010441e-06,4.390272376023897e-06,8.195204205207844e-08,5.625612955554592e-08,1.8482004340358446e-06,6.476280805170794e-06,3.745117062796046e-06,9.159681199588623e-08,0.01906003026209225
64.4,0.003031842256612569,0.0005391448436664271,0.0017370100395526268,0.0009479248537895579,0.00011958764042672874,0.0005236593197828528,0.0003473349109172728,7.777409598727338e-05,5.328724577474192e-05,3.377078614911951e-05,0.00014969616685485372,0.00010402437373055488,2.7394352535128872e-05,1.8936764766747976e-05,6.174483892156877e-07,4.631591779047183e-07,9.364241300558238e-06,3.950192552445069e-05,2.730548770772641e-05,6.390884138860469e-06,4.366192570808734e-06,8.138172027449724e-08,5.584269802974615e-08,1.8459435689973318e-06,6.463491331070627e-06,3.7334684428336198e-06,9.147051480176361e-08,0.01901920464581107
64.45,0.00302883910172115,0.0005391312547580895,0.0017328652637996025,0.0009448776084464115,0.00011953578935938295,0.0005225312697850762,0.00034622951540640693,7.73809661289497e-05,5.299793876096308e-05,3.373862648686332e-05,0.0001493899285751813,0.00010369598922155827,2.7254881315815e-05,1.883311885157091e-05,6.130668024193294e-07,4.597481760921502e-07,9.353482945991637e-06,3.9422458755929576e-05,2.7219518356447678e-05,6.358302160480128e-06,4.342258995525525e-06,8.081556045277072e-08,5.5432741483090965e-08,1.8437094954434635e-06,6.4507170117076316e-06,3.7218555750668764e-06,9.134455132711466e-08,0.018978498783877775
64.5,0.0030258380621041104,0.0005391171462311847,0.0017287307497847963,0.000941840586576186,0.00011948491148093555,0.0005214051301767339,0.00034512756979425787,7.69900059605777e-05,5.2710327793444144e-05,3.370695378426362e-05,0.00014908408571648253,0.00010336859185913534,2.7116183120159663e-05,1.8730084335240504e-05,6.087189231271873e-07,4.563642249994875e-07,9.34288018197845e-06,3.9343084117735556e-05,2.7133804867051804e-05,6.325904297712333e-06,4.3184706166091196e-06,8.025316459440185e-08,5.502590735676991e-08,1.8414980679603458e-06,6.4379543060114825e-06,3.710275311794507e-06,9.121867289446717e-08,0.018937912208732543
64.55,0.003022839139290289,0.0005391025102124673,0.0017246064744622545,0.0009388137543667862,0.00011943499423852352,0.0005202809027162909,0.0003440290653441014,7.660120263279837e-05,5.242440227471723e-05,3.3675762648663486e-05,0.0001487786398331342,0.00010304217954153325,2.69782533728766e-05,1.8627657386666834e-05,6.044044727372278e-07,4.530070953119053e-07,9.332431333873852e-06,3.926380213434907e-05,2.704834688942476e-05,6.2936892714958405e-06,4.29482632445726e-06,7.969417398587939e-08,5.462188083896542e-08,1.8393093393793338e-06,6.425199752093192e-06,3.698724633404339e-06,9.109259603671178e-08,0.018897444455286475
64.60000000000001,0.0030198423347974138,0.0005390873389278182,0.001720492414813863,0.0009357970781044906,0.00011938602518415717,0.0005191585891147029,0.0003429339933196765,7.621454337667974e-05,5.214015167705159e-05,3.364504773074914e-05,0.0001484735924599234,0.0001027167501623004,2.68410875270553e-05,1.8525834199886282e-05,6.001231750939664e-07,4.4967655977171954e-07,9.322134739843923e-06,3.9184613320672227e-05,2.696314405653263e-05,6.261655741055924e-06,4.271324938005707e-06,7.913827884158453e-08,5.422040840903694e-08,1.8371435506148796e-06,6.412450041057727e-06,3.687200707224362e-06,9.096607570772214e-08,0.018857095061626597
64.65,0.003016847650132128,0.0005390716247015089,0.0017163885478495083,0.0009327905241738002,0.00011933799197402244,0.0005180381910357744,0.000341842344985437,7.583001550319325e-05,5.1857565541976465e-05,3.361480372426586e-05,0.00014816894511217137,0.000102392301610403,2.6704681063980146e-05,1.8424610993891452e-05,5.958747564649189e-07,4.463723931579398e-07,9.31198875089004e-06,3.9105518181416564e-05,2.687819598114924e-05,6.229802309560171e-06,4.247965210952385e-06,7.858521980780051e-08,5.3821298942199016e-08,1.83500111651533e-06,6.399702086211199e-06,3.6757009330208935e-06,9.083899434375772e-08,0.01881686356953822
64.7,0.003013855086790012,0.0005390553599554701,0.0017122948506072245,0.0009297940590572791,0.00011929088236778672,0.0005169197100965099,0.00034075411160679837,7.544760640269248e-05,5.1576633479806564e-05,3.358502536573517e-05,0.00014786469928585607,0.00010206883177033953,2.6569029492950307e-05,1.8323984012461988e-05,5.916589455174894e-07,4.430943722662573e-07,9.301991730882659e-06,3.9026517210577645e-05,2.679350225294651e-05,6.198127531115654e-06,4.22474583949156e-06,7.803478166038881e-08,5.342440446350784e-08,1.8328826080294004e-06,6.386953086554879e-06,3.6642229762332423e-06,9.071142875302145e-08,0.018776749524782272
64.75,0.003010864646255611,0.0005390385372085647,0.0017082113001533517,0.0009268076493354014,0.00011924468422790837,0.000515803147867468,0.0003396692844503839,7.506730354439638e-05,5.129734516917154e-05,3.3555707434173605e-05,0.00014756085645773527,0.00010174633852225508,2.6434128351101247e-05,1.8223949523996856e-05,5.874754732963277e-07,4.3984227588949645e-07,9.292142056601959e-06,3.89476108910104e-05,2.670906243601383e-05,6.166629918956118e-06,4.201665471388227e-06,7.74867828366378e-08,5.3029596994615365e-08,1.8307887310825474e-06,6.374200583707494e-06,3.6527647914992737e-06,9.058366462966989e-08,0.01873675247717994
64.8,0.003007876330002458,0.0005390211490758636,0.0017041378735826855,0.000923831261686394,0.00011919938551894981,0.0005146885058731114,0.00033858785478426697,7.468909447587556e-05,5.101969035654849e-05,3.352684475081278e-05,0.0001472574180854689,0.00010142481974205392,2.629997320322716e-05,1.812450382134767e-05,5.833240732011399e-07,4.366158847985227e-07,9.282438117782649e-06,3.886879969411606e-05,2.6624876066863196e-05,6.135307954642995e-06,4.178722716195451e-06,7.694106565886067e-08,5.263675414154904e-08,1.8287203026426025e-06,6.361442511591277e-06,3.641324639878932e-06,9.045615292063297e-08,0.018696871980596417
64.85000000000001,0.0030048901394931007,0.0005390031882679282,0.001700074548018625,0.0009208648628860776,0.0001191549743068942,0.000513575785592156,0.0003375098138782107,7.431296682254181e-05,5.074365885579769e-05,3.3498432178820946e-05,0.00014695438560774076,0.0001011042733015112,2.6166559641604604e-05,1.80256432216532e-05,5.792044809649584e-07,4.3341498172361054e-07,9.272878317160181e-06,3.879008407964996e-05,2.6540942652967365e-05,6.104160098083609e-06,4.155916156394765e-06,7.639749104884499e-08,5.2245755587515944e-08,1.8266782245298346e-06,6.348677238341663e-06,3.629901103287852e-06,9.032942816980654e-08,0.018657107592910265
64.9,0.0030019060761791263,0.0005389846475900942,0.0016960213006133257,0.000917908419807711,0.00011911143875846583,0.0005124649884579192,0.00033643515300390626,7.393890828714174e-05,5.0469240547701963e-05,3.3470464623025935e-05,0.00014665176044438056,0.00010078469706838373,2.603388328581745e-05,1.7927364066175186e-05,5.751164346328681e-07,4.3023935133627144e-07,9.263461070515595e-06,3.871146449565686e-05,2.645726167186714e-05,6.073184798153552e-06,4.13324435922173e-06,7.58559391640414e-08,5.1856488170124484e-08,1.8246634555900846e-06,6.3359035999559764e-06,3.6184930990107775e-06,9.020402269226759e-08,0.018617458876042388
