r,R1s,R2s,R2p
0.5550287421371068,1.1947977052782892,-0.6034943985417203,0.8960190007285769
0.5580288920946048,1.1754067376891868,-0.6091924121981055,0.8954890534364943
0.5610290420521027,1.1563352646307954,-0.6147825698501785,0.8949402196124701
0.5640291920096006,1.13757793036918,-0.6202662957671885,0.8943727673246576
0.5670293419670984,1.1191294710626707,-0.6256449954918948,0.8937869613329317
0.5700294919245963,1.1009847131294734,-0.6309200561152805,0.8931830631365881
0.5730296418820942,1.0831385716458508,-0.6360928465465165,0.8925613310211566
0.576029791839592,1.0655860487742779,-0.6411647177782752,0.8919220201043478
0.5790299417970899,1.0483222322209496,-0.646137003147484,0.8912653823811484
0.5820300917545878,1.031342293722057,-0.6510110185916155,0.8905916667680941
0.5850302417120856,1.0146414875582537,-0.6557880629005974,0.8899011191467262
0.5880303916695835,0.9982151490967414,-0.6604694179644379,0.8891939824062587
0.5910305416270814,0.982058693360425,-0.6650563490166447,0.888470496485471
0.5940306915845792,0.9661676136235992,-0.6695501048735282,0.8877308984138435
0.5970308415420772,0.950537480033629,-0.6739519181694658,0.8869754223519501
0.6000309914995751,0.9351639382581184,-0.6782630055882092,0.8862042996311309
0.6030311414570729,0.9200427081570453,-0.6824845680903152,0.8854177587924529
0.6060312914145708,0.9051695824793838,-0.6866177911367731,0.8846160256249802
0.6090314413720687,0.8905404255837218,-0.6906638449089043,0.8837993232033666
0.6120315913295665,0.8761511721823972,-0.6946238845246105,0.8829678719247853
0.6150317412870644,0.8619978261086956,-0.6984990502510374,0.8821218895452112
0.6180318912445623,0.8480764591066526,-0.7022904677137264,0.881261591215069
0.6210320412020601,0.8343832096430194,-0.7059992481023236,0.8803871895142613
0.624032191159558,0.8209142817409512,-0.7096264883729114,0.879498894486591
0.6270323411170559,0.8076659438350042,-0.7131732714470264,0.8785969136735889
0.6300324910745537,0.7946345276470173,-0.7166406664074327,0.877681452147762
0.6330326410320516,0.7818164270824699,-0.7200297286907092,0.8767527125452735
0.6360327909895496,0.7692080971469315,-0.7233415002767111,0.8758108950980659
0.6390329409470474,0.756806052882194,-0.7265770098749704,0.8748561976654413
0.6420330909045453,0.7446068683217216,-0.7297372731080878,0.8738888157651106
0.6450332408620432,0.7326071754650345,-0.7328232926921809,0.8729089426037184
0.648033390819541,0.7208036632706687,-0.7358360586144354,0.8719167691068608
0.6510335407770389,0.7091930766673468,-0.738776548307821,0.8709124839486042
0.6540336907345368,0.6977722155830173,-0.7416457268230251,0.8698962735805138
0.6570338406920346,0.6865379339914113,-0.7444445469976517,0.8688683222602052
0.6600339906495325,0.6754871389757876,-0.7471739496227454,0.867828812079428
0.6630341406070304,0.6646167898095352,-0.74983486360668,0.866777922991691
0.6660342905645282,0.653923897053309,-0.7524282061364709,0.8657158328394372
0.6690344405220261,0.6434055216683884,-0.7549548828365532,0.8646427173807829
0.6720345904795241,0.6330587741459431,-0.7574157879250749,0.8635587503158216
0.6750347404370219,0.6228808136519158,-0.7598118043677501,0.862464103312512
0.6780348903945198,0.6128688471872078,-0.7621438040293191,0.8613589460321485
0.6810350403520177,0.603020128762895,-0.7644126478226572,0.8602434461544308
0.6840351903095155,0.593331958590182,-0.7666191858555778,0.8591177694021372
0.6870353402670134,0.5838016822848152,-0.7687642575753701,0.8579820795654072
0.6900354902245113,0.5744266900856849,-0.7708486919111128,0.8568365385256496
0.6930356401820091,0.5652044160873497,-0.7728733074138074,0.8556813062790727
0.696035790139507,0.5561323374862215,-0.7748389123943655,0.854516540959854
0.6990359400970049,0.5472079738401505,-0.7767463050594944,0.8533423988629503
0.7020360900545027,0.5384288863411684,-0.7785962736455141,0.8521590344665597
0.7050362400120006,0.5297926771011331,-0.780389596550148,0.8509666004542382
0.7080363899694985,0.5212969884500435,-0.7821270424623177,0.8497652477366814
0.7110365399269964,0.5129395022467798,-0.7838093704899846,0.8485551254731774
0.7140366898844943,0.5047179392020458,-0.7854373302860669,0.847336381092734
