Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(10),J_4s(1),J_total_Cu
46.1,0.0006342610824323575,8.764145744628666e-05,7.600681471410425e-06,1.2897663163767573e-05,1.1691893319077217e-06,5.903800689130185e-09,3.900495860413115e-07,0.0015226687184976648
46.150000000000006,0.000631311094632838,8.718246625321794e-05,7.542838339401687e-06,1.2828994499067791e-05,1.160317041156238e-06,5.84464673496113e-09,3.8796845027665683e-07,0.0015153104579712215
46.2,0.0006283762462755756,8.672617438127096e-05,7.485484372583465e-06,1.2760737312873036e-05,1.151519471711049e-06,5.786140261701478e-09,3.8589981652454416e-07,0.0015079921002243478
46.25,0.0006254564541835096,8.627256449256018e-05,7.4286150316076965e-06,1.2692888905874202e-05,1.1427959339046016e-06,5.728273590022187e-09,3.8384360253722807e-07,0.001500713407295399
46.300000000000004,0.0006225516356530203,8.582161936744897e-05,7.372225822875762e-06,1.262544659761786e-05,1.1341457449741156e-06,5.671039138614817e-09,3.817997266433341e-07,0.0014934741427613028
46.35,0.0006196617084512636,8.537332190372367e-05,7.3163122980420536e-06,1.2558407726370792e-05,1.1255682289872438e-06,5.614429422852712e-09,3.797681077437019e-07,0.0014862740717268637
46.400000000000006,0.0006167865908135153,8.492765511577242e-05,7.260870053523225e-06,1.2491769648985361e-05,1.117062716768577e-06,5.5584370534716485e-09,3.7774866530725504e-07,0.001479112960814139
46.45,0.0006139262014405351,8.448460213377059e-05,7.205894730013243e-06,1.2425529740765975e-05,1.10862854582701e-06,5.50305473526977e-09,3.757413193669052e-07,0.0014719905781519044
46.5,0.0006110804594959371,8.404414620287076e-05,7.151382012003943e-06,1.2359685395336342e-05,1.100265060283924e-06,5.4482752658262575e-09,3.737459905154801e-07,0.0014649066933651897
46.550000000000004,0.000608249284603579,8.360627068239871e-05,7.097327627311204e-06,1.2294234024507743e-05,1.0919716108022027e-06,5.394091534238677e-09,3.7176259990168276e-07,0.0014578610775648954
46.6,0.0006054325968449638,8.317095904505491e-05,7.04372734660661e-06,1.2229173058148232e-05,1.0837475545160659e-06,5.340496519878634e-09,3.697910692260783e-07,0.0014508535033374947
46.650000000000006,0.0006026303167566511,8.273819487612078e-05,6.990576982954443e-06,1.216449994405266e-05,1.0755922549616907e-06,5.287483291165344e-09,3.678313207371086e-07,0.0014438837447347949
46.7,0.0005998423653276879,8.230796187267126e-05,6.937872391354137e-06,1.2100212147813752e-05,1.0675050820086469e-06,5.235045004357046e-09,3.6588327722713794e-07,0.0014369515772637933
46.75,0.0005970686639970461,8.188024384279175e-05,6.8856094682879e-06,1.2036307152693955e-05,1.0594854117920983e-06,5.18317490235981e-09,3.639468620285214e-07,0.0014300567778765957
46.800000000000004,0.000594309134651078,8.14550247048011e-05,6.833784151273625e-06,1.1972782459498265e-05,1.05153262664579e-06,5.1318663135536575e-09,3.620219990097053e-07,0.0014231991249604168
46.85,0.0005915636996209843,8.103228848647972e-05,6.782392418422955e-06,1.1909635586447968e-05,1.0436461150358021e-06,5.081112650635532e-09,3.601086125713551e-07,0.0014163783983276543
46.900000000000006,0.0005888322816802913,8.061201932430249e-05,6.73143028800436e-06,1.184686406905518e-05,1.035825271495049e-06,5.0309074094788255e-09,3.5820662764250755e-07,0.0014095943792060315
46.95,0.0005861148040423471,8.019420146267767e-05,6.6808938180113546e-06,1.1784465459998392e-05,1.028069496558539e-06,4.9812441680096014e-09,3.5631596967675343e-07,0.0014028468502288228
47.0,0.0005834111903578257,7.977881925319027e-05,6.630779105735566e-06,1.172243732899877e-05,1.020378196699359e-06,4.93211658509878e-09,3.5443656464844456e-07,0.0013961355954251386
47.050000000000004,0.0005807213647122464,7.936585715385095e-05,6.581082287344784e-06,1.1660777262697427e-05,1.0127507842653962e-06,4.883518399470339e-09,3.525683390489306e-07,0.001389460400210294
47.1,0.0005780452516235078,7.895529972835027e-05,6.531799537465854e-06,1.1599482864533548e-05,1.0051866774167828e-06,4.835443428625224e-09,3.507112198828222e-07,0.0013828210513762483
47.150000000000006,0.0005753827760394298,7.854713164531739e-05,6.48292706877228e-06,1.1538551754623304e-05,9.976853000640387e-07,4.787885567780546e-09,3.488651346642769e-07,0.0013762173370821008
47.2,0.0005727338633353141,7.81413376775846e-05,6.434461131576669e-06,1.1477981569639746e-05,9.902460818069353e-07,4.740838788824198e-09,3.470300114133169e-07,0.00136964904684468
47.25,0.0005700984393115125,7.773790270145622e-05,6.386398013427731e-06,1.1417769962693427e-05,9.82868457874036e-07,4.6942971392843054e-09,3.4520577865216935e-07,0.0013631159715291803
47.300000000000004,0.0005674764301910111,7.733681169598298e-05,6.33873403871197e-06,1.1357914603213963e-05,9.755518690629348e-07,4.648254741313434e-09,3.433923654016342e-07,0.0013566179033398802
47.35,0.0005648677626170273,7.693804974224139e-05,6.291465568259924e-06,1.1298413176832421e-05,9.682957616811728e-07,4.602705790687403e-09,3.415897011774782e-07,0.001350154635810933
47.400000000000006,0.0005622723636506161,7.654160202261749e-05,6.244588998956842e-06,1.1239263385264477e-05,9.610995874878119e-07,4.557644555818319e-09,3.3979771598685345e-07,0.0013437259637972087
47.45,0.0005596901607682938,7.614745382009647e-05,6.198100763357907e-06,1.1180462946194522e-05,9.539628036356872e-07,4.513065376781805e-09,3.3801634032474387e-07,0.001337331683465224
47.5,0.0005571210818596696,7.57555905175562e-05,6.151997329307756e-06,1.1122009593160467e-05,9.468848726142979e-07,4.468962664357985e-09,3.3624550517043326e-07,0.0013309715922841191
47.550000000000004,0.0005545650552250924,7.536599759706628e-05,6.1062751995644e-06,1.1063901075439468e-05,9.398652621933536e-07,4.425330899086175e-09,3.3448514198400254e-07,0.0013246454890167175
47.6,0.000552022009573311,7.497866063919198e-05,6.0609309114274305e-06,1.1006135157934447e-05,9.329034453669581e-07,4.382164630333121e-09,3.3273518270285136e-07,0.0013183531737106474
47.650000000000006,0.0005494918740191423,7.459356532230223e-05,6.015961036370403e-06,1.0948709621061352e-05,9.259989002984145e-07,4.339458475374354e-09,3.3099555973824175e-07,0.0013120944476895163
47.7,0.0005469745780811576,7.421069742188348e-05,5.971362179677491e-06,1.0891622260637353e-05,9.191511102656674e-07,4.2972071184886665e-09,3.2926620597187076e-07,0.0013058691135441726
47.75,0.000544470051679376,7.383004280985728e-05,5.927130980084188e-06,1.08348708877697e-05,9.123595636073456e-07,4.255405310065459e-09,3.2754705475246426e-07,0.0012996769751240083
47.800000000000004,0.000541978225132973,7.345158745390327e-05,5.883264109422144e-06,1.0778453328745474e-05,9.056237536694235e-07,4.214047865724769e-09,3.2583803989239706e-07,0.0012935178375283426
47.85,0.0005394990291580021,7.307531741678676e-05,5.839758272268043e-06,1.072236742492211e-05,8.989431787524822e-07,4.17312966544973e-09,3.2413909566433783e-07,0.0012873915070978638
47.900000000000006,0.0005370323948651244,7.27012188556905e-05,5.796610205596408e-06,1.0666611032618648e-05,8.923173420595546e-07,4.132645652731311e-09,3.224501567979159e-07,0.0012812977914061282
47.95,0.0005345782537573558,7.232927802155186e-05,5.75381667843642e-06,1.0611182023007866e-05,8.857457516445722e-07,4.092590833725221e-09,3.207711584764154e-07,0.0012752364992511304
48.0,0.0005321365377278208,7.195948125840386e-05,5.711374491532551e-06,1.0556078282009076e-05,8.792279203613755e-07,4.052960276420661e-09,3.191020363334894e-07,0.0012692074406469287
48.050000000000004,0.0005297071790575225,7.159181500272125e-05,5.669280477009091e-06,1.0501297710181768e-05,8.727633658133081e-07,4.0137491098208894e-09,3.1744272644990044e-07,0.0012632104268153334
48.1,0.0005272901104131237,7.122626578277118e-05,5.627531498038474e-06,1.0446838222620022e-05,8.663516103033753e-07,3.9749525231352894e-09,3.1579316535028507e-07,0.0012572452701776627
48.150000000000006,0.0005248852648447365,7.086282021796787e-05,5.586124448513297e-06,1.0392697748847595e-05,8.599921807849528e-07,3.936565764982854e-09,3.1415328999993823e-07,0.0012513117843465432
48.2,0.0005224925757837299,7.050146501823252e-05,5.5450562527221275e-06,1.0338874232713887e-05,8.536846088130613e-07,3.898584142606975e-09,3.12523037801626e-07,0.0012454097841177914
48.25,0.0005201119770405426,7.014218698335696e-05,5.504323865028891e-06,1.028536563229054e-05,8.474284304961734e-07,3.861003021101147e-09,3.109023465924165e-07,0.0012395390854623343
48.300000000000004,0.0005177434028025126,6.978497300237224e-05,5.463924269555932e-06,1.0232169919768856e-05,8.41223186448569e-07,3.823817822645626e-09,3.0929115464053663e-07,0.0012336995055182015
48.35,0.0005153867876317167,6.942981005292159e-05,5.423854479870643e-06,1.0179285081357958e-05,8.350684217432224e-07,3.787024025754839e-09,3.07689400642252e-07,0.0012278908625825756
48.400000000000006,0.0005130420664628203,6.907668520063729e-05,5.384111538675577e-06,1.012670911718361e-05,8.289636858652084e-07,3.750617164535313e-09,3.060970237187657e-07,0.0012221129761038913
48.45,0.0005107091746009416,6.872558559852268e-05,5.344692517502128e-06,1.0074440041187879e-05,8.229085326656415e-07,3.7145928279541086e-09,3.04513963413145e-07,0.0012163656666740032
48.5,0.0005083880477195246,6.837649848633767e-05,5.30559451640757e-06,1.002247588102941e-05,8.169025203161154e-07,3.6789466591173764e-09,3.02940159687266e-07,0.0012106487560204042
48.550000000000004,0.0005060786218582256,6.802941118998912e-05,5.2668146636755685e-06,9.970814677984503e-06,8.109452112636601e-07,3.6436743545590897e-09,3.0137555291878196e-07,0.001204962066998498
48.6,0.0005037808334208109,6.768431112092546e-05,5.228350115520047e-06,9.919454486848898e-06,8.050361721861997e-07,3.608771663539787e-09,2.99820083898115e-07,0.0011993054235839415
48.650000000000006,0.0005014946191730637,6.734118577553507e-05,5.190198055792328e-06,9.868393375840202e-06,7.991749739484991e-07,3.574234387354959e-09,2.982736938254666e-07,0.001193678650865022
48.7,0.0004992199162407069,6.70000227345496e-05,5.152355695691642e-06,9.817629426501131e-06,7.933611915586135e-07,3.5400583786532587e-09,2.9673632430785354e-07,0.0011880815750351112
48.75,0.0004969566621073314,6.666080966245076e-05,5.1148202734787946e-06,9.767160733603344e-06,7.87594404124808e-07,3.5062395407641657e-09,2.9520791735616187e-07,0.0011825140233851564
48.800000000000004,0.0004947047946123409,6.63235343068818e-05,5.077589054193104e-06,9.716985405052049e-06,7.818741948129657e-07,3.472773827034981e-09,2.936884153822243e-07,0.0011769758242962385
48.85,0.0004924642519489054,6.598818449806303e-05,5.040659329372499e-06,9.667101561791298e-06,7.76200150804469e-07,3.439657240177161e-09,2.9217776119592046e-07,0.0011714668072321788
48.900000000000006,0.0004902349726619249,6.56547481482111e-05,5.0040284167767e-06,9.617507337709898e-06,7.705718632545392e-07,3.4068858316216382e-09,2.9067589800229356e-07,0.001165986802732198
48.95,0.00048801689564600796,6.532321325096293e-05,4.967693660113575e-06,9.568200879548117e-06,7.649889272510507e-07,3.374455700883204e-09,2.891827693986926e-07,0.0011605356424036334
49.0,0.0004858099601434561,6.499356788080315e-05,4.931652428768465e-06,9.519180346804959e-06,7.594509417737886e-07,3.3423629949336728e-09,2.876983193719333e-07,0.001155113158914703
49.050000000000004,0.00048361410574226363,6.46658001924959e-05,4.895902117536595e-06,9.47044391164618e-06,7.539575096541679e-07,3.310603907583692e-09,2.8622249229547846e-07,0.0011497191859873273
49.1,0.00048142927237412755,6.433989842052074e-05,4.86044014635846e-06,9.421989758812977e-06,7.485082375353954e-07,3.2791746788733967e-09,2.8475523292664614e-07,0.001144353558390001
49.150000000000006,0.0004792554003124655,6.401585087851199e-05,4.825263960058113e-06,9.373816085531272e-06,7.431027358330661e-07,3.248071594471161e-09,2.832964864038282e-07,0.0011390161119307133
49.2,0.00047709243017044926,6.36936459587028e-05,4.790371028084447e-06,9.325921101421756e-06,7.377406186962071e-07,3.217290985080777e-09,2.8184619824373217e-07,0.0011337066834499262
49.25,0.0004749403028990444,6.337327213137237e-05,4.755758844255274e-06,9.278303028410492e-06,7.324215039687385e-07,3.1868292258570017e-09,2.8040431433864814e-07,0.0011284251108135959
49.300000000000004,0.00047279895978506395,6.305471794429762e-05,4.72142492650431e-06,9.230960100640232e-06,7.271450131513677e-07,3.156682735829079e-09,2.789707809537319e-07,0.0011231712329062495
49.35,0.0004706683424492324,6.273797202220867e-05,4.687366816630963e-06,9.183890564382384e-06,7.219107713639045e-07,3.1268479773321956e-09,2.7754554472430796e-07,0.0011179448896241138
49.400000000000006,0.000468548392844258,6.242302306624775e-05,4.653582080052854e-06,9.137092677949549e-06,7.167184073079856e-07,3.0973214554467464e-09,2.761285526531917e-07,0.0011127459218682834
49.45,0.00046643905325291935,6.210985985343255e-05,4.620068305561165e-06,9.090564711608802e-06,7.115675532302168e-07,3.068099717445495e-09,2.7471975210803414e-07,0.001107574171537952
49.5,0.00046434026628615897,6.179847123612286e-05,4.586823105078615e-06,9.0443049474955e-06,7.064578448857121e-07,3.0391793522481843e-09,2.733190908186826e-07,0.0011024294815236819
49.550000000000004,0.0004622519748811897,6.148884614149119e-05,4.5538441134201755e-06,8.998311679527794e-06,7.013889215020412e-07,3.010556989883801e-09,2.719265168745629e-07,0.001097311695700724
49.6,0.0004601741222996121,6.118097357099736e-05,4.521128988056433e-06,8.952583213321758e-06,6.963604257435729e-07,2.982229300960096e-09,2.705419787220807e-07,0.0010922206589223942
49.650000000000006,0.00045810665212553885,6.087484259986624e-05,4.488675408879525e-06,8.907117866107073e-06,6.913720036762023e-07,2.954192996140463e-09,2.6916542516204015e-07,0.0010871562170134822
49.7,0.00045604950826373436,6.057044237656992e-05,4.456481077971731e-06,8.861913966643431e-06,6.86423304732477e-07,2.92644482562806e-09,2.6779680534708404e-07,0.0010821182167637241
49.75,0.0004540026349377601,6.026776212231283e-05,4.424543719376555e-06,8.816969855137446e-06,6.815139816770938e-07,2.8989815786568815e-09,2.664360687791502e-07,0.0010771065059213083
49.800000000000004,0.00045196597668813323,5.9966791130521027e-05,4.392861078872381e-06,8.77228388316024e-06,6.766436905727808e-07,2.8718000829899344e-09,2.6508316530694836e-07,0.001072120933186437
49.85,0.00044993947837049545,5.966751876633507e-05,4.3614309237486246e-06,8.727854413565636e-06,6.718120907465538e-07,2.844897204424205e-09,2.637380451234553e-07,0.0010671613482049309
49.900000000000006,0.0004479230851537892,5.9369934466106024e-05,4.33025104258431e-06,8.68367982040888e-06,6.670188447563347e-07,2.818269846302417e-09,2.624006587634268e-07,0.0010622276015618782
49.95,0.0004459167425184482,5.907402773689578e-05,4.299319245029156e-06,8.639758488866053e-06,6.62263618357945e-07,2.7919149490315283e-09,2.6107095710093104e-07,0.001057319544775334
50.0,0.0004439203962545939,5.8779788155980185e-05,4.268633361586997e-06,8.596088815153988e-06,6.5754608047245e-07,2.765829489607698e-09,2.5974889134689687e-07,0.0010524370302900557
50.050000000000004,0.000441933992460245,5.848720537035623e-05,4.238191243401644e-06,8.552669206450822e-06,6.52865903153867e-07,2.740010481147797e-09,2.5843441304668135e-07,0.0010475799114712954
50.1,0.00043995747753953655,5.819626909625265e-05,4.207990762045095e-06,8.509498080817143e-06,6.482227615572241e-07,2.7144549724273647e-09,2.5712747407765616e-07,0.0010427480425986284
50.150000000000006,0.0004379907982009466,5.790696911864365e-05,4.178029809308021e-06,8.466573867117644e-06,6.436163339069624e-07,2.689160047424764e-09,2.5582802664681e-07,0.0010379412788598266
50.2,0.0004360339014555367,5.76192952907667e-05,4.14830629699263e-06,8.423895004943454e-06,6.390463014656921e-07,2.664122824871588e-09,2.5453602328837086e-07,0.0010331594763447805
50.25,0.00043408673461519824,5.7333237533643106e-05,4.118818156707736e-06,8.381459944534934e-06,6.34512348503279e-07,2.6393404578091978e-09,2.532514168614435e-07,0.0010284024920394583
50.300000000000004,0.00043214924529091144,5.7048785835602496e-05,4.0895633396661125e-06,8.33926714670511e-06,6.300141622662721e-07,2.6148101331512727e-09,2.519741605476645e-07,0.001023670183819912
50.35,0.0004302213813910137,5.676593025181058e-05,4.060539816484068e-06,8.297315082763666e-06,6.255514329476687e-07,2.5905290712522943e-09,2.5070420784887795e-07,0.001018962410446328
50.400000000000006,0.0004283030911194756,5.648466090379997e-05,4.031745576983182e-06,8.255602234441432e-06,6.211238536569956e-07,2.56649452548192e-09,2.4944151258482344e-07,0.0010142790315571147
50.45,0.00042639432297419006,5.6204967979004886e-05,4.00317862999426e-06,8.214127093815518e-06,6.167311203907269e-07,2.542703781805092e-09,2.481860288908444e-07,0.0010096199076630398
50.5,0.00042449502574526724,5.59268417302986e-05,3.974837003163383e-06,8.172888163234909e-06,6.123729320030157e-07,2.519154158367852e-09,2.469377112156121e-07,0.001004984900141399
50.550000000000004,0.00042260514851334203,5.565027247553459e-05,3.946718742760104e-06,8.131883955246666e-06,6.080489901767472e-07,2.4958430050887345e-09,2.456965143188661e-07,0.0010003738712302376
50.6,0.0004207246406478906,5.5375250597090955e-05,3.918821913487753e-06,8.091112992522668e-06,6.03758999394906e-07,2.4727677032557407e-09,2.444623932691733e-07,0.0009957866840226062
50.650000000000006,0.0004188534518055542,5.510176654141769e-05,3.891144598295756e-06,8.050573807786833e-06,5.995026669122476e-07,2.4499256651287516e-09,2.432353034417004e-07,0.0009912232024608587
50.7,0.0004169915319284759,5.4829810818587774e-05,3.863684898194075e-06,8.010264943742966e-06,5.952797027272844e-07,2.4273143335472764e-09,2.420152005160062e-07,0.0009866832913309929
50.75,0.00041513883124264336,5.455937400185091e-05,3.836440932069597e-06,7.970184953003045e-06,5.91089819554568e-07,2.404931181543487e-09,2.4080204047384693e-07,0.0009821668162570288
50.800000000000004,0.000413295300256243,5.429044672719079e-05,3.809410836504575e-06,7.930332398016096e-06,5.869327327972748e-07,2.3827737119604948e-09,2.395957795969997e-07,0.0009776736436954273
50.85,0.00041146088975802387,5.402301969288558e-05,3.782592765597028e-06,7.890705850997587e-06,5.828081605200885e-07,2.360839457075816e-09,2.3839637446510393e-07,0.0009732036409295528
50.900000000000006,0.000409635550815668,5.375708365907112e-05,3.755984890783072e-06,7.851303893859292e-06,5.787158234223699e-07,2.3391259782297887e-09,2.3720378195351358e-07,0.0009687566760641655
50.95,0.0004078192347741741,5.3492629447307836e-05,3.7295854006612255e-06,7.812125118139747e-06,5.746554448116239e-07,2.31763086545913e-09,2.3601795923116998e-07,0.0009643326180199661
51.0,0.0004060118932542458,5.322964794015019e-05,3.703392500818572e-06,7.773168124935138e-06,5.706267505772448e-07,2.2963517371352487e-09,2.3483886375848694e-07,0.000959931336528167
51.050000000000004,0.00040421347815069287,5.296813008071957e-05,3.677404413658846e-06,7.734431524830757e-06,5.666294691645489e-07,2.275286239607535e-09,2.336664532852538e-07,0.000955552702125108
51.1,0.00040242394163084015,5.2708066872280246e-05,3.651619378232378e-06,7.695913937832956e-06,5.626633315490882e-07,2.254432046851481e-09,2.3250068584855482e-07,0.0009511965861469124
51.150000000000006,0.000400643236132944,5.2449449377817976e-05,3.626035650067852e-06,7.657613993301551e-06,5.58728071211232e-07,2.2337868601213487e-09,2.3134151977069996e-07,0.0009468628607241735
51.2,0.0003988713143646208,5.219226871962221e-05,3.600651501005933e-06,7.6195303298828056e-06,5.54823424111033e-07,2.2133484076076292e-09,2.30188913657175e-07,0.0009425513987766866
51.25,0.0003971081293012812,5.1936516078870704e-05,3.5754652190346424e-06,7.581661595442825e-06,5.509491286633545e-07,2.193114444099035e-09,2.2904282639460443e-07,0.000938262074008213
51.300000000000004,0.00039535363418457533,5.168218269521749e-05,3.550475108126551e-06,7.544006447001495e-06,5.471049257132687e-07,2.1730827506490305e-09,2.2790321714873053e-07,0.0009339947609012828
51.35,0.0003936077825208472,5.142925986638381e-05,3.525679488077727e-06,7.506563550666913e-06,5.432905585117194e-07,2.1532511342467916e-09,2.2677004536240743e-07,0.0009297493347120373
51.400000000000006,0.00039187052807959514,5.117773894775157e-05,3.501076694348389e-06,7.469331581570238e-06,5.395057726914408e-07,2.1336174274925507e-09,2.256432707536084e-07,0.0009255256714651014
51.45,0.00039014182489194483,5.0927611351960316e-05,3.4766650779053325e-06,7.432309223801113e-06,5.357503162431415e-07,2.114179488277301e-09,2.245228533134501e-07,0.0009213236479484996
51.5,0.0003884216272491274,5.067886854850651e-05,3.452443005065999e-06,7.395495170343476e-06,5.320239394919365e-07,2.0949351994667786e-09,2.2340875330423043e-07,0.0009171431417086013
51.550000000000004,0.0003867098897009685,5.0431502063346056e-05,3.428408857344262e-06,7.358888123011898e-06,5.283263950740347e-07,2.075882468589636e-09,2.223009312574807e-07,0.0009129840310451061
51.6,0.0003850065670543864,5.018550347849966e-05,3.4045610312978737e-06,7.322486792388391e-06,5.246574379136778e-07,2.0570192275297575e-09,2.21199347972033e-07,0.0009088461950060656
51.650000000000006,0.0003833116143718955,4.9940864431660705e-05,3.380897938377516e-06,7.286289897759634e-06,5.210168252003189e-07,2.0383434322226397e-09,2.201039645120996e-07,0.000904729513382933
51.7,0.0003816249869701228,4.969757661580641e-05,3.3574180047775266e-06,7.25029616705473e-06,5.174043163660525e-07,2.0198530623558507e-09,2.1901474220536988e-07,0.0009006338667056584
51.75,0.00037994664041832887,4.9455631778811294e-05,3.334119671288179e-06,7.214504336783358e-06,5.138196730632783e-07,2.0015461210734638e-09,2.1793164264111963e-07,0.0008965591362378076
51.800000000000004,0.00037827653053693956,4.921502172306375e-05,3.31100139314958e-06,7.178913151974417e-06,5.10262659142608e-07,1.9834206346843886e-09,2.1685462766833379e-07,0.0008925052039717239
51.85,0.0003766146133960863,4.897573830508539e-05,3.288061639907135e-06,7.143521366115139e-06,5.067330406310068e-07,1.9654746523745904e-09,2.1578365939384486e-07,0.0008884719526237202
51.900000000000006,0.0003749608453141526,4.873777343515271e-05,3.2652988952685287e-06,7.108327741090585e-06,5.032305857101626e-07,1.94770624592307e-09,2.1471870018048247e-07,0.0008844592656293036
51.95,0.00037331518285633173,4.850111907692209e-05,3.2427116569622907e-06,7.073331047123677e-06,4.997550646950939e-07,1.930113509421638e-09,2.1365971264523945e-07,0.0008804670271384389
52.0,0.00037167758283319013,4.8265767247056876e-05,3.2202984365978203e-06,7.038530062715587e-06,4.963062500129767e-07,1.912694558998401e-09,2.126066596574498e-07,0.0008764951220108374
52.050000000000004,0.0003700480022992404,4.803171001485753e-05,3.1980577595269465e-06,7.003923574586619e-06,4.928839161822015e-07,1.8954475325448717e-09,2.1155950433697954e-07,0.0008725434358112864
52.1,0.0003684263985515232,4.779893950189444e-05,3.175988164706964e-06,6.969510377617531e-06,4.894878397916526e-07,1.878370589446722e-09,2.1051821005243354e-07,0.000868611854805009
52.150000000000006,0.00036681272912819483,4.7567447881642995e-05,3.154088204565104e-06,6.935289274791234e-06,4.861177994802021e-07,1.8614619103180538e-09,2.0948274041937367e-07,0.0008647002659530526
52.2,0.0003652069518071259,4.7337227379121815e-05,3.1323564448644935e-06,6.901259077135002e-06,4.82773575916429e-07,1.844719696739164e-09,2.0845305929855081e-07,0.0008608085569077169
52.25,0.0003636090246045055,4.7108270270533076e-05,3.110791464571504e-06,6.867418603663028e-06,4.794549517785458e-07,1.828142170997775e-09,2.0742913079414838e-07,0.0008569366160080077
52.300000000000004,0.0003620189057734547,4.688056888290574e-05,3.0893918557245403e-06,6.833766681319461e-06,4.761617117345424e-07,1.8117275758336636e-09,2.0641091925204114e-07,0.0008530843322751248
52.35,0.00036043655380264887,4.6654115593741336e-05,3.0681562233042286e-06,6.800302144921855e-06,4.728936424225398e-07,1.795474174186671e-09,2.053983892580668e-07,0.0008492515954079847
52.400000000000006,0.0003588619274149452,4.642890283066201e-05,3.0470831851049574e-06,6.767023837104991e-06,4.6965053243134724e-07,1.7793802489480002e-09,2.043915056363091e-07,0.0008454382957787681
52.45,0.0003572949855660216,4.62049230710615e-05,3.0261713716078274e-06,6.733930608265192e-06,4.6643217228123095e-07,1.763444102714714e-09,2.033902334473914e-07,0.0008416443244285054
52.5,0.0003557356874430202,4.598216884175827e-05,3.0054194258549088e-06,6.7010213165049635e-06,4.632383544048804e-07,1.7476640575475762e-09,2.0239453798678766e-07,0.0008378695730626878
52.550000000000004,0.00035418399246320065,4.576063271865131e-05,2.984826003324863e-06,6.668294827578104e-06,4.600688731285786e-07,1.7320384547320448e-09,2.0140438478314677e-07,0.0008341139340469113
52.6,0.0003526398602726016,4.554030732637851e-05,2.964389771809886e-06,6.6357500148352145e-06,4.569235246535714e-07,1.716565654542265e-09,2.0041973959662277e-07,0.0008303773004025534
52.650000000000006,0.0003511032507447073,4.532118533797715e-05,2.9441094112939254e-06,6.603385759169559e-06,4.5380210703762904e-07,1.701244036008272e-09,1.9944056841722168e-07,0.0008266595658024746
52.7,0.00034957412397912537,4.510325947454727e-05,2.9239836138322336e-06,6.571200948963406e-06,4.507044201768078e-07,1.6860719966862127e-09,1.9846683746316102e-07,0.0008229606245667565
52.75,0.0003480524403002689,4.488652250491703e-05,2.9040110834321542e-06,6.539194480034687e-06,4.4763026578739696e-07,1.671047952431528e-09,1.9749851317923915e-07,0.0008192803716584622
52.800000000000004,0.00034653816025604847,4.4670967245310794e-05,2.8841905359351967e-06,6.507365255584098e-06,4.445794473880609e-07,1.6561703371751504e-09,1.965355622352186e-07,0.0008156187026794331
52.85,0.0003450312446165715,4.445658655901954e-05,2.86452069890036e-06,6.475712186142594e-06,4.4155177028216785e-07,1.6414376027025737e-09,1.9557795152422153e-07,0.0008119755138661138
52.900000000000006,0.00034353165437284725,4.4243373356073396e-05,2.8450003114886616e-06,6.4442341895192205e-06,4.385470415403e-07,1.6268482184358134e-09,1.9462564816113508e-07,0.0008083507020853989
52.95,0.00034203935073550226,4.403132059291697e-05,2.8256281243489255e-06,6.412930190749404e-06,4.3556506998295414e-07,1.6124006712182328e-09,1.9367861948103088e-07,0.0008047441648305219
53.0,0.00034055429513350023,4.382042127208655e-05,2.806402899504739e-06,6.381799122043551e-06,4.3260566616341654e-07,1.5980934651021155e-09,1.9273683303759428e-07,0.0008011558002169584
53.050000000000004,0.00033907644921287133,4.3610668441889904e-05,2.787323410242624e-06,6.3508399227360776e-06,4.2966864235082237e-07,1.5839251211390109e-09,1.9180025660156593e-07,0.0007975855069783683
53.1,0.00033760577483544894,4.3402055196088465e-05,2.7683884410013916e-06,6.3200515392348114e-06,4.2675381251339185e-07,1.5698941771728574e-09,1.9086885815919598e-07,0.0007940331844625641
53.150000000000006,0.00033614223407761156,4.319457467358141e-05,2.7495967872626312e-06,6.289432924970721e-06,4.2386099230183763e-07,1.5559991876357502e-09,1.8994260591070875e-07,0.0007904987326275012
53.2,0.0003346857892290353,4.2988220058092505e-05,2.730947255442396e-06,6.258983040348085e-06,4.209899990329529e-07,1.5422387233463477e-09,1.8902146826877895e-07,0.0007869820520373061
53.25,0.00033323640279145014,4.278298457785875e-05,2.7124386627839852e-06,6.228700852694967e-06,4.1814065167336254e-07,1.5286113713108419e-09,1.881054138570178e-07,0.000783483043858322
53.300000000000004,0.00033179403747740605,4.2578861505321554e-05,2.694069837251882e-06,6.198585336214094e-06,4.1531277082345046e-07,1.515115734526594e-09,1.8719441150847249e-07,0.000780001609855189
53.35,0.0003303586562090457,4.237584415682015e-05,2.6758396174268037e-06,6.168635471934098e-06,4.1250617870145486e-07,1.5017504317883274e-09,1.862884302641366e-07,0.0007765376523869515
53.400000000000006,0.0003289302221168825,4.217392589228689e-05,2.657746852401828e-06,6.138850247661079e-06,4.0972069912772276e-07,1.4885140974967115e-09,1.8538743937147003e-07,0.0007730910744031846
53.45,0.00032750869853858907,4.1973100114945196e-05,2.6397904016796477e-06,6.109228657930584e-06,4.0695615750913654e-07,1.4754053814694848e-09,1.8449140828293148e-07,0.0007696617794401601
53.5,0.00032609404901778915,4.1773360271009234e-05,2.6219691350708653e-06,6.079769703959881e-06,4.0421238082369634e-07,1.4624229487550188e-09,1.8360030665452004e-07,0.0007662496716170261
