Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_total_Ca
52.0,8.443797672805867e-05,8.381611096536982e-06,1.0135590455889455e-06,2.299426062143498e-07,2.4664514925250084e-08,5.7954586570105364e-08,0.00016887595345611733,1.6763222193073963e-05,1.3796556372860987e-06,2.027118091177891e-06,1.479870895515005e-07,5.7954586570105364e-08,0.000189309845640347
52.050000000000004,8.401243955078521e-05,8.337119538784985e-06,1.008150872586791e-06,2.2828160739238778e-07,2.4485251742859615e-08,5.764500364003792e-08,0.00016802487910157042,1.667423907756997e-05,1.3696896443543267e-06,2.016301745173582e-06,1.469115104571577e-07,5.764500364003792e-08,0.00018834731108640553
52.1,8.358932829430089e-05,8.292897621721026e-06,1.0027756824754864e-06,2.2663400909232942e-07,2.4307444192265984e-08,5.7337311191970775e-08,0.00016717865658860177,1.6585795243442052e-05,1.3598040545539765e-06,2.005551364950973e-06,1.458446651535959e-07,5.7337311191970775e-08,0.00018739032653908633
52.150000000000006,8.316862750445402e-05,8.248943503192415e-06,9.974332482531738e-07,2.249996918448509e-07,2.4131079208960717e-08,5.7031496196387384e-08,0.00016633725500890805,1.649788700638483e-05,1.3499981510691053e-06,1.9948664965063476e-06,1.447864752537643e-07,5.7031496196387384e-08,0.00018643885613051485
52.2,8.275032183522602e-05,8.205255355003825e-06,9.921233446526456e-07,2.233785373460752e-07,2.3956143856761288e-08,5.6727545723491035e-08,0.00016550064367045205,1.641051071000765e-05,1.3402712240764512e-06,1.9842466893052913e-06,1.4373686314056773e-07,5.6727545723491035e-08,0.00018549286424842897
52.25,8.233439604791194e-05,8.161831362801516e-06,9.868457481268152e-07,2.2177042844523156e-07,2.3782625326442684e-08,5.6425446942367916e-08,0.00016466879209582388,1.6323662725603033e-05,1.3306225706713894e-06,1.9736914962536304e-06,1.426957519586561e-07,5.6425446942367916e-08,0.00018455231553419533
52.300000000000004,8.192083501030832e-05,8.118669725958667e-06,9.816002368343269e-07,2.2017524913245774e-07,2.3610510934385054e-08,5.612518712015915e-08,0.00016384167002061664,1.6237339451917334e-05,1.3210514947947464e-06,1.9632004736686538e-06,1.4166306560631033e-07,5.612518712015915e-08,0.000183617174880844
52.35,8.150962369590755e-05,8.075768657461731e-06,9.763865906252962e-07,2.1859288452674155e-07,2.343978812123678e-08,5.582675362123982e-08,0.0001630192473918151,1.6151537314923462e-05,1.3115573071604493e-06,1.9527731812505923e-06,1.4063872872742068e-07,5.582675362123982e-08,0.0001826874074311195
52.400000000000006,8.110074718309815e-05,8.033126383797758e-06,9.712045910271717e-07,2.170232208639976e-07,2.3270444450592807e-08,5.553013390640508e-08,0.0001622014943661963,1.6066252767595515e-05,1.3021393251839855e-06,1.9424091820543434e-06,1.3962266670355685e-07,5.553013390640508e-08,0.00018176297857554652
52.45,8.069419065437244e-05,7.990741144842797e-06,9.66054021230737e-07,2.154661454852829e-07,2.3102467607687963e-08,5.523531553206189e-08,0.00016138838130874488,1.5981482289685593e-05,1.2927968729116974e-06,1.932108042461474e-06,1.3861480564612778e-07,5.523531553206189e-08,0.0001808438539505139
52.5,8.028993939553969e-05,7.948611193751232e-06,9.609346660762268e-07,2.1392154682514334e-07,2.293584539810568e-08,5.4942286149431457e-08,0.00016057987879107937,1.5897222387502463e-05,1.2835292809508601e-06,1.9218693321524535e-06,1.3761507238863407e-07,5.4942286149431457e-08,0.00017992999943637264
52.550000000000004,7.988797879494622e-05,7.906734796846148e-06,9.558463120395764e-07,2.1238931440009462e-07,2.2770565746501386e-08,5.465103350375909e-08,0.00015977595758989244,1.5813469593692297e-05,1.2743358864005678e-06,1.911692624079153e-06,1.3662339447900832e-07,5.465103350375909e-08,0.00017902138115555096
52.6,7.94882943427018e-05,7.865110233510684e-06,9.507887472187972e-07,2.108693387972343e-07,2.26066166953403e-08,5.4361545433527144e-08,0.0001589765886854036,1.573022046702137e-05,1.2652160327834058e-06,1.9015774944375944e-06,1.356397001720418e-07,5.4361545433527144e-08,0.00017811796547068505
52.650000000000006,7.909087162991172e-05,7.823735796080299e-06,9.457617613204644e-07,2.0936151166298057e-07,2.2443986403649737e-08,5.40738098696781e-08,0.00015818174325982345,1.5647471592160597e-05,1.2561690699778833e-06,1.8915235226409289e-06,1.3466391842189842e-07,5.40738098696781e-08,0.00017721971898276414
52.7,7.869569634791584e-05,7.78260978973608e-06,9.407651456463408e-07,2.0786572569194206e-07,2.228266314578558e-08,5.378781483484428e-08,0.0001573913926958317,1.556521957947216e-05,1.2471943541516523e-06,1.8815302912926816e-06,1.336959788747135e-07,5.378781483484428e-08,0.0001763266085292926
52.75,7.830275428753304e-05,7.741730532398926e-06,9.357986930801088e-07,2.0638187461591066e-07,2.2122635310212915e-08,5.350354844258376e-08,0.00015660550857506608,1.5483461064797853e-05,1.238291247695464e-06,1.8715973861602176e-06,1.3273581186127748e-07,5.350354844258376e-08,0.00017543860118246607
52.800000000000004,7.791203133831223e-05,7.701096354624727e-06,9.30862198074229e-07,2.0490985319298068e-07,2.196389139830059e-08,5.3220998896623924e-08,0.00015582406267662446,1.5402192709249453e-05,1.229459119157884e-06,1.861724396148458e-06,1.3178334838980353e-07,5.3220998896623924e-08,0.00017455566424736332
52.85,7.752351348778942e-05,7.660705599500465e-06,9.259554566369181e-07,2.034495571967914e-07,2.1806420023129626e-08,5.2940154490112076e-08,0.00015504702697557884,1.532141119900093e-05,1.2206973431807484e-06,1.8519109132738361e-06,1.3083852013877775e-07,5.2940154490112076e-08,0.00017367776526015335
52.900000000000006,7.71371868207502e-05,7.62055662254121e-06,9.21078266319236e-07,2.0200088340588896e-07,2.1650209908314787e-08,5.266100360487178e-08,0.0001542743736415004,1.524111324508242e-05,1.2120053004353338e-06,1.842156532638472e-06,1.2990125944988872e-07,5.266100360487178e-08,0.00017280487198631625
52.95,7.6753037518499e-05,7.580647791588092e-06,9.162304262023005e-07,2.0056372959321144e-07,2.149524988683996e-08,5.238353471066673e-08,0.000153506075036998,1.5161295583176183e-05,1.2033823775592687e-06,1.832460852404601e-06,1.2897149932103976e-07,5.238353471066673e-08,0.00017193695241888044
53.0,7.63710518581334e-05,7.540977486707106e-06,9.114117368846054e-07,1.991379945156895e-07,2.1341528899906397e-08,5.210773636447077e-08,0.0001527421037162668,1.5081954973414212e-05,1.194827967094137e-06,1.8228234737692108e-06,1.2804917339943837e-07,5.210773636447077e-08,0.00017107397477667276
53.050000000000004,7.599121621182482e-05,7.501544100088874e-06,9.066220004694603e-07,1.9772357790396638e-07,2.118903599579452e-08,5.183359720974445e-08,0.00015198243242364965,1.5003088200177747e-05,1.1863414674237983e-06,1.8132440009389206e-06,1.2713421597476712e-07,5.183359720974445e-08,0.00017021590750258437
53.1,7.561351704610493e-05,7.4623460359492935e-06,9.018610205525425e-07,1.9632038045223338e-07,2.1037760328738287e-08,5.156110597571869e-08,0.00015122703409220986,1.4924692071898587e-05,1.1779222827134003e-06,1.803722041105085e-06,1.2622656197242972e-07,5.156110597571869e-08,0.00016936271926185079
53.150000000000006,7.523794092115735e-05,7.423381710431015e-06,8.97128602209554e-07,1.9492830380817817e-07,2.088769115781208e-08,5.1290251476684886e-08,0.0001504758818423147,1.484676342086203e-05,1.169569822849069e-06,1.794257204419108e-06,1.2532614694687248e-07,5.1290251476684886e-08,0.00016851437894034515
53.2,7.48644744901158e-05,7.38464955150587e-06,8.92424551983999e-07,1.935472505630487e-07,2.0738817845830984e-08,5.1021022611290553e-08,0.0001497289489802316,1.476929910301174e-05,1.1612835033782923e-06,1.784849103967998e-06,1.244329070749859e-07,5.1021022611290553e-08,0.0001676708556428872
53.25,7.449310449836698e-05,7.34614799887809e-06,8.877486778750623e-07,1.9217712424182612e-07,2.05911298582624e-08,5.0753408361841446e-08,0.00014898620899673397,1.469229599775618e-05,1.1530627454509568e-06,1.7754973557501246e-06,1.235467791495744e-07,5.0753408361841446e-08,0.00016683211869156448
53.300000000000004,7.41238177828598e-05,7.307875503888428e-06,8.831007893256012e-07,1.9081782929350972e-07,2.0444616762150987e-08,5.048739779361059e-08,0.0001482476355657196,1.4615751007776856e-05,1.1449069757610583e-06,1.7662015786512025e-06,1.2266770057290592e-07,5.048739779361059e-08,0.00016599813762406884
53.35,7.375660127141988e-05,7.2698305294191385e-06,8.784806972102442e-07,1.894692710815108e-07,2.029926822505559e-08,5.022298005415315e-08,0.00014751320254283975,1.4539661058838277e-05,1.1368156264890648e-06,1.7569613944204883e-06,1.2179560935033354e-07,5.022298005415315e-08,0.0001651688821920462
53.400000000000006,7.339144198206919e-05,7.232011549799735e-06,8.738882138235914e-07,1.8813135587415256e-07,2.015507401399736e-08,4.996014437262755e-08,0.00014678288396413838,1.446402309959947e-05,1.1287881352449153e-06,1.7477764276471829e-06,1.2093044408398414e-07,4.996014437262755e-08,0.00016434432235945922
53.45,7.302832702235191e-05,7.1944170507136675e-06,8.693231528685302e-07,1.868039908352791e-07,2.0012023994420622e-08,4.9698880059122564e-08,0.00014605665404470383,1.4388834101427335e-05,1.1208239450116745e-06,1.7386463057370604e-06,1.2007214396652373e-07,4.9698880059122564e-08,0.00016352442830096464
53.5,7.266724358866482e-05,7.15704552910574e-06,8.647853294446432e-07,1.8548708401496663e-07,1.9870108129165007e-08,4.943917650399006e-08,0.00014533448717732965,1.431409105821148e-05,1.1129225040897998e-06,1.7295706588892863e-06,1.1922064877499004e-07,4.943917650399006e-08,0.0001627091704003032
53.550000000000004,7.230817896559365e-05,7.1198954930904e-06,8.602745600367284e-07,1.8418054434034045e-07,1.9729316477449294e-08,4.918102317718436e-08,0.0001446163579311873,1.42397909861808e-05,1.1050832660420428e-06,1.7205491200734568e-06,1.1837589886469576e-07,4.918102317718436e-08,0.00016189851924870266
53.6,7.195112052525464e-05,7.082965461860839e-06,8.557906625034207e-07,1.828842816064944e-07,1.958963919386681e-08,4.8924409627607127e-08,0.00014390224105050928,1.4165930923721679e-05,1.0973056896389663e-06,1.7115813250068415e-06,1.1753783516320086e-07,4.8924409627607127e-08,0.00016109244564329518
53.650000000000006,7.159605572664102e-05,7.046253965598839e-06,8.513334560659086e-07,1.8159820646751016e-07,1.9451066527391682e-08,4.8669325482458444e-08,0.00014319211145328204,1.4092507931197678e-05,1.089589238805061e-06,1.7026669121318172e-06,1.167063991643501e-07,4.8669325482458444e-08,0.00016029092058554586
53.7,7.124297211497525e-05,7.0097595453854935e-06,8.469027612967612e-07,1.8032223042757906e-07,1.9313588820396826e-08,4.84157604465934e-08,0.0001424859442299505,1.4019519090770987e-05,1.0819333825654745e-06,1.6938055225935225e-06,1.1588153292238095e-07,4.84157604465934e-08,0.00015949391527969603
53.75,7.089185732106587e-05,6.9734807531126335e-06,8.424984001088442e-07,1.790562658322203e-07,1.917719650768254e-08,4.8163704301883686e-08,0.00014178371464213175,1.3946961506225267e-05,1.0743375949933217e-06,1.6849968002176883e-06,1.1506317904609525e-07,4.8163704301883686e-08,0.00015870140113121787
53.800000000000004,7.054269906066991e-05,6.937416151395091e-06,8.381201957443413e-07,1.7780022585959875e-07,1.9041880115516078e-08,4.791314690658637e-08,0.00014108539812133982,1.3874832302790183e-05,1.0668013551575924e-06,1.6762403914886826e-06,1.1425128069309647e-07,4.791314690658637e-08,0.00015791334974528252
53.85,7.01954851338603e-05,6.901564313483729e-06,8.337679727638737e-07,1.7655402451193934e-07,1.8907630260682192e-08,4.766407819471731e-08,0.0001403909702677206,1.3803128626967458e-05,1.0593241470716361e-06,1.6675359455277474e-06,1.1344578156409315e-07,4.766407819471731e-08,0.00015712973292524097
53.900000000000006,6.985020342439803e-05,6.865923823179183e-06,8.29441557035709e-07,1.7531757660703514e-07,1.877443764954388e-08,4.7416488175430154e-08,0.00013970040684879606,1.3731847646358367e-05,1.051905459642211e-06,1.658883114071418e-06,1.1264662589726328e-07,4.7416488175430154e-08,0.00015635052267111616
53.95,6.950684189910983e-05,6.830493274746444e-06,8.251407757250761e-07,1.7409079776985247e-07,1.864229307711418e-08,4.717036693240165e-08,0.00013901368379821966,1.3660986549492887e-05,1.0445447866191148e-06,1.6502815514501523e-06,1.1185375846268509e-07,4.717036693240165e-08,0.00015557569117810932
54.0,6.916538860727024e-05,6.795271272830104e-06,8.208654572835649e-07,1.728736044242264e-07,1.851118742613759e-08,4.692570462322141e-08,0.0001383307772145405,1.3590542545660208e-05,1.0372416265453584e-06,1.6417309145671299e-06,1.1106712455682553e-07,4.692570462322141e-08,0.00015480521083511645
54.050000000000004,6.882583167998902e-05,6.760256432370411e-06,8.166154314386272e-07,1.716659137846501e-07,1.8381111666183055e-08,4.668249147878767e-08,0.00013765166335997803,1.3520512864740821e-05,1.0299954827079006e-06,1.6332308628772545e-06,1.1028666999709834e-07,4.668249147878767e-08,0.00015403905422325866
54.1,6.84881593296034e-05,6.725447378520041e-06,8.123905291831691e-07,1.7046764384815547e-07,1.8252056852745888e-08,4.644071780270836e-08,0.0001369763186592068,1.3450894757040081e-05,1.022805863088933e-06,1.6247810583663381e-06,1.0951234111647533e-07,4.644071780270836e-08,0.00015327719411442405
54.150000000000006,6.81523598490748e-05,6.690842746561566e-06,8.081905827652288e-07,1.6927871338628157e-07,1.812401412635923e-08,4.620037397070705e-08,0.0001363047196981496,1.3381685493123132e-05,1.0156722803176896e-06,1.6163811655304576e-06,1.0874408475815537e-07,4.620037397070705e-08,0.00015251960346982041
54.2,6.781842161139092e-05,6.656441181825708e-06,8.040154256777584e-07,1.680990419371348e-07,1.7996974711717158e-08,4.5961450430034744e-08,0.00013563684322278184,1.3312882363651415e-05,1.008594251622809e-06,1.6080308513555168e-06,1.0798184827030296e-07,4.5961450430034744e-08,0.00015176625543854194
54.25,6.748633306897199e-05,6.622241339610238e-06,7.998648926484832e-07,1.6692854979753404e-07,1.7870929916806326e-08,4.5723937698886914e-08,0.00013497266613794398,1.3244482679220476e-05,1.0015712987852043e-06,1.5997297852969664e-06,1.0722557950083795e-07,4.5723937698886914e-08,0.0001510171233561452
54.300000000000004,6.715608275308213e-05,6.588241885099636e-06,7.957388196298585e-07,1.6576715801524442e-07,1.7745871132047573e-08,4.548782636582495e-08,0.00013431216550616426,1.3176483770199271e-05,9.946029480914665e-07,1.591477639259717e-06,1.0647522679228544e-07,4.548782636582495e-08,0.00015027218074323867
54.35,6.682765927324543e-05,6.554441493285445e-06,7.916370437891146e-07,1.6461478838129667e-07,1.7621789829447163e-08,4.5253107089203084e-08,0.00013365531854649085,1.310888298657089e-05,9.8768873028778e-07,1.5832740875782292e-06,1.0573073897668297e-07,4.5253107089203084e-08,0.00014953140130408285
54.400000000000006,6.650105131666617e-05,6.520838848887282e-06,7.875594034983837e-07,1.6347136342238967e-07,1.749867756175716e-08,4.5019770596601305e-08,0.00013300210263333235,1.3041677697774564e-05,9.80828180534338e-07,1.5751188069967674e-06,1.0499206537054297e-07,4.5019770596601305e-08,0.00014879475892520173
54.45,6.617624764765436e-05,6.487432646274603e-06,7.835057383249223e-07,1.6233680639337898e-07,1.7376525961645437e-08,4.478780768426182e-08,0.00013235249529530872,1.2974865292549206e-05,9.74020838360274e-07,1.5670114766498446e-06,1.0425915576987263e-07,4.478780768426182e-08,0.00014806222767400646
54.5,6.585323710705514e-05,6.45422158938908e-06,7.79475889021412e-07,1.6121104126984592e-07,1.7255326740874704e-08,4.4557209216530987e-08,0.00013170647421411027,1.290844317877816e-05,9.672662476190755e-07,1.558951778042824e-06,1.0353196044524823e-07,4.4557209216530987e-08,0.00014733378179742864
54.550000000000004,6.55320086116831e-05,6.421204391667704e-06,7.754696975163502e-07,1.600939927407498e-07,1.7135071689490643e-08,4.432796612530683e-08,0.0001310640172233662,1.2842408783335408e-05,9.605639564444988e-07,1.5509393950327005e-06,1.0281043013694386e-07,4.432796612530683e-08,0.00014660939572056633
54.6,6.52125511537612e-05,6.38837977596656e-06,7.714870069045261e-07,1.589855862011609e-07,1.7015752675019086e-08,4.4100069409490663e-08,0.0001304251023075224,1.277675955193312e-05,9.539135172069654e-07,1.5429740138090522e-06,1.0209451605011453e-07,4.4100069409490663e-08,0.00014588904404534063
54.650000000000006,6.489485380036359e-05,6.3557464744852065e-06,7.675276614375744e-07,1.5788574774507194e-07,1.689736164167205e-08,4.387351013444371e-08,0.00012978970760072717,1.2711492948970413e-05,9.473144864704316e-07,1.5350553228751488e-06,1.013841698500323e-07,4.387351013444371e-08,0.00014517270154916208
54.7,6.457890569286351e-05,6.323303228691801e-06,7.635915065146216e-07,1.5679440415829024e-07,1.6779890609562638e-08,4.3648279431448707e-08,0.00012915781138572702,1.2646606457383602e-05,9.407664249497414e-07,1.5271830130292432e-06,1.0067934365737584e-07,4.3648279431448707e-08,0.00014446034318360988
54.75,6.426469604638495e-05,6.291048789248792e-06,7.596783886730048e-07,1.557114829114061e-07,1.666333167392837e-08,4.3424368497175965e-08,0.0001285293920927699,1.2582097578497583e-05,9.342688974684367e-07,1.5193567773460096e-06,9.997999004357021e-08,4.3424368497175965e-08,0.00014375194407311985
54.800000000000004,6.395221414925906e-05,6.2589819159393065e-06,7.557881555790759e-07,1.5463691215283996e-07,1.6547677004363295e-08,4.320176859315489e-08,0.00012790442829851813,1.2517963831878613e-05,9.278214729170398e-07,1.5115763111581518e-06,9.928606202617977e-08,4.320176859315489e-08,0.00014304747951368444
54.85,6.364144936248483e-05,6.227101377594182e-06,7.51920656019091e-07,1.5357062070196475e-07,1.6432918844058448e-08,4.298047104524903e-08,0.00012728289872496965,1.2454202755188364e-05,9.214237242117886e-07,1.503841312038182e-06,9.859751306435068e-08,4.298047104524903e-08,0.00014234692497156284
54.900000000000006,6.33323911191936e-05,6.195405952019579e-06,7.480757398901708e-07,1.525125380423027e-07,1.6319049509050818e-08,4.2760467243135454e-08,0.0001266647822383872,1.2390811904039157e-05,9.150752282538162e-07,1.4961514797803416e-06,9.79142970543049e-08,4.2760467243135454e-08,0.0001416502560820011
54.95,6.302502892411851e-05,6.163894425925292e-06,7.442532581913481e-07,1.5146259431479854e-07,1.620606138748057e-08,4.25417486397907e-08,0.00012605005784823703,1.2327788851850584e-05,9.087755658887913e-07,1.4885065163826962e-06,9.723636832488343e-08,4.25417486397907e-08,0.00014095744864796355
55.0,6.271935235306743e-05,6.132565594853614e-06,7.404530630146867e-07,1.50420720311164e-07,1.609394693885603e-08,4.232430675098016e-08,0.00012543870470613485,1.2265131189707229e-05,9.02524321866984e-07,1.4809061260293735e-06,9.656368163313619e-08,4.232430675098016e-08,0.00014026847863887352
55.050000000000004,6.241535105240044e-05,6.101418263108862e-06,7.366750075364845e-07,1.4938684746729634e-07,1.5982698693327276e-08,4.210813315475092e-08,0.00012483070210480088,1.2202836526217724e-05,8.96321084803778e-07,1.473350015072969e-06,9.589619215996366e-08,4.210813315475092e-08,0.00013958332218936477
55.1,6.211301473851157e-05,6.070451243687512e-06,7.329189460085498e-07,1.4836090785676892e-07,1.5872309250967687e-08,4.189321949093014e-08,0.00012422602947702313,1.2140902487375024e-05,8.901654471406135e-07,1.4658378920170995e-06,9.523385550580612e-08,4.189321949093014e-08,0.00013890195559804354
55.150000000000006,6.181233319731404e-05,6.039663358208895e-06,7.291847337495518e-07,1.4734283418439098e-07,1.576277128106293e-08,4.167955746062919e-08,0.00012362466639462809,1.207932671641779e-05,8.840570051063459e-07,1.4583694674991036e-06,9.457662768637757e-08,4.167955746062919e-08,0.00013822435532625897
55.2,6.15132962837303e-05,6.009053436846551e-06,7.25472227136455e-07,1.4633255977983955e-07,1.5654077521408006e-08,4.1467138825746196e-08,0.0001230265925674606,1.2018106873693102e-05,8.779953586790373e-07,1.45094445427291e-06,9.392446512844803e-08,4.1467138825746196e-08,0.0001375504979968856
55.25,6.121589392118538e-05,5.978620318260123e-06,7.217812835960171e-07,1.4533001859135907e-07,1.5546220777612032e-08,4.125595540847981e-08,0.00012243178784237076,1.1957240636520246e-05,8.719801115481544e-07,1.4435625671920341e-06,9.327732466567219e-08,4.125595540847981e-08,0.00013688036039311382
55.300000000000004,6.09201161011047e-05,5.948362849527873e-06,7.181117615963685e-07,1.443351451795304e-07,1.5439193922410673e-08,4.1045999090847995e-08,0.0001218402322022094,1.1896725699055747e-05,8.660108710771825e-07,1.436223523192737e-06,9.263516353446404e-08,4.1045999090847995e-08,0.0001362139194572512
55.35,6.062595288241584e-05,5.918279886079781e-06,7.14463520638665e-07,1.4334787471110773e-07,1.5332989894985986e-08,4.0837261814203404e-08,0.00012125190576483168,1.1836559772159562e-05,8.600872482666463e-07,1.42892704127733e-06,9.199793936991592e-08,4.0837261814203404e-08,0.00013555115228953355
55.400000000000006,6.033339439105372e-05,5.888370291631179e-06,7.108364212488074e-07,1.4236814295292097e-07,1.5227601700293592e-08,4.062973557875818e-08,0.00012066678878210743,1.1776740583262357e-05,8.542088577175258e-07,1.4216728424976147e-06,9.136561020176155e-08,4.062973557875818e-08,0.00013489203614694417
55.45,6.004243081947039e-05,5.858632938117023e-06,7.07230324969241e-07,1.4139588626584633e-07,1.5123022408397395e-08,4.042341244311263e-08,0.00012008486163894078,1.1717265876234045e-05,8.483753175950781e-07,1.414460649938482e-06,9.073813445038437e-08,4.042341244311263e-08,0.000134236548442045
55.5,5.975305242614801e-05,5.829066705626662e-06,7.036450943508197e-07,1.404310415988402e-07,1.501924515381153e-08,4.021828452378681e-08,0.00011950610485229603,1.1658133411253323e-05,8.425862495930412e-07,1.4072901887016394e-06,9.011547092286918e-08,4.021828452378681e-08,0.00013358466674181447
55.550000000000004,5.946524953511608e-05,5.799670482339216e-06,7.000805929447443e-07,1.3947354648303895e-07,1.491626313484943e-08,4.0014343994757045e-08,0.00011893049907023216,1.1599340964678433e-05,8.368412788982338e-07,1.4001611858894886e-06,8.949757880909657e-08,4.0014343994757045e-08,0.00013293636876649694
55.6,5.9179012535472406e-05,5.770443164459507e-06,6.965366852945719e-07,1.3852333902592258e-07,1.481406961297997e-08,3.981158308699579e-08,0.00011835802507094481,1.1540886328919014e-05,8.311400341555355e-07,1.3930733705891438e-06,8.888441767787981e-08,3.981158308699579e-08,0.00013229163238846038
55.650000000000006,5.889433188090749e-05,5.741383656154495e-06,6.93013236928289e-07,1.3758035790554026e-07,1.4712657912190612e-08,3.9609994088016636e-08,0.00011778866376181498,1.148276731230899e-05,8.254821474332416e-07,1.386026473856578e-06,8.827594747314367e-08,3.9609994088016636e-08,0.00013165043563106296
55.7,5.861119808923322e-05,5.71249086949033e-06,6.895101143504616e-07,1.3664454236480007e-07,1.461202141835757e-08,3.940956934142232e-08,0.00011722239617846644,1.142498173898066e-05,8.198672541888005e-07,1.379020228700923e-06,8.767212851014543e-08,3.940956934142232e-08,0.00013101275666752983
55.75,5.832960174191464e-05,5.683763724369876e-06,6.860271850344443e-07,1.3571583220581833e-07,1.4512153578622643e-08,3.921030124645546e-08,0.00011665920348382928,1.1367527448739752e-05,8.1429499323491e-07,1.3720543700688886e-06,8.707292147173586e-08,3.921030124645546e-08,0.0001303785738198375
55.800000000000004,5.804953348360581e-05,5.655201148470814e-06,6.825643174146639e-07,1.3479416778433152e-07,1.4413047900777012e-08,3.9012182257556644e-08,0.00011609906696721162,1.1310402296941628e-05,8.087650067059891e-07,1.3651286348293278e-06,8.647828740466207e-08,3.9012182257556644e-08,0.00012974786555760832
55.85,5.777098402168927e-05,5.626802077184274e-06,6.791213808789684e-07,1.3387949000416818e-07,1.4314697952651731e-08,3.88152048839234e-08,0.00011554196804337854,1.1253604154368547e-05,8.032769400250091e-07,1.3582427617579367e-06,8.588818771591039e-08,3.88152048839234e-08,0.00012912061049701377
55.900000000000006,5.749394412581875e-05,5.5985654535539545e-06,6.756982457610374e-07,1.3297174031177895e-07,1.4217097361514496e-08,3.861936168907296e-08,0.0001149878882516375,1.1197130907107909e-05,7.978304418706736e-07,1.3513964915220749e-06,8.530258416908697e-08,3.861936168907296e-08,0.00012849678739968535
55.95,5.721840462746603e-05,5.570490228215825e-06,6.722947833328657e-07,1.320708606908277e-07,1.4120239813473375e-08,3.842464529041068e-08,0.00011443680925493205,1.114098045643165e-05,7.924251641449661e-07,1.3445895666657313e-06,8.472143888084025e-08,3.842464529041068e-08,0.00012787637517163607
56.0,5.694435641947072e-05,5.542575359338274e-06,6.689108657973041e-07,1.3117679365683871e-07,1.4024119052886716e-08,3.82310483588015e-08,0.00011388871283894144,1.1085150718676548e-05,7.870607619410323e-07,1.3378217315946081e-06,8.41447143173203e-08,3.82310483588015e-08,0.00012725935286218856
56.050000000000004,5.6671790455594026e-05,5.514819812562824e-06,6.655463662806704e-07,1.3028948225190263e-07,1.392872888177951e-08,3.803856361814419e-08,0.00011334358091118805,1.1029639625125648e-05,7.817368935114158e-07,1.3310927325613408e-06,8.357237329067707e-08,3.803856361814419e-08,0.00012664569966291345
56.1,5.6400697750075914e-05,5.48722256094534e-06,6.622011588254234e-07,1.2940887003943923e-07,1.3834063159266144e-08,3.784718384494976e-08,0.00011280139550015183,1.097444512189068e-05,7.764532202366354e-07,1.3244023176508468e-06,8.300437895559687e-08,3.784718384494976e-08,0.0001260353949065755
56.150000000000006,5.6131069377195403e-05,5.459782584897706e-06,6.588751183828949e-07,1.2853490109901523e-07,1.3740115800979218e-08,3.765690186792434e-08,0.00011226213875439081,1.0919565169795412e-05,7.712094065940914e-07,1.3177502367657898e-06,8.24406948058753e-08,3.765690186792434e-08,0.00012542841806608784
56.2,5.586289647083485e-05,5.432498872130057e-06,6.555681208060915e-07,1.2766752002121943e-07,1.3646880778504722e-08,3.746771056755461e-08,0.0001117257929416697,1.0864997744260114e-05,7.660051201273166e-07,1.311136241612183e-06,8.188128467102833e-08,3.746771056755461e-08,0.00012482474875347548
56.25,5.559617022404704e-05,5.405370417593448e-06,6.522800428425524e-07,1.268066719025909e-07,1.3554352118823097e-08,3.7279602875696925e-08,0.00011119234044809408,1.0810740835186896e-05,7.608400314155454e-07,1.3045600856851047e-06,8.132611271293858e-08,3.7279602875696925e-08,0.00012422436671884592
56.300000000000004,5.533088188862605e-05,5.3783962234230426e-06,6.490107621272722e-07,1.259523023406027e-07,1.3462523903756472e-08,3.7092571775170764e-08,0.0001106617637772521,1.0756792446846085e-05,7.557138140436162e-07,1.2980215242545445e-06,8.077514342253884e-08,3.7092571775170764e-08,0.00012362725184936925
56.35,5.506702277468148e-05,5.351575298881793e-06,6.457601571756853e-07,1.2510435742869915e-07,1.337139026942187e-08,3.690661029935502e-08,0.00011013404554936296,1.0703150597763586e-05,7.506261445721949e-07,1.2915203143513707e-06,8.022834161653122e-08,3.690661029935502e-08,0.00012303338416826535
56.400000000000006,5.4804584250215555e-05,5.32490666030456e-06,6.425281073767047e-07,1.2426278375138502e-07,1.3280945405690072e-08,3.672171153178744e-08,0.00010960916850043111,1.064981332060912e-05,7.455767025083101e-07,1.2850562147534093e-06,7.968567243414043e-08,3.672171153178744e-08,0.00012244274383379965
56.45,5.454355774070415e-05,5.298389331042758e-06,6.393144929858288e-07,1.2342752837936892e-07,1.3191183555650575e-08,3.6537868605768335e-08,0.0001090871154814083,1.0596778662085515e-05,7.405651702762135e-07,1.2786289859716577e-06,7.914710133390345e-08,3.6537868605768335e-08,0.00012185531113828712
56.5,5.428393472868047e-05,5.272022341409424e-06,6.361191951183005e-07,1.2259853886475668e-07,1.310209901508208e-08,3.635507470396739e-08,0.00010856786945736095,1.0544044682818847e-05,7.355912331885401e-07,1.272238390236601e-06,7.861259409049249e-08,3.635507470396739e-08,0.00012127106650710336
