Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_total_S
24.25,0.0014195029282810356,0.00015943926971342682,1.3968005893472771e-05,1.1552607622870795e-05,7.749005787644108e-07,0.003258235655828153
24.3,0.001407315157659542,0.0001579125677280734,1.3832803224051654e-05,1.1389219536717661e-05,7.638549675635367e-07,0.003229511794313894
24.35,0.0013952420471979121,0.00015640226066970605,1.3699072018981123e-05,1.1228400969154196e-05,7.529846059410055e-07,0.0032010691040118876
24.400000000000002,0.00138328245303156,0.000154908156659658,1.35667947788514e-05,1.1070107534512408e-05,7.422864363557909e-07,0.0031729045998926367
24.450000000000003,0.0013714352429475074,0.00015343006619410207,1.3435954224978604e-05,1.0914295680740145e-05,7.317574593270702e-07,0.003145015330654925
24.5,0.0013596992962700972,0.0001519678021141883,1.3306533296565011e-05,1.0760922672525646e-05,7.213947322449049e-07,0.003117398378325834
24.55,0.00134807350374764,0.00015052117957653542,1.3178515147894008e-05,1.0609946574787514e-05,7.111953682069914e-07,0.0030900508578656912
24.6,0.001336556767440006,0.00014909001602407426,1.305188314555955e-05,1.046132623652186e-05,7.011565348808862e-07,0.003062969916777934
24.650000000000002,0.0013251480006071443,0.00014767413115723832,1.2926620865729606e-05,1.0315021274998189e-05,6.912754533910968e-07,0.003036152734723778
24.700000000000003,0.0013138461275985338,0.00014627334690549943,1.2802712091443405e-05,1.0170992060296187e-05,6.815493972304722e-07,0.0030095965231416526
24.75,0.0013026500837435653,0.00014488748739924524,1.2680140809942113e-05,1.0029199700175538e-05,6.719756911953261e-07,0.00298329852487134
24.8,0.0012915588152428432,0.0001435163789419945,1.2558891210032554e-05,9.889606025271093e-06,6.625517103437388e-07,0.0029572560137827424
24.85,0.0012805712790604164,0.00014215984998294855,1.2438947679483776e-05,9.752173574606114e-06,6.532748789765082e-07,0.0029314662944092402
24.900000000000002,0.0012696864428169185,0.00014081773108987387,1.2320294802455975e-05,9.616865581416106e-06,6.441426696402212e-07,0.0029059267015855545
24.950000000000003,0.0012589032846836285,0.00013948985492231406,1.2202917356961559e-05,9.483645959276336e-06,6.351526021519384e-07,0.0028806346000900744
25.0,0.0012482207932774405,0.00013817605620512728,1.2086800312357984e-05,9.352479288526049e-06,6.26302242644988e-07,0.0028555873842915874
25.05,0.001237637967556737,0.00013687617170234578,1.1971928826871997e-05,9.223330802982593e-06,6.175892026353895e-07,0.0028307824778003466
25.1,0.0012271538167181733,0.00013559004019135553,1.1858288245155074e-05,9.096166376939009e-06,6.090111381084342e-07,0.0028062173331234357
25.150000000000002,0.0012167673600943535,0.00013431750243739085,1.1745864095869564e-05,8.970952512438482e-06,6.005657486249469e-07,0.0027818894313243587
25.200000000000003,0.0012064776270524053,0.00013305840116834263,1.1634642089305337e-05,8.84765632681949e-06,5.922507764467958e-07,0.0027577962816868105
25.25,0.0011962836568934453,0.0001318125810498759,1.1524608115026561e-05,8.72624554052552e-06,5.840640056811967e-07,0.0027339354213825736
25.3,0.0011861844987529275,0.0001305798886608535,1.1415748239548271e-05,8.606688465173297e-06,5.760032614433813e-07,0.002710304415143472
25.35,0.0011761792115018827,0.00012936017246906414,1.1308048704042472e-05,8.488953991873847e-06,5.680664090372249e-07,0.0026869008549373708
25.400000000000002,0.0011662668636490264,0.00012815328280724945,1.1201495922073348e-05,8.373011579800511e-06,5.602513531534058e-07,0.002663722359648115
25.450000000000003,0.0011564465332437456,0.00012695907184942856,1.1096076477361363e-05,8.25883124499848e-06,5.525560370847071e-07,0.0026407665747594004
25.5,0.0011467173077799534,0.00012577739358751654,1.099177712157586e-05,8.146383549430402e-06,5.449784419580699e-07,0.0026180311720425064
25.55,0.0011370782841008055,0.00012460810380823318,1.0888584772155852e-05,8.035639590252692e-06,5.375165859830136e-07,0.0025955138492478377
25.6,0.0011275285683042817,0.00012345106007030003,1.0786486510158768e-05,7.926570989317519e-06,5.301685237160593e-07,0.00257321232980025
25.650000000000002,0.0011180672756496168,0.00012230612168192135,1.0685469578136705e-05,7.81914988289525e-06,5.229323453407851e-07,0.0025511243624980846
25.700000000000003,0.001108693530464584,0.0001211731496785466,1.0585521378039979e-05,7.713348911612539e-06,5.158061759631677e-07,0.0025292477212158692
25.75,0.0010994064660536237,0.00012005200680091151,1.048662946914763e-05,7.609141210601214e-06,5.087881749218578e-07,0.0025075802046106606
25.8,0.0010902052246068092,0.00011894255747335384,1.0388781566024535e-05,7.5065003998532225e-06,5.018765351130566e-07,0.0024861196358319467
25.85,0.0010810889571096546,0.00011784466778240227,1.029196553650492e-05,7.4054005747771595e-06,4.950694823296657e-07,0.0024648638622351052
25.900000000000002,0.0010720568232537452,0.00011675820545563365,1.0196169399701854e-05,7.305816296951745e-06,4.883652746143842e-07,0.002443810755098329
25.950000000000003,0.0010631079913481977,0.00011568303984079686,1.0101381324042482e-05,7.207722585071995e-06,4.817622016264433e-07,0.0024229582093430115
26.0,0.0010542416382319396,0.0001146190418851999,1.0007589625328704e-05,7.111094906083767e-06,4.7525858402167307e-07,0.0024023041432575257
26.05,0.0010454569491867999,0.00011356608411535677,9.914782764822944e-06,7.015909166502484e-06,4.68852772845598e-07,0.0023818464982243563
26.1,0.001036753117851417,0.00011252404061689244,9.82294934735882e-06,6.922141703912058e-06,4.625431489392758e-07,0.0023615832384505657
26.150000000000002,0.0010281293461359441,0.00011149278701470141,9.732078119476273e-06,6.8297692786399e-06,4.5632812235758854e-07,0.0023415123507015134
26.200000000000003,0.001019584844137556,0.00011047220045335808,9.642157967581007e-06,6.738769065604232e-06,4.5020613179971377e-07,0.0023216318440378147
26.25,0.0010111188300567522,0.00010946215957777567,9.553177916127846e-06,6.649118646329875e-06,4.441756440514989e-07,0.002301939749555497
26.3,0.0010027305301144424,0.00010846254451411047,9.465127125827767e-06,6.56079600112877e-06,4.382351534394762e-07,0.0022824341201292918
26.35,0.0009944191784698245,0.00010747323685090959,9.377994891878349e-06,6.4737795014417165e-06,4.323831812962657e-07,0.0022631130301590603
26.400000000000002,0.000986184017139032,0.00010649411962049808,9.291770642217276e-06,6.388047902337645e-06,4.2661827543709985e-07,0.002243974575319269
26.450000000000003,0.0009780242959145583,0.0001055250772806035,9.2064439357987e-06,6.303580335167094e-06,4.209390096472325e-07,0.0022250168723115128
26.5,0.0009699392722854479,0.00010456599569621494,9.122004460892132e-06,6.220356300366459e-06,4.1534398317999165e-07,0.0022062380586200287
26.55,0.0009619282113582458,0.00010361676212167342,9.038442033403577e-06,6.138355660409706e-06,4.0983182026523666e-07,0.002187636292270165
26.6,0.0009539903857787098,0.00010267726518299172,8.955746595218735e-06,6.057558632904408e-06,4.044011696279935e-07,0.0021692097515897788
26.650000000000002,0.0009461250756542675,0.00010174739486039986,8.873908212567838e-06,5.977945783828853e-06,3.990507040170369e-07,0.0021509566349735116
26.700000000000003,0.0009383315684772213,0.00010082704247111437,8.792917074412012e-06,5.899498020907227e-06,3.9377911974321006e-07,0.0021328751606499116
26.75,0.000930609159048694,9.991610065232836e-05,8.712763490850808e-06,5.822196587119846e-06,3.8858513622726286e-07,0.0021149635664513746
26.8,0.0009229571494033054,9.901446334441947e-05,8.633437891550631e-06,5.746023054345483e-06,3.834674955569955e-07,0.002097220109586852
26.85,0.0009153748487345841,9.812202577437403e-05,8.5549308241939e-06,5.670959317133002e-06,3.784249620535111e-07,0.002079643066417316
26.900000000000002,0.0009078615733210962,9.723868443942349e-05,8.477232952948564e-06,5.5969875865993855e-06,3.734563218463714e-07,0.002062230732233918
26.950000000000003,0.0009004166464532961,9.636433709089158e-05,8.40033505695779e-06,5.524090384451516e-06,3.685603824574655e-07,0.00204498142103883
27.0,0.0008930393983610893,9.549888271824928e-05,8.324228028849557e-06,5.452250537128999e-06,3.6373597239339725e-07,0.0020278934653287237
27.05,0.0008857291661420991,9.46422215333748e-05,8.248902873265899e-06,5.3814511700653915e-06,3.5898194074620627e-07,0.002010965215880857
27.1,0.0008784852936906407,9.379425495501687e-05,8.17435070541156e-06,5.311675702065376e-06,3.542971568022456e-07,0.00199419504154174
27.150000000000002,0.0008713071316273862,9.295488559345789e-05,8.100562749621767e-06,5.242907839795266e-06,3.496805096590308e-07,0.001977581329018339
27.200000000000003,0.0008641940372297224,9.212401723537506e-05,8.027530337948976e-06,5.175131572384494e-06,3.4513090784989277e-07,0.0019611224826717993
27.25,0.0008571453743627943,9.1301554828897e-05,7.955244908768254e-06,5.108331166135672e-06,3.4064727897626375e-07,0.0019448169243136383
27.3,0.0008501605134112251,9.048740446885311e-05,7.883698005401092e-06,5.042491159340878e-06,3.3622856934742807e-07,0.0019286630930043936
27.35,0.000843238831211516,8.968147338221405e-05,7.812881274757463e-06,4.977596357201954e-06,3.3187374362758206e-07,0.001912659444854697
27.400000000000002,0.0008363797109851098,8.888366991371998e-05,7.742786465995806e-06,4.913631826852519e-06,3.275817844900383e-07,0.0018968044528287265
27.450000000000003,0.0008295825422721196,8.80939035116949e-05,7.673405429200761e-06,4.850582892479576e-06,3.2335169227842464e-07,0.0018810966065500217
27.5,0.0008228467208657163,8.731208471404472e-05,7.604730114078426e-06,4.788435130542571e-06,3.191824846747255e-07,0.001865534412109633
27.55,0.0008161716487471658,8.653812513443621e-05,7.536752568668866e-06,4.7271743650878215e-06,3.1507319637401674e-07,0.0018501163918765646
27.6,0.000809556734021518,8.57719374486557e-05,7.469464938075739e-06,4.666786663156331e-06,3.110228787657544e-07,0.0018348410843104998
27.650000000000002,0.000803001390853933,8.501343538114393e-05,7.402859463212716e-06,4.607258330282934e-06,3.070305996214715e-07,0.0018197070437767626
27.700000000000003,0.000796505039406646,8.426253369170574e-05,7.336928479566541e-06,4.548575906084892e-06,3.0309544278874807e-07,0.0018047128403635008
27.75,0.0007900671057765626,8.351914816239221e-05,7.2716644159765066e-06,4.490726159938032e-06,2.9921650789132127e-07,0.0017898570597010561
27.8,0.0007836870219334785,8.278319558455271e-05,7.207059793430103e-06,4.433696086738546e-06,2.9539291003519837e-07,0.0017751383027834948
27.85,0.0007773642256589232,8.205459374605556e-05,7.143107223874693e-06,4.377472902748709e-06,2.916237795206535e-07,0.0017605551857922818
27.900000000000002,0.0007710981604856145,8.133326141867404e-05,7.079799409044917e-06,4.32204404152466e-06,2.879082615599748e-07,0.0017461063399220546
27.950000000000003,0.0007648882756375254,8.061911834563655e-05,7.017129139305696e-06,4.267397149924586e-06,2.842455160008429e-07,0.0017317904112084863
28.0,0.0007587340259705546,7.991208522933852e-05,6.955089292510598e-06,4.213520084195583e-06,2.8063471705522073e-07,0.0017176060603582022
28.05,0.000752634871913795,7.921208371921376e-05,6.893672832875351e-06,4.160400906137532e-06,2.770750530336358e-07,0.0017035519625807282
28.1,0.0007465902794113997,7.85190363997639e-05,6.832872809866367e-06,4.108027879342427e-06,2.7356572608474315e-07,0.0016896268074224536
28.150000000000002,0.0007405997198650331,7.78328667787431e-05,6.772682357103985e-06,4.056389465507502e-06,2.701059519400549e-07,0.0016758292986025658
28.200000000000003,0.0007346626700769077,7.715349927549658e-05,6.713094691280325e-06,4.005474320820659e-06,2.6669495966372824e-07,0.0016621581538509478
28.25,0.0007287786121933988,7.648085920945092e-05,6.654103111091519e-06,3.9552712924166704e-06,2.633319914073037e-07,0.0016486121047480117
28.3,0.0007229470336492316,7.581487278875375e-05,6.595700996184117e-06,3.905769414902672e-06,2.6001630216928954e-07,0.001635189896566432
28.35,0.0007171674271122396,7.515546709906191e-05,6.537881806115544e-06,3.856957906951536e-06,2.567471595594924e-07,0.0016218902881147813
28.400000000000002,0.0007114392904286823,7.450257009247491e-05,6.480639079328335e-06,3.8088261679616484e-06,2.5352384356799e-07,0.001608712051583013
28.450000000000003,0.0007057621265691239,7.38561105766128e-05,6.423966432138036e-06,3.7613637747817693e-06,2.503456463386514e-07,0.0015956539723897948
28.5,0.0007001354435748632,7.321601820383616e-05,6.36785755773456e-06,3.71456047849959e-06,2.472118719471096e-07,0.0015827148490316538
28.55,0.0006945587545049121,7.258222346060622e-05,6.312306225196805e-06,3.6684062012926667e-06,2.441218361830891e-07,0.0015698934929339184
28.6,0.0006890315773835187,7.19546576569841e-05,6.2573062785204165e-06,3.622891033340472e-06,2.4107486633700307e-07,0.0015571887283034372
28.650000000000002,0.0006835534351482263,7.133325291626617e-05,6.2028516356584406e-06,3.5780052297962483e-06,2.3807030099072514e-07,0.0015445993919830424
28.700000000000003,0.0006781238555984668,7.071794216475476e-05,6.1489362875747565e-06,3.533739207817463e-06,2.3510748981245313e-07,0.0015321243333077474
28.75,0.0006727423713446825,7.010865912166212e-05,6.095554297310097e-06,3.4900835436536498e-06,2.3218579335557668e-07,0.0015197624139626537
28.8,0.0006674085197579695,6.950533828914552e-05,6.042699799060473e-06,3.447028969790431e-06,2.2930458286146471e-07,0.0015075125078425392
28.85,0.0006621218429202436,6.890791494247276e-05,5.9903669972678825e-06,3.404566372148614e-06,2.264632400660949e-07,0.0014953735009131245
28.900000000000002,0.0006568818875749161,6.831632512031527e-05,5.938550165723091e-06,3.362686787337168e-06,2.236611570104405e-07,0.0014833442910739737
