Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(4),J_total_sulfur
9.65,0.020243983064995485,0.003233265511729231,0.00029246184514719186,0.0028141545801386816,0.00020441684853889864,0.04048796612999097,0.006466531023458462,0.01688492748083209,0.0005849236902943837,0.0008176673941555946,0.06524201571873149
9.700000000000001,0.02006819869535366,0.00320974842577603,0.0002904756064804373,0.002745666660553886,0.00019933284750888057,0.04013639739070732,0.00641949685155206,0.016473999963323313,0.0005809512129608746,0.0007973313900355223,0.06440817680857909
9.75,0.01989358629875911,0.003186073583510289,0.0002884669167911385,0.0026789681711904298,0.0001943850340479498,0.03978717259751822,0.006372147167020578,0.016073809027142578,0.000576933833582277,0.0007775401361917992,0.06358760276145545
9.8,0.0197201465619771,0.0031622536005983556,0.00028643718027763723,0.002614009836452038,0.00018956954145331646,0.0394402931239542,0.006324507201196711,0.015684059018712226,0.0005728743605552745,0.0007582781658132658,0.06278001187023168
9.850000000000001,0.019547879952127062,0.003138300812253076,0.00028438777467389945,0.002550743778578327,0.0001848826170275099,0.039095759904254124,0.006276601624506152,0.015304462671469963,0.0005687755493477989,0.0007395304681100396,0.061985130217688075
9.9,0.019376786721179894,0.0031142272689028286,0.0002823200501608228,0.0024891234782527913,0.0001803206187114965,0.03875357344235979,0.006228454537805657,0.014934740869516749,0.0005646401003216456,0.000721282474845986,0.061202691424849825
9.950000000000001,0.019206866910425658,0.0030900447327775415,0.0002802353284414164,0.002429103736231215,0.00017588001180916907,0.038413733820851316,0.006180089465555083,0.01457462241738729,0.0005604706568828328,0.0007035200472366763,0.0604324364079132
10.0,0.019038120354910277,0.0030657646753417564,0.0002781349019665481,0.002370640635972064,0.00017155736580161285,0.038076240709820554,0.006131529350683513,0.014223843815832384,0.0005562698039330962,0.0006862294632064514,0.059674113143476
10.05,0.018870546687839836,0.0030413982755089866,0.00027602003329887356,0.0023136915072500064,0.00016734935124948684,0.03774109337567967,0.006082796551017973,0.013882149043500039,0.0005520400665977471,0.0006693974049979474,0.05892747644179338
10.100000000000001,0.018704145344951423,0.0030169564185756757,0.00027389195460343385,0.002258214890733589,0.00016325273678182244,0.03740829068990285,0.0060339128371513515,0.013549289344401534,0.0005477839092068677,0.0006530109471272898,0.058192287727789886
10.15,0.018538915568849176,0.0029924496958168,0.0002717518672542072,0.0022041705035077902,0.0001592643861694924,0.03707783113769835,0.0059848993916336,0.013225023021046741,0.0005435037345084144,0.0006370575446779696,0.05746831482956508
10.200000000000001,0.01837485641330446,0.0029678884046887696,0.000269600941546661,0.002151519205522117,0.0001553812554815799,0.03674971282660892,0.005935776809377539,0.012909115233132701,0.000539201883093322,0.0006215250219263196,0.0567553317741388
10.25,0.018211966747519178,0.0029432825495886825,0.0002674403165070543,0.002100222966944832,0.0001516003903228554,0.036423933495038356,0.005886565099177365,0.012601337801668992,0.0005348806330141086,0.0006064015612914216,0.05605311859019024
10.3,0.018050245260351087,0.0029186418431221546,0.00026527109978989686,0.0020502448364038,0.00014791892315054868,0.036100490520702175,0.005837283686244309,0.0123014690184228,0.0005305421995797937,0.0005916756926021947,0.055361461117551275
10.350000000000001,0.017889690464500275,0.002893975707835033,0.00026309436765559066,0.002001548910094557,0.00014433407066860362,0.03577938092900055,0.005787951415670066,0.012009293460567342,0.0005261887353111813,0.0005773362826744145,0.05468015082322356
10.4,0.01773030070065579,0.002869293278367113,0.00026091116502085083,0.001954100301736161,0.0001408431312975914,0.03546060140131158,0.005738586556734226,0.011724601810416967,0.0005218223300417017,0.0005633725251903656,0.05400898462369484
10.450000000000001,0.017572074141601647,0.002844603403988719,0.0002587225055750407,0.0019078651133555254,0.0001374434827184663,0.035144148283203294,0.005689206807977438,0.011447190680133152,0.0005174450111500813,0.0005497739308738652,0.05334776471333783
10.5,0.017415008796281405,0.002819914651483555,0.0002565293719560578,0.00186281040688106,0.0001341325794883537,0.03483001759256281,0.00563982930296711,0.01117686244128636,0.0005130587439121155,0.0005365303179534148,0.05269629839868181
10.55,0.017259102513820488,0.0027952353083436194,0.00025433271597987187,0.001818904176526525,0.00013090795072656677,0.034518205027640976,0.005590470616687239,0.01091342505915915,0.0005086654319597437,0.0005236318029062671,0.052054397938353376
10.600000000000001,0.017104352987505667,0.0027705733862442962,0.00025213345891825597,0.0017761153219462771,0.00012776719786906948,0.034208705975011335,0.0055411467724885925,0.010656691931677663,0.0005042669178365119,0.0005110687914762779,0.051421880388490375
10.65,0.01695075775872094,0.0027459366247698266,0.0002499324918196545,0.0017344136221431813,0.00012470799248961358,0.03390151551744188,0.005491873249539653,0.010406481732859088,0.000499864983639309,0.0004988319699584543,0.05079856745343839
10.700000000000001,0.01679831422083923,0.0027213324953614263,0.0002477306758685149,0.0016937697101107442,0.00012172807418580253,0.03359662844167846,0.0054426649907228525,0.010162618260664466,0.0004954613517370298,0.0004869122967432101,0.05018428534154602
10.75,0.016647019623069415,0.0026967682054622084,0.00024552884277876183,0.0016541550481912503,0.00011882524852835674,0.03329403924613883,0.005393536410924417,0.009924930289147501,0.0004910576855575237,0.00047530099411342695,0.0495788646258817
10.8,0.01649687107425801,0.002672250702834841,0.00024332779521742205,0.0016155419041318831,0.00011599738507187587,0.03299374214851602,0.005344501405669682,0.0096932514247913,0.0004866555904348441,0.0004639895402875035,0.04898214010969934
10.850000000000001,0.01634786554664521,0.0026477866800296017,0.00024112830725471756,0.0015779033278211583,0.00011324241542542634,0.03269573109329042,0.005295573360059203,0.00946741996692695,0.0004822566145094351,0.00045296966170170537,0.04839395069648771
10.9,0.01619999987957472,0.00262338257898204,0.0002389311248372284,0.001541213128688189,0.00011055833138130354,0.03239999975914944,0.00524676515796408,0.009247278772129134,0.0004778622496744568,0.00044223332552521414,0.04781413926444233
10.950000000000001,0.016053270783156992,0.002599044595720968,0.00023673696628099525,0.0015054458537476442,0.00010794318310035193,0.032106541566313984,0.005198089191441936,0.009032675122485866,0.0004734739325619905,0.0004317727324014077,0.04724255254520518
11.0,0.015907674841885627,0.0025747786851689275,0.00023454652278168063,0.0014705767662735493,0.00010539507735225588,0.031815349683771255,0.005149557370337855,0.008823460597641296,0.00046909304556336126,0.00042158030940902353,0.04667904100672279
11.05,0.015763208518206458,0.0025505905660185547,0.00023236045893913605,0.0014365818250853387,0.00010291217580924187,0.031526417036412915,0.005101181132037109,0.008619490950512032,0.0004647209178782721,0.0004116487032369675,0.0461234587400773
11.100000000000001,0.015619868156039189,0.0025264857256695624,0.00023017941329394218,0.0014034376644299468,0.00010049269339167002,0.031239736312078378,0.005052971451339125,0.00842062598657968,0.00046035882658788436,0.0004019707735666801,0.04557566335015174
11.15,0.015477649984251225,0.0025024694252121756,0.0002280039988736849,0.0013711215744439678,9.813489666401983e-05,0.03095529996850245,0.005004938850424351,0.008226729446663807,0.0004560079977473698,0.0003925395866560793,0.04503551584999406
11.200000000000001,0.015336550120083543,0.002478546704443981,0.00022583480374691934,0.0013396114821802754,9.583710227981115e-05,0.030673100240167086,0.004957093408887962,0.008037668893081652,0.0004516696074938387,0.0003833484091192446,0.044502880558749784
11.25,0.015196564572528465,0.0024547223869081794,0.00022367239158294723,0.001308885933183812,9.35976754740343e-05,0.03039312914505693,0.004909444773816359,0.007853315599102871,0.00044734478316589446,0.0003743907018961372,0.04397762500303819
11.3,0.015057689245659079,0.0024310010849421617,0.00022151730221569104,0.001278924073601536,9.14150286016934e-05,0.030115378491318158,0.0048620021698843234,0.007673544441609215,0.0004430346044313821,0.0003656601144067736,0.04345961982164985
11.350000000000001,0.014919919941910343,0.002407387204726279,0.00021937005221010273,0.0012497056328119032,8.92876197211051e-05,0.029839839883820687,0.004814774409452558,0.0074982337968714195,0.00043874010442020546,0.0003571504788844204,0.04294873867344929
11.4,0.014783252365311661,0.002383884951323479,0.00021723113542967872,0.0012212109065595155,8.721395122062278e-05,0.029566504730623323,0.004767769902646958,0.007327265439357094,0.00043446227085935745,0.00034885580488249113,0.04244485814836922
11.450000000000001,0.01464768212467095,0.0023604983337013018,0.00021510102360378571,0.001193420740580935,8.519256848749329e-05,0.0292953642493419,0.0047209966674026035,0.007160524443485611,0.00043020204720757143,0.00034077027394997317,0.04194785768138765
11.5,0.014513204736710205,0.002337231169728465,0.00021298016689362052,0.0011663165147079754,8.322205861758485e-05,0.02902640947342041,0.00467446233945693,0.006997899088247852,0.00042596033378724103,0.0003328882344703394,0.041457619469382784
11.55,0.014379815629152479,0.002314087091138943,0.0002108689944557361,0.0011398801274350705,8.13010491647557e-05,0.028759631258304958,0.004628174182277886,0.006839280764610423,0.0004217379889114722,0.0003252041966590228,0.04097402839076376
11.600000000000001,0.014247510143760413,0.0022910695484571245,0.000208767915002173,0.0011140939809376898,7.942820692866862e-05,0.028495020287520826,0.004582139096914249,0.006684563885626139,0.000417535830004346,0.00031771282771467447,0.040496971927780234
11.65,0.014116283539326304,0.0022681818158782133,0.00020667731735632666,0.001088940966529028,7.760223677988484e-05,0.02823256707865261,0.0045363636317564265,0.006533645799174169,0.0004133546347126533,0.00031040894711953934,0.040026340091415404
11.700000000000001,0.013986130994613813,0.0022454269960986086,0.00020459757100377185,0.0010644044505425452,7.582188052110434e-05,0.027972261989227625,0.004490853992197217,0.0063864267032552715,0.0004091951420075437,0.0003032875220844174,0.03956202534877208
11.75,0.013857047611251477,0.0022228080250915466,0.00020252902663734783,0.0010404682606282355,7.408591578345095e-05,0.027714095222502955,0.004445616050183093,0.006242809563769413,0.00040505805327469566,0.0002963436631338038,0.03910392255286396
11.8,0.013729028416578052,0.0022003276768237444,0.0002004720166958801,0.0010171166724507784,7.239315495672829e-05,0.027458056833156105,0.004400655353647489,0.0061027000347046705,0.0004009440333917602,0.00028957261982691314,0.03865192887472694
11.850000000000001,0.013602068366439965,0.0021779885679092843,0.00019842685589598945,0.0009943343967780708,7.074244415260667e-05,0.02720413673287993,0.004355977135818569,0.005966006380668425,0.0003968537117919789,0.0002829697766104267,0.03820594373776934
11.9,0.013476162347940945,0.0021557931621973706,0.00019639384175649898,0.0009721065669488879,6.913266219972657e-05,0.02695232469588189,0.004311586324394741,0.005832639401693328,0.00039278768351299796,0.0002765306487989063,0.03776586875428186
11.950000000000001,0.013351305182144075,0.0021337437752910076,0.00019437325511501247,0.0009504187267087421,6.756271966973563e-05,0.02670261036428815,0.004267487550582015,0.005702512360252453,0.00038874651023002493,0.0002702508786789425,0.03733160766403158
12.0,0.013227491626726526,0.0021118425789940208,0.00019236536063629194,0.0009292568184032885,6.603155793330412e-05,0.02645498325345305,0.0042236851579880415,0.005575540910419731,0.0003847307212725839,0.0002641262317332165,0.03690306627486663
12.05,0.013104716378587091,0.00209009160568416,0.00019037040731211116,0.0009086071715188877,6.453814824518982e-05,0.026209432757174182,0.00418018321136832,0.005451643029113326,0.0003807408146242223,0.00025815259298075927,0.036480152405260806
12.100000000000001,0.012982974076406913,0.002068492752610383,0.0001883886289523119,0.0008884564915602457,6.308149085745318e-05,0.025965948152813827,0.004136985505220766,0.005330738949361474,0.0003767772579046238,0.00025232596342981273,0.036062775828730506
12.15,0.01286225930316356,0.0020470477861126747,0.0001864202446668291,0.0008687918492552867,6.16606141599472e-05,0.02572451860632712,0.004094095572225349,0.00521275109553172,0.0003728404893336582,0.0002466424566397888,0.03565084822005763
12.200000000000001,0.012742566588598776,0.0020257583457630474,0.0001844654593384932,0.0008496006700777026,6.027457384723431e-05,0.025485133177197552,0.004051516691526095,0.005097604020466216,0.0003689309186769864,0.00024109829538893724,0.03524428310325579
12.25,0.012623890411640274,0.002004625948426642,0.00018252446408645358,0.0008308707240778823,5.892245211110768e-05,0.02524778082328055,0.004009251896853284,0.004985224344467294,0.00036504892817290716,0.00023568980844443073,0.03484299580121847
12.3,0.012506225202777735,0.0019836519922420276,0.000180597436720099,0.0008125901160131572,5.760335685791732e-05,0.02501245040555547,0.003967303984484055,0.004875540696078943,0.000361194873440198,0.00023041342743166927,0.03444690338699034
12.350000000000001,0.01238956534639352,0.001962837760520089,0.00017868454218338356,0.0007947472757685829,5.6316420949928134e-05,0.02477913069278704,0.003925675521040178,0.004768483654611497,0.0003573690843667671,0.00022526568379971254,0.034055924636605193
12.4,0.012273905183048307,0.001942184425561014,0.0001767859329894924,0.0007773309490596881,5.5060801469957876e-05,0.024547810366096615,0.003884368851122028,0.004663985694358128,0.0003535718659789848,0.0002202432058798315,0.033669979983435586
12.450000000000001,0.012159239011722058,0.001921693052389134,0.00017490174964580833,0.0007603301884088779,5.383567900856739e-05,0.024318478023444116,0.003843386104778268,0.004561981130453268,0.00034980349929161666,0.00021534271603426957,0.033288991474001536
12.5,0.012045561092010713,0.0019013646024055198,0.0001730321210691635,0.0007437343443874192,5.2640256973097834e-05,0.024091122184021426,0.0038027292048110396,0.004462406066324516,0.000346064242138327,0.00021056102789239134,0.032912882725187706
12.55,0.01193286564627892,0.0018811999369583673,0.00017117716499138002,0.0007275330571151336,5.147376091786958e-05,0.02386573129255784,0.0037623998739167346,0.004365198342690802,0.00034235432998276004,0.00020589504367147832,0.03254157888281962
12.600000000000001,0.011821146861769275,0.0018611998208313966,0.00016933698835512503,0.0007117162480101869,5.033543789488107e-05,0.02364229372353855,0.003722399641662793,0.004270297488061121,0.00033867397671025006,0.0002013417515795243,0.032175006581552236
12.65,0.011710398892668401,0.0018413649256505688,0.0001675116877001204,0.0006962741117815429,4.9224555824363953e-05,0.023420797785336803,0.0036827298513011377,0.004177644670689257,0.0003350233754002408,0.00019689822329745581,0.031813093906024895
12.700000000000001,0.0116006158621303,0.0018216958332095752,0.00016570134953976468,0.0006811971086568865,4.814040288457215e-05,0.0232012317242606,0.0036433916664191505,0.004087182651941319,0.00033140269907952935,0.0001925616115382886,0.031455770353238884
12.75,0.011491791864257438,0.0018021930387146546,0.00016390605072823952,0.0006664759568390221,4.7082286920202137e-05,0.022983583728514875,0.0036043860774293093,0.0039988557410341324,0.00032781210145647904,0.00018832914768080855,0.031102966796115607
12.8,0.011383920966039905,0.0017828569539493735,0.00016212585881818256,0.0006521016251839423,4.604953486885874e-05,0.02276784193207981,0.003565713907898747,0.003912609751103653,0.0003242517176363651,0.00018419813947543497,0.03075461544819401
12.850000000000001,0.011276997209253178,0.0017636879103601264,0.00016036083240902457,0.0006380653260939811,4.50414922050015e-05,0.022553994418506355,0.0035273758207202527,0.0038283919565638867,0.00032072166481804913,0.000180165968820006,0.03041064982942855
12.9,0.011171014612314848,0.0017446861620631572,0.0001586110214860946,0.0006243585086196353,4.4057522400822086e-05,0.022342029224629696,0.0034893723241263145,0.003746151051717812,0.0003172220429721892,0.00017623008960328834,0.030071004733049304
12.950000000000001,0.011065967172100802,0.0017258518887739963,0.00015687646775060858,0.0006109728517638357,4.3097006403521984e-05,0.022131934344201604,0.0034517037775479925,0.003665837110583014,0.00031375293550121717,0.00017238802561408793,0.029735616193447913
13.0,0.010961848865721331,0.001707185198660273,0.00015515720494066424,0.0005979002579826363,4.2159342128476104e-05,0.021923697731442662,0.003414370397320546,0.0035874015478958177,0.0003103144098813285,0.00016863736851390441,0.029404421455054258
13.05,0.010858653652257556,0.0016886861311188992,0.000153453259143371,0.0005851328468764481,4.124394396778322e-05,0.021717307304515113,0.0033773722622377983,0.0035107970812586885,0.000306906518286742,0.00016497577587113287,0.029077358942169475
13.100000000000001,0.010756375474458726,0.0016703546594787,0.0001517646490982519,0.0005726629490661405,4.035024231372165e-05,0.021512750948917452,0.0033407093189574,0.0034359776943968428,0.0003035292981965038,0.0001614009692548866,0.028754368229723083
13.15,0.010655008260400773,0.0016521906936295848,0.00015009138649205758,0.000560483100248478,3.947768309664201e-05,0.021310016520801545,0.0033043813872591695,0.003362898601490868,0.00030018277298411516,0.00015791073238656804,0.028435390014922263
13.200000000000001,0.010554545925106646,0.0016341940825794045,0.00014843347624513798,0.0005485860354255381,3.862572733684482e-05,0.021109091850213292,0.003268388165158809,0.003291516212553229,0.00029686695249027596,0.0001545029093473793,0.028120366089762986
13.25,0.010454982372128914,0.0016163646169396815,0.0001467909167895223,0.0005369646833029138,3.779385071000516e-05,0.02090996474425783,0.003232729233879363,0.003221788099817483,0.0002935818335790446,0.00015117540284002065,0.027809239314373742
13.3,0.010356311495095052,0.001598702031341401,0.00014516370033885808,0.0005256121608516438,3.698154312571929e-05,0.020712622990190104,0.003197404062682802,0.003153672965109863,0.00029032740067771616,0.00014792617250287716,0.02750195359116336
13.350000000000001,0.01025852717921598,0.001581206006782113,0.0001435518131503665,0.0005145217680289876,3.618830831876341e-05,0.02051705435843196,0.003162412013564226,0.0030871306081739257,0.000287103626300733,0.00014475323327505364,0.0271984538397459
13.4,0.01016162330275827,0.0015638761729055795,0.00014195523577896965,0.0005036869826532848,3.5413663452666104e-05,0.02032324660551654,0.003127752345811159,0.003022121895919709,0.0002839104715579393,0.00014165465381066442,0.02689868597261601
13.450000000000001,0.010065593738480526,0.0015467121102152393,0.00014037394332374947,0.0004931014554282935,3.465713873520969e-05,0.020131187476961052,0.0030934242204304786,0.002958608732569761,0.00028074788664749894,0.00013862855494083877,0.02660259687154963
13.5,0.009970432355034486,0.001529713352222776,0.0001388079056668986,0.00048275900511254085,3.391827704548803e-05,0.01994086471006897,0.003059426704445552,0.0028965540306752453,0.0002776158113337972,0.0001356731081819521,0.026310134364705518
13.55,0.009876133018331215,0.001512879387533061,0.0001372570877053226,0.0004726536138293397,3.3196633572159165e-05,0.01975226603666243,0.003025758775066122,0.002835921682976038,0.0002745141754106452,0.00013278653428863666,0.026021247204403873
13.600000000000001,0.009782689592873027,0.001496209661866786,0.00013572144957505635,0.0004627794225132751,3.249177546254431e-05,0.019565379185746055,0.002992419323733572,0.0027766765350796504,0.0002714428991501127,0.00012996710185017723,0.025735885045559563
13.65,0.009690095943051496,0.0014797035800220661,0.0001342009468686538,0.0004531307264890702,3.180328148223418e-05,0.01938019188610299,0.0029594071600441323,0.002718784358934421,0.0002684018937373076,0.00012721312592893673,0.02545399842474779
13.700000000000001,0.009598345934412129,0.0014633605077763203,0.00013269553084571282,0.0004437019711788775,3.113074168487565e-05,0.019196691868824257,0.0029267210155526405,0.002662211827073265,0.00026539106169142564,0.0001245229667395026,0.02517553873988109
13.75,0.009507433434886192,0.0014471797737297325,0.00013120514863669523,0.00043448774793415987,3.0473757091821826e-05,0.019014866869772384,0.002894359547459465,0.0026069264876049593,0.00026241029727339045,0.0001218950283672873,0.024900458230477488
13.8,0.009417352315990122,0.0014311606710915715,0.00012972974344020009,0.00042548278998842817,2.9831939381338307e-05,0.018834704631980243,0.002862321342183143,0.002552896739930569,0.00025945948688040017,0.00011932775752535323,0.024628709958499712
13.850000000000001,0.009328096453993089,0.001415302459410679,0.0001282692547138498,0.00041668196852723586,2.9204910587069072e-05,0.018656192907986178,0.002830604918821358,0.0025000918111634154,0.0002565385094276996,0.00011681964234827629,0.024360247789746926
13.9,0.009239659731053158,0.0013996043662513884,0.00012682361835894443,0.0004080802888719187,2.859230280547403e-05,0.018479319462106316,0.002799208732502777,0.002448481733231512,0.00025364723671788885,0.00011436921122189612,0.02409502637578039
13.950000000000001,0.00915203603632253,0.0013840655888161576,0.00012539276689903968,0.0003996728867736871,2.7993757911959986e-05,0.01830407207264506,0.002768131177632315,0.0023980373206421227,0.00025078553379807937,0.00011197503164783995,0.02383300113636542
14.0,0.009065219267022421,0.0013686852955161794,0.00012397662965260315,0.0003914550248147799,2.7408927285435814e-05,0.018130438534044842,0.0027373705910323587,0.0023487301488886794,0.0002479532593052063,0.00010963570914174325,0.02357412824241283
14.05,0.008979203329487947,0.001353462627491209,0.00012257513289989864,0.00038342208891347794,2.683747154103041e-05,0.017958406658975894,0.002706925254982418,0.0023005325334808677,0.0002451502657997973,0.00010734988616412163,0.0233183645994031
14.100000000000001,0.008893982140183642,0.0013383967000798627,0.00012118820004425013,0.0003755695849298885,2.6279060270721502e-05,0.017787964280367285,0.0026767934001597255,0.002253417509579331,0.00024237640008850026,0.00010511624108288601,0.023065667831277725
14.15,0.008809549626689972,0.001323486604241594,0.00011981575176783172,0.00036789313536949,2.5733371791630346e-05,0.017619099253379945,0.002646973208483188,0.00220735881221694,0.00023963150353566344,0.00010293348716652138,0.02281599626478226
14.200000000000001,0.008725899728661383,0.0013087314079315677,0.00011845770618212944,0.0003603884761815264,2.5200092901745784e-05,0.017451799457322767,0.0026174628158631354,0.0021623308570891584,0.00023691541236425887,0.00010080037160698314,0.0225693089142463
14.25,0.008643026398756382,0.0012941301574296243,0.00011711397897321868,0.0003530514536494307,2.4678918642848782e-05,0.017286052797512764,0.0025882603148592487,0.0021183087218965843,0.00023422795794643736,9.871567457139513e-05,0.022325565466786428
14.3,0.008560923603540055,0.0012796818786245023,0.00011578448354199696,0.00034587802137053006,2.416955207041508e-05,0.01712184720708011,0.0025593637572490046,0.0020752681282231802,0.00023156896708399392,9.667820828166032e-05,0.022084726267917947
14.350000000000001,0.008479585324359589,0.0012653855782544896,0.00011446913113951168,0.00033886423732238665,2.3671704030281838e-05,0.016959170648719178,0.002530771156508979,0.00203318542393432,0.00022893826227902335,9.468681612112735e-05,0.021846752307562625
14.4,0.008399005558193182,0.0012512402451056353,0.00011316783099751786,0.00033200626101319124,2.318509294186982e-05,0.016798011116386364,0.0025024804902112705,0.0019920375660791474,0.00022633566199503573,9.274037176747928e-05,0.0216116052064393
14.450000000000001,0.008319178318472856,0.0012372448511686486,0.00011188049045439981,0.00032530035071371555,2.270944458776006e-05,0.01663835663694571,0.002474489702337297,0.0019518021042822932,0.00022376098090879962,9.083777835104023e-05,0.02137924720282514
14.5,0.008240097635881648,0.0012233983527555946,0.00011060701507658792,0.0003187428607684043,2.2244491909430265e-05,0.016480195271763295,0.002446796705511189,0.0019124571646104258,0.00022121403015317584,8.897796763772106e-05,0.021149641139675806
14.55,0.008161757559125581,0.0012096996915774594,0.00010934730877559808,0.00031233023898325326,2.1789974808961847e-05,0.016323515118251163,0.002419399383154919,0.0018739814338995194,0.00021869461755119615,8.715989923584739e-05,0.02092275045209265
14.600000000000001,0.008084152155680958,0.0011961477957836654,0.0001081012739208205,0.00030605902408820367,2.1345639956535362e-05,0.016168304311361917,0.0023922955915673307,0.001836354144529222,0.000216202547841641,8.538255982614145e-05,0.020698539155126254
14.65,0.00800727551251735,0.0011827415809645698,0.00010686881144818038,0.0002999258432718401,2.0911240603537077e-05,0.0160145510250347,0.0023654831619291396,0.0017995550596310405,0.00021373762289636077,8.364496241414831e-05,0.02047697183190539
14.700000000000001,0.007931121736796764,0.0011694799511179801,0.00010564982096479103,0.0002939274097862531,2.048653640110554e-05,0.015862243473593527,0.0023389599022359603,0.0017635644587175184,0.00021129964192958205,8.194614560442216e-05,0.02025801362208101
14.75,0.007855684956549473,0.0011563617995806936,0.000104444200849718,0.0002880605206199938,2.0071293223952417e-05,0.015711369913098946,0.002312723599161387,0.0017283631237199628,0.000208888401699436,8.028517289580967e-05,0.020041630210575537
14.8,0.007780959321326865,0.0011433860099260389,0.00010325184835096863,0.0002823220542371025,1.9665282999296664e-05,0.01556191864265373,0.0022867720198520777,0.001693932325422615,0.00020650369670193727,7.866113199718666e-05,0.019827787816627546
14.850000000000001,0.007706939002831838,0.001130551456828398,0.00010207265967882057,0.0002767089683802656,1.926828354075693e-05,0.015413878005663677,0.002261102913656796,0.0016602538102815935,0.00020414531935764114,7.707313416302772e-05,0.019616453183122735
14.9,0.007633618195527113,0.0011178570068956439,0.00010090653009559878,0.00027121829793620456,1.888007838705125e-05,0.015267236391054225,0.0022357140137912877,0.0016273097876172275,0.00020181306019119755,7.5520313548205e-05,0.019407593566202145
14.950000000000001,0.00756099111722191,0.001105301519470423,9.97533540020088e-05,0.0002658471528614628,1.850045664535832e-05,0.01512198223444382,0.002210603038940846,0.0015950829171687767,0.0001995067080040176,7.400182658143328e-05,0.019201176725138894
15.0,0.007489052009637449,0.0010928838474011957,9.86130250201317e-05,0.00026059271616681414,1.812921283919925e-05,0.014978104019274898,0.0021857676948023913,0.0015635562970008848,0.0001972260500402634,7.2516851356797e-05,0.018997170912475235
15.05,0.007417795138951624,0.001080602837783906,9.748543607318224e-05,0.00025545224195856254,1.7766146760702704e-05,0.014835590277903248,0.002161205675567812,0.0015327134517513752,0.00019497087214636447,7.106458704281082e-05,0.01879554486441161
15.100000000000001,0.0073472147963233436,0.0010684573326751627,9.637047946213127e-05,0.0002504230535350654,1.741106332712131e-05,0.014694429592646687,0.0021369146653503254,0.0015025383212103924,0.00019274095892426253,6.964425330848524e-05,0.018596267791440153
15.15,0.007277305298396892,0.001056446169777766,9.526804693928912e-05,0.00024550254153685386,1.706377244147077e-05,0.014554610596793784,0.002112892339555532,0.0014730152492211232,0.00019053609387857824,6.825508976588308e-05,0.018399309369214897
15.200000000000001,0.007208060987786737,0.001044568183099412,9.417802977894517e-05,0.00024068816214877875,1.6724088857167465e-05,0.014416121975573473,0.002089136366198824,0.0014441289728926725,0.00018835605955789034,6.689635542866986e-05,0.01820463972965153
15.25,0.007139476233543214,0.0010328222035853843,9.310031884515677e-05,0.00023597743535265774,1.639183204654438e-05,0.014278952467086428,0.0020656444071707686,0.0014158646121159464,0.00018620063769031353,6.556732818617752e-05,0.018012229452249638
15.3,0.007071545431599423,0.0010212070597260146,9.203480465677678e-05,0.00023136794322894063,1.606682607312844e-05,0.014143090863198846,0.002042414119452029,0.0013882076593736438,0.00018406960931355355,6.426730429251377e-05,0.017822049555630586
15.350000000000001,0.007004263005199799,0.0010097215781396894,9.098137744980877e-05,0.00022685732830596286,1.574889946756663e-05,0.014008526010399598,0.002019443156279379,0.0013611439698357772,0.00018196275489961754,6.299559787026652e-05,0.017634071489284635
15.4,0.006937623405310691,0.0009983645841321477,8.993992723717457e-05,0.0002224432919553915,1.5437885107091306e-05,0.013875246810621382,0.0019967291682642953,0.0013346597517323489,0.00017987985447434914,6.175154042836522e-05,0.01744826712552074
15.450000000000001,0.00687162111101335,0.0009871349022328025,8.891034386597781e-05,0.00021812359283251634,1.5133620098418776e-05,0.0137432422220267,0.001974269804465605,0.001308741556995098,0.00017782068773195561,6.05344803936751e-05,0.017264608751613033
15.5,0.006806250629879734,0.000976031356708807,8.789251707234506e-05,0.00021389604536007904,1.4835945663978619e-05,0.013612501259759468,0.001952062713417614,0.0012833762721604742,0.0001757850341446901,5.9343782655914474e-05,0.017083069062138165
15.55,0.006741506498331436,0.0009650527720575474,8.688633653392248e-05,0.00020975851825436693,1.454470703137401e-05,0.013483012996662873,0.0019301055441150949,0.0012585511095262016,0.00017377267306784496,5.817882812549604e-05,0.01690362115149751
15.600000000000001,0.006677383281982184,0.0009541979734782593,8.58916919201059e-05,0.00020570893309234574,1.4259753325977026e-05,0.013354766563964369,0.0019083959469565186,0.0012342535985540744,0.0001717833838402118,5.7039013303908106e-05,0.01672623850661908
15.65,0.006613875575964207,0.0009434657873234108,8.490847294007796e-05,0.00020174526291863318,1.3980937466565295e-05,0.013227751151928414,0.0018869315746468216,0.001210471577511799,0.00016981694588015593,5.592374986626118e-05,0.016550894999833452
15.700000000000001,0.006550978005238854,0.0009328550415305064,8.393656938872559e-05,0.0001978655308911576,1.3708116063909656e-05,0.013101956010477709,0.0018657100830610127,0.0011871931853469455,0.00016787313877745117,5.4832464255638625e-05,0.016377564881918754
15.75,0.006488685224891853,0.0009223645660349395,8.297587119050825e-05,0.0001940678089643795,1.3441149322225295e-05,0.012977370449783705,0.001844729132069879,0.0011644068537862771,0.0001659517423810165,5.376459728890118e-05,0.016206222775309777
15.8,0.00642699192041347,0.0009119931931644949,8.202626844134525e-05,0.00019035021660898394,1.3179900943401162e-05,0.01285398384082694,0.0018239863863289897,0.0011421012996539037,0.0001640525368826905,5.271960377360465e-05,0.016036843667466126
