Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(3),J_total_As
50.550000000000004,0.000656065747440311,9.569245572548613e-05,1.5356430229173908e-05,9.296237380551619e-06,1.5055592676611814e-06,1.3268942739683635e-08,1.174420101564289e-06,7.382926413832983e-08,0.001312131494880622,0.00019138491145097227,5.577742428330972e-05,3.0712860458347816e-05,9.033355605967088e-06,2.348840203128578e-06,1.3268942739683636e-07,2.214877924149895e-07,0.0016017430641021592
50.6,0.0006533404647406243,9.524179085432252e-05,1.5282794994459403e-05,9.232129151021055e-06,1.495023565874957e-06,1.3148327490167309e-08,1.168775207574107e-06,7.332995566986726e-08,0.0013066809294812486,0.00019048358170864504,5.539277490612633e-05,3.056558998891881e-05,8.970141395249742e-06,2.337550415148214e-06,1.3148327490167309e-07,2.199898670096018e-07,0.001594782041037248
50.650000000000006,0.0006506276166102466,9.47934993870631e-05,1.5209555574518463e-05,9.168511748379576e-06,1.4845698158050024e-06,1.3028909793894606e-08,1.1631607389366457e-06,7.283441470016438e-08,0.0013012552332204931,0.0001895869987741262,5.501107049027745e-05,3.0419111149036926e-05,8.907418894830015e-06,2.3263214778732913e-06,1.3028909793894607e-07,2.1850324410049312e-07,0.0015878549463486766
50.7,0.0006479271427027661,9.434756775727787e-05,1.5136709653766258e-05,9.105381053105948e-06,1.4741973177629606e-06,1.2910676768394018e-08,1.1575765170944852e-06,7.234260986569619e-08,0.0012958542854055323,0.00018869513551455575,5.4632286318635686e-05,3.0273419307532516e-05,8.845183906577764e-06,2.3151530341889705e-06,1.291067676839402e-07,2.1702782959708858e-07,0.001580961598084304
50.75,0.0006452389829720454,9.390398248002401e-05,1.5064254930903099e-05,9.042732983186986e-06,1.463905378549658e-06,1.2793615680330118e-08,1.152022364596042e-06,7.185451008835181e-08,0.0012904779659440907,0.00018780796496004802,5.425639789912192e-05,3.0128509861806197e-05,8.783432271297948e-06,2.304044729192084e-06,1.279361568033012e-07,2.1556353026505543e-07,0.001574101815352625
50.800000000000004,0.0006425630776707736,9.346273015135472e-05,1.4992189118825506e-05,8.980563493750367e-06,1.4536933113903045e-06,1.2677713943656193e-08,1.1464981050886496e-06,7.137008457261814e-08,0.0012851261553415473,0.00018692546030270944,5.3883380962502205e-05,2.998437823765101e-05,8.722159868341827e-06,2.292996210177299e-06,1.2677713943656192e-07,2.1411025371785443e-07,0.0015672754183160837
50.85,0.0006398993673490256,9.30237974478309e-05,1.4920509944537795e-05,8.918868576701279e-06,1.4435604358703848e-06,1.256295911779125e-08,1.1410035633116796e-06,7.088930280279316e-08,0.0012797987346980513,0.0001860475948956618,5.3513211460207676e-05,2.984101988907559e-05,8.661362615222309e-06,2.2820071266233592e-06,1.2562959117791251e-07,2.1266790840837948e-07,0.0015604822281844281
50.900000000000006,0.0006372477928528224,9.258717112603476e-05,1.4849215149064075e-05,8.857644260362775e-06,1.433506077872221e-06,1.2449338905820832e-08,1.1355385650896936e-06,7.041213454022793e-08,0.0012744955857056448,0.0001851743422520695,5.314586556217665e-05,2.969843029812815e-05,8.601036467233326e-06,2.271077130179387e-06,1.2449338905820833e-07,2.1123640362068378e-07,0.0015537220672081106
50.95,0.0006346082953227036,9.215283802208717e-05,1.4778302487360897e-05,8.796886609120016e-06,1.423529569512231e-06,1.2336841152721889e-08,1.130102937325648e-06,6.993854982059974e-08,0.0012692165906454072,0.00018430567604417434,5.2781319654720094e-05,2.9556604974721794e-05,8.541177417073385e-06,2.260205874651296e-06,1.2336841152721888e-07,2.0981564946179924e-07,0.001546994758671737
51.0,0.0006319808161923004,9.172078505116669e-05,1.4707769728230268e-05,8.736591723068084e-06,1.4136302490788345e-06,1.2225453843610576e-08,1.1246965079941244e-06,6.946851895121212e-08,0.0012639616323846007,0.00018344157010233338,5.24195503384085e-05,2.9415539456460536e-05,8.481781494473007e-06,2.2493930159882488e-06,1.2225453843610576e-07,2.0840555685363636e-07,0.0015403001268875537
51.050000000000004,0.0006293652971869174,9.129099920703188e-05,1.4637614654233266e-05,8.676755737663563e-06,1.4038074609710339e-06,1.2115165102013388e-08,1.1193191061346108e-06,6.900201250832455e-08,0.0012587305943738349,0.00018258199841406376,5.206053442598138e-05,2.9275229308466533e-05,8.422844765826203e-06,2.2386382122692215e-06,1.2115165102013387e-07,2.0700603752497365e-07,0.001533637997188987
51.1,0.0006267616803221218,9.086346756154634e-05,1.4567835061604156e-05,8.617374823379737e-06,1.3940605556376492e-06,1.200596318816104e-08,1.1139705618448214e-06,6.853900133451109e-08,0.0012535233606442435,0.00018172693512309268,5.1704248940278424e-05,2.9135670123208312e-05,8.364363333825896e-06,2.227941123689643e-06,1.200596318816104e-07,2.056170040035333e-07,0.0015270081959242237
51.150000000000006,0.0006241699079023326,9.043817726420568e-05,1.449842876016491e-05,8.558445185365299e-06,1.3843888895171823e-06,1.1897836497304459e-08,1.1086507062740458e-06,6.807945653604549e-08,0.0012483398158046651,0.00018087635452841136,5.1350671112191794e-05,2.899685752032982e-05,8.306333337103093e-06,2.2173014125480917e-06,1.1897836497304459e-07,2.0423836960813646e-07,0.0015204105504498305
51.2,0.0006215899225194235,9.001511554166812e-05,1.4429393573240372e-05,8.49996306310673e-06,1.374791824978343e-06,1.1790773558053173e-08,1.1033593716165502e-06,6.762334948031484e-08,0.001243179845038847,0.00018003023108333625,5.099977837864038e-05,2.8858787146480745e-05,8.248750949870057e-06,2.2067187432331004e-06,1.1790773558053173e-07,2.0287004844094453e-07,0.0015138448891244287
51.25,0.0006190216670513244,8.959426969728681e-05,1.4360727337573775e-05,8.441924730094067e-06,1.3652687302611872e-06,1.1684763030735251e-08,1.0980963911050072e-06,6.717065179325987e-08,0.0012380433341026488,0.00017918853939457362,5.06515483805644e-05,2.872145467514755e-05,8.191612381567124e-06,2.1961927822100143e-06,1.1684763030735252e-07,2.0151195537977962e-07,0.0015073110413023987
51.300000000000004,0.0006164650846606337,8.917562711064531e-05,1.429242790324284e-05,8.384326493490228e-06,1.3558189794188905e-06,1.1579793705778893e-08,1.09286159900397e-06,6.67213353568431e-08,0.0012329301693212674,0.00017835125422129063,5.030595896094136e-05,2.858485580648568e-05,8.134913876513344e-06,2.18572319800794e-06,1.1579793705778893e-07,2.001640060705293e-07,0.001500808837327635
51.35,0.0006139201187932353,8.875917523709574e-05,1.422449313357639e-05,8.327164693803756e-06,1.3464419522601396e-06,1.1475854502115107e-08,1.0876548306033856e-06,6.627537230654334e-08,0.0012278402375864707,0.0001775183504741915,4.996298816282253e-05,2.844898626715278e-05,8.078651713560837e-06,2.1753096612067713e-06,1.1475854502115107e-07,1.9882611691963003e-07,0.0014943381085273458
51.400000000000006,0.0006113867131769188,8.834490160729892e-05,1.4156920905071323e-05,8.270435704564898e-06,1.3371370342921204e-06,1.1372934465601182e-08,1.0824759222121402e-06,6.58327350288764e-08,0.0012227734263538376,0.00017668980321459784,4.962261422738939e-05,2.8313841810142645e-05,8.022822205752723e-06,2.1649518444242803e-06,1.1372934465601183e-07,1.974982050866292e-07,0.0014878986872058873
51.45,0.0006088648118200101,8.793279382676794e-05,1.4089709107310256e-05,8.214135932005145e-06,1.3279036166641314e-06,1.1271022767464968e-08,1.0773247111516515e-06,6.539339615894221e-08,0.0012177296236400201,0.00017586558765353587,4.928481559203087e-05,2.8179418214620513e-05,7.967421699984789e-06,2.154649422303303e-06,1.1271022767464968e-07,1.9618018847682666e-07,0.001481490406638647
51.5,0.0006063543590100033,8.75228395754135e-05,1.4022855642879482e-05,8.158261814739978e-06,1.3187410961117719e-06,1.1170108702769282e-08,1.0722010357494917e-06,6.495732857799748e-08,0.0012127087180200066,0.000175045679150827,4.894957088843987e-05,2.8045711285758964e-05,7.912446576670632e-06,2.1444020714989835e-06,1.1170108702769282e-07,1.9487198573399245e-07,0.0014751131010659639
51.550000000000004,0.0006038552993122011,8.711502660709235e-05,1.3956358427287516e-05,8.102809823454983e-06,1.309648874901734e-06,1.1070181688896438e-08,1.0671047353330532e-06,6.452450541105411e-08,0.0012077105986244023,0.0001742300532141847,4.86168589407299e-05,2.7912716854575032e-05,7.857893249410405e-06,2.1342094706661064e-06,1.1070181688896438e-07,1.9357351623316234e-07,0.0014687666056870904
51.6,0.0006013675775683618,8.670934274915832e-05,1.389021538888413e-05,8.047776460595213e-06,1.3006263607771788e-06,1.097123126405256e-08,1.062035650223252e-06,6.409490002450248e-08,0.0012027351551367237,0.00017341868549831664,4.828665876357127e-05,2.778043077776826e-05,7.803758164663073e-06,2.124071300446504e-06,1.097123126405256e-07,1.9228470007350745e-07,0.0014624507566542034
51.650000000000006,0.0005988911388953475,8.630577590201528e-05,1.3824424468779758e-05,7.993158260057672e-06,1.2916729669036751e-06,1.0873247085791204e-08,1.056993621728261e-06,6.36684860237604e-08,0.001197782277790695,0.00017261155180403056,4.7958949560346034e-05,2.7648848937559515e-05,7.75003780142205e-06,2.113987243456522e-06,1.0873247085791205e-07,1.910054580712812e-07,0.0014561653910664387
51.7,0.0005964259286837844,8.590431403867355e-05,1.3758983620765536e-05,7.938951786887117e-06,1.2827881118157294e-06,1.077621892955637e-08,1.0519784921372943e-06,6.324523725094634e-08,0.0011928518573675688,0.0001718086280773471,4.7633710721322706e-05,2.7517967241531072e-05,7.696728670894376e-06,2.1039569842745885e-06,1.077621892955637e-07,1.8973571175283903e-07,0.0014499103469639873
51.75,0.0005939718925967231,8.550494520430793e-05,1.3693890811233668e-05,7.885153636974865e-06,1.2739712193638581e-06,1.0680136687244345e-08,1.0469901047144155e-06,6.282512778257615e-08,0.0011879437851934462,0.00017100989040861586,4.731092182184919e-05,2.7387781622467335e-05,7.643827316183149e-06,2.093980209428831e-06,1.0680136687244344e-07,1.8847538334772845e-07,0.0014436854633222108
51.800000000000004,0.0005915289765683079,8.510765751581885e-05,1.3629144019098353e-05,7.831760436760793e-06,1.2652217186622338e-06,1.0584990365784321e-08,1.0420283036923908e-06,6.240813192728541e-08,0.0011830579531366158,0.0001702153150316377,4.6990562620564757e-05,2.7258288038196707e-05,7.5913303119734035e-06,2.0840566073847816e-06,1.0584990365784322e-07,1.8722439578185624e-07,0.001437490580045813
51.85,0.0005890971268024526,8.471243916139604e-05,1.35647412357172e-05,7.778768842938417e-06,1.2565390440368797e-06,1.0490770085737413e-08,1.0370929342665792e-06,6.199422422357513e-08,0.0011781942536049051,0.00016942487832279207,4.66726130576305e-05,2.71294824714344e-05,7.539234264221278e-06,2.0741858685331585e-06,1.0490770085737413e-07,1.8598267267072538e-07,0.0014313255379630446
51.900000000000006,0.0005866762897715172,8.431927840008406e-05,1.3500680464813002e-05,7.726175542162929e-06,1.2479226349743976e-06,1.0397466079913732e-08,1.0321838425888527e-06,6.158337943758054e-08,0.0011733525795430343,0.00016863855680016813,4.635705325297757e-05,2.7001360929626004e-05,7.4875358098463855e-06,2.0643676851777055e-06,1.0397466079913732e-07,1.8475013831274164e-07,0.001425190178819942
51.95,0.0005842664122149972,8.392816356135128e-05,1.3436959722396125e-05,7.673977250762358e-06,1.2393719360712547e-06,1.0305068692007547e-08,1.0273008757615616e-06,6.117557256086373e-08,0.0011685328244299944,0.00016785632712270257,4.6043863504574146e-05,2.687391944479225e-05,7.436231616427528e-06,2.054601751523123e-06,1.0305068692007547e-07,1.835267176825912e-07,0.001419084345274617
52.0,0.0005818674411382119,8.353908304466033e-05,1.3373577036687222e-05,7.622170714451591e-06,1.2308863969835845e-06,1.0213568375249993e-08,1.0224438818315293e-06,6.077077880822908e-08,0.0011637348822764238,0.00016707816608932066,4.573302428670955e-05,2.6747154073374444e-05,7.385318381901507e-06,2.0448877636630585e-06,1.0213568375249992e-07,1.8231233642468723e-07,0.0014130078808915704
52.050000000000004,0.0005794793238110026,8.315202531904174e-05,1.3310530448040501e-05,7.570752708049413e-06,1.2224654723775269e-06,1.012295569107929e-08,1.0176127097840862e-06,6.036897361556123e-08,0.0011589586476220051,0.00016630405063808347,4.5424516248296476e-05,2.6621060896081002e-05,7.334792834265162e-06,2.0352254195681723e-06,1.0122955691079291e-07,1.8110692084668371e-07,0.0014069606301360571
52.1,0.0005771020077664362,8.276697892266994e-05,1.3247818008867454e-05,7.519720035198453e-06,1.214108621880089e-06,1.0033221307828198e-08,1.012807209537143e-06,5.997013263768635e-08,0.0011542040155328723,0.00016553395784533987,4.511832021119072e-05,2.6495636017734908e-05,7.284651731280534e-06,2.025614419074286e-06,1.0033221307828198e-07,1.7991039791305904e-07,0.001400942438368484
52.150000000000006,0.0005747354407995112,8.238393246244114e-05,1.3185437783560947e-05,7.469069528087941e-06,1.205815310030511e-06,9.944355999428291e-09,1.0080272319352924e-06,5.95742317462555e-08,0.0011494708815990224,0.00016476786492488227,4.481441716852765e-05,2.6370875567121894e-05,7.2348918601830655e-06,2.016054463870585e-06,9.944355999428292e-08,1.787226952387665e-07,0.0013949531518388405
52.2,0.0005723795709658742,8.200287461355455e-05,1.3123387848419914e-05,7.418798047179416e-06,1.1975850062321576e-06,9.856350644131048e-09,1.0032726287439546e-06,5.918124702764957e-08,0.0011447591419317484,0.0001640057492271091,4.45127882830765e-05,2.624677569683983e-05,7.185510037392945e-06,2.006545257487909e-06,9.856350644131048e-08,1.7754374108294872e-07,0.0013889926176811791
52.25,0.000570034346580537,8.162379411909511e-05,1.306166629157436e-05,7.368902480935141e-06,1.189417184704898e-06,9.769196223245409e-09,9.9854325264355e-07,5.8791154780906153e-08,0.001140068693161074,0.00016324758823819022,4.4213414885610843e-05,2.612333258314872e-05,7.1365031082293876e-06,1.9970865052871e-06,9.769196223245409e-08,1.7637346434271845e-07,0.0013830606839081157
52.300000000000004,0.0005676997162166029,8.124667978961922e-05,1.3000271212910912e-05,7.319379745549378e-06,1.1813113244379944e-06,9.682883819891646e-09,9.938389572237136e-07,5.8403931515668105e-08,0.0011353994324332058,0.00016249335957923845,4.3916278473296266e-05,2.6000542425821824e-05,7.0878679466279664e-06,1.987677914447427e-06,9.682883819891647e-08,1.752117945470043e-07,0.0013771571994053839
52.35,0.0005653756287039982,8.087152050274291e-05,1.2939200723998808e-05,7.270226784682418e-06,1.1732669091434842e-06,9.597404617771266e-09,9.891595969775448e-07,5.8019553950153715e-08,0.0011307512574079963,0.00016174304100548582,4.3621360708094505e-05,2.5878401447997615e-05,7.039601454860905e-06,1.9783191939550896e-06,9.597404617771265e-08,1.7405866185046115e-07,0.0013712820139264185
52.400000000000006,0.0005630620331282059,8.049830520273174e-05,1.287845294801626e-05,7.221440569197262e-06,1.1652834272100375e-06,9.512749899952654e-09,9.845050272958866e-07,5.763799900914637e-08,0.0011261240662564119,0.00016099661040546348,4.3328643415183575e-05,2.575690589603252e-05,6.9917005632602246e-06,1.969010054591773e-06,9.512749899952655e-08,1.729139970274391e-07,0.0013654349780869704
52.45,0.0005607588788290109,8.012702290009403e-05,1.2818026019677391e-05,7.173018096899105e-06,1.157360371657314e-06,9.428911047672488e-09,9.798751044616436e-07,5.7259243822009554e-08,0.0011215177576580219,0.00016025404580018805,4.303810858139463e-05,2.5636052039354783e-05,6.944162229943883e-06,1.959750208923287e-06,9.428911047672488e-08,1.7177773146602866e-07,0.001359615943359769
52.5,0.0005584661153992442,7.975766267117556e-05,1.2757918085159469e-05,7.124956392277381e-06,1.1494972400907802e-06,9.34587953915243e-09,9.752696856441335e-07,5.6883265720716984e-08,0.0011169322307984883,0.00015951532534235112,4.274973835366429e-05,2.5515836170318938e-05,6.896983440544681e-06,1.950539371288267e-06,9.345879539152429e-08,1.7064979716215095e-07,0.0013538247620692094
52.550000000000004,0.0005561836926835371,7.939021365775723e-05,1.269812730203069e-05,7.077252506250513e-06,1.141693534657009e-06,9.263646948431075e-09,9.706886288934774e-07,5.651004223790392e-08,0.0011123673853670741,0.00015878042731551446,4.2463515037503074e-05,2.539625460406138e-05,6.8501612079420544e-06,1.9413772577869547e-06,9.263646948431075e-08,1.6953012671371175e-07,0.00134806128738608
52.6,0.0005539115607770805,7.902466506665497e-05,1.2638651839178386e-05,7.029903515913274e-06,1.1339487619994436e-06,9.182204944210837e-09,9.661317931350187e-07,5.613955110494277e-08,0.001107823121554161,0.00015804933013330993,4.217942109547964e-05,2.5277303678356772e-05,6.803692571996662e-06,1.9322635862700374e-06,9.182204944210836e-08,1.684186533148283e-07,0.001342325373322331
52.650000000000006,0.0005516496700243866,7.866100616932155e-05,1.257948987673759e-05,6.982906524286656e-06,1.1262624332146146e-06,9.101545288719602e-09,9.61599038163776e-07,5.577177025003469e-08,0.0011032993400487733,0.0001573220123386431,4.189743914571994e-05,2.515897975347518e-05,6.757574599287687e-06,1.923198076327552e-06,9.101545288719602e-08,1.6731531075010405e-07,0.001336616874725864
52.7,0.0005493979710180607,7.829922630145147e-05,1.252063960602016e-05,6.9362586600704e-06,1.1186340638088264e-06,9.021659836587089e-09,9.57090224638936e-07,5.540667779632305e-08,0.0010987959420361215,0.00015659845260290294,4.16175519604224e-05,2.504127921204032e-05,6.711804382852959e-06,1.914180449277872e-06,9.02165983658709e-08,1.6622003338896915e-07,0.001330935647275373
52.75,0.0005471564145975736,7.79393148625874e-05,1.2462099229444208e-05,6.889957077397938e-06,1.1110631736552803e-06,8.942540533735379e-09,9.526052140783728e-07,5.504425206002486e-08,0.0010943128291951473,0.0001558786297251748,4.1339742464387624e-05,2.4924198458888416e-05,6.666379041931682e-06,1.9052104281567457e-06,8.942540533735379e-08,1.651327561800746e-07,0.001325281547475204
52.800000000000004,0.000544924951848043,7.75812613157294e-05,1.2403866960464049e-05,6.843998955593912e-06,1.1035492869516527e-06,8.864179416283841e-09,9.48143868853206e-07,5.4684471548582526e-08,0.001089849903696086,0.0001551625226314588,4.106399373356347e-05,2.4807733920928098e-05,6.621295721709917e-06,1.896287737706412e-06,8.86417941628384e-08,1.6405341464574757e-07,0.0013196544326502615
52.85,0.0005427035340990201,7.722505518694649e-05,1.2345941023500572e-05,6.798381498934155e-06,1.0960919321781153e-06,8.786568609467935e-09,9.437060521823927e-07,5.4327314958834184e-08,0.0010854070681980401,0.00015445011037389298,4.079028899360493e-05,2.4691882047001144e-05,6.576551593068692e-06,1.8874121043647853e-06,8.786568609467936e-08,1.6298194487650255e-07,0.0013140541609409436
52.900000000000006,0.0005404921129232784,7.687068606498991e-05,1.2288319653871953e-05,6.75310193640805e-06,1.08869064205578e-06,8.709700326571785e-09,9.392916281273463e-07,5.397276117520272e-08,0.0010809842258465568,0.00015374137212997982,4.05186116184483e-05,2.4576639307743907e-05,6.5321438523346804e-06,1.8785832562546926e-06,8.709700326571785e-08,1.6191828352560817e-07,0.0013084805912981098
52.95,0.0005382906401356129,7.651814360090954e-05,1.2231001097724925e-05,6.708157521483408e-06,1.0813449535055915e-06,8.633566867874524e-09,9.349004615865985e-07,5.362078926790436e-08,0.0010765812802712258,0.00015303628720181908,4.024894512890045e-05,2.446200219544985e-05,6.488069721033549e-06,1.869800923173197e-06,8.633566867874524e-08,1.6086236780371307e-07,0.0013029335834780843
53.0,0.0005360990677916394,7.616741750767172e-05,1.2173983611966333e-05,6.663545531873638e-06,1.0740544076076292e-06,8.55816061960988e-09,9.305324182904838e-07,5.327137849117506e-08,0.0010721981355832789,0.00015233483501534345,3.998127319124183e-05,2.4347967223932666e-05,6.444326445645775e-06,1.8610648365809676e-06,8.55816061960988e-08,1.5981413547352518e-07,0.001297412998037693
53.050000000000004,0.0005339173481866032,7.581849755977985e-05,1.21172654641952e-05,6.6192632693073475e-06,1.066818549560844e-06,8.483474052939102e-09,9.261873647958631e-07,5.292450828151428e-08,0.0010678346963732064,0.0001516369951195597,3.9715579615844085e-05,2.42345309283904e-05,6.400911297365063e-06,1.8523747295917262e-06,8.483474052939103e-08,1.5877352484454284e-07,0.001291918696329331
53.1,0.0005317454338541921,7.547137359289721e-05,1.2060844932635207e-05,6.5753080593002775e-06,1.0596369286432098e-06,8.409499722937047e-09,9.218651684808812e-07,5.2580158255948305e-08,0.0010634908677083841,0.00015094274718579443,3.945184835580166e-05,2.4121689865270413e-05,6.357821571859259e-06,1.8437303369617625e-06,8.409499722937046e-08,1.577404747678449e-07,0.0012864505404960687
53.150000000000006,0.0005295832775653525,7.512603550347163e-05,1.2004720306067505e-05,6.531677250929495e-06,1.052509098172278e-06,8.33623026759102e-09,9.175656975397504e-07,5.223830821031129e-08,0.001059166555130705,0.00015025207100694327,3.919006350557697e-05,2.400944061213501e-05,6.315054589033668e-06,1.835131395079501e-06,8.33623026759102e-08,1.5671492463093388e-07,0.00128100839346678
53.2,0.000527430832327115,7.478247324836292e-05,1.1948889883764069e-05,6.488368216609968e-06,1.0454346154661562e-06,8.26365840681244e-09,9.132888209775742e-07,5.189893811754292e-08,0.00105486166465423,0.00014956494649672584,3.8930209299659806e-05,2.3897779767528137e-05,6.272607692796937e-06,1.8265776419551483e-06,8.26365840681244e-08,1.5569681435262877e-07,0.0012755921189513168
53.25,0.0005252880513814209,7.444067684447193e-05,1.1893351975421326e-05,6.4453783518733105e-06,1.038413041804872e-06,8.191776941460886e-09,9.090344086051933e-07,5.156202812600403e-08,0.0010505761027628418,0.00014888135368894387,3.8672270111239865e-05,2.378670395084265e-05,6.230478250829231e-06,1.8180688172103865e-06,8.191776941460887e-08,1.546860843780121e-07,0.0012702015814357002
53.300000000000004,0.000523154888203957,7.410063636837229e-05,1.1838104901094295e-05,6.402705075148829e-06,1.0314439423921506e-06,8.120578752380726e-09,9.048023310340722e-07,5.122755855780945e-08,0.001046309776407914,0.00014820127273674458,3.8416230450892974e-05,2.367620980218859e-05,6.188663654352904e-06,1.8096046620681444e-06,8.120578752380725e-08,1.5368267567342836e-07,0.0012648366461773587
53.35,0.0005210312965029954,7.376234195594418e-05,1.1783146991131112e-05,6.36034582754679e-06,1.0245268863175853e-06,8.050056799449956e-09,9.005924596712177e-07,5.089550990717815e-08,0.0010420625930059907,0.00014752468391188836,3.816207496528074e-05,2.3566293982262224e-05,6.147161317905512e-06,1.8011849193424353e-06,8.050056799449956e-08,1.5268652972153446e-07,0.0012594971792003861
53.400000000000006,0.0005189172302182361,7.342578380201003e-05,1.1728476586107889e-05,6.31829807264381e-06,1.0176614465191862e-06,7.980204120640883e-09,8.964046667141202e-07,5.0565862838800105e-08,0.0010378344604364722,0.00014685156760402005,3.790978843586286e-05,2.3456953172215778e-05,6.105968679115118e-06,1.7928093334282405e-06,7.980204120640883e-08,1.516975885164003e-07,0.0012541830472908371
53.45,0.0005168126435196589,7.309095215997288e-05,1.1674092036764098e-05,6.276559296270519e-06,1.0108471997463325e-06,7.911013831092895e-09,8.922388251457371e-07,5.023859818622002e-08,0.0010336252870393177,0.00014618190431994575,3.7659355777623114e-05,2.3348184073528197e-05,6.065083198477995e-06,1.7844776502914743e-06,7.911013831092896e-08,1.5071579455866006e-07,0.0012488941179920536
53.5,0.0005147174908063758,7.275783734145634e-05,1.161999170393823e-05,6.235127006301267e-06,1.0040837265230906e-06,7.842479122196873e-09,8.880948087294982e-07,4.991369695023701e-08,0.0010294349816127517,0.00014551567468291268,3.741076203780761e-05,2.323998340787646e-05,6.0245023591385435e-06,1.7761896174589963e-06,7.842479122196873e-08,1.4974109085071103e-07,0.0012436302596000185
53.550000000000004,0.0005126317267054929,7.242642971594708e-05,1.1566173958503929e-05,6.193998732446021e-06,9.973706111119201e-07,7.774593260691186e-09,8.839724920043486e-07,4.959114029732114e-08,0.0010252634534109858,0.00014485285943189417,3.716399239467612e-05,2.3132347917007858e-05,5.98422366667152e-06,1.7679449840086973e-06,7.774593260691186e-08,1.4877342089196343e-07,0.0012383913411587431
53.6,0.0005105553060709755,7.20967197104395e-05,1.1512637181306535e-05,6.153172026044356e-06,9.907074414777538e-07,7.707349587769129e-09,8.798717502798229e-07,4.927090955804613e-08,0.001021110612141951,0.000144193439420879,3.691903215626614e-05,2.302527436261307e-05,5.944244648866523e-06,1.7597435005596458e-06,7.707349587769129e-08,1.4781272867413838e-07,0.001233177232455687
53.650000000000006,0.000508488183982517,7.1768697809082e-05,1.1459379763099929e-05,6.1126444598614725e-06,9.840938092524356e-07,7.640741518197597e-09,8.75792459631142e-07,4.895298622553806e-08,0.001016976367965034,0.000143537395618164,3.6675866759168837e-05,2.2918759526199858e-05,5.904562855514614e-06,1.751584919262284e-06,7.640741518197598e-08,1.4685895867661416e-07,0.0012279878040172023
53.7,0.0005064303157444169,7.144235455282613e-05,1.1406400104483889e-05,6.072413627886347e-06,9.775293096995409e-07,7.574762539446876e-09,8.717344968943516e-07,4.8637351953939494e-08,0.0010128606314888339,0.00014288470910565226,3.643448176731808e-05,2.2812800208967778e-05,5.865175858197246e-06,1.7434689937887033e-06,7.574762539446876e-08,1.459120558618185e-07,0.0012228229271040141
53.75,0.0005043816568844592,7.111768053907711e-05,1.1353696615841725e-05,6.03247714513184e-06,9.710135416795415e-07,7.509406210831345e-09,8.676977396614815e-07,4.8323988556889116e-08,0.0010087633137689184,0.00014223536107815422,3.619486287079104e-05,2.270739323168345e-05,5.826081250077249e-06,1.735395479322963e-06,7.509406210831345e-08,1.4497196567066734e-07,0.0012176824737067263
53.800000000000004,0.0005023421631527995,7.079466642134686e-05,1.1301267717278377e-05,5.992832647436861e-06,9.6454610761534e-07,7.444666162661149e-09,8.636820662757416e-07,4.8012878006017794e-08,0.001004684326305599,0.00014158933284269372,3.595699588462117e-05,2.2602535434556753e-05,5.787276645692039e-06,1.7273641325514831e-06,7.444666162661149e-08,1.4403863401805338e-07,0.0012125663165413587
53.85,0.0005003117905208564,7.04733029089092e-05,1.124911183855889e-05,5.953477791270537e-06,9.58126613458155e-07,7.380536095404399e-09,8.596873558267464e-07,4.7704002429459166e-08,0.0010006235810417128,0.0001409466058178184,3.572086674762322e-05,2.249822367711778e-05,5.748759680748931e-06,1.7193747116534928e-06,7.380536095404399e-08,1.431120072883775e-07,0.001207474329044917
53.900000000000006,0.0004982904951802061,7.015358076645662e-05,1.119722741904721e-05,5.91441025353828e-06,9.517546686537497e-07,7.31700977885993e-09,8.557134881457665e-07,4.739734411037523e-08,0.0009965809903604121,0.00014030716153291324,3.548646152122968e-05,2.239445483809442e-05,5.710528011922498e-06,1.711426976291533e-06,7.31700977885993e-08,1.4219203233112568e-07,0.0012024063853709832
53.95,0.0004962782335414854,6.983549081375972e-05,1.1145612907645461e-05,5.875627731389895e-06,9.454298861090166e-07,7.254081051340519e-09,8.517603438010156e-07,4.7092885485497597e-08,0.0009925564670829707,0.00013967098162751945,3.525376638833937e-05,2.2291225815290922e-05,5.6725793166541e-06,1.7035206876020313e-06,7.254081051340518e-08,1.412786564564928e-07,0.0011973623603853466
54.0,0.0004942749622332961,6.951902392532816e-05,1.1094266762733503e-05,5.837127942029531e-06,9.39151882158894e-07,7.191743818866232e-09,8.478278040929604e-07,4.6790609143683294e-08,0.0009885499244665923,0.00013903804785065632,3.502276765217719e-05,2.2188533525467005e-05,5.634911292953364e-06,1.6956556081859208e-06,7.191743818866232e-08,1.4037182743104987e-07,0.0011923421296616522
54.050000000000004,0.0004922806381011172,6.920417103007397e-05,1.1043187452108925e-05,5.7989086225275895e-06,9.329202765336292e-07,7.129992054367982e-09,8.439157510496628e-07,4.649049782448376e-08,0.0009845612762022344,0.00013840834206014794,3.479345173516554e-05,2.208637490421785e-05,5.597521659201775e-06,1.6878315020993255e-06,7.129992054367982e-08,1.394714934734513e-07,0.001187345569477084
