Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(2),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Pa_relativistic
42.650000000000006,0.00474417248316011,0.0007365869415109287,0.004190322765024778,0.003230466167172844,0.0003648994807010725,0.0010786822590679657,0.0010559463725631725,0.0005450843135289203,0.0004427849406898921,0.00013705271018413681,0.0002770794924579554,0.00028955206954618944,0.0001799513928747194,0.00014738874294448347,8.711650812600648e-06,7.3611321366978444e-06,3.80111142428463e-05,6.473654562965172e-05,6.798641583401298e-05,3.613759326196144e-05,2.9373407369377287e-05,7.066654033183583e-07,7.729439468252962e-06,1.088701845542645e-05,1.0575291055561916e-05,1.8762431273769527e-06,6.541485778458803e-07,0.04879615834223719
42.7,0.004739552693203891,0.0007350150774993718,0.004178972931774916,0.003219069857411405,0.0003623931257023436,0.0010769928895143109,0.001052948126741446,0.0005415285726203447,0.0004397393729149538,0.00013600210163309864,0.00027678861597429314,0.00028882626497127073,0.00017878650616024252,0.0001463787758059138,8.626223897700978e-06,7.28725178220729e-06,3.771364992604516e-05,6.467808083423056e-05,6.782273281171279e-05,3.590420310174174e-05,2.9172386930860322e-05,6.997888580084469e-07,7.668594826875696e-06,1.087756025099476e-05,1.0550080936068696e-05,1.8641096729985818e-06,6.489106554292292e-07,0.04864141610155177
42.75,0.004734934128862129,0.0007334627022631337,0.00416764906076607,0.003207710329480751,0.0003599095841843195,0.001075298772820163,0.0010499525509043497,0.0005379973058311544,0.00043671581007282334,0.00013496056547011504,0.0002764955421701482,0.00028810004014637083,0.00017762943642340336,0.00014537597830142717,8.541696695676371e-06,7.214164931352327e-06,3.7418719161488966e-05,6.46190544139025e-05,6.765887355121756e-05,3.567236776126865e-05,2.897278635154975e-05,6.929753342059137e-07,7.608264799338549e-06,1.0867994745289613e-05,1.0524808548725668e-05,1.8520497501161404e-06,6.437184155332294e-07,0.04848730801513043
42.800000000000004,0.004730316800828361,0.0007319296366962644,0.004156351136940952,0.003196387503856738,0.00035744869537759124,0.001073599971657342,0.0010469597049622991,0.0005344903398190012,0.0004337140885974766,0.00013392804262254057,0.0002762002860049663,0.0002873734203437738,0.00017648013160883949,0.0001443802994996359,8.458059103175829e-06,7.141862521522776e-06,3.7126305892576084e-05,6.455946935393509e-05,6.749484451092612e-05,3.544207698076444e-05,2.877459553554645e-05,6.86223308307938e-07,7.54844931265731e-06,1.0858321904016416e-05,1.0499473394136803e-05,1.8400677194860689e-06,6.38571225746761e-07,0.04833383102846312
42.85,0.004725700719764628,0.000730415702858769,0.00414507914487889,0.0031851013008217365,0.00035501029920177865,0.0010718965485188986,0.0010439696481634741,0.0005310075024630458,0.0004307340461391212,0.00013290447418871408,0.00027590286254166343,0.000286646430630278,0.00017533853997615196,0.0001433916888084216,8.375301137117287e-06,7.070335599603421e-06,3.683639410000693e-05,6.449932868158635e-05,6.733065210129367e-05,3.521332056840646e-05,2.857780446345425e-05,6.795323613121769e-07,7.489148215602195e-06,1.0848542567942618e-05,1.0474077464988065e-05,1.828168962369148e-06,6.334679847878262e-07,0.04818098211753454
42.900000000000006,0.004721085896301474,0.0007289207239717687,0.004133833068798866,0.0031738516404687263,0.0003525942362681,0.0010701885657148874,0.0010409824390970649,0.0005275486228558975,0.0004277755215555744,0.00013188980144076962,0.0002756032869424962,0.00028591909586725975,0.00017420461009866225,0.00014241009597318704,8.29341293317844e-06,6.9995753205813874e-06,3.654896780276095e-05,6.443863546481717e-05,6.716630268486768e-05,3.498608840694603e-05,2.8382403201838633e-05,6.729031487618703e-07,7.430361050086027e-06,1.0838658442820202e-05,1.044862518753749e-05,1.8163575459833842e-06,6.284081167925848e-07,0.048028758287689946
42.95,0.004716472341037957,0.0007274445244126609,0.004122612892562549,0.003162638442705383,0.0003502003478818391,0.001068476085368242,0.0010379981356965484,0.0005241135312956018,0.0004248383549036989,0.00013088396582737957,0.00027530157446500463,0.00028519144071076965,0.00017307829086216352,0.00014143547107510867,8.212384744307457e-06,6.929572946172115e-06,3.6264011059051356e-05,6.437739281102859e-05,6.700180257636151e-05,3.476037045924673e-05,2.8188381911227654e-05,6.663370278384453e-07,7.372086844984449e-06,1.0828672024788486e-05,1.04231231815356e-05,1.8046346390891172e-06,6.233921985397395e-07,0.047877156571008696
43.0,0.004711860064541651,0.000725986929710271,0.004111418599677315,0.0031514616272581095,0.0003478284760447014,0.0010667591694107487,0.0010350167952429832,0.0005207020592776639,0.00042192238743088406,0.0001298869089764267,0.00027499774045802554,0.00028446348961165817,0.00017195953146366185,0.00014046776452938654,8.132206939252991e-06,6.8603198434633485e-06,3.598150796725677e-05,6.43156038658226e-05,6.683715804275476e-05,3.4536156772300134e-05,2.7995730852019873e-05,6.598355619948608e-07,7.314323947591395e-06,1.0818586465839637e-05,1.0397579855991469e-05,1.7929986583199034e-06,6.184217749173044e-07,0.047726174022820915
43.050000000000004,0.0047072490773486545,0.0007245477665400023,0.0041002501732992505,0.0031403211136760522,0.000345478463457069,0.0010650378795791179,0.001032038474368332,0.0005173140394871181,0.0004190274615665827,0.0001288985726976094,0.0002746918003577769,0.00028373526681573186,0.00017084828141011174,0.00013950692708349484,8.05287000111346e-06,6.791807483577153e-06,3.570144266683107e-05,6.425327181178557e-05,6.667237530340877e-05,3.431343747938366e-05,2.7804440387810996e-05,6.534001816297005e-07,7.257069905061113e-06,1.0808405388621705e-05,1.0372004870800544e-05,1.7814468829669993e-06,6.134984570946907e-07,0.04757580771801035
43.1,0.0047026393899636,0.0007231268627189823,0.0040891075962361575,0.0031292168213350843,0.0003431501535201535,0.001063312277411154,0.0010290632290588081,0.0005139493057906395,0.00041615342091389895,0.00012791889898498013,0.000274383769684011,0.0002830067963639386,0.00016974449051714445,0.00013855290981543212,7.974364525905258e-06,6.724027440349588e-06,3.5423799339191384e-05,6.419039986729286e-05,6.650746053018352e-05,3.4092202800154645e-05,2.7614500985832473e-05,6.470321024295165e-07,7.200321404449852e-06,1.0798132663900457e-05,1.034640850452939e-05,1.7699773596147267e-06,6.086228674335042e-07,0.047426054747458236
43.150000000000006,0.004698031012859656,0.0007217240472012023,0.004077990850950524,0.003118148669441745,0.0003408433903380441,0.0010615824242420175,0.0010260911146582365,0.0005106076932286929,0.0004133001102412233,0.00012694783001941602,0.00027407366403623605,0.00028227810209258044,0.00016864810890778806,0.00013760566413197016,7.896681221149501e-06,6.656971389027698e-06,3.5148562208584527e-05,6.412699128533344e-05,6.634241984754224e-05,3.38724430386223e-05,2.742590321440204e-05,6.407324306028356e-07,7.144074275639525e-06,1.078777216703418e-05,1.0320800975712969e-05,1.758589906735299e-06,6.037940906560481e-07,0.04727691221484499
43.2,0.004693423956478539,0.0007203391500726584,0.004066899919562509,0.0031071165770371685,0.00033855801871966084,0.0010598483812005836,0.0010231221858714448,0.00050728903800773,0.0004104673754739245,0.00012598530817102655,0.0002737614990900057,0.00028154920763355545,0.00016755908701118335,0.00013666514176690478,7.819810904477338e-06,6.590631104983817e-06,3.48757155429332e-05,6.406304935235349e-05,6.61772593326315e-05,3.3654148579093236e-05,2.7238637737503007e-05,6.345023161918443e-07,7.088323556832391e-06,1.077732753155318e-05,1.0295191768294231e-05,1.7472856351333883e-06,5.990099670896032e-07,0.047128377233860146
43.25,0.004688818231230519,0.0007189720025464851,0.004055834783852891,0.003096120463000962,0.00033629388418060524,0.0010581102092058912,0.0010201564967676653,0.0005039931774924218,0.0004076550636860864,0.00012503127600149486,0.0002734472905932741,0.000280820136414625,0.00016647737556129105,0.0001357312947793053,7.743744502253255e-06,6.524998462446673e-06,3.4605243654661556e-05,6.399857738711771e-05,6.601198501532509e-05,3.343730988033273e-05,2.705269530681706e-05,6.283429764452609e-07,7.033063617789838e-06,1.0766801918221704e-05,1.0269589011119703e-05,1.7360652646180833e-06,5.942680357715498e-07,0.04698044692558825
43.300000000000004,0.004684213847494428,0.0007176224369580895,0.004044795425266018,0.003085160246055065,0.0003340508329449173,0.0010563679689636835,0.0010171941007839625,0.0005007199501979381,0.00040486302309229944,0.00012408567626635714,0.0002731310543628179,0.00028009091165970865,0.00016540292559559492,0.0001348040755517655,7.668473048216399e-06,6.460065433249295e-06,3.433713090150154e-05,6.393357873958781e-05,6.584660287822395e-05,3.3221917468317626e-05,2.686806675172454e-05,6.222554564490573e-07,6.978288331876354e-06,1.0756197816782889e-05,1.0243998956835234e-05,1.7249273450449224e-06,5.895665326214085e-07,0.046833118415927924
43.35,0.0046796108156176705,0.0007162902867602828,0.0040337818249127485,0.00307423584476758,0.00033182871194673756,0.0010546217209630392,0.001014235050728676,0.0004974691957822671,0.00040209110303950253,0.00012314845191721953,0.0002728128062807218,0.00027936155638920424,0.00016433568845379884,0.00013388343678865581,7.593987682139573e-06,6.3958240855934125e-06,3.407136168728033e-05,6.386805678981737e-05,6.568111885660678e-05,3.300796192806238e-05,2.6684742967937756e-05,6.162402038671226e-07,6.923991284545596e-06,1.0745516895077469e-05,1.021842559753534e-05,1.7138676673824165e-06,5.849048267799731e-07,0.046686388833408046
43.400000000000006,0.004675009145916228,0.000714975386518408,0.0040227939635733645,0.0030633471775565564,0.0003296273688318722,0.0010528715254730897,0.0010112793987848787,0.0004942407550385736,0.00039933915399887135,0.0001222195461039122,0.00027249256229092876,0.0002786320934203325,0.00016327561577651718,0.00013296933151437477,7.520279648505582e-06,6.332266582830033e-06,3.380792046268897e-05,6.380201494686286e-05,6.551553883832983e-05,3.2795433895072866e-05,2.6502714905539008e-05,6.102967208792225e-07,6.87016600339774e-06,1.0734759906632947e-05,1.0192870443807602e-05,1.702880332463413e-06,5.802830538330049e-07,0.04654025530801932
