Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(4),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_Np_relativistic
54.45,0.0037090362693793597,0.0006128869875534899,0.0023269390665831423,0.0014868043120439044,0.0001458278066735155,0.0006895739165401173,0.0005280260336194662,0.00014595781097695762,0.00010872413801882246,4.2814351032060035e-05,0.00019073797176848433,0.0001520573648080499,4.9070208660299904e-05,3.677893451055657e-05,1.3367199737068896e-06,1.0648046709399336e-06,1.1415147761898608e-05,4.6826199853843485e-05,3.7239794602799155e-05,1.0354177525852586e-05,7.696006300729616e-06,1.3282351582302283e-07,2.3067442052092964e-06,7.986620906268828e-06,5.7637116094998245e-06,4.960210644617113e-07,1.7400955020956174e-07,0.026170904384320678
54.5,0.0037051171219470223,0.000612876368242681,0.0023206352518928787,0.0014815813236183004,0.00014559883712179396,0.0006879654195006166,0.0005262414400831512,0.00014511245054177807,0.00010805561694913922,4.269992352054976e-05,0.00019032631458831386,0.00015155413626003733,4.878443709169968e-05,3.655123676951183e-05,1.3257107193531667e-06,1.055770770994583e-06,1.138062649837999e-05,4.672762379144093e-05,3.711734836048608e-05,1.0293802424149458e-05,7.648278927431874e-06,1.3170634262773683e-07,2.299584775552966e-06,7.969751853178467e-06,5.744589358628071e-06,4.931359131015021e-07,1.7342943235762527e-07,0.026104209804926632
54.550000000000004,0.003701200506638051,0.0006128664911635937,0.0023143484259301145,0.0014763769307504164,0.0001453732398924282,0.0006863591933331009,0.0005244622625991596,0.00014427238337700387,0.00010739150292445419,4.25869932057049e-05,0.00018991494951797302,0.00015105230591432782,4.850045616859509e-05,3.632504507363679e-05,1.314799413963475e-06,1.046819234210018e-06,1.1346545404306556e-05,4.6629094902991976e-05,3.699523229686655e-05,1.0233803445144183e-05,7.600864816137061e-06,1.3060079733007653e-07,2.2925293547060494e-06,7.952903373165204e-06,5.72553394669601e-06,4.902717130326454e-07,1.7285999159755215e-07,0.026037743601553476
54.6,0.003697286427595994,0.0006128573267616332,0.0023080785511491084,0.0014711910717905027,0.00014515097794663446,0.0006847552488493041,0.0005226884927799268,0.00014343757427553904,0.00010673176522613505,4.247554487182815e-05,0.00018950388198674193,0.00015055187310983578,4.821825407065994e-05,3.6100348955625114e-05,1.303985123627606e-06,1.0379492588271747e-06,1.1312900079690269e-05,4.653061468110651e-05,3.687344632953553e-05,1.0174178463103554e-05,7.5537621908419235e-06,1.295075331375302e-07,2.2855754236517983e-06,7.93608085651253e-06,5.706551829392562e-06,4.874288256866905e-07,1.7230034408915467e-07,0.02597150485369281
54.650000000000006,0.0036933748889427537,0.0006128488457845911,0.0023018255900128758,0.0014660236852379138,0.0001449320145461595,0.0006831535967174906,0.0005209201221614193,0.00014260798827486833,0.0001060763733588345,4.236556342321153e-05,0.00018909311737179665,0.00015005283714725467,4.793781905785842e-05,3.587713802320205e-05,1.2932669239195076e-06,1.0291600513815785e-06,1.1279686159121354e-05,4.6432184607996945e-05,3.6751990380417156e-05,1.011492543365479e-05,7.506969368824083e-06,1.2842710507577297e-07,2.2787200902641296e-06,7.919289034916728e-06,5.687648628688183e-06,4.846066142418741e-07,1.7175001319284694e-07,0.025905492640191312
54.7,0.0036894658947786312,0.0006128410192804985,0.0022955895049938707,0.0014608747097412881,0.0001447163132513847,0.0006815542474633953,0.0005191571422042945,0.00014178359065531712,0.00010542529704882513,4.2257033883406225e-05,0.00018868266099846394,0.00014955519728951754,4.7659139469902206e-05,3.565540195858345e-05,1.2826438997955318e-06,1.0204508266129718e-06,1.124689931144861e-05,4.6333806155774865e-05,3.663086437744874e-05,1.0056042379222939e-05,7.46048474373293e-06,1.2735991588686963e-07,2.2719601629658045e-06,7.902531824100364e-06,5.6688289339790435e-06,4.818035760593882e-07,1.712088612298691e-07,0.02583970603789236
54.75,0.00368555944918236,0.0006128338185954911,0.002289370258574651,0.0014557440840987125,0.00014450383791943678,0.000679957211471158,0.0005173995442950458,0.00014096434693832213,0.0001047785062423455,4.214994139449442e-05,0.00018827251814047577,0.00014905895276225292,4.738220372571047e-05,3.543513051793814e-05,1.2721151454935562e-06,1.0118208073756633e-06,1.1214535239459148e-05,4.6235480786633386e-05,3.6510068255719207e-05,9.997527372621033e-06,7.41430676647025e-06,1.2630617997673802e-07,2.2652922336456253e-06,7.885812197113962e-06,5.650096145582064e-06,4.790179004880867e-07,1.706768728760395e-07,0.025774144120704334
54.800000000000004,0.0036816555562111477,0.0006128272153716848,0.002283167813248543,0.001450631747257887,0.0001442945527023061,0.000678362498984257,0.0005156473197471411,0.00014015022288471548,0.00010413597110395946,4.204427121636342e-05,0.0001878626940202251,0.0001485641027542379,4.710700032287369e-05,3.521631353085431e-05,1.2616797644330126e-06,1.0032692245496233e-06,1.1182589679561723e-05,4.613720995290839e-05,3.638960195801746e-05,9.939378519358628e-06,7.368433924524523e-06,1.2526591381272997e-07,2.258712766825769e-06,7.869132092596244e-06,5.631452366831245e-06,4.762481037904973e-07,1.7015388702077273e-07,0.0257088059590092
54.85,0.003677754219900719,0.0006128211815450631,0.0022769821315203045,0.0014455376383162837,0.00014408842204497222,0.0006767701201064402,0.0005139004598021511,0.00013934118449302095,0.00010349766201492781,4.194000872598202e-05,0.0001874531938090224,0.0001480706464178477,4.6833517837120884e-05,3.499894089980965e-05,1.251336869115807e-06,9.947953169523168e-07,1.1151058401477616e-05,4.603899509701534e-05,3.626946543476548e-05,9.881593939279466e-06,7.32286472047634e-06,1.242389511559265e-07,2.2522181919818194e-06,7.85249236072585e-06,5.6128983478231865e-06,4.734933688411813e-07,1.696393865143673e-07,0.025643690619268664
54.900000000000006,0.003673855444265348,0.0006128156893433751,0.002270813175906769,0.001440461696521292,0.00014388541068353645,0.0006751800848026521,0.0005121589556308642,0.00013853719799776124,0.00010286354957159123,4.183713941667899e-05,0.0001870440226273522,0.0001475785828695008,4.656174492178986e-05,3.478300259964489e-05,1.2410855810281287e-06,9.863983312512755e-07,1.111993720794284e-05,4.594083765126284e-05,3.614965864333203e-05,9.824171748162742e-06,7.277597650420633e-06,1.2322497418272042e-07,2.2458049959249208e-06,7.835892748013261e-06,5.594433480577793e-06,4.7075351506911667e-07,1.6913241163038653e-07,0.025578797163852016
54.95,0.003669959233297907,0.0006128107112840452,0.0022646609089375007,0.0014354038612703678,0.00014368548364336218,0.0006735924028999609,0.0005104227983343966,0.00013773822986777896,0.00010223360458376677,4.1735648897424007e-05,0.000186635185545131,0.0001470879111901019,4.6291670307301426e-05,3.456848867704145e-05,1.2309250305432015e-06,9.780775218774635e-07,1.1089221934425265e-05,4.584273903754866e-05,3.603018154674517e-05,9.767110039924204e-06,7.232631183053594e-06,1.222235503247036e-07,2.2394698122463194e-06,7.819331920559466e-06,5.5760558425385e-06,4.680288185531644e-07,1.6863160394209197e-07,0.025514124651266023
55.0,0.0036660655909698968,0.000612806220172094,0.002258525293155427,0.0014303640721111683,0.00014348860623722212,0.0006720070840884796,0.0005086919789452878,0.0001369442468045678,0.0001016077980731549,4.163552289211069e-05,0.00018622668758196497,0.00014659863042548,4.602328280063642e-05,3.435538925000235e-05,1.2208543568249587e-06,9.698321509394298e-07,1.105890844885958e-05,4.5744700666947864e-05,3.591103411184165e-05,9.710406870032161e-06,7.187963740147582e-06,1.2123416756435509e-07,2.2332095049883738e-06,7.802807524035329e-06,5.557762283321241e-06,4.653198915240292e-07,1.6813535358814042e-07,0.025449672136890648
55.050000000000004,0.0036621745212314922,0.0006128021890980697,0.0022524062911174784,0.0014253422687416854,0.00014329474406345324,0.0006704241379222875,0.0005069664884285896,0.0001361552157406169,0.00010098610127175956,4.153674723884212e-05,0.0001858185337074086,0.000146110739586824,4.575657128481641e-05,3.414369450733697e-05,1.2108727077327095e-06,9.61661488138317e-07,1.1028992651402665e-05,4.564672393920693e-05,3.579221630691238e-05,9.65406024071171e-06,7.14359367908828e-06,1.2025626352739563e-07,2.2270212439340687e-06,7.786316277469363e-06,5.539548548596846e-06,4.626276030773622e-07,1.6764201821154357e-07,0.025385438674091324
55.1,0.003658286028011582,0.0006127985914359912,0.0022463038653952197,0.0014203383910103738,0.00014310386300411926,0.000668843573820348,0.0005052463176829447,0.00013537110383776674,0.00010036848562031994,4.1439307889218706e-05,0.00018541072884122397,0.0001456242376511145,4.549152471838781e-05,3.393339470814954e-05,1.200979239726816e-06,9.535648106837574e-07,1.0999470474211167e-05,4.55488102421613e-05,3.5673728098920804e-05,9.598068088448257e-06,7.099519278075446e-06,1.1928924439735183e-07,2.220902569192218e-06,7.769854096991563e-06,5.521409434871171e-06,4.599528804317391e-07,1.6715018029383123e-07,0.02532142331543354
55.150000000000006,0.0036544001152178053,0.000612795400841302,0.0022402179785754673,0.0014153523789162674,0.00014291592922318,0.0006672654010674221,0.0005035314575416535,0.00013459187848557585,9.975492276675322e-05,4.134319090762823e-05,0.0001850032778536398,0.00014513912356155185,4.522813213490888e-05,3.372448018133081e-05,1.1911731177754063e-06,9.455414032106906e-07,1.0970337881242326e-05,4.5450960951096494e-05,3.5555569450386524e-05,9.542428274221904e-06,7.055738724495452e-06,1.1833249075766817e-07,2.2148514430935987e-06,7.753416244955636e-06,5.503338969412719e-06,4.5729632123878345e-07,1.6665889210190014e-07,0.02525762511378586
55.2,0.0036505167867365955,0.0006127925912488347,0.0022341485932609135,0.0014103841726090995,0.00014273090916466904,0.000665689628814982,0.000501821898773735,0.0001338175072997007,9.914538456461031e-05,4.124838247053858e-05,0.0001845961855656117,0.00014465539622798124,4.496638264244062e-05,3.351694132505382e-05,1.1814535152621943e-06,9.375905576971823e-07,1.094159086807851e-05,4.535317742807604e-05,3.543774031604016e-05,9.487138576810458e-06,7.012250106863701e-06,1.1738535139603611e-07,2.208866287801184e-06,7.736997499317167e-06,5.485330610247716e-06,4.5465778345969105e-07,1.661678355819729e-07,0.025194043123307586
55.25,0.003646636046433217,0.000612790136870788,0.002228095672070735,0.0014054337123894061,0.00014254876955087812,0.0006641162660821189,0.0005001176320849744,0.00013304795812028546,9.853984307154189e-05,4.115486886579266e-05,0.0001841894567490821,0.0001441730545273139,4.4706265423040373e-05,3.3310768606272755e-05,1.1718196138954083e-06,9.297115733832547e-07,1.0913225461774857e-05,4.525546102126025e-05,3.532024063936332e-05,9.432196689393004e-06,6.96905141061131e-06,1.1644713233665846e-07,2.2029460074724096e-06,7.72059233773819e-06,5.467377461579034e-06,4.5203626541643085e-07,1.656773302552357e-07,0.025130676400499416
55.300000000000004,0.0036427578981518068,0.0006127880121947122,0.0022220591776411997,0.0014005009387086324,0.00014236947738054958,0.0006625453217564501,0.0004984186481189639,0.0001322831990103645,9.793827054777679e-05,4.1062636491905874e-05,0.00018378309612724082,0.00014369209730394515,4.44477697322591e-05,3.310595256022562e-05,1.1622706036178928e-06,9.219037566908046e-07,1.0885237720728903e-05,4.5157813064241505e-05,3.520307034913434e-05,9.377600219573503e-06,6.926140517858637e-06,1.1551709271343956e-07,2.1970899942889865e-06,7.704195130584745e-06,5.449472499899252e-06,4.4943024070396643e-07,1.6518817317427216e-07,0.02506752400546681
55.35,0.003638882345715415,0.0006127861919815082,0.002216039072626273,0.0013955857921692314,0.0001421929999270763,0.0006609768045950231,0.0004967249374581336,0.00013152319825427601,9.734063945461187e-05,4.0971671857366065e-05,0.00018337710837478623,0.00014321252337016932,4.419088489864188e-05,3.290248378994043e-05,1.1528056825184052e-06,9.141664211446376e-07,1.0857623734570184e-05,4.50602348754212e-05,3.508622935610079e-05,9.32334669282714e-06,6.883515211181857e-06,1.1459445720760415e-07,2.1912981181828666e-06,7.687800336766869e-06,5.4316088053866564e-06,4.468382595265396e-07,1.6470136884411711e-07,0.025004585003328566
55.400000000000006,0.003635009392926043,0.0006127846512634353,0.0022100353196982062,0.001390688213524752,0.00014201930473670886,0.0006594107232252144,0.0004950364906247711,0.00013076792435608614,9.674692245291238e-05,4.0881961579935845e-05,0.0001829714981181859,0.0001427343315065904,4.3935600323231296e-05,3.270035296574465e-05,1.1434240567441182e-06,9.064988872946412e-07,1.0830379624067079e-05,4.4962727757452684e-05,3.496971754989735e-05,9.269433559256061e-06,6.841173181243243e-06,1.136784471260585e-07,2.185570700624678e-06,7.671402696250091e-06,5.413779792061813e-06,4.4425942975933505e-07,1.6421785388866493e-07,0.024941858465563092
55.45,0.0036311390435646877,0.0006127833653421315,0.0022040478815481346,0.0013858081436799307,0.00014184835962677088,0.0006578470861456294,0.0004933532980820348,0.00013001734603802575,9.615709240162478e-05,4.079349238595761e-05,0.00018256626993593843,0.0001422575204625305,4.368190547907461e-05,3.249955082477846e-05,1.1341249404143816e-06,8.989004826391515e-07,1.0803501541047748e-05,4.486529299677323e-05,3.485353479632116e-05,9.215858203429714e-06,6.799112038025739e-06,1.1276832390379992e-07,2.179908473387544e-06,7.654997413075238e-06,5.395979428989101e-06,4.4169354586693073e-07,1.637383092148287e-07,0.024879343471178504
55.5,0.0036272713013913763,0.0006127823097866435,0.0021980767208866557,0.0013809455236907674,0.0001416801326838815,0.0006562859017269948,0.0004916753502349555,0.00012927143223893687,9.557112235629964e-05,4.070625110966087e-05,0.00018216142835883462,0.0001417820889564339,4.342978991073358e-05,3.230006817051114e-05,1.1249075555357115e-06,8.913705415494963e-07,1.077698566833128e-05,4.4767931863244806e-05,3.47376809350653e-05,9.162617956980957e-06,6.757329325291374e-06,1.1186343501582542e-07,2.1743125237345596e-06,7.638580322902563e-06,5.378202443953356e-06,4.391409405882877e-07,1.632630979157951e-07,0.024817039107770535
55.550000000000004,0.0036234061701452104,0.0006127814604314677,0.002192121800444412,0.0013761002947646041,0.0001415145922621857,0.0006547271782130513,0.0004900026374314299,0.00012853015211273128,9.498898556762631e-05,4.062022469247228e-05,0.00018175697787021933,0.00014130803567626835,4.317924323379782e-05,3.210189587226111e-05,1.1157711319180448e-06,8.839084051957482e-07,1.075082821966499e-05,4.467064560992091e-05,3.4622155777997714e-05,9.109710113537427e-06,6.715822537776288e-06,1.1096325385719335e-07,2.1687842279787275e-06,7.622148039486956e-06,5.36044450089799e-06,4.3660228772073596e-07,1.627923152450086e-07,0.024754944472589895
55.6,0.0036195436535444068,0.0006127807933746026,0.002186183082972667,0.0013712723982601967,0.0001413517069815924,0.0006531709237214431,0.0004883351499632056,0.00012779347502686,9.441065547997875e-05,4.053540018232821e-05,0.00018135292290625356,0.0001408353592799232,4.293025513440141e-05,3.190502486471942e-05,1.1067149070922323e-06,8.765134214736703e-07,1.072502543966348e-05,4.4573435472952425e-05,3.4506959108055e-05,9.057131945489662e-06,6.674589140544751e-06,1.1006740868512378e-07,2.163325175804257e-06,7.605698075114932e-06,5.342702343193773e-06,4.340784960757851e-07,1.6232591675341638e-07,0.02469305867362908
55.650000000000006,0.0036156837552863345,0.0006127802849756114,0.0021802605312438677,0.0013664617756877753,0.00014119144572602001,0.0006516171462446009,0.0004866728780668548,0.00012706137056079286,9.38361057299714e-05,4.0451764732989827e-05,0.00018094926785617598,0.0001403640583956035,4.268281536874217e-05,3.170944614747636e-05,1.0977381262287426e-06,8.691849449328283e-07,1.0699573603744932e-05,4.4476302671640917e-05,3.439209067880079e-05,9.004880722036845e-06,6.6336265898541905e-06,1.0917569781094946e-07,2.1579370880926993e-06,7.5892289308863664e-06,5.324973896520466e-06,4.315706290766644e-07,1.6186389360582712e-07,0.02463138083055662
55.7,0.003611826479047559,0.000612779911853695,0.0021743541080522172,0.0013616683687091092,0.00014103377764164996,0.0006500658536506271,0.0004850158119247421,0.00012633380850451018,9.32653101450271e-05,4.036930560336088e-05,0.00018054601706256554,0.0001398941316222218,4.2436913762604785e-05,3.151515078455185e-05,1.0888400420575775e-06,8.619223367058628e-07,1.0674469018060338e-05,4.437924840864369e-05,3.4277550214677324e-05,8.952953727909263e-06,6.592932354834947e-06,1.082880885272832e-07,2.152621731244324e-06,7.5727401537703864e-06,5.307258327569571e-06,4.29079678939465e-07,1.6140646208292258e-07,0.024569910075229854
55.75,0.0036079718284838798,0.0006127796508857766,0.0021684637762142242,0.0013568921191375568,0.00014087867213518756,0.0006485170536841728,0.0004833639416659803,0.00012561075885700405,9.269824274195471e-05,4.0288010156807996e-05,0.0001801431748216031,0.00013942557752978573,4.219254021088636e-05,3.132212990392879e-05,1.0800199147893215e-06,8.547249644388536e-07,1.064970801941132e-05,4.428227387032902e-05,3.416333741195502e-05,8.90134828214431e-06,6.552503939262912e-06,1.0740469833721107e-07,2.14738083110758e-06,7.556232358547971e-06,5.289556057526296e-06,4.266061683995245e-07,1.6095421547381428e-07,0.02450864555164127
55.800000000000004,0.003604119807230372,0.0006127794792045959,0.0021625894985692596,0.0013521329689381175,0.00014072609887213103,0.000646970753967315,0.00048171725736737925,0.0001248921918247911,9.21348777255381e-05,4.020786586048369e-05,0.00017974074538333376,0.000138958394659783,4.194968467712556e-05,3.113037469709001e-05,1.07127701203731e-06,8.475922022227474e-07,1.0625286975152803e-05,4.418538022727589e-05,3.404945194036277e-05,8.850061756291985e-06,6.512338902702107e-06,1.0652576145748832e-07,2.1422159896183115e-06,7.539707214004435e-06,5.271868731897222e-06,4.241498176992099e-07,1.6050817160760612e-07,0.024447586415418818
55.85,0.0036002704189014296,0.0006127793741968145,0.002156731237980107,0.0013473908602274778,0.00014057602777504808,0.0006454269620004296,0.00048007574905438596,0.00012417807782043585,9.15751894871358e-05,4.012886028465205e-05,0.00017933873295192932,0.00013849258152556312,4.170833719303478e-05,3.093987641855854e-05,1.062610608740847e-06,8.405234305257788e-07,1.0601202283077106e-05,4.408856863490699e-05,3.393589344535805e-05,8.799091591444752e-06,6.472434880316364e-06,1.056515896891913e-07,2.1371286071047817e-06,7.523167393982798e-06,5.254199150297613e-06,4.2170957286688106e-07,1.6006967026374237e-07,0.024386731833135823
55.900000000000006,0.0035964236670908006,0.0006127793135011321,0.002150888957333498,0.0013426657352740455,0.00014042842902186003,0.0006438856851630602,0.00047843940670201385,0.00012346838746108395,9.101915260329047e-05,4.0050981102016934e-05,0.00017893714168594975,0.00013802813661271536,4.146848785803505e-05,3.0750626385440914e-05,1.0540199870893975e-06,8.335180361268069e-07,1.0577450371276638e-05,4.399184023423923e-05,3.382266155097445e-05,8.748435313525732e-06,6.432789600694306e-06,1.0478253969163169e-07,2.1321198129428444e-06,7.506616495095027e-06,5.236551161043813e-06,4.1928403771017827e-07,1.596401365539844e-07,0.024326080981575193
55.95,0.003592579555371633,0.0006127792750064121,0.0021450626195406593,0.00133795753649799,0.00014028327304413426,0.0006423469307147859,0.00047680822023576637,0.00012276309156700698,9.046674183434991e-05,3.997421608705309e-05,0.00017853597569860596,0.0001375650583794444,4.1230126838794496e-05,3.056261597697412e-05,1.0455044364477177e-06,8.265754120495162e-07,1.055402769798318e-05,4.389519615273229e-05,3.370975586316483e-05,8.698090546326817e-06,6.393400901098269e-06,1.0391899530695632e-07,2.1271904068640764e-06,7.49005892397047e-06,5.218929525791136e-06,4.168720477624271e-07,1.5922079254164565e-07,0.024265633046910498
56.0,0.0035887380872965126,0.0006127792368498193,0.0021392521875378354,0.0013332662064712664,0.00014014053052538374,0.0006408107057960832,0.0004751821795325488,0.00012206216116015647,8.991793212309735e-05,3.989855311533972e-05,0.00017813523905802118,0.00013710334525694187,4.0993244368769386e-05,3.0375836634075424e-05,1.0370632532818146e-06,8.19694957497374e-07,1.0530930751382351e-05,4.379863750521145e-05,3.359717597354011e-05,8.64805502186185e-06,6.3542667396326405e-06,1.0306136555237569e-07,2.1223408127511054e-06,7.473499757876233e-06,5.201339759226124e-06,4.144730489293239e-07,1.5881242230650374e-07,0.024205387223705934
56.050000000000004,0.0035848992663975033,0.0006127791774149667,0.00213345762428682,0.0013285916879176422,0.000140000172399375,0.0006392770174291861,0.00047356127442157374,0.00012136556746272911,8.937269859339281e-05,3.982398016289693e-05,0.00017773493578749315,0.0001366429956497554,4.075783074774844e-05,3.0190279858895634e-05,1.0286957410856965e-06,8.128760777892901e-07,1.0508156049402819e-05,4.370216539483863e-05,3.348492146339061e-05,8.598326587688293e-06,6.315385203928635e-06,1.0221009155041e-07,2.117571046226126e-06,7.456944583366215e-06,5.183787948330272e-06,4.120871195022837e-07,1.5841526070531435e-07,0.024145342713712825
56.1,0.003581063096186192,0.000612779075330073,0.0021276788927754803,0.0013239339237127194,0.00013986216984844356,0.000637745872518944,0.0004719454946852576,0.00012067328189574236,8.883101654882469e-05,3.975048530552486e-05,0.00017733506986575596,0.00013618400793615455,4.052387634140021e-05,3.0005937214375634e-05,1.020401210308827e-06,8.061181842958862e-07,1.0485700139480546e-05,4.360578091410318e-05,3.3372991907865345e-05,8.548903210949546e-06,6.2767545160563035e-06,1.0136565328211874e-07,2.1128806967797984e-06,7.440399318304082e-06,5.166280555378764e-06,4.097147408387907e-07,1.580290134002459e-07,0.024085498724572555
56.150000000000006,0.0035772295801537245,0.0006127789094661318,0.0021219159560182687,0.0013192928568839441,0.00013972649430181715,0.0006362172778536732,0.00047033483006010706,0.00011998527607761911,8.829286147137079e-05,3.967805671814551e-05,0.0001769356452272412,0.00013572638046849294,4.0291371580823054e-05,2.9822800323805763e-05,1.0121789782842056e-06,7.994206943762923e-07,1.0463559598299246e-05,4.350948514580277e-05,3.3261386880178364e-05,8.499782978996994e-06,6.23837303349764e-06,1.0052856963890949e-07,2.108268924627462e-06,7.42387002315954e-06,5.14882420893061e-06,4.073565694146965e-07,1.576529709536775e-07,0.02402585446860479
56.2,0.00357339872177085,0.0006127786589350886,0.0021161687770567396,0.0013146684306106222,0.00013959311743394698,0.0006346912401060083,0.00046872927023759996,0.00011930152182278405,8.775820902007048e-05,3.960668267414735e-05,0.00017653666576233996,0.00013527011157356825,4.006030696209861e-05,2.9640860870388756e-05,1.0040283691570398e-06,7.927830313154206e-07,1.0441731031509074e-05,4.341327916398494e-05,3.315010595570917e-05,8.45096409656221e-06,6.200239246142905e-06,9.969938940407146e-08,2.103734471944568e-06,7.407362707884208e-06,5.1314254877293025e-06,4.0501335423313575e-07,1.572861732743475e-07,0.023966409161759062
56.25,0.0035695705244879598,0.0006127783030880307,0.002110437318960053,0.00131006058822392,0.00013946201116284658,0.0006331677658337475,0.00046712880486505446,0.00011862199114026864,8.722703502970584e-05,3.953635154473268e-05,0.00017613813531766343,0.00013481519955297822,3.9830673045847655e-05,2.9460110596805415e-05,9.95948713813918e-07,7.862046242616244e-07,1.0420211073426205e-05,4.3317164034819763e-05,3.303914871586532e-05,8.402444879561369e-06,6.162351769400989e-06,9.887867284750252e-08,2.0992756876461197e-06,7.390883140905072e-06,5.11409070356614e-06,4.026858942870159e-07,1.5692759504538103e-07,0.02390716202260013
56.300000000000004,0.003565744991735129,0.0006127778215133861,0.0021047215448254768,0.0013054692732068674,0.00013933314764843864,0.0006316468614806964,0.00046553342354649244,0.00011794665623232694,8.669931550949341e-05,3.946705179826777e-05,0.00017574005769630424,0.0001343616426834741,3.960246045678927e-05,2.9280541304783638e-05,9.879393498124615e-07,7.796849081647124e-07,1.0398996386716774e-05,4.322114081737676e-05,3.292851475158229e-05,8.354223745723263e-06,6.1247093336406185e-06,9.806696349877339e-08,2.094890564453497e-06,7.374436666789912e-06,5.096825690461269e-06,4.0037484713506267e-07,1.5657632772294202e-07,0.023848112271129217
56.35,0.0035619221269221593,0.0006127771940351324,0.002099021417778887,0.0013008944291943558,0.00013920649929090976,0.0006301285333775085,0.00046394311584349433,0.0001172754894930615,8.617502664178583e-05,3.9398771999635806e-05,0.00017534243665809718,0.00013390943921731124,3.937565988330285e-05,2.910214485467049e-05,9.799996213114084e-07,7.732233237142645e-07,1.0378083662069087e-05,4.312521056428101e-05,3.281820366634545e-05,8.306299202334676e-06,6.087310770297359e-06,9.726475060093933e-08,2.0905767866480816e-06,7.3580280388975804e-06,5.079635608566443e-06,3.980803909975172e-07,1.5623172043364652e-07,0.023789259127415915
56.400000000000006,0.0035581019334386173,0.0006127764007110168,0.002093336900975255,0.0012963359999731252,0.00013908203872907275,0.0006286127877425198,0.0004623578712760436,0.00011660846350705802,8.565414478078251e-05,3.933150080959254e-05,0.0001749452759198793,0.00013345858738259594,3.915026207699267e-05,2.8924913165007104e-05,9.721288790010889e-07,7.668193172782099e-07,1.0357469617858487e-05,4.3029374322227055e-05,3.270821507863302e-05,8.258669831489643e-06,6.050154995088492e-06,9.647242657986105e-08,2.0863317866504943e-06,7.341661272797322e-06,5.062524771562501e-06,3.9580197048499236e-07,1.5589343160875512e-07,0.023730601810238505
56.45,0.0035542844146538776,0.0006127754218307854,0.00208766795759914,0.0012917939294817566,0.00013895973883873707,0.0006270996306825838,0.00046077767932336654,0.00011594555104803129,8.51366464512512e-05,3.926522698412488e-05,0.0001745485791557506,0.0001330090853836301,3.892625785225584e-05,2.874883821210693e-05,9.643264800343058e-07,7.604723408416716e-07,1.0337150999809644e-05,4.2933633132333796e-05,3.259854862369672e-05,8.211334273309475e-06,6.013240988870518e-06,9.569024861585507e-08,2.0821528083872292e-06,7.32533952542391e-06,5.045496505715081e-06,3.9353836316495967e-07,1.5556136145579485e-07,0.023672139535989806
56.5,0.003550469573917163,0.0006127742379144238,0.002082014550865167,0.0012872681618106506,0.00013883957273108698,0.000625589068193899,0.0004592025294247605,0.00011528672507747937,8.462250834725798e-05,3.919993937381216e-05,0.0001741523499973333,0.00013256093140125218,3.870363808585256e-05,2.8573912029636643e-05,9.565917879575816e-07,7.541818519460485e-07,1.031712458066101e-05,4.2837988030327506e-05,3.248920395461651e-05,8.164291207664846e-06,5.976567776748575e-06,9.491831495231201e-08,2.078036975308142e-06,7.309065003863185e-06,5.028553047093138e-06,3.912880952838104e-07,1.5523548364570585e-07,0.02361387151799113
56.550000000000004,0.0035466574145575857,0.000612772829710406,0.0020763766440185056,0.001282758641202007,0.0001387215137510676,0.0006240811061628356,0.0004576324109804163,0.00011463195874334843,8.411170733090764e-05,3.91356269231903e-05,0.00017375659203403156,0.00013211412359317548,3.848239371647952e-05,2.8400126708200256e-05,9.489241726428094e-07,7.479473136283648e-07,1.0297387159836391e-05,4.2742440046546245e-05,3.238018074258871e-05,8.117539334979108e-06,5.940134406102239e-06,9.415656253865055e-08,2.0739813608903016e-06,7.292838906406617e-06,5.011695480937336e-06,3.8904998613560146e-07,1.5491564416426453e-07,0.023555796966179095
56.6,0.00354284793988419,0.0006127711781939555,0.002070754200335346,0.0012782653120498014,0.0001386055354757788,0.0006225757503667592,0.00045606731335223267,0.00011398122537870709,8.360422043109353e-05,3.9072278670118836e-05,0.00017336130881329085,0.00013166866009432391,3.8262515744346136e-05,2.8227474394926153e-05,9.413230102193181e-07,7.417681943609052e-07,1.0277935563128275e-05,4.264699020576388e-05,3.22714786764306e-05,8.071077356720497e-06,5.903939924225152e-06,9.340478486677168e-08,2.069983059495398e-06,7.2766613971693225e-06,4.994923724195228e-06,3.868234972564616e-07,1.5460141018178407e-07,0.02349791508701178
