Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_5f7/2(1),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Am_relativistic
61.45,0.003202608198061793,0.000587093088756549,0.0017267456067910452,0.00098756513459214,0.000129296657786938,0.0005259019013192402,0.0003563835204132538,7.791745126226607e-05,5.4984340340775786e-05,3.5557062116287014e-05,0.0001486104065883355,0.00010436745910297723,2.6555123115136682e-05,1.8860582081317085e-05,5.754216209374495e-07,4.410297288766641e-07,9.449838245317782e-06,3.757846765705384e-05,2.625223814472529e-05,5.811451074430316e-06,4.0877356378093e-06,6.073251943560201e-08,1.427864110962984e-06,1.8671402518968398e-06,6.209263350448733e-06,3.7942835077899893e-06,1.0891899713326664e-07,0.01965300871983858
61.5,0.003199207599438554,0.0005870561029343283,0.001722276097380603,0.0009842226552774194,0.0001292642154355267,0.0005246489634560784,0.00035518640368870156,7.750149813324532e-05,5.4670862785433026e-05,3.553441682731494e-05,0.00014827072696278474,0.00010401931613293494,2.6412298023557144e-05,1.875216553284007e-05,5.711260853921684e-07,4.3762270190135023e-07,9.442397842352929e-06,3.749369811800716e-05,2.6164876158227142e-05,5.78011441668399e-06,4.064174454189641e-06,6.028209767873948e-08,1.4275248256341353e-06,1.8656370136742027e-06,6.19520624201471e-06,3.7815904440414385e-06,1.0882692509234927e-07,0.019608642958425956
61.550000000000004,0.0031958095944572594,0.000587018217465087,0.0017178186019936028,0.0009808919645997317,0.00012923258240370988,0.0005233984974578615,0.000353993232050841,7.708796617909202e-05,5.435931400140315e-05,3.551219794199802e-05,0.00014793159658879498,0.00010367228137126138,2.6270308239213594e-05,1.8644420351282038e-05,5.66865286552701e-07,4.342440141497719e-07,9.435089752762446e-06,3.740905561847676e-05,2.6077787776542842e-05,5.748960462399032e-06,4.0407582652171395e-06,5.983736200802917e-08,1.4271900818585462e-06,1.864163455444245e-06,6.181196708673001e-06,3.7689598485599937e-06,1.0873716458220584e-07,0.01956441321792091
61.6,0.003192414184941037,0.0005869794251147038,0.0017133730909731706,0.0009775730216220245,0.00012920174544989445,0.0005221505039668613,0.0003528039948908106,7.667684028946291e-05,5.4049681344533856e-05,3.549039980471339e-05,0.00014759301681099642,0.00010332635228097581,2.6129148547912496e-05,1.853734212134153e-05,5.626389226816107e-07,4.308934136148847e-07,9.42791229766027e-06,3.7324540597016164e-05,2.599097242075468e-05,5.717988743662329e-06,4.01748685260515e-06,5.939836535565801e-08,1.4268599539458588e-06,1.8627179127929397e-06,6.16723607960207e-06,3.756392800555342e-06,1.0864907619665721e-07,0.0195203189853359
61.650000000000006,0.003189021372698237,0.000586939718765135,0.0017089395347062825,0.0009742657855321615,0.0001291716914576507,0.0005209049835700057,0.000351618681601472,7.626810545364271e-05,5.374195225795071e-05,3.5469016810905866e-05,0.0001472549889507815,0.0001029815263198628,2.5988813769594834e-05,1.843092645813063e-05,5.584466948521296e-07,4.275706506892612e-07,9.420863812716888e-06,3.724015349546385e-05,2.5904429547230374e-05,5.687198802472233e-06,3.994360009332936e-06,5.896515507786803e-08,1.4265345774560254e-06,1.8612987194752225e-06,6.153324989523511e-06,3.7438898194723796e-06,1.0856213312637177e-07,0.01947635974683728
61.7,0.0031856311595224733,0.0005868990914134489,0.0017045179036239532,0.0009709702156427225,0.0001291424074347865,0.0005196619367993619,0.0003504372815777346,7.586174675986065e-05,5.343611427143076e-05,3.544804340671488e-05,0.0001469175143064776,0.0001026378009406178,2.58492987581069e-05,1.8325169006959515e-05,5.542883069188378e-07,4.242754781392771e-07,9.413942647897998e-06,3.7155894758634866e-05,2.5818158646874757e-05,5.656590174033262e-06,3.971377521262698e-06,5.8537738741983445e-08,1.4262140053835972e-06,1.8599042384142138e-06,6.139463368303801e-06,3.7314508417399096e-06,1.0847597434284286e-07,0.019432534987258762
61.75,0.003182243547192654,0.0005868575361708675,0.00170010816820141,0.0009676862713907936,0.00012911388051242654,0.0005184213641326138,0.00034925978421687426,7.545774939461111e-05,5.3132155000780154e-05,3.542747408860353e-05,0.00014658059415351826,0.0001022951735909905,2.5710598400972274e-05,1.8220065443122267e-05,5.501634654882336e-07,4.2100765107910513e-07,9.407147167219962e-06,3.707176483377871e-05,2.5732159243483804e-05,5.6261623703812395e-06,3.9485391491021115e-06,5.8116052740956066e-08,1.4258981487803617e-06,1.8585328913562958e-06,6.125650447355856e-06,3.719075207591848e-06,1.0839040413969606e-07,0.019388844189679497
61.800000000000004,0.0031788585374730198,0.0005868150462618131,0.0016957102989582724,0.0009644139123377619,0.00012908609794409754,0.0005171832659935397,0.00034808617891884973,7.505609864197943e-05,5.2830062147216735e-05,3.540730340298982e-05,0.00014624422974461408,0.00010195364171392719,2.5572707619165478e-05,1.8115611471684273e-05,5.460718798892601e-07,4.177669269445814e-07,9.400475748525434e-06,3.6987764169814846e-05,2.564643089123439e-05,5.595914864740053e-06,3.92584461115517e-06,5.7699950523383694e-08,1.4255868591031214e-06,1.8571831866536388e-06,6.1118847829700754e-06,3.7067616623165276e-06,1.0830534949799423e-07,0.019345286835268993
61.85,0.0031754761321131798,0.0005867716150229624,0.0016913242664587293,0.0009611530981691082,0.0001290590471048185,0.0005159476427524858,0.0003469164550866153,7.465677988297253e-05,5.252982349675718e-05,3.538752594588001e-05,0.00014590842230992283,0.00010161320274771173,2.5435621366887098e-05,1.8011802827271084e-05,5.420132621438357e-07,4.1455306546700184e-07,9.393926783282033e-06,3.6903893216361995e-05,2.556097317136421e-05,5.565847076991404e-06,3.903293567282074e-06,5.728920909843286e-08,1.4252799676750374e-06,1.8558537446916916e-06,6.0981642962969956e-06,3.6945083759088112e-06,1.0822080321657513e-07,0.019301862403280617
61.900000000000006,0.003172096332848144,0.0005867272359023048,0.0016869500413117062,0.0009579037886941937,0.00012903271549019648,0.000514714494726836,0.0003457506021264283,7.425977859485373e-05,5.223142691960825e-05,3.536813636250412e-05,0.00014557317305721845,0.00010127385412610452,2.5299334631340174e-05,1.7908635273858565e-05,5.379873269374501e-07,4.1136582864691545e-07,9.387498676406397e-06,3.682015242258297e-05,2.547578568811628e-05,5.535958360609916e-06,3.88088560445654e-06,5.688354425941582e-08,1.4249772546827475e-06,1.8545433205204967e-06,6.0844863291921e-06,3.6823129837520035e-06,1.0813677831886928e-07,0.01925857037117204
61.95,0.0031687191413983635,0.0005866819024582085,0.0016825875941710404,0.000954665943846052,0.00012900709071552777,0.0005134838221814816,0.00034458860944815487,7.386508035048299e-05,5.1934860369563145e-05,3.53491293469535e-05,0.00014523848317205996,0.00010093559327848088,2.5163842432508327e-05,1.780610460456468e-05,5.339937915899099e-07,4.082049807280055e-07,9.38118984611534e-06,3.6736542235871704e-05,2.53908680640414e-05,5.506247991378525e-06,3.858620224267186e-06,5.648262675976576e-08,1.4246784531882297e-06,1.8532508232879358e-06,6.0708477145577505e-06,3.6701726488774223e-06,1.0805328283430726e-07,0.019215410214931998
62.0,0.0031653445594697605,0.0005866356083584908,0.0016782368957356441,0.0009514395236811738,0.0001289821605149045,0.0005122556253292853,0.00034343046646557036,7.347267081766096e-05,5.164011188340169e-05,3.533049964182063e-05,0.00014490435381795883,0.00010059841762996711,2.502913982293505e-05,1.7704206641442495e-05,5.300323760262935e-07,4.050702881711283e-07,9.37499872380516e-06,3.66530631004128e-05,2.5306219934767265e-05,5.476715158153726e-06,3.836496832659342e-06,5.6086093795336154e-08,1.4243833004214345e-06,1.8519753321135078e-06,6.057244859237139e-06,3.6580841439185275e-06,1.0797030669463862e-07,0.019172381409566595
62.050000000000004,0.0031619725887537674,0.0005865883473794961,0.0016738979167496718,0.0009482244883792938,0.00012895791274032637,0.0005110299043315444,0.000342276162596657,7.308253575847826e-05,5.134716958029535e-05,3.531224203784093e-05,0.00014457078613654622,0.00010026232460157584,2.4895221887504625e-05,1.7602937235274736e-05,5.261028027482064e-07,4.019615196286074e-07,9.368923753959494e-06,3.6569715455647846e-05,2.5221840943357452e-05,5.4473589558991196e-06,3.814514732156869e-06,5.569355326293145e-08,1.4240915682974991e-06,1.8507161080868038e-06,6.0436738369993225e-06,3.646043948543598e-06,1.078878061281732e-07,0.01912948342961303
62.1,0.003158603230927362,0.0005865401134051781,0.0016695706280026846,0.0009450207982431772,0.00012893433536081798,0.0005098066592984512,0.0003411256872638985,7.269466102866928e-05,5.105602166121658e-05,3.5294351373536744e-05,0.0001442377812477393,9.992731161033983e-05,2.4762083743224474e-05,1.7502292265369756e-05,5.222047968054103e-07,3.988784459188678e-07,9.362963394085425e-06,3.648649973468532e-05,2.513773073439352e-05,5.418178381149229e-06,3.7926731167411704e-06,5.530458675890192e-08,1.4238029980877337e-06,1.8494726021289722e-06,6.030130488766764e-06,3.634048356348723e-06,1.0780567995057762e-07,0.019086715749602367
62.150000000000006,0.003155236487653101,0.0005864909004261892,0.0016652550003298065,0.0009418284136983996,0.00012891141646155128,0.0005085858902895493,0.0003399790298945693,7.230903257696996e-05,5.076665640835221e-05,3.527682253486337e-05,0.0001439053402499064,9.959337606944397e-05,2.4629720539008752e-05,1.740226763935877e-05,5.183380857678991e-07,3.9582084000149177e-07,9.35711611467683e-06,3.640341636269222e-05,2.5053888947921176e-05,5.389172330005847e-06,3.7709710694987342e-06,5.491876437538992e-08,1.4235172177755943e-06,1.848244458520908e-06,6.016610527026419e-06,3.6220935842544847e-06,1.0772374964665044e-07,0.019044077844619256
62.2,0.0031518723605791577,0.0005864407025389747,0.0016609510046118878,0.0009386472952931332,0.00012888914424297337,0.0005073675973141889,0.00033883617992102255,7.192563644448094e-05,5.0479062184521654e-05,3.525965045485723e-05,0.00014357346422003218,9.926051538835657e-05,2.449812745546366e-05,1.730285929299472e-05,5.145023996985081e-07,3.9278847695279066e-07,9.351380399203396e-06,3.632046575530737e-05,2.497031521340583e-05,5.360339598707654e-06,3.749407563080851e-06,5.453567667198823e-08,1.423233813697274e-06,1.8470315139802542e-06,6.003109641355973e-06,3.6101758775433583e-06,1.0764176582407228e-07,0.01900156919117506
62.25,0.003148510851339355,0.0005863895139448737,0.0016566586117756563,0.0009354774036979246,0.00012886750701993953,0.0005061517803319779,0.0003376971267809723,7.154445876403435e-05,5.019322743259889e-05,3.52428301132861e-05,0.00014324215421388116,9.892872697295864e-05,2.436729970467386e-05,1.720406318995232e-05,5.106974711261106e-07,3.89781133941958e-07,9.345754744123002e-06,3.623764831711528e-05,2.4887009143842995e-05,5.331678886751611e-06,3.727981462951038e-06,5.415497009896087e-08,1.4229524694136553e-06,1.8458337922606525e-06,5.989623602181462e-06,3.598291604773133e-06,1.0755945573842393e-07,0.018959189268225814
62.300000000000004,0.003145151961553203,0.0005863373289492251,0.0016523777927938724,0.0009323186997054758,0.0001288464932208516,0.0005049384392532314,0.00033656185991777406,7.116548575956557e-05,4.990914067493903e-05,3.522635653630142e-05,0.00014291141126616112,9.859800822567223e-05,2.4237232529990565e-05,1.7105875321629672e-05,5.069230350194763e-07,3.8679859020788493e-07,9.340237658914728e-06,3.615496444021921e-05,2.4803970330166697e-05,5.303188802484012e-06,3.706691533329395e-06,5.3776364557302874e-08,1.42267297087375e-06,1.8446514943496994e-06,5.976148360224663e-06,3.5864373386908136e-06,1.0747660351407474e-07,0.0189169375579688
62.35,0.0031417956928259344,0.0005862841419604796,0.0016481085186854831,0.0009291711442304242,0.00012882609138680146,0.0005037275739394184,0.00033543036878070146,7.078870374548946e-05,4.962679051280914e-05,3.5210224796092714e-05,0.0001425812363906856,9.826835654558748e-05,2.4107921205820967e-05,1.700829170695126e-05,5.031788287618412e-07,3.838406270366946e-07,9.33482766612921e-06,3.6072414502949796e-05,2.4721198336092354e-05,5.2748678710206355e-06,3.685536445679598e-06,5.339964553892849e-08,1.4223951263912662e-06,1.8434849844539747e-06,5.962680139537274e-06,3.5746099215920933e-06,1.0739313294845751e-07,0.01887481354634987
62.400000000000006,0.0031384420467485373,0.0005862299474893174,0.0016438507605157663,0.000926034698309117,0.00012880629017071986,0.0005025191842036045,0.00033430264282521816,7.041409912608033e-05,4.934616562582284e-05,3.5194430010543986e-05,0.0001422516305805353,9.793976932858779e-05,2.3979361037418967e-05,1.6911308392172254e-05,4.994645921262244e-07,3.8090702774004147e-07,9.329523301452638e-06,3.598999886874277e-05,2.463869269352109e-05,5.2467145443011316e-06,3.6645147895253133e-06,5.302464090142478e-08,1.4221187353786745e-06,1.8423347720764194e-06,5.949215522481125e-06,3.562806515885799e-06,1.0730915767071748e-07,0.01883281672340401
62.45,0.003135091024897794,0.000586174740147772,0.0016396044893964826,0.0009229093230993912,0.0001287870783365302,0.0005013132698108945,0.0003331786715132488,7.004165839485722e-05,4.906725477137969e-05,3.5178967342892286e-05,0.00014192259480821923,9.761224396747445e-05,2.385154736067755e-05,1.6814921450684383e-05,4.957800672515406e-07,3.7799757763422393e-07,9.32432311378046e-06,3.5907717885215886e-05,2.4556452898620072e-05,5.218727213033692e-06,3.6436250853298024e-06,5.265119697142792e-08,1.4218436157196396e-06,1.8412014906085379e-06,5.9357515254290775e-06,3.5510246424943227e-06,1.0722497789566143e-07,0.018790946583492712
62.5,0.0031317426288363127,0.0005861185146483587,0.001635369676486015,0.0009197949798803453,0.0001287684447583077,0.0005001098304788692,0.00033205844431344415,6.967136813397254e-05,4.879004678410805e-05,3.5163832001388244e-05,0.0001415941300258345,9.728577785208922e-05,2.3724475541922316e-05,1.6719126982823067e-05,4.921249986195095e-07,3.7511206402012185e-07,9.31922566529656e-06,3.582557188347051e-05,2.447447840867755e-05,5.190904220242874e-06,3.62286579912608e-06,5.227916354687657e-08,1.421569626032871e-06,1.8400858729721064e-06,5.922285664275155e-06,3.5392622108009087e-06,1.0714102810408638e-07,0.01874920262545192
62.550000000000004,0.0031283968601125665,0.0005860612658032097,0.0016311462929895141,0.0009166916300521152,0.00012875037841944374,0.0004989088658780218,0.0003309419507014444,6.930321501360569e-05,4.8514530575312516e-05,3.514901923895868e-05,0.00014126623716522585,9.696036836943605e-05,2.359814097770659e-05,1.6623921115676067e-05,4.884991330323825e-07,3.722502761639788e-07,9.31422953155364e-06,3.574356117763848e-05,2.4392768639814045e-05,5.163243876097765e-06,3.6022353585467248e-06,5.190839264968125e-08,1.421296623456361e-06,1.8389887249468554e-06,5.908816009028056e-06,3.5275175439563357e-06,1.0705780147869735e-07,0.018707584352683947
62.6,0.0031250537202609273,0.0005860029885232141,0.0016269343101590395,0.0009135992351356481,0.00012873286841181506,0.0004977103756321919,0.0003298291801601394,6.893718579136074e-05,4.824069513242533e-05,3.513452435287125e-05,0.0001409389171381443,9.663601290380156e-05,2.347253909460795e-05,1.652930000289354e-05,4.849022195914763e-07,3.69412005279021e-07,9.309333301550466e-06,3.566168606468932e-05,2.431132296561094e-05,5.135744473669414e-06,3.5817321698724364e-06,5.153875183209755e-08,1.4210244319505847e-06,1.8379108969064868e-06,5.89534122682282e-06,3.515789402498812e-06,1.0697578279999838e-07,0.01866609127334516
62.650000000000006,0.0031217132108016994,0.0005859436778171645,0.0016227336992936936,0.0009105177567724715,0.0001287159039349583,0.0004965143593189939,0.00032872012217992374,6.857326731166806e-05,4.79685295184615e-05,3.512034268440113e-05,0.00014061217083640457,9.631270883687377e-05,2.334766534902596e-05,1.6435259824499407e-05,4.813340096764862e-07,3.6659704450788846e-07,9.304535577801795e-06,3.5579946824506615e-05,2.4230140716696538e-05,5.108404305246756e-06,3.561354635697532e-06,5.1170143966299034e-08,1.4207529284507718e-06,1.83685325475024e-06,5.881860612654708e-06,3.5040770076399755e-06,1.0689540843097381e-07,0.018624722900727426
62.7,0.0031183753332411582,0.0005858833287909076,0.0016185444317397626,0.0009074471567244677,0.0001286994742952496,0.000495320816470247,0.0003276147662589514,6.821144650519072e-05,4.769802287147852e-05,3.5106469618499686e-05,0.00014028599913204248,9.599045354786018e-05,2.32235152269816e-05,1.6341796786704285e-05,4.777942569255595e-07,3.638051889058541e-07,9.299834976396954e-06,3.549834372023656e-05,2.4149221181307697e-05,5.08122167882925e-06,3.541101172799163e-06,5.0802518114049294e-08,1.4204821201502731e-06,1.8358166508563708e-06,5.86837410707296e-06,3.4923800635917986e-06,1.0681704944961261e-07,0.018583478753600013
62.75,0.0031150400890715825,0.0005858219366465018,0.0016143664788908455,0.0009043873968736405,0.0001286835689050892,0.0004941297465723987,0.00032651310190338423,6.78517103882344e-05,4.74291644040394e-05,3.50929005834652e-05,0.00013996040287747087,9.566924441360402e-05,2.3100084243917766e-05,1.6248907121719663e-05,4.742827172160677e-07,3.610362354247709e-07,9.295230127043362e-06,3.5416876998905e-05,2.4068563606821797e-05,5.054194934411942e-06,3.520970229794764e-06,5.043586423233317e-08,1.4202120783895788e-06,1.8348018958935363e-06,5.8548823000365615e-06,3.480698776384979e-06,1.0674099972941434e-07,0.01854235835628333
62.800000000000004,0.003111707479771291,0.0005857594966813794,0.0016101998121879877,0.000901338439221885,0.000128668177282091,0.000492941149066948,0.0003254151186276393,6.749404606216193e-05,4.716194340268016e-05,3.507963105061558e-05,0.00013963538290563508,9.534907880869961e-05,2.2977367944501385e-05,1.615658708757359e-05,4.7079914864603255e-07,3.582899828976953e-07,9.290719673091668e-06,3.533554689229315e-05,2.3988167202231774e-05,5.027322459685353e-06,3.5009603041796667e-06,5.007020266268586e-08,1.4199428457028428e-06,1.8338097323036093e-06,5.841386420195213e-06,3.4690338651725005e-06,1.0666745634750997e-07,0.018501361238591602
62.85,0.003108377506804679,0.0005856960042875148,0.0016060444031198123,0.0008983002458907574,0.00012865328904827737,0.0004917550233508659,0.000324320805954633,6.713844071281193e-05,4.6896349227381096e-05,3.506665653396309e-05,0.0001393109400301679,9.502995410560656e-05,2.2855361902426877e-05,1.6064832967927757e-05,4.673433115161312e-07,3.5556623202410914e-07,9.286302271539625e-06,3.525435361805598e-05,2.3908031141514398e-05,5.000602704787448e-06,3.4810699583531044e-06,4.970558518381105e-08,1.4196744372723525e-06,1.8328408102138306e-06,5.827888309066182e-06,3.457386561346268e-06,1.06596498680462e-07,0.01846048693585685
62.900000000000006,0.00310505017162225,0.0005856314549505978,0.0016019002232226431,0.0008952727791212381,0.0001286388939292788,0.0004905713687770115,0.0003232301534160202,6.678488160992106e-05,4.663237131104169e-05,3.5053972589891055e-05,0.000138987075045543,9.471186767476221e-05,2.2734061720220822e-05,1.597364107189585e-05,4.639149683121994e-07,3.528647853556527e-07,9.281976593012355e-06,3.5173297381061315e-05,2.3828154567821026e-05,4.974034195768053e-06,3.4612978342658216e-06,4.934211122947867e-08,1.4194069065779183e-06,1.831895666448443e-06,5.814390379956296e-06,3.4457585911021335e-06,1.0652808602888153e-07,0.018419734989044752
62.95,0.0031017254756606568,0.0005855658442492123,0.001597767244080635,0.0008922560012735016,0.00012862498175353858,0.0004893901846545483,0.000322143150552433,6.643335610655102e-05,4.636999915895985e-05,3.504157481683253e-05,0.00013866378872722846,9.439481688469361e-05,2.2613463029048248e-05,1.588300773386344e-05,4.60513883688158e-07,3.501854472822866e-07,9.277741321717257e-06,3.5092378374922684e-05,2.3748536598400998e-05,4.947615546456923e-06,3.441642666355683e-06,4.897994722736718e-08,1.419140397716523e-06,1.8309747071931766e-06,5.800895562018483e-06,3.4341521383729582e-06,1.0646208880503248e-07,0.018379104944828986
63.0,0.0030984034203427294,0.0005854991678540209,0.0015936454373258924,0.0008892498748266782,0.0001286115424515223,0.0004882114702493548,0.0003210597869137137,6.608385163851889e-05,4.610922234831445e-05,3.502945885495102e-05,0.0001383410818318388,9.407879910212762e-05,2.2493561488519992e-05,1.5792929313309076e-05,4.5713982444925794e-07,3.4752802401877096e-07,9.273595155372384e-06,3.501159678369358e-05,2.3669176330149883e-05,4.9213454684639775e-06,3.4221032924778535e-06,4.861933470912465e-08,1.418875117953861e-06,1.8300781947255256e-06,5.7874072304897e-06,3.422569787122886e-06,1.0639834963708836e-07,0.018338596355459303
63.050000000000004,0.003095084007077516,0.0005854314215269542,0.0015895347746385927,0.000886254362378619,0.00012859856605493259,0.0004870352247844351,0.00031998005205914674,6.57363557238319e-05,4.585003052765208e-05,3.501762038582307e-05,0.00013801895509728658,9.376381169210016e-05,2.2374352786501594e-05,1.570340219462685e-05,4.537925595355606e-07,3.4489232359136926e-07,9.269536805107815e-06,3.4930952783687395e-05,2.359007284566047e-05,4.895222779083933e-06,3.402678662582988e-06,4.826058157413033e-08,1.4186112867172172e-06,1.8292062384670832e-06,5.773929124859211e-06,3.4110144445030214e-06,1.0633675252280645e-07,0.018298208778409434
63.1,0.0030917672372603173,0.0005853626011204057,0.0015854352277471068,0.0008832694266456611,0.0001285860426959285,0.00048586144744032603,0.00031890393555768703,6.539085596212626e-05,4.55924134163775e-05,3.500605513212292e-05,0.00013769740924293337,9.34498520180644e-05,2.2255832638923497e-05,1.561442278695027e-05,4.5047186000555146e-07,3.422781558246664e-07,9.265564995340171e-06,3.485044654538346e-05,2.351122521964181e-05,4.869246406925928e-06,3.3833678449488233e-06,4.790403786496291e-08,1.4183491619819951e-06,1.82835879045006e-06,5.760465257373309e-06,3.3994892488486467e-06,1.0627727144030191e-07,0.018257941775875232
63.150000000000006,0.0030884531122727186,0.0005852927025764323,0.0015813467684281121,0.0008802950304623859,0.0001285739626063499,0.00048469013735550064,0.00031783142698818426,6.504734003410932e-05,4.533636080424755e-05,3.499475885730902e-05,0.0001373764449697394,9.313691744199725e-05,2.2137996789592393e-05,1.552598752397734e-05,4.47177499019786e-07,3.396853323283929e-07,9.261678463621044e-06,3.4770078235377406e-05,2.343263252556253e-05,4.8434153951411344e-06,3.3641700298268134e-06,4.75500602793643e-08,1.4180890573001487e-06,1.827535645128159e-06,5.747019814806504e-06,3.3879974684823735e-06,1.0621997753552398e-07,0.018217794914047115
63.2,0.003085141633482629,0.0005852217219259598,0.0015772693685067126,0.0008773311367813844,0.0001285623161169467,0.0004835212936267715,0.0003167625159396063,6.470579570100652e-05,4.5081862550869255e-05,3.498372736531259e-05,0.0001370560629604131,9.282500532450544e-05,2.2020841010004116e-05,1.5438092863797144e-05,4.4390925182448667e-07,3.371136664841608e-07,9.257875960460806e-06,3.468984801833277e-05,2.3354293842369182e-05,4.817728902176587e-06,3.345084530424752e-06,4.719897605177619e-08,1.4178312576581816e-06,1.8267364433116626e-06,5.733597056748854e-06,3.37654239840064e-06,1.0616500295839754e-07,0.018177767762158268
63.25,0.0030818328022443144,0.0005851496552879934,0.0015732029998565473,0.0008743777086730144,0.000128551093656613,0.0004823549153096888,0.0003156971920112574,6.436621080401133e-05,4.482890858520113e-05,3.4972956500228004e-05,0.00013673626387955928,9.251411302492963e-05,2.1904361099157566e-05,1.5350735288717486e-05,4.4066689573498627e-07,3.345629734320031e-07,9.254156249129762e-06,3.460975605888983e-05,2.3276208261127303e-05,4.7921862000398414e-06,3.32611078120702e-06,4.6851062318383254e-08,1.417575952108913e-06,1.8259606798764048e-06,5.720201213734479e-06,3.365127261958503e-06,1.0611248075447584e-07,0.01813785989159528
63.300000000000004,0.0030785266198984315,0.0005850764988688341,0.0015691476343999034,0.0008714347093251619,0.00012854028575162607,0.00048119100141893795,0.00031463544481299504,6.402857326373968e-05,4.4577488905058463e-05,3.496244214600522e-05,0.0001364170483738268,9.220423790144799e-05,2.1788552883370067e-05,1.5263911305093944e-05,4.3745021011894784e-07,3.320330700566346e-07,9.250518105439218e-06,3.4529802523488684e-05,2.3198374891434526e-05,4.766786670116057e-06,3.3072483335554107e-06,4.650654847279076e-08,1.4173232758310446e-06,1.8252077147928888e-06,5.706836388365288e-06,3.353755123634719e-06,1.0606249071819818e-07,0.018098070875298425
63.35,0.0030752230877720663,0.0005850022489612996,0.0015651032441078272,0.0008685021020430005,0.00012852988302488995,0.000480029550928734,0.00031357726396544374,6.369287107968812e-05,4.43275935766223e-05,3.495218022614407e-05,0.0001360984170720556,9.189537731117848e-05,2.1673412216093952e-05,1.5177617443160137e-05,4.342589763792827e-07,3.2952377497334973e-07,9.246960317505464e-06,3.444998758206462e-05,2.312079286745905e-05,4.741529796634662e-06,3.288496848893437e-06,4.616563087099341e-08,1.417073388372494e-06,1.824476786949453e-06,5.693506462200952e-06,3.3424288170620687e-06,1.0601503262879322e-07,0.018058400287378686
63.400000000000006,0.0030719222071787663,0.0005849269019439511,0.0015610698010002273,0.000865579850248747,0.00012851987619518415,0.00047887056277321264,0.00031252263910020475,6.335909232969539e-05,4.4079212733951605e-05,3.494216670339045e-05,0.00013578037058542251,9.158752861027968e-05,2.155893497773426e-05,1.5091850256859092e-05,4.310929779366973e-07,3.27034908513482e-07,9.243481685500087e-06,3.437031140957646e-05,2.3043461353464552e-05,4.716415157936078e-06,3.2698560894346576e-06,4.582848144504337e-08,1.4168264972913215e-06,1.8237670302035393e-06,5.680215010655646e-06,3.331150890110559e-06,1.0597002743911254e-07,0.018018847702762904
63.45,0.0030686239794185783,0.0005848504542803244,0.0015570472771459837,0.0008626679174814215,0.00012851025607641688,0.0004777140358468208,0.00031147155986006495,6.30272251694084e-05,4.383233657849958e-05,3.4932397579434514e-05,0.0001354629095075869,9.12806891540511e-05,2.1445117075467836e-05,1.5006606323675996e-05,4.279520002118298e-07,3.2456629270937775e-07,9.240081021390363e-06,3.429077418733215e-05,2.296637954869396e-05,4.69144241573886e-06,3.251325906769457e-06,4.549524260833536e-08,1.4165827934164425e-06,1.823077491086552e-06,5.666965227545817e-06,3.319923566360614e-06,1.0592733063485151e-07,0.017979412696756774
63.5,0.0030653284057780804,0.0005847729025181672,0.001553035644663048,0.0008597662673966013,0.00012850101357688316,0.0004765599690047023,0.00031042401589920075,6.269725783175131e-05,4.358695537863299e-05,3.492286889461063e-05,0.00013514603441483478,9.09748562970317e-05,2.133195444306344e-05,1.4921882244471922e-05,4.248358306069226e-07,3.2211775127882866e-07,9.236757148673666e-06,3.4211376104079434e-05,2.2889546691497723e-05,4.6666113026524085e-06,3.232906228553375e-06,4.5166017024181677e-08,1.41634238220574e-06,1.822407147606735e-06,5.653759860355905e-06,3.308748720242205e-06,1.0588674146441489e-07,0.01794009484462135
63.550000000000004,0.003062035487530419,0.0005846942432886801,0.0015490348757185458,0.0008568748637661776,0.0001284921396985275,0.0004754083610630826,0.0003093799968833808,6.236917862639873e-05,4.334305946915541e-05,3.4913576727599355e-05,0.00013482974586622275,9.067002739309778e-05,2.1219443040703155e-05,1.483767464331883e-05,4.217442584870188e-07,3.1968910960894445e-07,9.233508902109986e-06,3.413211735683525e-05,2.281296206260918e-05,4.641921608219899e-06,3.2145970436028004e-06,4.484086433071616e-08,1.416105319642258e-06,1.8217549286353074e-06,5.6406011568040725e-06,3.2976278617973707e-06,1.0584800360802347e-07,0.017900893721321563
63.6,0.003058745225935345,0.0005846144733057641,0.001545044942528879,0.0008539936704781118,0.00012848362553621152,0.0004742592107996513,0.00030833949249016554,6.204297593925274e-05,4.310063925083392e-05,3.4904517195131235e-05,0.0001345140444037211,9.036619979555977e-05,2.1107578854805004e-05,1.4753980167335696e-05,4.1867707516066623e-07,3.1728019473944913e-07,9.230335127456716e-06,3.405299815143241e-05,2.2736624987488084e-05,4.617373163808491e-06,3.196398385739144e-06,4.4519807642553555e-08,1.4158716685922903e-06,1.8211197334168767e-06,5.62749082294649e-06,3.2865621266480374e-06,1.0581080514727562e-07,0.017861808901380342
