Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(1),J_5s1/2(2),J_total_Zr_relativistic
50.650000000000006,0.002608228447021681,0.00047296439557028907,9.465875066539668e-05,0.0001420085292904043,8.951699089225393e-05,1.906069369616124e-05,2.874861237979178e-05,6.151781839605969e-07,7.775837738459097e-07,1.4603302417610455e-05,2.6524974918695665e-06,3.9817000389699915e-06,1.966423459001819e-08,1.2006302333247874e-06,0.00347903697589015
50.7,0.002599323729260888,0.00047110218991429945,9.408987803060937e-05,0.0001411050553146943,8.915624364595852e-05,1.8943527223063795e-05,2.8561773491912393e-05,6.100029469218662e-07,7.708695239406256e-07,1.4544201815784023e-05,2.636246307019796e-06,3.955933067149957e-06,1.9501205215410053e-08,1.1957739839190477e-06,0.003466014925731376
50.75,0.0025904519653915884,0.0004692479822000901,9.352485518287437e-05,0.0001402079670063249,8.879708437136834e-05,1.882717324474291e-05,2.8376286382442274e-05,6.048757460320316e-07,7.642188739952591e-07,1.448538435187269e-05,2.6201081530589352e-06,3.930353508403085e-06,1.9337145319526642e-08,1.1909454484745316e-06,0.0034530485370065874
50.800000000000004,0.002581613030453018,0.0004674017374089474,9.296365338271287e-05,0.00013931721498602531,8.84395059517609e-05,1.871162553603724e-05,2.8192140333178506e-05,5.997960919704182e-07,7.576311653159232e-07,1.4426848071213369e-05,2.6040775921527283e-06,3.904951060212884e-06,1.9172021912906625e-08,1.1861433463795555e-06,0.0034401375274008376
50.85,0.002572806799929555,0.00046556342065915074,9.240624412368899e-05,0.00013843275028716513,8.808350129848622e-05,1.8596877923687767e-05,2.8009324717865873e-05,5.947635002129385e-07,7.511057456455745e-07,1.4368590095742004e-05,2.588149426562099e-06,3.879715876736452e-06,1.9006006265349297e-08,1.1813676251815238e-06,0.0034272816172159454
50.900000000000006,0.00256403314974955,0.0004637329972057285,9.185259913038243e-05,0.0001375545243520665,8.772906335091953e-05,1.8482924285860997e-05,2.7827829001322416e-05,5.897774910834871e-07,7.446419692499115e-07,1.4310606695292187e-05,2.5723188851367765e-06,3.854638928527591e-06,1.8839455792401093e-08,1.1766192596707677e-06,0.0034144805297605823
50.95,0.0025552919562841746,0.00046191043244021325,9.130269035638103e-05,0.00013668248902835332,8.737618507641375e-05,1.8369758551679897e-05,2.7647642738581682e-05,5.84837589828147e-07,7.382391970380913e-07,1.4252893396205404e-05,2.556581790888665e-06,3.829712325825194e-06,1.8672855707381105e-08,1.1718995126500483e-06,0.0034017339911439413
51.0,0.00254658309634625,0.00046009569189038943,9.075648998229075e-05,0.0001358165965653328,8.702485947025026e-05,1.8257374700762325e-05,2.74687555740515e-05,5.799433267066692e-07,7.318967967098746e-07,1.4195445122402481e-05,2.5409347027087662e-06,3.804929592135272e-06,1.850673878734627e-08,1.167208956253454e-06,0.0033890417297650303
51.050000000000004,0.002537906447189083,0.0004582887412200389,9.021397041376467e-05,0.0001349567996104127,8.66750795555899e-05,1.8145766762767384e-05,2.7291157240690168e-05,5.750942370949323e-07,7.256141429196497e-07,1.4138256362715933e-05,2.525375025380799e-06,3.780285876902028e-06,1.8341610597490114e-08,1.1625466636795138e-06,0.003376403475911637
51.1,0.002529261886505306,0.0004564895462286831,8.967510427955012e-05,0.0001341030512055522,8.632683838342368e-05,1.8034928816949456e-05,2.7114837559199586e-05,5.702898615915408e-07,7.193906174469522e-07,1.4081321357214703e-05,2.509901083360148e-06,3.755778098552079e-06,1.817790370246377e-08,1.1579099070171094e-06,0.003363818961807549
51.150000000000006,0.002520649292425697,0.00045469807285131815,8.913986442955314e-05,0.00013325530478374518,8.598012903252302e-05,1.79248549917195e-05,2.693978643723458e-05,5.655297461214874e-07,7.132256093627275e-07,1.4024634294502996e-05,2.4945121552881315e-06,3.731405012035436e-06,1.8015970236298867e-08,1.153294481351521e-06,0.00335128792222069
51.2,0.002512068543518023,0.0004529142871581505,8.860822393292173e-05,0.0001324135141655385,8.563494460939114e-05,1.7815539464213614e-05,2.6765993868628007e-05,5.608134420298983e-07,7.071185151807263e-07,1.3968189511566095e-05,2.479208467849508e-06,3.7071671980938738e-06,1.7856106141737033e-08,1.1486955360519661e-06,0.0033388100954937798
51.25,0.0025035195187858568,0.0004511381553543247,8.808015607614571e-05,0.00013157763355558114,8.529127824821416e-05,1.7706976459867864e-05,2.6593449932629607e-05,5.561405061592122e-07,7.010687389839154e-07,1.3911981687676485e-05,2.463991149297196e-06,3.6830669747621393e-06,1.7698589814775378e-08,1.1441086309531064e-06,0.0033263852246902667
51.300000000000004,0.0024950020976674124,0.0004493696437796499,8.755563436117475e-05,0.00013074761753920734,8.494912311081332e-05,1.7599160251999078e-05,2.642214479315759e-05,5.515105009038346e-07,6.950756925168323e-07,1.3856006024162036e-05,2.4488621446962995e-06,3.659108234932765e-06,1.7543714773780035e-08,1.1395306782184722e-06,0.0033140130584936186
51.35,0.0024865161600343736,0.00044760871890832317,8.703463250355368e-05,0.00012992342107905164,8.460847238659788e-05,1.7492085161390738e-05,2.6252068698060792e-05,5.469229942372068e-07,6.891387952361716e-07,1.3800258402458224e-05,2.4338240966064244e-06,3.6352962170533155e-06,1.7391799001254717e-08,1.1349604682640707e-06,0.003301693351544208
51.400000000000006,0.0024780615861907107,0.00044585534734864653,8.651712443057417e-05,0.00012910499951169485,8.426931929251828e-05,1.7385745555883e-05,2.6083211978389144e-05,5.423775597073673e-07,6.832574743136108e-07,1.374473551379369e-05,2.418880196450399e-06,3.6116372190234665e-06,1.7243162035869377e-08,1.1303986033154327e-06,0.0032894258640370566
51.45,0.0024696382568715155,0.0004441094958427442,8.600308427944457e-05,0.00012829230854434324,8.393165707302063e-05,1.7280135849966375e-05,2.5915565047670845e-05,5.378737763984167e-07,6.774311645869077e-07,1.3689434955056348e-05,2.4040340131314064e-06,3.588138267957995e-06,1.7098073807864038e-08,1.1258468640683008e-06,0.0032772103606237128
51.5,0.0024612460532418157,0.0004423711312662729,8.549248639547532e-05,0.00012748530425153723,8.359547900000112e-05,1.7175250504377787e-05,2.574911840119342e-05,5.334112288567e-07,6.716593084574303e-07,1.363435528680809e-05,2.3892893064856024e-06,3.5648067605243237e-06,1.6956692463032548e-08,1.121307255869003e-06,0.003265046608900138
51.550000000000004,0.002452884856895402,0.0004406402206281315,8.498530533028177e-05,0.00012668394307189225,8.326077837276114e-05,1.707108402569858e-05,2.5583862615287162e-05,5.289895069820463e-07,6.659413557345862e-07,1.3579496051005524e-05,2.37464983383032e-06,3.541650089913508e-06,1.6819015063996864e-08,1.1167811164013818e-06,0.003252934377908386
51.6,0.002444554549853652,0.000438916731070167,8.448151584000356e-05,0.00012588818180487017,8.292754851796265e-05,1.69676309659536e-05,2.54197883466088e-05,5.246082058858747e-07,6.602767634298562e-07,1.3524857747676515e-05,2.360119158141545e-06,3.5186752760590636e-06,1.6684860438748848e-08,1.1122686346449644e-06,0.003240873437045495
51.650000000000006,0.002436255014564344,0.00043720062986687535,8.398109288353946e-05,0.00012509797760757997,8.25957827895828e-05,1.6864885922210612e-05,2.5256886331423596e-05,5.202669257194031e-07,6.546649955052986e-07,1.3470441771528933e-05,2.345700466245504e-06,3.4958886154272084e-06,1.6553890132321375e-08,1.1077689457901849e-06,0.0032288635555759045
51.7,0.002427986133900486,0.0004354918844251027,8.348401162079953e-05,0.00012431328799161008,8.226547456886897e-05,1.6762843536179874e-05,2.5095147384885078e-05,5.159652714765145e-07,6.491055225833896e-07,1.3416250311156034e-05,2.331396404843658e-06,3.473295365573934e-06,1.64256594375613e-08,1.1032807335291834e-06,0.003216904502696532
51.75,0.0024197477911591255,0.0004337904622837398,8.299024741097217e-05,0.00012353407081988895,8.19366172642921e-05,1.6661498493813175e-05,2.4934562400310857e-05,5.117028527769264e-07,6.435978216267274e-07,1.3362286215078602e-05,2.3172089412446754e-06,3.4508994777727617e-06,1.6299682297480994e-08,1.0988030971650896e-06,0.0032049960479201044
51.800000000000004,0.0024115398700601744,0.0004320963311134163,8.249977581080779e-05,0.00012276028430357593,8.160920431149956e-05,1.6560845524902477e-05,2.477512234845461e-05,5.074792836362332e-07,6.381413755975253e-07,1.3308552830259747e-05,2.303139254416629e-06,3.42870338849764e-06,1.6175492410836485e-08,1.0943363692106096e-06,0.0031931379614668605
51.85,0.0024033622547452275,0.0004304094587161918,8.201257257291814e-05,0.00012199188699898159,8.128322917326636e-05,1.6460879402678087e-05,2.461681827677402e-05,5.0329418223e-07,6.327356731077552e-07,1.3255053819880755e-05,2.2891876604834726e-06,3.406707877578735e-06,1.605268565715916e-08,1.0898825888847008e-06,0.0031813300143738606
51.900000000000006,0.002395214829776373,0.000428729813025242,8.152861364409045e-05,0.00012122883780451557,8.095868533944418e-05,1.636159494340641e-05,2.4459641308694894e-05,4.991471706594237e-07,6.273802080713078e-07,1.3201792968024856e-05,2.275353575168872e-06,3.3849119976401106e-06,1.5930934315273482e-08,1.085445433944326e-06,0.003169571978129591
51.95,0.0023870974801350193,0.0004270573621045454,8.104787516361809e-05,0.00012047109595766481,8.0635566326909e-05,1.626298700598803e-05,2.430358264287299e-05,4.95037874726127e-07,6.220744793696279e-07,1.3148773979442367e-05,2.2616355140337754e-06,3.3633130761807425e-06,1.5809971833333746e-08,1.08102958450804e-06,0.0031578636238167113
52.0,0.002379010091220702,0.00042539207414856405,8.057033346164539e-05,0.00011971862103199843,8.031386567950562e-05,1.616505049155625e-05,2.4148633552454222e-05,4.909659237233418e-07,6.168179905418169e-07,1.3096000282741622e-05,2.2480311297474533e-06,3.3419067885518913e-06,1.5689557412156314e-08,1.0766397054330449e-06,0.003146204720964577
52.050000000000004,0.002370952548849903,0.00042373391748192385,8.00959650575283e-05,0.0001189713729342017,7.999357696799022e-05,1.6067780343077184e-05,2.3994785384335604e-05,4.869309502501915e-07,6.116102495093683e-07,1.3043474845161447e-05,2.2345372841452853e-06,3.3206872972532936e-06,1.55694381353149e-08,1.0722793992611123e-06,0.003134595036482676
52.1,0.0023629247392548715,0.0004220828605590925,7.962474665820992e-05,0.0001182293119011378,7.967469378997016e-05,1.5971171544952024e-05,2.3842029558428716e-05,4.829325900549077e-07,6.064507683443913e-07,1.299120000654275e-05,2.2211501515115945e-06,3.299647450510177e-06,1.544932757069934e-08,1.0679505024478312e-06,0.003123034334063645
52.150000000000006,0.002354926549082429,0.0004204388719640526,7.915665515661029e-05,0.0001174923984969359,7.935720976984069e-05,1.5875219122622316e-05,2.369035756692787e-05,4.789704819117172e-07,6.013390630885221e-07,1.293917733925846e-05,2.207865348417069e-06,3.2787790310552614e-06,1.53289123132224e-08,1.0636529520880945e-06,0.003111522374287551
52.2,0.0023469578653927945,0.0004188019204099754,7.869166763003177e-05,0.00011676059361010823,7.90411185587197e-05,1.5779918142179532e-05,2.3539760973585912e-05,4.750442675348618e-07,5.962746536277867e-07,1.2887407539725967e-05,2.1946780845584247e-06,3.2580730444463248e-06,1.5207886081827174e-08,1.0593852201078056e-06,0.0031000589154134782
52.25,0.0023390185756583907,0.0004171719747388896,7.822976133857797e-05,0.00011603385845069233,7.872641383437918e-05,1.5685263709979533e-05,2.3390231412999563e-05,4.711535915317306e-07,5.912570636264592e-07,1.2835890355769357e-05,2.1815833284026906e-06,3.237520035103079e-06,1.5086001024938427e-08,1.0551451165005343e-06,0.0030886437146358673
52.300000000000004,0.0023311085677626617,0.0004155490039213494,7.777091372358784e-05,0.00011531215454742118,7.84130893011748e-05,1.5591250972263168e-05,2.3241760589907293e-05,4.6729810139558355e-07,5.862858205206792e-07,1.2784624552585977e-05,2.168575981032754e-06,3.217110417541305e-06,1.4963121035200785e-08,1.0509306703289197e-06,0.003077276529482805
52.35,0.0023232277299988914,0.0004139329770561004,7.731510240608382e-05,0.00011459544374491959,7.810113868997341e-05,1.5497875114783828e-05,2.3094340278501797e-05,4.6347744753675575e-07,5.813604555701976e-07,1.2733607918471752e-05,2.1556510514214467e-06,3.196834810006278e-06,1.4839261399415394e-08,1.0467408009354512e-06,0.0030659571190345953
52.400000000000006,0.0023153759510690093,0.0004123238633697416,7.686230518523365e-05,0.00011388368820092593,7.779055575807839e-05,1.5405131362442563e-05,2.2947962321758927e-05,4.596912833496993e-07,5.764805039643021e-07,1.2682837309843098e-05,2.1428038264220856e-06,3.176684357848816e-06,1.471460167695381e-08,1.0425755620837174e-06,0.0030546852447123785
52.45,0.0023075531200824136,0.0004107216322163881,7.641250003682703e-05,0.00011317685038354108,7.748133428915419e-05,1.5313014978931738e-05,2.280261863078531e-05,4.559392653117989e-07,5.716455049758273e-07,1.2632308733528145e-05,2.130030029044593e-06,3.1566510345296453e-06,1.458946473559408e-08,1.038435867594218e-06,0.0030434606705177602
52.5,0.0022997591265547777,0.00040912625307732846,7.596566511176525e-05,0.00011247489306850171,7.717346809314941e-05,1.5221521266387319e-05,2.265830118418532e-05,4.522210531085802e-07,5.668550021551639e-07,1.2582017462846494e-05,2.1173259590760194e-06,3.1367279090604624e-06,1.446426511011915e-08,1.0343227817715226e-06,0.0030322831627892237
52.550000000000004,0.0022919938604068673,0.00040753769556068264,7.552177873456503e-05,0.00011177777933647984,7.686695100621977e-05,1.5130645565050404e-05,2.2515002027448705e-05,4.4853630977887646e-07,5.621085435545807e-07,1.2531958182709645e-05,2.1046886107884504e-06,3.116909369968294e-06,1.4339441681892815e-08,1.0302366339776292e-06,0.003021152489729773
52.6,0.0022842572119633584,0.0004059559294010576,7.508081940187614e-05,0.0001110854725704076,7.656177689065115e-05,1.5040383252937905e-05,2.2372713272358974e-05,4.4488470187266353e-07,5.574056819718861e-07,1.2482125157895127e-05,2.0921157633379187e-06,3.09719129747193e-06,1.4215396657048835e-08,1.026176304794869e-06,0.0030100684210566495
52.650000000000006,0.002276549071951644,0.0004043809244591989,7.464276578101173e-05,0.00011039793645282587,7.625793963478265e-05,1.495072974552214e-05,2.2231427096422073e-05,4.412658996137224e-07,5.527459752016133e-07,1.2432512417810458e-05,2.0796060404736785e-06,3.077571177448274e-06,1.4092459816236706e-08,1.0221389685713187e-06,0.002999030728060343
52.7,0.0022688693315006565,0.00040281265072164405,7.420759670849296e-05,0.00010971513496325919,7.595543315293121e-05,1.4861680495419253e-05,2.209113574231499e-05,4.376795770590573e-07,5.481289862815544e-07,1.2383113950490984e-05,2.067158937321117e-06,3.058048152897535e-06,1.3970885356529534e-08,1.0181203911984264e-06,0.0029880391841653237
52.75,0.002261217882139676,0.0004012510783003703,7.37752911886059e-05,0.00010903703237561344,7.565425138531696e-05,1.4773230992085518e-05,2.195183151735239e-05,4.341254122470399e-07,5.435542837225401e-07,1.233392389828097e-05,2.0547748132410027e-06,3.038623010934705e-06,1.3850875270795999e-08,1.0141156743889493e-06,0.0029770935658671067
52.800000000000004,0.002253594615797147,0.00039969617743244325,7.334582839197213e-05,0.00010836359325559883,7.535438829799064e-05,1.4685376761521071e-05,2.1813506792969877e-05,4.3060308732666236e-07,5.390214417099586e-07,1.2284936747635616e-05,2.042454851064817e-06,3.0192981057764703e-06,1.373261488459354e-08,1.010120204337118e-06,0.0029661936537823783
52.85,0.0022459994247994992,0.0003981479184796636,7.291918765413229e-05,0.00010769478245817673,7.505583788276297e-05,1.4598113365979972e-05,2.1676154004221438e-05,4.27112288660952e-07,5.345300402665253e-07,1.2236147505747442e-05,2.0302009843166178e-06,3.0000772206805315e-06,1.3616304651733592e-08,1.0061305294759979e-06,0.002955339233518235
52.900000000000006,0.0022384322018699524,0.0003966062719282102,7.249534847414185e-05,0.00010703056512502937,7.475859415713567e-05,1.4511436403685416e-05,2.1539765649288174e-05,4.2365270689856546e-07,5.300796653672621e-07,1.2187551857232573e-05,2.0180157953080797e-06,2.9809653742396564e-06,1.3502175182573618e-08,1.0021449282202407e-06,0.0029445300961098925
52.95,0.0022308928401273444,0.0003950712083882846,7.207429051318056e-05,0.00010637090668205433,7.44626511642354e-05,1.44253415085492e-05,2.1404334288995936e-05,4.202240370088009e-07,5.256699089994702e-07,1.2139146294891024e-05,2.005902388182616e-06,2.9619685787351898e-06,1.3390477688274628e-08,9.98163506114049e-07,0.002933766037864263
53.0,0.0022233812330849363,0.00039354269859375113,7.16559935931734e-05,0.00010571577283688096,7.416800297274916e-05,1.4339824349893815e-05,2.126985254633817e-05,4.168259782766381e-07,5.213003691625562e-07,1.2090928219552112e-05,1.993864242031377e-06,2.9430935603033362e-06,1.3281449571748205e-08,9.941877850598482e-07,0.0029230468595816805
53.050000000000004,0.0022158972746492357,0.00039202071340177735,7.124043769542486e-05,0.00010506512957641072,7.387464367686226e-05,1.4254880632176247e-05,2.1136313106001303e-05,4.134582342559831e-07,5.169706498049205e-07,1.2042896005198741e-05,1.981905050052862e-06,2.9243474523472863e-06,1.3175264342168722e-08,9.902199114460096e-07,0.002912372365305336
53.1,0.0022084408591188155,0.00039050522379247314,7.082760295926531e-05,0.00010441894316438035,7.358256739619809e-05,1.4170506094712076e-05,2.1003708713889457e-05,4.101205126808989e-07,5.126803606975325e-07,1.199504902688992e-05,1.970028551325996e-06,2.905737474826258e-06,1.3071982931596078e-08,9.862617624129988e-07,0.0029017423609114987
53.150000000000006,0.0022010118811831235,0.0003889962008685263,7.041746968070924e-05,0.00010377718013894668,7.329176827575893e-05,1.408669651139864e-05,2.0872032176645327e-05,4.068125253362411e-07,5.084291172462877e-07,1.194738765042349e-05,1.9582383620704407e-06,2.8872706126728876e-06,1.2971524697025238e-08,9.823142831685148e-07,0.002891156652910723
53.2,0.0021936102359213106,0.00038749361585484015,7.001001831112631e-05,0.00010313980731029518,7.300224048586858e-05,1.4003447690436514e-05,2.074127636116513e-05,4.0353398789073103e-07,5.042165402476652e-07,1.1899913184148449e-05,1.946537813249648e-06,2.8689533065680853e-06,1.2873668948283755e-08,9.783772947843606e-07,0.0028806150477308804
53.25,0.002186235818801042,0.0003859974400981663,6.960522945592362e-05,0.00010250679175826928,7.271397822211488e-05,1.3920755474048061e-05,2.0611434194104827e-05,4.002846196969625e-07,5.000422555944115e-07,1.1852627794792505e-05,1.9349298010252614e-06,2.8507911686181367e-06,1.2778085815513363e-08,9.744498157712291e-07,0.002870117351544983
53.300000000000004,0.00217888852567732,0.0003845076450667386,6.920308387324043e-05,0.00010187810083002256,7.242697570529271e-05,1.383861573819269e-05,2.0482498661376302e-05,3.9706414356418634e-07,4.959058939400105e-07,1.180553439055979e-05,1.9234166559153403e-06,2.8327887341693886e-06,1.2684385500952472e-08,9.705307484331299e-07,0.0028596633705042654
53.35,0.0021715682527913066,0.00038302420234990564,6.880356247265466e-05,0.00010125370213769258,7.21412271813465e-05,1.375702439227823e-05,2.0354462807632162e-05,3.938722855108157e-07,4.918070903323462e-07,1.1758636476018831e-05,1.9120000355870797e-06,2.8149492591525947e-06,1.2592171497407015e-08,9.666196769376468e-07,0.002849252911127853
53.400000000000006,0.002164274896769137,0.0003815470836577602,6.840664631390044e-05,0.00010063356355609541,7.185672692131103e-05,1.3675977378868104e-05,2.0227319735738328e-05,3.907087745044419e-07,4.877454838282563e-07,1.1711937984390004e-05,1.900680845091515e-06,2.797274570109631e-06,1.250108519742831e-08,9.627175185847642e-07,0.002838885780594517
53.45,0.0021570083546207514,0.0003800762608207706,6.801231660559813e-05,0.0001000176532204427,7.15734692212512e-05,1.3595470673384637e-05,2.0101062606234927e-05,3.8757334219773076e-07,4.837207171015363e-07,1.1665443093708417e-05,1.8894591870990266e-06,2.7797649715834928e-06,1.2410833042710441e-08,9.588268239558704e-07,0.0028285617867371223
53.5,0.0021497685237387076,0.0003786117057894079,6.762055470399486e-05,9.94059395240786e-05,7.129144840219879e-05,1.351550028380844e-05,1.997568463678562e-05,3.844657226687916e-07,4.797324360573033e-07,1.1619156033944476e-05,1.878334343398307e-06,2.762419213015373e-06,1.2321191311227555e-08,9.549516081760988e-07,0.0028182807376275535
53.550000000000004,0.00214255530189701,0.000377153390633774,6.723134211171701e-05,9.879839111623834e-05,7.101065881008664e-05,1.3436062250374724e-05,1.9851179101617092e-05,3.8138565217455814e-07,4.7578028946554877e-07,1.1573080892485206e-05,1.8673047876496863e-06,2.745234514840298e-06,1.2231988701903556e-08,9.510967180099876e-07,0.002808042440764145
53.6,0.002135368587249934,0.0003757012875432289,6.684466047653391e-05,9.819497689982758e-05,7.07310948156796e-05,1.3357152645267214e-05,1.9727539330950454e-05,3.783328689253101e-07,4.718639286260954e-07,1.1527221425400876e-05,1.8563682281945197e-06,2.7282066512218672e-06,1.2143073678552185e-08,9.47266892961826e-07,0.0027978467020304313
53.650000000000006,0.0021282082783308453,0.00037425536882601486,6.646049159013207e-05,9.75956660292213e-05,7.04527508145012e-05,1.3278767572310534e-05,1.9604758710426747e-05,3.753071128877608e-07,4.6798300707612824e-07,1.1481580881645525e-05,1.845521678658598e-06,2.7113300848954515e-06,1.2054279920184453e-08,9.434658101557316e-07,0.0027876933247286914
53.7,0.0021210742740510346,0.00037281560690888277,6.60788173869013e-05,9.700042790808429e-05,7.017562122675703e-05,1.3200903166662524e-05,1.9482830680529907e-05,3.7230812562316437e-07,4.641371803500051e-07,1.1436161846781921e-05,1.8347615531760454e-06,2.6945981479386147e-06,1.196540500141052e-08,9.396954310993594e-07,0.0027775821090188233
53.75,0.0021139664736985354,0.0003713819743367145,6.569961994273088e-05,9.640923218721048e-05,6.98997004972533e-05,1.3123555594507456e-05,1.9361748736009804e-05,3.693356501656484e-07,4.603261057991901e-07,1.1390966112008913e-05,1.8240837823141248e-06,2.6780032609682328e-06,1.1876212292255075e-08,9.359558557083865e-07,0.002767512851972219
53.800000000000004,0.0021068847769369556,0.0003699544437721466,6.532288147381711e-05,9.58220487623829e-05,6.962498309531167e-05,1.3046721052751805e-05,1.924150642530933e-05,3.663894309445715e-07,4.5654944247804134e-07,1.1345994573242784e-05,1.8134839452026778e-06,2.661537182267529e-06,1.1786456529211612e-08,9.322456894601071e-07,0.0027574853482387994
53.85,0.0020998290838043104,0.000368532987995193,6.49485843354815e-05,9.523884777225347e-05,6.935146351467997e-05,1.2970395768723901e-05,1.9122097349998787e-05,3.63469213753114e-07,4.528068510988014e-07,1.1301247163810666e-05,1.8029574129615893e-06,2.6451912776541095e-06,1.169592487650376e-08,9.285627513827168e-07,0.002747499391136178
53.900000000000006,0.002092799294711843,0.000367117579902865,6.457671102099912e-05,9.46595995962413e-05,6.907913627343892e-05,1.2894575999878754e-05,1.9003515164221064e-05,3.605747457636498e-07,4.4909799405665146e-07,1.1256722823007466e-05,1.7924994982704378e-06,2.6289568014924273e-06,1.1604481230461888e-08,9.2490487044092e-07,0.002737554773883749
53.95,0.0020857953104428642,0.0003657081925087937,6.420724416043814e-05,9.40842748524517e-05,6.880799591390592e-05,1.2819258033509675e-05,1.8885753574151288e-05,3.577057755887696e-07,4.4542253552317266e-07,1.1212419501403692e-05,1.7821056058304484e-06,2.612825179115167e-06,1.151210190997031e-08,9.212705354168058e-07,0.0027276512907209024
54.0,0.002078817032151579,0.0003643047989428484,6.38401665195091e-05,9.351284439561297e-05,6.853803700253541e-05,1.2744438186467571e-05,1.876880633747361e-05,3.54862053385143e-07,4.417801416040404e-07,1.1168334202424426e-05,1.7717713785248282e-06,2.5967882810379073e-06,1.1418893344422236e-08,9.176592294791739e-07,0.002717788737715825
54.050000000000004,0.00207186436136192,0.0003629073724507566,6.34754609984249e-05,9.2945279315033e-05,6.826925412981752e-05,1.2670112804889221e-05,1.8652667262878184e-05,3.52043330995871e-07,4.381704805544711e-07,1.1124463058402588e-05,1.7614928342859793e-06,2.580838679726763e-06,1.1325085595439192e-08,9.140713601658634e-07,0.0027079669131534465
54.1,0.0020649371999663865,0.00036151588639372353,6.311311063077104e-05,9.238155093257464e-05,6.800164191017512e-05,1.2596278263935295e-05,1.853733020958037e-05,3.4924936212554854e-07,4.3459322304379777e-07,1.1080801438088175e-05,1.751266489022902e-06,2.5649698803068585e-06,1.1231000542387732e-08,9.10507793173353e-07,0.0026981856174934497
54.150000000000006,0.0020580354502248714,0.0003601303142480486,6.275309858238549e-05,9.182163080064876e-05,6.773519498185977e-05,1.2522930967538551e-05,1.8422789086863556e-05,3.464799025410462e-07,4.3104804245873454e-07,1.103734408151034e-05,1.741089461444159e-06,2.549176517475626e-06,1.113700115634046e-08,9.06969121966159e-07,0.002688444653020769
54.2,0.002051159014763507,0.00035875062960474477,6.239540815024926e-05,9.126549070022706e-05,6.746990800684842e-05,1.2450067348162814e-05,1.8309037853646894e-05,3.437347102900729e-07,4.2753461523346984e-07,1.0994085257173625e-05,1.7309595562222833e-06,2.5334545119966865e-06,1.1043436145071842e-08,9.034549195763006e-07,0.0026787438234340236
54.25,0.002044307796573496,0.00035737680616915407,6.204002276138622e-05,9.071310263887171e-05,6.720577567074038e-05,1.2377683866572405e-05,1.819607051807764e-05,3.4101354592887264e-07,4.240526211936619e-07,1.0951018935847155e-05,1.7208753226709415e-06,2.517801181474358e-06,1.0950597386168499e-08,8.99963253522474e-07,0.002669082933656322
54.300000000000004,0.002037481699009952,0.00035600881776056483,6.168692597177315e-05,9.016443884878396e-05,6.694279268265659e-05,1.2305777011612007e-05,1.8083881137147922e-05,3.383161727500522e-07,4.2060174390087604e-07,1.0908138974694264e-05,1.7108360869285739e-06,2.5022153016140403e-06,1.0858702654756318e-08,8.964906562763873e-07,0.0026594617900613095
54.35,0.002030680625790745,0.0003546466383118285,6.133610146525964e-05,8.96194717848706e-05,6.668095377514123e-05,1.2234343299996268e-05,1.797246381633443e-05,3.356423570014686e-07,4.171816709838944e-07,1.0865439305197571e-05,1.7008419565392295e-06,2.4866971158203943e-06,1.0767905382767056e-08,8.9303256818903e-07,0.0026498802011232906
54.400000000000006,0.0020239044809953343,0.00035329024186897366,6.0987533052497e-05,8.907817412282727e-05,6.642025370406645e-05,1.216337927610815e-05,1.786181270925889e-05,3.3299186808736676e-07,4.137920944437172e-07,1.0822914118264369e-05,1.6908937972683252e-06,2.4712482927313198e-06,1.0678322810972246e-08,8.895841014750362e-07,0.002640337978324147
54.45,0.00201715316906362,0.00035193960259082333,6.06412046698776e-05,8.854051875724058e-05,6.616068724854127e-05,1.2092881511805147e-05,1.7751922017366935e-05,3.3036447874355394e-07,4.104327109199595e-07,1.0780558040045498e-05,1.6809931829616932e-06,2.4558718330873353e-06,1.0590069029726684e-08,8.861408908966111e-07,0.002630834937064958
54.5,0.002010426594794782,0.0003505946947486081,6.029710037848284e-05,8.800647879970623e-05,6.590224921082429e-05,1.202284660623169e-05,1.7642785989621737e-05,3.2775996517925133e-07,4.071032219076233e-07,1.0738366292358559e-05,1.671142320222238e-06,2.4405719291460222e-06,1.0503280610561832e-08,8.826998089978389e-07,0.00262137089734668
54.550000000000004,0.0020037246633461264,0.0003492554927255816,5.9955204363040994e-05,8.747602757696536e-05,6.564493441624151e-05,1.195327118563645e-05,1.753439892220898e-05,3.251781071794227e-07,4.0380333391494807e-07,1.0696334832161182e-05,1.6613439506092493e-06,2.4253537816166506e-06,1.041812673056211e-08,8.792593854966448e-07,0.00261194568405351
54.6,0.0019970472802319375,0.0003479219710166353,5.961550093089438e-05,8.694913862905761e-05,6.538873771310881e-05,1.1884151903192726e-05,1.7426755158248947e-05,3.2261868816273125e-07,4.0053275855506477e-07,1.0654460465254046e-05,1.6516012339257368e-06,2.4102233807456066e-06,1.0334800038833599e-08,8.75819839321074e-07,0.0026025591267490786
