volume,volume_name,E0_keV,Eprime_keV,E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_au,Q_absolute_au
3,Volume 3,662.0,629.8746352966505,32.12536470334953,30.0,335.79858809266995,-119.01266394864886,-31.929307971993428,31.929307971993428
3,Volume 3,662.0,461.45466258779004,200.54533741220996,30.0,349.3885400633059,118.61434106094644,31.8224439313798,31.8224439313798
3,Volume 3,662.0,214.43821546107472,447.5617845389253,30.0,488.2101072981133,224.34913949557316,60.189500264414455,60.189500264414455
3,Volume 3,662.0,590.6081321795399,71.3918678204601,30.0,331.4517556072349,-55.66085675879058,-14.932970815637413,14.932970815637413
2,Volume 2,662.0,261.66138285520395,400.33861714479605,30.0,454.6263558124693,222.6674066892083,59.73831664311347,59.73831664311347
3,Volume 3,662.0,639.8537558781092,22.146244121890845,30.0,337.6229092488528,-135.2926073060859,-36.29697194975717,36.29697194975717
3,Volume 3,662.0,286.3636277103534,375.6363722896466,30.0,438.06225794021435,219.14902182071103,58.79438689393381,58.79438689393381
3,Volume 3,662.0,544.1767806744073,117.82321932559273,30.0,332.27951420191937,15.056081047494267,4.039320124992425,4.039320124992425
3,Volume 3,662.0,472.8910166808753,189.10898331912472,30.0,345.8970001058788,106.4256791000828,28.552409225805473,28.552409225805473
3,Volume 3,662.0,293.4046573956748,368.5953426043252,30.0,433.4828009675956,217.7676957257429,58.42379787565069,58.42379787565069
3,Volume 3,662.0,379.16694232020205,282.83305767979795,30.0,383.7343711771579,184.7675475238555,49.57035438400579,49.57035438400579
3,Volume 3,662.0,236.1356660242743,425.8643339757257,30.0,472.48992999298554,224.32924166401006,60.18416197543853,60.18416197543853
2,Volume 2,662.0,177.5279059508034,484.4720940491966,30.0,515.9491542706457,221.85030097519902,59.51909946804431,59.51909946804431
2,Volume 2,662.0,412.0241893855952,249.9758106144048,30.0,368.2033829328528,162.81972518784607,43.682083712378684,43.682083712378684
3,Volume 3,662.0,401.32791260207,260.67208739793,30.0,373.0126426577803,170.5953460871107,45.76816586640232,45.76816586640232
2,Volume 2,662.0,440.78561650712743,221.21438349287257,30.0,356.54368420965227,138.77359992967249,37.230869921948525,37.230869921948525
2,Volume 2,662.0,250.68955055260355,411.3104494473964,30.0,462.2166064520469,223.61278799773999,59.99194823112749,59.99194823112749
3,Volume 3,662.0,619.165113780059,42.83488621994104,30.0,334.16133816822855,-101.57749933271003,-27.251715503305277,27.251715503305277
2,Volume 2,662.0,537.3420884419922,124.65791155800775,30.0,332.94835272925803,24.847367304159558,6.666174981933572,6.666174981933572
3,Volume 3,662.0,593.6341588208406,68.36584117915936,30.0,331.6234604302348,-60.466514900051166,-16.22225662531085,16.22225662531085
2,Volume 2,662.0,638.932560916893,23.067439083107047,30.0,337.44255174118194,-133.78951841841086,-35.89371580531388,35.89371580531388
3,Volume 3,662.0,194.52745139252102,467.472548607479,30.0,503.0271594683028,223.36827871443637,59.926350067456596,59.926350067456596
2,Volume 2,662.0,419.13833453756723,242.86166546243277,30.0,365.1431743259556,157.3014264306424,42.20160714245459,42.20160714245459
3,Volume 3,662.0,256.88163842457766,405.11836157542234,30.0,457.91610534508567,223.12362855383356,59.8607141085249,59.8607141085249
2,Volume 2,662.0,400.5768316490445,261.4231683509555,30.0,373.3595303039047,171.11808968947037,45.90841011366439,45.90841011366439
3,Volume 3,662.0,485.3285169174168,176.67148308258322,30.0,342.4931141736164,92.34743683341931,24.77542854053499,24.77542854053499
3,Volume 3,662.0,446.3122522604198,215.68774773958017,30.0,354.52662457592373,133.62007828041573,35.848257564406026,35.848257564406026
3,Volume 3,662.0,576.2027598177216,85.79724018227841,30.0,331.01265066952527,-33.05703783935687,-8.86870612584627,8.86870612584627
3,Volume 3,662.0,484.47181506427484,177.52818493572516,30.0,342.71418553536944,93.34424242928868,25.042856491500377,25.042856491500377
2,Volume 2,662.0,560.9606699996559,101.03933000034408,30.0,331.23024732334125,-9.738364074028143,-2.612656631206945,2.612656631206945
3,Volume 3,662.0,565.6389870087396,96.3610129912604,30.0,331.0888495506575,-16.821573778197447,-4.512975274374345,4.512975274374345
3,Volume 3,662.0,203.79829199413967,458.2017080058603,30.0,496.08369083827824,223.93713134452935,60.078964673451416,60.078964673451416
3,Volume 3,662.0,339.6812687361612,322.3187312638388,30.0,405.1454448101626,203.9599778527156,54.71939481692653,54.71939481692653
3,Volume 3,662.0,267.77093278694645,394.22906721305355,30.0,450.4602078718494,221.98154722768,59.55431086384538,59.55431086384538
2,Volume 2,662.0,246.0140075750098,415.9859924249902,30.0,465.49209711485514,223.90798154680624,60.071144221089945,60.071144221089945
3,Volume 3,662.0,303.48650623432883,358.51349376567117,30.0,427.0422456287891,215.47717229457888,57.80928488498057,57.80928488498057
3,Volume 3,662.0,475.77798547515977,186.22201452484023,30.0,345.06993951585906,103.23361662112225,27.696026866357133,27.696026866357133
3,Volume 3,662.0,276.52927017784083,385.47072982215917,30.0,444.5661925891113,220.79050269405943,59.234771526932974,59.234771526932974
3,Volume 3,662.0,558.0701520607117,103.92984793928827,30.0,331.3505951683754,-5.397473818730257,-1.4480610559508975,1.4480610559508975
3,Volume 3,662.0,365.0016846188444,296.9983153811556,30.0,391.0918837409591,192.51155936954433,51.647956304306064,51.647956304306064
2,Volume 2,662.0,552.4916750391766,109.50832496082342,30.0,331.65396637478636,2.899339210163925,0.7778491085330513,0.7778491085330513
2,Volume 2,662.0,364.1440458368164,297.8559541631836,30.0,391.5493603920996,192.9487043217248,51.765235720995655,51.765235720995655
3,Volume 3,662.0,477.1499992628993,184.8500007371007,30.0,344.6846650016667,101.700466520126,27.284705750453668,27.284705750453668
3,Volume 3,662.0,262.53225043976346,399.46774956023654,30.0,454.029816766177,222.5767538543846,59.71399585080797,59.71399585080797
2,Volume 2,662.0,359.0347315940485,302.9652684059515,30.0,394.30240147302186,195.47956077315152,52.4442264467673,52.4442264467673
3,Volume 3,662.0,576.3549435099021,85.64505649009789,30.0,331.0140161456223,-33.293199195344336,-8.932064666158087,8.932064666158087
3,Volume 3,662.0,225.06801141586186,436.93198858413814,30.0,480.450474957122,224.48914580188136,60.227061850919775,60.227061850919775
2,Volume 2,662.0,373.6869321829749,288.3130678170251,30.0,386.53576421825466,187.8817844746668,50.40585732462662,50.40585732462662
3,Volume 3,662.0,405.30211850318636,256.69788149681364,30.0,371.19705123072237,167.77878977537912,45.012526164592586,45.012526164592586
2,Volume 2,662.0,495.4313490858519,166.56865091414812,30.0,340.03808618487284,80.29580125959677,21.54215595393997,21.54215595393997
3,Volume 3,662.0,482.5847347309689,179.41526526903112,30.0,343.2081863227533,95.52590025392556,25.628162477108734,25.628162477108734
3,Volume 3,662.0,264.7624245754802,397.2375754245198,30.0,452.5062170474381,222.33387966488627,59.64883635821576,59.64883635821576
3,Volume 3,662.0,213.8925842644169,448.1074157355831,30.0,488.6113266936177,224.33449485498008,60.18557132757596,60.18557132757596
3,Volume 3,662.0,534.6360826753937,127.36391732460629,30.0,333.2515272339422,28.67105105354543,7.69201182963514,7.69201182963514
3,Volume 3,662.0,357.01209176399954,304.98790823600046,30.0,395.4052016348392,196.44704735166096,52.703788546287456,52.703788546287456
3,Volume 3,662.0,412.1016412235792,249.89835877642082,30.0,368.1694631827067,162.76114810448655,43.66636836182159,43.66636836182159
2,Volume 2,662.0,545.1667639928787,116.83323600712129,30.0,332.1941829181226,13.622442083625552,3.654696350687494,3.654696350687494
2,Volume 2,662.0,494.8028127677154,167.1971872322846,30.0,340.1825873681,81.06136917475807,21.747546312626582,21.747546312626582
2,Volume 2,662.0,506.76310038085,155.23689961915,30.0,337.62306266158527,66.142962239742,17.745162081607457,17.745162081607457
3,Volume 3,662.0,552.1294181368634,109.87058186313664,30.0,331.6769014404468,3.4343177126533173,0.9213757955060438,0.9213757955060438
3,Volume 3,662.0,634.6154845910133,27.38451540898666,30.0,336.62962949461433,-126.74542765859262,-34.003892186627766,34.003892186627766
3,Volume 3,662.0,358.69899102592626,303.30100897407374,30.0,394.4849522296918,195.6414975570052,52.48767165059779,52.48767165059779
2,Volume 2,662.0,628.7105734186345,33.28942658136555,30.0,335.6044615025873,-117.1148921297639,-31.42016433252416,31.42016433252416
3,Volume 3,662.0,435.80776899707655,226.19223100292345,30.0,358.42368544204766,143.26748757195793,38.43651239529051,38.43651239529051
3,Volume 3,662.0,387.4351657029109,274.5648342970891,30.0,379.6182481915294,179.77961668317013,48.23216755017469,48.23216755017469
3,Volume 3,662.0,553.165377081309,108.83462291869103,30.0,331.6123613257766,1.9031655421385258,0.5105906943049879,0.5105906943049879
3,Volume 3,662.0,598.2173844758978,63.7826155241022,30.0,331.93589248300987,-67.77755083410112,-18.18369761980295,18.18369761980295
3,Volume 3,662.0,613.2978773204417,48.70212267955833,30.0,333.4068459418532,-92.05953070485535,-24.698187655901826,24.698187655901826
3,Volume 3,662.0,293.3744953122418,368.6255046877582,30.0,433.50227753693787,217.77398983225456,58.4254864897742,58.4254864897742
3,Volume 3,662.0,660.8044336887259,1.1955663112740922,30.0,342.368928038623,-169.40003110198745,-45.4474808315727,45.4474808315727
2,Volume 2,662.0,578.5756590680396,83.42434093196039,30.0,331.04190010050644,-36.74619917041273,-9.858452631717917,9.858452631717917
3,Volume 3,662.0,245.7096839888824,416.2903160111176,30.0,465.7061220873813,223.9250258068989,60.07571693975363,60.07571693975363
2,Volume 2,662.0,570.1867868235541,91.81321317644586,30.0,331.0147233497765,-23.77181753237567,-6.3776211527602955,6.3776211527602955
3,Volume 3,662.0,374.8016884895048,287.1983115104952,30.0,385.961241824474,187.26050508301324,50.23917740692208,50.23917740692208
3,Volume 3,662.0,299.51422211565045,362.48577788434955,30.0,429.563127322473,216.42451692921952,58.063443203864246,58.063443203864246
3,Volume 3,662.0,221.89235147583386,440.10764852416617,30.0,482.75721895800916,224.4766891352054,60.22371991457951,60.22371991457951
2,Volume 2,662.0,205.1221550439551,456.8778449560449,30.0,495.098392511174,224.00268576202598,60.09655193782925,60.09655193782925
3,Volume 3,662.0,234.21263166422062,427.7873683357794,30.0,473.8641399349905,224.3802066896347,60.197835125378866,60.197835125378866
3,Volume 3,662.0,415.14270811587875,246.85729188412125,30.0,366.848085855875,160.4351211685181,43.04233031472994,43.04233031472994
3,Volume 3,662.0,246.37687068874754,415.62312931125246,30.0,465.237033906897,223.88731469655738,60.06559961596547,60.06559961596547
3,Volume 3,662.0,334.01756333550503,327.98243666449497,30.0,408.4376381119107,206.1229552974535,55.29968913753186,55.29968913753186
3,Volume 3,662.0,327.56388271879325,334.43611728120675,30.0,412.25183186363853,208.41889071739556,55.91565408340323,55.91565408340323
3,Volume 3,662.0,248.6001072498628,413.3998927501372,30.0,463.67741629916037,223.75248039997226,60.02942560188987,60.02942560188987
3,Volume 3,662.0,185.68552485945682,476.3144751405432,30.0,509.71837012859794,222.6529295871908,59.73443265435529,59.73443265435529
3,Volume 3,662.0,604.5646683388856,57.435331661114446,30.0,332.47244731531316,-77.95987259210563,-20.915461421187434,20.915461421187434
3,Volume 3,662.0,584.308179602806,77.69182039719396,30.0,331.1827078380629,-45.71637469041087,-12.265015826240113,12.265015826240113
3,Volume 3,662.0,467.7283755639569,194.2716244360431,30.0,347.43089914153694,112.01849157295266,30.05287670507237,30.05287670507237
3,Volume 3,662.0,383.59725734683167,278.40274265316833,30.0,381.51209152774555,182.13856139282552,48.8650369409144,48.8650369409144
3,Volume 3,662.0,512.6237748814975,149.37622511850248,30.0,336.5169748675071,58.5688548291673,15.713142966149762,15.713142966149762
3,Volume 3,662.0,203.45071257040436,458.54928742959567,30.0,496.34264136590946,223.91926019417966,60.07417011256691,60.07417011256691
2,Volume 2,662.0,356.06859340349115,305.93140659650885,30.0,395.92210708788076,196.89173687151387,52.82309205702501,52.82309205702501
2,Volume 2,662.0,155.68698800278665,506.3130119972134,30.0,532.8874105380763,219.07339274108517,58.77409674921397,58.77409674921397
3,Volume 3,662.0,592.8979053189784,69.10209468102164,30.0,331.5791494789857,-59.29563373781369,-15.908126817714772,15.908126817714772
3,Volume 3,662.0,581.7530629972504,80.24693700274963,30.0,331.1076943915772,-41.70838693321311,-11.189732984888343,11.189732984888343
3,Volume 3,662.0,207.6906386843124,454.3093613156876,30.0,493.19129406157117,224.11842766521653,60.127603749877,60.127603749877
3,Volume 3,662.0,558.2756595353479,103.72434046465207,30.0,331.3412075678729,-5.705176101417103,-1.5306129510318516,1.5306129510318516
3,Volume 3,662.0,249.17099943609938,412.82900056390065,30.0,463.2778053965094,223.7155667600888,60.01952222743289,60.01952222743289
3,Volume 3,662.0,577.0162990999712,84.9837009000288,30.0,331.02076282501946,-34.320208357200684,-9.20759577966311,9.20759577966311
3,Volume 3,662.0,252.53137662199586,409.46862337800417,30.0,460.932930534725,223.47911484865148,59.956085735463375,59.956085735463375
2,Volume 2,662.0,127.10630029414668,534.8936997058534,30.0,555.5696951662204,214.1978558073501,57.46606351038802,57.46606351038802
3,Volume 3,662.0,481.719359695815,180.280640304185,30.0,343.43795472428377,96.51988770271777,25.894834361593873,25.894834361593873
3,Volume 3,662.0,309.4026055824042,352.5973944175958,30.0,423.32905473866197,213.95536932928357,57.401008034942386,57.401008034942386
3,Volume 3,662.0,539.3213607634843,122.67863923651566,30.0,332.74036004395623,22.03132510826241,5.91067320967071,5.91067320967071
3,Volume 3,662.0,540.511584554799,121.48841544520099,30.0,332.62089302401057,20.330205336693695,5.454288357155346,5.454288357155346
3,Volume 3,662.0,588.8739163801091,73.12608361989089,30.0,331.36576816142104,-52.91496319045993,-14.196288865224346,14.196288865224346
3,Volume 3,662.0,189.1172961820907,472.88270381790926,30.0,507.1135226977921,222.95007752504137,59.8141529774376,59.8141529774376
2,Volume 2,662.0,518.1806899680366,143.81931003196337,30.0,335.55939924805165,51.232694578071595,13.744961495224954,13.744961495224954
2,Volume 2,662.0,219.81847894040885,442.18152105959115,30.0,484.2689534931225,224.45491667128465,60.217878689933585,60.217878689933585
2,Volume 2,662.0,254.26054282752312,407.7394571724769,30.0,459.7312274005822,223.3445451858438,59.91998271865058,59.91998271865058
2,Volume 2,662.0,330.35263640853503,331.64736359146497,30.0,410.5955501901364,207.44854599087756,55.655325185754485,55.655325185754485
3,Volume 3,662.0,578.2848579777847,83.71514202221533,30.0,331.03740118115684,-36.29330968092115,-9.736949192441111,9.736949192441111
3,Volume 3,662.0,521.9388565709764,140.06114342902356,30.0,334.9624947152228,46.18817958249786,12.39159398357502,12.39159398357502
3,Volume 3,662.0,191.13777285520024,470.86222714479976,30.0,505.58452034855543,223.1135248863747,59.85800344648914,59.85800344648914
3,Volume 3,662.0,652.044500832126,9.955499167873995,30.0,340.23566517994055,-155.16566679602533,-41.628614950991135,41.628614950991135
3,Volume 3,662.0,564.2530332180457,97.74696678195426,30.0,331.1238548118134,-14.715954517708045,-3.9480692920249734,3.9480692920249734
3,Volume 3,662.0,204.57654319169032,457.42345680830965,30.0,495.5042784608353,223.97615170404967,60.08943324910518,60.08943324910518
3,Volume 3,662.0,618.1637506294965,43.83624937050354,30.0,334.0253958062444,-99.95096035391829,-26.81533955591281,26.81533955591281
3,Volume 3,662.0,501.04533118459284,160.95466881540716,30.0,338.7964158994562,73.36656731011868,19.68314669020027,19.68314669020027
2,Volume 2,662.0,436.65133878226857,225.34866121773143,30.0,358.1009165532424,142.51578341474792,38.23484147437286,38.23484147437286
3,Volume 3,662.0,187.63925105762746,474.36074894237254,30.0,508.23421208107055,222.8250929448538,59.780621494147034,59.780621494147034
3,Volume 3,662.0,250.10987388333365,411.89012611666635,30.0,462.6213970722434,223.65281110186504,60.00268582807898,60.00268582807898
3,Volume 3,662.0,250.15934375318272,411.8406562468173,30.0,462.586837531084,223.6494336194055,60.00177970032717,60.00177970032717
2,Volume 2,662.0,314.77935706464814,347.22064293535186,30.0,419.9981926298279,212.45450385175474,56.998348398004694,56.998348398004694
3,Volume 3,662.0,415.0942713829045,246.90572861709552,30.0,366.8689718979097,160.472568034464,43.05237674572058,43.05237674572058
2,Volume 2,662.0,556.6944352441441,105.30556475585593,30.0,331.41671305363275,-3.3413379946695367,-0.8964307354413923,0.8964307354413923
2,Volume 2,662.0,398.08483553198516,263.91516446801484,30.0,374.5189498389826,172.83084654791742,46.36791702158551,46.36791702158551
3,Volume 3,662.0,474.9775892170626,187.0224107829374,30.0,345.2970176780283,104.12321815920073,27.93469358079958,27.93469358079958
3,Volume 3,662.0,628.9964200724417,33.00357992755835,30.0,335.65176761332737,-117.58086509902891,-31.545177872668983,31.545177872668983
3,Volume 3,662.0,283.3986602761216,378.6013397238784,30.0,440.01011255274796,219.67866707375575,58.93648275028458,58.93648275028458
3,Volume 3,662.0,535.1454125014518,126.8545874985482,30.0,333.1928052437841,27.953699275806223,7.499557135523134,7.499557135523134
3,Volume 3,662.0,616.6517879487623,45.34821205123774,30.0,333.82572265210496,-97.49659174058361,-26.156869366843093,26.156869366843093
3,Volume 3,662.0,325.1548450602897,336.8451549397103,30.0,413.692390479903,209.23076951764384,56.133468956114974,56.133468956114974
3,Volume 3,662.0,532.3274286232277,129.67257137677234,30.0,333.5273215469925,31.9087708167732,8.560643351837806,8.560643351837806
3,Volume 3,662.0,443.8184984505782,218.1815015494218,30.0,355.42754912513055,135.96688290527638,36.47786995296331,36.47786995296331
3,Volume 3,662.0,491.9463820424419,170.05361795755812,30.0,340.85311480446006,84.51433943001199,22.673926304807125,22.673926304807125
3,Volume 3,662.0,588.5456549167766,73.45434508322342,30.0,331.3505111213781,-52.39590611741163,-14.057033658336854,14.057033658336854
2,Volume 2,662.0,538.6350035096949,123.36499649030509,30.0,332.8111677259826,23.00967415638193,6.173149546432596,6.173149546432596
3,Volume 3,662.0,306.5291347969817,355.4708652030183,30.0,425.1263329873113,214.71126471445288,57.60380339929196,57.60380339929196
3,Volume 3,662.0,186.66951804392428,475.3304819560757,30.0,508.97047825323466,222.74062496113146,59.75796000438148,59.75796000438148
2,Volume 2,662.0,620.7352726493323,41.26472735066773,30.0,334.38042506477507,-104.12947662924235,-27.936372634194083,27.936372634194083
3,Volume 3,662.0,572.3499017296584,89.65009827034157,30.0,331.00138899871894,-27.098857713345726,-7.270215999803005,7.270215999803005
2,Volume 2,662.0,591.0558172580232,70.94418274197676,30.0,331.4754229310552,-56.370696980443434,-15.123410272213574,15.123410272213574
3,Volume 3,662.0,327.9469404019665,334.0530595980335,30.0,412.02360446645014,208.28755247399968,55.8804180078231,55.8804180078231
3,Volume 3,662.0,260.33175918505395,401.66824081494605,30.0,455.53884456718157,222.80131060627454,59.77424105035562,59.77424105035562
3,Volume 3,662.0,511.01979956982126,150.98020043017874,30.0,336.8099192874975,60.65861004870477,16.273792864882243,16.273792864882243
2,Volume 2,662.0,532.7994382189282,129.20056178107177,30.0,333.4696534828367,31.248667050545905,8.383547438293359,8.383547438293359
2,Volume 2,662.0,598.2934044922614,63.7065955077386,30.0,331.94160570332696,-67.89912474587747,-18.21631407204993,18.21631407204993
3,Volume 3,662.0,440.98528017541247,221.01471982458753,30.0,356.4695197047908,138.590425997699,37.181727110651174,37.181727110651174
3,Volume 3,662.0,473.2827960961501,188.7172039038499,30.0,345.7834653637056,105.99520337633774,28.43691906281027,28.43691906281027
3,Volume 3,662.0,207.2293204206008,454.7706795793992,30.0,493.53338087646443,224.09875913353977,60.12232697861226,60.12232697861226
3,Volume 3,662.0,320.5162498757326,341.4837501242674,30.0,416.49139504632205,210.72621495559017,56.53467447794165,56.53467447794165
2,Volume 2,662.0,332.57534574425057,329.42465425574943,30.0,409.2842585903271,206.65147604523577,55.441483306031515,55.441483306031515
2,Volume 2,662.0,340.40914892776726,321.59085107223274,30.0,404.72614880974015,203.67178492210425,54.6420769876171,54.6420769876171
2,Volume 2,662.0,342.666352498663,319.333647501337,30.0,403.43146452908206,202.7631153723421,54.39829461239318,54.39829461239318
2,Volume 2,662.0,329.91963026616804,332.08036973383196,30.0,410.8519153753196,207.60137061132323,55.69632573317537,55.69632573317537
3,Volume 3,662.0,480.7083361782808,181.29166382171923,30.0,343.7089598846022,97.67599794806796,26.205001354320718,26.205001354320718
3,Volume 3,662.0,611.4643433740981,50.53565662590188,30.0,333.1919029172029,-89.09190556270534,-23.902018458731156,23.902018458731156
3,Volume 3,662.0,271.1377582036031,390.8622417963969,30.0,448.18338764242503,221.55312717181872,59.43937220562935,59.43937220562935
3,Volume 3,662.0,214.63925221991727,447.36074778008276,30.0,488.0623494170969,224.35435510879077,60.190899535006025,60.190899535006025
3,Volume 3,662.0,518.3053217455956,143.69467825440438,30.0,335.5389463591166,51.066466387984526,13.700364971638129,13.700364971638129
2,Volume 2,662.0,550.5098072084385,111.49019279156153,30.0,331.7842595142159,5.820321580707563,1.5615047515164975,1.5615047515164975
2,Volume 2,662.0,494.97499918585174,167.02500081414826,30.0,340.1428921220763,80.85184939150348,21.69133530563116,21.69133530563116
3,Volume 3,662.0,276.6073657623959,385.3926342376041,30.0,444.51406203591046,220.7787532572025,59.231619329717525,59.231619329717525
2,Volume 2,662.0,565.7417185777094,96.25828142229057,30.0,331.08648565465944,-16.977886227132743,-4.554911553727482,4.554911553727482
3,Volume 3,662.0,212.43384527109092,449.56615472890905,30.0,489.6853535084442,224.2918469160086,60.17412952690861,60.17412952690861
3,Volume 3,662.0,443.5068056659679,218.49319433403213,30.0,355.5412243687318,136.25773291943054,36.555900637828856,36.555900637828856
3,Volume 3,662.0,245.32778164911494,416.67221835088503,30.0,465.9748488385426,223.94604335910992,60.08135563294054,60.08135563294054
3,Volume 3,662.0,244.8573271797806,417.1426728202194,30.0,466.30610264682684,223.97136673846248,60.08814951479658,60.08814951479658
3,Volume 3,662.0,569.7072153992897,92.29278460071032,30.0,331.0195938857535,-23.03601653204072,-6.1802168096734755,6.1802168096734755
3,Volume 3,662.0,492.42175612866237,169.57824387133763,30.0,340.73995460731174,83.94267798245262,22.52055813532632,22.52055813532632
3,Volume 3,662.0,249.4556653610054,412.5443346389946,30.0,463.07868016596626,223.6968088258209,60.01448975575898,60.01448975575898
3,Volume 3,662.0,246.5115803846222,415.4884196153778,30.0,465.1423804159202,223.87954694828653,60.06351564591926,60.06351564591926
3,Volume 3,662.0,258.24849965978177,403.75150034021823,30.0,456.97265099225996,223.00024864755122,59.827613135111314,59.827613135111314
3,Volume 3,662.0,213.8346822163023,448.1653177836977,30.0,488.6539202728059,224.3328988894211,60.185143154017325,60.185143154017325
3,Volume 3,662.0,371.0670456128529,290.9329543871471,30.0,387.89526191653755,189.31752922257513,50.79104604912167,50.79104604912167
2,Volume 2,662.0,380.2504822252816,281.7495177747184,30.0,383.187318088514,184.13381623096583,49.400333808456836,49.400333808456836
3,Volume 3,662.0,521.8962583594421,140.10374164055793,30.0,334.96903023617136,46.245727131020566,12.407033125418005,12.407033125418005
3,Volume 3,662.0,482.23687042972335,179.76312957027665,30.0,343.30030513780133,95.92595451768938,25.73549101988243,25.73549101988243
2,Volume 2,662.0,439.94166901884745,222.05833098115255,30.0,356.8582298925725,139.54535678028188,37.43792067894389,37.43792067894389
3,Volume 3,662.0,190.42459497592665,471.57540502407335,30.0,506.1238264582767,223.05681378986458,59.842788712142195,59.842788712142195
2,Volume 2,662.0,335.92025108120083,326.07974891879917,30.0,407.32582949517547,205.41193303217963,55.10893255642828,55.10893255642828
3,Volume 3,662.0,223.93463353446663,438.0653664655334,30.0,481.2726049605721,224.48762096062205,60.22665275894114,60.22665275894114
3,Volume 3,662.0,228.9739138408807,433.0260861591193,30.0,477.62697342575814,224.46924717506568,60.221723348589535,60.221723348589535
3,Volume 3,662.0,391.12848846961583,270.87151153038417,30.0,377.82359933529483,177.43731837458304,47.60376413850561,47.60376413850561
3,Volume 3,662.0,393.11239154266246,268.88760845733754,30.0,376.8710016141188,176.14964194262348,47.258299916462356,47.258299916462356
3,Volume 3,662.0,497.99418624555807,164.00581375444193,30.0,339.4602976073415,77.15283403475397,20.69894511285513,20.69894511285513
3,Volume 3,662.0,233.64069301737248,428.3593069826275,30.0,474.2735862951656,224.39345477960157,60.20138938868631,60.20138938868631
3,Volume 3,662.0,165.71866418343245,496.28133581656755,30.0,525.0625990507286,220.45827745222692,59.145640490700416,59.145640490700416
2,Volume 2,662.0,600.2639785649334,61.73602143506662,30.0,332.09574028965335,-71.05385749713747,-19.062681426937278,19.062681426937278
3,Volume 3,662.0,633.1508673585672,28.84913264143279,30.0,336.36597770074485,-124.35600349191978,-33.36284561593392,33.36284561593392
3,Volume 3,662.0,484.3520067684086,177.64799323159139,30.0,342.7452612960478,93.48332738353932,25.080170893104356,25.080170893104356
3,Volume 3,662.0,480.3640162542152,181.6359837457848,30.0,343.80188487328775,98.06845499206561,26.310291677281523,26.310291677281523
2,Volume 2,662.0,453.95717402600656,208.04282597399344,30.0,351.86050467972,126.20619849448104,33.85922511106489,33.85922511106489
2,Volume 2,662.0,651.0093609146568,10.990639085343219,30.0,339.99760951687546,-153.48040458323993,-41.1764844430243,41.1764844430243
3,Volume 3,662.0,546.4022829563874,115.59771704361265,30.0,332.09179693372283,11.82791219240951,3.1732509678137215,3.1732509678137215
3,Volume 3,662.0,589.4256044345216,72.57439556547843,30.0,331.39214056366603,-53.78781539419267,-14.430461985145778,14.430461985145778
3,Volume 3,662.0,358.2650217151121,303.7349782848879,30.0,394.72121050411505,195.85001979987302,52.543615032508896,52.543615032508896
3,Volume 3,662.0,211.63208020690354,450.36791979309646,30.0,490.27651601738114,224.26625045875866,60.16726238235937,60.16726238235937
3,Volume 3,662.0,185.93884636332027,476.0611536366797,30.0,509.5257543908737,222.6756966390962,59.74054071200044,59.74054071200044
2,Volume 2,662.0,433.1134381824961,228.8865618175039,30.0,359.4659153902998,145.64151615934864,39.073428563588536,39.073428563588536
3,Volume 3,662.0,422.83465267660387,239.16534732339613,30.0,363.5979568434115,154.32362673057887,41.402708264405256,41.402708264405256
3,Volume 3,662.0,231.1920690814045,430.8079309185955,30.0,476.0303240501504,224.4403614516392,60.21397374339058,60.21397374339058
3,Volume 3,662.0,632.7388015251247,29.2611984748753,30.0,336.29291253960264,-123.68381116751884,-33.1825065240246,33.1825065240246
2,Volume 2,662.0,216.47971248632084,445.52028751367914,30.0,486.71142378817535,224.3975722749145,60.202494050758034,60.202494050758034
3,Volume 3,662.0,598.1040246659805,63.895975334019454,30.0,331.9274051777876,-67.59627981403904,-18.1350653311546,18.1350653311546
2,Volume 2,662.0,445.93847529305026,216.06152470694974,30.0,354.66068858039085,133.97407336934816,35.943229123230836,35.943229123230836
3,Volume 3,662.0,470.83801406821544,191.16198593178456,30.0,346.4985793853314,108.66752215812835,29.15386200444504,29.15386200444504
3,Volume 3,662.0,228.10736162226257,433.8926383777374,30.0,478.25207266219655,224.47705267763573,60.22381744754646,60.22381744754646
2,Volume 2,662.0,180.23420052416057,481.76579947583946,30.0,513.8761079848316,222.1313553591096,59.59450213262656,59.59450213262656
3,Volume 3,662.0,637.3907128699672,24.60928713003284,30.0,337.14609494870484,-131.27365142066222,-35.218746524545985,35.218746524545985
3,Volume 3,662.0,202.74898208775494,459.25101791224506,30.0,496.86576806664084,223.88234723389326,60.0642669204356,60.0642669204356
3,Volume 3,662.0,544.9738076955224,117.0261923044776,30.0,332.2105849752323,13.902169562536262,3.7297430266128653,3.7297430266128653
3,Volume 3,662.0,355.8958583299337,306.1041416700663,30.0,396.0169121772751,196.97269644199872,52.844812292280025,52.844812292280025
3,Volume 3,662.0,459.2067383373764,202.7932616626236,30.0,350.1146732497823,120.92385076073377,32.4420506523976,32.4420506523976
2,Volume 2,662.0,616.2537894183308,45.746210581669175,30.0,333.7742809591373,-96.85084667029571,-25.983625675486724,25.983625675486724
3,Volume 3,662.0,642.6130699416129,19.386930058387065,30.0,338.177585646178,-139.79435794531207,-37.50472394693111,37.50472394693111
