Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(3),J_total_At_relativistic
107.60000000000001,0.0008785825462681283,0.00021463072649067298,9.543259168589095e-05,3.113580750825611e-05,5.423312339629539e-05,2.8028772816349763e-05,9.856960424403959e-06,5.13884228634881e-07,2.6954051424606103e-07,1.4580595904404115e-05,7.532493982184443e-06,2.6464465976861726e-06,1.5265800583816825e-07,8.005963850449889e-08,6.851097449158727e-10,4.680817856351476e-10,3.3512518377606145e-06,1.590747170158424e-06,5.445883642902354e-07,2.3794726996673422e-08,1.2342849251338111e-08,4.913567258130546e-07,1.614565766321771e-07,4.374568518748143e-08,0.002779038635513334
107.65,0.0008774283663181254,0.0002143272704093719,9.522135034371793e-05,3.10497452598286e-05,5.41557446932632e-05,2.796505676837897e-05,9.829042313106481e-06,5.120537060950832e-07,2.6848767731224984e-07,1.4559751640501248e-05,7.515245519185866e-06,2.638891433401101e-06,1.5211369078046587e-07,7.974759262260612e-08,6.833215754852148e-10,4.670500236886566e-10,3.3464540538011387e-06,1.5871959130856673e-06,5.430830129846793e-07,2.371219607305137e-08,1.2296777153770837e-08,4.906515038163454e-07,1.6111182998233644e-07,4.363151100152906e-08,0.0027748128875807166
107.7,0.0008762758340675619,0.00021402425613859164,9.501065607241916e-05,3.096395075348076e-05,5.4078476999785624e-05,2.790151010156672e-05,9.801213293765452e-06,5.102305243446742e-07,2.67439383220377e-07,1.4538936496677043e-05,7.498043501526577e-06,2.6313608277906407e-06,1.5157201327101854e-07,7.943728510750594e-08,6.815379297201331e-10,4.660209034250765e-10,3.3416716465930937e-06,1.5836544100400242e-06,5.415827908417094e-07,2.362980779760019e-08,1.2250837345083043e-08,4.899506291452192e-07,1.6076768565500404e-07,4.3517507196374555e-08,0.002770594810494724
107.75,0.0008751249470994053,0.00021372168314446008,9.480050726612624e-05,3.0878423069494285e-05,5.400132019986548e-05,2.7838132306572016e-05,9.773473052302641e-06,5.084146508042961e-07,2.6639561056971194e-07,1.45181504628147e-05,7.48088784383089e-06,2.6238547650769374e-06,1.5103295453783235e-07,7.912870204075864e-08,6.797554630180002e-10,4.6499186163099614e-10,3.3369045669517326e-06,1.5801221688718706e-06,5.400874384772167e-07,2.3547552730847568e-08,1.2205021030919461e-08,4.892539465192455e-07,1.6042403627042247e-07,4.34036114092185e-08,0.0027663843853208197
107.80000000000001,0.0008739757029997592,0.00021341955089296065,9.459090232416545e-05,3.0793161291582054e-05,5.392427417733003e-05,2.7774922875734846e-05,9.745821275843233e-06,5.066060530526757e-07,2.6535633806887097e-07,1.44973935317894e-05,7.463778459612423e-06,2.616373228060523e-06,1.5049649373845898e-07,7.882182771516284e-08,6.779708736293616e-10,4.639603594620495e-10,3.3321527232268966e-06,1.5765987023905955e-06,5.385966986400587e-07,2.3465424779920057e-08,1.2159321866254907e-08,4.885613083099946e-07,1.6008081127647033e-07,4.328979250631388e-08,0.002762181593287437
107.85000000000001,0.0008728280993578632,0.00021311785884993808,9.438183965103983e-05,3.070816450687453e-05,5.384733881583323e-05,2.7711881303070326e-05,9.718257652710921e-06,5.048046988257705e-07,2.6432154453518963e-07,1.4476665699378258e-05,7.446715261007827e-06,2.6089161977764293e-06,1.4996260801825519e-07,7.85166446861256e-08,6.76180908528723e-10,4.629238839327241e-10,3.327415982046108e-06,1.5730835307150197e-06,5.371103176667244e-07,2.338342140513389e-08,1.2113736149333575e-08,4.878725815027172e-07,1.5973797419617085e-07,4.3176047017731696e-08,0.002757986415796093
107.9,0.0008716821337660886,0.0002128166064811031,9.417331765641085e-05,3.062343180590597e-05,5.377051399885776e-05,2.764900708426268e-05,9.690781872422953e-06,5.030105560159136e-07,2.6329120889409485e-07,1.4455966964155143e-05,7.42969815851883e-06,2.6014836531604377e-06,1.4943127257848434e-07,7.821313383135501e-08,6.74382369691412e-10,4.6187994999220237e-10,3.3226941692721287e-06,1.5695761835799362e-06,5.356280469212233e-07,2.3301543713649834e-08,1.206826292072856e-08,4.871876532487096e-07,1.593955150099731e-07,4.306239026764727e-08,0.0027537988344023875
107.95,0.000870537803819939,0.00021251579325203825,9.396533475508063e-05,3.0538962282600904e-05,5.3693799609717234e-05,2.7586299716659412e-05,9.663393625685263e-06,5.012235926709673e-07,2.622653101784828e-07,1.4435297327370962e-05,7.412727060763959e-06,2.5940755707271587e-06,1.489024607538441e-07,7.79112744184826e-08,6.725721209278437e-10,4.60826103372163e-10,3.3179870711664755e-06,1.566076202581702e-06,5.341496442014545e-07,2.3219796432491482e-08,1.2022903959739484e-08,4.865064344290685e-07,1.590534393805015e-07,4.2948845262265935e-08,0.0027496188307792216
108.0,0.0008693951071180472,0.00021221541862820285,9.375788936697395e-05,3.045475503426061e-05,5.3617195531558296e-05,2.752375869926543e-05,9.636092604387587e-06,4.994437769934797e-07,2.6124382752809856e-07,1.4414656792819827e-05,7.395801874241112e-06,2.5866919242615046e-06,1.4837614409896068e-07,7.761104418018925e-08,6.707470954053328e-10,4.5975992436869777e-10,3.3132944357489316e-06,1.5625831433460329e-06,5.326748750933844e-07,2.3138187758073072e-08,1.19776636746361e-08,4.858288608426788e-07,1.5871175684334088e-07,4.283543243089506e-08,0.002745446386674752
108.05000000000001,0.0008682540412621739,0.00021191548207493828,9.355097991712044e-05,3.0370809161549595e-05,5.354070164736272e-05,2.7461383532737162e-05,9.608878501598588e-06,4.976710773398443e-07,2.6022674018891844e-07,1.4394045366691764e-05,7.378922503102176e-06,2.5793326845250846e-06,1.4785229248335612e-07,7.731241939638337e-08,6.689043039626784e-10,4.586790326925212e-10,3.3086159743418452e-06,1.5590965776017652e-06,5.312035142549915e-07,2.3056729084748878e-08,1.1932548888156946e-08,4.851548918710535e-07,1.5837046991015124e-07,4.272216225079323e-08,0.0027412814838747254
108.10000000000001,0.0008671146038572065,0.00021161598305747346,9.334460483563698e-05,3.0287123768482262e-05,5.3464317839949586e-05,2.7399173719376805e-05,9.581751011561047e-06,4.959054622194676e-07,2.5921402751253757e-07,1.437346305741267e-05,7.362088848940831e-06,2.571997818978976e-06,1.473308741943625e-07,7.701537498295673e-08,6.670408442945162e-10,4.57581093490004e-10,3.3039513632868624e-06,1.5556160951452545e-06,5.297353466130644e-07,2.2975434620473774e-08,1.1887568524875078e-08,4.844845067237546e-07,1.580295654458166e-07,4.2609031391061964e-08,0.002737124104173986
108.15,0.0008659767925111565,0.00021131692104092953,9.313876255770967e-05,3.0203697962409425e-05,5.3388043991977214e-05,2.7337128763126405e-05,9.554709829686983e-06,4.941469002939361e-07,2.582056689555577e-07,1.435290987547217e-05,7.345300810594541e-06,2.564687291524194e-06,1.4681185604742555e-07,7.671988458662154e-08,6.65153911051628e-10,4.5646382460301676e-10,3.2993002458207354e-06,1.5521413056812628e-06,5.282701684575521e-07,2.2894320903098775e-08,1.1842733212176767e-08,4.838176985962214e-07,1.5768900895984644e-07,4.249602194962106e-08,0.0027329742293577767
108.2,0.0008648406048351578,0.00021101829549032523,9.293345152357641e-05,3.0120530854005075e-05,5.331187998594535e-05,2.727524816956214e-05,9.527754652552874e-06,4.92395360376193e-07,2.572016440789815e-07,1.4332385833240282e-05,7.328558283961777e-06,2.557401062261164e-06,1.4629520350321838e-07,7.642592068531882e-08,6.632408068707601e-10,4.553250050989415e-10,3.294662234096098e-06,1.548671840527706e-06,5.268077884202337e-07,2.2813406235743908e-08,1.1798054811265962e-08,4.831544672501467e-07,1.573487418337385e-07,4.2383102842368525e-08,0.0027288318411912344
108.25,0.0008637060384434655,0.00021072010587058206,9.272867017850924e-05,3.0037621557253123e-05,5.323582570419719e-05,2.7213531445888526e-05,9.500885177894852e-06,4.906508114297165e-07,2.5620193254760897e-07,1.4311890944773682e-05,7.311861161835344e-06,2.550139087269331e-06,1.4578088079096055e-07,7.613345469367153e-08,6.612989543137523e-10,4.541624850643111e-10,3.2900369113324304e-06,1.545207354173307e-06,5.253480283268967e-07,2.2732710063730732e-08,1.175354589842189e-08,4.824948106395627e-07,1.5700868111462678e-07,4.227023233347229e-08,0.002724696921414582
108.30000000000001,0.0008625730909534533,0.00021042235164652915,9.252441697279684e-05,2.9954969189434167e-05,5.31598810289214e-05,2.7151978100932656e-05,9.474101104603914e-06,4.889132225677048e-07,2.552065141294377e-07,1.4291425225612506e-05,7.295209333752637e-06,2.5429013184079706e-06,1.4526885103731907e-07,7.584245707294698e-08,6.593259086617256e-10,4.529741966172379e-10,3.285423834082042e-06,1.5417475256791302e-06,5.238907239149622e-07,2.2652252318416206e-08,1.1709219219381137e-08,4.818387162503486e-07,1.566687213404733e-07,4.215736090527605e-08,0.0027205694517421102
108.35000000000001,0.0008614417599856131,0.00021012503228290868,9.232069036172724e-05,2.9872572871112457e-05,5.308404584215423e-05,2.7090587645138537e-05,9.447402132721195e-06,4.871825630522668e-07,2.542153686950688e-07,1.4270988692568675e-05,7.278602685863609e-06,2.5356877031391693e-06,1.4475907640025416e-07,7.55528974449852e-08,6.573193714764478e-10,4.5175816605592567e-10,3.280822534595676e-06,1.538292059917018e-06,5.224357254114461e-07,2.2572052754731762e-08,1.1665087140972951e-08,4.8118615280367e-07,1.5632873786128565e-07,4.2044433987327065e-08,0.002716449413863874
108.4,0.0008603120431635513,0.00020982814724438038,9.211748880557014e-05,2.9790431726122663e-05,5.300832002578143e-05,2.702935959056127e-05,9.42078796343317e-06,4.854588022936146e-07,2.532284762171135e-07,1.4250581363506671e-05,7.262041100817035e-06,2.52849818437377e-06,1.4425151820715563e-07,7.526474470954322e-08,6.55277204808625e-10,4.5051252702401217e-10,3.2762325232722635e-06,1.5348406886400688e-06,5.20982897969223e-07,2.2492130309195748e-08,1.1621161123917999e-08,4.805370629067772e-07,1.5598859121924122e-07,4.193139434422643e-08,0.00271233678945003
108.45,0.0008591839381139884,0.00020953169599552683,9.19148107695598e-05,2.9708544881556942e-05,5.293270346154032e-05,2.696829345086144e-05,9.394258299066957e-06,4.837419098492647e-07,2.5224581676960716e-07,1.4230203257117925e-05,7.245524457665727e-06,2.5213327003410514e-06,1.4374613709661175e-07,7.497796716450487e-08,6.531974459024906e-10,4.4923553453906907e-10,3.271653291177555e-06,1.5313931713824876e-06,5.195321219626714e-07,2.2412502503666252e-08,1.1577451239061033e-08,4.798913571303904e-07,1.556481322902271e-07,4.181818408153446e-08,0.0027082315601582264
108.5,0.0008580574424667567,0.00020923567800085834,9.17126547238777e-05,2.962691146775194e-05,5.285719603102177e-05,2.690738874129942e-05,9.367812843085597e-06,4.820318554232437e-07,2.5126737052742607e-07,1.4209854392689806e-05,7.2290526317911124e-06,2.5141911844827078e-06,1.4324289316313962e-07,7.469253262840199e-08,6.51078322218283e-10,4.479255796989959e-10,3.2670843126166123e-06,1.5279492961882443e-06,5.180832931467848e-07,2.2333184917285874e-08,1.1533965746423502e-08,4.792489098617906e-07,1.5530720802142894e-07,4.170474629709362e-08,0.002704133707644724
108.55000000000001,0.0008569325538547979,0.00020894009272481772,9.151101914363535e-05,2.9545530618275846e-05,5.2781797615672154e-05,2.684664497872971e-05,9.341451300083354e-06,4.803286088652983e-07,2.502931177657088e-07,1.4189534789870363e-05,7.212625494847573e-06,2.507073565371612e-06,1.4274174610420517e-07,7.440840856469597e-08,6.48918266569723e-10,4.465812048530043e-10,3.262525047745639e-06,1.5245088801700266e-06,5.166363226866873e-07,2.2254190745197997e-08,1.1490710752610865e-08,4.786095571363723e-07,1.5496566769352535e-07,4.1591026517494984e-08,0.00270004321358005
108.60000000000001,0.000855809269914163,0.00020864493963178564,9.130990250885734e-05,2.9464401469915625e-05,5.270650809679543e-05,2.6786061681595372e-05,9.315173375781057e-06,4.786321401701138e-07,2.4932303885928334e-07,1.4169244468429964e-05,7.196242914726855e-06,2.4999797666557313e-06,1.4224265536885855e-07,7.41255622072708e-08,6.467159321529412e-10,4.4520111899999706e-10,3.257974945209222e-06,1.52107176990188e-06,5.151911370670512e-07,2.2175530458008683e-08,1.1447689957634186e-08,4.779730964965524e-07,1.546233696600846e-07,4.147697431723952e-08,0.002695960059670551
108.65,0.0008546875882840081,0.00020835021818608484,9.110930330446395e-05,2.9383523162664062e-05,5.263132735555494e-05,2.672563836992232e-05,9.288978777021404e-06,4.76942419476534e-07,2.4835711428209617e-07,1.4148983448020915e-05,7.179904755542663e-06,2.492909707027395e-06,1.417455803073089e-07,7.384396068659185e-08,6.444702072268991e-10,4.4378421315787446e-10,3.2534334447897373e-06,1.5176378416505952e-06,5.137476778931181e-07,2.2097211570982458e-08,1.1404904497470086e-08,4.773392887740003e-07,1.54280188413317e-07,4.1362545778656466e-08,0.002691884227687375
108.7,0.0008535675066065943,0.00020805592785198533,9.090922002025438e-05,2.9302894839707102e-05,5.255625527297546e-05,2.6665374565313803e-05,9.262867211764336e-06,4.752594170667904e-07,2.47395324606649e-07,1.412875174793632e-05,7.163610877635618e-06,2.4858633002180475e-06,1.412504803207694e-07,7.356357115599241e-08,6.421802291936264e-10,4.423295754330916e-10,3.248899980056507e-06,1.5142070014524076e-06,5.123059015968054e-07,2.2019238526940328e-08,1.1362352884044296e-08,4.7670786154782963e-07,1.5393602155007186e-07,4.124770736564962e-08,0.0026878156995033637
108.75,0.0008524490225272847,0.0002077620680937092,9.070965115088973e-05,2.922251564741112e-05,5.2481291729945114e-05,2.660526979094481e-05,9.236838389082413e-06,4.7358310336573603e-07,2.4643765050343904e-07,1.4108549386869284e-05,7.147361137598501e-06,2.478840455018452e-06,1.4075731501090489e-07,7.328436091755433e-08,6.398453978197535e-10,4.408365055108847e-10,3.2443739810030978e-06,1.5107791850427137e-06,5.10865779062656e-07,2.1941612692078296e-08,1.1320031040092212e-08,4.7607851390756205e-07,1.5359079581844629e-07,4.113244110251527e-08,0.002683754457135105
108.80000000000001,0.0008513321336945433,0.00020746863837543513,9.051059519587608e-05,2.9142384735310257e-05,5.2406436607217244e-05,2.6545323571556512e-05,9.210892019156189e-06,4.7191344894008487e-07,2.45484072740404e-07,1.4088376382673643e-05,7.131155388321695e-06,2.471841075324195e-06,1.402660443282217e-07,7.300629754705811e-08,6.374653873390458e-10,4.393045282831753e-10,3.239854876662066e-06,1.5073543576474132e-06,5.094272951891453e-07,2.186433245969289e-08,1.1277932422770545e-08,4.7545092205777193e-07,1.5324447109232416e-07,4.101674980287944e-08,0.002679700482783218
108.85000000000001,0.0008502168377599331,0.00020717563816130362,9.031205065954789e-05,2.9062501256093894e-05,5.233168978541244e-05,2.64855354334508e-05,9.185027813269656e-06,4.702504244976593e-07,2.445345721823737e-07,1.4068232752127423e-05,7.114993479058633e-06,2.464865060206244e-06,1.397766287187507e-07,7.272934901748612e-08,6.350401571790609e-10,4.377334063333463e-10,3.2353420976873366e-06,1.5039325136450537e-06,5.079904484010748e-07,2.1787393453257585e-08,1.1236048227124231e-08,4.7482474525578893e-07,1.5289704108241182e-07,4.09006600931288e-08,0.0026756537588606064
108.9,0.0008491031323781134,0.00020688306691542114,9.01140160510509e-05,2.8982864365593994e-05,5.2257051145020285e-05,2.642590490448467e-05,9.159245483805624e-06,4.6859400088663935e-07,2.435891297905241e-07,1.4048118510700099e-05,7.0988752555108986e-06,2.4579123040061393e-06,1.3928902926838175e-07,7.245348382057087e-08,6.325699610635127e-10,4.3612315100476084e-10,3.2308350788952503e-06,1.500513676109183e-06,5.065552501284298e-07,2.1710788817530403e-08,1.1194367658609537e-08,4.7419963158787203e-07,1.525485300193e-07,4.078422092767024e-08,0.0026716142679992297
108.95,0.0008479910152068384,0.0002065909241018651,8.991648988432568e-05,2.8903473222772685e-05,5.2182520566401335e-05,2.6366431514064808e-05,9.133544744241191e-06,4.6694414909482273e-07,2.426477266218392e-07,1.4028033672324898e-05,7.0828005599326555e-06,2.4509826964553567e-06,1.3880320784422364e-07,7.217867108589247e-08,6.300553542554406e-10,4.3447403179299614e-10,3.22633326175618e-06,1.4970978962402791e-06,5.051217242662322e-07,2.1634509584403384e-08,1.1152878262799353e-08,4.735752231692286e-07,1.5219898543027788e-07,4.066749657729176e-08,0.002667581993031667
109.0,0.0008468804839069554,0.00020629920918468852,8.971947067809092e-05,2.8824326989709812e-05,5.210809792978896e-05,2.6307114793142105e-05,9.107925309143207e-06,4.6530084024888824e-07,2.4171034382857704e-07,1.4007978249177196e-05,7.066769231253853e-06,2.444076122818191e-06,1.3831912723237512e-07,7.190488069703799e-08,6.274971987244851e-10,4.327865838199646e-10,3.2218360968293455e-06,1.4936852526962533e-06,5.036899066285517e-07,2.155854509896388e-08,1.1111566300019379e-08,4.729511604935133e-07,1.518484682297257e-07,4.055055521326289e-08,0.002663556916952669
109.05000000000001,0.0008457715361424022,0.0002060079216279244,8.95229569558268e-05,2.874542483159052e-05,5.20337831152912e-05,2.6247954274206192e-05,9.082386894163739e-06,4.6366404561366597e-07,2.407769626577407e-07,1.3987952251460102e-05,7.050781105221655e-06,2.437192464057446e-06,1.3783675127150976e-07,7.163208340434817e-08,6.248966660442394e-10,4.3106161317109965e-10,3.2173430461341545e-06,1.490275850829927e-06,5.022598444080653e-07,2.1482883490607002e-08,1.1070417152796386e-08,4.723270858389281e-07,1.5149704223601977e-07,4.0433456126392955e-08,0.0026595390228736945
109.10000000000001,0.0008446641695802069,0.00020571706089559083,8.932694724575874e-05,2.866676591669301e-05,5.195957600289267e-05,2.6188949491280085e-05,9.056929216035612e-06,4.6203373659141557e-07,2.398475644505561e-07,1.3967955687198326e-05,7.034836014559444e-06,2.430331597022105e-06,1.373560449816961e-07,7.136025093378928e-08,6.222552378524426e-10,4.293001999042362e-10,3.212853585451984e-06,1.4868698218410571e-06,5.008315956504111e-07,2.1407512173859622e-08,1.1029415754422702e-08,4.717026458308998e-07,1.5114476553922003e-07,4.031623931320652e-08,0.00265552829398669
109.15,0.0008435583818904834,0.00020542662645169497,8.913144008084055e-05,2.8588349416376128e-05,5.188547647245628e-05,2.6130099979914663e-05,9.031551992567874e-06,4.604098847211064e-07,2.38922130641953e-07,1.394798856204128e-05,7.018933789142582e-06,2.423493394656021e-06,1.3687697468789028e-07,7.108935609149948e-08,6.195747037371258e-10,4.2750369857013075e-10,3.2083672065527656e-06,1.4834673218494684e-06,4.994052287501579e-07,2.1332418363681904e-08,1.0988547027445096e-08,4.710774934310554e-07,1.5079168573613432e-07,4.0198920341618e-08,0.002651524713550179
109.2,0.0008424541707464312,0.00020513661776023793,8.893643399873832e-05,2.851017450506721e-05,5.181148440372515e-05,2.607140527718337e-05,9.006254942641377e-06,4.5879246167770834e-07,2.3800064276005326e-07,1.3928050879076476e-05,7.0030742561902e-06,2.4166777262266313e-06,1.363995081375645e-07,7.08193728635757e-08,6.168571564453262e-10,4.256737361192706e-10,3.2038834193411485e-06,1.4800685308947755e-06,4.979808219726221e-07,2.1257589590259332e-08,1.0947796321308314e-08,4.704512897370137e-07,1.5043784006732815e-07,4.0081491604204186e-08,0.0026475282649038095
109.25,0.0008413515338243328,0.00020484703428521914,8.8741927541814e-05,2.8432240360249897e-05,5.1737599676324395e-05,2.6012864921676815e-05,8.98103778620432e-06,4.5718143927148677e-07,2.370830824256638e-07,1.3908142638654072e-05,6.987257240472023e-06,2.4098844575725496e-06,1.3592361461195285e-07,7.055027651067938e-08,6.141049843470388e-10,4.238122071071163e-10,3.199401753917202e-06,1.4766736518669884e-06,4.965584630030599e-07,2.118301419858792e-08,1.090714983862339e-08,4.698237060146986e-07,1.5008326026340197e-07,3.9963929145376933e-08,0.002643538931509208
109.30000000000001,0.0008402504688035516,0.00020455787549064088,8.854791925710906e-05,2.8354546162451978e-05,5.1663822169762904e-05,2.595447845349743e-05,8.955900244267826e-06,4.5557678944730344e-07,2.3616943135177475e-07,1.3888263838223487e-05,6.971482564529303e-06,2.403113451368839e-06,1.3544926503042274e-07,7.028204365705643e-08,6.113208611251043e-10,4.2192126614956596e-10,3.194921762546793e-06,1.4732829093711394e-06,4.951382485221059e-07,2.1108681818459695e-08,1.0866595039570276e-08,4.691944263362496e-07,1.4972798081189933e-07,3.9846202875882046e-08,0.0026395566970086027
109.35000000000001,0.0008391509733665311,0.00020426914084051292,8.835440769632855e-05,2.8277091095233398e-05,5.159015176343521e-05,2.5896245414254183e-05,8.930842038901568e-06,4.5397848428392624e-07,2.3525967134306444e-07,1.3868414472182913e-05,6.955750048908818e-06,2.396364567408691e-06,1.3497643204750657e-07,7.001465237358497e-08,6.08507732701077e-10,4.200033176215385e-10,3.19044302153677e-06,1.4698965485279904e-06,4.937202838037753e-07,2.103458379081325e-08,1.0826121013841181e-08,4.685631510706495e-07,1.4937204868525393e-07,3.97282874629271e-08,0.002635581545289536
109.4,0.000838053045198791,0.00020398082979885654,8.816139141582457e-05,2.8199874345174098e-05,5.151658833662315e-05,2.583816534705721e-05,8.905862893229352e-06,4.5238649599334003e-07,2.34353784295407e-07,1.3848594531742405e-05,6.9400595124087835e-06,2.3896376629001275e-06,1.345050901421538e-07,6.974808225448064e-08,6.056688014472028e-10,4.180610026335395e-10,3.1859651330100137e-06,1.466514833711882e-06,4.923046823300096e-07,2.0960713536924586e-08,1.0785718809403885e-08,4.679296012947579e-07,1.4901553243953414e-07,3.961017148699261e-08,0.0026316134605441893
109.45,0.0008369566819889263,0.00020369294182970917,8.796886897658043e-05,2.8122895101862137e-05,5.144313176849769e-05,2.5780237796512567e-05,8.880962531424783e-06,4.5080079692006864e-07,2.33451752195388e-07,1.3828804004801364e-05,6.924410772335603e-06,2.3829325927763452e-06,1.3403521569879777e-07,6.948231448731216e-08,6.028075077747288e-10,4.1609718336310926e-10,3.181487726575276e-06,1.463138047226031e-06,4.908915654137371e-07,2.0887066857712334e-08,1.0745381707381049e-08,4.672935239931138e-07,1.4865852893321176e-07,3.94918633271471e-08,0.0026276524273148305
109.5,0.0008358618814286054,0.0002034054763971288,8.777683894419452e-05,2.804615255788173e-05,5.136978193812069e-05,2.572246230871698e-05,8.856140678706919e-06,4.492213595405004e-07,2.3255355711982407e-07,1.3809042875840952e-05,6.908803644770173e-06,2.376249210018189e-06,1.3356678707985894e-07,6.921733191599908e-08,5.999275092281985e-10,4.1411492485949536e-10,3.177010460886484e-06,1.459766487914973e-06,4.894810618207777e-07,2.0813642151660106e-08,1.0705105432687441e-08,4.666546977308653e-07,1.4830116654858133e-07,3.937339330000929e-08,0.0026236984305208814
109.55000000000001,0.0008347686412125671,0.00020311843296519821,8.75852998888643e-05,2.796964590880137e-05,5.129653872444658e-05,2.566483843125256e-05,8.831397061335953e-06,4.4764815646221963e-07,2.3165918123528785e-07,1.378931112583203e-05,6.893237944842529e-06,2.3695873659872406e-06,1.330997846893421e-07,6.895311909648819e-08,5.970326572536301e-10,4.1211747448012747e-10,3.1725330250859475e-06,1.456400469713555e-06,4.880733073797593e-07,2.074044054164285e-08,1.0664888290921558e-08,4.6601293834477115e-07,1.4794360452950506e-07,3.9254812458790105e-08,0.0026197514554669953
109.60000000000001,0.0008336769590386205,0.00020283181099802947,8.739425038537066e-05,2.7893374353162058e-05,5.1223402006324246e-05,2.5607365713181666e-05,8.806731406608945e-06,4.4608116042334623e-07,2.3076860679763911e-07,1.3769608732159116e-05,6.877713487013546e-06,2.362946910767954e-06,1.3263419102722057e-07,6.868966234483028e-08,5.941269718447037e-10,4.101082391556833e-10,3.1680551401256363e-06,1.4530403201318528e-06,4.86668444568557e-07,2.066746590335475e-08,1.0624731223519593e-08,4.6536810412118235e-07,1.4758602871109075e-07,3.913618890633382e-08,0.002615811487834083
109.65,0.0008325868326076405,0.00020254560995976788,8.720368901306161e-05,2.781733709246543e-05,5.115037166249855e-05,2.5550043705041598e-05,8.782143442855506e-06,4.4452034429187696e-07,2.2988181615155875e-07,1.3749935668560721e-05,6.862230085362316e-06,2.3563276935171972e-06,1.3216999073433533e-07,6.842694977740485e-08,5.912146143048066e-10,4.0809076071618425e-10,3.1635765599604044e-06,1.4496863786756418e-06,4.852666220656531e-07,2.0594724791090588e-08,1.0584637775432046e-08,4.647200999245203e-07,1.4722864441004037e-07,3.901760251084887e-08,0.0026118785136562224
109.7,0.0008314982596235672,0.00020225982931459653,8.70136143558368e-05,2.7741533331162095e-05,5.107744757161218e-05,2.549287195883949e-05,8.757632899433578e-06,4.4296568106503636e-07,2.2899879173009e-07,1.3730291905086468e-05,6.846787553877929e-06,2.3497295628196048e-06,1.3170717062758022e-07,6.81649713430712e-08,5.882998583934054e-10,4.060686895429989e-10,3.1590970726068656e-06,1.4463389952026555e-06,4.838679942552743e-07,2.0522226260274278e-08,1.0544613972579441e-08,4.64068879801876e-07,1.468716675507511e-07,3.889913880623848e-08,0.002607952519287011
109.75,0.0008304112377934036,0.0002019744685267404,8.682402500213165e-05,2.7665962276639946e-05,5.100462961220727e-05,2.5435850028047126e-05,8.733199506725198e-06,4.414171438686315e-07,2.2811951605418353e-07,1.3710677408071202e-05,6.831385706754238e-06,2.3431523670470416e-06,1.3124571972518045e-07,6.790371884705365e-08,5.853870601520731e-10,4.0404575684021566e-10,3.1546165010614187e-06,1.4429985282157039e-06,4.824727206761647e-07,2.0449981590224987e-08,1.0504668109986878e-08,4.6341444770712653e-07,1.4651531523768008e-07,3.878088288223652e-08,0.0026040334913593737
109.80000000000001,0.0008293257648272134,0.0002016895270604706,8.663491954490171e-05,2.7590623139212507e-05,5.0931917662727136e-05,2.5378977467595796e-05,8.708842996132285e-06,4.39874705956412e-07,2.2724397173224714e-07,1.3691092140126266e-05,6.816024358686226e-06,2.3365959547205203e-06,1.3078562926191735e-07,6.764318596640254e-08,5.82480626728296e-10,4.0202574584318327e-10,3.1501347040708795e-06,1.439665343094874e-06,4.810809654053844e-07,2.0378003915008718e-08,1.0464810455594957e-08,4.627568561431304e-07,1.461597969346327e-07,3.866291425168076e-08,0.002600121416743754
109.85000000000001,0.0008282418384381196,0.00020140500438010876,8.644629658160715e-05,2.751551513210743e-05,5.085931160151798e-05,2.532225383387124e-05,8.684563100072484e-06,4.3833834070943764e-07,2.2637214145970134e-07,1.3671536060148084e-05,6.800703325166625e-06,2.3300601748728925e-06,1.3032689269419552e-07,6.738336825690758e-08,5.795849845332759e-10,4.0001246230148633e-10,3.1456515767492323e-06,1.4363398102724186e-06,4.796928963705328e-07,2.030630777458884e-08,1.0425052879020987e-08,4.6209620269173907e-07,1.4580530714389984e-07,3.854530373150198e-08,0.0025962162825095745
109.9,0.0008271594563423009,0.00020112089995003067,8.625815471419688e-05,2.7440637471454856e-05,5.078681130683047e-05,2.5265678684708445e-05,8.660359551974972e-06,4.3680802163544684e-07,2.2550400801853706e-07,1.3652009123343952e-05,6.785422422781315e-06,2.3235448774106093e-06,1.2986950569489203e-07,6.712426315137592e-08,5.767045470830882e-10,3.980097045879317e-10,3.1411670510341643e-06,1.4330223033554758e-06,4.783086845861962e-07,2.0234908602568945e-08,1.0385408418669737e-08,4.6143262456865945e-07,1.4545202001900233e-07,3.842811288773663e-08,0.0025923180758928906
