Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(5),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_6s1/2(2),J_total_Ho_relativistic
42.45,0.0046866336252165955,0.0009654957759607952,0.0017252471777343963,0.001291732421552122,0.00020989221902853559,0.00051003576165549,0.00040470257910001827,6.933980076315362e-05,5.7922427656112636e-05,5.039983563330912e-05,0.00012505072219818217,9.901128582585013e-05,1.7427232451331185e-05,1.4494409279626444e-05,1.494399937245461e-07,1.2788390292276e-07,8.145998901011659e-06,1.6437542603095703e-05,1.2354719057220177e-05,4.93593229261215e-07,0.024609973740411527
42.5,0.004678330863873655,0.0009648431538076614,0.00171742759419838,0.0012851413099472318,0.00020985895697203734,0.0005077382480892137,0.00040261522509723327,6.87755015601444e-05,5.743540449410362e-05,5.039679329822683e-05,0.00012449064929208933,9.85003915990279e-05,1.7284281784129517e-05,1.43715587083815e-05,1.477822141066964e-07,1.264414322209918e-07,8.145642727957652e-06,1.63640429124617e-05,1.229097384563748e-05,4.935726662651941e-07,0.024526970450670166
42.550000000000004,0.004670039146291254,0.000964185087668004,0.0017096449096794658,0.0012785851056295735,0.00020982451732028733,0.0005054507566555984,0.00040053859794966117,6.821617869076525e-05,5.6952794099904316e-05,5.0393542496004475e-05,0.0001239329377162972,9.799208674773938e-05,1.714260041026847e-05,1.424982937091057e-05,1.461461274340096e-07,1.2501826864690546e-07,8.1452568131387e-06,1.629086903439694e-05,1.2227576597450831e-05,4.935504417947331e-07,0.024444327441267052
42.6,0.004661758478515342,0.0009635215978212908,0.0017018989553765984,0.0012720636260390836,0.0002097888883463916,0.0005031732545726552,0.0003984726492761809,6.76617852281517e-05,5.647455387015635e-05,5.039007789751648e-05,0.00012337758109414213,9.748636034172818e-05,1.7002176296063618e-05,1.4129210373411748e-05,1.4453134002166223e-07,1.2361406478624447e-07,8.144840298703428e-06,1.621801860467887e-05,1.2164523928096726e-05,4.935264885535483e-07,0.024362042766294438
42.650000000000006,0.004653488866470288,0.0009628527048519374,0.0016941895631272734,0.0012655766894716215,0.0002097520587162365,0.0005009057089979912,0.00039641733079677537,6.711227471326756e-05,5.60006416354192e-05,5.038639431305631e-05,0.0001228245730103968,9.698320145913506e-05,1.686299752778283e-05,1.4009690933170453e-05,1.429373302166911e-07,1.2222833941202762e-07,8.144392347613158e-06,1.6145487969235374e-05,1.210181065754775e-05,4.935006796590255e-07,0.02428011448056179
42.7,0.004645230315959377,0.0009621784296424848,0.0016865165654069503,0.001259124115076467,0.0002097140174822468,0.0004986480870317958,0.0003943725943342816,6.656760115002593e-05,5.553101565555123e-05,5.038248669017725e-05,0.0001222739070122933,9.648259918717826e-05,1.6725052310371397e-05,1.3891260377356538e-05,1.4136346782614108e-07,1.2086049278533594e-07,8.143912133188873e-06,1.6073272392870016e-05,1.2039430097683337e-05,4.934728833461288e-07,0.024198540641361822
42.75,0.004636982832665296,0.0009614987933668635,0.0016788797953284243,0.0012527057228537875,0.00020967475407722105,0.0004964003557197773,0.0003923383918160981,6.602771900046149e-05,5.506563461514063e-05,5.0378350111560204e-05,0.00012172557661053123,9.598454262282076e-05,1.6588328966211437e-05,1.3773908141860394e-05,1.398090481624143e-07,1.195098445298456e-07,8.143398829140501e-06,1.6001366348304436e-05,1.1977374450902923e-05,4.934430264246282e-07,0.024117319311061845
42.800000000000004,0.004628746422150619,0.0009608138174837434,0.0016712790866411818,0.0012463213336521026,0.00020963425830824382,0.0004941624820560611,0.00039031467527585726,6.549258317995576e-05,5.460445761898734e-05,5.037397979290835e-05,0.0001211795752802738,9.548902087342672e-05,1.645281593391688e-05,1.3657623770169936e-05,1.3827333526457324e-07,1.1817568571607952e-07,8.142851600942289e-06,1.5929763863831582e-05,1.1915635289651108e-05,4.934111214783986e-07,0.024036448560193317
42.85,0.004620521089858303,0.0009601235237299709,0.001663714273730732,0.0012399707691657343,0.00020959252035067385,0.000491934432986044,0.00038830139685505936,6.496214905251388e-05,5.414744418763476e-05,5.036937108086823e-05,0.0001206358964621305,9.499602305740649e-05,1.6318501767163123e-05,1.3542396912287629e-05,1.367556056593919e-07,1.1685733006881435e-07,8.14226959933975e-06,1.5858458903730767e-05,1.1854204080972774e-05,4.933772337891747e-07,0.023955926470670404
42.900000000000006,0.004612306841112167,0.0009594279341140884,0.0016561851916179035,0.0012336538519322347,0.00020954953074220733,0.0004897161754092038,0.00038629850880466765,6.443637242609161e-05,5.369455425294999e-05,5.036451945097716e-05,0.00012009453356312648,9.45055383048498e-05,1.6185375133548785e-05,1.3428217323684596e-05,1.3525518490596384e-07,1.155541510218922e-07,8.141651956627013e-06,1.5787445753383586e-05,1.1793072717369229e-05,4.933414050866137e-07,0.023875751138848943
42.95,0.004604103681117388,0.0009587270709099395,0.0016486916759581305,0.001227370405329815,0.00020950528037701546,0.00048750767618187203,0.0003843059634866704,6.391520954797378e-05,5.32457481537537e-05,5.0359420505636534e-05,0.00011955547995766045,9.401755575814907e-05,1.6053424813486346e-05,1.3315074864287421e-05,1.3377147364306284e-07,1.1426560053608765e-07,8.14099778613e-06,1.571671938086744e-05,1.1732234015206192e-05,4.933035835419163e-07,0.02379592067827436
43.0,0.00459591161496098,0.0009580209566503558,0.0016412335630407013,0.0012211202535747487,0.0002094597604999559,0.00048530890211995995,0.00038232371337560306,6.339861710020152e-05,5.280098663149717e-05,5.035406997211086e-05,0.00011901872898844894,9.353206457261085e-05,1.592263969911601e-05,1.3202959497490643e-05,1.3230396503408937e-07,1.1299121591568606e-07,8.140306185086059e-06,1.564627574866957e-05,1.1671682144649134e-05,4.932636075212063e-07,0.023716433222059012
43.050000000000004,0.004587730647612283,0.0009573096141209264,0.0016338106897879933,0.0012149032217187718,0.00020941296270085666,0.0004831198200016478,0.0003803517110600376,6.288655219504953e-05,5.2360230825987474e-05,5.0348463700552226e-05,0.0001184842739674591,9.304905391705707e-05,1.5793008793237358e-05,1.3091861289187559e-05,1.3085225793086543e-07,1.1173062525678656e-07,8.13957624084284e-06,1.5576112052908393e-05,1.1611412960321322e-05,4.932212561757437e-07,0.0236372869248261
43.1,0.0045795607839234555,0.0009565930663538493,0.0016264228937546844,0.001208719135646471,0.0002093648789088725,0.000480940396570033,0.00037838990924403675,6.237897237055203e-05,5.1923442271159756e-05,5.034259766204989e-05,0.00011795210817682927,9.256851297441564e-05,1.5664521208252164e-05,1.2981770406810652e-05,1.2941606865718172e-07,1.1048355875437755e-07,8.138807040027845e-06,1.5506226872791902e-05,1.155142420920595e-05,4.931763372612584e-07,0.023558479964084986
43.150000000000006,0.004571402028629948,0.0009558713366218621,0.001619070013126931,0.0012025678220726522,0.00020931550138691225,0.0004787705985357357,0.0003764382607485713,6.187583558607627e-05,5.149058289089532e-05,5.0336467946704796e-05,0.00011742222486977687,9.209043094229955e-05,1.5537166165111625e-05,1.2872677118372783e-05,1.2799524043592932e-07,1.0924986483117959e-07,8.137997680085524e-06,1.5436620219601615e-05,1.1491715601249116e-05,4.931287573799048e-07,0.0234800105408361
43.2,0.004563254386351002,0.000955144448432253,0.00161175188672154,0.0011964491085397107,0.00020926482272613702,0.0004766103925794691,0.0003744967185129071,6.137710021794475e-05,5.106161499488664e-05,5.033007076172873e-05,0.00011689461727149535,9.161479703357601e-05,1.5410932992262302e-05,1.276457179150135e-05,1.2658974573395746e-07,1.0802952184116369e-07,8.137147282360456e-06,1.5367293481793952e-05,1.1432288738066378e-05,4.930785276019236e-07,0.023401876879210567
43.25,0.004555117861590122,0.0009544124255209512,0.0016044683539851031,0.001190362823414979,0.00020921283584052807,0.00047445974535456663,0.0003725652355959545,6.0882725055103526e-05,5.063650127454694e-05,5.032340242956782e-05,0.00011636927858003817,9.114160047692364e-05,1.5285811124584864e-05,1.2657444892457798e-05,1.2519967603695591e-07,1.0682263372702452e-07,8.136255005741209e-06,1.5298249270331693e-05,1.1373146905424192e-05,4.930256976103153e-07,0.023324077225067876
43.300000000000004,0.0045469924587355675,0.000953675291846694,0.0015972192549931195,0.0011843087958880712,0.0002091595339615239,0.0004723186234894734,0.00037064376517758783,6.0392669294837916e-05,5.021520479896527e-05,5.0316459386050146e-05,0.00011584620196719168,9.067083051737918e-05,1.5161790102321992e-05,1.2551286985137332e-05,1.238252168417604e-07,1.0562940380158703e-07,8.13532005978503e-06,1.5229491175553093e-05,1.1314294745015189e-05,4.929702606856469e-07,0.02324660984367681
43.35,0.004538878182060838,0.0009529330715852731,0.0015900044304490966,0.0011782868559682197,0.0002091049106327255,0.00047018699359019904,0.00036873226055993174,5.990689253853423e-05,4.979768901090605e-05,5.030923817855725e-05,0.00011532538057933623,9.020247641687301e-05,1.5038859569992569e-05,1.2446088730045185e-05,1.2246661097164515e-07,1.0445009111337762e-07,8.134341716229847e-06,1.516102345322976e-05,1.1255737829726535e-05,4.929120944944893e-07,0.023169473016780174
43.400000000000006,0.00453077503572515,0.0009521857891238553,0.0015828237216836216,0.0011722968344815914,0.00020904895970466958,0.00046806482224273063,0.00036683067516861325,5.9425354787486486e-05,4.938391772285196e-05,5.0301735464219174e-05,0.00011480680753829482,8.973652745475252e-05,1.4917009275291211e-05,1.2341840883248097e-05,1.2112411752371573e-07,1.0328496193547202e-07,8.133319317872821e-06,1.5092850662495452e-05,1.1197482173446565e-05,4.928509813485176e-07,0.023092665039404662
43.45,0.004522683023773926,0.0009514334690553812,0.0015756769706534255,0.00116633856306861,0.00020899167532966844,0.000465952076015412,0.00036493896255398593,5.894801643874927e-05,4.897385511309113e-05,5.029394800813289e-05,0.00011429047594217126,8.927297292829515e-05,1.479622906797452e-05,1.2238534295302666e-05,1.1979797457834077e-07,1.0213424979723205e-07,8.13225228395316e-06,1.5024977281681496e-05,1.113953371094954e-05,4.927867016601664e-07,0.023016184216711897
43.5,0.004514602150139272,0.000950676136173037,0.0015685640199404134,0.0011604118741812544,0.0002089330519567161,0.0004638487214612822,0.0003630570763923188,5.847483828103414e-05,4.856746572184643e-05,5.02858726816038e-05,0.00011377637886617558,8.881180215320892e-05,1.4676508898736365e-05,1.2136159910163767e-05,1.1848837078552287e-07,1.0099813148781175e-07,8.13114011141277e-06,1.49574073295315e-05,1.1081897785225924e-05,4.927191474307775e-07,0.02294002886105508
43.550000000000004,0.004506532418640462,0.000949913815464801,0.0015614847127506837,0.0011545166010803584,0.00020887308432646008,0.0004617547251203803,0.00036118497048695747,5.800578149065087e-05,4.81647144474478e-05,5.027750646040999e-05,0.00011326450936343872,8.835300446412217e-05,1.455783881807712e-05,1.2034708764079286e-05,1.1719542604421337e-07,9.987671745781048e-08,8.129982371706139e-06,1.4890144018700612e-05,1.1024578678695606e-05,4.926483856858212e-07,0.022864197289293616
43.6,0.004498473832984423,0.0009491465321080649,0.001554438892913529,0.0011486525778329015,0.0002088117674662379,0.00045967005352201394,0.0003593225987694547,5.75408076274923e-05,4.776556654254657e-05,5.026884642308919e-05,0.0001127548604658159,8.789656921506201e-05,1.4440208975172547e-05,1.1934171984478702e-05,1.1591917781685891e-07,9.877004781024297e-08,8.128778703168434e-06,1.482318946593746e-05,1.0967579221177085e-05,4.925746276427372e-07,0.022788687820392988
43.650000000000006,0.004490426396766206,0.0009483743114643251,0.0015474264048804067,0.0011428196393092843,0.00020874909668517757,0.00045759467318698985,0.0003574699153006688,5.707987863106171e-05,4.736998761037072e-05,5.0259889749247947e-05,0.00011224742518467788,8.744248577992076e-05,1.432360961674903e-05,1.1834540788864331e-05,1.146595691551751e-07,9.767808438308446e-08,8.127528799301443e-06,1.4756544479117362e-05,1.0910900501608765e-05,4.924981176258439e-07,0.022713498773415584
43.7,0.00448239011346948,0.0009475971790739494,0.001540447093723907,0.0011370176211806069,0.0002086850675693617,0.00045552855062981276,0.0003556268742718363,5.662295681654382e-05,4.697794360102207e-05,5.02506337178929e-05,0.00011174219651169239,8.699074355291255e-05,1.4208031085972992e-05,1.1735806483715297e-05,1.1341643729399115e-07,9.66006958632967e-08,8.126232393671425e-06,1.4690208435687789e-05,1.085454170281463e-05,4.924190091891039e-07,0.02263862846612354
43.75,0.004474364986466996,0.0009468151606510112,0.001533500805136686,0.00113124635991593,0.00020861967597705426,0.0004534716523608459,0.00035379343000561177,5.6170004870917064e-05,4.658940080781316e-05,5.0241075705783895e-05,0.00011123916741959331,8.654133194901813e-05,1.40934638213614e-05,1.163796046341352e-05,1.1218950574053751e-07,9.553764150497457e-08,8.124889242402583e-06,1.4624179260537898e-05,1.0798500069684603e-05,4.923373052727683e-07,0.02256407521445179
43.800000000000004,0.004466351019021081,0.0009460282820781972,0.0015265873854303914,0.0011255056927795349,0.00020855291803398925,0.00045142394488843925,0.00035196953695708203,5.57209858491082e-05,4.620432586364488e-05,5.023121318580864e-05,0.00011073833086293989,8.609424040441992e-05,1.3979898355720723e-05,1.1540994209201158e-05,1.1097838507025921e-07,9.448856389560124e-08,8.123499105469758e-06,1.4558453504305357e-05,1.0742771011683438e-05,4.922528979668497e-07,0.02248983733301435
43.85,0.0044583482142841096,0.0009452365694017834,0.0015197066815345705,0.0011197954578281784,0.0002084847901287211,0.00044938539472102443,0.0003501551497147519,5.527586317018828e-05,4.5822685737423756e-05,5.0221043725378745e-05,0.00011023967977886541,8.564945837692697e-05,1.3867325315120046e-05,1.144489928817717e-05,1.097825864545544e-07,9.345299935894996e-08,8.122061728124775e-06,1.4493026516185284e-05,1.0687348331302744e-05,4.921656810496217e-07,0.022415913136614632
43.900000000000006,0.0044503565752989785,0.0009444400488266801,0.0015128585409955504,0.0011141154939083324,0.00020841528890803537,0.0004473559683691725,0.0003483502230014998,5.483460061360875e-05,4.544444773051791e-05,5.021056498484681e-05,0.00010974320708781453,8.52069753463897e-05,1.3755735417902626e-05,1.1349667352338788e-05,1.0860154805342162e-07,9.243040753393261e-08,8.120576823821465e-06,1.442789269888473e-05,1.063222456157486e-05,4.920756630542647e-07,0.02234230094253404
43.95,0.004442376104999595,0.0009436387467115458,0.0015060428119753155,0.0011084656406534293,0.00020834441127241986,0.0004453356323476232,0.00034655471167551,5.439716231547892e-05,4.5069579473252665e-05,5.0199774715944416e-05,0.00010924890569427158,8.476678081510606e-05,1.3645119473738906e-05,1.1255290137671914e-05,1.0743466980370316e-07,9.142021330368292e-08,8.119044059931611e-06,1.4363045827892033e-05,1.0577391388624163e-05,4.919830051965348e-07,0.022268999073257915
44.0,0.004434406806211342,0.0009428326895639681,0.0014992593432503543,0.00110284573848109,0.00020827215437159484,0.00044332435317727696,0.0003447685707311741,5.39635127648824e-05,4.469804892144365e-05,5.01886707602407e-05,0.00010875676848747758,8.43288643082179e-05,1.3535468382721061e-05,1.1161759463291059e-05,1.0628134927777132e-07,9.042184876265964e-08,8.117463047373733e-06,1.4298479413044005e-05,1.0522840129864255e-05,4.918879518517825e-07,0.022196005859308726
44.050000000000004,0.004426448681651562,0.0009420219040357117,0.0014925079842104984,0.0010972556285903537,0.00020819851560010226,0.0004413220973871572,0.00034299175529996863,5.353361680023367e-05,4.432982435296841e-05,5.017725104762137e-05,0.00010826678834213807,8.389321537409919e-05,1.3426773134497847e-05,1.1069067230627483e-05,1.0514101200986606e-07,8.943478407440822e-08,8.115833335021471e-06,1.4234187077723587e-05,1.046856223514537e-05,4.917906891363315e-07,0.022123319641984537
44.1,0.004418501733930033,0.000941206416918033,0.0014857885848577456,0.0010916951529589033,0.00020812349259295286,0.00043932883151634065,0.00034122422065130663,5.310743960567374e-05,4.396487436437553e-05,5.0165513594787865e-05,0.00010777895811912107,8.345982358473577e-05,1.33190248074459e-05,1.0977205422661029e-05,1.0401313342708296e-07,8.845854343813086e-08,8.114154409437153e-06,1.417016293004456e-05,1.0414549777057893e-05,4.91691215285583e-07,0.02205093877594803
44.150000000000006,0.004410565965549438,0.0009403862551370592,0.0014791009958050579,0.0010861641543402768,0.00020804708322133086,0.00043734452211585293,0.00033946592219336085,5.2684946707503805e-05,4.3603167867530236e-05,5.01534565037765e-05,0.00010729327066614457,8.302867853609631e-05,1.3212214567871673e-05,1.0886166103188714e-05,1.0289725380943866e-07,8.749271074157843e-08,8.112425700111807e-06,1.4106401901109522e-05,1.036079589771166e-05,4.915893009663429e-07,0.021978861631673858
44.2,0.004402641378905847,0.0009395614457492336,0.0014724450682751574,0.0010806624762610857,0.0002079692855883555,0.00043536913575053745,0.00033771681547386574,5.2266103970658e-05,4.3244674086297545e-05,5.014107796049728e-05,0.00010680971881845554,8.259976984849592e-05,1.310633366923716e-05,1.0795941416121576e-05,1.0179299016807818e-07,8.653693373145005e-08,8.110646590010268e-06,1.4042900027786327e-05,1.0307295182512896e-05,4.914845641147273e-07,0.02190708659770759
44.25,0.004394727976289185,0.0009387320159368231,0.0014658206540992928,0.0010751899630182184,0.0002078900980248986,0.0004334026390008886,0.0003359768561808905,5.1850877595213114e-05,4.288936255326082e-05,5.0128376233292295e-05,0.00010632829539949808,8.217308716695088e-05,1.3001373451400587e-05,1.070652358479902e-05,1.0070004830755704e-07,8.559093377206629e-08,8.108816430844574e-06,1.3979654661262291e-05,1.0254043936512845e-05,4.913766185655356e-07,0.02183561208257291
44.300000000000004,0.004386825759883706,0.0009378979930034908,0.0014592276057160006,0.0010697464596760454,0.00020780951908545798,0.0004314449984648575,0.0003342460001435904,5.1439234112936184e-05,4.2537203106476715e-05,5.011534967151338e-05,0.00010584899322157295,8.174862016152573e-05,1.2897325339863457e-05,1.0617904911309847e-05,9.961823512821626e-08,8.465452218257156e-08,8.106934562154979e-06,1.3916664587650623e-05,1.0201040345475234e-05,4.912652144387737e-07,0.02176443651606783
44.35,0.0043789347317684715,0.000937059404369931,0.001452665776169851,0.0010643318120636223,0.0002077275475440856,0.00042949618075962745,0.0003325242033329337,5.103114038386914e-05,4.218816588626556e-05,5.010199670411885e-05,0.00010537180508648728,8.132635852767231e-05,1.279418084501479e-05,1.0530077775808537e-05,9.854746762652571e-08,8.372761718311688e-08,8.105000332988306e-06,1.3853930052813316e-05,1.014828451149712e-05,4.911502910106568e-07,0.021693558349681334
44.400000000000006,0.004371054893917815,0.0009362162775695651,0.0014461350191101703,0.0010589458667718795,0.00020764418239037008,0.00042755615252335657,0.00033081142186240257,5.062656359294937e-05,4.18422213320363e-05,5.0088315838289115e-05,0.00010489672378619421,8.090629198655973e-05,1.2691931561363965e-05,1.0443034635816025e-05,9.74877733459879e-08,8.281025135101991e-08,8.10301312474733e-06,1.3791452689952375e-05,1.0095778361353861e-05,4.910319116560616e-07,0.02162297605597421
44.45,0.00436318624820182,0.0009353686402443014,0.0014396351887897634,0.0010535884711508213,0.0002075594228254732,0.00042562488041689525,0.00032910761198867396,5.02254712466673e-05,4.14993401791468e-05,5.007430565806097e-05,0.00010442374210342382,8.04884102853968e-05,1.259056916675525e-05,1.0356768025496005e-05,9.643927838805824e-08,8.190256153244362e-08,8.100972373658523e-06,1.3729235354991567e-05,1.0043525434203407e-05,4.909101219355893e-07,0.02155268812697656
44.5,0.004355328796386785,0.0009345165201403523,0.0014331661400636072,0.0010482594733067093,0.0002074732682582192,0.0004237023311254703,0.00032741273011227426,4.9827831169758944e-05,4.1159493455797725e-05,5.005996482298032e-05,0.00010395285281230355,8.007270319774492e-05,1.2490085421557928e-05,1.027127055489906e-05,9.540218312801958e-08,8.100476072223038e-08,8.09887759127969e-06,1.3667281880892153e-05,9.991530563316712e-06,4.90784821176126e-07,0.021482693071858138
44.550000000000004,0.0043474825401356955,0.0009336599451041144,0.0014267277283875413,0.001042958722099251,0.00020738571830123675,0.00042178847136034283,0.0003257267327782133,4.943361150193432e-05,4.0822652479960784e-05,5.004529206677312e-05,0.00010348404867896947,7.965916052382265e-05,1.2390472167828783e-05,1.0186534909170193e-05,9.437673024267492e-08,8.01170994264741e-08,8.09672838154977e-06,1.3605596767402131e-05,9.939799473534282e-06,4.906557309984554e-07,0.021412989414220956
44.6,0.0043396474810086984,0.0009327989430781075,0.0014203198098169437,0.0010376860671387849,0.00020729677276715313,0.00041988326786043795,0.0003240495766765961,4.904278069464087e-05,4.048878885634042e-05,5.00302861960344e-05,0.0001030173224621681,7.924777209080123e-05,1.2291721328445525e-05,1.0102553847717686e-05,9.33631718955555e-08,7.923982779120869e-08,8.09452445306922e-06,1.3544184826956528e-05,9.888338321662668e-06,4.905224870558432e-07,0.021343575689311656
44.650000000000006,0.004331823620463562,0.0009319335420969704,0.0014139422410053856,0.001032441358783457,0.0002072064316648393,0.00041798668739394327,0.00032238121864321047,4.865530750786091e-05,4.0157874473368224e-05,5.0014946088935045e-05,0.00010255266691384776,7.883852775309049e-05,1.2193824906212189e-05,1.0019320203344371e-05,9.236174202489708e-08,7.837316781116431e-08,8.092265625583381e-06,1.3483050810236914e-05,9.837153210613076e-06,4.903848092669514e-07,0.021274450441314395
44.7,0.004324010959856153,0.0009310637702835186,0.0014075948792032858,0.001027224448136404,0.00020711469519570623,0.00041609869675988416,0.00032072161566009625,4.8271161006944165e-05,3.982988150023077e-05,4.9999270693946235e-05,0.00010209007477974133,7.843141739261642e-05,1.2096774982940427e-05,9.93682688134581e-06,9.137263638830845e-08,7.751729888047464e-08,8.08995183000737e-06,1.342219903607931e-05,9.786249709506305e-06,4.902426585643261e-07,0.021205612220749993
44.75,0.004316209500440897,0.0009301896558448556,0.00140127758225654,0.001022035187042925,0.00020702156375005106,0.00041421926278966694,0.00031907072485608983,4.789031055947324e-05,3.950478238392914e-05,4.9983259028581264e-05,0.00010162953879993848,7.802643091908869e-05,1.2000563718512064e-05,9.855066858582077e-06,9.039599901043244e-08,7.667235295902866e-08,8.087583101757041e-06,1.3361633049930144e-05,9.735632411170246e-06,4.900962887845254e-07,0.021137059581944964
44.800000000000004,0.004308419243371245,0.0009293112270685439,0.0013949902086051462,0.0010168734280876575,0.00020692703790345325,0.00041234835234859815,0.00031742850350735026,4.751272583216319e-05,3.9182549846370974e-05,4.996691017815455e-05,0.00010117105170944902,7.762355827025977e-05,1.1905183349930946e-05,9.774033182532925e-06,8.943191125809988e-08,7.583841109333548e-08,8.085159567607775e-06,1.3301355332954673e-05,9.685304555563424e-06,4.899461564599649e-07,0.021068791080591367
44.85,0.004300640189700149,0.0009284285123188315,0.0013887326172818183,0.0010117390245917533,0.00020683111841321956,0.0004104859323373768,0.00031579490903786434,4.713837678779411e-05,3.886315688149413e-05,4.995022329455766e-05,0.00010071460623875693,7.722278941217524e-05,1.1810626190372985e-05,9.693718970347584e-06,8.848038036967248e-08,7.501549411833314e-08,8.082681426758698e-06,1.3241367080373997e-05,9.635267742933107e-06,4.897927339073228e-07,0.021000805271566933
44.900000000000006,0.004292872340380514,0.000927541540032933,0.0013825046679105785,0.0010066318306100432,0.00020673380621487767,0.00040863196969355734,0.0003141698990199294,4.676723368217602e-05,3.854657675242123e-05,4.9933197595052094e-05,0.00010026019511436444,7.682411433941495e-05,1.1716884628244184e-05,9.614117407901572e-06,8.754132724010124e-08,7.420354664479927e-08,8.080148927200535e-06,1.3181668062913647e-05,9.585521754327826e-06,4.896363301434025e-07,0.020933100707319414
44.95,0.004285115696265673,0.0009266503387173682,0.0013763062207053527,0.0010015517009282137,0.00020663510241871776,0.000406786431392991,0.00031255343117461953,4.639926706114682e-05,3.823278298864589e-05,4.991583236107868e-05,9.980781105932807e-05,7.6427523075327e-05,1.1623951126257095e-05,9.535221748873722e-06,8.661457664712104e-08,7.340242023341024e-08,8.077562338838066e-06,1.312225657972573e-05,9.536064489873114e-06,4.894770187578311e-07,0.020865675937123573
45.0,0.0042773702581098425,0.0009257549369443522,0.0013701371364685396,0.0009964984910599709,0.00020653500830638148,0.0004049492844512367,0.0003109454633722285,4.603444775760155e-05,3.792174938324878e-05,4.9898126937083344e-05,9.935744679378485e-05,7.603300567225301e-05,1.1531818220534985e-05,9.457025313855514e-06,8.569985479000655e-08,7.261186467018697e-08,8.074921925075697e-06,1.306312950517923e-05,9.486892027479982e-06,4.893147075756695e-07,0.020798529507373098
45.050000000000004,0.004269636026568593,0.000924855363348242,0.0013639972765895788,0.0009914720572442096,0.00020643352532749787,0.0004031204959249496,0.000309345953632696,4.567274688855383e-05,3.761344999014453e-05,4.9880080729359046e-05,9.890909503547046e-05,7.564055221174699e-05,1.1440478519752642e-05,9.379521489504206e-06,8.479679782492838e-08,7.183153421004631e-08,8.07222791471649e-06,1.300428242590184e-05,9.437998796913858e-06,4.891493044433721e-07,0.020731659962848894
45.1,0.004261913002199308,0.0009239516466220355,0.0013578865030435079,0.0009864722564421843,0.00020633065509636557,0.00040130003291324407,0.0003077548601260145,4.5314135852228596e-05,3.730785912135848e-05,4.9861693204903794e-05,9.846274850022897e-05,7.525015280478736e-05,1.1349924704320674e-05,9.302703727748822e-06,8.390497168464822e-08,7.106101007060872e-08,8.069480476040175e-06,1.2945709858790507e-05,9.38937785692217e-06,4.889808800396467e-07,0.020665065848709863
45.150000000000006,0.0042542011854616426,0.0009230438155139216,0.0013518046783895005,0.0009814989463346703,0.00020622639938868082,0.0003994878625590298,0.0003061721411726153,4.495858632518531e-05,3.7004951344332596e-05,4.984296389029439e-05,9.801839990251373e-05,7.486179759198241e-05,1.1260149525618023e-05,9.226565545055442e-06,8.30238996654422e-08,7.029983398204504e-08,8.066679694812974e-06,1.2887405535738996e-05,9.341021256863991e-06,4.888097274828656e-07,0.02059874571285921
45.2,0.004246500576717991,0.0009221318988238855,0.0013457516657694058,0.0009765519853191363,0.00020612076013831084,0.0003976839520503264,0.0003045977552437395,4.460607025947261e-05,3.670470147926134e-05,4.982389237057587e-05,9.75760419558811e-05,7.4475476743771e-05,1.1171145805275407e-05,9.15110052175553e-06,8.21530917972382e-08,6.954754298815044e-08,8.063825557750129e-06,1.2829362736848054e-05,9.292920459368385e-06,4.886362737960799e-07,0.020532698108384425
45.25,0.00423881117623394,0.0009212159254003629,0.0013397273289062668,0.0009716312325069059,0.00020601373943411188,0.0003958882686215506,0.0003030316609617876,4.4256559879812445e-05,3.640708459645582e-05,4.9804478288166355e-05,9.713566737347549e-05,7.409118046061739e-05,1.1082906434509054e-05,9.076302301437046e-06,8.129207022331533e-08,6.880369597913115e-08,8.060917942617855e-06,1.277157465109677e-05,9.245066797208363e-06,4.884608845774921e-07,0.020466921595924288
45.300000000000004,0.004231132984178731,0.000920295924136946,0.001333731532102836,0.0009667365477203272,0.0002059053395167915,0.0003941007795547817,0.0003014738171006533,4.391002768081473e-05,3.6112076013736954e-05,4.978472134177719e-05,9.66972688685073e-05,7.370889897320193e-05,1.0995424373502079e-05,9.0021645903952e-06,8.044038771184154e-08,6.806788795181698e-08,8.057956615748491e-06,1.2714034741991751e-05,9.197451935933457e-06,4.882836685048226e-07,0.020401414745981786
45.35,0.004223466000625721,0.0009193719239691412,0.0013277641402400823,0.000961867791489941,0.00020579556277581474,0.00039232145218100347,0.00029992418258604017,4.3566446424221614e-05,3.581965129385693e-05,4.976462128534823e-05,9.62608391547233e-05,7.332862254260748e-05,1.0908692650827864e-05,8.928681157136073e-06,7.959764013756293e-08,6.733975490568083e-08,8.054941237278657e-06,1.265673709561971e-05,9.150068313867277e-06,4.881043892264959e-07,0.020336176141259255
45.400000000000006,0.004215810225552835,0.000918443953871174,0.001321825018775679,0.0009570248250516445,0.00020568441174635322,0.00039055025388132,0.00029838271649575815,4.3225789136180555e-05,3.552978624194826e-05,4.974417792699797e-05,9.582637094686895e-05,7.29503414605013e-05,1.082270436290751e-05,8.855845831923332e-06,7.876347617063854e-08,6.66189763589025e-08,8.051871373934925e-06,1.2599676729784743e-05,9.102909532780837e-06,4.87922531434015e-07,0.020271204379013908
