Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_total_Hg_relativistic
51.5,0.0038549816244045623,0.0007737353313196748,0.001648546608863994,0.0010948586446544318,0.00017032654139268518,0.0005055217803086514,0.0003700104935172521,7.068810067377483e-05,5.484626766685178e-05,4.3082419410714124e-05,0.00013297555167875055,9.787006882288009e-05,2.050936606386877e-05,1.5880257615659345e-05,3.19993714073241e-07,2.6224321388272274e-07,8.843732297770146e-06,2.449332876454855e-05,1.7335178736329122e-05,2.100449461057481e-06,1.5324008853218355e-06,6.508495736193915e-07,0.021457376208750815
51.550000000000004,0.0038496200909516054,0.0007734606998671166,0.0016428074184226995,0.0010903094906538073,0.00017032552136726377,0.0005038118887983536,0.0003684664166454724,7.02229988541437e-05,5.446808543225449e-05,4.3081765514665956e-05,0.00013253262622634217,9.746245972399189e-05,2.037331270970915e-05,1.576982792995448e-05,3.1709726533776035e-07,2.598102358468974e-07,8.843454684690035e-06,2.4412096461285197e-05,1.7263019855539163e-05,2.086574964091488e-06,1.521819962381694e-06,6.508236500628838e-07,0.021398369330941542
51.6,0.003844264132422352,0.0007731832738108484,0.0016370890728807314,0.0010857800075431997,0.0001703243301439504,0.0005021074003711705,0.000366928735141687,6.976122246887813e-05,5.409271514123883e-05,4.308118881524496e-05,0.00013209100747337192,9.705650404049574e-05,2.0238238503068317e-05,1.5660225379361098e-05,3.1422920461919045e-07,2.5740160802057234e-07,8.843201083786247e-06,2.4331104352711037e-05,1.719116211519528e-05,2.072803836542404e-06,1.5113217539125809e-06,6.507995756372404e-07,0.02133957587819483
51.650000000000006,0.003838913751855464,0.0007729030550274896,0.0016313914998560956,0.00108127011128995,0.00017032295542953002,0.0005004083051168963,0.00036539742623708274,6.930274606044134e-05,5.372013451550346e-05,4.308068408127591e-05,0.0001316506941657294,9.665219641932702e-05,2.0104135919512654e-05,1.5551443376369836e-05,3.1138923179781435e-07,2.5501706829844054e-07,8.84297026877217e-06,2.425035219460243e-05,1.7119604548021235e-05,2.059131827877116e-06,1.5009025670209816e-06,6.507773381396252e-07,0.021280994854567373
51.7,0.003833568952247115,0.0007726200455698403,0.0016257146271598918,0.0010767797181819919,0.00017032138514004328,0.000498714593057059,0.0003638724671916375,6.884754437729971e-05,5.3350321462802804e-05,4.308024616106756e-05,0.00013121168501766548,9.6249531506037e-05,1.9970997495364377e-05,1.5443475388499393e-05,3.0857704778187786e-07,2.526563550370813e-07,8.842761034870643e-06,2.4169839519521292e-05,1.7048345758243427e-05,2.045554710389624e-06,1.490558693293922e-06,6.507569450830368e-07,0.02122262526698273
51.75,0.0038282297365511224,0.0007723342476644441,0.0016200583827964182,0.0010723087448271064,0.0001703196073984438,0.0004970262541461324,0.000362353835294814,6.839559237218192e-05,5.2983254075326144e-05,4.307986998153779e-05,0.00013077397871222982,9.584850394508566e-05,1.9838815827192144e-05,1.5336314937815705e-05,3.057923546558911e-07,2.5031920721670424e-07,8.842572199115658e-06,2.4089565646980907e-05,1.697738393925673e-05,2.0320684292652955e-06,1.4802865481841646e-06,6.507384103515964e-07,0.021164466126706794
51.800000000000004,0.003822896107679088,0.0007720456637091742,0.0016144226949632763,0.0010678571081521775,0.0001703176105322766,0.0004953432782727387,0.0003608415078662446,6.794686520035398e-05,5.261891062809171e-05,4.307955054734675e-05,0.0001303375739017053,9.544910838013084e-05,1.970758357130742e-05,1.5229955600457213e-05,3.0303485591861005e-07,2.4800536469943754e-07,8.842402600430202e-06,2.40095297022703e-05,1.6906716908363332e-05,2.018669253657626e-06,1.4700828210443453e-06,6.507217355277339e-07,0.02110651645096728
51.85,0.0038175680685005337,0.0007717542962708413,0.001608807492051468,0.0010634247254024455,0.000170315383071378,0.0004936656552608385,0.00035933546225640456,6.75013382179092e-05,5.2257269577355215e-05,4.307928294003788e-05,0.0001299024692080383,9.505133945431325e-05,1.9577293443266477e-05,1.5124391006166224e-05,3.0030425679941523e-07,2.45714568572134e-07,8.84225109947444e-06,2.392973064319568e-05,1.6836342157129787e-05,2.0053539164816043e-06,1.4599446186850233e-06,6.50706892762746e-07,0.02104877526457156
51.900000000000006,0.0038122456218430355,0.0007714601480828249,0.0016032127026454775,0.0010590115141407492,0.00017031291374559592,0.0004919933748709075,0.00035783567584727206,6.70589869800724e-05,5.1898309559032186e-05,4.307906231718685e-05,0.00012946866322326465,9.465519181053684e-05,1.944793821737784e-05,1.5019614837826295e-05,2.9760026463860283e-07,2.434465615582266e-07,8.842116578270311e-06,2.3850167293669945e-05,1.676625691527066e-05,1.9921197299510395e-06,1.4498695836381988e-06,6.506938153095444e-07,0.020991241601359286
51.95,0.0038069287704923633,0.0007711632220427254,0.001597638255523357,0.0010546173922467738,0.00017031019148253137,0.0004903264268011036,0.00035634212605298017,6.661978723951985e-05,5.1542009387135155e-05,4.307888391155828e-05,0.00012903615450993264,9.426066009174596e-05,1.9319510726215655e-05,1.4915620831005994e-05,2.9492258931452294e-07,2.4120108848039065e-07,8.841997939619884e-06,2.3770838382799017e-05,1.6696458225422257e-05,1.978964666450799e-06,1.4398559720677261e-06,6.506823986123762e-07,0.020933914505350624
52.0,0.0038016175171926127,0.0007708635212100394,0.0015920840796567932,0.0010502422779162866,0.0001703072054053004,0.0004886648006884208,0.00035485479032045485,6.618371494471283e-05,5.118834805222413e-05,4.3078743030270195e-05,0.00012860494160152127,9.386773894119777e-05,1.919200386013831e-05,1.4812402773508546e-05,2.922709436985972e-07,2.38977896753729e-07,8.841894106345027e-06,2.3691742587886294e-05,1.6626943025736624e-05,1.9658873994328616e-06,1.4299026842218488e-06,6.50672510751614e-07,0.020876793031507673
52.050000000000004,0.0037963118646463447,0.0007705610488038566,0.001586550104211175,0.001045886089660374,0.0001703039448303165,0.0004870084861098324,0.0003533736461300441,6.575074623824631e-05,5.08373047198715e-05,4.307863505396618e-05,0.00012817502300285533,9.347642300273115e-05,1.906541056681265e-05,1.470995450492751e-05,2.896450441181667e-07,2.3677673688802505e-07,8.841804020384415e-06,2.3612878579615422e-05,1.6557708236921662e-05,1.9528873051102887e-06,1.4200092499800177e-06,6.506640078787336e-07,0.020819876246101907
52.1,0.0037910118155147212,0.000770255808200578,0.0015810362585456526,0.0010415487463046758,0.00017030039926509345,0.00048535747258342303,0.0003518986709961363,6.532085745521198e-05,5.0488858729140674e-05,4.307855543599517e-05,0.0001277463971905168,9.30867069210318e-05,1.8939723850743362e-05,1.4608269916208142e-05,2.8704461080682604e-07,2.3459736297728648e-07,8.841726641790526e-06,2.3534245067580106e-05,1.648875085018675e-05,1.9399644310096023e-06,1.4101757804318895e-06,6.506567491632542e-07,0.02076316322674835
52.150000000000006,0.003785717372417639,0.0007699478029316563,0.0015755424722131831,0.00103723016698861,0.00017029655840606814,0.0004837117495695074,0.0003504298424677663,6.48940251215749e-05,5.014298959107786e-05,4.307849970159881e-05,0.00012731906261325194,9.26985853418929e-05,1.8814936772807156e-05,1.4507342949213941e-05,2.844693683224406e-07,2.3243953315536994e-07,8.841660947673539e-06,2.3455840844313137e-05,1.642006801252982e-05,1.927119440462943e-06,1.4004029008727234e-06,6.506506067829184e-07,0.02070665306220809
52.2,0.003780428537933868,0.0007696370366813572,0.0015700686749605794,0.0010329302711646034,0.00017029241213644376,0.00048207130647174066,0.00034896713812921336,6.447022595256515e-05,4.979967698721814e-05,4.307846344710632e-05,0.00012689301769237536,9.231205291247278e-05,1.869104244979184e-05,1.4407167596298359e-05,2.8191904591439314e-07,2.3030300999790429e-07,8.841605931140943e-06,2.3377664826025195e-05,1.6351657105921647e-05,1.9143535421398935e-06,1.3906916797086886e-06,6.506454688931001e-07,0.02065034485206071
52.25,0.0037751453146011855,0.000769323513284542,0.0015646147967285408,0.0010286489785973083,0.0001702879505240525,0.00048043613263821475,0.00034751053560058644,6.40494368510826e-05,4.945890076810416e-05,4.307844233913684e-05,0.00012646826082216993,9.19271042815479e-05,1.856803405393949e-05,1.4307737899880806e-05,2.793933778236633e-07,2.281875608529189e-07,8.84156060028103e-06,2.3299716088393547e-05,1.628351581719795e-05,1.9016684110034652e-06,1.3810435621206038e-06,6.506412362863116e-07,0.02059423770631066
52.300000000000004,0.0037698677049165107,0.0007690072367244717,0.0015591807676516845,0.0010243862093628248,0.00017028316381923825,0.0004788062173625452,0.00034606001253840063,6.363163490611603e-05,4.912064095181864e-05,4.3078432113809154e-05,0.0001260447903702833,9.154373409976272e-05,1.844590481249374e-05,1.4209047952026844e-05,2.7689210350208756e-07,2.2609295808550146e-07,8.841523977235365e-06,2.322199389593831e-05,1.62156421958517e-05,1.8890661029009844e-06,1.371460309315189e-06,6.506378156360554e-07,0.020538330744932765
52.35,0.0037645957113360442,0.0007686882111306317,0.0015537665180585707,0.0010201418838479176,0.00017027804245275875,0.0004771815498849474,0.000344615546636144,6.321679739117616e-05,4.878487772252997e-05,4.3078428575958796e-05,0.00012562260467812098,9.11619370198757e-05,1.8324648007250736e-05,1.4111091894031892e-05,2.7441496774040267e-07,2.2401897922527627e-07,8.841495097399981e-06,2.314449772377918e-05,1.6148034697408445e-05,1.8765489611958651e-06,1.3619439369573202e-06,6.506351130846492e-07,0.02048262309730783
52.400000000000006,0.003759329336275399,0.000768366440776577,0.0015483719784717118,0.0010159159227492252,0.00017027257703370731,0.0004755621193932992,0.00034317711562483177,6.280490176274147e-05,4.8451591429050395e-05,4.30784275983624e-05,0.0001252017020612353,9.078170769700111e-05,1.8204256974113172e-05,1.4013863916007853e-05,2.719617206983471e-07,2.2196540700941033e-07,8.841473008787702e-06,2.3067227270869656e-05,1.6080692210648625e-05,1.8641195120205055e-06,1.3524966426627826e-06,6.506330312034509e-07,0.020427113901471235
52.45,0.0037540685821097403,0.000768041930077799,0.0015429970796075878,0.0010117082470724734,0.0001702667583474537,0.00047394791502419656,0.0003417446972735542,6.239592565871861e-05,4.812076258340784e-05,4.307842512096933e-05,0.00012478208080971137,9.040304078884781e-05,1.808472510264751e-05,1.3917358256472513e-05,2.6953211783404275e-07,2.199320293180598e-07,8.841456771574976e-06,2.2990182464146235e-05,1.6013614067589635e-05,1.8517803456389612e-06,1.3431207136391122e-06,6.506314704187063e-07,0.020371802303107745
52.5,0.0037488134511739165,0.0007677146835896115,0.0015376417523766423,0.0010075187781316795,0.00017026057735360434,0.0004723389258639944,0.00034031826939001126,6.198984689691516e-05,4.7792371859429804e-05,4.307841715014045e-05,0.00012436373918854902,9.002593095595365e-05,1.7966045835643563e-05,1.3821569201940837e-05,2.671259197338919e-07,2.1791863900346047e-07,8.841445457846476e-06,2.291336345339226e-05,1.594680003582965e-05,1.8395339847689591e-06,1.3338184112879842e-06,6.50630333826643e-07,0.02031668745427264
52.550000000000004,0.003743563945762596,0.000767384706005058,0.0015323059278832805,0.0010033474375483573,0.00017025402518398128,0.0004707351409498395,0.00033889780982103977,6.158664347352634e-05,4.746640009134042e-05,4.307839975789407e-05,0.0001239466754380415,8.965037286191655e-05,1.7848212668676617e-05,1.3726491086518151e-05,2.647428918482232e-07,2.1592503361813183e-07,8.841438151539841e-06,2.283677059698698e-05,1.5880250293559787e-05,1.8273827454061983e-06,1.3245918377850135e-06,6.506295329522766e-07,0.020261768511888167
52.6,0.003738320068130405,0.0007670520021528388,0.0015269895374258606,0.00099919414725072,0.0001702470931406204,0.00046913654927069223,0.00033748329645313094,6.118629356163471e-05,4.7142828272370046e-05,4.307836908115891e-05,0.0001235308877741508,8.927636117362199e-05,1.7731219149671643e-05,1.363211829149473e-05,2.6238280414166404e-07,2.1395101505167206e-07,8.841433948582026e-06,2.2760404439073576e-05,1.5813965388240644e-05,1.815328600114855e-06,1.3154427974627564e-06,6.506289919443146e-07,0.02020704463613242
52.650000000000006,0.0037330818204920567,0.000766716576995258,0.0015216925124966706,0.0009950588294728754,0.000170239772693788,0.0004675431397683361,0.0003360747072129364,6.078877550972255e-05,4.682163755337689e-05,4.3078321321034115e-05,0.00012311637438887883,8.890389056146618e-05,1.7615058878469327e-05,1.3538445244941422e-05,2.600454306706104e-07,2.1199638908925218e-07,8.841431957198226e-06,2.2684265679021736e-05,1.5747946180587385e-05,1.8033730562672845e-06,1.3063726705555493e-06,6.506286486939202e-07,0.02015251498888115
52.7,0.0037278492050224943,0.0007663784356261906,0.0015164147847819102,0.0009909414067540263,0.00017023205548001615,0.0004659549013383797,0.0003346720200677678,6.039406784019773e-05,4.650280924148162e-05,4.3078252742056216e-05,0.00012270313345063603,8.853295569957636e-05,1.7499725506394215e-05,1.3445466421306498e-05,2.577305491030665e-07,2.1006096490802286e-07,8.841431298364865e-06,2.2608355134367498e-05,1.568219377608799e-05,1.7915170612479033e-06,1.2973823167866345e-06,6.506284527157288e-07,0.020098178732366787
52.75,0.0037226222238570168,0.0007660375832690691,0.0015111562861616558,0.0009868418019376595,0.00017022393330015645,0.0004643718228312449,0.0003332752130260845,6.0002149247931775e-05,4.618632479871356e-05,4.3078159671473014e-05,0.00012229116310460565,8.81635512660267e-05,1.7385212735824423e-05,1.3353176341013281e-05,2.55437940198385e-07,2.0814455453007365e-07,8.841431106370175e-06,2.2532673698671865e-05,1.561670944676794e-05,1.7797609431145987e-06,1.2884720211253135e-06,6.50628360729098e-07,0.020044035028178166
52.800000000000004,0.003717400879091419,0.0007656940252748902,0.001505916948709826,0.0009827599381707396,0.00017021539811745215,0.0004627938930531472,0.00033188426413797355,5.9612998598811e-05,4.5872165840669394e-05,4.307803849852429e-05,0.00012188046147310512,8.779567194305093e-05,1.7271514319763405e-05,1.3261569570058944e-05,2.531673872660319e-07,2.06246972252291e-07,8.841430529439884e-06,2.2457222295942242e-05,1.555149454629356e-05,1.7681043896466794e-06,1.2796414852992589e-06,6.506283315002099e-07,0.01999008303665338
52.85,0.0037121851727821274,0.00076534776712024,0.0015006967046941409,0.0009786957389028982,0.00017020644205562835,0.0004612211007670657,0.000330499151495621,5.922659492830032e-05,4.5560314135183934e-05,4.3077885673729365e-05,0.0001214710266559441,8.742931241725139e-05,1.71586240614137e-05,1.3170640719614467e-05,2.509186756233012e-07,2.0436803407432943e-07,8.841428730381736e-06,2.2382001833397e-05,1.548655042175925e-05,1.756546462767358e-06,1.2708898591915264e-06,6.506283216454126e-07,0.01993632191663892
52.900000000000006,0.0037069751069463285,0.0007649988144053393,0.0014954954865760688,0.0009746491278856166,0.00017019705739700024,0.0004596534346937007,0.0003291198532337723,5.8842917440018924e-05,4.525075160101229e-05,4.307769770818135e-05,0.00012106285673077839,8.706446737980392e-05,1.704653581375268e-05,1.3080384445625906e-05,2.4869159207193236e-07,2.02507557145948e-07,8.84142488720132e-06,2.2307013154419674e-05,1.5421878325622256e-05,1.7450856407122887e-06,1.262215799200338e-06,6.506282837136454e-07,0.019882750825527287
52.95,0.0037017706835621106,0.0007646471728521077,0.0014903132270107772,0.0009706200291714145,0.00017018723658059927,0.00045809088351242465,0.0003277463475301866,5.846194550432913e-05,4.4943460306524525e-05,4.307747117284815e-05,0.0001206559497534615,8.67011315266599e-05,1.6935243479110916e-05,1.2990795448417601e-05,2.464859244128375e-07,2.006653592541745e-07,8.841418193642906e-06,2.2232256993543088e-05,1.5357479331229235e-05,1.7337198782374684e-06,1.2536175380534472e-06,6.506281669358448e-07,0.01982936891946006
53.0,0.0036965719045685924,0.0007642928483022463,0.0014851498588470662,0.0009666083671130276,0.0001701769722003171,0.0004565334358622193,0.00032637861260607947,5.808365865693667e-05,4.463842246841128e-05,4.3077202697880054e-05,0.00012025030375839185,8.633929955874401e-05,1.682474100875303e-05,1.2901868472297352e-05,2.443014610166245e-07,1.9884125836914962e-07,8.841407859612783e-06,2.2157733935224405e-05,1.529335425522211e-05,1.7224466760133873e-06,1.24509295284468e-06,6.506279198019511e-07,0.019776175353596184
53.050000000000004,0.0036913787718660584,0.0007639358467153404,0.0014800053151273055,0.0009626140663625889,0.00017016625700306707,0.0004549810803426059,0.000325016626726559,5.7708036597503664e-05,4.433562045040147e-05,4.307688897192398e-05,0.00011984591675885732,8.597896618214882e-05,1.671502240246164e-05,1.2813598305164333e-05,2.4213799046543617e-07,1.9703507226519864e-07,8.841393111448554e-06,2.208344437802526e-05,1.5229503589826341e-05,1.7112631535839973e-06,1.2366396240808966e-06,6.506274926812833e-07,0.01972316928239211
53.1,0.0036861912873160964,0.0007635761741669795,0.0014748795290873632,0.0009586370518708081,0.00017015508388696328,0.0004534338055145649,0.0003236603682010534,5.733505918827359e-05,4.403503676199139e-05,4.30765267414442e-05,0.0001194427867473764,8.562012610832612e-05,1.660608170812471e-05,1.2725979778120133e-05,2.399953012788434e-07,1.9524661823072372e-07,8.84137319200593e-06,2.200938850560085e-05,1.5165927447623964e-05,1.700166124543463e-06,1.2282548861282357e-06,6.506268386125394e-07,0.01967034985989998
53.150000000000006,0.003681009452741725,0.0007632138368468966,0.0014697724341565233,0.0009546772488861432,0.0001701434458995168,0.00045189159990144373,0.00032230981538372783,5.6964706452707685e-05,4.3736654057184785e-05,4.307611281004961e-05,0.00011904091169603559,8.526277405427404e-05,1.6497913021326398e-05,1.2639007765083297e-05,2.3787318173327952e-07,1.9347571287705994e-07,8.841347360544061e-06,2.193556626563805e-05,1.5102625520914732e-05,1.6891521762714669e-06,1.2199358760263688e-06,6.506259112758347e-07,0.01961771624014394
53.2,0.0036758332699275346,0.000762848841057126,0.001464683963957407,0.0009507345829539782,0.00017013133623584932,0.0004503544519898588,0.0003209649466738964,5.659695857413391e-05,4.344045513324481e-05,4.3075644037827365e-05,0.00011864028955682421,8.49069047427218e-05,1.6390510484942225e-05,1.2552677182408204e-05,2.357714197809233e-07,1.917221720526338e-07,8.841314892401077e-06,2.1861977357576004e-05,1.503959705719318e-05,1.6782177583401916e-06,1.2116795909537888e-06,6.506246605674186e-07,0.01956526757766152
53.25,0.003670662740619815,0.0007624811932101788,0.0014596140523058794,0.0009468089799157916,0.0001701187482369238,0.00044882235023058377,0.0003196257405164226,5.62317958944069e-05,4.314642292945651e-05,4.3075117340682964e-05,0.00011824091826196539,8.455251290231017e-05,1.6283868288738377e-05,1.2466982988508409e-05,2.3368980307012122e-07,1.899858108647202e-07,8.841275078462669e-06,2.178862122960409e-05,1.497684085163958e-05,1.6673592829429613e-06,1.2034829635314337e-06,6.506230274217768e-07,0.01951300302828636
53.300000000000004,0.0036654978665266904,0.0007621108998272373,0.0014545626332109556,0.0009429003659083273,0.00017010567538779196,0.0004472952830394309,0.00031829217540211375,5.5869198912579973e-05,4.2854540525900765e-05,4.307452968968666e-05,0.00011784279572424417,8.419959326776935e-05,1.6177980668975866e-05,1.2381920183485196e-05,2.316281190656017e-07,1.8826644380702045e-07,8.841227224437593e-06,2.171549708507727e-05,1.4914355256866388e-05,1.6565732376099412e-06,1.195342958955052e-06,6.506209400598336e-07,0.019460921750203083
53.35,0.0036603386493182567,0.0007617379675363668,0.0014495296408747033,0.0009390086673627647,0.00017009211131585865,0.00044577323879812277,0.000316964229868107,5.5509148283588716e-05,4.2564791142239205e-05,4.307387811042612e-05,0.00011744591983733263,8.384814058009359e-05,1.6072841908019626e-05,1.2297483808761623e-05,2.2958615526295697e-07,1.8656388498728464e-07,8.841170649964482e-06,2.164260389812917e-05,1.485213820950269e-05,1.6458563060437707e-06,1.187256690322715e-06,6.506183135700949e-07,0.019409022905237366
53.400000000000006,0.003655185090626709,0.0007613624030707452,0.001444515009692132,0.0009351338110038814,0.00017007804978916297,0.00044425620585515277,0.00031564188249824616,5.5151624816945423e-05,4.227715813650955e-05,4.307315968236535e-05,0.00011705028847611113,8.349814958671215e-05,1.5968446333952592e-05,1.2213668946722227e-05,2.275636994883293e-07,1.8487794844545293e-07,8.84110468758374e-06,2.156994043791418e-05,1.4790187272564005e-05,1.635205488616462e-06,1.1792215410582352e-06,6.506150537854431e-07,0.019357305660277234
53.45,0.0036500371920464795,0.0007609842132669107,0.0014395186742510873,0.0009312757238492221,0.0001700634847146758,0.000442744172526639,0.00031432511192345283,5.4796609475445605e-05,4.1991625003932335e-05,4.307237153820981e-05,0.0001166558994969875,8.314961504165812e-05,1.5864788320195278e-05,1.2130470720358914e-05,2.2556054027107126e-07,1.8320844854943384e-07,8.841028681616143e-06,2.1497505300584328e-05,1.4728499691967085e-05,1.6246182114515083e-06,1.1712352786596262e-06,6.506110650076951e-07,0.019305769188677695
53.5,0.003644894955134367,0.0007606034050630268,0.00143454056933213,0.0009274343332082577,0.00017004841013661378,0.000441237127097166,0.0003130138968220873,5.4444083373884974e-05,4.1708175375727634e-05,4.307151086327762e-05,0.00011626275073821207,8.280253170573337e-05,1.576186228513044e-05,1.204788429292279e-05,2.2357646727442996e-07,1.8155520045275933e-07,8.840941986995625e-06,2.1425296947815545e-05,1.4667072465029188e-05,1.6140924130620924e-06,1.1632961437550696e-06,6.506062595761043e-07,0.0192544126714928
53.550000000000004,0.003639758381409671,0.0007602199854971651,0.0014295806299084164,0.0009236095666815496,0.0001700328202347697,0.0004397350578206194,0.0003117082159203036,5.409402777778801e-05,4.1426793017942837e-05,4.307057489487693e-05,0.00011587084002019038,8.245689434667115e-05,1.5659662691733188e-05,1.1965904867582208e-05,2.2161127176718907e-07,1.799180205961093e-07,8.840843968107518e-06,2.1353313750453986e-05,1.4605902418358323e-05,1.6036266002969985e-06,1.1554029026458393e-06,6.506005661361326e-07,0.019203235298412013
53.6,0.003634627472354327,0.0007598339617056048,0.0014246387911455737,0.0009198013521599104,0.00017001670932285885,0.0004382379529210116,0.000310408047992397,5.374642410214754e-05,4.11474618302908e-05,4.306956092168925e-05,0.00011548016514579282,8.211269773929598e-05,1.555818404720624e-05,1.188452768708681e-05,2.1966474711770604e-07,1.7829672723310983e-07,8.840733997684774e-06,2.128155403566233e-05,1.4544986292207606e-05,1.5932198700613433e-06,1.1475548587824333e-06,6.505939334062676e-07,0.01915223626833766
53.650000000000006,0.003629502229413034,0.0007594453409211497,0.0014197149884015638,0.0009160096178235596,0.00017000007184688146,0.0004367458005932959,0.0003091133718611419,5.340125391017476e-05,4.0870165844998e-05,4.3068466283158814e-05,0.00011509072390066062,8.176993666568002e-05,1.5457420902620044e-05,1.18037480334372e-05,2.1773668929099258e-07,1.7669114095996598e-07,8.840611455813687e-06,2.1210016135816934e-05,1.4484320828144627e-05,1.5828718986212509e-06,1.1397518268517529e-06,6.505863275973838e-07,0.01910141478961286
53.7,0.0036243826539933913,0.0007590541304714624,0.0014148091572265516,0.0009122342921412851,0.00016998290238350115,0.00043525858900417546,0.0003078241663981256,5.305849891206076e-05,4.059488922566357e-05,4.306728836888789e-05,0.00011470251405350983,8.142860591529777e-05,1.5357367852557824e-05,1.1723561227560213e-05,2.1582689732942852e-07,1.751010852284153e-07,8.840475729097029e-06,2.1138698437342866e-05,1.4423902856781696e-05,1.572582904840051e-06,1.1319940800672121e-06,6.505777240467725e-07,0.01905077007997328
53.75,0.003619268747466029,0.0007586603377774151,0.0014099212333627588,0.0009084753038695956,0.000169965195638439,0.0004337763062928996,0.00030654041052407145,5.27181409637481e-05,4.0321616266127914e-05,4.306602461803795e-05,0.00011431553335643144,8.108870028517718e-05,1.5258019534764765e-05,1.1643962628988962e-05,2.1393517379833468e-07,1.7352638682215155e-07,8.840326210016815e-06,2.1067599427676265e-05,1.4363729382326122e-05,1.5623535962110515e-06,1.1242822848625115e-06,6.505680960805995e-07,0.019000301366332392
53.800000000000004,0.0036141605111647394,0.0007582639703514569,0.0014050511527443194,0.0009047325820518771,0.00016994694644488327,0.0004322989405720539,0.000305262083209157,5.2380162065713446e-05,4.005033138935177e-05,4.306467251873673e-05,0.00011392977954518916,8.075021458004866e-05,1.5159370629801337e-05,1.1564947635547452e-05,2.1206132517898955e-07,1.7196687627828957e-07,8.840162296531e-06,2.0996717738613223e-05,1.4303797660841084e-05,1.552185106396495e-06,1.1166174364145224e-06,6.505574054650007e-07,0.018950007884508503
53.85,0.0036090579463866125,0.0007578650357959989,0.0014001988514971298,0.0009010060560175483,0.00016992814976191477,0.00043082647992834114,0.0003039891634733247,5.2044544361760765e-05,3.97810191463053e-05,4.306322960749106e-05,0.00011354525033951417,8.04131436124916e-05,1.5061415860700136e-05,1.1486511683039033e-05,2.1020516219364558e-07,1.7042238823751505e-07,8.839983391928865e-06,2.092605218443682e-05,1.4244105269349835e-05,1.5420789303638602e-06,1.1090008036030656e-06,6.505455984009801e-07,0.018899888878962438
53.900000000000006,0.0036039610543921624,0.0007574635418018142,0.0013953642659386887,0.0008972956553812095,0.0001699088006729475,0.0004293589124233519,0.00030272163038658423,5.171127013782447e-05,3.9513664214866715e-05,4.3061693468605456e-05,0.00011316194344339662,8.007748220307777e-05,1.4964149992625653e-05,1.1408650244937925e-05,2.0836650004964414e-07,1.688927617092407e-07,8.839788904958824e-06,2.085560179340534e-05,1.4184650163260491e-05,1.5320368591961257e-06,1.1014338848814185e-06,6.505326090552659e-07,0.01884994360255398
53.95,0.0035988698364054655,0.0007570594961464557,0.0013905473325779407,0.0008936013100417978,0.00016988889438418462,0.0004278962260943294,0.0003014594630693098,5.138032182078363e-05,3.924825139873123e-05,4.306006173360645e-05,0.00011277985654537487,7.9743225180513e-05,1.4867567832536793e-05,1.1331358832083442e-05,2.0654515859274637e-07,1.6737784024126607e-07,8.83957825023048e-06,2.078536583142756e-05,1.4125430720022904e-05,1.5220609127588902e-06,1.0939183695830298e-06,6.505183699165161e-07,0.018800171316264633
54.0,0.003593784293614286,0.0007566529066926885,0.0013857479881151068,0.0008899229501817349,0.00016986842622308942,0.0004264384089549228,0.00030020264069252866,5.105168197728573e-05,3.8984765626329206e-05,4.305833208067253e-05,0.0001123989873188212,7.941036738177554e-05,1.4771664228851268e-05,1.125463299237588e-05,2.0474096236313966e-07,1.6587747198696595e-07,8.839350848880389e-06,2.071534381703591e-05,1.4066445767436298e-05,1.5121532660225459e-06,1.0864560948496124e-06,6.505028257715346e-07,0.018750571288796494
54.050000000000004,0.0035887044271702114,0.0007562437813869406,0.001380966169441516,0.0008862605062660768,0.00016984739163687158,0.00042498544899593414,0.00029895114247820425,5.072533331258104e-05,3.872319194975434e-05,4.305650223406974e-05,0.00011201933342222508,7.90789036522525e-05,1.467643407111172e-05,1.1178468310473693e-05,2.0295374055118013e-07,1.6439150966682444e-07,8.839106129478549e-06,2.0645535527086096e-05,1.4007694595589877e-05,1.5023161647829974e-06,1.0790489881350056e-06,6.504859465670479e-07,0.018701142795955018
54.1,0.003583630238188783,0.0007558321282577676,0.0013762018136394324,0.0008826139090416653,0.00016982578619098804,0.00042353733418605695,0.0002977049476995125,5.04012586693671e-05,3.846351554370132e-05,4.305456996359283e-05,0.00011164089249947365,7.874882884587374e-05,1.4581872289652983e-05,1.1102860407491244e-05,2.0118332685359753e-07,1.6291981042500016e-07,8.838843529140986e-06,2.057594099294971e-05,1.3949176952016494e-05,1.4925518288556103e-06,1.0716989891336037e-06,6.504677343489028e-07,0.018651885119759327
54.150000000000006,0.003578561727749625,0.0007554179554143341,0.0013714548579818722,0.0008789830895362708,0.00016980360556765884,0.0004220940524726043,0.00029646403568110995,5.007944102664271e-05,3.8205721704412626e-05,4.305253308401195e-05,0.00011126366218012885,7.84201378252428e-05,1.4487973855269972e-05,1.1027804940696433e-05,1.9942955923452224e-07,1.614622355854395e-07,8.838562494802993e-06,2.05065604873127e-05,1.389089302025134e-05,1.4828623448212611e-06,1.0644079515934354e-06,6.504482210098066e-07,0.01860279754728547
