E0_keV,Eprime_keV,E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_au,Q_absolute_au
662.0,567.3790533566705,94.62094664332949,30.0,331.0531106944722,-5.224459001799757,5.224459001799757
662.0,601.4159463623882,60.58405363761176,30.0,332.1912261090467,-19.55822693511025,19.55822693511025
662.0,448.3079336408535,213.6920663591465,30.0,353.81664872768783,35.337590138194436,35.337590138194436
662.0,600.8115807911635,61.188419208836535,30.0,332.1406358748646,-19.298175765399325,19.298175765399325
662.0,560.3658643454605,101.63413565453948,30.0,331.2529547510792,-2.372400841869038,2.372400841869038
662.0,220.39807692778106,441.60192307221894,30.0,483.8460402584767,60.21979981397827,60.21979981397827
662.0,649.7009176401942,12.299082359805766,30.0,339.70097585019784,-40.60477312272297,40.60477312272297
662.0,574.5994631483761,87.40053685162388,30.0,331.00251625432134,-8.202210171506053,8.202210171506053
662.0,231.67579067110583,430.3242093288942,30.0,475.68279860347997,60.21182449195094,60.21182449195094
662.0,357.302142535371,304.697857464629,30.0,395.2466110482937,52.66688584597712,52.66688584597712
662.0,621.3562442588685,40.643755741131486,30.0,334.4690646933714,-28.207273086518427,28.207273086518427
662.0,223.75312707645722,438.2468729235428,30.0,481.40438362291786,60.22650617811483,60.22650617811483
662.0,209.92388258483672,452.07611741516325,30.0,491.5380054296861,60.151273055863705,60.151273055863705
662.0,242.5642720354098,419.4357279645902,30.0,467.92409023877514,60.11887075052598,60.11887075052598
662.0,252.31504817802312,409.6849518219769,30.0,461.08350633972424,59.96043605442922,59.96043605442922
662.0,290.1482850894202,371.8517149105798,30.0,435.59256996048424,58.60105163742842,58.60105163742842
662.0,267.43015283267306,394.56984716732694,30.0,450.69142146213176,59.56540329457972,59.56540329457972
662.0,235.957728782638,426.042271217362,30.0,472.61692408061714,60.185539087315796,60.185539087315796
662.0,151.68714464899315,510.3128553510069,30.0,536.0278302975514,58.612691818293214,58.612691818293214
662.0,120.70524596203235,541.2947540379677,30.0,560.723633167605,57.12651001641889,57.12651001641889
662.0,407.3233976847366,254.67660231526338,30.0,370.286591070503,44.6194146166255,44.6194146166255
662.0,547.0904697786917,114.90953022130827,30.0,332.0367475853025,2.9044039000209736,2.9044039000209736
662.0,304.8128762238134,357.1871237761866,30.0,426.20543213013156,57.720871405428696,57.720871405428696
662.0,411.11270071110164,250.88729928889836,30.0,368.60355429409293,43.866366194284836,43.866366194284836
662.0,637.3943139279489,24.60568607205107,30.0,337.1467794260709,-35.22032295219098,35.22032295219098
662.0,222.9326467391252,439.0673532608748,30.0,482.00047811243513,60.225565389190365,60.225565389190365
662.0,375.9526290534169,286.0473709465831,30.0,385.3705554934265,50.06533521733289,50.06533521733289
662.0,246.53491896829485,415.46508103170515,30.0,465.1259836155816,60.063153186874885,60.063153186874885
662.0,201.47223345633282,460.5277665436672,30.0,497.8186869618986,60.0454855362244,60.0454855362244
662.0,271.08369585670613,390.91630414329387,30.0,448.2198389569747,59.44129502008738,59.44129502008738
662.0,515.8625722362157,146.13742776378433,30.0,335.94801840840955,14.570838301324931,14.570838301324931
662.0,595.4557405653939,66.54425943460615,30.0,331.7400883370722,-17.00061724444034,17.00061724444034
662.0,203.7485576140777,458.2514423859223,30.0,496.12073686053725,60.07828313300016,60.07828313300016
662.0,265.8661646405781,396.1338353594219,30.0,451.75434107213596,59.61504627300702,59.61504627300702
662.0,510.2381440386556,151.7618559613444,30.0,336.9553528678652,16.54578397504532,16.54578397504532
662.0,230.13082176860937,431.8691782313906,30.0,476.79359960110594,60.218111697021506,60.218111697021506
662.0,356.86863190398367,305.13136809601633,30.0,395.48369606920016,52.722001335171065,52.722001335171065
662.0,459.9660943950964,202.03390560490362,30.0,349.8679362798181,32.23359984691625,32.23359984691625
662.0,307.1151537557252,354.8848462442748,30.0,424.75883335599184,57.563137907612195,57.563137907612195
662.0,246.74966380913315,415.25033619086685,30.0,464.97513990764276,60.059798553906035,60.059798553906035
662.0,457.37356226417967,204.62643773582033,30.0,350.7163859323502,32.941680004362226,32.941680004362226
662.0,633.5248312776264,28.47516872237361,30.0,336.4327099714228,-33.52651678133583,33.52651678133583
662.0,533.6955544353734,128.30444556462658,30.0,333.361981328408,8.046622951018096,8.046622951018096
662.0,611.7212270810771,50.27877291892287,30.0,333.2214177161821,-24.013506216506464,24.013506216506464
662.0,212.36312881869964,449.63687118130036,30.0,489.73747052585713,60.17354029116833,60.17354029116833
662.0,207.71765035413583,454.2823496458642,30.0,493.17126979652085,60.12790862694602,60.12790862694602
662.0,184.87352046419704,477.12647953580296,30.0,510.3361439600712,59.71461556440791,59.71461556440791
662.0,232.1115102973121,429.88848970268793,30.0,475.3699636172883,60.20974695873536,60.20974695873536
662.0,506.5426824040592,155.45731759594082,30.0,337.666576328855,17.82069236886161,17.82069236886161
662.0,590.5229172226778,71.47708277732215,30.0,331.44731894520646,-14.896733699636629,14.896733699636629
662.0,224.14619847416347,437.8538015258365,30.0,481.1190438852077,60.22679541361619,60.22679541361619
662.0,413.2772528225193,248.7227471774807,30.0,367.65622751533243,43.4267463309227,43.4267463309227
662.0,660.8922441464664,1.1077558535336038,30.0,342.3913793559093,-45.48568323345892,45.48568323345892
662.0,344.41705449134366,317.58294550865634,30.0,402.4331485900232,54.20500847022544,54.20500847022544
662.0,391.8167581889813,270.1832418110187,30.0,377.4922085583764,47.48454196020347,47.48454196020347
662.0,617.1973768094391,44.802623190560894,30.0,333.89699857193756,-26.394417406208706,26.394417406208706
662.0,248.0316093097305,413.96839069026953,30.0,464.07570723039566,60.03903721336156,60.03903721336156
662.0,292.94469855259973,369.05530144740027,30.0,433.7799431554867,58.44945300704558,58.44945300704558
662.0,293.6955025977041,368.3044974022959,30.0,433.29505623970385,58.40746984369356,58.40746984369356
662.0,417.0168649820207,244.9831350179793,30.0,366.0439514061414,42.65093718089735,42.65093718089735
662.0,641.9016054071077,20.098394592892305,30.0,338.03249929493404,-37.19334445842732,37.19334445842732
662.0,582.580803831515,79.41919616848497,30.0,331.1298381815544,-11.537624695969175,11.537624695969175
662.0,209.19769292434574,452.80230707565426,30.0,492.0751069683992,60.143918764922084,60.143918764922084
662.0,498.1144253762688,163.8855746237312,30.0,339.4336409043399,20.659159235842846,20.659159235842846
662.0,334.5400477645359,327.4599522354641,30.0,408.1317499386807,55.247726028336395,55.247726028336395
662.0,567.5449004311386,94.45509956886144,30.0,331.05018160051236,-5.292399538567849,5.292399538567849
662.0,524.4050834855119,137.5949165144881,30.0,334.5931487366657,11.493924515864475,11.493924515864475
662.0,589.7777950809077,72.22220491909229,30.0,331.4094555515481,-14.580043410430962,14.580043410430962
662.0,278.9364871264267,383.0635128735733,30.0,442.9628300150461,59.135100919149174,59.135100919149174
662.0,363.91340046325143,298.08659953674857,30.0,391.67261915336206,51.79661272217927,51.79661272217927
662.0,606.766181399658,55.23381860034203,30.0,332.6866321512519,-21.86664026258757,21.86664026258757
662.0,249.05597709082645,412.94402290917355,30.0,463.3582894339453,60.02153783410063,60.02153783410063
662.0,185.89210109852206,476.10789890147794,30.0,509.56129365998925,59.73941625904837,59.73941625904837
662.0,602.3803788231975,59.619621176802525,30.0,332.2742176111306,-19.97352142381008,19.97352142381008
662.0,589.5310741985606,72.46892580143935,30.0,331.3972866797659,-14.475249625354706,14.475249625354706
662.0,337.74322250049687,324.25677749950313,30.0,406.26610670315574,54.922201918440535,54.922201918440535
662.0,219.82539814156098,442.174601858439,30.0,484.26390287082774,60.217902939891154,60.217902939891154
662.0,430.67226285679743,231.32773714320257,30.0,360.4250083789138,39.64102750092271,39.64102750092271
662.0,464.0062698814976,197.9937301185024,30.0,348.5800437106695,31.10988604517888,31.10988604517888
662.0,507.3952055032704,154.6047944967296,30.0,337.499043288701,17.52819755109697,17.52819755109697
662.0,196.4394473858225,465.5605526141775,30.0,501.58899707180854,59.9619780307487,59.9619780307487
662.0,656.1033456375,5.896654362500044,30.0,341.1977929614312,-43.3998367477792,43.3998367477792
662.0,582.0474360389587,79.95256396104128,30.0,331.11533256158975,-11.313405032631072,11.313405032631072
662.0,459.38989352109076,202.61010647890924,30.0,350.055025954709,32.39185253684711,32.39185253684711
662.0,536.5088375000556,125.49116249994438,30.0,333.0393948374071,6.982933394566218,6.982933394566218
662.0,634.0731959223801,27.926804077619863,30.0,336.5312908315064,-33.766528384931306,33.766528384931306
662.0,529.9602614658093,132.03973853419075,30.0,333.8264478638105,9.444889814104737,9.444889814104737
662.0,190.0609108587164,471.9390891412836,30.0,506.3990104608105,59.834919149521404,59.834919149521404
662.0,517.0533221161788,144.94667788382117,30.0,335.7464530549401,14.147466339108831,14.147466339108831
662.0,403.2334836602692,258.7665163397308,30.0,372.13790335636077,45.40870054569523,45.40870054569523
662.0,512.2340108128016,149.76598918719844,30.0,336.58748043873516,15.849690585338625,15.849690585338625
662.0,237.60763824400408,424.3923617559959,30.0,471.4406448569567,60.17188913628801,60.17188913628801
662.0,435.76107818728946,226.23892181271054,30.0,358.4415998966579,38.44764322219684,38.44764322219684
662.0,263.46815568636725,398.53184431363275,30.0,453.38971712254005,59.68715679322663,59.68715679322663
662.0,301.32306707062173,360.67693292937827,30.0,428.4124745274347,57.949673224392626,57.949673224392626
662.0,220.9955942403919,441.00440575960806,30.0,483.41039205460044,60.221546302563155,60.221546302563155
662.0,199.7750798925107,462.2249201074893,30.0,499.0876205493034,60.01900498958652,60.01900498958652
662.0,285.41721857998397,376.58278142001603,30.0,438.6827699108063,58.840630764666955,58.840630764666955
662.0,365.5293811185416,296.4706188814584,30.0,390.81107213343694,51.57531978470471,51.57531978470471
662.0,276.7444076261427,385.2555923738573,30.0,444.4226019098782,59.226074727758686,59.226074727758686
662.0,404.52588688034876,257.47411311965124,30.0,371.5490244945252,45.161913609946026,45.161913609946026
662.0,468.2377362127993,193.7622637872007,30.0,347.2764490747199,29.906609204257308,29.906609204257308
662.0,291.08656122462975,370.91343877537025,30.0,434.9832201674709,58.55102090025434,58.55102090025434
662.0,588.8935254376979,73.10647456230208,30.0,331.36668982800916,-14.204609342594669,14.204609342594669
662.0,381.8508672451851,280.1491327548149,30.0,382.3835072819182,49.14627934327257,49.14627934327257
662.0,213.72110504302185,448.27889495697815,30.0,488.73747841762435,60.18429701985282,60.18429701985282
662.0,216.10246954364615,445.8975304563538,30.0,486.9880644135115,60.20029661709787,60.20029661709787
662.0,227.36911648367854,434.63088351632143,30.0,478.7852092583394,60.22519059268581,60.22519059268581
662.0,189.2779374990627,472.72206250093734,30.0,506.9918309447909,59.81772360719077,59.81772360719077
662.0,342.34207210990684,319.65792789009316,30.0,403.61694387891225,54.4336923171573,54.4336923171573
662.0,352.8389902182683,309.1610097817317,30.0,397.703337496412,53.22298830903098,53.22298830903098
662.0,243.02264898871843,418.9773510112816,30.0,467.6002063528716,60.11304594208583,60.11304594208583
662.0,478.5834084997123,183.41659150028772,30.0,344.2875296512863,26.852008957876222,26.852008957876222
662.0,210.55832215591028,451.4416778440897,30.0,491.06916186126597,60.157426761574364,60.157426761574364
662.0,332.468188462232,329.531811537768,30.0,409.3472957056437,55.45192284346803,55.45192284346803
662.0,461.37800764967074,200.62199235032926,30.0,349.41308812087203,31.843698468469814,31.843698468469814
662.0,253.33924018853588,408.6607598114641,30.0,460.371078892104,59.93951320947373,59.93951320947373
662.0,207.5966408477883,454.4033591522117,30.0,493.26098164084397,60.12653927551827,60.12653927551827
662.0,347.70861341527956,314.29138658472044,30.0,400.5701586429249,53.831558514871205,53.831558514871205
662.0,153.5648932761181,508.43510672388186,30.0,534.5521132307067,58.689384991456215,58.689384991456215
662.0,274.6758569558708,387.3241430441292,30.0,445.8056134763926,59.307991750739546,59.307991750739546
662.0,282.57643988335974,379.42356011664026,30.0,440.5522843901874,58.97444800730846,58.97444800730846
662.0,193.63680382213488,468.3631961778651,30.0,503.69816142443824,59.909030538424936,59.909030538424936
662.0,329.4030068380978,332.5969931619022,30.0,411.1581744045252,55.74496435756276,55.74496435756276
662.0,204.4755247448674,457.5244752551326,30.0,495.57945649609854,60.08809527413807,60.08809527413807
662.0,655.811032806657,6.188967193343046,30.0,341.12697864964093,-43.2723697325489,43.2723697325489
662.0,494.2811358483932,167.7188641516068,30.0,340.30335648719955,21.917594848147356,21.917594848147356
662.0,200.74721523919297,461.252784760807,30.0,498.3604592401599,60.03438391506793,60.03438391506793
662.0,302.54532100084657,359.45467899915343,30.0,427.6375462129242,57.87094001261763,57.87094001261763
662.0,378.0346878412248,283.9653121587752,30.0,384.3084511664449,49.746311157591926,49.746311157591926
662.0,303.0699651625499,358.9300348374501,30.0,427.30555485206395,57.83668220155509,57.83668220155509
662.0,486.9701876578326,175.02981234216742,30.0,342.07507797178425,24.259993673896737,24.259993673896737
662.0,284.44823032930907,377.55176967069093,30.0,439.3192901616239,58.88711441787816,58.88711441787816
662.0,511.35496594522476,150.64503405477524,30.0,336.7480953150976,16.156918873062146,16.156918873062146
662.0,200.97024475239982,461.0297552476002,30.0,498.1937500719274,60.037832540913726,60.037832540913726
662.0,602.7684396127488,59.23156038725119,30.0,332.30839493834293,-20.140730204082594,20.140730204082594
662.0,417.5750719253305,244.42492807466948,30.0,365.80595874052216,42.53335641964435,42.53335641964435
662.0,520.3290022595224,141.67099774047756,30.0,335.2131572630832,12.973493340656603,12.973493340656603
662.0,362.58301070064607,299.41698929935393,30.0,392.38548083381136,51.97625377100552,51.97625377100552
662.0,345.18457834426084,316.81542165573916,30.0,401.9970999914708,54.119103988944794,54.119103988944794
662.0,444.3778806022916,217.6221193977084,30.0,355.22413549632955,36.33746143820795,36.33746143820795
662.0,395.3261781665377,266.6738218334623,30.0,375.81753529445405,46.86623434704173,46.86623434704173
662.0,263.25188620283325,398.74811379716675,30.0,453.5375403697899,59.693423558832,59.693423558832
662.0,238.6139207759595,423.3860792240405,30.0,470.7246262548677,60.162590395060334,60.162590395060334
662.0,308.15390581313665,353.84609418686335,30.0,424.1086265196879,57.49018535841353,57.49018535841353
662.0,325.8753089999483,336.1246910000517,30.0,413.26062119719774,56.06901003046961,56.06901003046961
662.0,400.36815739121323,261.63184260878677,30.0,373.4561177053058,45.94723030286633,45.94723030286633
662.0,205.6963066715652,456.3036933284348,30.0,494.67156576301875,60.103845999975285,60.103845999975285
662.0,255.76904931217675,406.2309506878232,30.0,458.6856268263978,59.88654458331823,59.88654458331823
662.0,583.0525833554085,78.9474166445915,30.0,331.1433843168836,-11.736103959693143,11.736103959693143
662.0,533.2729905512174,128.7270094487826,30.0,333.41245841132377,8.205614700461197,8.205614700461197
662.0,384.4766577714339,277.5233422285661,30.0,381.07556268307576,48.721825730040635,48.721825730040635
662.0,571.51662956539,90.48337043461004,30.0,331.004851832862,-6.9259492681145955,6.9259492681145955
662.0,258.84278926118014,403.15721073881986,30.0,456.5631202734669,59.81274870457584,59.81274870457584
662.0,567.4251185747866,94.57488142521345,30.0,331.05228878645664,-5.2433277502388265,5.2433277502388265
662.0,157.89026298504348,504.1097370149565,30.0,531.1624754004471,58.85982186792277,58.85982186792277
662.0,551.3255773886888,110.67442261131123,30.0,331.7292010619975,1.2394034333849924,1.2394034333849924
662.0,219.91487935676585,442.0851206432342,30.0,484.1985908475687,60.21821368599655,60.21821368599655
662.0,629.6551405375561,32.34485946244388,30.0,335.76168355217965,-31.833294841491828,31.833294841491828
662.0,546.6258581503272,115.37414184967281,30.0,332.0737573330145,3.085962261585125,3.085962261585125
662.0,460.5205227793684,201.47947722063162,30.0,349.68871783640344,32.08085305494818,32.08085305494818
662.0,534.3254166825791,127.67458331742091,30.0,333.2877218322202,7.8092550065996,7.8092550065996
662.0,558.3644883872201,103.63551161277985,30.0,331.3371892299621,-1.566307149996419,1.566307149996419
662.0,233.64077728107938,428.3592227189206,30.0,474.2735259466782,60.20138888226129,60.20138888226129
662.0,581.6859707490424,80.31402925095756,30.0,331.105990129777,-11.161553972216835,11.161553972216835
662.0,485.7474142251375,176.2525857748625,30.0,342.38574635835283,24.644278113999906,24.644278113999906
662.0,515.2356389715967,146.7643610284033,30.0,336.0557900732822,14.793013397771775,14.793013397771775
662.0,373.3998107644915,288.6001892355085,30.0,386.68412289119436,50.44851840708602,50.44851840708602
662.0,185.19093468790552,476.8090653120945,30.0,510.09459005895,59.722405264937194,59.722405264937194
662.0,152.01730371771336,509.9826962822866,30.0,535.7681769393535,58.62629382363802,58.62629382363802
662.0,630.908801426524,31.09119857347605,30.0,335.9743415363223,-32.38173421281483,32.38173421281483
662.0,438.7450941349137,223.2549058650863,30.0,357.3071446157717,37.72963147263555,37.72963147263555
662.0,369.8979896255646,292.1020103744354,30.0,388.50606792861583,50.959980775831646,50.959980775831646
662.0,555.4784357646374,106.52156423536258,30.0,331.47989758940963,-0.4102960596809901,0.4102960596809901
662.0,184.4663048886813,477.5336951113187,30.0,510.64615876599623,59.70454109732024,59.70454109732024
662.0,206.7791827210613,455.22081727893874,30.0,493.86736380171385,60.11705094434227,60.11705094434227
662.0,387.36405863018877,274.63594136981123,30.0,379.65306962902946,48.244079030633955,48.244079030633955
662.0,500.387236368686,161.612763631314,30.0,338.93739387428894,19.903331871856157,19.903331871856157
662.0,246.23090328521712,415.7690967147829,30.0,465.33961989038465,60.067842099455994,60.067842099455994
662.0,496.7961172798304,165.2038827201696,30.0,339.7281166833078,21.094271733162127,21.094271733162127
662.0,367.0486417906022,294.9513582093978,30.0,390.0054615045195,51.36416602912661,51.36416602912661
662.0,216.03182605967336,445.96817394032666,30.0,487.0398838632483,60.19987482718218,60.19987482718218
662.0,201.69735572876357,460.30264427123643,30.0,497.65055849968496,60.048868462317316,60.048868462317316
662.0,589.0315773700373,72.96842262996267,30.0,331.37321132531713,-14.263193361774446,14.263193361774446
662.0,154.12767026279664,507.87232973720336,30.0,534.1103200986361,58.71205412758286,58.71205412758286
662.0,519.2272234175081,142.77277658249193,30.0,335.38905587011,13.369873738111306,13.369873738111306
662.0,177.76296234262728,484.23703765737275,30.0,515.7688662357882,59.52580249533552,59.52580249533552
662.0,307.96651764516855,354.03348235483145,30.0,424.22580778274926,57.5034282876711,57.5034282876711
662.0,386.28136667327317,275.71863332672683,30.0,380.18451742530846,48.42457647024081,48.42457647024081
662.0,425.4617600410646,236.53823995893538,30.0,362.5186234411876,40.822484491459555,40.822484491459555
662.0,244.02927576214262,417.9707242378574,30.0,466.8897262511468,60.09970041138011,60.09970041138011
662.0,190.73326653940182,471.2667334605982,30.0,505.8903557529329,59.84940920075313,59.84940920075313
662.0,513.1569301988194,148.8430698011806,30.0,336.42123821553037,15.526038973469559,15.526038973469559
662.0,606.1561141719856,55.843885828014436,30.0,332.62583319917917,-21.602881564482,21.602881564482
662.0,355.93109358013123,306.06890641986877,30.0,395.99756914902275,52.8403847602953,52.8403847602953
662.0,633.7373612843437,28.262638715656294,30.0,336.47081437685995,-33.61953671009316,33.61953671009316
662.0,580.7589136882181,81.24108631178194,30.0,331.08383218773264,-10.772484753359535,10.772484753359535
662.0,222.99183039047355,439.0081696095265,30.0,481.9574579992321,60.22564847159198,60.22564847159198
662.0,402.52481564737815,259.47518435262185,30.0,372.46231382824817,45.54299565313011,45.54299565313011
662.0,275.3584114978411,386.6415885021589,30.0,445.3486772415839,59.28138116498825,59.28138116498825
662.0,644.4662789449432,17.533721055056844,30.0,338.5622311289276,-38.315668054809265,38.315668054809265
662.0,203.70994835724372,458.2900516427563,30.0,496.14949755863023,60.077753009576206,60.077753009576206
662.0,271.47565406807007,390.52434593192993,30.0,447.95564337308144,59.427296948811055,59.427296948811055
662.0,377.9779480171881,284.0220519828119,30.0,384.3372848122452,49.75508293008351,49.75508293008351
662.0,116.73211931507535,545.2678806849246,30.0,563.9355292474977,56.90776969574517,56.90776969574517
662.0,166.70734139788686,495.29265860211314,30.0,524.2954894046727,59.17961158996811,59.17961158996811
662.0,170.1031017357943,491.8968982642057,30.0,521.6664155069941,59.292577292342386,59.292577292342386
662.0,293.08628456844787,368.91371543155213,30.0,433.68844560750665,58.44157752999436,58.44157752999436
662.0,267.3109435837735,394.6890564162265,30.0,450.7723357994524,59.569260228564445,59.569260228564445
662.0,549.0785875960446,112.9214124039554,30.0,331.8856791604048,2.125023144810791,2.125023144810791
662.0,630.0656325138731,31.934367486126916,30.0,335.8308146561604,-32.01285881679799,32.01285881679799
662.0,590.2975082513415,71.70249174865853,30.0,331.43568851296044,-14.800898931486755,14.800898931486755
662.0,509.62671577205765,152.37328422794235,30.0,337.0703339893469,16.75797822223379,16.75797822223379
662.0,299.21235827056114,362.78764172943886,30.0,429.7555920001291,58.08211153631382,58.08211153631382
662.0,199.2773000932332,462.7226999067668,30.0,499.46028457521965,60.01091229749326,60.01091229749326
662.0,254.3630709798748,407.6369290201252,30.0,459.660079949392,59.917767546126605,59.917767546126605
662.0,559.8348086391785,102.1651913608215,30.0,331.27412955064074,-2.158159200328134,2.158159200328134
662.0,189.6202003352152,472.3797996647848,30.0,506.7326265323905,59.82528281063374,59.82528281063374
662.0,566.1405700532516,95.85942994674838,30.0,331.0776098872686,-4.717810020325865,4.717810020325865
662.0,198.893033696915,463.10696630308496,30.0,499.7481155693133,60.00456443834615,60.00456443834615
662.0,470.1786782957511,191.82132170424887,30.0,346.6941383584795,29.345688331712513,29.345688331712513
662.0,433.7331427778057,228.2668572221943,30.0,359.22467749279775,38.92790809223906,38.92790809223906
662.0,246.0368003544491,415.9631996455509,30.0,465.476071435554,60.070798900056424,60.070798900056424
662.0,211.24295514104654,450.75704485895346,30.0,490.5636437249941,60.163782327955104,60.163782327955104
662.0,595.4659996676268,66.53400033237324,30.0,331.74077339126916,-17.005005555058577,17.005005555058577
662.0,309.69186680238323,352.30813319761677,30.0,423.1487877714603,57.38011871066627,57.38011871066627
662.0,401.86919495054707,260.13080504945293,30.0,372.76338891197423,45.66659188640651,45.66659188640651
662.0,266.84893028550516,395.15106971449484,30.0,451.0860919516189,59.58409422219462,59.58409422219462
662.0,518.481794773845,143.51820522615503,30.0,335.51006303785357,13.637184609749685,13.637184609749685
662.0,150.33213342182395,511.667866578176,30.0,537.0942888442034,58.556346640613484,58.556346640613484
662.0,339.90335682453195,322.09664317546805,30.0,405.0174181220341,54.69587057711365,54.69587057711365
662.0,532.5513409253654,129.44865907463463,30.0,333.49988287983075,8.476664511463538,8.476664511463538
662.0,583.2944492563391,78.70555074366087,30.0,331.15058937809783,-11.837912088135118,11.837912088135118
662.0,449.4686766151742,212.53132338482578,30.0,353.40823483069784,35.0377886615683,35.0377886615683
662.0,246.88903446581196,415.11096553418804,30.0,464.87726835045123,60.05760249740719,60.05760249740719
662.0,245.9202897973676,416.07971020263244,30.0,465.55799632678537,60.072559927170715,60.072559927170715
662.0,606.9750226042581,55.02497739574187,30.0,332.70769960917886,-21.956961445399035,21.956961445399035
662.0,209.64287847662337,452.35712152337663,30.0,491.74578296528534,60.148466529667445,60.148466529667445
662.0,386.21507645094573,275.78492354905427,30.0,380.2171325267651,48.435574877442754,48.435574877442754
662.0,494.9944306674666,167.0055693325334,30.0,340.13841763973056,21.684989191049503,21.684989191049503
662.0,228.09473562475083,433.9052643752492,30.0,478.2611861635269,60.223844104536845,60.223844104536845
662.0,239.70385283757963,422.29614716242037,30.0,469.95028707035374,60.15168094590523,60.15168094590523
662.0,539.7794064612862,122.22059353871384,30.0,332.6938854135233,5.735220693238087,5.735220693238087
662.0,320.91838910285287,341.08161089714713,30.0,416.24743632629594,56.500831565235984,56.500831565235984
662.0,593.7384827619843,68.2615172380157,30.0,331.6298708359549,-16.266789681514222,16.266789681514222
662.0,399.53315226655167,262.46684773344833,30.0,373.84352576935004,46.10194200058281,46.10194200058281
662.0,202.78413924360743,459.21586075639254,30.0,496.8395485996659,60.06477017444788,60.06477017444788
662.0,232.61441594237053,429.38558405762944,30.0,475.009131617534,60.20718185911436,60.20718185911436
662.0,566.1833556635463,95.81664433645369,30.0,331.0766862882496,-4.735292237439843,4.735292237439843
662.0,212.1129288730788,449.8870711269212,30.0,489.9219017561272,60.17142995621465,60.17142995621465
662.0,189.03922785094406,472.96077214905597,30.0,507.17267018187994,59.81241249225127,59.81241249225127
662.0,229.32362277222344,432.6763772277766,30.0,477.37491980408583,60.22073021818243,60.22073021818243
662.0,546.7185028495571,115.28149715044287,30.0,332.0663259393448,3.049776703367227,3.049776703367227
662.0,455.3220356207087,206.67796437929132,30.0,351.3998870977153,33.49478466347683,33.49478466347683
662.0,319.4386188081066,342.5613811918934,30.0,417.14635043951125,56.62449296301699,56.62449296301699
662.0,540.1317642088229,121.86823579117709,30.0,332.6585589642422,5.600095850988457,5.600095850988457
662.0,500.98973048573924,161.01026951426076,30.0,338.8082795895266,19.701772649250362,19.701772649250362
662.0,257.64137613307616,404.35862386692384,30.0,457.3914444064497,59.84250238200285,59.84250238200285
662.0,128.96495326821506,533.035046731785,30.0,554.0780355756814,57.561619040653525,57.561619040653525
662.0,205.8586430458278,456.14135695417224,30.0,494.55093828979363,60.10587161452353,60.10587161452353
662.0,584.834779989463,77.16522001053704,30.0,331.2006156633721,-12.487132226113918,12.487132226113918
662.0,199.69807163270696,462.30192836729304,30.0,499.14525869933874,60.01776265542112,60.01776265542112
662.0,439.09116598640094,222.90883401359906,30.0,357.17695603938546,37.64548647658978,37.64548647658978
662.0,385.3016345530734,276.6983654469266,30.0,380.6674411693603,48.58650574481812,48.58650574481812
662.0,447.390390255703,214.60960974429702,30.0,354.14185049305337,35.57312840186464,35.57312840186464
662.0,112.44151134998708,549.5584886500129,30.0,567.4149043676122,56.66486810637599,56.66486810637599
662.0,553.4332220625812,108.5667779374188,30.0,331.5961991432535,0.40421515343474207,0.40421515343474207
662.0,217.08741292952934,444.91258707047064,30.0,486.26606804859944,60.20583881258399,60.20583881258399
662.0,124.84752764779145,537.1524723522085,30.0,557.3854396387426,57.34808203601382,57.34808203601382
662.0,354.9127133086997,307.0872866913003,30.0,396.5575093739785,52.96772003863234,52.96772003863234
662.0,199.60543136578977,462.39456863421026,30.0,499.21460381548667,60.01626346300574,60.01626346300574
662.0,447.0232498134533,214.97675018654672,30.0,354.2725568778047,35.66701698475105,35.66701698475105
662.0,489.8584904579876,172.1415095420124,30.0,341.3575208647422,23.343722043147004,23.343722043147004
662.0,378.0597838953931,283.9402161046069,30.0,384.2957000117256,49.74243000469133,49.74243000469133
662.0,278.89619922855053,383.10380077144947,30.0,442.98960448616054,59.13681184213317,59.13681184213317
662.0,208.18286024893834,453.81713975106163,30.0,492.8265054928792,60.133088179349414,60.133088179349414
662.0,162.07788386963813,499.92211613036187,30.0,527.8938156621693,59.01640061531638,59.01640061531638
662.0,142.01202759085461,519.9879724091454,30.0,543.6707834875671,58.19234080213573,58.19234080213573
662.0,266.55581542568103,395.44418457431897,30.0,451.2852802409541,59.59341141010822,59.59341141010822
662.0,385.0357953571407,276.9642046428593,30.0,380.79880618706164,48.63021389997316,48.63021389997316
662.0,629.2069683960245,32.793031603975464,30.0,335.68676365826764,-31.63726504189601,31.63726504189601
662.0,421.3000196773472,240.69998032265278,30.0,364.23574036095823,41.736869421909816,41.736869421909816
662.0,289.6619258409331,372.3380741590669,30.0,435.90888845881244,58.62665520056043,58.62665520056043
662.0,610.4546587950285,51.545341204971464,30.0,333.07778902229444,-23.464004580385865,23.464004580385865
662.0,359.53474744126396,302.46525255873604,30.0,394.03090354213714,52.379257302587945,52.379257302587945
662.0,636.4560964166886,25.543903583311362,30.0,336.9697002093389,-34.80960441584511,34.80960441584511
662.0,648.6828980059842,13.317101994015843,30.0,339.47349239885216,-40.159812845692684,40.159812845692684
662.0,272.9768277991332,389.0231722008668,30.0,446.94552679351347,59.3724487977167,59.3724487977167
662.0,214.51132466575874,447.4886753342413,30.0,488.1563691322899,60.1900121395477,60.1900121395477
