Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(2),J_3d(2),J_total_Titanium
26.400000000000002,0.002498597122378941,0.00037003527391288473,5.05294480475559e-05,5.570057183609754e-05,7.036490040525121e-06,4.100999647341356e-08,2.7494841724306615e-06,0.004997194244757882,0.0007400705478257695,0.00033420343101658525,0.0001010588960951118,4.221894024315073e-05,5.498968344861323e-06,8.201999294682713e-08,0.006220327048276308
26.450000000000003,0.0024817718835447493,0.0003671248997779077,5.012407497017993e-05,5.501591133048017e-05,6.948631889215376e-06,4.033004628439923e-08,2.7273728418268613e-06,0.004963543767089499,0.0007342497995558154,0.00033009546798288105,0.00010024814994035986,4.1691791335292254e-05,5.4547456836537225e-06,8.066009256879846e-08,0.006175364381680069
26.5,0.0024650666222119522,0.00036423918457256847,4.9722211688413654e-05,5.434054347941835e-05,6.861986190703226e-06,3.966236629819807e-08,2.7054535001008207e-06,0.0049301332444239045,0.0007284783691451369,0.0003260432608765101,9.944442337682731e-05,4.117191714421936e-05,5.410907000201641e-06,7.932473259639613e-08,0.006130761446699396
26.55,0.002448480478717359,0.00036137791547545794,4.932382718730067e-05,5.3674330788192785e-05,6.776534683601152e-06,3.9006717382095556e-08,2.6837244446454907e-06,0.004896960957434718,0.0007227558309509159,0.0003220459847291567,9.864765437460135e-05,4.0659208101606915e-05,5.3674488892909815e-06,7.801343476419111e-08,0.006086515097915055
26.6,0.0024320125990341954,0.0003585408813435725,4.892889070307669e-05,5.301713795643289e-05,6.6922594036187665e-06,3.836286540456659e-08,2.6621839867156347e-06,0.004864025198068391,0.000717081762687145,0.00031810282773859735,9.785778140615337e-05,4.01535564217126e-05,5.324367973431269e-06,7.672573080913318e-08,0.0060426222200262395
26.650000000000002,0.0024156621347473286,0.000355727872704605,4.853737172197135e-05,5.236883184068199e-05,6.609142678387054e-06,3.773058112362173e-08,2.6408304513607507e-06,0.004831324269494657,0.00071145574540921,0.00031421299104409197,9.70747434439427e-05,3.965485607032233e-05,5.281660902721501e-06,7.546116224724346e-08,0.005999079727527192
26.700000000000003,0.0023994282430283608,0.00035293868174910814,4.814923997899041e-05,5.1729281417640065e-05,6.527167122378463e-06,3.7109640077801945e-08,2.619662177356917e-06,0.0047988564860567216,0.0007058773634982163,0.0003103756885058404,9.629847995798082e-05,3.9163002734270774e-05,5.239324354713834e-06,7.421928015560389e-08,0.005955884564387901
26.75,0.002383310086610594,0.00035017310232253625,4.776446545667887e-05,5.1098357748070694e-05,6.446315631920944e-06,3.64998224797561e-08,2.598677517137608e-06,0.004766620173221188,0.0007003462046450725,0.0003065901464884242,9.552893091335774e-05,3.8677893791525664e-05,5.197355034275216e-06,7.29996449595122e-08,0.005913033703738804
26.8,0.0023673068337638657,0.00034743092991716944,4.7383018383865993e-05,5.047593394135953e-05,6.366571380304071e-06,3.590091311233784e-08,2.577874836723519e-06,0.004734613667527731,0.0006948618598343389,0.00030285560364815716,9.476603676773199e-05,3.8199428281824425e-05,5.155749673447038e-06,7.180182622467568e-08,0.0058705241475594545
26.85,0.0023514176582692735,0.0003447119616639289,4.700486923439349e-05,4.986188512071248e-05,6.287917812975536e-06,3.53127012271568e-08,2.5572525156514787e-06,0.004702835316538547,0.0006894239233278578,0.00029917131072427485,9.400973846878698e-05,3.7727506877853214e-05,5.1145050313029575e-06,7.06254024543136e-08,0.005828352926371077
26.900000000000002,0.0023356417393937817,0.0003420159963240848,4.6629988725827154e-05,4.925608838898052e-05,6.210338642826142e-06,3.4734980445523045e-08,2.536808946902451e-06,0.0046712834787875634,0.0006840319926481696,0.00029553653033388314,9.325997745165431e-05,3.7262031856956855e-05,5.073617893804902e-06,6.946996089104609e-08,0.005786517098932923
26.950000000000003,0.0023199782618647225,0.000339342834280865,4.6258347818153324e-05,4.865842279510008e-05,6.133817845561665e-06,3.416754866172568e-08,2.5165425368287236e-06,0.004639956523729445,0.00067868566856173,0.0002919505367706005,9.251669563630665e-05,3.680290707336999e-05,5.033085073657447e-06,6.833509732345135e-08,0.005745013751942433
27.0,0.0023044264158441985,0.00033669227753096916,4.588991771246076e-05,4.80687693011369e-05,6.0583396551598525e-06,3.3610207948587424e-08,2.496451705080315e-06,0.004608852831688397,0.0006733845550619383,0.0002884126158068214,9.177983542492152e-05,3.635003793095912e-05,4.99290341016063e-06,6.722041589717485e-08,0.005703839999739094
27.05,0.0022889853969033824,0.0003340641296759914,4.552466984960865e-05,4.748701074992189e-05,5.9838885594108975e-06,3.306276446523574e-08,2.4765348845305842e-06,0.004577970793806765,0.0006681282593519829,0.0002849220644995313,9.10493396992173e-05,3.590333135646538e-05,4.9530697690611685e-06,6.612552893047148e-08,0.005662992984011954
27.1,0.0022736544059967397,0.00033145819591376,4.516257590888194e-05,4.69130318332683e-05,5.910449295539826e-06,3.252502836704055e-08,2.4567905212012103e-06,0.004547308811993479,0.00066291639182752,0.0002814781909996098,9.032515181776389e-05,3.546269577323896e-05,4.913581042402421e-06,6.50500567340811e-08,0.005622469873510749
27.150000000000002,0.0022584326494361523,0.0003288742830295947,4.480360780663422e-05,4.634671906075845e-05,5.838006845909122e-06,3.199681371766157e-08,2.437217074186496e-06,0.004516865298872305,0.0006577485660591894,0.0002780803143645507,8.960721561326843e-05,3.5028041075454735e-05,4.874434148372992e-06,6.399362743532314e-08,0.005582267863760577
27.200000000000003,0.002243319338864972,0.00032631219938748915,4.444773769491922e-05,4.578796072908988e-05,5.766546433800109e-06,3.147793840315039e-08,2.417813015577009e-06,0.004486638677729944,0.0006526243987749783,0.00027472776437453925,8.889547538983844e-05,3.459927860280065e-05,4.835626031154018e-06,6.295587680630079e-08,0.005542384176780059
27.25,0.0022283136912319935,0.00032377175492122193,4.409493796011167e-05,4.5236646891970036e-05,5.696053519271532e-06,3.0968224048061644e-08,2.398576830382683e-06,0.004456627382463987,0.0006475435098424439,0.0002714198813518202,8.818987592022334e-05,3.417632111562919e-05,4.797153660765366e-06,6.193644809612329e-08,0.005502816060802965
27.3,0.002213414928765359,0.00032125276112539985,4.374518122151788e-05,4.469266933054917e-05,5.626513795093832e-06,3.046749593352026e-08,2.379507016455369e-06,0.004426829857530718,0.0006425055222507997,0.000268156015983295,8.749036244303577e-05,3.375908277056299e-05,4.759014032910738e-06,6.093499186704052e-08,0.00546356079000319
27.35,0.0021986222789464028,0.0003187550310464399,4.339844032997731e-05,4.415592152438165e-05,5.557913182757723e-06,2.997558291719728e-08,2.360602084410892e-06,0.0043972445578928055,0.0006375100620928798,0.00026493552914628993,8.679688065995462e-05,3.3347479096546335e-05,4.721204168821784e-06,5.995116583439456e-08,0.005424615664223133
27.400000000000002,0.0021839349744834286,0.00031627837927349073,4.305468836645505e-05,4.362629862290519e-05,5.49023782855553e-06,2.9492317355147255e-08,2.3418605575506273e-06,0.004367869948966857,0.0006325567585469815,0.00026175779173743114,8.61093767329101e-05,3.2941426971333176e-05,4.6837211151012545e-06,5.898463471029451e-08,0.005385978008705325
27.450000000000003,0.0021693522532854354,0.00031382262192930054,4.271389864062647e-05,4.310369741742864e-05,5.423474099733979e-06,2.901753502546117e-08,2.3232809717826516e-06,0.004338704506570871,0.0006276452438586011,0.00025862218450457185,8.542779728125293e-05,3.254084459840387e-05,4.646561943565303e-06,5.803507005092234e-08,0.005347645173827317
27.5,0.0021548733584357918,0.00031138757666103375,4.2376044689454295e-05,4.258801631361874e-05,5.357608580717013e-06,2.8551075053690397e-08,2.3048618755424992e-06,0.0043097467168715835,0.0006227751533220675,0.0002555280978817125,8.475208937890859e-05,3.214565148430208e-05,4.6097237510849984e-06,5.7102150107380794e-08,0.005309614534839767
27.55,0.00214049753816586,0.00030897306263103966,4.204110027575878e-05,4.207915530447618e-05,5.2926280693972915e-06,2.8092779839998168e-08,2.286601829713546e-06,0.00428099507633172,0.0006179461252620793,0.0002524749318268571,8.408220055151756e-05,3.175576841638375e-05,4.573203659427092e-06,5.6185559679996336e-08,0.005271883491607664
27.6,0.002126224045828588,0.0003065789005075796,4.170903938678176e-05,4.15770159437924e-05,5.228519573495099e-06,2.7642494987996073e-08,2.2684994075470702e-06,0.004252448091657176,0.0006131578010151592,0.0002494620956627544,8.341807877356353e-05,3.137111744097059e-05,4.5369988150941405e-06,5.5284989975992147e-08,0.005234449468354693
27.650000000000002,0.002112052139872053,0.00030420491245551195,4.1379836232744804e-05,4.108150132007735e-05,5.16527030698329e-06,2.7200069235224184e-08,2.250553194582001e-06,0.004224104279744106,0.0006084098249110239,0.0002464890079204641,8.275967246548961e-05,3.099162184189974e-05,4.501106389164002e-06,5.440013847044837e-08,0.005197309913410616
27.700000000000003,0.002097981083812977,0.0003018509221269419,4.1053465245402216e-05,4.0592516030950006e-05,5.102867686577071e-06,2.6765354385235103e-08,2.232761788564402e-06,0.004195962167625954,0.0006037018442538838,0.00024355509618570004,8.210693049080443e-05,3.061720611946242e-05,4.465523577128804e-06,5.3530708770470206e-08,0.0051604622989617046
27.75,0.002084010146210212,0.0002995167546518375,4.072990107658945e-05,4.010996615798269e-05,5.041299328287346e-06,2.6338205241242262e-08,2.215123799366711e-06,0.004168020292420424,0.000599033509303675,0.00024065979694789613,8.14598021531789e-05,3.0247795969724076e-05,4.430247598733422e-06,5.2676410482484525e-08,0.005123904120804115
27.8,0.0020701386006381976,0.0002972022366286152,4.040911859676724e-05,3.963375924199066e-05,4.980553044036402e-06,2.5918479541294256e-08,2.197637848906758e-06,0.004140277201276395,0.0005944044732572304,0.00023780255545194395,8.081823719353448e-05,2.988331826421841e-05,4.395275697813516e-06,5.183695908258851e-08,0.005087632898100218
27.85,0.002056365725660402,0.00029490719611470007,4.009109289356228e-05,3.9163804258759076e-05,4.920616838334788e-06,2.5506037894938794e-08,2.1803025710666062e-06,0.004112731451320804,0.0005898143922294001,0.00023498282555255444,8.018218578712456e-05,2.952370103000873e-05,4.3606051421332125e-06,5.101207578987759e-08,0.005051646173137815
27.900000000000002,0.002042690804802742,0.00029263146261706056,3.977579927030453e-05,3.8700011595198575e-05,4.861478905018156e-06,2.510074372133907e-08,2.1631166116112223e-06,0.004085381609605484,0.0005852629252341211,0.00023220006957119145,7.955159854060905e-05,2.9168873430108935e-05,4.3262332232224445e-06,5.020148744267814e-08,0.00501594151109218
27.950000000000003,0.0020291131265269885,0.000290374867082723,3.94632132445619e-05,3.824229302592191e-05,4.803127624042955e-06,2.470246318880782e-08,2.146078628107018e-06,0.004058226253053977,0.000580749734165446,0.00022945375815553148,7.89264264891238e-05,2.881876574425773e-05,4.292157256214036e-06,4.940492637761564e-08,0.0049805164997909265
28.0,0.002015631984204166,0.00028813724188926827,3.915331054667269e-05,3.779056169023369e-05,4.745551558339864e-06,2.4311065155724727e-08,2.129187289840277e-06,0.004031263968408332,0.0005762744837785365,0.00022674337014140213,7.830662109334538e-05,2.8473309350039186e-05,4.258374579680554e-06,4.8622130311449454e-08,0.004945368749481647
28.05,0.0020022466760879387,0.0002859184208353122,3.884606711827607e-05,3.734473206952535e-05,4.688739450723825e-06,2.3926421112803028e-08,2.1124412777354863e-06,0.0040044933521758775,0.0005718368416706244,0.0002240683924171521,7.769213423655215e-05,2.813243670434295e-05,4.224882555470973e-06,4.7852842225606055e-08,0.0049104958926022456
28.1,0.0019889565052880033,0.00028371823913097524,3.854145911084139e-05,3.690471996506831e-05,4.632680220859659e-06,2.3548405126673827e-08,2.0958392842736248e-06,0.003977913010576007,0.0005674364782619505,0.00022142831979040983,7.708291822168278e-05,2.7796081325157955e-05,4.1916785685472496e-06,4.7096810253347654e-08,0.004875895583554007
28.150000000000002,0.001975760779743474,0.0002815365333883401,3.8239462884196235e-05,3.647044247619728e-05,4.577362962282144e-06,2.317689378475516e-08,2.079380013410389e-06,0.003951521559486948,0.0005630730667766802,0.00021882265485718367,7.647892576839247e-05,2.746417777369286e-05,4.158760026820778e-06,4.635378756951032e-08,0.004841565498477287
28.200000000000003,0.0019626588121962737,0.0002793731416119032,3.7940055005054025e-05,3.604181797887696e-05,4.522776939469562e-06,2.2811766141375253e-08,2.0630621804944053e-06,0.003925317624392547,0.0005587462832238064,0.00021625090787326173,7.588011001010805e-05,2.7136661636817368e-05,4.126124360988811e-06,4.5623532282750505e-08,0.004807503335029812
28.25,0.001949649920164538,0.00027722790318902065,3.764321224554135e-05,3.5618766104644855e-05,4.468911584969693e-06,2.2452903665119974e-08,2.046884512185447e-06,0.003899299840329076,0.0005544558063780413,0.00021371259662786914,7.52864244910827e-05,2.681346950981816e-05,4.093769024370894e-06,4.490580733023995e-08,0.004773706812167588
28.3,0.0019367334259160175,0.00027510065888035096,3.7348911581725336e-05,3.520120771992312e-05,4.415756496577235e-06,2.2100190187374567e-08,2.0308457463726617e-06,0.003873466851832035,0.0005502013177607019,0.00021120724631953873,7.469782316345067e-05,2.649453897946341e-05,4.061691492745323e-06,4.4200380374749135e-08,0.004740173669928311
28.35,0.0019239086564415088,0.000272991250810299,3.7057130192141736e-05,3.4789064905693e-05,4.363301434561743e-06,2.1753511852031683e-08,2.014944632092857e-06,0.0038478173128830176,0.000545982501620598,0.000208734389434158,7.411426038428347e-05,2.617980860737046e-05,4.029889264185714e-06,4.3507023704063366e-08,0.004706901669217318
28.400000000000002,0.0019111749434282909,0.00027089952245745995,3.676784545632363e-05,3.4382260937524596e-05,4.311536318945041e-06,2.1412757066336778e-08,1.9991799294488243e-06,0.0038223498868565817,0.0005417990449149199,0.00020629356562514757,7.353569091264726e-05,2.586921791367025e-05,3.998359858897649e-06,4.2825514132673556e-08,0.004673888591595996
28.450000000000003,0.0018985316232335856,0.0002688253186450681,3.64810349533314e-05,3.398072026595591e-05,4.260451226827245e-06,2.1077816452844413e-08,1.9835504095277536e-06,0.003797063246467171,0.0005376506372901362,0.00020388432159573546,7.29620699066628e-05,2.5562707360963474e-05,3.967100819055507e-06,4.2155632905688826e-08,0.0046411322390726316
28.5,0.0018859780368580418,0.0002667684855314519,3.619667646028419e-05,3.3584368497214414e-05,4.210036389760448e-06,2.074858280245849e-08,1.9680548543197365e-06,0.0037719560737160835,0.0005335369710629038,0.00020150621098328648,7.239335292056838e-05,2.5260218338562686e-05,3.936109708639473e-06,4.149716560491698e-08,0.004608630433895648
28.55,0.00187351352991924,0.0002647288706004959,3.5914747950893056e-05,3.319313237427483e-05,4.160282191169155e-06,2.0424951028530512e-08,1.9526920566363805e-06,0.00374702705983848,0.0005294577412009917,0.00019915879424564897,7.182949590178611e-05,2.496169314701493e-05,3.905384113272761e-06,4.0849902057061023e-08,0.004576381018349252
28.6,0.0018611374526252347,0.0002627063226521141,3.5635227593996445e-05,3.280693975824731e-05,4.111179163816644e-06,2.0106818121991158e-08,1.9374608200295604e-06,0.0037222749052504694,0.0005254126453042282,0.00019684163854948386,7.127045518799289e-05,2.4667074982899866e-05,3.874921640059121e-06,4.0213636243982317e-08,0.004544381854551378
28.650000000000002,0.0018488491597481184,0.0002607006917927343,3.5358093752097796e-05,3.242571961008935e-05,4.062717987316308e-06,1.9794083107489664e-08,1.9223599587103e-06,0.003697698319496237,0.0005214013835854686,0.00019455431766053608,7.071618750419559e-05,2.4376307923897845e-05,3.8447199174206e-06,3.958816621497933e-08,0.00451263082425397
28.700000000000003,0.0018366480105976247,0.00025871182942579607,3.508332497990594e-05,3.2049401972635886e-05,4.014889485687194e-06,1.9486647000517627e-08,1.9073882974678217e-06,0.0036732960211952495,0.0005174236588515921,0.00019229641183581532,7.016664995981187e-05,2.4089336914123163e-05,3.8147765949356435e-06,3.8973294001035255e-08,0.004481125828645528
28.75,0.0018245333689947672,0.00025673958824226444,3.481090002287842e-05,3.1677917952941715e-05,3.967684624952893e-06,1.9184412765493824e-08,1.892544671588768e-06,0.0036490667379895344,0.0005134791764845289,0.0001900675077176503,6.962180004575685e-05,2.3806107749717357e-05,3.785089343177536e-06,3.836882553098765e-08,0.004449864788155897
28.8,0.0018125046032455138,0.00025478382221115985,3.454079781576792e-05,3.131119970493018e-05,3.921094510782936e-06,1.8887285274786905e-08,1.8778279267766025e-06,0.0036250092064910276,0.0005095676444223197,0.00018786719822958106,6.908159563153585e-05,2.3526567064697612e-05,3.755655853553205e-06,3.777457054957381e-08,0.0044188456422632645
28.85,0.0018005610861145103,0.00025284438657010845,3.427299748117226e-05,3.094918041234306e-05,3.875110386175965e-06,1.8595171268654224e-08,1.8632369190712278e-06,0.0036011221722290205,0.0005056887731402169,0.0001856950824740584,6.854599496234452e-05,2.325066231705579e-05,3.7264738381424557e-06,3.719034253730845e-08,0.0043880663493033765
28.900000000000002,0.00178870219479884,0.00025092113781591084,3.40074783280879e-05,3.0591794271985604e-05,3.829723629183825e-06,1.830797931607458e-08,1.8487705147688022e-06,0.00357740438959768,0.0005018422756318217,0.00018355076563191362,6.80149566561758e-05,2.297834177510295e-05,3.6975410295376044e-06,3.661595863214916e-08,0.0043575248862808644
28.950000000000003,0.0017769273109018338,0.0002490139336951337,3.37442198504675e-05,3.0238976477261562e-05,3.784925750675856e-06,1.8025619776454052e-08,1.834427590341791e-06,0.0035538546218036675,0.0004980278673902674,0.00018143385886356937,6.7488439700935e-05,2.2709554504055135e-05,3.668855180683582e-06,3.6051239552908105e-08,0.00432721924868273
29.0,0.0017652358204069284,0.00024712263319472437,3.348320172578151e-05,2.989066320199296e-05,3.7407083921426247e-06,1.7748004762184442e-08,1.8202070323592555e-06,0.0035304716408138567,0.0004942452663894487,0.00017934397921195777,6.696640345156302e-05,2.2444250352855746e-05,3.640414064718511e-06,3.5496009524368884e-08,0.004297147450293924
29.05,0.001753627113651572,0.0002452470965326495,3.322440381358405e-05,2.9546791584519207e-05,3.6970633235383383e-06,1.7475048102033825e-08,1.806107737407387e-06,0.003507254227303144,0.000490494193065299,0.00017728074950711524,6.64488076271681e-05,2.218237994123003e-05,3.612215474814774e-06,3.495009620406765e-08,0.0042673075230149765
29.1,0.0017421005853011913,0.00024338718514856116,3.2967806154083536e-05,2.9207299712070788e-05,3.6539824411612673e-06,1.720666530535005e-08,1.7921286120103143e-06,0.0034842011706023826,0.0004867743702971223,0.00017524379827242473,6.593561230816707e-05,2.1923894646967603e-05,3.5842572240206286e-06,3.44133306107001e-08,0.004237697516681696
29.150000000000002,0.001730655634323204,0.00024154276169448884,3.27133889667178e-05,2.887212660541208e-05,3.6114577655714072e-06,1.6942773527057823e-08,1.7782685725511706e-06,0.003461311268646408,0.0004830855233889777,0.00017323275963247248,6.54267779334356e-05,2.1668746593428444e-05,3.556537145102341e-06,3.3885547054115646e-08,0.004208315498886879
29.200000000000003,0.001719291663961095,0.00023971369002556052,3.24611326487343e-05,2.8541212203748768e-05,3.569481439544733e-06,1.668329153343064e-08,1.7645265451934492e-06,0.00343858332792219,0.00047942738005112104,0.0001712472732224926,6.49222652974686e-05,2.1416888637268398e-05,3.5290530903868985e-06,3.336658306686128e-08,0.004179159554803994
29.25,0.0017080080817085507,0.0002378998351907539,3.22110177737754e-05,2.821449734989487e-05,3.5280457260633466e-06,1.642813966861963e-08,1.75090146580265e-06,0.0034160161634171015,0.0004757996703815078,0.00016928698409936923,6.44220355475508e-05,2.116827435638008e-05,3.5018029316053e-06,3.285627933723926e-08,0.004150227787012852
29.3,0.00169680429928365,0.00023610106342367753,3.196302509046883e-05,2.7891923775694605e-05,3.4871430063408426e-06,1.6177239821921593e-08,1.7373922798682305e-06,0.0033936085985673,0.00047220212684735506,0.00016735154265416763,6.392605018093766e-05,2.0922858038045055e-05,3.474784559736461e-06,3.235447964384319e-08,0.004121518315327186
29.35,0.0016856797326031277,0.00023431724213338563,3.171713552102383e-05,2.7573434087694743e-05,3.446765777882274e-06,1.593051539576913e-08,1.7239979424258677e-06,0.0033713594652062554,0.00046863448426677127,0.00016544060452616845,6.343427104204765e-05,2.0680594667293644e-05,3.4479958848517354e-06,3.186103079153826e-08,0.00409302927662418
29.400000000000002,0.0016746338017566947,0.0002325482398952246,3.147333015983264e-05,2.7258971753062507e-05,3.4069066525780266e-06,1.5687891274425086e-08,1.7107174179800279e-06,0.0033492676035133894,0.0004650964797904492,0.00016355383051837503,6.294666031966528e-05,2.0441439915468158e-05,3.4214348359600558e-06,3.137578254885017e-08,0.004064758824675855
29.450000000000003,0.0016636659309814286,0.00023079392644171433,3.123159027207797e-05,2.6948481085744873e-05,3.367558354831006e-06,1.5449293793365918e-08,1.6975496804268829e-06,0.003327331861962857,0.00046158785288342866,0.00016169088651446923,6.246318054415593e-05,2.0205350128986036e-05,3.3950993608537657e-06,3.0898587586731836e-08,0.004036705129982337
29.5,0.0016527755486362337,0.0002290541726534648,3.099189729234623e-05,2.664190723286478e-05,3.328713719716523e-06,1.521465070933753e-08,1.6844937129775516e-06,0.0033055510972724673,0.0004581083453069296,0.00015985144339718867,6.198379458469246e-05,1.9972282318299138e-05,3.368987425955103e-06,3.042930141867506e-08,0.004008866379606951
29.55,0.0016419620871763665,0.00022732885055012805,3.075423282324684e-05,2.6339196161349876e-05,3.2903656911742385e-06,1.498389117106826e-08,1.671548508081681e-06,0.003283924174352733,0.0004546577011002561,0.00015803517696809925,6.150846564649368e-05,1.974219414704543e-05,3.343097016163362e-06,2.996778234213652e-08,0.003981240777013134
29.6,0.0016312249831280426,0.0002256178332813886,3.0518578634037855e-05,2.6040294644789915e-05,3.252507320231639e-06,1.475694569062306e-08,1.6587130673513912e-06,0.0032624499662560853,0.0004512356665627772,0.00015624176786873948,6.103715726807571e-05,1.9515043921389832e-05,3.3174261347027823e-06,2.951389138124612e-08,0.003953826541903151
29.650000000000002,0.0016205636770631083,0.00022392099511799035,3.0284916659257746e-05,2.574515025051823e-05,3.215131763258389e-06,1.4533746115383928e-08,1.6459864014855634e-06,0.0032411273541262165,0.0004478419902359807,0.0001544709015031094,6.056983331851549e-05,1.9290790579550335e-05,3.291972802971127e-06,2.9067492230767856e-08,0.0039266219100585744
29.700000000000003,0.001609977613573791,0.00022223821144280295,3.0053228997363656e-05,2.5453711326913565e-05,3.1782322802510374e-06,1.4314225600643665e-08,1.6333675301945025e-06,0.003219955227147582,0.0004444764228856059,0.0001527222679614814,6.010645799472731e-05,1.9069393681506224e-05,3.266735060389005e-06,2.862845120128733e-08,0.003899625133182493
29.75,0.0015994662412475288,0.00022056935874192773,2.982349790937627e-05,2.516592699091821e-05,3.1418022331475075e-06,1.4098318582796968e-08,1.6208554821249658e-06,0.0031989324824950576,0.00044113871748385547,0.00015099556194550926,5.964699581875254e-05,1.8850813398885045e-05,3.2417109642499317e-06,2.8196637165593936e-08,0.0038728344787434758
29.8,0.0015890290126418713,0.00021891431459584337,2.9595705817531246e-05,2.4881747115768385e-05,3.105835084170809e-06,1.3885960753115668e-08,1.6084492947855646e-06,0.0031780580252837426,0.00043782862919168673,0.0001492904826946103,5.919141163506249e-05,1.8635010505024856e-05,3.2168985895711293e-06,2.7771921506231335e-08,0.003846248229821204
29.85,0.0015786653842594703,0.00021727295767059364,2.936983530393755e-05,2.4601122318933435e-05,3.070324394201472e-06,1.367708903209495e-08,1.5961480144725588e-06,0.0031573307685189406,0.0004345459153411873,0.00014760673391360062,5.87396706078751e-05,1.8421946365208833e-05,3.1922960289451176e-06,2.73541780641899e-08,0.0038198646849538216
29.900000000000002,0.0015683748165231431,0.00021564516770901596,2.914586910924253e-05,2.4324003950259607e-05,3.035263821178128e-06,1.3471641544357229e-08,1.5839506961960279e-06,0.0031367496330462863,0.0004312903354180319,0.00014594402370155765,5.829173821848506e-05,1.821158292706877e-05,3.1679013923920557e-06,2.6943283088714458e-08,0.00379368215798691
29.950000000000003,0.0015581567737510222,0.00021403082552201268,2.892379013130402e-05,2.4050344080315067e-05,3.0006471185257505e-06,1.326955759410044e-08,1.5718564036064399e-06,0.0031163135475020445,0.00042806165104402536,0.0001443020644818904,5.784758026260804e-05,1.8003882711154503e-05,3.1437128072128798e-06,2.653911518820088e-08,0.003767698977924124
30.0,0.0015480107241317887,0.0002124298129798657,2.8703581423869516e-05,2.3780095488932465e-05,2.966468133611051e-06,1.3070777641078516e-08,1.5598642089216164e-06,0.0030960214482635773,0.0004248596259597314,0.00014268057293359478,5.740716284773903e-05,1.7798808801666308e-05,3.1197284178432328e-06,2.614155528215703e-08,0.003741913488779434
30.05,0.001537936139699987,0.00021084201300359387,2.848522619526239e-05,2.3513211653945357e-05,2.932720806224508e-06,1.2875243277102202e-08,1.5479731928540972e-06,0.003075872279399974,0.00042168402600718775,0.00014107926992367213,5.697045239052478e-05,1.759632483734705e-05,3.0959463857081944e-06,2.5750486554204405e-08,0.003716324049430968
30.1,0.001527932496311434,0.000209267309556356,2.8268707807075498e-05,2.324964674011536e-05,2.899399167088581e-06,1.2682897203047868e-08,1.5361824445389197e-06,0.003055864992622868,0.000418534619112712,0.00013949788044069218,5.6537415614150996e-05,1.7396395002531488e-05,3.0723648890778394e-06,2.5365794406095736e-08,0.0036909290334764385
30.150000000000002,0.001517999273618708,0.00020770558763489737,2.8054009772871924e-05,2.2989355588246195e-05,2.8664973363915927e-06,1.2493683206362578e-08,1.5244910614617988e-06,0.003035998547237416,0.00041541117526979474,0.00013793613352947718,5.610801954574385e-05,1.7198984018349558e-05,3.0489821229235976e-06,2.4987366412725156e-08,0.0036657268290901175
30.200000000000003,0.0015081359550467286,0.00020615673326104204,2.784111575689317e-05,2.273229370448159e-05,2.8340095223468294e-06,1.2307546139054336e-08,1.5128981493877258e-06,0.0030162719100934572,0.0004123134665220841,0.00013639376222688955,5.568223151378634e-05,1.7004057134080976e-05,3.0257962987754517e-06,2.4615092278108672e-08,0.003640715838881352
30.25,0.0014983420277684296,0.0002046206334732311,2.7630009572774798e-05,2.2478417249783665e-05,2.801930019776405e-06,1.2124431896156428e-08,1.5014028222899858e-06,0.0029966840555368593,0.0004092412669464622,0.00013487050349870197,5.5260019145549596e-05,1.6811580118658432e-05,3.0028056445799715e-06,2.4248863792312856e-08,0.0036158944797546034
30.3,0.001488616982680516,0.0002030971763181065,2.7420675182269477e-05,2.2227683029588454e-05,2.7702532087194165e-06,1.1944287394654833e-08,1.4900042022795926e-06,0.002977233965361032,0.000406194352636213,0.00013336609817753072,5.4841350364538955e-05,1.66215192523165e-05,2.980008404559185e-06,2.3888574789309666e-08,0.00359126118277098
30.35,0.0014789603143793217,0.00020158625084214265,2.7213096693977754e-05,2.1980048483635732e-05,2.7389735530639853e-06,1.1767060552868393e-08,1.4787014195351538e-06,0.0029579206287586434,0.0004031725016842853,0.0001318802909018144,5.442619338795551e-05,1.6433841318383914e-05,2.9574028390703076e-06,2.3534121105736787e-08,0.003566814393011259
30.400000000000002,0.0014693715211367526,0.00020008774708332397,2.700725836208629e-05,2.173547167596964e-05,2.7080855992027055e-06,1.1592700270271271e-08,1.4674936122331569e-06,0.002938743042273505,0.00040017549416664793,0.00013041283005581783,5.401451672417258e-05,1.6248513595216233e-05,2.9349872244663138e-06,2.3185400540542543e-08,0.0035425525694403664
30.450000000000003,0.0014598501048763278,0.00019860155606287055,2.680314458511384e-05,2.149391128510734e-05,2.6775839747111067e-06,1.1421156407747763e-08,1.4563799264786905e-06,0.0029197002097526557,0.0003972031121257411,0.00012896346771064404,5.360628917022768e-05,1.606550384826664e-05,2.912759852957381e-06,2.2842312815495526e-08,0.0035184741847733075
30.5,0.0014503955711493146,0.00019712756977701158,2.660073990466495e-05,2.1255326594372666e-05,2.6474633870487047e-06,1.1252379768269576e-08,1.4453595162365956e-06,0.0029007911422986293,0.00039425513955402316,0.000127531959566236,5.32014798093299e-05,1.5884780322292228e-05,2.8907190324731913e-06,2.250475953653915e-08,0.0034945777253425204
