Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_total_K
2.0500000000000003,0.04473909535148516,0.1057867482935863,0.021733351312789948,0.09045055384022815,0.03714103373673568,0.00045138506810712606,1.110519300445613
2.1,0.04464976104200032,0.10302462625993239,0.021480481220356097,0.08996070509326196,0.0333507563570429,0.0004487908265676461,1.0786272965729744
2.15,0.044558869495200465,0.10028140915681052,0.02132427800731245,0.0894493751782775,0.02993417466876666,0.0004444435451999953,1.0490748559461118
2.2,0.04446642606575997,0.09755985940590493,0.0212373551655552,0.08891676768660174,0.0268621798047778,0.00043824566090956105,1.021639211883627
2.25,0.04437243653243862,0.09486260810858156,0.021196660694282447,0.08836313697001252,0.02410695126865946,0.0004302409172612026,0.9961141810198983
2.3000000000000003,0.044276907153256585,0.09219215339343259,0.021183027627264015,0.0877887858307438,0.021642067647501814,0.0004205678688567845,0.972309865086237
2.35,0.04417984470760602,0.0895508591023001,0.02118074054244183,0.08719406312580127,0.019442574149202318,0.00040942409194883296,0.9500521364466664
2.4000000000000004,0.04408125652690767,0.08694095383741225,0.02117712442477379,0.08657936130446983,0.017485015287684334,0.00039703918073944643,0.9291819683118518
2.45,0.04398115051533059,0.08436453038674167,0.021162160185586174,0.08594511389525696,0.015747439809871054,0.0003836548513546751,0.9095546592574397
2.5,0.04387953516198532,0.08182354553906501,0.021128129447742807,0.08529179295633113,0.014209383848576791,0.00036951071589746184,0.891038991842931
2.5500000000000003,0.04377641954588368,0.0793198202946668,0.021069289850216857,0.08461990650173969,0.012851837303170478,0.000354834515046362,0.873516356726042
2.6,0.04367181333483592,0.07685504047233974,0.020981581067981148,0.08392999591427497,0.011657197593617621,0.00033983580273091985,0.8568798666004
2.6500000000000004,0.043565726779333756,0.07443075770840259,0.020862360942158417,0.083222633354746,0.010609214196474263,0.000324702257677509,0.8410334784247887
2.7,0.04345817070234871,0.07204839083896943,0.020710170530802742,0.08249841917654975,0.009692926743566846,0.00030959795355742833,0.8258911376184989
