Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(3),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_U_relativistic
45.7,0.004448143166523369,0.0006686158441844448,0.0036357352772334703,0.00267431210688612,0.0002662577538694814,0.000980073077692479,0.0009032392325251108,0.000393279760848406,0.00031231686815186977,9.608668836556019e-05,0.0002582895053928922,0.00025270412866724426,0.00013127222059208912,0.00010506892434573218,5.494665900581754e-06,4.572697326925726e-06,2.676248299398025e-05,6.16686363889328e-05,6.0559759641502554e-05,2.7071962727720822e-05,2.150028091649218e-05,5.025787359772112e-07,5.466965987913243e-06,1.0452319786274637e-05,9.405631368344054e-06,1.3483015297124892e-06,4.438176623530517e-07,0.041429092337429564
45.75,0.004443741527685865,0.0006678000677626932,0.0036259126345784295,0.0026648853784361336,0.0002646978770540381,0.0009782978416611728,0.0009004980812830271,0.00039079774233109624,0.0003102344431068219,9.541462257528681e-05,0.00025792806165699894,0.0002519970971629476,0.0001304460155304617,0.00010436811445533829,5.4433761540163655e-06,4.528937287068456e-06,2.6568464944557247e-05,6.158986265827754e-05,6.039461022096973e-05,2.6901755930232824e-05,2.1356915035690844e-05,4.978742840294075e-07,5.427047897812609e-06,1.0439274131151304e-05,9.380152040891394e-06,1.339854991947109e-06,4.4049835479800654e-07,0.041305200962317
45.800000000000004,0.0044393415146287245,0.0006669960474499846,0.0036161136465326445,0.002655490103155869,0.0002631533470082696,0.0009765205913234016,0.0008977616467308498,0.00038833237496925635,0.00030816669620873456,9.474882191324086e-05,0.0002575652250412523,0.0002512906283092228,0.00012962526857027376,0.00010367219786200746,5.392601369671522e-06,4.4856258947519255e-06,2.637623259825153e-05,6.15107024743334e-05,6.022954224340036e-05,2.6732668714829768e-05,2.121454776980869e-05,4.932247837974057e-07,5.387491019241886e-06,1.0426177397501092e-05,9.354721286989751e-06,1.3314597404644772e-06,4.3720899423884083e-07,0.04118179422919613
45.85,0.004434943135978743,0.0006662036614817299,0.003606338286108291,0.002646126200433743,0.000261624044397093,0.0009747413745395412,0.0008950299588111521,0.00038588354261520115,0.00030611352005444086,9.408924022847378e-05,0.00025720101083849734,0.0002505847371495674,0.00012880994312175945,0.00010298113974686166,5.342336027812805e-06,4.442758253514218e-06,2.6185773004088935e-05,6.143115949510286e-05,6.0064559776626195e-05,2.656469378231775e-05,2.1073172240814652e-05,4.886286612368544e-07,5.348289642748279e-06,1.0413028535291306e-05,9.329336066377495e-06,1.3231128646147415e-06,4.3394860753027515e-07,0.04105886986603726
45.900000000000006,0.004430546400334078,0.0006654227889596261,0.003596586526101971,0.00263679358963469,0.0002601098505453046,0.0009729602389069821,0.0008923030470088892,0.00038345112994137297,0.0003040748080386726,9.343583159266806e-05,0.00025683543432008236,0.00024987943856040435,0.00012800000283043903,0.00010229490553292612,5.2925746714766696e-06,4.400329523464781e-06,2.5997073270071426e-05,6.135123738014243e-05,5.9899666846902516e-05,2.6397823850170245e-05,2.0932781578385957e-05,4.840839539857718e-07,5.3094385719902575e-06,1.0399825583317728e-05,9.303991301384936e-06,1.3148137333317685e-06,4.3071517277522143e-07,0.040936425602086796
45.95,0.004426151316264271,0.0006646533098473474,0.003586858339096952,0.0026274921901026666,0.0002586106474367109,0.0009711772317593272,0.0008895809403547447,0.0003810350224347225,0.0003020504543482441,9.278855030056162e-05,0.0002564685107343352,0.0002491747472519396,0.00012719541157586581,0.00010161346088364069,5.24331190571636e-06,4.358334920595228e-06,2.5810120563381942e-05,6.127093979000972e-05,5.973486743867005e-05,2.6232051646511922e-05,2.079336891147632e-05,4.795885152384893e-07,5.270933276660949e-06,1.0386565815370765e-05,9.278680220764769e-06,1.3065636182860653e-06,4.2750598876562165e-07,0.04081445917067416
46.0,0.004421757892310265,0.000663895104966243,0.003577153697465368,0.0026182219211631063,0.00025712631771321293,0.0009693924001656269,0.0008868636674284651,0.00037863510639111846,0.00030004035395627077,9.21473508703405e-05,0.00025610025530507205,0.0002484706777690243,0.00012639613347037305,0.00010093677170137519,5.194542396857276e-06,4.316769716098882e-06,2.5624902110581823e-05,6.119027038571962e-05,5.9570165494290154e-05,2.6067369906157984e-05,2.0654927362643592e-05,4.751401752243235e-07,5.232770006530972e-06,1.0373245932308503e-05,9.253394799931228e-06,1.2983644665965945e-06,4.243185214092509e-07,0.04069296831241916
46.050000000000004,0.004417366136984421,0.0006631480559910419,0.003567472573370431,0.0026089827021253706,0.0002556567446738505,0.0009676057909296607,0.0008841512563621929,0.00037625126890979507,0.0002980444026164294,9.151218804400279e-05,0.0002557306832301399,0.00024776724449202464,0.0001256021328578238,0.000100264804125951,5.146260871761844e-06,4.275629235699123e-06,2.5441405197801482e-05,6.1109232828212e-05,5.9405564913778494e-05,2.5903771368961163e-05,2.051745004549164e-05,4.7073681743884834e-07,5.194945859983117e-06,1.0359862288779768e-05,9.228126270819793e-06,1.2902173732456272e-06,4.211513179727036e-07,0.04057195077830461
46.1,0.004412976058770543,0.0006624120454455657,0.0035578149387686243,0.0025997744522851733,0.0002542018122738043,0.0009658174505892597,0.0008814437348437917,0.0003738833978878329,0.0002960624968572566,9.088301678769336e-05,0.00025535980967999095,0.0002470644616376966,0.00012481337431236296,9.959752453316831e-05,5.098462117103693e-06,4.234908858986346e-06,2.525961717092386e-05,6.102783077783332e-05,5.9241069554562756e-05,2.5741248780582865e-05,2.0380930065398735e-05,4.663763745835782e-07,5.157458803115982e-06,1.034641114148918e-05,9.202865671581196e-06,1.2821216404376978e-06,4.1800452808669607e-07,0.04045140433244184
46.150000000000006,0.004408587666123892,0.0006616869566984477,0.0035481807654118755,0.002590597090926971,0.0002527614051233548,0.0009640274254156671,0.0008787411301201628,0.0003715313820146707,0.000294094533976483,9.0259792292009e-05,0.00025498764979628864,0.00024636234326006623,0.00012402982263717003,9.893489953333791e-05,5.051140978650971e-06,4.194604018763389e-06,2.5079525435760106e-05,6.094606789383412e-05,5.907668323128954e-05,2.5579794895662158e-05,2.024536052351167e-05,4.620568011504389e-07,5.1203076384173584e-06,1.0332888904760458e-05,9.177604404888306e-06,1.2740750471755722e-06,4.148797637375816e-07,0.04033132675463226
46.2,0.00440420096747121,0.0006609726739588602,0.0035385700248497364,0.002581450537326349,0.00025133540848680465,0.0009622357614129438,0.0008760434690005593,0.0003691951107666552,0.00029214041203540973,8.964246997227662e-05,0.0002546142186905459,0.00024566090325131595,0.0001232514428632159,9.827689596981998e-05,5.004292360558836e-06,4.154710200399451e-06,2.490111745821767e-05,6.0863947833884896e-05,5.8912409715704405e-05,2.5419402483215042e-05,2.011073452379285e-05,4.57776093259125e-07,5.0834919249825434e-06,1.0319292398758122e-05,9.152334773591596e-06,1.2660751155851393e-06,4.117793761773426e-07,0.04021171584272728
46.25,0.004399815971210737,0.0006602690822722497,0.003528982688431532,0.0025723347107523675,0.000249923708281358,0.0009604425043174092,0.000873350777859887,0.00036687447440161993,0.00029020002985331893,8.903100546880267e-05,0.0002542395314427932,0.00024496015534267477,0.00012247820024802018,9.762348091756709e-05,4.95791122467081e-06,4.115222941192222e-06,2.4724380764459543e-05,6.078147425361138e-05,5.87482527366244e-05,2.526006433396178e-05,1.9977045182725165e-05,4.535323893498927e-07,5.0470118551031775e-06,1.0305619076080052e-05,9.127050463731553e-06,1.2581205381741521e-06,4.0870552613337395e-07,0.040092569414661536
46.300000000000004,0.004395432685712231,0.0006595760675160791,0.0035194187273085097,0.0025632495304698947,0.0002485261910759634,0.0009586476995971227,0.000870663082642003,0.00036456936395350066,0.00028827328700192426,8.842535464709597e-05,0.0002538636031002781,0.0002442601131053141,0.00012171006027441182,9.697462168167392e-05,4.9119925898290494e-06,4.076137829738257e-06,2.4549302941054693e-05,6.069865080615071e-05,5.858421598001909e-05,2.510177326916489e-05,1.9844285641121546e-05,4.4932413173981483e-07,5.010868094609939e-06,1.0291867213530433e-05,9.101746947552053e-06,1.2502120249691424e-06,4.056595076783754e-07,0.03997388531015344
46.35,0.004391051119316993,0.0006588935163955793,0.003509878112435983,0.0025541949157419225,0.00024714274409011944,0.0009568513924514051,0.0008679804088630046,0.00036227967122698374,0.00028636008379985946,8.782547359806405e-05,0.0002534864486761944,0.0002435607899512482,0.00012094698864929243,9.633028579593254e-05,4.866531531193338e-06,4.037450505311424e-06,2.437587163511886e-05,6.061548114172891e-05,5.842030308920952e-05,2.4944522150466548e-05,1.9712449077357752e-05,4.451502366941612e-07,4.9750615964613204e-06,1.0278036057701215e-05,9.076421783254835e-06,1.2423522758039543e-06,4.026416321219295e-07,0.03985566139213092
46.400000000000006,0.0043866712803378805,0.0006582213164395069,0.0035003608145754424,0.0025451707858318426,0.00024577325519264004,0.0009550536278103931,0.0008653027816145079,0.0003600052887921846,0.0002844603213072012,8.723131863818225e-05,0.0002531080831484402,0.00024286219913423787,0.00012018895130240081,9.569044102139266e-05,4.821523179568627e-06,3.999156657249268e-06,2.4204074554444887e-05,6.0531968907259194e-05,5.825651766518824e-05,2.478830389015043e-05,1.958152872125853e-05,4.4101021399541023e-07,4.939593398602115e-06,1.0264125915476978e-05,9.051074793813048e-06,1.234545090721538e-06,3.9965168784088337e-07,0.03973789554767676
46.45,0.004382293177059337,0.0006575593559959128,0.003490866804296682,0.0025361770600057227,0.00024441761290038786,0.0009532544503346354,0.0008626302255669225,0.00035774610997936404,0.0002825739013200336,8.66428463096384e-05,0.0002527285214584064,0.00024216435375069986,0.00011943591438508176,9.505505534492903e-05,4.7769627207411645e-06,3.961252024347302e-06,2.4033899467622798e-05,6.0448117745960674e-05,5.8092863267057426e-05,2.46331114612227e-05,1.9451517867823633e-05,4.369041869595864e-07,4.90446441797582e-06,1.0250138183635863e-05,9.025708114053941e-06,1.2267938934777213e-06,3.966897035037525e-07,0.039620585688038196
46.5,0.004377916817737405,0.0006569075242279168,0.0034813960519798908,0.00252721365753454,0.0002430757063769681,0.0009514539044147218,0.000859962764972713,0.0003555020288736722,0.000280700726365045,8.606001338045096e-05,0.00025234777850979237,0.00024146726674061832,0.00011868784426905596,9.442409697781323e-05,4.7328453948229035e-06,3.9237323942609605e-06,2.3865334204148404e-05,6.03639312969955e-05,5.7929343412574216e-05,2.447893790670975e-05,1.932240988998179e-05,4.328327955533148e-07,4.8696752527144805e-06,1.023607531520095e-05,9.000326103033174e-06,1.219100338641665e-06,3.937565825354676e-07,0.03950372974745452
46.550000000000004,0.004373542210599751,0.0006562657111094923,0.0034719485278177495,0.0025182804976964087,0.0002417474254313901,0.0009496520341709488,0.0008573004236696546,0.000353272940309929,0.000278840699694165,8.548277684456313e-05,0.0002519658691674508,0.0002407709508884612,0.00011794470754519367,9.379753435429239e-05,4.6891664956042285e-06,3.8865936029152314e-06,2.3698366654520936e-05,6.027941319512254e-05,5.776596157878719e-05,2.432577634761013e-05,1.9194198249611402e-05,4.2879701709424476e-07,4.835226003946874e-06,1.0221940723907957e-05,8.974935126885014e-06,1.211463816828372e-06,3.908542347836153e-07,0.039387325681012435
46.6,0.004369169363845692,0.0006556338074212594,0.0034625242018175113,0.00250937749977878,0.00024043266051669427,0.0009478488834530213,0.0008546432250840795,0.0003510587398674364,0.0002769937252792375,8.49110939219126e-05,0.00025158280825626,0.0002400754188240998,0.00011720647102229115,9.317533613017369e-05,4.645921369914828e-06,3.849831533921806e-06,2.3532984770329322e-05,6.019456707036483e-05,5.7602721202741524e-05,2.417361998900886e-05,1.9066876506159696e-05,4.247979791234645e-07,4.801116127406584e-06,1.0207738631866798e-05,8.949543225195981e-06,1.2038821511871335e-06,3.8798509672580323e-07,0.03927137146190546
46.650000000000006,0.004364798285646207,0.0006550117047462862,0.003453123043803064,0.0025005045830806152,0.00023913130272854412,0.000946044495839786,0.0008519911922341113,0.00034885932386482084,0.0002751597078067278,8.434492205847657e-05,0.00025119861056002355,0.00023938068302373073,0.00011647310172584908,9.255747118141398e-05,4.603105416992534e-06,3.8134421180035883e-06,2.3369176564327062e-05,6.010939654768758e-05,5.743962568222592e-05,2.4022462123962586e-05,1.8940438322324683e-05,4.208368318552802e-07,4.767344323176382e-06,1.0193473868960385e-05,8.92415968090921e-06,1.1963529704643635e-06,3.8515126169977087e-07,0.03915586507833619
46.7,0.004360428984143966,0.0006543992954659005,0.0034437450234169947,0.0024916616669145497,0.00023784324380378833,0.0009442389146390014,0.000849344347732894,0.0003466745893549116,0.0002733385526724696,8.378421892629446e-05,0.00025081329082039675,0.00023868675581080213,0.00011574456689685541,9.194390860271673e-05,4.560714087860164e-06,3.7774213324265725e-06,2.320693011049658e-05,6.002390524668376e-05,5.727667837653209e-05,2.3872296134888165e-05,1.8814877466428608e-05,4.1691470062447916e-07,4.733908469600381e-06,1.0179151635504295e-05,8.898794519349465e-06,1.1888749280901201e-06,3.8235364320102756e-07,0.03904080453027302
46.75,0.0043560614674533525,0.0006537964727555086,0.0034343901101226296,0.002482848670609022,0.00023656837611898789,0.0009424321828871384,0.0008467027137918068,0.0003445044341196476,0.0002715301659764444,8.322894242346641e-05,0.0002504268637358396,0.0002379936493569413,0.00011502083399056971,9.133461770613362e-05,4.5187428847100895e-06,3.741765200438851e-06,2.3046233544102893e-05,5.993809678126339e-05,5.711388260719481e-05,2.3723115492325752e-05,1.8690187811296346e-05,4.130326930497046e-07,4.700805604781323e-06,1.0164777241972327e-05,8.873457965867748e-06,1.181448248426933e-06,3.7959156564557885e-07,0.03892618782640548
46.800000000000004,0.004351695743660482,0.0006532031305804251,0.003425058273206071,0.0024740655135103906,0.0002353065926889139,0.0009406243433492144,0.0008440663122236713,0.0003423487566650187,0.000269734454517599,8.267905067412997e-05,0.00025003934396059603,0.0002373013756828859,0.00011430187067531168,9.072956801967312e-05,4.477187360296559e-06,3.7064697907167604e-06,2.2887075061737854e-05,5.985197475934382e-05,5.695124165868226e-05,2.3574913751096565e-05,1.8566363329650296e-05,4.091919157665116e-07,4.668031956322704e-06,1.0150355841010574e-05,8.848159893709778e-06,1.1740744766486422e-06,3.768629628008421e-07,0.03881201298155815
46.85,0.004347331820823229,0.000652619163691712,0.0034157494817782263,0.0024653121149850322,0.00023405778716501486,0.0009388154385186608,0.0008414351644459502,0.00034020745621603904,0.00026795132578869886,8.213450202841458e-05,0.00024965074610369865,0.00023660994665941745,0.0001135876448312528,9.012872928591513e-05,4.43604311733562e-06,3.6715312168180272e-06,2.272944292135561e-05,5.9765542782537653e-05,5.678875877900733e-05,2.3427684544022552e-05,1.8443398086229938e-05,4.0539345523321267e-07,4.63558301723868e-06,1.0135892167413945e-05,8.822909293995157e-06,1.1667555077705629e-06,3.7416508373900917e-07,0.038698278014458444
46.900000000000006,0.004342969706971247,0.0006520444676220253,0.00340646370477681,0.0024565883944214053,0.00023282185383385195,0.0009370055106172173,0.0008388092914839302,0.0003380804327117492,0.0002661806879712141,8.159525506237349e-05,0.0002492610847279986,0.00023591937400829608,0.00011287812454921027,8.953207146063087e-05,4.395305807912479e-06,3.6369456366417653e-06,2.257332544229995e-05,5.9678804445835954e-05,5.662643718023458e-05,2.3281421573514568e-05,1.8321286227030504e-05,4.0163829013378047e-07,4.603453663395577e-06,1.0121390301196073e-05,8.797713798182185e-06,1.1594922335208393e-06,3.7149537641571315e-07,0.0385849809455852
46.95,0.004338609410105993,0.000651478938681474,0.0033972009109683576,0.002447894271232111,0.00023159868761550784,0.0009351946015948631,0.0008361887139739008,0.00033596758680025406,0.0002644224499302449,8.106126857789555e-05,0.00024887037434922083,0.00023522966930319874,0.0001121732781294457,8.893956471141019e-05,4.35497113289635e-06,3.6027092518953617e-06,2.2418711005325167e-05,5.959176333728506e-05,5.6464280038863355e-05,2.313611860145937e-05,1.820002196622057e-05,3.9792713725975584e-07,4.5716383056044045e-06,1.0106853467396019e-05,8.772579280133368e-06,1.1522835116184348e-06,3.688521355432876e-07,0.038472119795109574
47.0,0.00433425093820075,0.0006509224739534867,0.0033879610689502055,0.002439229664855916,0.00023038818406196428,0.000933382753129772,0.0008335734521663161,0.00033386881983378834,0.00026267652120947775,8.053250160259486e-05,0.0002484786294350429,0.00023454084397065775,0.0001114730740804657,8.835117941629383e-05,4.315034841362524e-06,3.5688183075680123e-06,2.2265588052610822e-05,5.950442303765559e-05,5.6302290496073e-05,2.2991769437934144e-05,1.8079599571431407e-05,3.942602797467091e-07,4.540131067665676e-06,1.0092283883955295e-05,8.747509559985116e-06,1.1451261435472112e-06,3.662346186146718e-07,0.0383596925812679
47.050000000000004,0.004329894299200652,0.000650374971290689,0.0033787441471524746,0.0024305944947597686,0.00022919023935545336,0.0009315700066283017,0.0008309635259289498,0.00033178403386381557,0.00026094281202617916,8.00089133896807e-05,0.00024808586440419877,0.00023385290929100195,0.00011077748111782691,8.77668861624127e-05,4.275492730021706e-06,3.5352690914109495e-06,2.2113945087771924e-05,5.941678712010382e-05,5.6140471657824757e-05,2.2848367929349008e-05,1.79600133482076e-05,3.9063745042501077e-07,4.508925980359968e-06,1.0077682666048665e-05,8.722506225687881e-06,1.1380159070686026e-06,3.6364261020244906e-07,0.03824769731945933
47.1,0.0043255395010227075,0.0006498363293107913,0.0033695501138400435,0.0024219886804407896,0.00022800475030678143,0.0009297564032250102,0.0008283589547500388,0.00032971313163615877,0.00025922123326622433,7.949046341780722e-05,0.00024769209362560606,0.00023316587639929924,0.00011008646816294446,8.718665574463337e-05,4.236340642656484e-06,3.5020579334242327e-06,2.1963770675865294e-05,5.932885914982574e-05,5.5978826594822055e-05,2.2705907946654577e-05,1.7841257624459933e-05,3.8705781922469243e-07,4.478017180631414e-06,1.0063049791882372e-05,8.697568580740216e-06,1.1309489895251926e-06,3.6107569997921505e-07,0.038136132022122085
47.150000000000006,0.00432118655155582,0.0006493064473924847,0.003360378937114495,0.002413412141428235,0.0002268316143536246,0.0009279419837826999,0.0008257597577414114,0.00032765601658615916,0.0002575116964791574,7.897711139090281e-05,0.00024729733141751604,0.00023247975628629952,0.00010940000434190311,8.661045916420905e-05,4.197574469564781e-06,3.4691812053499755e-06,2.1815053443392663e-05,5.92406426837054e-05,5.581735834233915e-05,2.2564383374254146e-05,1.7723326735767222e-05,3.8352008268648655e-07,4.447399105049539e-06,1.0048384131420445e-05,8.672693718899399e-06,1.1239230754787611e-06,3.585326723783073e-07,0.03802499469942351
47.2,0.004316835458660821,0.00064878522567135,0.003351230584916075,0.0024048647972854573,0.00022567072955880066,0.0009261267888924917,0.0008231659536416102,0.00032561259283386986,0.0002558141138732899,7.846881723798106e-05,0.00024690159204668755,0.00023179455979938015,0.00010871805898427334,8.6038267627438e-05,4.159190147010349e-06,3.4366353201720524e-06,2.166778207830167e-05,5.9152141269960105e-05,5.5656069899936456e-05,2.2423788100227475e-05,1.760621501233321e-05,3.8002261626782017e-07,4.417066667051e-06,1.0033683535992082e-05,8.647876719203072e-06,1.1169377426152618e-06,3.5601133149889196e-07,0.03791428336090307
47.25,0.004312486230170482,0.0006482725650357743,0.003342105025025616,0.0023963465676118227,0.00022452199460851313,0.0009243108588739239,0.0008205775608189967,0.0003235827651792762,0.00025412839831082936,7.796554111293181e-05,0.00024650488972758245,0.00023111029764349088,0.00010804060162192967,8.547005254432705e-05,4.121183656680048e-06,3.4044167316220718e-06,2.1521945329984546e-05,5.9063358447785065e-05,5.54949642310867e-05,2.2284116008405477e-05,1.748991676831807e-05,3.7656363916495733e-07,4.3870154084240404e-06,1.0018944983471294e-05,8.623110948096827e-06,1.1099941382968995e-06,3.535088692566786e-07,0.037803996018029605
47.300000000000004,0.00430813887388955,0.0006477683671228798,0.0033330022250664675,0.002387857372044628,0.00022338530881057188,0.0009224942337750804,0.0008179945972748486,0.0003215664390975496,0.00025245446330304463,7.74672433942942e-05,0.0002461072386215841,0.0002304269803821005,0.00010736760198787372,8.490578552726232e-05,4.083551025147979e-06,3.3725219336916576e-06,2.1377532009275184e-05,5.897429774700159e-05,5.5334044262743037e-05,2.214536097273945e-05,1.737442629413953e-05,3.7314134462779845e-07,4.357241616949925e-06,1.0004164770864427e-05,8.598388450236758e-06,1.103094023647172e-06,3.5102263485842237e-07,0.037694130687234255
47.35,0.004303793397594766,0.0006472725343144622,0.0033239221525064124,0.0023793971302609926,0.00022226057209258956,0.0009206769533727442,0.0008154170806464446,0.0003195635207343315,0.00025079222300546447,7.69738846850116e-05,0.00024570865283623746,0.0002297446184381442,0.00010669903001506098,8.434543838968617e-05,4.046288323346326e-06,3.340947460150919e-06,2.123453098844432e-05,5.8884962687712595e-05,5.517331288488371e-05,2.200751685428644e-05,1.7259737852179707e-05,3.697539622281056e-07,4.327742403979875e-06,9.989338743804324e-06,8.573700405760046e-06,1.0962385099399605e-06,3.4855097302943314e-07,0.0375846853928599
47.400000000000006,0.004299449809034895,0.00064678496973294,0.0033148647746595603,0.0023709657619797207,0.00022114768500015278,0.0009188590571725754,0.0008128450282101337,0.0003175739169010451,0.0002491415922131075,7.648542581216801e-05,0.00024530914642451024,0.0002290632220949703,0.0001060348558352304,8.378898314477972e-05,4.0093916660427685e-06,3.3096898840729905e-06,2.1092931201192298e-05,5.879535677996948e-05,5.5012772950070155e-05,2.1870577500992735e-05,1.7145845676150983e-05,3.663997514424424e-07,4.2985157379087006e-06,9.974462550700356e-06,8.549037629402958e-06,1.0894271567058583e-06,3.460937471122768e-07,0.03747565816979775
47.45,0.0042951081159307465,0.0006463055772373144,0.0033058300586882496,0.002362563186963161,0.00022004654869497243,0.0009170405844093176,0.0008102784568843971,0.00031559753507024146,0.000247502486355749,7.600182782670787e-05,0.000244908733384076,0.0002283828014972888,0.0001053750497777393,8.323639200415296e-05,3.9728572113245225e-06,3.27874581736468e-06,2.09527216426394e-05,5.870548352345485e-05,5.485242727305684e-05,2.1734536750308204e-05,1.7032743974177835e-05,3.6307696866529595e-07,4.269560431896784e-06,9.95953190816456e-06,8.52439108559014e-06,1.0826580361026581e-06,3.4365229796922566e-07,0.03736704706591159
47.5,0.004290768325975202,0.0006458342614191403,0.0032968179716049185,0.00235418932501903,0.0002189570649530092,0.0009152215740470254,0.0008077173832328921,0.0003136342833709712,0.00024587482149321697,7.552305200313792e-05,0.0002445074276566173,0.0002277033666521187,0.00010471958236840082,8.268763737654011e-05,3.9366811600887625e-06,3.248111910303014e-06,2.0813891369312334e-05,5.861534640718445e-05,5.469227863048807e-05,2.159938843451038e-05,1.6920426935449766e-05,3.597838679203041e-07,4.240876086666669e-06,9.944542863836186e-06,8.499752393326258e-06,1.0759287213937901e-06,3.4122886202945927e-07,0.03725885014430248
47.550000000000004,0.004286430446833241,0.0006453709275985077,0.0032878284802739786,0.0023458440960022276,0.00021787913616257864,0.000913402064779319,0.0008051618234674883,0.00031168407058418905,0.00024425851431072413,7.50490598392129e-05,0.0002441052431271495,0.00022702492742973624,0.00010406842432832608,8.214269186650198e-05,3.900859755539475e-06,3.217784851077713e-06,2.067642949912656e-05,5.8524948909232004e-05,5.453232976071468e-05,2.1465126388471593e-05,1.680888874010781e-05,3.565187704165492e-07,4.2124629916292955e-06,9.929492042861763e-06,8.475114295300049e-06,1.0692375345609377e-06,3.3882573294840394e-07,0.03715106548529706
47.6,0.004282094486141969,0.0006449154818200346,0.003278861551413678,0.002337527419816633,0.00021681266532243474,0.0009115820950296621,0.000802611793451289,0.0003097468061381881,0.00024265348211423177,7.457981305560471e-05,0.00024370219362336535,0.0002263474935646229,0.00010342154657277052,8.160152827313487e-05,3.865389282690602e-06,3.187761365339471e-06,2.0540325211363098e-05,5.84342944964793e-05,5.437258336375725e-05,2.1331744459468484e-05,1.669812357185045e-05,3.532801926333626e-07,4.184321989844429e-06,9.914376865052186e-06,8.450471067109648e-06,1.0625843818580524e-06,3.3644455426017264e-07,0.03704369118811678
47.650000000000006,0.004277760451510636,0.0006444678308488705,0.0032699171515979397,0.002329239216416871,0.0002157575560398312,0.0009097617029516615,0.0008000673087016377,0.00030782240010406085,0.00024105964282584465,7.411527359555507e-05,0.00024329829291499808,0.00022567107465641244,0.0001027789202099832,8.106411958878501e-05,3.830266067875332e-06,3.1580382157539172e-06,2.0405567746638618e-05,5.8343386624393166e-05,5.421304210143538e-05,2.119923651852092e-05,1.6588125632595806e-05,3.5006699339007186e-07,4.156454314264134e-06,9.899195721124437e-06,8.425818845089248e-06,1.055970925472319e-06,3.3408603947465506e-07,0.03693672537234912
47.7,0.004273428350520674,0.0006440278821667116,0.0032609952472582096,0.002320979405810074,0.00021471371252856455,0.0009079409264293926,0.0007975283843931162,0.00030591076319119357,0.00023947691497924116,7.365540362451319e-05,0.00024289355471320532,0.00022499568017083876,0.00010214051654006159,8.053043899777065e-05,3.7954864782615864e-06,3.128612201561278e-06,2.0272146406868188e-05,5.825222873683015e-05,5.405370859767479e-05,2.1067596472662308e-05,1.6478889158423526e-05,3.4687849549497306e-07,4.128861404234999e-06,9.883948098418632e-06,8.401155855016296e-06,1.0494001201607618e-06,3.317502060347031e-07,0.03683016617921118
47.75,0.004269098190725714,0.0006435955439678266,0.003252095804685273,0.0023127479080576113,0.00021368103960699533,0.0009061198030777435,0.0007949950353605246,0.00030401180674278637,0.00023790521771513236,7.320016552975725e-05,0.00024248799266997107,0.00022432131944068187,0.00010150630705380907,8.000045987510929e-05,3.761046921373454e-06,3.0994801581415294e-06,2.014005055521908e-05,5.8160824265868124e-05,5.389458543899397e-05,2.0936818277488256e-05,1.637040843594623e-05,3.4371454303549895e-07,4.1015447122547045e-06,9.868634649006187e-06,8.376482529034735e-06,1.0428752053060825e-06,3.294369804683158e-07,0.03672401177224083
47.800000000000004,0.004264769979651615,0.0006431707251550947,0.003243218790031074,0.0023045446432768094,0.00021265944269605126,0.0009042983702427839,0.000792467276101851,0.0003021254427314047,0.0002363444707767554,7.274952192000139e-05,0.0002420816203775271,0.00022364800166671417,0.0001008762634315975,7.947415578525216e-05,3.726943844618607e-06,3.070638956585059e-06,2.0009269616055228e-05,5.8069176631663515e-05,5.373567517516331e-05,2.0806895949311632e-05,1.626267781823335e-05,3.4057546816176404e-07,4.074505511433442e-06,9.85325719607598e-06,8.351801504246882e-06,1.0363984438178303e-06,3.2714686309347587e-07,0.03661826033698346
47.85,0.004260443724796495,0.0006427533353360544,0.003234364169310526,0.0022963695316426534,0.00021164882781721193,0.0009024766650021561,0.0007899451207812287,0.00030025158375456,0.00023479459450539853,7.230343562498795e-05,0.00024167445136779288,0.00022297573591864597,0.00010025035754223392,7.895150048082509e-05,3.69317373482156e-06,3.0420855032687035e-06,1.9879793074871444e-05,5.7977289242331174e-05,5.357698032001993e-05,2.0677823576267278e-05,1.6155691739428423e-05,3.374619718898924e-07,4.0477447139765435e-06,9.83781867776068e-06,8.327117503165284e-06,1.0299702289560832e-06,3.2488130117762407e-07,0.03651291007961941
47.900000000000006,0.004256119433630755,0.0006423432848189639,0.0032255319084032942,0.0022882224933894594,0.00021064910159047362,0.000900654724165483,0.0007874285832318756,0.0002983901430303166,0.0002332555098359556,7.186186969506463e-05,0.0002412664991118331,0.00022230453113606912,9.962856144183054e-05,7.843246790137505e-05,3.6597331177626367e-06,3.013816739437039e-06,1.9751610478216743e-05,5.7885165493843156e-05,5.3418503352412305e-05,2.0549595327760046e-05,1.6049444727265043e-05,3.3437496439469274e-07,4.0212627102963645e-06,9.822323030965453e-06,8.302437102985198e-06,1.023589128481218e-06,3.226425509331109e-07,0.036407959224842384
