energy_transfer_bin_left_keV,energy_transfer_bin_right_keV,energy_transfer_bin_center_keV,energy_transfer_bin_width_keV,Volume2_counts,Volume3_counts,Volume2_normalized_counts,Volume3_normalized_counts
485.21901832743754,488.4975099074805,486.85826411745904,3.278491580042953,73,75,0.002707012274261134,0.0008334351976352665
488.4975099074805,491.7760014875234,490.13675569750194,3.278491580042896,75,82,0.002781176994103905,0.0009112224827478914
491.7760014875234,495.05449306756634,493.41524727754484,3.278491580042953,76,80,0.00281825935402529,0.0008889975441442843
495.05449306756634,498.33298464760924,496.6937388575878,3.278491580042896,73,87,0.002707012274261134,0.0009667848292569092
498.33298464760924,501.6114762276522,499.97223043763074,3.278491580042953,59,63,0.0021878592353617382,0.0007000855660136239
501.6114762276522,504.8899678076951,503.25072201767364,3.278491580042896,71,70,0.002632847554418363,0.0007778728511262488
504.8899678076951,508.168459387738,506.52921359771653,3.278491580042896,70,59,0.002595765194496978,0.0006556356888064097
508.168459387738,511.44695096778094,509.80770517775943,3.278491580042953,56,61,0.0020766121555975824,0.0006778606274100168
511.44695096778094,514.7254425478238,513.0861967578023,3.278491580042896,66,52,0.002447435754811436,0.0005778484036937848
514.7254425478238,518.0039341278667,516.3646883378453,3.278491580042896,54,67,0.0020024474357548112,0.0007445354432208381
518.0039341278667,521.2824257079097,519.6431799178882,3.27849158004301,54,55,0.0020024474357548112,0.0006111858115991955
521.2824257079097,524.5609172879526,522.9216714979311,3.278491580042896,36,73,0.0013349649571698743,0.0008112102590316594
524.5609172879526,527.8394088679955,526.2001630779741,3.278491580042896,52,49,0.0019282827159120407,0.0005445109957883742
527.8394088679955,531.1179004480384,529.4786546580169,3.278491580042896,47,48,0.0017428709163051137,0.0005333985264865706
531.1179004480384,534.3963920280813,532.7571462380599,3.278491580042896,57,50,0.0021136945155189675,0.0005556234650901777
534.3963920280813,537.6748836081243,536.0356378181028,3.27849158004301,43,63,0.001594541476619572,0.0007000855660136239
537.6748836081243,540.9533751881672,539.3141293981457,3.278491580042896,42,52,0.0015574591166981867,0.0005778484036937848
540.9533751881672,544.2318667682101,542.5926209781887,3.278491580042896,28,50,0.0010383060777987912,0.0005556234650901777
544.2318667682101,547.510358348253,545.8711125582315,3.278491580042896,31,31,0.0011495531575629473,0.0003444865483559102
547.510358348253,550.7888499282959,549.1496041382745,3.278491580042896,21,38,0.0007787295583490933,0.00042227383346853505
550.7888499282959,554.0673415083389,552.4280957183174,3.27849158004301,19,29,0.0007045648385063225,0.0003222616097523031
554.0673415083389,557.3458330883818,555.7065872983603,3.278491580042896,16,10,0.0005933177587421663,0.00011112469301803554
557.3458330883818,560.6243246684247,558.9850788784033,3.278491580042896,11,6,0.00040790595913523935,6.667481581082133e-05
560.6243246684247,563.9028162484676,562.2635704584461,3.278491580042896,4,6,0.00014832943968554158,6.667481581082133e-05
563.9028162484676,567.1813078285105,565.5420620384891,3.278491580042896,7,3,0.0002595765194496978,3.3337407905410664e-05
567.1813078285105,570.4597994085535,568.820553618532,3.27849158004301,7,6,0.0002595765194496978,6.667481581082133e-05
570.4597994085535,573.7382909885964,572.0990451985749,3.278491580042896,5,2,0.000185411799606927,2.2224938603607108e-05
573.7382909885964,577.0167825686393,575.3775367786179,3.278491580042896,3,2,0.00011124707976415619,2.2224938603607108e-05
577.0167825686393,580.2952741486822,578.6560283586607,3.278491580042896,2,4,7.416471984277079e-05,4.4449877207214217e-05
580.2952741486822,583.5737657287252,581.9345199387037,3.27849158004301,6,3,0.00022249415952831238,3.3337407905410664e-05
583.5737657287252,586.8522573087681,585.2130115187467,3.278491580042896,0,1,0.0,1.1112469301803554e-05
586.8522573087681,590.130748888811,588.4915030987895,3.278491580042896,0,1,0.0,1.1112469301803554e-05
590.130748888811,593.4092404688539,591.7699946788325,3.278491580042896,0,0,0.0,0.0
593.4092404688539,596.6877320488968,595.0484862588753,3.278491580042896,1,2,3.7082359921385395e-05,2.2224938603607108e-05
596.6877320488968,599.9662236289398,598.3269778389183,3.27849158004301,2,0,7.416471984277079e-05,0.0
599.9662236289398,603.2447152089827,601.6054694189613,3.278491580042896,1,1,3.7082359921385395e-05,1.1112469301803554e-05
603.2447152089827,606.5232067890256,604.8839609990041,3.278491580042896,0,0,0.0,0.0
606.5232067890256,609.8016983690685,608.1624525790471,3.278491580042896,1,3,3.7082359921385395e-05,3.3337407905410664e-05
609.8016983690685,613.0801899491114,611.4409441590899,3.278491580042896,3,0,0.00011124707976415619,0.0
613.0801899491114,616.3586815291544,614.7194357391329,3.27849158004301,1,1,3.7082359921385395e-05,1.1112469301803554e-05
616.3586815291544,619.6371731091973,617.9979273191759,3.278491580042896,4,0,0.00014832943968554158,0.0
619.6371731091973,622.9156646892402,621.2764188992187,3.278491580042896,0,1,0.0,1.1112469301803554e-05
622.9156646892402,626.1941562692831,624.5549104792617,3.278491580042896,1,2,3.7082359921385395e-05,2.2224938603607108e-05
626.1941562692831,629.472647849326,627.8334020593045,3.278491580042896,0,4,0.0,4.4449877207214217e-05
629.472647849326,632.751139429369,631.1118936393475,3.27849158004301,2,1,7.416471984277079e-05,1.1112469301803554e-05
632.751139429369,636.0296310094119,634.3903852193905,3.278491580042896,1,5,3.7082359921385395e-05,5.556234650901777e-05
636.0296310094119,639.3081225894548,637.6688767994333,3.278491580042896,2,6,7.416471984277079e-05,6.667481581082133e-05
639.3081225894548,642.5866141694977,640.9473683794763,3.278491580042896,1,7,3.7082359921385395e-05,7.778728511262488e-05
642.5866141694977,645.8651057495407,644.2258599595192,3.27849158004301,3,2,0.00011124707976415619,2.2224938603607108e-05
645.8651057495407,649.1435973295836,647.5043515395621,3.278491580042896,2,4,7.416471984277079e-05,4.4449877207214217e-05
649.1435973295836,652.4220889096265,650.7828431196051,3.278491580042896,2,1,7.416471984277079e-05,1.1112469301803554e-05
652.4220889096265,655.7005804896694,654.0613346996479,3.278491580042896,0,1,0.0,1.1112469301803554e-05
