event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,energy_transfer_E0_minus_Eprime_keV
588297,3,3,22,2013,662.0,244.6681334107331,417.3318665892669
588329,3,3,22,2013,662.0,410.7471266649548,251.2528733350452
588333,3,3,22,2013,662.0,554.5199590483941,107.48004095160593
588347,3,3,22,2013,662.0,193.13596527451222,468.8640347254878
588353,3,3,22,2013,662.0,436.18492888864137,225.81507111135863
588364,2,2,22,2013,662.0,276.87999958564956,385.12000041435044
588370,3,3,22,2013,662.0,429.86136760455406,232.13863239544594
588374,3,3,22,2013,662.0,574.2534990552068,87.74650094479318
588384,3,3,22,2013,662.0,556.0107562945173,105.98924370548275
588393,3,3,22,2013,662.0,547.9388342716969,114.06116572830308
588397,3,3,22,2013,662.0,393.36781327941486,268.63218672058514
588411,3,3,22,2013,662.0,588.1194954696741,73.88050453032588
588412,3,3,22,2013,662.0,193.02015821288342,468.9798417871166
588426,2,2,22,2013,662.0,395.6603808666489,266.3396191333511
588432,4,2,22,2013,662.0,187.3671191791177,474.6328808208823
588437,3,3,22,2013,662.0,490.10008836244054,171.89991163755946
588442,3,3,22,2013,662.0,496.98965238196365,165.01034761803635
588449,3,3,22,2013,662.0,569.7227209920778,92.27727900792217
588451,3,3,22,2013,662.0,601.7509796401072,60.249020359892825
588467,3,3,22,2013,662.0,196.65941423170327,465.3405857682967
588479,3,3,22,2013,662.0,651.8203574628599,10.179642537140126
588479,5,2,22,2013,662.0,486.50074133430934,175.49925866569066
588481,3,3,22,2013,662.0,206.94248886214243,455.05751113785755
588481,4,3,22,2013,662.0,178.51305061424537,483.48694938575466
588489,3,3,22,2013,662.0,560.9850397570588,101.01496024294124
588494,3,3,22,2013,662.0,526.6385449006079,135.36145509939206
588498,3,3,22,2013,662.0,368.4173050378732,293.5826949621268
588499,2,2,22,2013,662.0,413.36299955159365,248.63700044840635
588505,3,3,22,2013,662.0,446.4153482365138,215.5846517634862
588507,3,3,22,2013,662.0,594.305992145986,67.69400785401399
588520,3,3,22,2013,662.0,594.8187630278951,67.1812369721049
588528,4,2,22,2013,662.0,194.17045338559763,467.8295466144024
588530,2,2,22,2013,662.0,255.1336004898248,406.8663995101752
588531,3,3,22,2013,662.0,325.203604684471,336.796395315529
588533,2,2,22,2013,662.0,386.15292851236825,275.84707148763175
588537,3,3,22,2013,662.0,433.55823289455356,228.44176710544644
588537,4,3,22,2013,662.0,255.51047276612826,406.48952723387174
588544,3,3,22,2013,662.0,624.9311393923779,37.06886060762213
588553,2,2,22,2013,662.0,436.6782049414419,225.3217950585581
588556,2,2,22,2013,662.0,463.62764554361587,198.37235445638413
588557,3,3,22,2013,662.0,408.6824913506714,253.3175086493286
588564,9,2,22,2013,662.0,166.49051620661925,495.50948379338075
588570,3,3,22,2013,662.0,615.1390666345914,46.86093336540864
588572,3,3,22,2013,662.0,319.5529884600306,342.4470115399694
588574,3,3,22,2013,662.0,327.2108556266744,334.7891443733256
588600,3,3,22,2013,662.0,281.1600467019454,380.8399532980546
588633,3,3,22,2013,662.0,526.4651581346529,135.53484186534706
588638,3,3,22,2013,662.0,336.4923524191671,325.5076475808329
588639,3,3,22,2013,662.0,296.9729907611676,365.0270092388324
588639,5,2,22,2013,662.0,151.84365238287108,510.1563476171289
588649,3,3,22,2013,662.0,547.017070640132,114.98292935986797
588653,4,2,22,2013,662.0,478.56997914223246,183.43002085776754
588661,3,3,22,2013,662.0,623.0023870230773,38.99761297692271
588664,3,3,22,2013,662.0,347.58238199468656,314.41761800531344
588665,3,3,22,2013,662.0,255.15138212086947,406.84861787913053
588669,3,3,22,2013,662.0,276.80268568670397,385.19731431329603
588690,3,3,22,2013,662.0,568.8447252866649,93.15527471333507
588696,3,3,22,2013,662.0,458.07167831911727,203.92832168088273
588711,3,3,22,2013,662.0,635.6006681623642,26.399331837635827
588711,4,3,22,2013,662.0,601.3963481899212,60.60365181007876
588716,3,3,22,2013,662.0,565.1309149493981,96.86908505060194
588740,3,3,22,2013,662.0,590.9325142262041,71.06748577379585
588748,3,3,22,2013,662.0,535.2583036447678,126.7416963552322
588754,3,3,22,2013,662.0,581.2887664883228,80.71123351167716
588758,3,3,22,2013,662.0,627.7921334558338,34.20786654416622
588763,3,3,22,2013,662.0,357.09166766986766,304.90833233013234
588778,3,3,22,2013,662.0,436.98129390464464,225.01870609535536
588779,3,3,22,2013,662.0,247.589595993186,414.410404006814
588781,3,3,22,2013,662.0,562.7344084297765,99.26559157022348
588786,3,3,22,2013,662.0,263.0966469901582,398.9033530098418
588786,4,3,22,2013,662.0,260.40984719483333,401.59015280516667
588792,2,2,22,2013,662.0,322.8448181984975,339.1551818015025
588795,3,3,22,2013,662.0,437.514209361618,224.485790638382
588810,3,3,22,2013,662.0,542.6548974216254,119.34510257837462
588814,2,2,22,2013,662.0,434.13789044143056,227.86210955856944
588817,3,3,22,2013,662.0,544.2039853636048,117.79601463639517
588832,3,3,22,2013,662.0,315.30793314275576,346.69206685724424
588846,3,3,22,2013,662.0,413.42238646516785,248.57761353483215
588865,3,3,22,2013,662.0,416.91285104609875,245.08714895390125
588867,3,3,22,2013,662.0,201.5343132030528,460.46568679694724
588890,3,3,22,2013,662.0,424.99230491430393,237.00769508569607
588891,3,3,22,2013,662.0,610.1319745953627,51.86802540463725
588898,3,3,22,2013,662.0,419.868323372635,242.13167662736498
588900,3,3,22,2013,662.0,660.7597863937962,1.240213606203838
588906,3,3,22,2013,662.0,204.30050913700603,457.69949086299397
588918,3,3,22,2013,662.0,598.1568021148174,63.843197885182576
588930,3,3,22,2013,662.0,232.92907735523457,429.07092264476546
588930,4,3,22,2013,662.0,204.196032764148,457.80396723585204
588941,3,3,22,2013,662.0,609.4557304800313,52.54426951996868
588976,3,3,22,2013,662.0,458.6750582825807,203.32494171741928
588989,3,3,22,2013,662.0,357.95532971869653,304.04467028130347
589000,3,3,22,2013,662.0,500.0743798508939,161.92562014910612
589000,4,3,22,2013,662.0,265.599943455639,396.400056544361
589002,2,2,22,2013,662.0,258.2652507534465,403.7347492465535
589013,3,3,22,2013,662.0,564.3438391533685,97.65616084663145
589023,3,3,22,2013,662.0,638.7078272781598,23.29217272184019
589035,3,3,22,2013,662.0,435.5912715221753,226.4087284778247
589039,3,3,22,2013,662.0,447.33206236349025,214.66793763650975
589040,3,3,22,2013,662.0,345.3811960185228,316.6188039814772
589040,4,3,22,2013,662.0,181.72803784367485,480.2719621563251
589040,6,2,22,2013,662.0,155.95430127745036,506.0456987225497
589042,3,3,22,2013,662.0,185.42183827394476,476.5781617260552
589046,3,3,22,2013,662.0,346.1781175575934,315.8218824424066
589051,3,3,22,2013,662.0,365.0640115686668,296.9359884313332
589075,3,3,22,2013,662.0,194.65662546031842,467.3433745396816
589080,4,2,22,2013,662.0,600.4354021955161,61.564597804483924
589090,3,3,22,2013,662.0,189.00622577617975,472.99377422382025
589091,3,3,22,2013,662.0,437.86709741676555,224.13290258323445
589091,4,3,22,2013,662.0,316.3490487033227,345.6509512966773
589099,3,3,22,2013,662.0,293.7583170717259,368.2416829282741
589114,2,2,22,2013,662.0,310.87312658995234,351.12687341004766
589119,3,3,22,2013,662.0,643.0886448790578,18.911355120942176
589119,4,3,22,2013,662.0,589.545692154257,72.45430784574296
589130,3,3,22,2013,662.0,296.68219716686184,365.31780283313816
589142,3,3,22,2013,662.0,424.87513672633213,237.12486327366787
589142,4,3,22,2013,662.0,251.85853586615397,410.14146413384606
589149,3,3,22,2013,662.0,219.9190426202668,442.0809573797332
589160,3,3,22,2013,662.0,507.1269764888302,154.87302351116978
589162,3,3,22,2013,662.0,215.25474759629205,446.7452524037079
589162,4,3,22,2013,662.0,212.14501037061194,449.85498962938806
589171,2,2,22,2013,662.0,638.8441898583687,23.155810141631264
589190,3,3,22,2013,662.0,410.23294468034334,251.76705531965666
589207,3,3,22,2013,662.0,237.53678045019097,424.463219549809
589219,3,3,22,2013,662.0,302.28092931148905,359.71907068851095
589236,4,2,22,2013,662.0,220.578929691019,441.42107030898103
589247,3,3,22,2013,662.0,235.57775940363322,426.4222405963668
589272,3,3,22,2013,662.0,225.3837801830152,436.61621981698477
589272,4,3,22,2013,662.0,133.6854670970296,528.3145329029704
589275,3,3,22,2013,662.0,256.33643121165846,405.66356878834154
589275,4,3,22,2013,662.0,180.0530538838407,481.9469461161593
589287,3,3,22,2013,662.0,644.2663797667557,17.733620233244324
589289,3,3,22,2013,662.0,299.08914324331573,362.91085675668427
589292,3,3,22,2013,662.0,511.343923498882,150.65607650111798
589304,3,3,22,2013,662.0,204.67422471944124,457.3257752805588
589310,3,3,22,2013,662.0,505.04188078537413,156.95811921462587
589313,2,2,22,2013,662.0,451.95902648460157,210.04097351539843
589319,3,3,22,2013,662.0,315.1926932112671,346.8073067887329
589319,5,2,22,2013,662.0,153.53567589095817,508.46432410904185
589323,3,3,22,2013,662.0,494.49415827477844,167.50584172522156
589330,3,3,22,2013,662.0,525.9061708619378,136.09382913806223
589348,3,3,22,2013,662.0,574.4246491349882,87.57535086501184
589361,3,3,22,2013,662.0,302.00009745080996,359.99990254919004
589368,4,2,22,2013,662.0,251.14549218878778,410.8545078112122
589370,4,2,22,2013,662.0,257.3736162493964,404.6263837506036
589372,3,3,22,2013,662.0,459.6201798756915,202.37982012430848
589382,3,3,22,2013,662.0,326.60071542665,335.39928457335
589384,3,3,22,2013,662.0,654.6707615473223,7.329238452677714
589398,3,3,22,2013,662.0,603.1393113610238,58.86068863897617
589411,3,3,22,2013,662.0,499.9904646371939,162.0095353628061
589412,4,2,22,2013,662.0,473.1818117454209,188.81818825457913
589422,3,3,22,2013,662.0,186.24113706203784,475.75886293796214
589432,3,3,22,2013,662.0,443.32265809229085,218.67734190770915
589445,3,3,22,2013,662.0,235.0217934335784,426.9782065664216
589458,3,3,22,2013,662.0,395.27976675406813,266.72023324593187
589480,3,3,22,2013,662.0,376.471140308017,285.528859691983
589493,3,3,22,2013,662.0,470.10153596954206,191.89846403045794
589530,3,3,22,2013,662.0,660.9884388372765,1.011561162723524
589537,2,2,22,2013,662.0,391.90792947273576,270.09207052726424
589541,3,3,22,2013,662.0,362.05365424889544,299.94634575110456
589584,3,3,22,2013,662.0,418.7682861027738,243.2317138972262
589584,4,3,22,2013,662.0,183.26786275514144,478.73213724485856
589585,3,3,22,2013,662.0,409.53106823672846,252.46893176327154
589595,3,3,22,2013,662.0,597.7327090387039,64.26729096129611
589615,3,3,22,2013,662.0,279.1303937952486,382.8696062047514
589627,3,3,22,2013,662.0,489.94617776454464,172.05382223545536
589628,4,2,22,2013,662.0,473.82957097645516,188.17042902354484
589646,3,3,22,2013,662.0,209.79891554022393,452.2010844597761
589646,5,2,22,2013,662.0,207.6179289425306,454.3820710574694
589651,3,3,22,2013,662.0,475.4663730473691,186.53362695263093
589651,4,3,22,2013,662.0,449.076988579218,212.92301142078202
589653,3,3,22,2013,662.0,610.2301899671763,51.76981003282367
589657,3,3,22,2013,662.0,515.5525599110945,146.44744008890552
589661,3,3,22,2013,662.0,257.69500914061996,404.30499085938004
589663,3,3,22,2013,662.0,268.60856229233696,393.39143770766304
589668,3,3,22,2013,662.0,218.34926524160832,443.65073475839165
589669,3,3,22,2013,662.0,250.26621371349182,411.7337862865082
589694,3,3,22,2013,662.0,428.6011135553032,233.3988864446968
589701,3,3,22,2013,662.0,575.588065919152,86.41193408084803
589704,3,3,22,2013,662.0,627.295784308477,34.70421569152302
589711,2,2,22,2013,662.0,351.28793024398203,310.71206975601797
589715,3,3,22,2013,662.0,551.8181882028111,110.18181179718886
589718,3,3,22,2013,662.0,573.19934565812,88.80065434187998
589724,3,3,22,2013,662.0,363.0608040193122,298.9391959806878
589735,2,2,22,2013,662.0,546.3780372214051,115.62196277859493
589745,3,3,22,2013,662.0,473.3695520573308,188.6304479426692
589751,3,3,22,2013,662.0,221.27365063880447,440.7263493611955
589752,3,3,22,2013,662.0,613.6883794864292,48.3116205135708
589767,2,2,22,2013,662.0,593.7023155127544,68.29768448724565
589767,3,2,22,2013,662.0,248.07176797010925,413.92823202989075
589777,3,3,22,2013,662.0,292.84473894963173,369.15526105036827
589778,2,2,22,2013,662.0,517.7544543445805,144.2455456554195
589797,3,3,22,2013,662.0,243.73451629373338,418.26548370626665
589801,2,2,22,2013,662.0,533.1323754019422,128.86762459805777
589809,3,3,22,2013,662.0,241.77925371575898,420.22074628424105
589811,3,3,22,2013,662.0,433.9385069638829,228.0614930361171
589820,3,3,22,2013,662.0,349.26163315116867,312.73836684883133
589858,4,2,22,2013,662.0,623.8954732035754,38.10452679642458
589871,3,3,22,2013,662.0,507.962499679635,154.03750032036498
589876,3,3,22,2013,662.0,233.50656805359492,428.49343194640505
589880,3,3,22,2013,662.0,388.0923524059724,273.9076475940276
589886,4,2,22,2013,662.0,605.3981384353585,56.60186156464147
589890,3,3,22,2013,662.0,628.6291672306863,33.370832769313665
589891,4,2,22,2013,662.0,346.0080400054525,315.9919599945475
589896,3,3,22,2013,662.0,348.94821813682415,313.05178186317585
589910,3,3,22,2013,662.0,585.2673751433778,76.73262485662224
589915,3,3,22,2013,662.0,355.8742554357777,306.1257445642223
589946,3,3,22,2013,662.0,198.64932300606515,463.3506769939348
589958,3,3,22,2013,662.0,574.3616851820972,87.63831481790282
589960,3,3,22,2013,662.0,649.592644261647,12.407355738352976
589961,4,2,22,2013,662.0,290.5881938962718,371.4118061037282
589980,3,3,22,2013,662.0,319.7150452257324,342.2849547742676
589988,2,2,22,2013,662.0,332.63695003101054,329.36304996898946
589994,3,3,22,2013,662.0,206.3588254750237,455.6411745249763
589997,3,3,22,2013,662.0,398.8871569373695,263.1128430626305
590001,4,2,22,2013,662.0,448.21026895556474,213.78973104443526
590046,3,3,22,2013,662.0,264.72013805153836,397.27986194846164
590053,3,3,22,2013,662.0,241.95443419265192,420.0455658073481
590066,3,3,22,2013,662.0,220.9747731725535,441.0252268274465
590068,2,2,22,2013,662.0,249.41911975220714,412.58088024779283
590071,2,2,22,2013,662.0,589.6383323569981,72.36166764300185
590081,3,3,22,2013,662.0,374.42536206314065,287.57463793685935
590093,2,2,22,2013,662.0,580.8782603357723,81.12173966422768
590094,3,3,22,2013,662.0,314.8667522122794,347.1332477877206
590118,4,2,22,2013,662.0,476.16616703331084,185.83383296668916
590129,3,3,22,2013,662.0,438.1258567266406,223.87414327335938
590135,4,2,22,2013,662.0,489.3706758261498,172.6293241738502
590142,2,2,22,2013,662.0,607.0466620155181,54.95333798448189
590142,5,2,22,2013,662.0,391.59375992862965,270.40624007137035
590144,3,3,22,2013,662.0,386.40976220447993,275.59023779552007
590175,3,3,22,2013,662.0,448.2583961637277,213.7416038362723
590187,3,3,22,2013,662.0,191.59216495191257,470.40783504808746
590188,2,2,22,2013,662.0,234.772970433234,427.22702956676596
590191,3,3,22,2013,662.0,386.8192684539096,275.1807315460904
590192,2,2,22,2013,662.0,560.6834872985005,101.3165127014995
590197,2,2,22,2013,662.0,203.3222766211627,458.6777233788373
590207,3,3,22,2013,662.0,396.87287665226154,265.12712334773846
590225,2,2,22,2013,662.0,493.9772288394728,168.0227711605272
590243,3,3,22,2013,662.0,215.08611931089024,446.91388068910976
590303,3,3,22,2013,662.0,280.69236602347763,381.30763397652237
590309,3,3,22,2013,662.0,341.54112761533327,320.45887238466673
590319,3,3,22,2013,662.0,463.9880272706291,198.01197272937088
590323,3,3,22,2013,662.0,642.639169050574,19.36083094942603
590331,3,3,22,2013,662.0,643.1168547324269,18.883145267573127
590355,3,3,22,2013,662.0,599.9150324713472,62.08496752865278
590360,3,3,22,2013,662.0,217.08383346561865,444.9161665343813
590360,4,3,22,2013,662.0,122.23579927147507,539.7642007285249
590363,3,3,22,2013,662.0,627.6812287089318,34.318771291068174
590375,3,3,22,2013,662.0,539.1088023289958,122.89119767100419
590377,3,3,22,2013,662.0,348.1723678265717,313.8276321734283
590378,2,2,22,2013,662.0,522.8722969763455,139.12770302365448
590390,2,2,22,2013,662.0,206.2982878184866,455.70171218151336
590404,3,3,22,2013,662.0,625.3879605045917,36.61203949540834
590409,3,3,22,2013,662.0,579.6320513634197,82.36794863658031
590411,3,3,22,2013,662.0,397.64942732214587,264.35057267785413
590411,4,3,22,2013,662.0,228.06672857378402,433.933271426216
590436,3,3,22,2013,662.0,570.3511745446534,91.64882545534658
590462,4,2,22,2013,662.0,625.0876438240648,36.9123561759352
590463,2,2,22,2013,662.0,318.72104707016285,343.27895292983715
590468,3,3,22,2013,662.0,589.9982827105518,72.00171728944815
590472,3,3,22,2013,662.0,411.7247641493441,250.27523585065592
590489,3,3,22,2013,662.0,524.7321555111325,137.26784448886747
590516,3,3,22,2013,662.0,216.63901964188724,445.3609803581128
590519,3,3,22,2013,662.0,225.5267874578695,436.4732125421305
590522,3,3,22,2013,662.0,211.63583275138163,450.3641672486184
590543,3,3,22,2013,662.0,189.1344985345319,472.8655014654681
590547,4,2,22,2013,662.0,376.8497659320391,285.1502340679609
590569,3,3,22,2013,662.0,280.79587985505947,381.20412014494053
590593,3,3,22,2013,662.0,520.8716335874517,141.1283664125483
590593,4,3,22,2013,662.0,190.7337154947743,471.2662845052257
590597,4,2,22,2013,662.0,661.4089220736709,0.5910779263291488
590633,4,2,22,2013,662.0,497.44552441248885,164.55447558751115
590636,4,2,22,2013,662.0,437.6807274653397,224.31927253466029
590674,4,2,22,2013,662.0,456.0087801758758,205.9912198241242
590682,3,3,22,2013,662.0,496.221298547225,165.778701452775
590685,3,3,22,2013,662.0,213.99062645523586,448.0093735447641
590688,3,3,22,2013,662.0,606.5488256216865,55.45117437831345
590700,3,3,22,2013,662.0,637.5587519492302,24.441248050769786
590706,3,3,22,2013,662.0,227.9895131208218,434.0104868791782
590713,3,3,22,2013,662.0,189.82034587150466,472.1796541284954
590730,4,2,22,2013,662.0,407.009136018196,254.990863981804
590738,3,3,22,2013,662.0,650.8006427920869,11.199357207913067
590743,3,3,22,2013,662.0,206.7660307474983,455.2339692525017
590743,4,3,22,2013,662.0,117.83166805974331,544.1683319402567
590754,3,3,22,2013,662.0,611.8539571591704,50.14604284082964
590758,4,2,22,2013,662.0,229.69711972422027,432.3028802757797
590772,3,3,22,2013,662.0,201.7941754892407,460.20582451075927
590782,2,2,22,2013,662.0,465.3950972956859,196.6049027043141
590789,3,3,22,2013,662.0,548.8798745394835,113.12012546051653
590801,3,3,22,2013,662.0,456.50315504904336,205.49684495095664
590801,4,3,22,2013,662.0,262.0193107255441,399.9806892744559
590802,3,3,22,2013,662.0,556.2083530204106,105.79164697958936
590803,3,3,22,2013,662.0,335.4000954613532,326.5999045386468
590808,3,3,22,2013,662.0,332.9755873846742,329.0244126153258
590817,4,2,22,2013,662.0,600.1910232884834,61.80897671151661
590827,3,3,22,2013,662.0,354.29332249635223,307.70667750364777
590832,3,3,22,2013,662.0,603.3775253489306,58.62247465106941
590835,3,3,22,2013,662.0,287.64358296064563,374.35641703935437
590835,5,2,22,2013,662.0,187.68567543239848,474.3143245676015
590844,3,3,22,2013,662.0,303.89381774158915,358.10618225841085
590845,3,3,22,2013,662.0,507.1471091594983,154.8528908405017
590846,2,2,22,2013,662.0,205.23256813023374,456.76743186976626
590862,2,2,22,2013,662.0,587.6080919553755,74.39190804462453
590871,3,3,22,2013,662.0,646.2578642953865,15.742135704613474
590871,4,3,22,2013,662.0,307.93509124908945,354.06490875091055
590876,4,2,22,2013,662.0,293.37215337369474,368.62784662630526
590889,3,3,22,2013,662.0,199.16279000218702,462.837209997813
590898,3,3,22,2013,662.0,469.1144257719804,192.8855742280196
590921,3,3,22,2013,662.0,324.547109549441,337.452890450559
590922,3,3,22,2013,662.0,506.8811622640631,155.1188377359369
590926,3,3,22,2013,662.0,231.9773737649163,430.0226262350837
590928,3,3,22,2013,662.0,418.5925093516771,243.4074906483229
590928,4,3,22,2013,662.0,281.8656412798942,380.1343587201058
590929,3,3,22,2013,662.0,610.2349117702556,51.76508822974438
590930,3,3,22,2013,662.0,550.2081173383176,111.7918826616824
590932,3,3,22,2013,662.0,277.61158349378934,384.38841650621066
590939,3,3,22,2013,662.0,534.7804629466146,127.21953705338535
590960,3,3,22,2013,662.0,424.703245639275,237.296754360725
590962,2,2,22,2013,662.0,205.30365975780407,456.6963402421959
590971,3,3,22,2013,662.0,610.4642384356761,51.535761564323934
590975,3,3,22,2013,662.0,546.130654820851,115.86934517914904
590983,3,3,22,2013,662.0,416.4465422540635,245.5534577459365
591009,3,3,22,2013,662.0,639.135599591817,22.864400408182973
591014,3,3,22,2013,662.0,214.40850134786206,447.59149865213794
591028,2,2,22,2013,662.0,334.8854010067705,327.1145989932295
591028,3,2,22,2013,662.0,236.27800169534,425.72199830466
591032,3,3,22,2013,662.0,443.0515756133839,218.94842438661613
591036,3,3,22,2013,662.0,432.7201365218971,229.27986347810293
591065,3,3,22,2013,662.0,611.865509327482,50.13449067251804
591067,3,3,22,2013,662.0,518.3076731720529,143.6923268279471
591069,3,3,22,2013,662.0,610.2343838542404,51.76561614575962
591085,3,3,22,2013,662.0,313.0497208442866,348.9502791557134
591098,4,2,22,2013,662.0,199.75140960771557,462.2485903922844
591105,3,3,22,2013,662.0,418.971791148047,243.02820885195302
591109,3,3,22,2013,662.0,243.504345606631,418.495654393369
591109,4,3,22,2013,662.0,189.011114607763,472.98888539223697
591110,3,3,22,2013,662.0,582.9669171846523,79.03308281534771
591112,3,3,22,2013,662.0,346.851684768789,315.148315231211
591137,2,2,22,2013,662.0,549.8481070526099,112.15189294739014
591156,3,3,22,2013,662.0,220.7121315778436,441.2878684221564
591168,2,2,22,2013,662.0,635.5920100144731,26.40798998552691
591174,3,3,22,2013,662.0,647.1920079149071,14.807992085092906
591189,3,3,22,2013,662.0,276.00955496844387,385.99044503155613
591246,3,3,22,2013,662.0,217.28819509464358,444.7118049053564
591247,3,3,22,2013,662.0,208.99075906651507,453.00924093348493
591254,3,3,22,2013,662.0,251.20257921062532,410.79742078937466
591257,2,2,22,2013,662.0,330.03190645586,331.96809354414
591278,2,2,22,2013,662.0,225.06948915178018,436.9305108482198
591286,4,2,22,2013,662.0,187.38775170438782,474.6122482956122
591288,3,3,22,2013,662.0,551.0143167769643,110.98568322303572
591288,4,3,22,2013,662.0,293.48611336889707,368.51388663110293
591300,2,2,22,2013,662.0,187.0866336457226,474.9133663542774
591312,3,3,22,2013,662.0,209.17037616747015,452.8296238325298
591317,3,3,22,2013,662.0,391.9673603287314,270.0326396712686
591335,3,3,22,2013,662.0,280.25188882910254,381.74811117089746
591347,2,2,22,2013,662.0,277.8465542783565,384.1534457216435
591369,3,3,22,2013,662.0,216.56243492348287,445.4375650765171
591377,3,3,22,2013,662.0,364.52385099480165,297.47614900519835
591397,3,3,22,2013,662.0,660.4504068353067,1.5495931646933059
591403,3,3,22,2013,662.0,448.39644313149705,213.60355686850295
591426,3,3,22,2013,662.0,550.7556578159023,111.24434218409772
591440,2,2,22,2013,662.0,451.8013694961753,210.1986305038247
591449,4,2,22,2013,662.0,196.8771785055612,465.12282149443877
591475,3,3,22,2013,662.0,486.9765683859545,175.02343161404548
591492,3,3,22,2013,662.0,362.9299553140784,299.0700446859216
591518,3,3,22,2013,662.0,185.5229244439012,476.47707555609884
591529,3,3,22,2013,662.0,255.24415464343508,406.7558453565649
591530,3,3,22,2013,662.0,381.57616939558324,280.42383060441676
591546,4,2,22,2013,662.0,410.16833858436036,251.83166141563964
591547,3,3,22,2013,662.0,201.48768849626478,460.5123115037352
591564,3,3,22,2013,662.0,233.90826276586293,428.0917372341371
591566,3,3,22,2013,662.0,302.0878636744749,359.9121363255251
591570,3,3,22,2013,662.0,268.2608704021684,393.7391295978316
591574,3,3,22,2013,662.0,407.9071822042632,254.09281779573678
591582,4,2,22,2013,662.0,269.425039764619,392.574960235381
591590,3,3,22,2013,662.0,314.1328989068659,347.8671010931341
591590,4,3,22,2013,662.0,304.92727297638083,357.07272702361917
591602,3,3,22,2013,662.0,431.3940555394425,230.6059444605575
591606,4,2,22,2013,662.0,650.1270228539848,11.87297714601516
591610,3,3,22,2013,662.0,203.99198773828178,458.00801226171825
591616,3,3,22,2013,662.0,388.54130700294803,273.45869299705197
591616,5,2,22,2013,662.0,377.2632476043196,284.7367523956804
591618,3,3,22,2013,662.0,258.61066780877906,403.38933219122094
591630,3,3,22,2013,662.0,304.38782020147676,357.61217979852324
591631,2,2,22,2013,662.0,483.813331613108,178.186668386892
591644,4,2,22,2013,662.0,458.19065969264267,203.80934030735733
591646,3,3,22,2013,662.0,504.39583037034,157.60416962966002
591682,3,3,22,2013,662.0,324.7177439760787,337.2822560239213
591687,3,3,22,2013,662.0,642.7112943913868,19.288705608613213
591693,4,2,22,2013,662.0,595.244838547396,66.75516145260406
591694,3,3,22,2013,662.0,294.7603616479689,367.2396383520311
591709,3,3,22,2013,662.0,597.4402312764867,64.55976872351334
591711,3,3,22,2013,662.0,547.9588115637029,114.04118843629715
591714,3,3,22,2013,662.0,189.05989971422883,472.94010028577117
591725,3,3,22,2013,662.0,483.0644940740797,178.93550592592032
591727,3,3,22,2013,662.0,241.8891806859197,420.1108193140803
591729,3,3,22,2013,662.0,390.35577196611644,271.64422803388356
591745,2,2,22,2013,662.0,400.39308547512405,261.60691452487595
591770,3,3,22,2013,662.0,418.8075072129976,243.19249278700238
591788,3,3,22,2013,662.0,460.7989522212553,201.20104777874468
591801,3,3,22,2013,662.0,299.64042694856715,362.35957305143285
591807,2,2,22,2013,662.0,194.49861469488474,467.50138530511526
591815,3,3,22,2013,662.0,461.0175167844128,200.9824832155872
591821,3,3,22,2013,662.0,369.79753957614594,292.20246042385406
591831,3,3,22,2013,662.0,527.7882366337417,134.2117633662583
591872,3,3,22,2013,662.0,240.89114890445964,421.10885109554033
591878,3,3,22,2013,662.0,608.9159519992131,53.08404800078688
591878,4,3,22,2013,662.0,542.8438637814822,119.15613621851776
591883,3,3,22,2013,662.0,272.84969498641516,389.15030501358484
591891,3,3,22,2013,662.0,526.9991611801165,135.00083881988348
591914,2,2,22,2013,662.0,587.5707695272143,74.42923047278566
591928,4,2,22,2013,662.0,327.64212858278086,334.35787141721914
591930,3,3,22,2013,662.0,472.4694276186974,189.5305723813026
591937,3,3,22,2013,662.0,281.9239896029943,380.0760103970057
591953,3,3,22,2013,662.0,654.708004355255,7.291995644745043
591956,3,3,22,2013,662.0,371.505156320379,290.494843679621
591965,3,3,22,2013,662.0,537.1262834466122,124.8737165533878
591974,3,3,22,2013,662.0,186.98396429872722,475.0160357012728
591978,4,2,22,2013,662.0,243.21669701660474,418.7833029833953
591979,3,3,22,2013,662.0,272.67702344102963,389.32297655897037
591986,2,2,22,2013,662.0,434.59942260806383,227.40057739193617
592007,3,3,22,2013,662.0,548.846239289127,113.15376071087303
592008,4,2,22,2013,662.0,456.31943116217144,205.68056883782856
592024,4,2,22,2013,662.0,265.3785757461299,396.6214242538701
592029,3,3,22,2013,662.0,433.143753676952,228.85624632304803
592050,3,3,22,2013,662.0,652.8558367988829,9.144163201117067
592066,3,3,22,2013,662.0,501.4839439893616,160.5160560106384
592079,3,3,22,2013,662.0,204.71970928986337,457.2802907101366
592087,3,3,22,2013,662.0,609.2846735133611,52.7153264866389
592091,3,3,22,2013,662.0,219.70861792795142,442.2913820720486
592109,2,2,22,2013,662.0,222.60247037417196,439.39752962582804
592127,3,3,22,2013,662.0,276.2074691506816,385.7925308493184
592128,3,3,22,2013,662.0,378.971351429008,283.028648570992
592158,3,3,22,2013,662.0,622.8293439854257,39.17065601457432
592159,3,3,22,2013,662.0,360.2601471195099,301.7398528804901
592165,3,3,22,2013,662.0,589.9210698658917,72.0789301341083
592193,3,3,22,2013,662.0,554.0560685559764,107.94393144402363
592193,5,2,22,2013,662.0,356.1204802086926,305.8795197913074
