Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_5s1/2(1),J_total_Rb_relativistic
0.5,0.0441951026957167,0.16089788354755255,0.08099002958873182,0.1659989416740447,0.39217133549219746,0.24649376529080275,0.5030390104063148,0.3582704774327446,0.5411731669900861,0.7856376077019201,0.723180975912911,1.4729502945345498,0.1599345242831019,5.634933115550674
0.55,0.04419020920023803,0.16067365248709897,0.08098967242731063,0.16599814712419475,0.3882038405806717,0.24641408416661797,0.5028631618166309,0.3582665041162758,0.5411669247672023,0.7306146936323843,0.7088519508661615,1.4415261304729328,0.12607106070389462,5.4958300323616145
0.6000000000000001,0.0441848505106096,0.16042846547056694,0.08098920437763649,0.16599710594350786,0.38390826441528564,0.24631063840727238,0.5026349656880595,0.35826037601357663,0.5411572995856908,0.6751561211275817,0.6917904808329931,1.4042732803897682,0.11322431389844813,5.368315366660997
0.65,0.044179026859263865,0.1601624305212835,0.0809886047421182,0.16599577212479916,0.37929743271547545,0.24617945532773797,0.5023457183982146,0.3582512827928871,0.5411430208720608,0.6200753217680625,0.6720615722742456,1.3613932356549476,0.10987013554195955,5.241943009593056
0.7000000000000001,0.0441727384987516,0.15987566466745978,0.08098785113882946,0.16599409592672143,0.374384974440703,0.24601639607088607,0.5019863691082087,0.3582382278753991,0.5411225269125407,0.566102568870918,0.6498210055548334,1.3132833286190493,0.10943772959157563,5.111423477275876
0.75,0.04416598570171869,0.15956829384656115,0.08098691952982058,0.16599202393905949,0.3691852515094924,0.2458171940290848,0.5015476069602883,0.35822001282201876,0.5410939408210497,0.5138733160712115,0.625302495462909,1.2605045045524825,0.10863561620235246,4.974893161448049
0.8,0.04415876876088101,0.15924045280261365,0.08098578425147733,0.16598949915272646,0.36371328577249373,0.24557749401838058,0.5010199497566443,0.35819522465840864,0.5410550511966079,0.463921257217553,0.5988017323837945,1.2037430885071732,0.10614641212357803,4.8325480006023325
0.8500000000000001,0.04415108798899751,0.15889228497657812,0.08098441804687788,0.16598646103434567,0.35798468379448956,0.2452928917878787,0.500393833142667,0.3581622265879681,0.5410032981680883,0.416675769718767,0.570658961442424,1.143770398598582,0.1017309527621967,4.68568726804986
0.9,0.044142943718841414,0.15852394238993275,0.08098279210009605,0.165982845605294,0.35201556000538897,0.2449589734536705,0.49965969933769483,0.3581191524415468,0.5409357653621447,0.3724632276850968,0.5412415344630723,1.0814034130693788,0.0956670455632498,4.536096895195408
0.9500000000000001,0.044134336303169666,0.15813558552161272,0.08098087607239618,0.16597858552507605,0.34582245877966783,0.2445713544587281,0.4988080844888736,0.358063905105124,0.540849178157956,0.3315115570907795,0.5109275647868993,1.017468901117992,0.08842490838444,4.385677295792715
1.0,0.044125266114690476,0.15772738317846305,0.08097863814026167,0.1659736101788914,0.3394222759975807,0.24412571767722346,0.49782970376810837,0.35799415905631476,0.5407399084163721,0.2939573490840547,0.48009148295794174,0.9527726085311709,0.08049523913560987,4.236233342236684
1.05,0.044115733546029094,0.15729951235936962,0.08097604503519722,0.16596784576925094,0.3328321806300489,0.2436178503032744,0.4967155333870704,0.357907367031123,0.540603985697138,0.2598548418449507,0.4490919740160961,0.888074342401504,0.07230890035746722,4.089366112378519
1.1,0.04410573900969174,0.15685215811323938,0.08097306208524153,0.1659612154114925,0.32606953687272877,0.2430436791896668,0.495456888769502,0.3578007707372783,0.5404371148115712,0.22918611604920516,0.4182625020055406,0.8240691800070467,0.06420800740124444,3.946425970463449
1.1500000000000001,0.04409528293802773,0.15638551339100903,0.08096965325812523,0.16595363923303946,0.3191518273337548,0.24239930433108597,0.49404549819221283,0.35767141543280073,0.5402346994041884,0.20187191316417824,0.3879044083787694,0.7613745579696051,0.05644366962243591,3.808501382649233
