Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_5d3/2(1),J_6s1/2(2),J_total_La_relativistic
62.95,0.0015790734982802628,0.00034355262653592146,0.00011826517629747057,7.407904859009606e-05,7.786913137287275e-05,3.031850043388641e-05,1.9479152757571513e-05,8.353354937721515e-07,6.368039429386627e-07,1.8404769992284277e-05,6.910179378400566e-06,4.436502685563885e-06,1.8512804674567762e-07,1.4105190795290343e-07,3.3454039776307525e-06,1.0638003908701673e-06,6.697844024574834e-07,1.244035638961554e-08,2.871113963427657e-07,0.004761599779478452
63.0,0.0015754130842945701,0.00034265086417576427,0.00011775226540156992,7.372403686675383e-05,7.766063388808633e-05,3.0183031320096634e-05,1.938318067338034e-05,8.299366623614548e-07,6.325138439360362e-07,1.8355287811561675e-05,6.8791087683393345e-06,4.414516615472688e-06,1.8392217570327705e-07,1.4009383296937895e-07,3.3362321334263785e-06,1.0589792496841726e-06,6.664316846717237e-07,1.2358614056845785e-08,2.8628778272152173e-07,0.004748607653040505
63.050000000000004,0.0015717616457165053,0.00034175150107773773,0.00011724186933397186,7.33709099527305e-05,7.745269391197286e-05,3.004824687918033e-05,1.9287733150896655e-05,8.245764258116285e-07,6.28255422413758e-07,1.8305937841932665e-05,6.848195248785388e-06,4.392650287998693e-06,1.8272492743602293e-07,1.3914282134648267e-07,3.3270794378739463e-06,1.0541982237371728e-06,6.631096110382094e-07,1.2277796004585923e-08,2.8546667523650826e-07,0.004735657153376081
63.1,0.0015681191613421464,0.00034085453212629027,0.00011673397451981158,7.301965695925695e-05,7.724531034587515e-05,2.991414330220029e-05,1.9192807067445347e-05,8.192544829373395e-07,6.240284245998664e-07,1.8256719741526543e-05,6.817437969724823e-06,4.370903014688301e-06,1.815363913643467e-07,1.3819896646678396e-07,3.317949649467792e-06,1.0494574257346555e-06,6.598182945569597e-07,1.2197924278553063e-08,2.8464908575510776e-07,0.00472274813812874
63.150000000000006,0.0015644856100059002,0.00033995995220270284,0.00011622856746323876,7.267026706497373e-05,7.703848208887817e-05,2.978071680304672e-05,1.909839932028419e-05,8.139705350954425e-07,6.198325989121946e-07,1.820763317229112e-05,6.786836108552069e-06,4.349274138279593e-06,1.8035665405279418e-07,1.372623590024506e-07,3.308846540053709e-06,1.044756593986839e-06,6.56557552348681e-07,1.2118943067883764e-08,2.838355673928783e-07,0.004709880462842781
63.2,0.0015608609705805249,0.00033906775618525306,0.00011572563474693133,7.23227295154907e-05,7.683220803786466e-05,2.9647963618293282e-05,1.9004506826469888e-05,8.087242861619833e-07,6.156676959381925e-07,1.8158677801967315e-05,6.756388868968858e-06,4.327763031481574e-06,1.791857956700043e-07,1.3633308352139398e-07,3.2997738042921353e-06,1.0400950970525937e-06,6.533269065911886e-07,1.2040731595192981e-08,2.830262593156245e-07,0.00469705398085674
63.25,0.0015572452219771455,0.00033817793894937577,0.00011522516303161122,7.197703362294878e-05,7.662648708756972e-05,2.9515880007053763e-05,1.8911126522724842e-05,8.035154425094012e-07,6.115334684149265e-07,1.8109853305943478e-05,6.726095479396279e-06,4.306369095168493e-06,1.7802388661932274e-07,1.3541121525765017e-07,3.2907349715318444e-06,1.035471948920856e-06,6.50125595066146e-07,1.1963138785137276e-08,2.822210807716003e-07,0.004684268543579608
63.300000000000004,0.0015536383431452735,0.000337290495367823,0.00011472713905556397,7.163316876558526e-05,7.642131813063519e-05,2.9384462250839848e-05,1.8818255365304977e-05,7.9834371298395e-07,6.074296712092705e-07,1.8061159368946444e-05,6.695955190932639e-06,4.285091756027312e-06,1.7687098441839777e-07,1.3449681712151806e-07,3.2817333224993393e-06,1.0308858345756622e-06,6.469525914806057e-07,1.1886028337048427e-08,2.814199977473026e-07,0.004671524000991198
63.35,0.0015500403130728252,0.0003364054203108226,0.00011423154963416134,7.129112438730203e-05,7.621670005766339e-05,2.9253706653419817e-05,1.8725890329868473e-05,7.932088088833254e-07,6.033560612982806e-07,1.801259568652927e-05,6.665967274900192e-06,4.263930463708853e-06,1.7572713089932547e-07,1.3358993701830227e-07,3.272771813056786e-06,1.0263351450543422e-06,6.438066348186527e-07,1.1809317175021899e-08,2.806232442911636e-07,0.004658820202114447
63.400000000000006,0.0015464511107861352,0.00033552270864623375,0.0001137383816593864,7.095088999723631e-05,7.60126317572701e-05,2.9123609540677947e-05,1.8634028411345262e-05,7.881104439344907e-07,5.993123977497453e-07,1.7964161966320008e-05,6.636131020033254e-06,4.242884687544546e-06,1.745923497923905e-07,1.3269060553612702e-07,3.2638530070193527e-06,1.0218180204213703e-06,6.40686266122938e-07,1.1732992777718005e-08,2.7983140158204603e-07,0.0046461569952465556
63.45,0.001542870715349975,0.00033464235523970295,0.00011324762209936255,7.061245516933497e-05,7.580911211613748e-05,2.89941672604751e-05,1.8542666623807624e-05,7.830483342717184e-07,5.952984417029243e-07,1.791585792900108e-05,6.606445729368733e-06,4.2219539129007925e-06,1.7346664474646306e-07,1.3179883405348214e-07,3.254979019667742e-06,1.0173323985512573e-06,6.37589870450058e-07,1.1657105898849508e-08,2.7904531689092646e-07,0.004633534227900749
63.5,0.0015392991058675656,0.00033376435495481653,0.00011275925799788462,7.027580954193101e-05,7.560614001906585e-05,2.8865376182509922e-05,1.845180200034147e-05,7.780221984148222e-07,5.91313956349458e-07,1.7867683308994372e-05,6.576910716906763e-06,4.201137637251152e-06,1.7234999782796724e-07,1.309146133062501e-07,3.246151473170299e-06,1.0128760673241915e-06,6.345157213927975e-07,1.1581747993337624e-08,2.782659322705671e-07,0.00462095174659558
63.550000000000004,0.0015357362614805928,0.00033288870265325274,0.00011227327647395362,6.99409428173235e-05,7.540371434902539e-05,2.873723269818111e-05,1.836143159291863e-05,7.730317572475978e-07,5.873587069144608e-07,1.7819637854833873e-05,6.547525304114813e-06,4.180435366053235e-06,1.712423685284098e-07,1.3003791244232305e-07,3.2373714646755113e-06,1.0084467178287094e-06,6.314620255649917e-07,1.1507027799075736e-08,2.7749412603930203e-07,0.004608409396699482
63.6,0.0015321821613692216,0.00033201539319493246,0.00011178966472131449,6.960784476136027e-05,7.520183398720726e-05,2.8609733220450572e-05,1.8271552472270025e-05,7.680767339964639e-07,5.834324606377904e-07,1.7771721329214346e-05,6.518288816352244e-06,4.159846608521618e-06,1.7014369329807247e-07,1.291686785798859e-07,3.228639547385911e-06,1.0040419964291602e-06,6.284269647892035e-07,1.1433055791766049e-08,2.767306289059452e-07,0.004595907022450869
63.650000000000006,0.0015286367847521063,0.0003311444214381669,0.00011130841000799605,6.9276505203023e-05,7.500049781307385e-05,2.848287418370726e-05,1.818216172775956e-05,7.631568542092937e-07,5.79534986755488e-07,1.772393350871172e-05,6.489200579294305e-06,4.1393708733905925e-06,1.6905388561099955e-07,1.2830683687338758e-07,3.219955724511884e-06,9.996595540389825e-07,6.25408734346376e-07,1.1359935029095664e-08,2.7597600239413016e-07,0.004583444467118163
63.7,0.001525100110886406,0.00033027578223980574,0.000110829499675855,6.894691403401585e-05,7.479970470440906e-05,2.835665204363215e-05,1.8093256467259096e-05,7.58271845734456e-07,5.756660564814026e-07,1.7676274183178353e-05,6.4602599154349575e-06,4.119007664760967e-06,1.6797283655418833e-07,1.2745229107947572e-07,3.21131945565471e-06,9.952970915547352e-07,6.224055764294732e-07,1.1287751357848868e-08,2.752306213134859e-07,0.004571021573170227
63.75,0.0015215721190677926,0.00032940947045538213,0.0001103529211401218,6.861906120835616e-05,7.459945353736749e-05,2.823106327706382e-05,1.8004833817024045e-05,7.534214387000417e-07,5.718254429889803e-07,1.7628743154823346e-05,6.431466140746136e-06,4.0987564781232496e-06,1.6690041592218998e-07,1.266049246040096e-07,3.202729674897363e-06,9.90952401042051e-07,6.194158087533667e-07,1.1216558110802865e-08,2.744946114782119e-07,0.004558638182352615
63.800000000000004,0.0015180527886304632,0.00032854548093925686,0.00010987866188895003,6.829293674196843e-05,7.439974318652354e-05,2.8106104381865058e-05,1.791689092156997e-05,7.486053654932942e-07,5.680129213932353e-07,1.7581340236995445e-05,6.4028185615680065e-06,4.078616796645793e-06,1.658364737874474e-07,1.2576460200096406e-07,3.1941848196924506e-06,9.866234028151932e-07,6.164378489710815e-07,1.1146356895182042e-08,2.737677417548394e-07,0.0045462941356707726
63.85,0.001514542098947151,0.00032768380854476163,0.0001094067094829688,6.796853071228102e-05,7.420057252491989e-05,2.798177187679032e-05,1.7829424943550015e-05,7.43823360740234e-07,5.64228268732893e-07,1.7534065252692703e-05,6.374316471799674e-06,4.05858808781058e-06,1.6478084250681934e-07,1.2493117088477107e-07,3.185682869520193e-06,9.823081789268998e-07,6.134702360130647e-07,1.1077082226552968e-08,2.730493215705397e-07,0.004533989273393741
63.900000000000006,0.0015110400294291316,0.0003268244481243392,0.00010893705155483719,6.764583325782512e-05,7.400194042411526e-05,2.785806230135386e-05,1.774243306363304e-05,7.390751612854719e-07,5.604712639527017e-07,1.7486918032829255e-05,6.345959150453275e-06,4.038669800471631e-06,1.637333391160487e-07,1.241044642095734e-07,3.177221393228069e-06,9.780050037280033e-07,6.105116496252826e-07,1.1008600278309926e-08,2.7233817996163706e-07,0.004521723435245032
63.95,0.0015075465595262346,0.0003259673945296842,0.00010846967580880264,6.732483457783721e-05,7.380384575423207e-05,2.7734972215698964e-05,1.7655912480382777e-05,7.343605061722258e-07,5.567416878859249e-07,1.743989841429546e-05,6.317745859626638e-06,4.018861362401769e-06,1.6269376805655088e-07,1.2328430286208471e-07,3.1687976039351874e-06,9.737123720517953e-07,6.075609292139837e-07,1.094072855002357e-08,2.716327799203405e-07,0.004509496460898261
64.0,0.0015040616687268494,0.0003251126426118802,0.00010800457002026114,6.700552493186344e-05,7.360628738400316e-05,2.7612498200467747e-05,1.7569860410137625e-05,7.296791366225207e-07,5.530393232369984e-07,1.7393006237852148e-05,6.28967584294032e-06,3.99916217838256e-06,1.6166192417287884e-07,1.224704985092986e-07,3.160408420365675e-06,9.694290252556984e-07,6.046170926494838e-07,1.0873273796379125e-08,2.7093145559517235e-07,0.004497308190750529
64.05,0.0015005853365579328,0.0003242601872215374,0.00010754172203532089,6.668789463936723e-05,7.340926418081838e-05,2.7490636856671985e-05,1.7484274086891398e-05,7.250307960175875e-07,5.493639545643647e-07,1.7346241345904056e-05,6.2617483244749204e-06,3.979571628880426e-06,1.6063759591463195e-07,1.2166285663819766e-07,3.152050533448127e-06,9.651539748827479e-07,6.016793550298995e-07,1.0806075021669732e-08,2.7023268678513957e-07,0.004485158466786194
64.10000000000001,0.0014971175425850154,0.00032341002320892723,0.0001070811197703684,6.637193407933926e-05,7.32127750107704e-05,2.736938480556465e-05,1.7399150762174792e-05,7.204152298784496e-07,5.457153682634751e-07,1.729960358020029e-05,6.233962508233467e-06,3.9600890693389085e-06,1.5962056867338893e-07,1.2086117972184174e-07,3.143720476970855e-06,9.60886523187569e-07,5.987471466859499e-07,1.0739034352173182e-08,2.6953529751328254e-07,0.004473047133280129
64.15,0.0014936582664122106,0.0003225621454241174,0.00010662275121163802,6.605763368991053e-05,7.301681873870051e-05,2.7248738688512438e-05,1.7314487704937817e-05,7.15832185846706e-07,5.420933525499677e-07,1.7253092779511825e-05,6.206317578142331e-06,3.94071383010366e-06,1.5861062818346643e-07,1.2006527044474048e-07,3.1354147010130053e-06,9.566262793187084e-07,5.958201290625011e-07,1.0672124916366924e-08,2.6883850742590024e-07,0.004460974037176246
64.2,0.0014902074876822135,0.0003217165487171029,0.00010616660441478287,6.57449839679672e-05,7.282139422824314e-05,2.71286951668688e-05,1.723028220143276e-05,7.11281413665491e-07,5.384976974430053e-07,1.7206708777336665e-05,6.178812698592214e-06,3.921445216982766e-06,1.5760756391487155e-07,1.1927493492016666e-07,3.127129646785461e-06,9.523731696655717e-07,5.928982066747052e-07,1.0605377168538201e-08,2.681418472762171e-07,0.0044489390281516345
64.25,0.0014867651860763107,0.00032087322793793806,0.00010571266750444991,6.543397546876892e-05,7.262650034187066e-05,2.700925092184809e-05,1.7146531555098218e-05,7.067626651606353e-07,5.34928194748792e-07,1.7160451399683493e-05,6.15144701550922e-06,3.902282512431333e-06,1.5661117238771087e-07,1.1848998583300822e-07,3.1188618214262187e-06,9.48127440839478e-07,5.899815332058013e-07,1.0538854479876958e-08,2.674450143153059e-07,0.004436941958514563
64.3,0.0014833313413143818,0.0003200321779368661,0.00010526092867385702,6.512459880556928e-05,7.243213594093738e-05,2.689040265440037e-05,1.706323308644378e-05,7.022756942220061e-07,5.313846380442515e-07,1.7114320462982898e-05,6.124219657934243e-06,3.8832249773355324e-06,1.5562126033944594e-07,1.1771024544379861e-07,3.1106078712197663e-06,9.438896539959516e-07,5.870705100348248e-07,1.0472630087465206e-08,2.667477523334048e-07,0.004424982683104612
64.35000000000001,0.0014799059331549022,0.000319193393564447,0.00010481137618437272,6.481684464923888e-05,7.223829988572302e-05,2.6772147085087027e-05,1.698038413293553e-05,6.978202567850339e-07,5.278668226608731e-07,1.7068315772173102e-05,6.097129740077984e-06,3.864271853358391e-06,1.546376476797252e-07,1.1693554839268218e-07,3.102364651668029e-06,9.396606697010142e-07,5.841657760358828e-07,1.040677229143307e-08,2.660498015220554e-07,0.004413061059282093
64.4,0.0014764889413949496,0.0003183568696716855,0.00010436399836509939,6.451070372789138e-05,7.204499103547603e-05,2.6654480953957327e-05,1.6897982048882418e-05,6.933961108124273e-07,5.243745456687262e-07,1.702243711900366e-05,6.0701763638085826e-06,3.8454223657975105e-06,1.5366017017199393e-07,1.1616574424619592e-07,3.0941292928481757e-06,9.354416232328189e-07,5.812681882942387e-07,1.0341337809008209e-08,2.6535090775710434e-07,0.004401176946980334
64.45,0.0014730803458702002,0.0003175226011101554,0.00010391878361245763,6.420616682651117e-05,7.185220824845593e-05,2.6537401020425448e-05,1.681602420532321e-05,6.89003016276058e-07,5.209076058606281e-07,1.697668428059596e-05,6.043358621519285e-06,3.826675726893736e-06,1.5268868178662616e-07,1.1540069973483435e-07,3.085899258561885e-06,9.312338909912248e-07,5.78378794309876e-07,1.0276368021246512e-08,2.646508406024541e-07,0.004389330208713928
64.5,0.0014696801264549334,0.00031669058273212444,0.00010347572038977476,6.390322478658449e-05,7.165995038197567e-05,2.6420904063148635e-05,1.673450798991444e-05,6.846407351390376e-07,5.174658037364835e-07,1.6931057018294547e-05,6.016675599315612e-06,3.808031139520344e-06,1.5172305667689e-07,1.1464030063538312e-07,3.0776723979162613e-06,9.27039049443516e-07,5.754987971558811e-07,1.0211881747384808e-08,2.6394936532429477e-07,0.004377520709432446
64.55,0.0014662882630620318,0.0003158608093906772,0.00010303479722687522,6.36018685057326e-05,7.146821629244336e-05,2.630498687990596e-05,1.6653430806818995e-05,6.803090313379652e-07,5.140489414877775e-07,1.688555507683678e-05,5.990126380454235e-06,3.7894878011739314e-06,1.5076319073654066e-07,1.1388445325887805e-07,3.069446988174466e-06,9.22858828647157e-07,5.726295157803945e-07,1.0147862518082911e-08,2.632461529593665e-07,0.00436574831619533
64.60000000000001,0.0014629047356429807,0.0003150332759398363,0.00010259600271967353,6.330208893734741e-05,7.127700483540344e-05,2.6189646287477873e-05,1.657279007659552e-05,6.760076707653501e-07,5.106568229822262e-07,1.684017818386201e-05,5.9637100489604475e-06,3.771044908181909e-06,1.498090027061807e-07,1.1313308551273628e-07,3.061221767962634e-06,9.186950627644924e-07,5.697723430690756e-07,1.0084246162274779e-08,2.6254067453487005e-07,0.004354012897778706
64.65,0.0014595295241878702,0.0003142079772346836,0.0001021593255297706,6.300387709023001e-05,7.108631486557779e-05,2.60748791215267e-05,1.6492583236088654e-05,6.71736421252214e-07,5.072892537485859e-07,1.679492604977425e-05,5.937425693347164e-06,3.752701660036832e-06,1.4886043480460532e-07,1.123861475140172e-07,3.052995960200213e-06,9.145496400624048e-07,5.669287043498293e-07,1.0020919714438615e-08,2.6183216507974183e-07,0.004342314324410122
64.7,0.0014561626087253893,0.0003133849081314777,0.00010172475438405127,6.270722402823088e-05,7.089614523690575e-05,2.5960682236477556e-05,1.6412807738319825e-05,6.674950525508496e-07,5.039460409616056e-07,1.674979836796465e-05,5.911272410355945e-06,3.734457263765024e-06,1.4791745287103218e-07,1.1164361173979714e-07,3.044769284411447e-06,9.104244546655176e-07,5.641000187141125e-07,9.957739406588563e-09,2.61119720982586e-07,0.004330652467778787
64.75,0.0014528039693228279,0.0003125640634877728,0.00010129227807428566,6.241212086989323e-05,7.070649480258436e-05,2.5847052505400386e-05,1.6333461052379015e-05,6.632833363177599e-07,5.006269934271381e-07,1.6704794815392882e-05,5.885249308640178e-06,3.716310938236369e-06,1.4698004601426612e-07,1.1090547271016828e-07,3.0365419583547412e-06,9.063213618511087e-07,5.612876649064957e-07,9.894564959648789e-09,2.6040251882495853e-07,0.004319027201304642
64.8,0.0014494535860860725,0.00031174543816253424,0.00010086188545673253,6.211855878809848e-05,7.051736241510779e-05,2.573398681989258e-05,1.6254540663317177e-05,6.591010460967558e-07,4.973319215673931e-07,1.665991505351844e-05,5.8593555123113555e-06,3.6982619183231837e-06,1.460482257752458e-07,1.1017174620920259e-07,3.0283146891558165e-06,9.022421380285807e-07,5.584929527114376e-07,9.83129753365203e-09,2.596800690127697e-07,0.004307438400486216
64.85000000000001,0.0014461114391596034,0.0003109290270162539,0.00010043356545174506,6.182652900971405e-05,7.032874692630642e-05,2.5621482089962373e-05,1.6176044072039393e-05,6.549479573022144e-07,4.940606374063347e-07,1.6615158729565613e-05,5.8335901642722904e-06,3.680309458819329e-06,1.451220248198914e-07,1.0944246805918987e-07,3.0200886543392196e-06,8.981884458542525e-07,5.557170998959626e-07,9.767906528442794e-09,2.5895239537505034e-07,0.004295885943096242
64.9,0.001442777508726494,0.0003101148249110647,0.00010000730704337981,6.153602281524399e-05,7.014064718738576e-05,2.550953524391311e-05,1.6097968795198874e-05,6.508238472025037e-07,4.908129545552236e-07,1.6570525478098743e-05,5.807952429265423e-06,3.6624528380357316e-06,1.4420149518945991e-07,1.0871769247332125e-07,3.011865473318066e-06,8.941618043146213e-07,5.529612140075554e-07,9.704436189423318e-09,2.582200706625656e-07,0.004284369709073667
64.95,0.0014394517750084012,0.00030930282671085165,9.958309927900697e-05,6.124703153848113e-05,6.995306204896437e-05,2.539814322822801e-05,1.6020312365091494e-05,6.467284949035497e-07,4.875886881982897e-07,1.652601492287736e-05,5.7824414965700986e-06,3.644691360995123e-06,1.4328670614546983e-07,1.0799749002149881e-07,3.0036471700295214e-06,8.901635631695232e-07,5.502262778096703e-07,9.640991966739035e-09,2.5748410695871675e-07,0.004272889580105105
65.0,0.0014361342182655648,0.0003084930272813643,9.916093126892426e-05,6.095954656616242e-05,6.976599036111193e-05,2.5287303007455922e-05,1.5943072329551263e-05,6.426616813325697e-07,4.843876550785482e-07,1.6481626678955162e-05,5.757056582290166e-06,3.6270243621573442e-06,1.4237774165543591e-07,1.072819452528625e-07,2.9954361275055487e-06,8.861948809444748e-07,5.475131369418121e-07,9.577714170761056e-09,2.567457614522402e-07,0.0042614454390185
65.05,0.0014328248187968006,0.0003076854214903265,9.874079218597274e-05,6.067355933762619e-05,6.957943097338669e-05,2.517701156409772e-05,1.5866246251846432e-05,6.386231892219494e-07,4.812096734837442e-07,1.643736035498097e-05,5.731796931181475e-06,3.609451207616153e-06,1.4147469757387017e-07,1.0657115402664719e-07,2.987235035259764e-06,8.822567057148061e-07,5.448224885314908e-07,9.514750246616567e-09,2.560063461762638e-07,0.004250037169172767
65.10000000000001,0.0014295235569394935,0.0003068800042075449,9.8322671265155e-05,6.038906134447167e-05,6.939338273487239e-05,2.5067265898493388e-05,1.5789831710576296e-05,6.346128030932676e-07,4.780545632324273e-07,1.6393215555655543e-05,5.706661817978502e-06,3.5919712967195847e-06,1.4057767858004049e-07,1.0586522060988827e-07,2.979046830466832e-06,8.783497582008751e-07,5.421548699135515e-07,9.452235577515303e-09,2.552671137671195e-07,0.004238664653995306
65.15,0.0014262304130695954,0.0003060767703050176,9.790655780325647e-05,6.0106044130221345e-05,6.920784449421516e-05,2.495806302871003e-05,1.5713826299568844e-05,6.306303092414719e-07,4.7492214566015754e-07,1.6349191884294497e-05,5.6816505481897234e-06,3.5745840630778922e-06,1.3968679493959474e-07,1.0516425460603518e-07,2.9708746340212062e-06,8.744745171205759e-07,5.395106472308579e-07,9.390286040186904e-09,2.5452923512672875e-07,0.004227327776703851
65.2,0.0014229453676016118,0.00030527571465703926,9.749244115846784e-05,5.982449928998465e-05,6.902281509965947e-05,2.4849399990430255e-05,1.56382276277789e-05,6.266754957191846e-07,4.718122436058278e-07,1.630528894544488e-05,5.656762458342254e-06,3.557288974935739e-06,1.3880215916117287e-07,1.0446836778251721e-07,2.9627216826911095e-06,8.706312072230805e-07,5.368900043712839e-07,9.328997022000626e-09,2.5379381997331813e-07,0.0042160264201149215
65.25,0.0014196684009885985,0.00030447683214030705,9.708031075001114e-05,5.954441847012484e-05,6.883829339908416e-05,2.4741273836841636e-05,1.5563033319187158e-05,6.227481523211602e-07,4.687246813981169e-07,1.6261506347501812e-05,5.631996915667914e-06,3.540085534898698e-06,1.3792388262142178e-07,1.0377767086760002e-07,2.9545912587271925e-06,8.668197908493853e-07,5.342929333037401e-07,9.268439846877148e-09,2.530619050798705e-07,0.004204760466388606
65.3,0.0014163994937221517,0.00030368011763402456,9.667015605776768e-05,5.926579336792765e-05,6.865427824003789e-05,2.4633681638526693e-05,1.5488241012699864e-05,6.188480705688764e-07,4.6565928484205917e-07,1.6217843705270854e-05,5.6073533172342985e-06,3.522973279017361e-06,1.3705207223228743e-07,1.0309227038736267e-07,2.946486618430221e-06,8.630399641360923e-07,5.317192272899773e-07,9.208651405603012e-09,2.52334372227113e-07,0.004193529796641341
65.35000000000001,0.001413138626332399,0.0003028855660200045,9.626196662190817e-05,5.898861573127222e-05,6.847076846977416e-05,2.452662048335361e-05,1.5413848362049132e-05,6.14975043695259e-07,4.6261588120573216e-07,1.617430064242276e-05,5.582831088536061e-06,3.5059517752458077e-06,1.361868272230931e-07,1.0241226561230915e-07,2.9384109213091863e-06,8.592911590343279e-07,5.291684785851151e-07,9.149622107510841e-09,2.516118302386621e-07,0.004182334290513259
65.4,0.0014098857793879932,0.0003020931721827711,9.585573204252596e-05,5.8712877358304636e-05,6.828776293528623e-05,2.44200874763678e-05,1.5339853035694087e-05,6.111288666295476e-07,4.5959429920706544e-07,1.613087679378916e-05,5.558429681572902e-06,3.48902062130419e-06,1.3532823610674512e-07,1.0173774568003046e-07,2.9303671615469704e-06,8.555725521318096e-07,5.266400820655132e-07,9.09129251629051e-09,2.508945423781898e-07,0.004171173825874984
65.45,0.0014066409334960977,0.00030130293100965954,9.545144197927132e-05,5.843857009711289e-05,6.810526048334114e-05,2.431407973968388e-05,1.5266252716722483e-05,6.073093359822827e-07,4.5659436900075593e-07,1.608757180745036e-05,5.534148572451275e-06,3.4721794419874586e-06,1.344763738945436e-07,1.0106878695556045e-07,2.9223581035123536e-06,8.518830808626185e-07,5.241332457616118e-07,9.033565789541589e-09,2.5018246510009354e-07,0.004160048278822234
65.5,0.001403404069302379,0.000300514837390916,9.504908615098931e-05,5.816568584540481e-05,6.79232599605139e-05,2.4208594412378625e-05,1.519304510275319e-05,6.035162500304348e-07,4.53615922165306e-07,1.6044385346570856e-05,5.5099872585570156e-06,3.4554278859739526e-06,1.3363129961769334e-07,1.0040545068479677e-07,2.914386222996952e-06,8.482214671247467e-07,5.216470086001302e-07,8.976334584808573e-09,2.4947540278762436e-07,0.004148957523971634
65.55,0.001400175167490995,0.0002997288862197957,9.464865433535935e-05,5.7894216550187794e-05,6.774176021322097e-05,2.4103628650384498e-05,1.5120227905839264e-05,5.997494087026585e-07,4.506587916901702e-07,1.600131709094264e-05,5.485945255354799e-06,3.438765622197777e-06,1.3279305420588766e-07,9.974778098878241e-08,2.9064536557042767e-06,8.445862476858522e-07,5.191802648842208e-07,8.919513811167587e-09,2.487732204621509e-07,0.0041379014349337655
65.60000000000001,0.001396954208784583,0.00029894507239266,9.425013636853699e-05,5.7624154207450665e-05,6.75607600877535e-05,2.3999179626383834e-05,1.5047798852371672e-05,5.960086135646753e-07,4.4772281196301465e-07,1.5958366738202322e-05,5.462022092878281e-06,3.422192335858055e-06,1.3196165876456267e-07,9.909580323804667e-08,2.898562154278091e-06,8.409758101417955e-07,5.167317942872219e-07,8.863067831209706e-09,2.480760258037252e-07,0.004126879884770668
65.65,0.0013937411739442514,0.00029816339080907304,9.385352214479865e-05,5.735549086184811e-05,6.738025843031034e-05,2.3895244529703873e-05,1.497575568298379e-05,5.922936678047909e-07,4.448078187570918e-07,1.5915534004694517e-05,5.4382173119812475e-06,3.405707724145669e-06,1.3113711328284575e-07,9.84495228368591e-08,2.890713054842685e-06,8.373884326960061e-07,5.143002955257288e-07,8.807022243594535e-09,2.4738424153242894e-07,0.004115892746261938
65.7,0.0013905360437695606,0.0002973838363718953,9.345880161618745e-05,5.708821860638644e-05,6.720025408703025e-05,2.3791820566212184e-05,1.4904096152456348e-05,5.886043762195302e-07,4.4191364921871917e-07,1.5872818625960818e-05,5.414530460424988e-06,3.3893114917738834e-06,1.3031939579414958e-07,9.780892443745841e-08,2.882907253663083e-06,8.338223257274597e-07,5.118844215072296e-07,8.75145552292813e-09,2.4669853461339144e-07,0.004104939891896562
65.75,0.0013873387990985151,0.0002966064039873785,9.306596479216237e-05,5.682232958211224e-05,6.702074590402425e-05,2.3688904958213046e-05,1.4832818029623228e-05,5.849405451994106e-07,4.390401418548776e-07,1.5830220356841514e-05,5.390961088880835e-06,3.373003346403445e-06,1.2950846200110088e-07,9.717397159439484e-08,2.875145194149958e-06,8.302756730567256e-07,5.094828136740683e-07,8.696473994953963e-09,2.460196358467629e-07,0.004094021193648883
65.8,0.0013841494208075482,0.0002958310885652577,9.267500173924916e-05,5.6557815977802776e-05,6.684173272740739e-05,2.3586494944344357e-05,1.4761919097277814e-05,5.813019827148385e-07,4.361871365209176e-07,1.578773897118468e-05,5.367508746928389e-06,3.356782994054789e-06,1.2870424536629903e-07,9.654460685933375e-08,2.8674268640651177e-06,8.267466710095834e-07,5.070941334977387e-07,8.642181549379536e-09,2.4534813950406786e-07,0.0040831365227176845
65.85000000000001,0.0013809678898115073,0.000295057885018843,9.228590258069337e-05,5.6294670029658445e-05,6.666321340333006e-05,2.3484587779475215e-05,1.4691397152079981e-05,5.776884983021334e-07,4.333544744083774e-07,1.5745374261165352e-05,5.344172979130322e-06,3.3406501346003323e-06,1.279066576605616e-07,9.59207523072931e-08,2.8597518024595162e-06,8.232335637829865e-07,5.047170895742294e-07,8.588657243835475e-09,2.446843778519597e-07,0.004072285749421518
65.9,0.0013777941870636425,0.00029428678826511073,9.189865749611626e-05,5.603288402099768e-05,6.648518677800937e-05,2.3383180734604315e-05,1.4621250004463816e-05,5.740999030496866e-07,4.3054199803291807e-07,1.5703126036225515e-05,5.320953321263133e-06,3.32460445742817e-06,1.2711558995104725e-07,9.530231047653837e-08,2.8521191156199106e-06,8.197346741720475e-07,5.023504594485839e-07,8.53594721139446e-09,2.440284096076872e-07,0.004061468743328367
65.95,0.0013746282935555867,0.00029351779322479165,9.151325672117167e-05,5.577245028195319e-05,6.630765169775952e-05,2.3282271096758687e-05,1.4551475478545781e-05,5.70536009584238e-07,4.2774955122236406e-07,1.5660994121653042e-05,5.29784929678006e-06,3.3086456373648766e-06,1.263309140031355e-07,9.468916569641581e-08,2.8445275011258896e-06,8.16248429331534e-07,4.9999310604496e-07,8.484067131416229e-09,2.4338008415273353e-07,0.004050685373536851
