Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(4),J_total_Se
43.75,0.0012770519909499802,0.00020802299306640632,3.466281542004713e-05,3.0248794116694514e-05,5.1490137866582335e-06,7.037658671859167e-08,2.9949335299605822e-06,3.0367676226398977e-07,0.0025541039818999605,0.00041604598613281265,0.00018149276470016707,6.932563084009426e-05,3.08940827199494e-05,5.9898670599211645e-06,7.037658671859166e-07,1.214707049055959e-06,0.003259770786269147
43.800000000000004,0.0012715869186255484,0.00020698833805447102,3.4486526951226863e-05,3.001833479732107e-05,5.109031884572862e-06,6.965783086026029e-08,2.979654628883721e-06,3.013134436346077e-07,0.0025431738372510967,0.00041397667610894203,0.00018011000878392642,6.897305390245373e-05,3.065419130743717e-05,5.959309257767442e-06,6.965783086026029e-07,1.2052537745384308e-06,0.003244748908694765
43.85,0.0012661468902146792,0.00020595928707021913,3.4311217356067116e-05,2.978981538947072e-05,5.069393535764592e-06,6.894707952235966e-08,2.9644608745249024e-06,2.989704843381003e-07,0.0025322937804293584,0.00041191857414043826,0.00017873889233682434,6.862243471213423e-05,3.0416361214587553e-05,5.928921749049805e-06,6.894707952235965e-07,1.1958819373524011e-06,0.0032298043173149683
43.900000000000006,0.00126073178830968,0.00020493580859356358,3.41368809741915e-05,2.9563218085491484e-05,5.030095515651557e-06,6.824423626653781e-08,2.9493517723325604e-06,2.966476927301251e-07,0.00252146357661936,0.00040987161718712716,0.0001773793085129489,6.8273761948383e-05,3.018057309390934e-05,5.898703544665121e-06,6.824423626653781e-07,1.1865907709205003e-06,0.00321493657403998
43.95,0.0012553414960274252,0.00020391787127461552,3.396351217676247e-05,2.933852525406379e-05,4.991134632354266e-06,6.754920590317569e-08,2.934326830526868e-06,2.9434487911615987e-07,0.0025106829920548504,0.00040783574254923103,0.00017603115152438274,6.792702435352494e-05,2.9946807794125597e-05,5.868653661053736e-06,6.754920590317569e-07,1.1773795164646395e-06,0.0032001452435126646
44.0,0.0012499758970074863,0.00020290544393298182,3.379110536634601e-05,2.9115719438334493e-05,4.9525077263405774e-06,6.686189447410438e-08,2.919385560087727e-06,2.9206185573025753e-07,0.0024999517940149725,0.00040581088786596363,0.00017469431663000697,6.758221073269202e-05,2.9715046358043465e-05,5.838771120175454e-06,6.686189447410439e-07,1.1682474229210301e-06,0.003185429893089516
44.050000000000004,0.001244634875410272,0.00020189849555706272,3.361965497677637e-05,2.8894783354072095e-05,4.914211670074807e-06,6.618220923557776e-08,2.904527474742765e-06,2.8979843671405635e-07,0.002489269750820544,0.00040379699111412544,0.00017336870012443257,6.723930995355274e-05,2.9485270020448844e-05,5.80905494948553e-06,6.618220923557776e-07,1.1591937468562254e-06,0.0031707900928218007
44.1,0.001239318315915167,0.00020089699530334855,3.34491554730206e-05,2.867569988784265e-05,4.876243367670885e-06,6.551005864149572e-08,2.8897520909553163e-06,2.875544380960276e-07,0.002478636631830334,0.0004017939906066971,0.0001720541993270559,6.68983109460412e-05,2.925746020602531e-05,5.7795041819106325e-06,6.551005864149573e-07,1.1502177523841104e-06,0.0031562254154368628
44.150000000000006,0.0012340261037186643,0.00019990091249571365,3.3279601351042615e-05,2.8458452095205782e-05,4.838599754549445e-06,6.484535232687303e-08,2.875058927912357e-06,2.853296777709608e-07,0.0024680522074373287,0.0003998018249914273,0.0001707507125712347,6.655920270208523e-05,2.903159852729667e-05,5.750117855824714e-06,6.484535232687304e-07,1.1413187110838431e-06,0.003141735436319549
44.2,0.0012287581245325099,0.00019891021662471193,3.3110987137667506e-05,2.824302319893136e-05,4.801277797098938e-06,6.418800109155224e-08,2.860447507512467e-06,2.8312397547969136e-07,0.0024575162490650198,0.00039782043324942387,0.00016945813919358815,6.622197427533501e-05,2.8807666782593627e-05,5.720895015024934e-06,6.418800109155224e-07,1.1324959019187654e-06,0.00312731973349382
44.25,0.0012235142645818362,0.00019792487734686908,3.29433073904453e-05,2.8029396587235646e-05,4.7642744923405586e-06,6.353791688415412e-08,2.845917354353746e-06,2.809371527890562e-07,0.0024470285291636725,0.00039584975469373815,0.00016817637952341386,6.58866147808906e-05,2.858564695404335e-05,5.691834708707492e-06,6.353791688415412e-07,1.1237486111562248e-06,0.0031129778876044637
44.300000000000004,0.0012182944106033046,0.00019694486448397565,3.277655669751483e-05,2.781755581203748e-05,4.7275868675970805e-06,6.289501278626433e-08,2.831467995721729e-06,2.7876903307208477e-07,0.002436588821206609,0.0003938897289679513,0.00016690533487222488,6.555311339502965e-05,2.836552120558248e-05,5.662935991443458e-06,6.289501278626433e-07,1.115076132288339e-06,0.003098709481898992
44.35,0.0012130984498432474,0.00019597014802237936,3.2610729677467504e-05,2.760748458723394e-05,4.691211980165486e-06,6.225920299685163e-08,2.8170989615773076e-06,2.766194414884174e-07,0.002426196899686495,0.0003919402960447587,0.00016564490752340365,6.522145935493501e-05,2.8147271880992912e-05,5.634197923154615e-06,6.225920299685163e-07,1.1064777659536696e-06,0.0030845141022096617
44.400000000000006,0.0012079262700558052,0.0001950006981122755,3.244582097921074e-05,2.7399166786994954e-05,4.655146916993297e-06,6.16304028169133e-08,2.802809784544619e-06,2.7448820496494593e-07,0.0024158525401116104,0.000390001396224551,0.00016439500072196973,6.489164195842148e-05,2.7930881501959783e-05,5.605619569089238e-06,6.163040281691329e-07,1.0979528198597837e-06,0.0030703913369356304
44.45,0.0012027777595010752,0.0001940364850669988,3.228182528183162e-05,2.7192586444077385e-05,4.619388794358703e-06,6.100852863434609e-08,2.7885999998989514e-06,2.7237515217668313e-07,0.0024055555190021505,0.0003880729701339976,0.0001631555186644643,6.456365056366324e-05,2.771633276615222e-05,5.577199999797903e-06,6.100852863434609e-07,1.0895006087067325e-06,0.003056340777025276
44.5,0.00119765280694325,0.00019307747936231278,3.211873729446019e-05,2.6987727748157483e-05,4.58393475755427e-06,6.039349790903712e-08,2.7744691455546216e-06,2.702801135278453e-07,0.0023953056138865,0.00038615495872462556,0.00016192636648894489,6.423747458892038e-05,2.750360854532562e-05,5.548938291109243e-06,6.039349790903712e-07,1.0811204541113812e-06,0.003042362015958627
44.550000000000004,0.0011925513016487644,0.00019212365163570025,3.195655175613291e-05,2.6784575044182217e-05,4.5487819805743195e-06,5.97852291581731e-08,2.7604167620528645e-06,2.682029211331568e-07,0.0023851026032975287,0.0003842473032714005,0.0001607074502650933,6.391310351226583e-05,2.7292691883445917e-05,5.520833524105729e-06,5.978522915817311e-07,1.0728116845326272e-06,0.003028454649729954
44.6,0.0011874731333844442,0.0001911749726856534,3.1795263435656044e-05,2.6583112830738963e-05,4.513927665805898e-06,5.918364194176372e-08,2.746442392549722e-06,2.6614340879937115e-07,0.0023749462667688884,0.0003823499453713068,0.00015949867698443379,6.359052687131209e-05,2.7083565994835386e-05,5.492884785099444e-06,5.918364194176372e-07,1.0645736351974846e-06,0.0030146182768304914
44.650000000000006,0.0011824181924156494,0.00019023141347096237,3.163486713146884e-05,2.638332575844306e-05,4.479369043723211e-06,5.858865684837486e-08,2.7325455828039135e-06,2.6410141200699663e-07,0.0023648363848312987,0.00038046282694192474,0.00015829995455065836,6.326973426293768e-05,2.6876214262339264e-05,5.465091165607827e-06,5.858865684837486e-07,1.0564056480279865e-06,0.003000852498231278
44.7,0.001177386369504428,0.0001892929451100056,3.1475357671507015e-05,2.6185198628343737e-05,4.445103372585639e-06,5.800019548107125e-08,2.718725881164731e-06,2.620767678922388e-07,0.002354772739008856,0.0003785858902200112,0.00015711119177006243,6.295071534301403e-05,2.6670620235513835e-05,5.437451762329462e-06,5.800019548107125e-07,1.0483070715689551e-06,0.0029871569173661673
44.75,0.001172377555907663,0.00018835953888003822,3.131672991306592e-05,2.5988716390347335e-05,4.411127938139127e-06,5.741818044356179e-08,2.7049828385599093e-06,2.600693152291463e-07,0.002344755111815326,0.00037671907776007645,0.000155932298342084,6.263345982613184e-05,2.6466767628834765e-05,5.4099656771198185e-06,5.741818044356179e-07,1.0402772609165853e-06,0.0029735311401149255
44.800000000000004,0.001167391643375226,0.0001874311662164819,3.115897874266394e-05,2.5793864141658344e-05,4.377440053321021e-06,5.6842535326547184e-08,2.6913160084835207e-06,2.5807889441196237e-07,0.002334783286750452,0.0003748623324329638,0.00015476318484995005,6.231795748532787e-05,2.626464031992613e-05,5.3826320169670414e-06,5.684253532654719e-07,1.0323155776478495e-06,0.0029599747747865
44.85,0.0011624285241481334,0.00018650779871221435,3.100209907590592e-05,2.560062712523774e-05,4.3440370579682835e-06,5.6273184694265827e-08,2.6777249469838697e-06,2.5610534743767933e-07,0.0023248570482962668,0.0003730155974244287,0.00015360376275142643,6.200419815181184e-05,2.60642223478097e-05,5.355449893967739e-06,5.627318469426582e-07,1.0244213897507173e-06,0.0029464874321024044
44.900000000000006,0.0011574880909566976,0.00018558940811685802,3.084608585734645e-05,2.540899072827817e-05,4.3109163185289795e-06,5.5710054071233735e-08,2.664209212651375e-06,2.541485178887901e-07,0.002314976181913395,0.00037117881623371604,0.000152453944369669,6.16921717146929e-05,2.5865497911173877e-05,5.32841842530275e-06,5.571005407123373e-07,1.0165940715551603e-06,0.002933068725180218
44.95,0.0011525702370186902,0.0001846759663360708,3.069093406035351e-05,2.5218940480696466e-05,4.278075227777127e-06,5.515306992917823e-08,2.6507683666064857e-06,2.5220825091623994e-07,0.0023051404740373803,0.0003693519326721416,0.0001513136428841788,6.138186812070702e-05,2.566845136666276e-05,5.301536733212971e-06,5.515306992917823e-07,1.0088330036649598e-06,0.0029197182695172405
45.0,0.001147674856037496,0.00018376744543083503,3.053663868697186e-05,2.5030462053642454e-05,4.2455112045307185e-06,5.460215967415929e-08,2.63740197248758e-06,2.502843932225702e-07,0.002295349712074992,0.00036753489086167006,0.00015018277232185472,6.107327737394372e-05,2.547306722718431e-05,5.27480394497516e-06,5.460215967415929e-07,1.0011375728902807e-06,0.002906435682974252
45.050000000000004,0.0011428018422002778,0.00018286381761674822,3.038319476778675e-05,2.4843541258024565e-05,4.213221693373e-06,5.405725163387791e-08,2.6241095964388847e-06,2.4837679304525746e-07,0.0022856036844005555,0.00036572763523349644,0.00014906124754814737,6.07663895355735e-05,2.5279330160238e-05,5.248219192877769e-06,5.405725163387791e-07,9.935071721810299e-07,0.002893220585759408
45.1,0.0011379510901761403,0.00018196505526331402,3.0230597361787714e-05,2.4658164043051776e-05,4.181204164376919e-06,5.351827504516821e-08,2.6108908070984117e-06,2.4648530014024084e-07,0.0022759021803522806,0.00036393011052662805,0.00014794898425831066,6.046119472357543e-05,2.5087224986261513e-05,5.2217816141968235e-06,5.351827504516821e-07,9.859412005609634e-07,0.002880072600412265
45.150000000000006,0.0011331224951142927,0.00018107113089323244,3.007884155623225e-05,2.4474316494791414e-05,4.14945611283266e-06,5.298516004166925e-08,2.5977451755858806e-06,2.446097657656366e-07,0.0022662449902285855,0.0003621422617864649,0.00014684589896874848,6.01576831124645e-05,2.4896736676995962e-05,5.195490351171761e-06,5.298516004166925e-07,9.784390630625463e-07,0.0028669913517879106
45.2,0.0011283159526422207,0.00018018201718169246,2.992792246650998e-05,2.4291984834743316e-05,4.117975058978341e-06,5.2457837641675656e-08,2.584672275490683e-06,2.427500426656416e-07,0.0022566319052844414,0.0003603640343633849,0.0001457519090084599,5.985584493301996e-05,2.4707850353870048e-05,5.169344550981366e-06,5.245783764167566e-07,9.710001706625664e-07,0.0028539764670412367
45.25,0.0011235313588638524,0.00017929768695566328,2.9777835236006575e-05,2.4111155418429354e-05,4.086758547733696e-06,5.193623973616257e-08,2.571671682859834e-06,2.4090598505461594e-07,0.0022470627177277047,0.00035859537391132656,0.00014466693251057614,5.955567047201315e-05,2.4520551286402175e-05,5.143343365719668e-06,5.193623973616257e-07,9.636239402184638e-07,0.0028410275756113224
45.300000000000004,0.0011187686103577325,0.00017841811319318747,2.9628575035968063e-05,2.393181473399881e-05,4.055804148436832e-06,5.14202990769836e-08,2.5587429761859523e-06,2.390774486013498e-07,0.002237537220715465,0.00035683622638637495,0.00014359088840399287,5.9257150071936125e-05,2.4334824890620994e-05,5.117485952371905e-06,5.14202990769836e-07,9.563097944053993e-07,0.002828144309205937
45.35,0.001114027604175199,0.0001775432690226748,2.9480137065365292e-05,2.375394940084914e-05,4.025109454583962e-06,5.090994926523846e-08,2.5458857363952556e-06,2.3726429041350983e-07,0.002228055208350398,0.0003550865380453496,0.00014252369640509484,5.8960274130730585e-05,2.415065672750377e-05,5.091771472790511e-06,5.090994926523845e-07,9.490571616540393e-07,0.002815326301786174
45.400000000000006,0.0011093082378385562,0.00017667312772219553,2.9332516550758333e-05,2.3577546168261708e-05,3.9946720835720425e-06,5.04051247398075e-08,2.5330995468355554e-06,2.354663690222583e-07,0.0022186164756771124,0.00035334625544439105,0.00014146527700957025,5.866503310151667e-05,2.3968032501432255e-05,5.066199093671111e-06,5.04051247398075e-07,9.418654760890332e-07,0.0028025731895511804
45.45,0.0011046104093392587,0.00017580766271877628,2.918570874616139e-05,2.340259191405295e-05,3.964489676444401e-06,4.990576076605171e-08,2.520383993264293e-06,2.3368354436705136e-07,0.0022092208186785174,0.00035161532543755256,0.0001404155514843177,5.837141749232278e-05,2.3786938058666408e-05,5.040767986528586e-06,4.990576076605171e-07,9.347341774682054e-07,0.0027898846109230342
45.5,0.0010999340171360898,0.00017494684758769498,2.9039708932907557e-05,2.3229073643240022e-05,3.934559897639161e-06,4.941179342467388e-08,2.5077386638365665e-06,2.3191567778060793e-07,0.0021998680342721795,0.00034989369517538996,0.00013937444185944015,5.8079417865815115e-05,2.3607359385834968e-05,5.015477327673133e-06,4.941179342467388e-07,9.276627111224317e-07,0.002777260206531702
45.550000000000004,0.001095278960153348,0.00017409065605177785,2.8894512419514015e-05,2.3056978486721404e-05,3.904880434740569e-06,4.8923159600740597e-08,2.4951631490931972e-06,2.301626319740492e-07,0.002190557920306696,0.0003481813121035557,0.00013834187092032842,5.778902483902803e-05,2.3429282608443414e-05,4.9903262981863945e-06,4.89231596007406e-07,9.206505278961968e-07,0.0027646996192001406
45.6,0.0010906451377790368,0.00017323906198069732,2.8750114541547397e-05,2.2886293699972018e-05,3.875448998233121e-06,4.8439796972860714e-08,2.4826570419488085e-06,2.2842427102220776e-07,0.0021812902755580735,0.00034647812396139464,0.0001373177621998321,5.7500229083094794e-05,2.3252693989398724e-05,4.965314083897617e-06,4.843979697286072e-07,9.13697084088831e-07,0.002752202493929509
45.650000000000006,0.0010860324498630498,0.0001723920393902697,2.860651066148919e-05,2.2717006661752465e-05,3.846263321258431e-06,4.796164400251856e-08,2.4702199376799115e-06,2.2670046034910136e-07,0.0021720648997260996,0.0003447840787805394,0.00013630203997051478,5.721302132297838e-05,2.3077579927550585e-05,4.940439875359823e-06,4.796164400251856e-07,9.068018413964054e-07,0.0027397684778844643
45.7,0.0010814407967153694,0.0001715495624417557,2.8463696168601643e-05,2.2549104872832824e-05,3.817321159374901e-06,4.748863992356089e-08,2.457851433913038e-06,2.249910667135734e-07,0.0021628815934307388,0.0003430991248835114,0.00013529462923699695,5.6927392337203286e-05,2.2903926956249406e-05,4.915702867826076e-06,4.748863992356089e-07,8.999642668542936e-07,0.0027273972203786154
45.75,0.0010768700791042576,0.00017071160544116022,2.8321666478793628e-05,2.2382575954730103e-05,3.7886202903200456e-06,4.7020724731832535e-08,2.4455511306128685e-06,2.232959581950941e-07,0.002153740158208515,0.00034142321088232044,0.0001342954557283806,5.6643332957587255e-05,2.2731721741920274e-05,4.891102261225737e-06,4.7020724731832535e-07,8.931838327803764e-07,0.0027150883728600484
45.800000000000004,0.0010723201982544574,0.0001698781428385344,2.818041703448692e-05,2.2217407648459813e-05,3.7601585137755317e-06,4.6557839174961144e-08,2.4333186300703957e-06,2.2161500417972348e-07,0.002144640396508915,0.0003397562856770688,0.00013330444589075888,5.636083406897384e-05,2.256095108265319e-05,4.8666372601407915e-06,4.6557839174961146e-07,8.864600167188939e-07,0.0027028415888969795
45.85,0.0010677910558453962,0.00016904914922727884,2.803994330448275e-05,2.205358781330123e-05,3.731933651134865e-06,4.609992474228747e-08,2.421153536891116e-06,2.199480753462332e-07,0.0021355821116907925,0.00033809829845455767,0.00013232152687980738,5.60798866089655e-05,2.239160190680919e-05,4.842307073782232e-06,4.6099924742287467e-07,8.797923013849328e-07,0.0026906565241635225
45.900000000000006,0.001063282554009386,0.0001682245993434469,2.790024078382839e-05,2.1891104425575962e-05,3.7039435452736553e-06,4.5646923654938445e-08,2.409055457983227e-06,2.1829504365238296e-07,0.002126565108018772,0.0003364491986868938,0.00013134662655345578,5.580048156765678e-05,2.222366127164193e-05,4.818110915966454e-06,4.5646923654938445e-07,8.731801746095318e-07,0.0026785328364255455
45.95,0.0010587945953298356,0.00016740446806505087,2.7761304993684328e-05,2.172994557744029e-05,3.6761860603225255e-06,4.5198778856042746e-08,2.397024002545872e-06,2.1665578232135565e-07,0.0021175891906596712,0.00033480893613010174,0.00013037967346464174,5.5522609987368655e-05,2.2057116361935152e-05,4.794048005091744e-06,4.519877885604275e-07,8.666231292854226e-07,0.002666470185526656
46.0,0.0010543270828394585,0.00016658873041136769,2.7623131481191406e-05,2.1570099475690355e-05,3.648659081442511e-06,4.47554340010845e-08,2.385058782057387e-06,2.1503016582834187e-07,0.002108654165678917,0.00033317746082273537,0.00012942059685414214,5.524626296238281e-05,2.1891954488655066e-05,4.770117564114774e-06,4.47554340010845e-07,8.601206633133675e-07,0.0026544682333742714
46.050000000000004,0.0010498799200184873,0.00016577736154224735,2.7485715819338437e-05,2.1411554440580682e-05,3.6213605146030285e-06,4.4316833448394786e-08,2.3731594102635885e-06,2.134180698872778e-07,0.0020997598400369745,0.0003315547230844947,0.0001284693266434841,5.4971431638676874e-05,2.172816308761817e-05,4.746318820527177e-06,4.431683344839479e-07,8.536722795491112e-07,0.0026425266439258086
46.1,0.001045453010792894,0.00016497033675742234,2.7349053606830118e-05,2.1254298904655618e-05,3.5942882863623307e-06,4.3882922249778196e-08,2.36132550316609e-06,2.1181937143773363e-07,0.002090906021585788,0.0003299406735148447,0.0001275257934279337,5.4698107213660236e-05,2.1565729718173983e-05,4.72265100633218e-06,4.3882922249778194e-07,8.472774857509345e-07,0.0026306450831749813
46.150000000000006,0.0010410462595326056,0.0001641676314958175,2.721314046795504e-05,2.1098321411593355e-05,3.567440343650394e-06,4.345364614127192e-08,2.3495566790106277e-06,2.1023394863194531e-07,0.002082092519065211,0.000328335262991635,0.00012658992846956014,5.442628093591008e-05,2.1404642061902364e-05,4.6991133580212554e-06,4.345364614127192e-07,8.409357945277813e-07,0.0026188232191381804
46.2,0.0010366595710497328,0.00016336922133486308,2.7077972052454285e-05,2.0943610615062883e-05,3.540814653554293e-06,4.302895153403655e-08,2.3378525582754375e-06,2.086616808219971e-07,0.0020733191420994656,0.00032673844266972615,0.0001256616636903773,5.415594410490857e-05,2.1244887921325758e-05,4.675705116550875e-06,4.302895153403655e-07,8.346467232879884e-07,0.002607060721840983
46.25,0.0010322928505967928,0.0001625750819898074,2.6943544035390067e-05,2.0790155277593127e-05,3.5144092031059246e-06,4.260878550537502e-08,2.326212763659636e-06,2.0710244854714544e-07,0.0020645857011935857,0.0003251501639796148,0.00012474093166555875,5.3887088070780135e-05,2.1086455218635547e-05,4.652425527319272e-06,4.260878550537502e-07,8.284097941885818e-07,0.0025953572633047365
46.300000000000004,0.0010279460038649423,0.00016178518931303225,2.680985211701486e-05,2.0637944269454653e-05,3.4882219990721505e-06,4.2193095789879564e-08,2.31463692007165e-06,2.055561335212864e-07,0.0020558920077298846,0.0003235703786260645,0.00012382766561672793,5.361970423402972e-05,2.0929331994432904e-05,4.6292738401433e-06,4.2193095789879566e-07,8.222245340851455e-07,0.002583712517533267
46.35,0.0010236189369822125,0.00016099951929336975,2.667689202264086e-05,2.048696656755355e-05,3.4622510677472863e-06,4.1781830770703634e-08,2.3031246546176724e-06,2.0402261862056396e-07,0.002047237873964425,0.0003219990385867395,0.0001229217994053213,5.335378404528172e-05,2.077350640648372e-05,4.606249309235345e-06,4.1781830770703637e-07,8.160904744822558e-07,0.002572126160499676
46.400000000000006,0.0010193115565117427,0.00016021804805541975,2.6544659502509568e-05,2.0337211254337186e-05,3.436494454747875e-06,4.137493947095661e-08,2.291675596590132e-06,2.0250178787111602e-07,0.0020386231130234854,0.0003204360961108395,0.00012202326752602311,5.3089319005019136e-05,2.061896672848725e-05,4.583351193180264e-06,4.1374939470956605e-07,8.100071514844641e-07,0.002560597870133229
46.45,0.0010150237694500261,0.00015944075185887041,2.6413150331662045e-05,2.018866751671219e-05,3.410950224809813e-06,4.0972371545220914e-08,2.28028937745622e-06,2.0099352643696093e-07,0.0020300475389000523,0.00031888150371774083,0.00012113200510027314,5.282630066332409e-05,2.0465701348858877e-05,4.56057875491244e-06,4.0972371545220915e-07,8.039741057478437e-07,0.0025491273263063617
46.5,0.0010107554832251503,0.0001586676070978188,2.628236030980916e-05,2.004132464497391e-05,3.3856164615876835e-06,4.057407727118789e-08,2.26896563084642e-06,1.9949772060801594e-07,0.0020215109664503007,0.0003173352141956376,0.00012024794786984346,5.256472061961832e-05,2.03136987695261e-05,4.53793126169284e-06,4.057407727118789e-07,7.979908824320638e-07,0.002537714210821763
46.550000000000004,0.0010065066056950467,0.0001578985903000942,2.6152285261202422e-05,1.989517203174775e-05,3.360491267456371e-06,4.018000754141208e-08,2.2577039925430913e-06,1.980142577882529e-07,0.0020130132113900935,0.0003157971806001884,0.0001193710321904865,5.2304570522404845e-05,2.0162947604738226e-05,4.515407985086183e-06,4.0180007541412083e-07,7.920570311530116e-07,0.0025263582073995652
46.6,0.0010022770451457446,0.0001571336781265832,2.602292103450515e-05,1.9750199170941982e-05,3.3355727633148865e-06,3.979011385518189e-08,2.2465041004690776e-06,1.9654302648398513e-07,0.002004554090291489,0.0003142673562531664,0.0001185011950256519,5.20458420690103e-05,2.001343657988932e-05,4.493008200938155e-06,3.9790113855181887e-07,7.861721059359405e-07,0.0025150590016646325
46.650000000000006,0.0009980667102896224,0.00015637284737055537,2.5894263502663804e-05,1.960639565671179e-05,3.3108590883923475e-06,3.940434831050371e-08,2.2353655946763373e-06,1.950839162922855e-07,0.001996133420579245,0.00031274569474111074,0.00011763837394027073,5.178852700532761e-05,1.9865154530354086e-05,4.470731189352675e-06,3.940434831050371e-07,7.80335665169142e-07,0.0025038162811339346
46.7,0.0009938755102636716,0.00015561607495699221,2.5766308562779996e-05,1.9463751182434824e-05,3.2863484000561714e-06,3.9022663596199625e-08,2.22428811733463e-06,1.936368178895363e-07,0.001987751020527343,0.00031123214991398443,0.00011678250709460895,5.153261712555999e-05,1.9718090400337027e-05,4.44857623466926e-06,3.902266359619962e-07,7.745472715581452e-07,0.0024926297352040228
46.75,0.0009897033546277553,0.00015486333794191646,2.5639052135982546e-05,1.9322255539697627e-05,3.262038873622353e-06,3.8645012984115506e-08,2.213271312720211e-06,1.922016230201025e-07,0.0019794067092555106,0.0003097266758838329,0.00011593353323818576,5.127810427196509e-05,1.957223324173412e-05,4.426542625440422e-06,3.8645012984115503e-07,7.6880649208041e-07,0.0024814990551385906
46.800000000000004,0.0009855501533628775,0.00015411461351172404,2.5512490167300136e-05,1.9181898617293222e-05,3.237928702167888e-06,3.827135032143903e-08,2.2023148272045764e-06,1.907782244851357e-07,0.001971100306725755,0.0003082292270234481,0.00011509139170375933,5.102498033460027e-05,1.9427572213007326e-05,4.404629654409153e-06,3.827135032143903e-07,7.631128979405428e-07,0.002470423934056134
46.85,0.0009814158168694547,0.00015336987898251808,2.5386618625534324e-05,1.904267040022959e-05,3.2140160963452854e-06,3.790163002312513e-08,2.1914183092432434e-06,1.8936651613150162e-07,0.0019628316337389094,0.00030673975796503616,0.00011425602240137754,5.077323725106865e-05,1.9284096578071712e-05,4.382836618486487e-06,3.790163002312513e-07,7.574660645260065e-07,0.002459404066917707
46.900000000000006,0.0009773002559655868,0.00015262911179944353,2.526143350313277e-05,1.89045609687487e-05,3.1902992841991054e-06,3.7535807064426994e-08,2.180581409364549e-06,1.8796639284082967e-07,0.0019546005119311736,0.00030525822359888706,0.0001134273658124922,5.052286700626554e-05,1.914179570519463e-05,4.361162818729098e-06,3.7535807064426997e-07,7.518655713633187e-07,0.00244843915051475
46.95,0.0009732033818853396,0.00015189228953602535,2.5136930816063114e-05,1.876756049735645e-05,3.1667765109845865e-06,3.717383697353286e-08,2.1698037801585067e-06,1.8657775051868757e-07,0.0019464067637706792,0.0003037845790720507,0.0001126053629841387,5.027386163212623e-05,1.900065906590752e-05,4.339607560317013e-06,3.717383697353286e-07,7.463110020747503e-07,0.0024375288834570298
47.0,0.000969125106277024,0.000151159389893507,2.5013106603686994e-05,1.8631659253862816e-05,3.143446038988237e-06,3.681567582430465e-08,2.159085076265675e-06,1.852004860838738e-07,0.001938250212554048,0.000302318779787014,0.0001117899555231769,5.002621320737399e-05,1.886067623392942e-05,4.31817015253135e-06,3.6815675824304644e-07,7.408019443354952e-07,0.0024266729661606523
47.050000000000004,0.0009650653412014832,0.0001504303907001918,2.4889956928634628e-05,1.8496847598432613e-05,3.1203061473504497e-06,3.646128022911866e-08,2.1484249543660827e-06,1.8383449745783053e-07,0.0019301306824029663,0.0003008607814003836,0.00011098108559059569,4.9779913857269255e-05,1.87218368841027e-05,4.296849908732165e-06,3.646128022911866e-07,7.353379898313221e-07,0.0024158711008361723
47.1,0.0009610239991303852,0.0001497052699107865,2.476747787667979e-05,1.8363115982646478e-05,3.0973551318900827e-06,3.6110607331806306e-08,2.1378230731681833e-06,1.824796835541751e-07,0.0019220479982607703,0.000299410539821573,0.00011017869589587887,4.953495575335958e-05,1.8584130791340496e-05,4.275646146336367e-06,3.6110607331806307e-07,7.299187342167004e-07,0.0024051229914767935
47.150000000000006,0.0009570009929445131,0.0001489840056057454,2.4645665556615055e-05,1.8230454948571827e-05,3.0745913049309536e-06,3.5763614800692706e-08,2.1272790933978347e-06,1.811359442683458e-07,0.0019140019858890263,0.0002979680112114908,0.00010938272969143097,4.929133111323011e-05,1.844754782958572e-05,4.254558186795669e-06,3.5763614800692706e-07,7.245437770733832e-07,0.0023944283438466396
47.2,0.0009529962359320682,0.0001482665759906184,2.452451610012766e-05,1.809885512784414e-05,3.0520129951303008e-06,3.542026082173323e-08,2.116792677787337e-06,1.7980318046736504e-07,0.0019059924718641363,0.0002965331519812368,0.00010859313076706484,4.904903220025532e-05,1.8312077970781805e-05,4.233585355574674e-06,3.542026082173323e-07,7.192127218694602e-07,0.002383786865469136
47.25,0.0009490096417869682,0.0001475529593953993,2.4404025661675573e-05,1.796830724075787e-05,3.0296185473090974e-06,3.508050409174474e-08,2.1063634910644872e-06,1.784812939797141e-07,0.0018980192835739364,0.0002951059187907986,0.00010780984344454722,4.8808051323351145e-05,1.8177711283854585e-05,4.2127269821289745e-06,3.508050409174474e-07,7.139251759188564e-07,0.002373198265615453
47.300000000000004,0.0009450411246071562,0.00014684313427387708,2.428419041836412e-05,1.7838802095367353e-05,3.007406322284274e-06,3.4744303811731477e-08,2.0959911999416866e-06,1.7717018758532193e-07,0.0018900822492143123,0.00029368626854775416,0.00010703281257220412,4.856838083672824e-05,1.8044437933705645e-05,4.191982399883373e-06,3.4744303811731475e-07,7.086807503412877e-07,0.002362662255293047
