Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(3),J_6s1/2(2),J_total_Ir_relativistic
38.0,0.005524596232318762,0.0008454875280755694,0.0038712186496485126,0.003085599366699916,0.00024600427180661945,0.0010919173310296626,0.0009893233087862633,0.00038032976749119066,0.00032215382971926036,7.442393314803016e-05,0.00027214624386235974,0.00025109610652531187,0.00010729843590179121,9.072912574057112e-05,2.984737493725862e-06,2.5978801882047595e-06,1.51117738352142e-05,4.566732149283946e-05,4.071420174153039e-05,9.098809679274197e-06,7.259355589179813e-06,1.1920113677397459e-06,0.04596713784646624
38.050000000000004,0.005517425998943726,0.0008450453877111161,0.003857014423572683,0.00307216219215784,0.00024474876870516564,0.001088740676304673,0.0009854882833816394,0.00037735032513005025,0.0003195327500653841,7.390826558285505e-05,0.00027144624381584875,0.00025017720994217977,0.00010645675700738989,8.998881370405975e-05,2.950719995565007e-06,2.5677627811900964e-06,1.5000686348933434e-05,4.555373507422755e-05,4.056736216527063e-05,9.027404078931038e-06,7.2000660748127885e-06,1.183115898678275e-06,0.04580202874243302
38.1,0.005510259714440838,0.000844615139180228,0.003842858210111611,0.0030587806171023368,0.00024351220410327108,0.0010855660480641653,0.0009816628670065528,0.000374395697939497,0.0003169342479556834,7.339988415486566e-05,0.00027074556936938825,0.00024925985345484395,0.00010562203563888739,8.925484996297377e-05,2.917119194672462e-06,2.5380196325537505e-06,1.4891148558336323e-05,4.543998699872298e-05,4.042073661144863e-05,8.956550398261314e-06,7.141246572506179e-06,1.1743778416455832e-06,0.04563768319771137
38.15,0.005503097399021067,0.0008441965700166645,0.0038287499051275174,0.003045454460414725,0.00024229435545426806,0.001082393531249948,0.0009778471040696693,0.000371465670290171,0.00031435812081603533,7.289870702556157e-05,0.00027004425131415085,0.00024834405882034736,0.00010479421277775859,8.852717858278882e-05,2.8839296419011244e-06,2.508645783650434e-06,1.4783143222026717e-05,4.5326082686161784e-05,4.02743286821898e-05,8.886249442862571e-06,7.082898434775976e-06,1.165790748442046e-06,0.04547409704554039
38.2,0.005495939072805834,0.0008437894699857828,0.0038146894041009875,0.0030321835410021055,0.00024109500217458965,0.0010792232098436098,0.0009740410379367721,0.000368560028465002,0.0003118041679293467,7.240465304819e-05,0.0002693423201807236,0.0002474298474408071,0.0001039732298994935,8.780574411902543e-05,2.851145965317296e-06,2.479636347244092e-06,1.4676653244265548e-05,4.521202754460601e-05,4.0128142024773885e-05,8.81650527239121e-06,7.0250263290871976e-06,1.157345355075124e-06,0.04531126616258006
38.25,0.005488784755827105,0.0008433936310678404,0.0038006766021384734,0.00301896767780464,0.00023991392563301592,0.0010760551668711046,0.0009702447109413364,0.000365678560642445,0.0003092721904186352,7.191764176467476e-05,0.00026863980623896257,0.0002465172403663449,0.00010315902896983577,8.709049161324642e-05,2.8187628693374485e-06,2.450986506803236e-06,1.457166167306294e-05,4.509782697673988e-05,3.998218035890151e-05,8.747324236291297e-06,6.967637268102687e-06,1.1490304352798092e-06,0.045149186463797744
38.300000000000004,0.005481634468027474,0.000843008847441369,0.0037867113939797177,0.003005806689802725,0.000238750909139872,0.0010728894844073903,0.0009664581643950507,0.00036282105687984777,0.000306761991230253,7.1437593402505e-05,0.0002679367394978997,0.0002456062582980178,0.00010235155244103965,8.638136658907917e-05,2.78677513368694e-06,2.422691515574898e-06,1.4468151698201782e-05,4.498348638255483e-05,3.9836447490560485e-05,8.67871378435478e-06,6.9107394105776724e-06,1.1408338276360029e-06,0.04498785389605007
38.35,0.00547448822926027,0.0008426349154666201,0.0037727936740051438,0.002992700396024105,0.00023760573793618435,0.0010697262435811305,0.0009626814385982985,0.0003599873090969611,0.00030427337511726,7.096442887158684e-05,0.00026723314970570456,0.00024469692159075133,0.00010155074324814836,8.567831504826555e-05,2.755177612171437e-06,2.3947466954242833e-06,1.4366106649338648e-05,4.486901115791413e-05,3.9690947310798186e-05,8.610681173336421e-06,6.854340743192392e-06,1.1327435647621073e-06,0.04482726443102605
38.400000000000006,0.005467346059289635,0.0008422716336690802,0.003758923336243157,0.002979648615550873,0.00023647819918279318,0.0010665655245794443,0.00095891457285058,0.00035717711105957703,0.00030180614862293525,7.049806976105727e-05,0.00026652906634969543,0.0002437892502562714,0.00010075654480529044,8.498128346673581e-05,2.723965231272755e-06,2.3671474354531363e-06,1.4265509994321306e-05,4.475440668901353e-05,3.9545683779267774e-05,8.543232207435186e-06,6.798447785127188e-06,1.1247489900042244e-06,0.044667414058298244
38.45,0.005460207977790635,0.0008419188027230601,0.003745100274377416,0.002966651167526413,0.00023536808194942843,0.0010634074066527158,0.0009551576054608934,0.00035439025836330823,0.00029936012006443683,7.003843833606399e-05,0.00026582451865640185,0.00024288326396603702,9.996890100199783e-05,8.429021879070996e-05,2.693132988601168e-06,2.339889190435001e-06,1.4166345337842225e-05,4.46396783431891e-05,3.940066089401191e-05,8.47637015184665e-06,6.743064471528293e-06,1.1168417154286601e-06,0.04450829877922295
38.5,0.005453074004349342,0.0008415762254353548,0.0037313243817540145,0.0029537078711622325,0.00023427517720374716,0.0010602519681194458,0.000951410573758057,0.0003516265484174944,0.0002969350995165977,6.958545753451034e-05,0.0002651195355916747,0.0002419789820541705,9.918775619954223e-05,8.360506843282345e-05,2.6626759512528267e-06,2.312967479126316e-06,1.406859642051299e-05,4.452483145691852e-05,3.925588265040618e-05,8.410094937385133e-06,6.688191349516683e-06,1.1090162920010072e-06,0.044349914602317804
38.550000000000004,0.005445944158462939,0.0008412437067289766,0.0037175955513886233,0.002940818545744727,0.00023319927780033847,0.0010570992863711587,0.0009476735141009833,0.00034888578042924543,0.0002945308987958661,6.91390509637686e-05,0.0002644141458608443,0.00024107642352038674,9.841305522729272e-05,8.292578026827933e-05,2.6325892541331584e-06,2.2863778825274824e-06,1.3972247118402226e-05,4.4409871322178255e-05,3.911135299335757e-05,8.344402732928076e-06,6.6338251643172385e-06,1.1012705284682847e-06,0.04419225754054993
38.6,0.005438818459539822,0.0008409210536269618,0.0037039136759735736,0.002927983010641864,0.000232140178469697,0.001053949437877353,0.0009439464618889024,0.00034616775538761556,0.00029214733144438494,6.869914289736209e-05,0.00026370837790892483,0.0002401756070329203,9.764474337909351e-05,8.225230263102614e-05,2.602868098312823e-06,2.2601160421752716e-06,1.3877281443030796e-05,4.429480317251924e-05,3.896707576761426e-05,8.279285913814051e-06,6.57995884820037e-06,1.0936054700267882e-06,0.04403532361073018
38.650000000000006,0.005431696926899687,0.0008406080752362488,0.003690278647884861,0.0029152010853097624,0.00023109767580716575,0.001050802498190494,0.000940229451571526,0.00034347227604790507,0.0002897842127142066,6.826565827161696e-05,0.0002630022599208624,0.00023927655093144805,9.688276640966095e-05,8.15845843099603e-05,2.5735077494819635e-06,2.2341776585469963e-06,1.3783683541769578e-05,4.4179632170287043e-05,3.882305467131171e-05,8.214733411858786e-06,6.5265818790095125e-06,1.086025087351064e-06,0.04387910883498187
38.7,0.005424579579773642,0.0008403045827316317,0.0036766903591891205,0.002902472589299221,0.00023007156826185414,0.0010476585419510536,0.0009365225166591648,0.00034079914691609715,0.0002874413595516505,6.783852268228638e-05,0.00026229581982182865,0.00023837927323001017,9.61270705310025e-05,8.092257454515552e-05,2.5445035365611264e-06,2.208558489647882e-06,1.3691437698542019e-05,4.40643633963302e-05,3.867929321762701e-05,8.150731401573004e-06,6.473680957060244e-06,1.0785357217090862e-06,0.043723609244063336
38.75,0.005417466437304301,0.0008400103893397864,0.0036631487016505113,0.0028897973422621357,0.00022906165612552953,0.0010445176428925853,0.0009328256897327846,0.00033814817423341814,0.00028511859058179154,6.741766238114671e-05,0.0002615890852775547,0.000237483791619925,9.537760240885448e-05,8.026622302411605e-05,2.5158508505135367e-06,2.183254349836456e-06,1.3600528334698657e-05,4.394900184331714e-05,3.853579470865664e-05,8.087264253743938e-06,6.421240943343647e-06,1.0711453139975047e-06,0.04356882088217217
38.800000000000004,0.005410357518545889,0.000839725310323372,0.0036496535667375667,0.0028771751639578534,0.00022806774152148764,0.0010413798738468422,0.0009291390024540121,0.0003355191659610296,0.000282815726093088,6.700300427256818e-05,0.0002608820836947081,0.0002365901234727005,9.463430915914136e-05,7.96154798780564e-05,2.4875451433855015e-06,2.158261108920978e-06,1.3510940009910364e-05,4.383355241344149e-05,3.8392562224451254e-05,8.024315665728084e-06,6.369245985710664e-06,1.0638624554587244e-06,0.043414739812737836
38.85,0.005403252842464344,0.0008394491629652055,0.0036362048456299815,0.0028646058742594484,0.00022708962839340283,0.0010382453067489309,0.0009254624855750847,0.0003329119317648478,0.00028053258802214324,6.659447591006086e-05,0.0002601748422213091,0.0002356982858429405,9.389713834445553e-05,7.897029567820613e-05,2.4595819275805347e-06,2.133574691534348e-06,1.3422657422920769e-05,4.371801992086775e-05,3.824959862864621e-05,7.961869856663377e-06,6.3176807278064336e-06,1.0566953463324126e-06,0.043261362124618334
38.900000000000006,0.00539615242793742,0.000839181766552512,0.003622802429225325,0.002852089293159898,0.0002261271224941588,0.0010351140126424972,0.0009217961689487396,0.0003303262830004859,0.0002782689999385981,6.619200549279657e-05,0.00025946738774718553,0.00023480829547124375,9.316603797055645e-05,7.833062143213897e-05,2.431956775350909e-06,2.109191076768564e-06,1.3335665412008594e-05,4.360240909879797e-05,3.810690659047111e-05,7.899912702236585e-06,6.266531465410603e-06,1.0496508029526617e-06,0.04310868393807274
38.95,0.0053890562937548,0.0008389229423612496,0.0036094462081457243,0.002839625240778208,0.00022518003137466543,0.0010319860616849518,0.0009181400815380531,0.0003277620326983267,0.0002760247870301603,6.579552186210906e-05,0.0002587597469044667,0.0002339201687870988,9.244095648289183e-05,7.769640858012836e-05,2.404665318469919e-06,2.085106298025223e-06,1.3249948955036565e-05,4.348672461057259e-05,3.7964488621270944e-05,7.83843268760348e-06,6.215787111012472e-06,1.0427334652734431e-06,0.04295670140990131
39.0,0.005381964458618187,0.000838672513640509,0.0035961360727444613,0.00282721353736543,0.00022424816437265958,0.0010288615231527193,0.000914494251426216,0.00032521899554871525,0.00027379977608776054,6.540495449797216e-05,0.0002580519460681127,0.00023303392191177034,9.172184276313773e-05,7.706760899152644e-05,2.3777032480307634e-06,2.061316443017753e-06,1.3165493169001229e-05,4.3370971063799256e-05,3.7822347122189775e-05,7.777421582337992e-06,6.165439860576353e-06,1.0359453063330922e-06,0.042805410737236475
39.050000000000004,0.005374876941141425,0.0008384303055969896,0.003582871913112531,0.002814854003310623,0.00022333133260149513,0.0010257404654465244,0.0009108587058262553,0.0003226969878872785,0.0002715937954908422,6.502023351545828e-05,0.0002573440113564804,0.00023214957066117932,9.100864612575997e-05,7.644417496116882e-05,2.351066314306172e-06,2.037817653846812e-06,1.3082283309046115e-05,4.325515302617884e-05,3.7680484438508214e-05,7.71687478053297e-06,6.115485512967547e-06,1.0292854615780751e-06,0.04265480815962354
39.1,0.005367793759850601,0.0008381961453795502,0.0035696536190851437,0.002802546459146733,0.00022242934893892304,0.0010226229560967044,0.0009072334710906987,0.00032019582768036793,0.00026940667519278057,6.464128966117789e-05,0.000256635968631924,0.0002312671305487759,9.030131631459605e-05,7.58260592058039e-05,2.3247503265971796e-06,2.0146061270633043e-06,1.3000304766952265e-05,4.313927504149802e-05,3.753890291540287e-05,7.656791289044621e-06,6.065923443763355e-06,1.022750331335025e-06,0.042504889959208966
39.150000000000006,0.0053607149331841505,0.000837969862063836,0.003556481080248152,0.002790290725556382,0.00022154202801586198,0.0010195090617685447,0.0009036185727211755,0.00031771533451062064,0.0002672382467064274,6.426805430970024e-05,0.0002559278435014287,0.00023038661678840286,8.959980349945615e-05,7.521321486054585e-05,2.298751153000928e-06,1.991678113634971e-06,1.2919543069171512e-05,4.302334164420675e-05,3.739760494968553e-05,7.5971733781521395e-06,6.016756261195272e-06,1.0163338963015093e-06,0.042355652459030724
39.2,0.005353640479492976,0.0008377512866369818,0.003543354185944448,0.002778086623377603,0.00022066918620516448,0.001016398848267647,0.0009000140353779654,0.00031525532956264737,0.0002650883430897874,6.390045945995806e-05,0.0002552196613172779,0.00022950804429715263,8.890405827274613e-05,7.460559547535313e-05,2.2730647200359445e-06,1.969029918742351e-06,1.2839983874514122e-05,4.2907357371103834e-05,3.725659303240562e-05,7.5380259317329645e-06,5.9679891776596535e-06,1.0100282116760312e-06,0.04220709201956646
39.25,0.00534657041704055,0.0008375402519823906,0.0035302728252802765,0.0027659339736094773,0.0002198106416103767,0.001013292380545313,0.0008964198828894809,0.000312815635608835,0.0002629567989318168,6.353843773163539e-05,0.00025451144717775117,0.00022863142769821352,8.82140316461091e-05,7.400315501153004e-05,2.247687012077757e-06,1.9466579013468397e-06,1.2761612971637287e-05,4.279132676890539e-05,3.7115869778029886e-05,7.479355554770039e-06,5.919629137454772e-06,1.0038240675591345e-06,0.04205920503384815
39.300000000000004,0.005339504764003026,0.0008373365928645897,0.0035172368871315123,0.0027538325974177115,0.00021896621405449686,0.0010101897227039565,0.0008928361382616956,0.00031039607699527284,0.0002608434503383505,6.318192236154099e-05,0.00025380322592785356,0.00022775678132370825,8.752967504708837e-05,7.340584783825298e-05,2.222614070577292e-06,1.924558473496584e-06,1.2684416276503545e-05,4.2675254396849114e-05,3.6975437937172004e-05,7.421169519515303e-06,5.871683766629074e-06,9.977117876191297e-07,0.0419119879215955
39.35,0.005332443538469361,0.0008371401459141629,0.0035042462601498807,0.0027417823161401413,0.0002181357250687325,0.001007090938002535,0.000889262823687512,0.0003079964796277968,0.0002587481349181537,6.283084719996764e-05,0.0002530950221600751,0.0002268841192175227,8.685094031581047e-05,7.28136287291208e-05,2.197841993056591e-06,1.9027280993621925e-06,1.2608379829983582e-05,4.255914482395438e-05,3.683530039140875e-05,7.363474655141142e-06,5.824160249610855e-06,9.916820901343782e-07,0.04176543712294463
39.400000000000006,0.005325386758441416,0.0008369507496127587,0.003491300832769104,0.002729782951292143,0.00021731899788125753,0.0010039960888619972,0.0008856999605560634,0.00030561667095814856,0.00025667069176909396,6.248514670703795e-05,0.00025238686021517807,0.00022601345513812376,8.617777970168756e-05,7.222645285872796e-05,2.1733669318992587e-06,1.8811632940215508e-06,1.253348979576703e-05,4.2443002621071525e-05,3.66954601304389e-05,7.306276298910121e-06,5.777064266365272e-06,9.857268938419651e-07,0.041619549092410515
39.45,0.00531833444183408,0.0008367682442781768,0.00347840049321102,0.0027178343245719996,0.00021651585740597307,0.0010009052368707546,0.0008821475694619642,0.0003032564799702569,0.0002546109614644407,6.214475594903871e-05,0.00025167876418301377,0.00022514480256136867,8.551014586014158e-05,7.164427579926271e-05,2.1491850929744583e-06,1.85986062203871e-06,1.2459732458718468e-05,4.2326832348363906e-05,3.655592021355229e-05,7.249577419843192e-06,5.730399119260182e-06,9.79839952928476e-07,0.04147432029369479
39.5,0.005311286606475379,0.0008365924720495298,0.003465545129491621,0.002705936257866165,0.0002157261302312709,0.0009978184427901632,0.0008786056702144911,0.0003009157371666295,0.0002525687860392817,6.180961059474331e-05,0.0002509707579033652,0.00022427817468330207,8.484799184934722e-05,7.10670535171276e-05,2.1252927341506502e-06,1.8388166959030089e-06,1.2387094223774943e-05,4.2210638539321825e-05,3.641668371891148e-05,7.193377998244175e-06,5.6841651374356e-06,9.74017255904001e-07,0.0413297471958214
39.550000000000004,0.0053042432701065935,0.0008364232768724838,0.0034527346294270502,0.002694088573254477,0.00021494964460880346,0.000994735766560025,0.0008750742818467074,0.00029859427455486415,0.0002505440089770631,6.147964691172427e-05,0.00025026286496681693,0.00022341358442294333,8.419127112699634e-05,7.049474236958435e-05,2.1016861637676736e-06,1.8180281744097684e-06,1.2315561615431801e-05,4.209442568276652e-05,3.627775368536326e-05,7.1376747067980675e-06,5.63835939041597e-06,9.682571895252175e-07,0.04118582627090405
39.6,0.005297204450382381,0.0008362605044845748,0.0034399688806395516,0.002682291093015296,0.00021418623044226095,0.0009916572673041037,0.000871553422624528,0.000296291925634274,0.0002485364751962496,6.115480176265635e-05,0.00024955510871565046,0.00022255104442506278,8.35399375470827e-05,6.992729910142219e-05,2.0783617391413e-06,1.7974917610710458e-06,1.2245121277807962e-05,4.197819820452581e-05,3.613913305226996e-05,7.082460904653774e-06,5.592975701026043e-06,9.62560507407925e-07,0.04104255399366703
39.650000000000006,0.005290170164870884,0.0008361040024006032,0.0034272477705633406,0.0026705436396305565,0.00021343571927615615,0.0009885830033356483,0.0008680431100557156,0.0002940085253826234,0.0002465460310371002,6.0835012601610466e-05,0.00024884751224476354,0.00022169056706294513,8.289394535670643e-05,6.93646808416488e-05,2.055315865172996e-06,1.777204202643732e-06,1.2175759975226502e-05,4.1861960450529815e-05,3.6000824603107904e-05,7.027726931769397e-06,5.548004933177965e-06,9.56930134989782e-07,0.04089992684268541
39.7,0.005283140431053857,0.0008359536198981056,0.0034145711864504522,0.0026588460357907747,0.0002126979442846208,0.0009855130321629354,0.0008645433608988246,0.0002917439102429814,0.00024457252424856614,6.052021747034062e-05,0.0002481400984026148,0.00022083216444114306,8.225324919290042e-05,6.88068451002059e-05,2.032544993129476e-06,1.7571622878528434e-06,1.2107464593196674e-05,4.174571667297717e-05,3.5862830918293796e-05,6.973460674209725e-06,5.503435532070129e-06,9.513708103499632e-07,0.04075794130318586
39.75,0.005276115266326781,0.0008358092080029032,0.003401939015376507,0.002647198104399959,0.00021197274026021198,0.0009824474104948146,0.000861054191172074,0.00028949791811068237,0.00024261580397530176,6.021035499456313e-05,0.0002474328897921899,0.00021997584839821685,8.161780407947594e-05,6.82537497647069e-05,2.0100456196420694e-06,1.7373628463707959e-06,1.204022213964296e-05,4.16294710209641e-05,3.572515434189299e-05,6.919648354248375e-06,5.45925428981104e-06,9.458885467880522e-07,0.04061659387113524
39.800000000000004,0.005269094687998985,0.0008356706194747295,0.0033893511442464417,0.0026355996685804694,0.0002112599436027327,0.0009793861942462674,0.000857575616162165,0.0002872703883204013,0.00024067572074479404,5.990536438023013e-05,0.00024672590877199125,0.00021912163050946283,8.098756542388994e-05,6.770535309719877e-05,1.9878142859570556e-06,1.7178027480909427e-06,1.1974019746201157e-05,4.151322753657759e-05,3.558779696561228e-05,6.866275477118727e-06,5.415447283455688e-06,9.404899339441783e-07,0.04047588105823547
39.85,0.005262078713293771,0.000835537708792934,0.0033768074598001865,0.0026240505516778073,0.00021055939230806643,0.0009763294385439751,0.0008541076504330343,0.0002850611616333389,0.0002387521264546072,5.96051854097977e-05,0.0002460191774570493,0.0002182695220896294,8.036248901413308e-05,6.71616137309471e-05,1.9658475774459734e-06,1.698478902707279e-06,1.1908844669391518e-05,4.139699015696069e-05,3.5450760631897495e-05,6.813327843028471e-06,5.3720008925969006e-06,9.351813554723543e-07,0.04033579939734413
39.900000000000006,0.005255067359348528,0.0008354103321422643,0.0033643078486182737,0.002612550577265321,0.00020987092595702676,0.0009732771977318878,0.0008506503078345419,0.0002828700802245139,0.00023684487435973874,5.9309758438488903e-05,0.000245312717719954,0.00021741953419561876,7.974253101563757e-05,6.66224906672437e-05,1.9441421233619873e-06,1.6793882595847867e-06,1.1844684291487014e-05,4.1280762722310214e-05,3.5314046956191994e-05,6.7607925196951805e-06,5.3289027756457435e-06,9.299682481580179e-07,0.04019634544778853
39.95,0.005248060643214864,0.0008352883473987259,0.003351852197127416,0.002601099569148869,0.00020919438570422513,0.0009702295253768063,0.0008472036015111032,0.00028069698767016797,0.00023495381906009285,5.901902439055361e-05,0.0002446065511919074,0.0002165716776291775,7.912764796820714e-05,6.608794327223855e-05,1.922694596806719e-06,1.6605278078789038e-06,1.1781526120920115e-05,4.116454898921549e-05,3.5177657366630353e-05,6.7086586763157445e-06,5.286142689414956e-06,9.248545213260992e-07,0.040057515800059895
40.0,0.0052410585818587225,0.0008351716141155196,0.0033394403916060123,0.0025896973513713896,0.00020852961426695563,0.0009671864742739623,0.0008437675439102508,0.0002785417289352746,0.0002330788164880621,5.873292475552448e-05,0.00024390069926379467,0.00021572596293957196,7.851779678296641e-05,6.555793127379366e-05,1.901501714853114e-06,1.6418945768401065e-06,1.1719357792110928e-05,4.104835264823941e-05,3.504159315780576e-05,6.656918203712354e-06,5.243713074928653e-06,9.198421972285146e-07,0.03991930707945979
40.050000000000004,0.005234061192160509,0.0008350599935090568,0.003327072318189612,0.002578343748217423,0.00020787645591410008,0.000964148096452606,0.0008403421467911388,0.00027640415036115783,0.0002312197238962232,5.845140158447097e-05,0.0002431951830872748,0.0002148824004262513,7.79129347393318e-05,6.503241475836094e-05,1.8805602387562327e-06,1.6234856362231358e-06,1.1658167064651292e-05,4.0932177344231525e-05,3.490585555391491e-05,6.605566077173067e-06,5.201609381742469e-06,9.149312623560545e-07,0.03978171594839836
40.1,0.00522706849091522,0.0008349533484450526,0.003314747862876335,0.002567038584217566,0.0002072347564550539,0.0009611144431815966,0.0008369274212329851,0.00027428409965321745,0.00022937639984514343,5.8174397486251517e-05,0.0002424900235758894,0.00021404100014149664,7.731301948200318e-05,6.45113541678829e-05,1.8598669741759512e-06,1.605298096710922e-06,1.1597941821837027e-05,4.0816026697582184e-05,3.4770445775670135e-05,6.554600446340045e-06,5.159830137257321e-06,9.101196817229987e-07,0.03964473910717887
40.150000000000006,0.005220080494832562,0.0008348515434246967,0.0033024669115322143,0.0025557816841528433,0.00020660436322867296,0.0009580855649749901,0.0008335233776434451,0.0002721814258687566,0.00022754870419129387,5.790185562376426e-05,0.0002417852414061877,0.0002132017718930552,7.67180090179751e-05,6.399471029671561e-05,1.8394187713345364e-06,1.5873291102619601e-06,1.1538670068599987e-05,4.0699904324506275e-05,3.463536510496186e-05,6.504022454781361e-06,5.1183767750283215e-06,9.054035392024267e-07,0.03950837329321731
40.2,0.0052130972205370885,0.0008347544445709022,0.0032902293498965236,0.0025445728730590427,0.0002059851250922447,0.0009550615115976342,0.0008301300257669304,0.0002700959794049186,0.00022573649807507547,5.763371971019792e-05,0.0002410808570188702,0.00021236472524676186,7.612786171356992e-05,6.348244428857568e-05,1.8192125250380836e-06,1.5695758702968659e-06,1.1480339928947045e-05,4.058381385449813e-05,3.450061494139286e-05,6.453835804149557e-06,5.077253228747499e-06,9.007773032579139e-07,0.03937261527874814
40.25,0.005206118684568315,0.0008346619196146318,0.003278035063587018,0.002533411976230958,0.0002053768924104822,0.0009520423320707555,0.0008267473746928569,0.00026802761198672356,0.00022393964390894896,5.736993400528232e-05,0.00024037689061994654,0.0002115298695291448,7.554253629149014e-05,6.29745176335088e-05,1.799245174502978e-06,1.5520356116541894e-06,1.1422939643058974e-05,4.046775894332064e-05,3.436619684547642e-05,6.4040460928109255e-06,5.0364653010838234e-06,8.962342367091061e-07,0.03923746186717514
40.300000000000004,0.005199144903380856,0.0008345738378813029,0.0032658839381051485,0.0025222988192265846,0.00020477951704454426,0.0009490280746775514,0.0008233754328638362,0.00026597617665521077,0.00022215800536567448,5.7110443311540065e-05,0.00023967336218191007,0.00021069721383001764,7.496199182789182e-05,6.247089216488168e-05,1.779513702946427e-06,1.5347056102665483e-06,1.1366457564235363e-05,4.0351743280266864e-05,3.4232112564437074e-05,6.354659981776293e-06,4.99601984367213e-06,8.917669466323185e-07,0.03910290988836116
40.35,0.005192175893344557,0.000834490070277269,0.003253775858841223,0.0025112332278712556,0.00020419285234108203,0.0009460187869687781,0.0008200142080838025,0.00026394152775568346,0.00022039144736665716,5.6855192970539704e-05,0.00023897029144492714,0.00020986676700505692,7.438618774947835e-05,6.19715300563967e-05,1.7600151369215656e-06,1.517583182533379e-06,1.1310882155887738e-05,4.023577058892625e-05,3.409836403807179e-05,6.305684267047485e-06,4.955923827448942e-06,8.873680188064045e-07,0.03896895619328804
40.400000000000006,0.00518521167074461,0.0008344104892763803,0.0032417107110794996,0.0025002150282616934,0.00020361675312131165,0.000943014515768332,0.0008166637075260726,0.0002619235209260526,0.0002186398360703955,5.660412885915054e-05,0.00023826769791803975,0.0002090385376783636,7.381508383061364e-05,6.147639381912829e-05,1.740746545401097e-06,1.5006656843942243e-06,1.1256201988781377e-05,4.011984462125868e-05,3.3964953383887274e-05,6.257124955081844e-06,4.916183415899171e-06,8.830306386621932e-07,0.03883559764861151
40.45,0.005178252251781705,0.0008343349689066208,0.003229688380003259,0.002489244046770028,0.00020305107567011697,0.0009400153071788336,0.000813323937741351,0.00025992201308528546,0.00021690303886103785,5.635719738580054e-05,0.0002375656008803832,0.0002082125342450114,7.324864019045675e-05,6.098544629858281e-05,1.7217050386368163e-06,1.4839505101339635e-06,1.120240573870689e-05,4.000396914537726e-05,3.383188286257144e-05,6.208986436960478e-06,4.876803155009397e-06,8.78749100595254e-07,0.03870283113164511
40.5,0.005171297652572144,0.0008342633847368241,0.0032177087506997967,0.0024783201100477266,0.00020249567772518014,0.0009370212065872,0.0008099949046656636,0.00025793686242194994,0.00021518092433703864,5.611434548673693e-05,0.00023686401938241545,0.0002073887648735781,7.268681729011528e-05,6.049865067177992e-05,1.7028877668432058e-06,1.4674350909760345e-06,1.1149482184726271e-05,3.988814792801008e-05,3.3699154826616694e-05,6.161270836671569e-06,4.837785359836074e-06,8.745191523792596e-07,0.03857065352622139
40.550000000000004,0.005164347889147979,0.0008341956138634664,0.003205771708165388,0.002467443045029482,0.00020195041846614322,0.0009340322586702162,0.000806676613628235,0.0002559679283828615,0.0002134733622999198,5.5875520622290785e-05,0.00023616297224715984,0.00020656723750866302,7.21295759298199e-05,6.0015970444356914e-05,1.6842919187702418e-06,1.4511168935397226e-06,1.1097420208089445e-05,3.977238471310359e-05,3.356677165643657e-05,6.11397757904982e-06,4.799129728626681e-06,8.703381810240203e-07,0.03843906171974039
40.6,0.005157402977457149,0.0008341315348975367,0.0031938771373102005,0.0024566126789370346,0.00020141515850380113,0.0009310485074000997,0.0008033690693593016,0.0002540150716618278,0.00021178022374313392,5.564067077314587e-05,0.00023546247807145986,0.00020574795987338888,7.15768772461187e-05,5.953736944769543e-05,1.6659147202415474e-06,1.4349934182507464e-06,1.1046208791859103e-05,3.965668319839813e-05,3.343473568946611e-05,6.06710319600031e-06,4.760833179806393e-06,8.662052803330947e-07,0.03830805260157238
40.650000000000006,0.005150462933363609,0.0008340710279514858,0.0031820249229631437,0.0024458288392829246,0.00020088975986932582,0.0009280699960500538,0.0008000722759978583,0.00025207815418848905,0.000210101380841026,5.540974443661187e-05,0.00023476255522724435,0.00020493093947188733,7.102868270909104e-05,5.906281183606983e-05,1.6477534327383817e-06,1.4190621977997563e-06,1.0995837021219907e-05,3.954104701201752e-05,3.330304914840817e-05,6.020641373236775e-06,4.7228898992570415e-06,8.621212295818495e-07,0.03817762306287535
40.7,0.005143527772647468,0.0008340139746262509,0.003170214949876693,0.0024350913538742037,0.00020037408600352463,0.0009250967671998196,0.0007967862370993503,0.000250157039117259,0.00020843670693789892,5.5182690622903336e-05,0.00023406322186280491,0.0002041161835917703,7.048495411958241e-05,5.859226208381889e-05,1.629805352107308e-06,1.4033207957404956e-06,1.0946294084388255e-05,3.9425479691149476e-05,3.317171407492284e-05,5.9745832314326265e-06,4.685291595594128e-06,8.580883740614807e-07,0.038047769997807866
