Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(1),J_total_Fr_relativistic
57.95,0.0033766681482387843,0.0006784596797990386,0.0015003223426017674,0.0009067831808943073,0.0001503016714231062,0.0004636824293319281,0.00031649344341914693,5.965472922560636e-05,4.380675133479341e-05,3.931100859186617e-05,0.00012707189598319077,8.808339929729154e-05,1.8757184027953937e-05,1.3795022281152634e-05,3.257578955212033e-07,2.569109730756965e-07,9.286054034556356e-06,2.814938531867372e-05,1.919447738036424e-05,3.219384808006653e-06,2.3352102719380926e-06,1.5646193320476757e-06,3.709692855772425e-06,2.2051768544104956e-06,7.356919058874571e-08,0.018778323066325445
58.0,0.003372485828449304,0.0006782565202255498,0.0014957952199164807,0.0009033913437523957,0.00015030141929614052,0.000462331999142389,0.00031530276490214124,5.930658805271048e-05,4.3536254665415916e-05,3.9310005195673056e-05,0.0001267085988428188,8.775248140196425e-05,1.8646808667001296e-05,1.3709106225105034e-05,3.231372124430807e-07,2.5478117282178244e-07,9.28561419202072e-06,2.806933982205347e-05,1.9122400327912788e-05,3.200458658308897e-06,2.3207009254773496e-06,1.564522694556494e-06,3.6992319732964784e-06,2.1969515530423913e-06,7.356162406678036e-08,0.018732742793939765
58.050000000000004,0.003368307480824874,0.0006780514804842684,0.0014912824825840045,0.0009000128122179901,0.00015030109870465972,0.0004609852491681384,0.00031411658948201585,5.8960662944801395e-05,4.326756286849047e-05,3.930907994087531e-05,0.00012634621651224387,8.742279200701746e-05,1.85371405009486e-05,1.362376773167111e-05,3.205393629776818e-07,2.5267039744495753e-07,9.2852008581892e-06,2.798949286746545e-05,1.9050593595431366e-05,3.1816576602511026e-06,2.3062930227295945e-06,1.5644299324340918e-06,3.688777669744746e-06,2.188747176704636e-06,7.355397308518848e-08,0.018687309856502295
58.1,0.00336413310686695,0.0006778445614152941,0.0014867840865733658,0.0008966475341391706,0.00015030070169678986,0.0004596421738428921,0.0003129349020318272,5.861693875372888e-05,4.3000663087302577e-05,3.930822931000217e-05,0.00012598474840622745,8.709432730525262e-05,1.8428174677469697e-05,1.3539002664095034e-05,3.179641332825249e-07,2.50578465047638e-07,9.28481308064799e-06,2.790984440741093e-05,1.8979056487633448e-05,3.1629793455012944e-06,2.291984210428477e-06,1.5643413651542991e-06,3.6783286743417495e-06,2.180563395064573e-06,7.354638998604467e-08,0.018642023634501764
58.150000000000006,0.003359962708053885,0.0006776357639545946,0.0014822999879581325,0.0008932954575512214,0.0001503002204368079,0.00045830276756073985,0.0003117576874498513,5.8275400441069674e-05,4.273554256185237e-05,3.930744983162365e-05,0.00012562419392050478,8.67670834915234e-05,1.8319906379323617e-05,1.345480691677377e-05,3.154113114312927e-07,2.4850519534378646e-07,9.284449919991084e-06,2.7830394335418316e-05,1.8907788181357126e-05,3.1444212005804875e-06,2.277772087426814e-06,1.5642573069382746e-06,3.6678842582926913e-06,2.172399991720233e-06,7.353904696645045e-08,0.018596883511695066
58.2,0.0033557962858410052,0.0006774250891328372,0.0014778301429164641,0.0008899565306761713,0.00015029964720399898,0.0004569670246767395,0.00031058493065986035,5.7936033077296106e-05,4.247218862809474e-05,3.930673807990546e-05,0.00012526455243200984,8.644105676286593e-05,1.8212330824090864e-05,1.3371176415012205e-05,3.1288068740250517e-07,2.4645040965059684e-07,9.28411044992276e-06,2.77511424862718e-05,1.883678772486519e-05,3.1259807158286043e-06,2.2636542542426393e-06,1.5641780492693466e-06,3.657444226744359e-06,2.1642567940788164e-06,7.353209078551678e-08,0.018551888875207066
58.25,0.003351633841660677,0.0006772125380742301,0.0014733745077311483,0.0008866307019223262,0.0001502989743915228,0.00045563493950750257,0.00030941661661139293,5.759882184095052e-05,4.221058871718513e-05,3.930609067416751e-05,0.00012490582329909784,8.611624331862652e-05,1.810544326391177e-05,1.3288107114780452e-05,3.103720530745534e-07,2.4441393088697623e-07,9.283793757316037e-06,2.7672088637820247e-05,1.876605404089644e-05,3.107655434213101e-06,2.2496283624295395e-06,1.5641038446541413e-06,3.6470089166423975e-06,2.1561336632202097e-06,7.352562710070061e-08,0.01850703911593072
58.300000000000004,0.0033474753769223787,0.0006769981119953723,0.001468933038789642,0.000883317919883805,0.00015029819450528925,0.00045430650633177715,0.0003082527302800208,5.726375201782661e-05,4.1950730354731754e-05,3.930550427844594e-05,0.00012454800586176625,8.579263936058822e-05,1.7999238985227324e-05,1.3205595002473628e-05,3.0788520222665866e-07,2.423955835783673e-07,9.283498942222215e-06,2.7593232514330108e-05,1.869558593339621e-05,3.0894429985887895e-06,2.2356921623757377e-06,1.5640348923934251e-06,3.6365792012432224e-06,2.1480305448529095e-06,7.351972990082352e-08,0.01846233362921632
58.35,0.003343320893012772,0.0006767818122041149,0.0014645056925841082,0.0008800181333400751,0.00015029730016284285,0.0004529817193910257,0.00030709325666761114,5.6930809000157214e-05,4.169260116005397e-05,3.930497560105874e-05,0.00012419109944187444,8.54702410930954e-05,1.789371330852233e-05,1.312363609467404e-05,3.054199305451422e-07,2.4039519386726453e-07,9.283225117828439e-06,2.751457379130071e-05,1.8625382097746664e-05,3.071341196073508e-06,2.221843548193535e-06,1.5639713270560806e-06,3.6261564964022363e-06,2.1399475660769165e-06,7.351444975995633e-08,0.018417771815739697
58.400000000000006,0.0033391703912957703,0.0006765636400984303,0.0014600924257114436,0.0008767312912554812,0.00015029628409225643,0.0004516605728899958,0.00030593818080258255,5.659997828580793e-05,4.14361888454462e-05,3.930450139417479e-05,0.00012383510334336087,8.514904472317629e-05,1.7788861588070687e-05,1.3042226437915652e-05,3.029760356342394e-07,2.3841258952861555e-07,9.282971410362152e-06,2.743611210161722e-05,1.8555441134215905e-05,3.0533479982953764e-06,2.208080598451475e-06,1.5639132102364057e-06,3.615742759441358e-06,2.1318851503379107e-06,7.35098052701762e-08,0.018373353082392234
58.45,0.003335023873112613,0.0006763435971652918,0.001455693194873313,0.0008734573427787811,0.00015029513913103365,0.00045034306099728895,0.0003047874877401595,5.6271245477477765e-05,4.118148121544846e-05,3.930407845338646e-05,0.00012348001685245932,8.482904646066439e-05,1.7684679211683254e-05,1.2961362108451136e-05,3.005533170305758e-07,2.36447599989169e-07,9.28273695894314e-06,2.7357847042877607e-05,1.8485761564251975e-05,3.0354615963907782e-06,2.1944016116238564e-06,1.5638605260150612e-06,3.6053404695602612e-06,2.123844117014145e-06,7.350576912055398e-08,0.018329076843035606
58.5,0.0033308813397819317,0.0006761216849795619,0.0014513079568761707,0.0008701962372426729,0.0001502938582250203,0.00044902917784592135,0.0003036411625626192,5.594459628190532e-05,4.092846616612221e-05,3.9303703617285624e-05,0.00012312583923791283,8.45102425183176e-05,1.758116160045773e-05,1.2881039212021141e-05,2.981515762202977e-07,2.3450005634970087e-07,9.282520915385761e-06,2.727977818569429e-05,1.841634184916503e-05,3.0176804297845164e-06,2.180805135283199e-06,1.5638131803379644e-06,3.5949525799761944e-06,2.115825733867984e-06,7.350227032434008e-08,0.018284942518984566
58.550000000000004,0.0033267427925998223,0.000675897905202891,0.0014469366686312853,0.0008669479241633265,0.00015029243442732463,0.00044771891753388193,0.00030249919037953605,5.562001650908169e-05,4.0677131684332455e-05,3.930337376704313e-05,0.00012277256975118636,8.419262911193609e-05,1.7478304208530976e-05,1.2801253883626038e-05,2.9577061665779257e-07,2.3256979140898367e-07,9.282322443955637e-06,2.720190508274257e-05,1.834718041067242e-05,3.000003207961665e-06,2.167289988238249e-06,1.56377100428357e-06,3.5845824360901436e-06,2.1078317001881342e-06,7.349921863594201e-08,0.018240949539112983
58.6,0.0033226082328399174,0.0006756722595826242,0.0014425792871547614,0.0008637123532399132,0.00015029086089724623,0.0004464122741246854,0.00030136155632802194,5.529749207146946e-05,4.042746584703566e-05,3.930308582599172e-05,0.00012242020762667772,8.38762024604785e-05,1.7376102522833533e-05,1.2722002287299966e-05,2.9341024378487456e-07,2.3065663968830015e-07,9.282140721086644e-06,2.7124227278304595e-05,1.8278275652727122e-05,2.98242892463972e-06,2.1538552750187024e-06,1.563733760925575e-06,3.5742336600828196e-06,2.0998640541578398e-06,7.349653765120227e-08,0.018197097339535562
58.650000000000006,0.003318477661753452,0.0006754447499507176,0.001438235769567552,0.0008604894743541315,0.0001502891308992138,0.0004451092416479184,0.00030022824557296023,5.4977008983227355e-05,4.01794568205731e-05,3.9302836759212264e-05,0.00012206875208192644,8.356095878617618e-05,1.7274552062846163e-05,1.2643280615887031e-05,2.91070265049297e-07,2.2876043745528658e-07,9.281974935065336e-06,2.7046744318041858e-05,1.8209625984012667e-05,2.9649568639652308e-06,2.1405003923237024e-06,1.5637011552424789e-06,3.5639100090149612e-06,2.0919250162749638e-06,7.349418716817671e-08,0.018153385362898893
58.7,0.00331435108056934,0.0006752153782226647,0.0014339060730954776,0.0008572792375697367,0.00015028723780173144,0.0004438098140997841,0.00029909924330723817,5.4658553359441694e-05,3.993309285997042e-05,3.930262357312347e-05,0.00012171820231782166,8.324689431464635e-05,1.7173648380358728e-05,1.2565085090819853e-05,2.887504899214809e-07,2.2688102274591575e-07,9.281824285691007e-06,2.696945575872134e-05,1.8141229840468104e-05,2.9475865985856384e-06,2.1272250272787556e-06,1.5636728463097266e-06,3.553615219127447e-06,2.0840167967453287e-06,7.349216224632089e-08,0.018109813057400618
58.75,0.0033102284904942365,0.0006749841463964304,0.0014295901550692323,0.0008540815931320653,0.00015028517507633364,0.0004425139854436387,0.0002979745347519726,5.434211141536308e-05,3.9688362308242405e-05,3.930244331507489e-05,0.00012136855751880766,8.293400527500317e-05,1.7073387059230875e-05,1.2487411961900027e-05,2.864507299083795e-07,2.2501823538346517e-07,9.281687983920313e-06,2.6892361177619384e-05,1.8073085707204274e-05,2.930317979678208e-06,2.114029147578723e-06,1.5636484608644174e-06,3.5433528522048358e-06,2.076141403997438e-06,7.349047091088384e-08,0.01806637987571454
58.800000000000004,0.003306109892712614,0.000674751056551395,0.0014252879729243942,0.000850896491467561,0.00015028293629654874,0.0004412217496105254,0.00029685410515673297,5.4027669465649586e-05,3.944525359570371e-05,3.9302293072943224e-05,0.0001210198168530882,8.262228789996757e-05,1.6973763715154856e-05,1.2410257507080708e-05,2.841707985634953e-07,2.2317191699341397e-07,9.28156525150584e-06,2.6815460181335275e-05,1.8005192139189312e-05,2.9131511192475947e-06,2.1009129838266024e-06,1.5636276072776674e-06,3.533126159765022e-06,2.0683004910465063e-06,7.348910786503111e-08,0.01802308527401584
58.85,0.003301995288386832,0.0006745161108473074,0.001420999484201432,0.0008477238831833011,0.00015028051513687085,0.0004399331004997034,0.00029573793979976065,5.371521392361577e-05,3.920375523928514e-05,3.930216997473205e-05,0.00012067197947282926,8.231173842597559e-05,1.687477399542022e-05,1.2333618032251078e-05,2.8191051149216443e-07,2.2134191101331596e-07,9.281455320638055e-06,2.6738752413761166e-05,1.7937547780114614e-05,2.896086365224441e-06,2.087877004601654e-06,1.5636098890122379e-06,3.5229379774783968e-06,2.0604952667551565e-06,7.348804358478946e-08,0.017979928711259335
58.900000000000006,0.003297884678657202,0.0006742793115232459,0.0014167246465457033,0.000844563719066518,0.0001502779053717403,0.0004386480319791706,0.000294626023988182,5.340473130048719e-05,3.8963855841855196e-05,3.93020711881747e-05,0.00012032504451435968,8.200235309328475e-05,1.677641357868019e-05,1.2257489871022495e-05,2.7966968635135264e-07,2.195280626968363e-07,9.281357433599886e-06,2.6662237562977113e-05,1.7870151378902628e-05,2.879124270102917e-06,2.0749218849992185e-06,1.563594916773719e-06,3.512790656444562e-06,2.052726483369022e-06,7.348723208459303e-08,0.017936909648775923
58.95,0.003293778064642064,0.0006740406608965894,0.0014124634177074588,0.0008414159500841254,0.00015027510087453229,0.0004373665378861843,0.0002935183430582203,5.3096208204661385e-05,3.8725544091547525e-05,3.930199392034055e-05,0.0001199790110983709,8.169412814607948e-05,1.6678678174719963e-05,1.2181869384516462e-05,2.774481428433768e-07,2.1773021911131334e-07,9.28127084244255e-06,2.6585915366869214e-05,1.780300180338335e-05,2.8622655540387648e-06,2.062048469571629e-06,1.5635823187598124e-06,3.502686031178078e-06,2.044994494532785e-06,7.348662459039885e-08,0.017894027550156986
59.0,0.0032896754474378512,0.0006738001613619964,0.0014082157555418342,0.0008382805273822383,0.00015027209561655413,0.00043608861202777433,0.0002924148823754008,5.2789631340973904e-05,3.848880876109343e-05,3.9301935417244404e-05,0.00011963387833011431,8.138705983257452e-05,1.658156352422645e-05,1.2106752961154002e-05,2.7524570270311756e-07,2.1594822912837473e-07,9.281194808690465e-06,2.6509785617302783e-05,1.7736098050744327e-05,2.8455110634850616e-06,2.0492577307585114e-06,1.563571748643631e-06,3.492625417950913e-06,2.0372993632882875e-06,7.348617690964158e-08,0.017851281881327834
59.050000000000004,0.003285576828119162,0.0006735578153903929,0.0014039816180088467,0.0008351574022856963,0.00015026888366605044,0.0004348142481812538,0.0002913156273347541,5.24849875099706e-05,3.825363870716001e-05,3.930189296345925e-05,0.0001192896452995976,8.108114440511711e-05,1.6485065398559725e-05,1.2032137016446567e-05,2.730621896784933e-07,2.1418194340734813e-07,9.281128603081865e-06,2.6433848162722587e-05,1.7669439254448962e-05,2.8288617265661e-06,2.0365507240206427e-06,1.5635628911616754e-06,3.482609632849971e-06,2.0296409900271256e-06,7.348584929120669e-08,0.017808672110678107
59.1,0.00328148220773883,0.0006733136255279694,0.0013997609631733875,0.0008320465262975863,0.00015026545918721675,0.000433543440094725,0.0002902205633610149,5.218226360718554e-05,3.802002286969375e-05,3.93018638817321e-05,0.00011894631108177936,8.077637812028777e-05,1.638917959952593e-05,1.1958017992788276e-05,2.7089742950414534e-07,2.124312143714027e-07,9.281071505350453e-06,2.6358102909095024e-05,1.760302468741558e-05,2.8123185064762834e-06,2.0239285409798426e-06,1.5635554653879606e-06,3.4726390173825734e-06,2.0220192274930315e-06,7.348560451220043e-08,0.017766197709110934
59.150000000000006,0.0032773915873279924,0.0006730675943951859,0.001395553749205206,0.0008289478510987602,0.00015026181643922114,0.0004322761814875788,0.0002891296759088158,5.188144662242415e-05,3.778795027126899e-05,3.930184553260313e-05,0.00011860387473676181,8.047275723899904e-05,1.629390195915149e-05,1.1884392359249291e-05,2.687512498684805e-07,2.1069589617656504e-07,9.281022804051827e-06,2.6282549819152836e-05,1.753685376135363e-05,2.7958823542385663e-06,2.0113922619156576e-06,1.5635492259434152e-06,3.4627134609309087e-06,2.014433954124832e-06,7.348540824412488e-08,0.017723858149892194
59.2,0.0032733049678961607,0.000672819724685786,0.0013913599343789004,0.0008258613285473589,0.00015025794977523407,0.00043101246605099287,0.00028804295046287937,5.158252363905257e-05,3.755741001644228e-05,3.930183531402785e-05,0.00011826233530998246,8.017027802659357e-05,1.619922833945885e-05,1.1811256611370473e-05,2.6662348037441854e-07,2.0897584467396598e-07,9.280981796436792e-06,2.6207188909950472e-05,1.7470926022260456e-05,2.7795541621646255e-06,1.9989429089765242e-06,1.5635439625040648e-06,3.4528324133902102e-06,2.0068850876652135e-06,7.348523100366938e-08,0.017681652908227843
59.25,0.0032692223504312895,0.0006725700191658192,0.0013871794770738965,0.0008227869106783287,0.00015025385364146618,0.00042975228744842193,0.00028696037253820434,5.128548183329195e-05,3.732839129111136e-05,3.930183066100255e-05,0.0001179216918324036,7.986893675293987e-05,1.6105154632243332e-05,1.1738607270958942e-05,2.6451395249435767e-07,2.0727091736585597e-07,9.280947788371907e-06,2.6132020248784583e-05,1.7405241142188446e-05,2.7633347193265466e-06,1.98658140142872e-06,1.563539498030578e-06,3.4429948869008206e-06,1.9993725361829267e-06,7.348505007480584e-08,0.017639581460568567
59.300000000000004,0.003265143735899845,0.0006723184806726712,0.0013830123357744305,0.0008197245497029418,0.0001502495225762141,0.00042849563931608595,0.0002858819276802493,5.0990308473518645e-05,3.710088336187971e-05,3.930182904519277e-05,0.00011758194332070077,7.956872969252711e-05,1.6011676758851338e-05,1.1666440885884744e-05,2.624224995200591e-07,2.055809733561224e-07,9.280920094305907e-06,2.605704394758045e-05,1.733979890749647e-05,2.7472246702793087e-06,1.97430851419274e-06,1.563535686149192e-06,3.4331994512896957e-06,1.9918961002260326e-06,7.348485181622328e-08,0.01759764328372082
59.35,0.0032610691252468772,0.0006720651121141044,0.0013788584690695273,0.0008166741980083163,0.00015024495120891424,0.0004272425152634536,0.00028480760146511294,5.0696990919569907e-05,3.687487557542623e-05,3.930182797456493e-05,0.00011724308877744944,7.926965312455847e-05,1.59187906699598e-05,1.1594754029878449e-05,2.603489565082895e-07,2.0390587329619346e-07,9.280898037278947e-06,2.59822601558879e-05,1.7274599203897262e-05,2.7312244781669628e-06,1.962124840806443e-06,1.5635324080770338e-06,3.423444232217511e-06,1.9844553534359877e-06,7.348463347354968e-08,0.017555837853904334
59.400000000000006,0.003256998519396086,0.0006718099164673036,0.0013747178356529732,0.0008136358081569315,0.00015024013425920434,0.00042599290887371965,0.0002837373794997091,5.040551662205453e-05,3.665035735787968e-05,3.9301824993021e-05,0.00011690512719130994,7.897170333304244e-05,1.582649234535666e-05,1.1523543302329573e-05,2.582931602231889e-07,2.0224547932735064e-07,9.28088094897006e-06,2.590766905266939e-05,1.7209641998701475e-05,2.715334393207184e-06,1.950030761811741e-06,1.5635295694125094e-06,3.4137269229666455e-06,1.9770495355392382e-06,7.348440095770158e-08,0.01751416464592248
59.45,0.0032529319192498942,0.0006715528967779334,0.0013705903943232922,0.0008106093328861489,0.00015023506653599297,0.0004247468137042808,0.0002826712474219404,5.011587312166954e-05,3.642731821419867e-05,3.930181768003628e-05,0.00011656805753721135,7.867487660688345e-05,1.573477779372278e-05,1.1452805328086049e-05,2.562549490764452e-07,2.0059965502059113e-07,9.280868169776826e-06,2.5833270837097786e-05,1.7144927320737614e-05,2.699554427383596e-06,1.938026419391857e-06,1.5635270970142993e-06,3.404044819806979e-06,1.96967748916129e-06,7.348416230003862e-08,0.017472623132602248
59.5,0.0032488693256895115,0.0006712940561592013,0.0013664761039837126,0.0008075947251077265,0.00015022974293653677,0.00042350422328720416,0.0002816091909008659,4.982804804852154e-05,3.6205747727556185e-05,3.9301803650300145e-05,0.00011623187877653324,7.837916923997027e-05,1.564364305241479e-05,1.1382536757254456e-05,2.542341630664112e-07,1.989682653152462e-07,9.280859048920099e-06,2.5759065718609142e-05,1.7080455238491383e-05,2.6838843359882053e-06,1.9261116988949538e-06,1.5635249360826742e-06,3.3943948871722927e-06,1.9623376613483783e-06,7.348392188032117e-08,0.01743121278461391
59.550000000000004,0.0032448107395750075,0.00067103339779093,0.0013623749236421365,0.000804591937907337,0.00015022415844552533,0.0004222651311296936,0.0002805511956368671,4.954202912145383e-05,3.598563555872939e-05,3.9301780553359905e-05,0.00011589658985728632,7.808457753126342e-05,1.5553084187249313e-05,1.1312734265001287e-05,2.522306437173587e-07,1.9735117645761972e-07,9.28085294456571e-06,2.568505390647819e-05,1.7016225837058074e-05,2.6683236064541543e-06,1.914286217674001e-06,1.5635230474480298e-06,3.384773853351021e-06,1.955028175402721e-06,7.348367958160089e-08,0.017389933070705882
59.6,0.003240756161745381,0.0006707709249186378,0.001358286812411106,0.0008016009245440858,0.00015021830813417383,0.00042102953071455147,0.00027949724736181004,4.925780414737871e-05,3.576697144549439e-05,3.930174607326759e-05,0.00011556218971429161,7.779109778488112e-05,1.546309729228842e-05,1.1243394551355184e-05,2.502442340200622e-07,1.9574825594091415e-07,9.280849223954495e-06,2.5611235599198356e-05,1.6952239194534676e-05,2.65287145470803e-06,1.902549321458654e-06,1.563521404978215e-06,3.3751783313363087e-06,1.947746962835168e-06,7.348343389532561e-08,0.017348783458307225
59.650000000000006,0.003236705593018625,0.0006705066408526267,0.001354211729507763,0.0007986216384500238,0.0001502121871593233,0.0004197974155006347,0.00027844733183920274,4.897536102061461e-05,3.55497452020255e-05,3.9301697928229724e-05,0.0001152286772693576,7.749872631018331e-05,1.537367848962624e-05,1.1174514341010124e-05,2.4827477837488255e-07,1.941593724476885e-07,9.280847263531667e-06,2.5537610973954903e-05,1.6888495358494175e-05,2.637526829058206e-06,1.890900088259849e-06,1.5635199929518334e-06,3.36560495427143e-06,1.940491932504603e-06,7.348318510164687e-08,0.01730776341438408
59.7,0.003232659034191801,0.000670240548967079,0.0013501496342538132,0.0007956540332296668,0.0001502057907625483,0.0004185687789233089,0.00027740143486435127,4.869468772222899e-05,3.533394671829996e-05,3.9301633870260116e-05,0.00011489605143145653,7.720745942185496e-05,1.5284823929177094e-05,1.1106090383129863e-05,2.463221225384744e-07,1.9258439579604263e-07,9.280846449066623e-06,2.5464180176479214e-05,1.6824994323183093e-05,2.622288421427835e-06,1.8793373395986714e-06,1.5635188032190297e-06,3.3560505117015327e-06,1.9332611465838412e-06,7.348293524035255e-08,0.01726687240639838
59.75,0.003228616486041103,0.0006699726526991614,0.0013461004860754811,0.0007926980626595081,0.00015019911426927238,0.000417343614394896,0.0002763595422645103,4.841577231938574e-05,3.511956595950684e-05,3.930155168483551e-05,0.00011456431109689866,7.691729343998726e-05,1.5196529788464819e-05,1.1038119451153433e-05,2.4438611357514004e-07,1.910231968906195e-07,9.280846175754632e-06,2.5390943311562552e-05,1.676173600806335e-05,2.607154685543955e-06,1.8678596586539972e-06,1.563517831988143e-06,3.346512072262749e-06,1.9260529717066485e-06,7.348268465318274e-08,0.01722610990321223
59.800000000000004,0.003224577949321928,0.0006697029555481369,0.0013420642445034663,0.0007897536806875349,0.0001501921530878906,0.0004161219153051193,0.0002753216398990319,4.8138602964698115e-05,3.490659296546114e-05,3.930144919055422e-05,0.00011423345514950533,7.662822469015774e-05,1.5108792272413707e-05,1.0970598342602043e-05,2.424665998137533e-07,1.8947564767941017e-07,9.28084584829251e-06,2.531790043449191e-05,1.66987202382837e-05,2.5921238615136185e-06,1.8564654147444338e-06,1.5635170761326327e-06,3.336987080611406e-06,1.918866178400492e-06,7.34824286115713e-08,0.017185475375806173
59.85,0.003220543424768947,0.000669431461074485,0.0013380408691728992,0.0007868208414327444,0.0001501849027088999,0.0004149036750215443,0.0002742877136595106,4.786316789558664e-05,3.469501785002257e-05,3.930132423879761e-05,0.00011390348246078066,7.634024950350918e-05,1.5021607613140966e-05,1.090352387888739e-05,2.4056343081102757e-07,1.879416211171908e-07,9.280844880921387e-06,2.524505154364639e-05,1.6635946727613357e-05,2.5771940060579406e-06,1.8451527934034146e-06,1.563516528997777e-06,3.327473420891029e-06,1.9116999720488126e-06,7.348215833720714e-08,0.017144968297728477
59.900000000000006,0.003216512913096169,0.0006691581728990292,0.0013340303198232871,0.0007838994991846554,0.0001501773587040365,0.00041368888689001407,0.0002732577494699244,4.7589455433641674e-05,3.448483080051875e-05,3.9301174713394504e-05,0.00011357439189008124,7.605336421682658e-05,1.4934972069750663e-05,1.0836892905121404e-05,2.3867645732174195e-07,1.8642099113625167e-07,9.280842697430875e-06,2.517239657446246e-05,1.6573415064303903e-05,2.562363027539135e-06,1.8339198311754432e-06,1.5635161757864674e-06,3.317969444958739e-06,1.90455395279265e-06,7.348186753176803e-08,0.017104588145256488
59.95,0.003212486414997014,0.0006688830947020727,0.0013300325562984685,0.0007809896084028265,0.00015016951672542074,0.0004124775442350827,0.0002722317332867739,4.7317453983991514e-05,3.427602207717345e-05,3.930099853028841e-05,0.00011324618228478512,7.576756517261343e-05,1.4848881928129548e-05,1.0770702289927769e-05,2.368055312763703e-07,1.8491363262489858e-07,9.280838731120358e-06,2.509993539494102e-05,1.6511124700266875e-05,2.5476287248062995e-06,1.8227644541584116e-06,1.5635159887025788e-06,3.3084739697071803e-06,1.8974280173434917e-06,7.348156098087683e-08,0.01706433439731941
60.0,0.0032084639311443773,0.0006686062302225411,0.0013260475385465547,0.0007780911237163671,0.00015016137250470913,0.00041126964036044227,0.00027120965109921703,4.704715203467482e-05,3.4068582012539074e-05,3.9300793637207615e-05,0.0001129188524804586,7.548284871916607e-05,1.4763333500744455e-05,1.0704948925255057e-05,2.349505057663531e-07,1.8341942141399328e-07,9.280832424714766e-06,2.5027667802828053e-05,1.6449074943864714e-05,2.5329888288039125e-06,1.8116845192421252e-06,1.563515922115734e-06,3.298986252771315e-06,1.8903222288121734e-06,7.348125850526085e-08,0.01702420653529066
60.050000000000004,0.003204445462190701,0.0006683275832571336,0.0013220752266198759,0.0007752039999234525,0.00015015292185225363,0.0004100651685493478,0.00027019148892920114,4.677853815601834e-05,3.3862501010933975e-05,3.9300558013338085e-05,0.0001125924013010221,7.519921121064707e-05,1.4678323126441657e-05,1.0639629726191822e-05,2.3311123503706953e-07,1.819382342716036e-07,9.280823230233845e-06,2.495559352455711e-05,1.6387264956516512e-05,2.5184410458336583e-06,1.8006778569467121e-06,1.563515908073738e-06,3.2895059585688333e-06,1.8832366875610935e-06,7.348098907492903e-08,0.016984204042790805
60.1,0.003200431008768042,0.000668047157659481,0.001318115580674925,0.0007723281919908398,0.00015014416065626808,0.00040886412206503776,0.0002691772328315925,4.6511601000019454e-05,3.3657769547884305e-05,3.9300289668999175e-05,0.00011226682755891454,7.491664900715746e-05,1.4593847170248114e-05,1.057474163078365e-05,2.312875744883579e-07,1.8046994890561485e-07,9.280810608815702e-06,2.488371221599499e-05,1.632569375321777e-05,2.5039831013347145e-06,1.7897423147450673e-06,1.5635158525238599e-06,3.280033126399401e-06,1.8761714346232056e-06,7.348077775953953e-08,0.016944326405643348
60.150000000000006,0.0031964205714881374,0.0006677649573393114,0.0013141685609722928,0.0007694636550533774,0.00015013508488200168,0.00040766649415114925,0.0002681668688943012,4.624632929973314e-05,3.34543781695701e-05,3.92999866453221e-05,0.0001119421300552559,7.46351584748072e-05,1.4509902023174556e-05,1.0510281599852165e-05,2.2947938068223624e-07,1.7901444397394703e-07,9.28079403049714e-06,2.4812023464984237e-05,1.6264360206969377e-05,2.489612783049592e-06,1.778875799759707e-06,1.5635156326098736e-06,3.2705681493455145e-06,1.8691264098693413e-06,7.34806350294297e-08,0.016904573112088952
60.2,0.0031924141509424766,0.0006674809862616236,0.001310234127876611,0.0007666103444135232,0.0001501256905709196,0.00040647227803213156,0.00026716038323840505,4.598271186866432e-05,3.325231749227625e-05,3.9299647013931186e-05,0.000111618307580009,7.435473598578507e-05,1.4426484102020737e-05,1.044624661681631e-05,2.2768651135729726e-07,1.775715991018309e-07,9.280772973954944e-06,2.4740526795628783e-05,1.6203263057007835e-05,2.475327982471045e-06,1.768076319754838e-06,1.5635150953879605e-06,3.261111767760525e-06,1.8621014726981593e-06,7.348055524874309e-08,0.016864943653292466
60.25,0.003188411747702366,0.0006671952484458676,0.0013063122418564826,0.0007637682155408544,0.00015011597383989052,0.0004052814669136536,0.00026615776201826836,4.57207376001643e-05,3.305157820184744e-05,3.929926887662785e-05,0.00011129535891213924,7.407537791842672e-05,1.4343589849182547e-05,1.038263368751565e-05,2.25908825449062e-07,1.7614129490540045e-07,9.280746926213814e-06,2.466922167422229e-05,1.6142400920628028e-05,2.4611267335189524e-06,1.7573420213974524e-06,1.5635140582506126e-06,3.251665075415431e-06,1.8550964776719697e-06,7.34805219871736e-08,0.0168254375240956
