event_number,record_index,volume,pdg,pro,E0_keV,Eprime_k_keV,Et_keV,theta_deg,q_gamma_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
42560,3,3,22,2013,662.0,563.330809806492,98.66919019350803,30.14024336813362,332.5286549643102,-14.638428672640167,-3.9272702736614367,3.9272702736614367
42573,3,3,22,2013,662.0,363.850178528214,298.149821471786,68.43968552378023,627.3769071469019,-70.84470679778508,-19.00656943960237,19.00656943960237
42576,3,3,22,2013,662.0,395.63113898884626,266.36886101115374,61.29517894194797,585.8163239323922,-60.558050820422935,-16.24681433618867,16.24681433618867
42582,3,3,22,2013,662.0,491.3840863606889,170.6159136393111,42.947006375218635,451.08633517727077,-32.26590540904494,-8.656457192195306,8.656457192195306
42587,3,3,22,2013,662.0,495.1059329122084,166.8940670877916,42.28548896996961,445.44247929868675,-31.264716651957713,-8.387853304991095,8.387853304991095
42596,3,3,22,2013,662.0,187.15253507925866,474.84746492074134,163.4327367866176,843.0736556927744,-133.72442505566096,-35.87625223499106,35.87625223499106
42597,3,3,22,2013,662.0,472.48236265062883,189.51763734937117,46.339634499802536,479.16964333010037,-37.477876799986824,-10.054750736438685,10.054750736438685
42598,3,3,22,2013,662.0,419.58074142313166,242.41925857686834,56.35662961247142,553.641626614667,-53.07275106309538,-14.238620978568157,14.238620978568157
42611,3,3,22,2013,662.0,622.5593717310884,39.44062826891161,17.99227362792936,204.6064497236206,-3.801144049412756,-1.019789785160825,1.019789785160825
42619,3,3,22,2013,662.0,349.81882400725306,312.18117599274694,71.87153358685904,645.3724257774251,-75.50400528179777,-20.256589154257888,20.256589154257888
42625,3,3,22,2013,662.0,201.23065129661856,460.7693487033814,140.12701259025786,826.5673974953366,-128.4271487544099,-34.455072666164945,34.455072666164945
42625,4,3,22,2013,662.0,139.71547683008274,522.2845231699173,97.31845903885758,693.778319023263,37.79768356464918,10.140550082001079,10.140550082001079
42631,3,3,22,2013,662.0,443.8570887611326,218.14291123886738,51.63764992593241,520.1229753225139,-45.74481077548559,-12.27264480023115,12.27264480023115
42635,3,3,22,2013,662.0,351.5150195615423,310.4849804384577,71.44605765619234,643.2075063529,-74.93712780749294,-20.104504452857753,20.104504452857753
42647,3,3,22,2013,662.0,535.2029467789908,126.79705322100915,35.201907053222484,381.65927825722605,-21.06226312821327,-5.650688453609042,5.650688453609042
42658,3,3,22,2013,662.0,612.853676096699,49.14632390330098,20.265245753851907,229.44018184135834,-5.263363188693664,-1.412081190727445,1.412081190727445
42658,4,3,22,2013,662.0,598.930340211342,63.06965978865799,23.669092402763166,265.86489522721376,-11.710741662315382,-3.1418158766520667,3.1418158766520667
42663,3,3,22,2013,662.0,205.05718876659452,456.94281123340545,136.06114735386353,822.0652587739611,-126.9946238294755,-34.07074777175268,34.07074777175268
42667,3,3,22,2013,662.0,421.58886647418774,240.41113352581226,55.956447776608115,550.905770064423,-52.45632934661037,-14.073244302059454,14.073244302059454
42676,3,3,22,2013,662.0,203.69824593116724,458.3017540688328,137.45153756062814,823.664914478632,-127.50300212659722,-34.207138023651254,34.207138023651254
42699,3,3,22,2013,662.0,185.99920578046752,476.0007942195325,167.26914796932428,844.4220094882986,-134.1602397083385,-35.99317475232965,35.99317475232965
42711,3,3,22,2013,662.0,569.4106812256389,92.58931877436112,29.015971726466105,321.24579980722314,-13.342711580244396,-3.5796488633421855,3.5796488633421855
42717,3,3,22,2013,662.0,420.33076472139976,241.66923527860024,56.206935918849844,552.6205306500474,-52.84231149764787,-14.176797508611376,14.176797508611376
42718,3,3,22,2013,662.0,233.72745296110227,428.27254703889776,114.48158786534908,788.1059471839974,-116.36534502017297,-31.21907211504407,31.21907211504407
42719,3,3,22,2013,662.0,560.5676159374823,101.43238406251771,30.64661489284451,337.5680730251334,-15.23886326365154,-4.088357844827074,4.088357844827074
42720,3,3,22,2013,662.0,461.3550982563787,200.6449017436213,48.37155860510753,495.29489071845137,-40.6403739915684,-10.9032011738992,10.9032011738992
42721,3,3,22,2013,662.0,656.238663009063,5.761336990937025,6.674133970104467,76.94976834887953,-0.2155980772947058,-0.0578417218782914,0.0578417218782914
42735,3,3,22,2013,662.0,524.6169372050342,137.38306279496578,37.07379637266166,399.0981040099083,-23.645572677764463,-6.343751556794441,6.343751556794441
42739,3,3,22,2013,662.0,484.8900420711789,177.10995792882107,44.105725553584946,460.8404584030093,-34.032983135358066,-9.130537572063504,9.130537572063504
42756,3,3,22,2013,662.0,420.2183429048708,241.78165709512922,56.22935625241906,552.7736391823295,-52.876836448031206,-14.186060033597649,14.186060033597649
42757,3,3,22,2013,662.0,310.647701698667,351.352298301333,82.70633239950318,694.6435923821516,-88.85684178722322,-23.838954382763017,23.838954382763017
42759,3,3,22,2013,662.0,644.4828311384289,17.517168861571122,11.757287807462893,134.94206013701728,-1.1368324197258148,-0.3049950420203507,0.3049950420203507
42762,3,3,22,2013,662.0,547.5016275845376,114.49837241546243,33.01025124258593,360.73115236688477,-18.170911485355674,-4.874982289263685,4.874982289263685
42773,3,3,22,2013,662.0,210.22079804254196,451.77920195745804,131.21380312368873,815.9790480417861,-125.06660736723057,-33.553489949302346,33.553489949302346
42781,3,3,22,2013,662.0,185.22251893905093,476.77748106094907,170.7285960798375,845.3297065146859,-134.4538854603508,-36.071955491618986,36.071955491618986
42782,3,3,22,2013,662.0,319.3657820716129,342.6342179283871,80.10408245351768,683.7906339484433,-85.8431327692432,-23.030421574736998,23.030421574736998
42797,3,3,22,2013,662.0,275.7807125424795,386.2192874575205,94.64695799276922,737.4826152715291,-101.1308558041252,-27.131887761410212,27.131887761410212
42810,3,3,22,2013,662.0,303.962394585356,358.037605414644,84.79173419555381,702.9257280131654,-91.18327958446238,-24.463102657754877,24.463102657754877
42812,3,3,22,2013,662.0,247.62059742017615,414.3794025798238,106.96184763711011,771.4953890801253,-111.28348164209227,-29.85568459402912,29.85568459402912
42818,3,3,22,2013,662.0,236.8425267786961,425.1574732213039,112.68381560787209,784.3907749488164,-115.22187407445422,-30.912296056332924,30.912296056332924
42819,3,3,22,2013,662.0,274.5755022648527,387.4244977351473,95.11464858888307,738.9483970787451,-101.56114923132529,-27.247329016983855,27.247329016983855
42822,3,3,22,2013,662.0,224.06969748601043,437.93030251398955,120.57287526406688,799.591623481157,-119.92496515720097,-32.17406466665619,32.17406466665619
42829,3,3,22,2013,662.0,363.22144339557383,298.77855660442617,68.58937632530672,628.187598889929,-71.05200318114862,-19.062183941843497,19.062183941843497
42836,3,3,22,2013,662.0,254.6625670158127,407.33743298418733,103.57222117871537,763.0345685644804,-108.72567453051239,-29.16946341143441,29.16946341143441
42842,3,3,22,2013,662.0,416.92084233052674,245.07915766947326,56.88973984104244,557.2559182185655,-53.891988660636414,-14.458410105928671,14.458410105928671
42847,3,3,22,2013,662.0,244.75635161347085,417.2436483865291,108.41421416845463,774.9286168278861,-112.32734780164547,-30.135738186513173,30.135738186513173
42852,3,3,22,2013,662.0,438.39603336788196,223.60396663211804,52.678170654824804,527.7513622294069,-47.36913063166706,-12.708425390399439,12.708425390399439
42865,3,3,22,2013,662.0,198.90145292755184,463.0985470724481,142.86395518645242,829.3045097271701,-129.30066834939444,-34.68942483712271,34.68942483712271
42873,3,3,22,2013,662.0,624.168285875871,37.83171412412901,17.59558620334813,200.23777854164496,-3.573641624613196,-0.9587543058698592,0.9587543058698592
42874,3,3,22,2013,662.0,497.10748279126,164.89251720874,41.930394896495095,442.39047837072553,-30.729846250174514,-8.244355619811909,8.244355619811909
42877,3,3,22,2013,662.0,502.56891631757804,159.43108368242196,40.963455944043524,434.0005649856048,-29.283283174103712,-7.8562645005617116,7.8562645005617116
42883,3,3,22,2013,662.0,643.3701060328729,18.629893967127146,12.136840575825866,139.2364319079653,-1.2461980363261,-0.33433619226537137,0.33433619226537137
42888,3,3,22,2013,662.0,619.0658212490421,42.934178750957926,18.832524606281527,213.8269879879252,-4.310143742504091,-1.156346748253221,1.156346748253221
42894,3,3,22,2013,662.0,358.9243260074575,303.0756739925425,69.62235750835224,633.7172415844806,-72.47254566674074,-19.44329412797749,19.44329412797749
42914,3,3,22,2013,662.0,386.4499107693182,275.5500892306818,63.28123727871102,597.9460194445641,-63.49005470959695,-17.033426886874143,17.033426886874143
42916,3,3,22,2013,662.0,368.82723015405685,293.17276984594315,67.26732500185099,620.9446067444809,-69.20877718314127,-18.567674125831353,18.567674125831353
42928,3,3,22,2013,662.0,381.4964010645365,280.5035989354635,64.37734162578032,604.4471322042527,-65.08564051827932,-17.461498564213823,17.461498564213823
42934,3,3,22,2013,662.0,508.4510528815894,153.54894711841058,39.924512047135494,424.8575859973355,-27.746879426810537,-7.444070480286565,7.444070480286565
42938,3,3,22,2013,662.0,272.42097780063597,389.57902219936403,95.96193009089079,741.5664002254243,-102.33133891274485,-27.45395932605338,27.45395932605338
42940,3,3,22,2013,662.0,503.641549481311,158.35845051868898,40.77383690352004,432.34175146446137,-29.001424850034756,-7.780646150924981,7.780646150924981
42945,3,3,22,2013,662.0,356.4743601733919,305.5256398266081,70.21926431383828,636.8614091373074,-73.28537198698294,-19.661363206054368,19.661363206054368
42963,3,3,22,2013,662.0,193.55156829146898,468.448431708531,150.25198032927494,835.5819583731567,-131.3114229870684,-35.22888006778713,35.22888006778713
42972,3,3,22,2013,662.0,227.3309537374037,434.66904626259634,118.41911456142385,795.718541621777,-118.72051631173368,-31.85092915445532,31.85092915445532
42975,3,3,22,2013,662.0,349.1393715324077,312.8606284675923,72.04283427575254,646.2388514340855,-75.7313573702326,-20.317584300563023,20.317584300563023
42980,3,3,22,2013,662.0,272.2938399311964,389.7061600688036,96.01238629988877,741.720794656898,-102.37682611176776,-27.466162857494474,27.466162857494474
42999,3,3,22,2013,662.0,418.14277863557635,243.85722136442365,56.6443968833806,555.5968799743893,-53.515250846599464,-14.357337015973542,14.357337015973542
43000,3,3,22,2013,662.0,503.1227522108215,158.8772477891785,40.86553898098799,433.1445264033754,-29.137657264491317,-7.817195258999972,7.817195258999972
43010,3,3,22,2013,662.0,273.5304316011695,388.4695683988305,95.52381126944697,740.2186552714809,-101.93458218975043,-27.347515463878228,27.347515463878228
43023,3,3,22,2013,662.0,551.6300894966074,110.36991050339259,32.2682033429997,353.5241506214098,-17.228351325800904,-4.62210757309448,4.62210757309448
43033,3,3,22,2013,662.0,328.33818018589307,333.66181981410693,77.55027926110313,672.5562150994605,-82.76593102513415,-22.204854623122447,22.204854623122447
43037,3,3,22,2013,662.0,292.8133963833467,369.1866036166533,88.46619988990778,716.6635559029241,-95.09200121909524,-25.511753891230633,25.511753891230633
43053,3,3,22,2013,662.0,650.9961139624302,11.003886037569828,9.265648210310085,106.61628885800098,-0.5677440133823229,-0.15231718080322448,0.15231718080322448
43054,3,3,22,2013,662.0,203.08613572638436,458.9138642736157,138.09615158024897,824.3851670657069,-127.73212255863677,-34.268607589952396,34.268607589952396
43066,3,3,22,2013,662.0,407.8798994398616,254.12010056013838,58.72913281921608,569.4622149882615,-56.69952266122404,-15.211629257340018,15.211629257340018
43068,3,3,22,2013,662.0,218.5853625264849,443.4146374735151,124.46153230534115,806.0926333739761,-121.95594274252707,-32.718945410054,32.718945410054
43069,3,3,22,2013,662.0,208.48107220201774,453.51892779798226,132.77764176027605,818.0310345025466,-125.71554166330867,-33.72758926197722,33.72758926197722
43071,3,3,22,2013,662.0,521.3961016548067,140.60389834519333,37.64194677528599,404.309700380976,-24.448027953248157,-6.559038239527002,6.559038239527002
43074,3,3,22,2013,662.0,185.672823108703,476.327176891297,168.59251954980573,844.8034776413346,-134.2836216095178,-36.026276260944094,36.026276260944094
43076,3,3,22,2013,662.0,621.8489668065059,40.15103319349407,18.165401033109795,206.50998489420203,-3.903002409492369,-1.0471168513788154,1.0471168513788154
43093,3,3,22,2013,662.0,479.9839865017385,182.0160134982615,44.985549513883605,468.1343804615434,-35.38453247358892,-9.493137934310138,9.493137934310138
43094,3,3,22,2013,662.0,274.2106280094822,387.7893719905178,95.25711786446287,739.3919730577811,-101.69149593690382,-27.282299077878783,27.282299077878783
43098,3,3,22,2013,662.0,481.7979923019426,180.2020076980574,44.65974762612648,465.44475784506227,-34.8831630292455,-9.35862805220973,9.35862805220973
43098,4,3,22,2013,662.0,417.5848029866253,244.41519701337472,67.82504197753241,635.5653740495287,-121.27077688394931,-32.535125714026826,32.535125714026826
43098,5,3,22,2013,662.0,203.82532966179798,458.174670338202,42.100453387681,528.7315783074331,178.44350415973673,47.873708653192516,47.873708653192516
43140,3,3,22,2013,662.0,220.96787600138728,441.03212399861275,122.7276755448002,803.2703179349276,-121.07279990672725,-32.48201146830408,32.48201146830408
43148,3,3,22,2013,662.0,267.2137217805949,394.7862782194051,98.07221932118065,747.8816224353122,-104.1978704656053,-27.9547216719533,27.9547216719533
43151,3,3,22,2013,662.0,431.05540696207476,230.94459303792524,54.095091340932605,537.9221836650721,-49.574922929231704,-13.300206292149365,13.300206292149365
43162,3,3,22,2013,662.0,591.9773317451965,70.02266825480353,24.674400327841038,276.5252038721147,-8.865415071482767,-2.378457541619788,2.378457541619788
43173,3,3,22,2013,662.0,573.633062283728,88.36693771627199,28.225844367378272,313.2403763684644,-12.464106849753797,-3.3439324270006807,3.3439324270006807
43185,3,3,22,2013,662.0,648.5720983998253,13.427901600174664,10.257077833682908,117.91350518043753,-0.7644555569893711,-0.20509192971721987,0.20509192971721987
43186,3,3,22,2013,662.0,307.76111318531923,354.23888681468077,83.59668040742903,698.2238602450755,-89.85973112325759,-24.108014509724683,24.108014509724683
43187,3,3,22,2013,662.0,548.0801426451112,113.91985735488879,32.90649712756473,359.72709068287503,-18.037959734744632,-4.839313333962362,4.839313333962362
43188,3,3,22,2013,662.0,593.257583340255,68.742416659745,24.41747928354749,273.82498026296474,-8.628449430025842,-2.314883223611717,2.314883223611717
43188,4,3,22,2013,662.0,273.6561825620061,388.3438174379939,67.51662935540081,612.02508474269,18.228564174549888,4.8904496387676835,4.8904496387676835
43189,3,3,22,2013,662.0,281.4605937944704,380.5394062055296,92.50025943751004,730.5618955580716,-99.10824187506546,-26.58925086121229,26.58925086121229
43192,3,3,22,2013,662.0,623.7602773088319,38.23972269116814,17.6968027983701,201.3533948541115,-3.630912282262035,-0.9741191620553941,0.9741191620553941
43205,3,3,22,2013,662.0,206.97304042153596,455.026959578464,134.1878964076115,819.8085719688709,-126.27859055388785,-33.87864681193971,33.87864681193971
43206,3,3,22,2013,662.0,549.6600070166735,112.33999298332651,32.62278664505245,356.97549208771846,-17.676324288402363,-4.742291982143587,4.742291982143587
43208,3,3,22,2013,662.0,279.2740414798976,382.7259585201024,93.31574745672889,733.2286509609987,-99.8858437886743,-26.797869760709744,26.797869760709744
43212,3,3,22,2013,662.0,552.0749612758092,109.92503872419081,32.188004699796714,352.7416392744886,-17.127655423361766,-4.595092376779873,4.595092376779873
43215,3,3,22,2013,662.0,205.8065564836803,456.1934435163197,135.31691675488085,821.182782746478,-126.71445857007237,-33.99558364590473,33.99558364590473
43228,3,3,22,2013,662.0,553.3325897360882,108.66741026391185,31.961018897932114,350.5231268379149,-16.843923060134294,-4.518971250619549,4.518971250619549
43229,3,3,22,2013,662.0,211.28627775051993,450.71372224948004,130.2867015681497,814.7216095127436,-124.6695033592879,-33.4469529157982,33.4469529157982
43233,3,3,22,2013,662.0,268.828519371168,393.171480628832,97.4080115339133,745.9250694732725,-103.61828713921447,-27.799228181514756,27.799228181514756
43235,3,3,22,2013,662.0,306.71231950703407,355.28768049296593,83.9239221900566,699.5231024396116,-90.22472663354623,-24.205937316170132,24.205937316170132
43261,3,3,22,2013,662.0,554.8849317993266,107.11506820067336,31.680272102052093,347.77148247933485,-16.495608327327275,-4.425523645919459,4.425523645919459
43266,3,3,22,2013,662.0,509.757267098755,152.242732901245,39.69404655100994,422.81153113077994,-27.408805254312046,-7.353370263915148,7.353370263915148
43267,3,3,22,2013,662.0,252.75669465413264,409.2433053458674,104.4657422922483,765.3272822025108,-109.41671276765551,-29.354858578319224,29.354858578319224
43268,3,3,22,2013,662.0,307.102304749504,354.897695250496,83.8020028377737,699.0400882375383,-90.08896809816382,-24.16951534272433,24.16951534272433
43270,3,3,22,2013,662.0,264.0545419423485,397.9454580576515,99.39851811314686,751.7047147667329,-105.33372809611626,-28.25945519268662,28.25945519268662
43277,3,3,22,2013,662.0,489.2574933789383,172.7425066210617,43.32578010440954,454.293340014784,-32.84177247028545,-8.810953664580872,8.810953664580872
43289,3,3,22,2013,662.0,653.0480332919085,8.951966708091504,8.342361024171108,96.06783107952863,-0.4169876209082146,-0.11187150784417328,0.11187150784417328
43300,3,3,22,2013,662.0,259.77734311469993,402.22265688530007,101.2542625166147,756.8710221717134,-106.87566581837882,-28.673133895223675,28.673133895223675
43303,3,3,22,2013,662.0,508.87882290728703,153.12117709271297,39.849029446399456,424.18817057862947,-27.63603831538931,-7.414333476970234,7.414333476970234
43303,4,3,22,2013,662.0,243.8353402234845,418.16465977651546,135.00249380051423,852.0507855380821,-175.2397063139126,-47.01417787129635,47.01417787129635
43313,3,3,22,2013,662.0,499.9930368184197,162.00696318158032,41.41918232866979,437.96919904910357,-29.96318348541628,-8.038671529443276,8.038671529443276
43322,3,3,22,2013,662.0,230.84282086169623,431.1571791383038,116.21374128918927,791.5416667991618,-117.42627141258014,-31.503702711443463,31.503702711443463
43322,4,3,22,2013,662.0,226.44797298795862,435.5520270120414,103.08290915237218,746.5852378156177,-75.17918921510984,-20.16944588829415,20.16944588829415
43330,3,3,22,2013,662.0,464.61677319447625,197.38322680552375,47.772747597824974,490.5969483435172,-39.706431175604,-10.652638361423842,10.652638361423842
43331,3,3,22,2013,662.0,600.4806672577273,61.519332742272695,22.939259362448936,258.1806581669351,-7.329159000094606,-1.9663031405691411,1.9663031405691411
43332,3,3,22,2013,662.0,261.1134164014692,400.8865835985308,100.66685466204272,755.2584110185387,-106.39350494608706,-28.543777384137666,28.543777384137666
43336,3,3,22,2013,662.0,190.51475040598206,471.48524959401794,155.54678925303864,839.1395818527307,-132.4555041582478,-35.53581984081253,35.53581984081253
43344,3,3,22,2013,662.0,647.2697919254497,14.730208074550319,10.755192907573681,123.57677601497953,-0.8777819144581698,-0.2354956871738781,0.2354956871738781
43350,3,3,22,2013,662.0,483.8089953411538,178.19100465884623,44.29924075290882,462.4530813458589,-34.32958603339086,-9.210111669159264,9.210111669159264
43357,3,3,22,2013,662.0,433.49836024971506,228.50163975028494,53.62110665886009,534.5476377833744,-48.838024475709645,-13.102507518876434,13.102507518876434
43357,4,3,22,2013,662.0,223.6118999279881,438.38810007201187,54.428086260722374,562.1563178280254,117.41655160052613,31.501095032040233,31.501095032040233
43357,5,3,22,2013,662.0,200.73081502941142,461.2691849705886,83.34148447304177,669.119330855327,17.70717645040242,4.7505691532396535,4.7505691532396535
43359,3,3,22,2013,662.0,370.55397722005944,291.44602277994056,66.86566546560519,618.7067028269656,-68.6433074458474,-18.415967099101085,18.415967099101085
43361,3,3,22,2013,662.0,314.185175619321,347.814824380679,81.63516921859299,690.24716177591,-87.63121423882059,-23.510136943059358,23.510136943059358
43371,3,3,22,2013,662.0,574.8227216067344,87.17727839326562,28.001678112497885,310.9579816301676,-12.219798607113315,-3.2783881995163666,3.2783881995163666
43385,3,3,22,2013,662.0,192.18616206271503,469.813837937285,152.49529971314968,837.1820354588958,-131.82558199675555,-35.36682119793408,35.36682119793408
43386,3,3,22,2013,662.0,342.5592237316087,319.4407762683913,73.72833599382025,654.6068946385731,-77.94121479456774,-20.910455814692288,20.910455814692288
43389,3,3,22,2013,662.0,277.9050757836325,384.0949242163675,93.83318184979673,734.8966498977728,-100.37334739678282,-26.92865964746895,26.92865964746895
43389,4,3,22,2013,662.0,225.01493105670812,436.9850689432919,147.72124505610827,860.6712149948761,-170.88767158459183,-45.84659240125553,45.84659240125553
43401,3,3,22,2013,662.0,469.7114198302419,192.28858016975812,46.84283080659106,483.2115559546247,-38.25910040742967,-10.264341281927162,10.264341281927162
43415,3,3,22,2013,662.0,187.2657529495632,474.7342470504368,163.10420213544091,842.9412618251838,-133.6816576720301,-35.86477838911785,35.86477838911785
43422,3,3,22,2013,662.0,356.7582910884597,305.2417089115403,70.14978418743999,636.4973385175354,-73.19106443502038,-19.63606190810177,19.63606190810177
43426,3,3,22,2013,662.0,497.7520580296221,164.2479419703779,41.81613039596996,441.4050578263884,-30.55813238053282,-8.198287370896667,8.198287370896667
43439,3,3,22,2013,662.0,651.8118962605614,10.188103739438588,8.909263055230557,102.54763414845546,-0.5059855773415429,-0.1357483211643414,0.1357483211643414
43446,3,3,22,2013,662.0,305.5120582595271,356.4879417404729,84.30093536272192,701.008952811167,-90.64283341391103,-24.31810907766609,24.31810907766609
43449,3,3,22,2013,662.0,634.9343409605807,27.0656590394193,14.738782521252753,168.50398937232276,-2.173512030278526,-0.5831205914820936,0.5831205914820936
43452,3,3,22,2013,662.0,271.3341427560978,390.6658572439022,96.39493439531068,742.8859040712862,-102.72032322065638,-27.55831796614683,27.55831796614683
43455,3,3,22,2013,662.0,271.93138587078636,390.06861412921364,96.15651548976768,742.1608969887614,-102.50652789472582,-27.500959895348963,27.500959895348963
43473,3,3,22,2013,662.0,515.0644714106829,146.93552858931707,38.75819196621633,414.436773779369,-26.047072325998972,-6.988037797594817,6.988037797594817
43476,3,3,22,2013,662.0,212.94591912822926,449.05408087177074,128.88531085020566,812.7618711902301,-124.05145698726919,-33.2811403686421,33.2811403686421
43482,3,3,22,2013,662.0,529.9121437032414,132.08785629675856,36.1385826025292,390.43655433992564,-22.342828348952004,-5.994244844623302,5.994244844623302
43507,3,3,22,2013,662.0,220.05519108188835,441.9448089181117,123.38334844280551,804.3518169335435,-121.41095884794886,-32.57273442684912,32.57273442684912
43512,3,3,22,2013,662.0,245.125801837823,416.874198162177,108.22429746756775,774.4860352707148,-112.19258991988248,-30.099584673385188,30.099584673385188
43513,3,3,22,2013,662.0,544.7585708440203,117.24142915597974,33.501283121557286,365.4668763672466,-18.805120262675725,-5.045130966704689,5.045130966704689
43517,3,3,22,2013,662.0,635.2987286817752,26.701271318224826,14.63446274620403,167.33678307073947,-2.1301344156251063,-0.5714830298024635,0.5714830298024635
43518,3,3,22,2013,662.0,189.02716452250854,472.97283547749146,158.65532680884053,840.8807940944026,-133.01663778618936,-35.686363554611916,35.686363554611916
43532,3,3,22,2013,662.0,547.3050121789121,114.69498782108792,33.045497367581106,361.0719703180488,-18.216160873161645,-4.887122019531586,4.887122019531586
43538,3,3,22,2013,662.0,241.3413130770251,420.6586869229749,110.20787042218954,779.0160408381231,-113.57456366203002,-30.47034744566693,30.47034744566693
43538,4,3,22,2013,662.0,212.15479332485302,449.845206675147,76.58743509153396,646.604503476207,32.20238730352457,8.639416239697741,8.639416239697741
43539,3,3,22,2013,662.0,447.26830576062434,214.73169423937566,50.99316131146539,515.3300145619902,-44.7375769825964,-12.002419120829215,12.002419120829215
43549,3,3,22,2013,662.0,237.75570405707623,424.24429594292377,112.17016906129157,783.3006882680559,-114.88710560531867,-30.822482710461145,30.822482710461145
43551,3,3,22,2013,662.0,329.6205977515012,332.3794022484988,77.1947536659873,670.9449243789971,-82.32817511379528,-22.087411295278528,22.087411295278528
43552,3,3,22,2013,662.0,210.57842355087203,451.421576449128,130.9001295326469,815.557053010878,-124.93329242415439,-33.51772355492447,33.51772355492447
43555,3,3,22,2013,662.0,606.2841166559996,55.71588334400042,21.710575736675132,245.04238607584819,-6.333880121490044,-1.6992847848864467,1.6992847848864467
43557,3,3,22,2013,662.0,405.52769387662113,256.47230612337887,59.21501170752439,572.6187052102908,-57.43567586956521,-15.409128092538246,15.409128092538246
43559,3,3,22,2013,662.0,560.5408279060342,101.45917209396578,30.651511179238966,337.6166706503559,-15.244718812564678,-4.0899288005421175,4.0899288005421175
43560,3,3,22,2013,662.0,515.601367601115,146.39863239888496,38.66354517078778,413.5839004735382,-25.910390122422587,-6.951368017863107,6.951368017863107
43566,3,3,22,2013,662.0,563.305830787212,98.69416921278798,30.144832961942644,332.5744500390594,-14.643824686727351,-3.928717943093366,3.928717943093366
43567,3,3,22,2013,662.0,201.37407583582092,460.6259241641791,139.9656436806321,826.3987731981337,-128.3733983694571,-34.44065224620433,34.44065224620433
43573,3,3,22,2013,662.0,426.81086890505384,235.18913109494616,54.92469137579631,543.7616266820646,-50.86182249601032,-13.64546209294741,13.64546209294741
43574,3,3,22,2013,662.0,210.27962224982497,451.72037775017503,131.16203191732762,815.9096402084094,-125.04467705040005,-33.54760637509458,33.54760637509458
43579,3,3,22,2013,662.0,278.75518747009534,383.24481252990466,93.51122895496535,733.860987696548,-100.07055376959467,-26.84742467083975,26.84742467083975
43585,3,3,22,2013,662.0,397.29929866995883,264.70070133004117,60.94031663865476,583.6008918742233,-60.028938622824505,-16.10486149059782,16.10486149059782
43587,3,3,22,2013,662.0,459.31817615586306,202.68182384413694,48.74697709877439,498.2171251965529,-41.22648318662606,-11.060445456762139,11.060445456762139
43589,3,3,22,2013,662.0,281.64771857234996,380.35228142765004,92.43108392914316,730.3335268480442,-99.04175523996214,-26.57141349686969,26.57141349686969
43589,4,3,22,2013,662.0,255.6788525706719,406.3211474293281,111.88603901822376,793.6009803430657,-135.1701350192115,-36.264114476981554,36.264114476981554
43605,3,3,22,2013,662.0,546.7615648493464,115.23843515065357,33.142876651406645,362.01288159421966,-18.341399424382498,-4.920721639431047,4.920721639431047
43618,3,3,22,2013,662.0,226.79411785879267,435.2058821412073,118.76631338318205,796.3564670735068,-118.91861178544356,-31.90407519100375,31.90407519100375
43628,3,3,22,2013,662.0,509.1682323696399,152.8317676303601,39.79796582901446,423.7349201352127,-27.561117710470757,-7.39423340536,7.39423340536
43646,3,3,22,2013,662.0,572.7864288124865,89.21357118751348,28.384946567800466,314.85732729616296,-12.638846405117958,-3.390812421893651,3.390812421893651
43647,3,3,22,2013,662.0,617.021193499169,44.978806500830956,19.312136892545997,219.06924755494612,-4.61725003171343,-1.238738747246975,1.238738747246975
43654,3,3,22,2013,662.0,429.3681421538877,232.63185784611233,54.42393050126131,540.247010973879,-50.08549149575979,-13.437184160391425,13.437184160391425
43664,3,3,22,2013,662.0,505.8798910627102,156.12010893728979,40.37839578053366,428.8681608684235,-28.415665111861152,-7.623495622088746,7.623495622088746
43681,3,3,22,2013,662.0,233.69023599370217,428.3097640062978,114.50351009155679,788.1503023169383,-116.37902040293511,-31.22274101458266,31.22274101458266
43685,3,3,22,2013,662.0,416.25869625417596,245.74130374582404,57.02300085954403,558.1539797214451,-54.09640963304863,-14.51325317865327,14.51325317865327
43696,3,3,22,2013,662.0,585.4888608756582,76.51113912434175,25.95623804463203,289.91062726450417,-10.095848625928786,-2.7085643604700316,2.7085643604700316
43708,3,3,22,2013,662.0,246.02510672161554,415.97489327838446,107.76524422298583,773.4083953146649,-111.8647056722834,-30.011618260623656,30.011618260623656
43710,3,3,22,2013,662.0,585.3192397753674,76.68076022463265,25.98932770635492,290.25421405062286,-10.128658844458235,-2.717366848686808,2.717366848686808
43710,4,3,22,2013,662.0,436.71813535468215,225.28186464531785,21.75358233612659,303.1974388816134,228.08467517621335,61.19168831088146,61.19168831088146
43713,3,3,22,2013,662.0,247.03033987159128,414.9696601284087,107.2574488608683,772.2032807781003,-111.49843472544816,-29.913353273733335,29.913353273733335
43736,3,3,22,2013,662.0,343.80310496857305,318.19689503142695,73.40594028471612,653.0281747830854,-77.52235986758237,-20.79808333670899,20.79808333670899
43736,4,3,22,2013,662.0,170.98036151066566,491.01963848933434,59.921456926480346,594.9963362297262,124.2036474929121,33.321970792597504,33.321970792597504
43738,3,3,22,2013,662.0,506.74689474157753,155.25310525842247,40.22530625716467,427.5182590424893,-28.189659424836066,-7.562861695034063,7.562861695034063
