event_number,et_index,stored_et_keV,number_of_vlm4_gamma_records
83655,3,133.8443425943303,1
83716,0,110.37839156438966,1
83716,1,0.0,1
83716,2,0.0,1
83716,3,110.37839156438966,1
83917,0,108.78251860499887,1
83917,1,0.0,1
83917,2,0.0,1
83917,3,108.78251860499887,1
83983,0,98.15934425684958,1
83983,1,0.0,1
83983,2,0.0,1
83983,3,98.15934425684958,1
84077,0,473.29001930046445,2
84077,1,0.0,2
84077,2,0.0,2
84077,3,43.09987785922809,2
84077,4,430.1901414412364,2
84181,0,40.966305625008914,1
84181,1,0.0,1
84181,2,0.0,1
84181,3,40.966305625008914,1
84308,0,32.29925563408287,1
84308,1,0.0,1
84308,2,0.0,1
84308,3,32.29925563408287,1
84504,0,38.105458316369024,1
84504,1,0.0,1
84504,2,0.0,1
84504,3,38.105458316369024,1
84519,0,164.42945241583024,2
84519,1,0.0,2
84519,2,0.0,2
84519,3,164.42945241583024,2
84638,0,430.7185736523145,3
84638,1,0.0,3
84638,2,0.0,3
84638,3,168.24922513966382,3
84638,4,262.4693485126507,3
84824,0,74.2874202616699,1
84824,1,0.0,1
84824,2,0.0,1
84824,3,74.2874202616699,1
85281,0,28.936433055625322,1
85281,1,0.0,1
85281,2,0.0,1
85281,3,28.936433055625322,1
85399,0,83.9629442223917,1
85399,1,0.0,1
85399,2,0.0,1
85399,3,83.9629442223917,1
85439,0,95.22316996780711,1
85439,1,0.0,1
85439,2,0.0,1
85439,3,95.22316996780711,1
85635,0,36.01146730702176,1
85635,1,0.0,1
85635,2,0.0,1
85635,3,36.01146730702176,1
85725,0,170.93669204792454,1
85725,1,0.0,1
85725,2,0.0,1
85725,3,170.93669204792454,1
85812,0,140.69095769736884,1
85812,1,0.0,1
85812,2,0.0,1
85812,3,140.69095769736884,1
86002,0,170.11302161349667,1
86002,1,0.0,1
86002,2,0.0,1
86002,3,170.11302161349667,1
86069,0,39.61397045138793,1
86069,1,0.0,1
86069,2,0.0,1
86069,3,39.61397045138793,1
86126,0,271.90010319942405,3
86126,1,0.0,3
86126,2,0.0,3
86126,3,106.37330524199828,3
86126,4,165.5267979574258,3
86136,0,133.05163911376394,1
86136,1,0.0,1
86136,2,0.0,1
86136,3,133.05163911376394,1
86325,0,473.68669342626447,2
86325,1,0.0,2
86325,2,0.0,2
86325,3,225.7387419644371,2
86325,4,247.94795146182733,2
86395,0,221.07710103971402,2
86395,1,0.0,2
86395,2,0.0,2
86395,3,157.3144808752115,2
86395,4,63.762620164502515,2
86459,0,52.957240188374556,1
86459,1,0.0,1
86459,2,0.0,1
86459,3,52.957240188374556,1
86480,0,157.55321201787498,1
86480,1,0.0,1
86480,2,0.0,1
86480,3,157.55321201787498,1
86605,0,248.57335602829414,2
86605,1,0.0,2
86605,2,0.0,2
86605,3,128.75973246427685,2
86605,4,119.8136235640173,2
86690,0,209.77530790858907,2
86690,1,0.0,2
86690,2,0.0,2
86690,3,169.86199337569997,2
86690,4,39.913314532889096,2
86820,0,35.82621672074837,1
86820,1,0.0,1
86820,2,0.0,1
86820,3,35.82621672074837,1
86907,0,72.27599172190901,1
86907,1,0.0,1
86907,2,0.0,1
86907,3,72.27599172190901,1
86927,0,405.5920075912303,2
86927,1,0.0,2
86927,2,0.0,2
86927,3,29.17112050999915,2
86927,4,376.42088708123117,2
86963,0,51.5996966234945,1
86963,1,0.0,1
86963,2,0.0,1
86963,3,51.5996966234945,1
87006,0,358.3784137429278,2
87006,1,0.0,2
87006,2,0.0,2
87006,3,329.70704551412734,2
87006,4,28.671368228800453,2
87259,0,41.71616686007506,1
87259,1,0.0,1
87259,2,0.0,1
87259,3,41.71616686007506,1
87464,0,160.52057179178524,2
87464,1,0.0,2
87464,2,0.0,2
87464,3,120.80359777264104,2
87464,4,39.7169740191442,2
87493,0,94.72492753623041,1
87493,1,0.0,1
87493,2,0.0,1
87493,3,94.72492753623041,1
87512,0,34.66913049743137,1
87512,1,0.0,1
87512,2,0.0,1
87512,3,34.66913049743137,1
87593,0,62.93081268606016,1
87593,1,0.0,1
87593,2,0.0,1
87593,3,62.93081268606016,1
87708,0,662.0000000000001,1
87708,1,0.0,1
87708,2,0.0,1
87708,3,130.55598708569093,1
87708,4,531.4440129143092,1
87718,0,69.66583139540639,1
87718,1,0.0,1
87718,2,0.0,1
87718,3,69.66583139540639,1
87790,0,63.20328333762459,1
87790,1,0.0,1
87790,2,0.0,1
87790,3,63.20328333762459,1
88150,0,158.8078952859848,1
88150,1,0.0,1
88150,2,0.0,1
88150,3,158.8078952859848,1
88199,0,479.71323975674807,2
88199,1,0.0,2
88199,2,0.0,2
88199,3,177.231625730103,2
88199,4,302.4816140266451,2
88291,0,34.84838983215366,1
88291,1,0.0,1
88291,2,0.0,1
88291,3,34.84838983215366,1
88441,0,55.25777647464103,1
88441,1,0.0,1
88441,2,0.0,1
88441,3,55.25777647464103,1
88906,0,103.18988810581742,1
88906,1,0.0,1
88906,2,0.0,1
88906,3,103.18988810581742,1
88977,0,291.7841443124509,3
88977,1,0.0,3
88977,2,0.0,3
88977,3,62.43278553403175,3
88977,4,229.35135877841915,3
89082,0,81.6134016133675,2
89082,1,0.0,2
89082,2,0.0,2
89082,3,41.73360179713148,2
89082,4,39.879799816236016,2
89122,0,244.13811583565467,2
89122,1,0.0,2
89122,2,0.0,2
89122,3,170.56451922644877,2
89122,4,73.57359660920592,2
89217,0,94.63124755076801,1
89217,1,0.0,1
89217,2,0.0,1
89217,3,94.63124755076801,1
89448,0,121.32766150389017,1
89448,1,0.0,1
89448,2,0.0,1
89448,3,121.32766150389017,1
89547,0,101.75882095610767,1
89547,1,0.0,1
89547,2,0.0,1
89547,3,101.75882095610767,1
89810,0,159.49458944882454,1
89810,1,0.0,1
89810,2,0.0,1
89810,3,159.49458944882454,1
89820,0,130.86172509905592,1
89820,1,0.0,1
89820,2,0.0,1
89820,3,130.86172509905592,1
90137,0,187.52699415669,2
90137,1,0.0,2
90137,2,0.0,2
90137,3,116.63345654664248,2
90137,4,70.89353761004752,2
90149,0,56.07411803784956,1
90149,1,0.0,1
90149,2,0.0,1
90149,3,56.07411803784956,1
90238,0,330.5970462213404,2
90238,1,0.0,2
90238,2,0.0,2
90238,3,195.03262002594067,2
90238,4,135.56442619539976,2
90254,0,119.1877711147421,1
90254,1,0.0,1
90254,2,0.0,1
90254,3,119.1877711147421,1
90289,0,227.37706141676526,2
90289,1,0.0,2
90289,2,0.0,2
90289,3,67.41118701323822,2
90289,4,159.96587440352704,2
90389,0,299.7481632160425,2
90389,1,0.0,2
90389,2,0.0,2
90389,3,51.08625060528982,2
90389,4,248.6619126107527,2
90457,0,154.68784927721256,1
90457,1,0.0,1
90457,2,0.0,1
90457,3,154.68784927721256,1
90488,0,423.6341638963326,2
90488,1,0.0,2
90488,2,0.0,2
90488,3,48.41226763914774,2
90488,4,348.1126297896406,2
90488,5,27.109266467544273,2
90665,0,174.59443571133414,1
90665,1,0.0,1
90665,2,0.0,1
90665,3,174.59443571133414,1
90794,0,50.00027904199522,1
90794,1,0.0,1
90794,2,0.0,1
90794,3,50.00027904199522,1
90952,0,17.874417022053724,1
90952,1,0.0,1
90952,2,0.0,1
90952,3,17.874417022053724,1
91049,0,115.23511194316771,1
91049,1,0.0,1
91049,2,0.0,1
91049,3,115.23511194316771,1
91081,0,256.9871781739972,2
91081,1,0.0,2
91081,2,0.0,2
91081,3,145.84601573872058,2
91081,4,111.14116243527666,2
91160,0,164.9087931509435,1
91160,1,0.0,1
91160,2,0.0,1
91160,3,164.9087931509435,1
91198,0,75.65765134150648,1
91198,1,0.0,1
91198,2,0.0,1
91198,3,75.65765134150648,1
91356,0,116.91911412512911,1
91356,1,0.0,1
91356,2,0.0,1
91356,3,116.91911412512911,1
91458,0,102.78994370803717,1
91458,1,0.0,1
91458,2,0.0,1
91458,3,102.78994370803717,1
92003,0,97.74953854968915,1
92003,1,0.0,1
92003,2,0.0,1
92003,3,97.74953854968915,1
92004,0,114.5429720088702,1
92004,1,0.0,1
92004,2,0.0,1
92004,3,114.5429720088702,1
92114,0,133.86354225931973,1
92114,1,0.0,1
92114,2,0.0,1
92114,3,133.86354225931973,1
92185,0,138.57528909178984,1
92185,1,0.0,1
92185,2,0.0,1
92185,3,138.57528909178984,1
92357,0,173.53408956798683,2
92357,1,0.0,2
92357,2,0.0,2
92357,3,118.68625950126632,2
92357,4,54.847830066720505,2
93063,0,41.726082992870396,1
93063,1,0.0,1
93063,2,0.0,1
93063,3,41.726082992870396,1
93095,0,451.9708921302464,2
93095,1,0.0,2
93095,2,0.0,2
93095,3,76.95760330116919,2
93095,4,375.0132888290772,2
93105,0,84.82414133748206,1
93105,1,0.0,1
93105,2,0.0,1
93105,3,84.82414133748206,1
93178,0,46.93317434235322,1
93178,1,0.0,1
93178,2,0.0,1
93178,3,46.93317434235322,1
93231,0,141.56758299769433,1
93231,1,0.0,1
93231,2,0.0,1
93231,3,141.56758299769433,1
93268,0,32.438750551575744,1
93268,1,0.0,1
93268,2,0.0,1
93268,3,32.438750551575744,1
93617,0,31.387118630495035,1
93617,1,0.0,1
93617,2,0.0,1
93617,3,31.387118630495035,1
93643,0,118.25137840067268,1
93643,1,0.0,1
93643,2,0.0,1
93643,3,118.25137840067268,1
93654,0,123.92536244570029,1
93654,1,0.0,1
93654,2,0.0,1
93654,3,123.92536244570029,1
93656,0,120.33955365553095,1
93656,1,0.0,1
93656,2,0.0,1
93656,3,120.33955365553095,1
93682,0,69.56802882535418,1
93682,1,0.0,1
93682,2,0.0,1
93682,3,69.56802882535418,1
93834,0,558.3085367750525,2
93834,1,0.0,2
93834,2,0.0,2
93834,3,495.90151883381435,2
93834,4,62.407017941238166,2
93978,0,120.072187516725,1
93978,1,0.0,1
93978,2,0.0,1
93978,3,120.072187516725,1
94180,0,44.26037843804453,1
94180,1,0.0,1
94180,2,0.0,1
94180,3,44.26037843804453,1
94205,0,422.6547079139119,3
94205,1,0.0,3
94205,2,0.0,3
94205,3,169.09538047214417,3
94205,4,253.55932744176778,3
94255,0,44.8877278435077,1
94255,1,0.0,1
94255,2,0.0,1
94255,3,44.8877278435077,1
94448,0,98.2498029523916,1
94448,1,0.0,1
94448,2,0.0,1
94448,3,98.2498029523916,1
94604,0,218.8440868959522,1
94604,1,0.0,1
94604,2,0.0,1
94604,3,218.8440868959522,1
94609,0,77.92777533418527,1
94609,1,0.0,1
94609,2,0.0,1
94609,3,77.92777533418527,1
94731,0,25.559661493872564,1
94731,1,0.0,1
94731,2,0.0,1
94731,3,25.559661493872564,1
94906,0,51.801272002105044,1
94906,1,0.0,1
94906,2,0.0,1
94906,3,51.801272002105044,1
95144,0,62.55451056956329,1
95144,1,0.0,1
95144,2,0.0,1
95144,3,62.55451056956329,1
95186,0,177.3116789649728,1
95186,1,0.0,1
95186,2,0.0,1
95186,3,177.3116789649728,1
95256,0,435.5311899275524,3
95256,1,0.0,3
95256,2,0.0,3
95256,3,146.06481874099896,3
95256,4,289.4663711865535,3
95332,0,52.67910954551325,1
95332,1,0.0,1
95332,2,0.0,1
95332,3,52.67910954551325,1
95420,0,109.8236716898886,1
95420,1,0.0,1
95420,2,0.0,1
95420,3,109.8236716898886,1
95452,0,121.55455477329168,1
95452,1,0.0,1
95452,2,0.0,1
95452,3,121.55455477329168,1
95486,0,82.13131883652458,2
95486,1,0.0,2
95486,2,0.0,2
95486,3,71.81509008578146,2
95486,4,10.316228750743116,2
95501,0,149.5300747663688,1
95501,1,0.0,1
95501,2,0.0,1
95501,3,149.5300747663688,1
95664,0,63.97253263300762,1
95664,1,0.0,1
95664,2,0.0,1
95664,3,63.97253263300762,1
95845,0,225.45061700211141,1
95845,1,0.0,1
95845,2,0.0,1
95845,3,225.45061700211141,1
95997,0,67.00536883976527,1
95997,1,0.0,1
95997,2,0.0,1
95997,3,67.00536883976527,1
96542,0,476.4774021627877,1
96542,1,0.0,1
96542,2,0.0,1
96542,3,476.4774021627877,1
96620,0,60.612212379159146,1
96620,1,0.0,1
96620,2,0.0,1
96620,3,60.612212379159146,1
96748,0,188.32096712384754,1
96748,1,0.0,1
96748,2,0.0,1
96748,3,188.32096712384754,1
96860,0,103.52852428554804,1
96860,1,0.0,1
96860,2,0.0,1
96860,3,103.52852428554804,1
96883,0,410.6520462784449,3
96883,1,0.0,3
96883,2,0.0,3
96883,3,106.89556546567536,3
96883,4,303.75648081276955,3
97002,0,165.67965306395655,1
97002,1,0.0,1
97002,2,0.0,1
97002,3,165.67965306395655,1
97377,0,52.74325585385831,1
97377,1,0.0,1
97377,2,0.0,1
97377,3,52.74325585385831,1
97415,0,83.73103178679442,1
97415,1,0.0,1
97415,2,0.0,1
97415,3,83.73103178679442,1
97448,0,480.09197028951854,2
97448,1,0.0,2
97448,2,0.0,2
97448,3,60.72131286910487,2
97448,4,419.3706574204137,2
97599,0,97.25880115537933,1
97599,1,0.0,1
97599,2,0.0,1
97599,3,97.25880115537933,1
97706,0,37.2640561702392,1
97706,1,0.0,1
97706,2,0.0,1
97706,3,37.2640561702392,1
97739,0,169.51725417259712,1
97739,1,0.0,1
97739,2,0.0,1
97739,3,169.51725417259712,1
97972,0,107.73903810253427,1
97972,1,0.0,1
97972,2,0.0,1
97972,3,107.73903810253427,1
98015,0,217.06852081924094,2
98015,1,0.0,2
98015,2,0.0,2
98015,3,66.94556807287589,2
98015,4,150.12295274636506,2
98027,0,76.69065368770688,1
98027,1,0.0,1
98027,2,0.0,1
98027,3,76.69065368770688,1
98046,0,144.27661973631834,1
98046,1,0.0,1
98046,2,0.0,1
98046,3,144.27661973631834,1
98198,0,152.91844593047153,2
98198,1,0.0,2
98198,2,0.0,2
98198,3,98.5464736288566,2
98198,4,54.371972301614946,2
98385,0,242.62682845863435,2
98385,1,0.0,2
98385,2,0.0,2
98385,3,190.99993750378508,2
98385,4,51.62689095484929,2
98587,0,51.915386472876854,1
98587,1,0.0,1
98587,2,0.0,1
98587,3,51.915386472876854,1
98607,0,662.0,2
98607,1,0.0,2
98607,2,0.0,2
98607,3,177.21627572800546,2
98607,4,484.7837242719946,2
98639,0,405.2876358246113,2
98639,1,0.0,2
98639,2,0.0,2
98639,3,148.2724731877254,2
98639,4,257.0151626368859,2
98976,0,124.21590017288275,1
98976,1,0.0,1
98976,2,0.0,1
98976,3,124.21590017288275,1
99074,0,126.23783498720353,1
99074,1,0.0,1
99074,2,0.0,1
99074,3,126.23783498720353,1
99091,0,61.392124033010305,1
99091,1,0.0,1
99091,2,0.0,1
99091,3,61.392124033010305,1
99244,0,32.21263229349369,1
99244,1,0.0,1
99244,2,0.0,1
99244,3,32.21263229349369,1
99391,0,44.820495982471286,1
99391,1,0.0,1
99391,2,0.0,1
99391,3,44.820495982471286,1
99607,0,45.580206240853684,1
99607,1,0.0,1
99607,2,0.0,1
99607,3,45.580206240853684,1
99879,0,156.15940577646714,1
99879,1,0.0,1
99879,2,0.0,1
99879,3,156.15940577646714,1
