event_number,track_id,record_index,volume,pdg,Eprime_k_keV,Et_662_minus_k_keV,stored_et_keV,px,py,pz,theta_direction_deg,theta_energy_deg,delta_theta_deg,q_keV_c,Q_keV_c,Q_signed_au,Q_absolute_au
76385,1,7,4,22,456.6777188283144,205.32228117168557,,0.7434478097789483,-0.6529530419952332,-0.14469858010380018,49.23537961439086,49.23543561501104,-5.600062018373819e-05,501.99219406324875,-41.98948912108001,-11.265148474553174,11.265148474553174
76476,1,6,4,22,509.83240346576383,152.16759653423617,,0.6091583088678744,-0.7696136571324698,0.19136607194697983,39.68079173204211,39.680835829960586,-4.4097918475927145e-05,422.6936590104408,-27.389393259236847,-7.348162317562697,7.348162317562697
76593,1,7,4,22,377.2914284047439,284.7085715952561,,0.3227686105920459,-0.779590802174467,0.5367109139764641,38.776875109969346,65.32235139162857,-26.545476281659226,437.2194256563165,114.14329755509402,30.6229301963025,30.6229301963025
76960,1,7,4,22,603.2058121710519,58.79418782894811,,0.36641097657247085,-0.9247631053085823,-0.10274334677844699,22.367339631139284,22.36736379441019,-2.4163270904153933e-05,252.07992445318024,-6.856215064794081,-1.8394193950694806,1.8394193950694806
76995,1,6,4,22,477.33651526729506,184.66348473270494,,0.6620050489128066,-0.7013803701619552,0.26422507747265633,45.46214352846758,45.46219473052746,-5.120205987907411e-05,472.0447875192073,-36.11966589700096,-9.690363176547859,9.690363176547859
77112,1,6,4,22,484.99151350660384,177.00848649339616,,0.6729030403329755,-0.7182772404962938,0.1768595603739512,44.08757121620354,44.08762070345243,-4.948724888720335e-05,460.68893150197687,-34.0051781904465,-9.123077923486873,9.123077923486873
77162,3,18,4,22,239.15826348662875,422.84173651337125,,-0.311253989923684,-0.8763050085567642,-0.36770978466029003,28.800198792161325,111.39263589432487,-82.59243710216354,466.8646501978937,229.3830267739021,61.54001651935195,61.54001651935195
77291,1,7,4,22,176.65253561409526,485.34746438590474,,-0.660924230238622,0.747725412506744,0.06392080549480475,138.39372839113247,,,802.7042341868655,-92.38083758793408,-24.784389460675886,24.784389460675886
77375,1,6,4,22,525.2929770288079,136.70702297119215,,0.592260745624923,-0.7991132855990544,0.10317541359691483,36.9544894034918,36.95453024251101,-4.083901921347888e-05,397.99885626078657,-23.47809775625376,-6.298820553915554,6.298820553915554
77436,1,7,4,22,185.44191369535278,476.5580863046472,,-0.2822601186912262,0.8552117264992444,-0.43467473845922583,148.78313328946572,169.63339596154225,-20.850262672076525,826.2013330084748,-118.35267667113841,-31.7522433106199,31.7522433106199
77510,1,7,4,22,308.22078151233404,353.77921848766596,,0.5877926444028874,-0.18023754017904686,0.788678791585058,79.61640384952956,83.45400177923102,-3.8375979297014595,678.0058532821595,-72.36631904830834,-19.41479512373526,19.41479512373526
77976,1,7,4,22,632.5966613648745,29.403338635125465,,0.2496692302883535,-0.9641217101191232,-0.09019203692232801,15.394323281554676,15.394339799674002,-1.651811932568137e-05,175.82577828268472,-2.458377355292269,-0.6595456742516912,0.6595456742516912
77999,1,6,4,22,525.9745617282466,136.0254382717534,,0.5511595910590573,-0.8003738744781299,-0.23584903272322175,36.834180417075764,36.834221113503425,-4.069642766069137e-05,396.8886761237956,-23.309588348895016,-6.253612014040698,6.253612014040698
78027,1,7,4,22,588.3466957116308,73.65330428836921,,0.3483055389419697,-0.9033680149955492,0.25021886624582346,25.39562873133893,25.39565626906045,-2.7537721518200442e-05,284.07450721792185,-9.547932902388885,-2.5615668116448775,2.5615668116448775
78076,1,7,4,22,593.3167215395071,68.68327846049294,,0.39582342698112416,-0.9106434457638499,0.11854252123293531,24.405577052312488,24.405603482626216,-2.6430313727843213e-05,273.699750816763,-8.617550795090963,-2.3119592837572136,2.3119592837572136
78199,1,7,4,22,181.15572727932417,480.8442727206758,,-0.9656103367214788,0.005250849560598014,-0.25994058204813675,90.30085290118153,,,687.2560037960267,13.897319093130674,3.7284417186148646,3.7284417186148646
78266,1,7,4,22,587.9764196336572,74.0235803663428,,0.42760414671663954,-0.9028210589831669,0.04548438377341976,25.468603233371415,25.468630852886115,-2.7619514700205627e-05,284.835791664688,-9.618399862643537,-2.580472037367678,2.580472037367678
78276,1,7,4,22,570.4378199106571,91.56218008934286,,0.4782533042451683,-0.8761004304592863,-0.06100666133818277,28.82452006897347,28.824551476649127,-3.140767565668057e-05,319.3117305525574,-13.127349256247776,-3.5218703905284072,3.5218703905284072
78281,1,7,4,22,614.2789085359537,47.72109146404625,,0.2840620412213055,-0.9400337696688659,-0.18879954613114674,19.942771641653163,19.942793128746082,-2.1487092919159068e-05,225.93838543902996,-5.039423766164132,-1.3520016113635134,1.3520016113635134
78370,1,7,4,22,558.546219826015,103.45378017398502,,0.4954086773980806,-0.8570285796474076,-0.14167658954898502,31.015428666022125,31.015462577308547,-3.391128642249441e-05,341.22166174036937,-15.682561078419633,-4.207395296004065,4.207395296004065
78607,1,7,4,22,472.91190966280215,189.08809033719785,,-0.3284156929358016,-0.9057587515006695,0.2678511092257143,25.074331216309186,46.261835779724024,-21.187504563414837,307.8345087126597,159.9657296092506,42.916399618297724,42.916399618297724
78944,1,6,4,22,541.6549008675097,120.3450991324903,,0.4851198798162452,-0.8284985815531442,0.2797298742921465,34.05518646699495,34.055223896621236,-3.7429626289053886e-05,370.77671427194275,-19.530191588933768,-5.239656699594291,5.239656699594291
78984,1,7,4,22,199.75814678374354,462.24185321625646,,-0.47989524327419697,0.3860936960919219,-0.7878021409725147,112.71165504877757,141.83088160992415,-29.119226561146576,761.7488401413784,-70.79112942902846,-18.992195437285293,18.992195437285293
78989,1,7,4,22,486.4071686274443,175.59283137255568,,0.6831963546074822,-0.7213437430579561,0.11360433707471142,43.83446592459817,43.834515097921354,-4.9173323183993034e-05,458.57205900470024,-33.6179004276647,-9.019177123787943,9.019177123787943
79068,1,7,4,22,615.6989502527992,46.30104974720075,,0.29676147746718173,-0.9419523812410586,-0.1570297327444544,19.61793853820213,19.61795966831652,-2.113011439064394e-05,222.40359509918792,-4.819360654777882,-1.2929619879856311,1.2929619879856311
79108,1,7,4,22,643.6018789951706,18.398121004829363,,0.20814062067561812,-0.9779342775154523,0.017945219003929008,12.05864588059304,12.058658789280202,-1.2908687160972931e-05,138.35219700293936,-1.2231491654496172,-0.3281525268283934,0.3281525268283934
79155,1,7,4,22,461.21297901167554,200.78702098832446,,0.7136968429528948,-0.6639560350186426,-0.22315734341803303,48.39771499017811,48.397769913411715,-5.492323360556384e-05,495.499067135073,-40.681196752556275,-10.91415330676139,10.91415330676139
79190,1,7,4,22,546.2763490516535,115.72365094834652,,0.4892474670368776,-0.836479685858177,-0.24685755233454967,33.22977097131738,33.22980744013958,-3.646882220209591e-05,362.8515982884268,-18.45342720608717,-4.950777008538751,4.950777008538751
79221,1,7,4,22,180.3135540437403,481.6864459562597,,-0.15934388133294627,0.9561071352738911,0.24590378882828365,162.96131519159334,,,836.0701847791436,-123.63184925912866,-33.16856592542983,33.16856592542983
79258,1,7,4,22,559.9646229357124,102.03537706428756,,0.49813661805920495,-0.8593459739840131,-0.11569099682345871,30.75677198819877,30.756805602564636,-3.361436586502009e-05,338.66082013606336,-15.370829922614552,-4.1237625148534764,4.1237625148534764
79302,1,7,4,22,586.5520719724739,75.44792802752613,,0.39753389470486217,-0.9007106360481407,0.17517748905192493,25.748365038971645,25.748392972275067,-2.793330342143463e-05,287.749904971827,-9.89092484273984,-2.653586391175528,2.653586391175528
79349,1,7,4,22,415.68178886807107,246.31821113192893,,0.31719805437555615,-0.7957732551252021,-0.5158782033850642,37.271647342542856,57.139355235507765,-19.86770789296491,416.0185590814822,94.54598666256987,25.365266396924884,25.365266396924884
79682,1,7,4,22,367.24023128244204,294.75976871755796,,0.6927016050625905,-0.2389797141796681,-0.6804801117992463,76.17366989882993,67.63883862206863,8.534831276761295,675.9520849445696,-115.14628105950118,-30.89201558722244,30.89201558722244
79717,1,7,4,22,425.83640640967576,236.16359359032424,,0.8080910639898712,-0.5719128962842421,0.14108320723419834,55.11627416368918,55.11633794314683,-6.377945765478898e-05,545.0980836053023,-51.15843348042854,-13.725038359498773,13.725038359498773
79776,1,7,4,22,599.6750390157719,62.32496098422814,,0.30653853001590825,-0.9197753137011286,-0.24504591798615322,23.106743592190227,23.106768575947218,-2.4983756990337724e-05,259.9622569127138,-7.470824687013835,-2.0043099139378957,2.0043099139378957
79923,1,7,4,22,592.5963072668454,69.40369273315457,,0.40127143669072285,-0.9095964214836916,0.10777561932193028,24.550360582876895,24.550387174873755,-2.6591996860503286e-05,275.22226515714897,-8.750602467060094,-2.347655046456249,2.347655046456249
79985,1,7,4,22,508.80601364498955,153.19398635501045,,0.5813691451380991,-0.7675917898722213,-0.26983839830934997,39.86187652025734,39.86192083657846,-4.4316321123005764e-05,424.30215359725605,-27.65489556614939,-7.41939259376543,7.41939259376543
79995,1,7,4,22,468.56852543323515,193.43147456676485,,0.6538044307522559,-0.6813484657046137,-0.3290957833377502,47.05089301322315,47.05094621891686,-5.320569371036754e-05,484.8734687314744,-38.58255409431285,-10.351119041877363,10.351119041877363
80028,1,7,4,22,536.2317726910202,125.76822730897982,,0.4273356295914051,-0.7135552691326839,0.5551784736233031,44.47507699502244,35.0194607513007,9.455616243721742,468.17204202534873,-96.81262921238186,-25.973372506259587,25.973372506259587
80066,1,6,4,22,384.08875609594776,277.91124390405224,,0.9788356577387265,-0.12067449075216313,0.16528285579847957,83.06896905674488,63.801544569863786,19.26742448688109,724.1554735269746,-165.96978643162973,-44.52719777206234,44.52719777206234
80182,1,7,4,22,583.122966484875,78.87703351512505,,0.393176856077409,-0.8955875211134263,-0.20817048751202133,26.41600497601406,26.416033659585192,-2.8683571130727614e-05,294.67565681045124,-10.556376681320083,-2.832117112105576,2.832117112105576
80226,1,7,4,22,475.90237436615536,186.09762563384464,,0.6904814035749285,-0.6981543337435703,0.18925104383402522,45.72088713629542,45.72093866305836,-5.1526762945286464e-05,474.15576973344946,-36.519560431795796,-9.797648866441252,9.797648866441252
80265,1,7,4,22,615.6154999130029,46.38450008699715,,0.3309801958261233,-0.9418398766814224,-0.05822161680702429,19.637128639833993,19.63714979102778,-2.115119378842678e-05,222.61262277557697,-4.832207408739698,-1.2964085788783803,1.2964085788783803
80294,1,7,4,22,182.36425896278473,479.63574103721527,,-0.07079657618457247,0.9912386427070095,-0.111506941509969,172.41001494737174,,,843.1106508947263,-130.8534307317426,-35.10600763317467,35.10600763317467
80333,1,6,4,22,469.04480679250804,192.95519320749196,,0.7255353746192925,-0.6824558442709854,-0.08861399887387539,46.96414926815588,46.96420236383662,-5.30956807409666e-05,484.1812608945911,-38.44767337198206,-10.31493257247237,10.31493257247237
80375,1,7,4,22,479.06795987764565,182.93204012235435,,0.6930990924570939,-0.7052494419884419,0.14912032929867075,45.150300386376124,45.15035119791229,-5.0811536169703686e-05,469.4893795566896,-35.63843397594742,-9.561255889109084,9.561255889109084
80481,1,7,4,22,627.4647633791038,34.53523662089617,,0.249118444105792,-0.9575150532587308,-0.14527533716787341,16.76119077040278,16.761208775435456,-1.8005032675461052e-05,191.01732672247655,-3.1217254008013846,-0.8375119791385328,0.8375119791385328
80585,1,7,4,22,521.9107450711124,140.0892549288876,,0.5983441426381658,-0.7928091502355752,-0.11592212158748419,37.55118861859476,37.55123016631584,-4.15477210822246e-05,403.4797547452392,-24.319304402703484,-6.524503646717931,6.524503646717931
80820,1,7,4,22,527.5851483090888,134.41485169091118,,0.5940918605163723,-0.8033397078535548,-0.04123317904261664,36.5497850588929,36.54982541864755,-4.035975464944386e-05,394.2575779345581,-22.912761024611,-6.14714921060128,6.14714921060128
80859,1,7,4,22,570.7594089558419,91.24059104415812,,0.37625756522313447,-0.8766051612844737,-0.2999893928487814,28.764481092637403,28.764512432059533,-3.13394221294061e-05,318.7044565059117,-13.060135149764582,-3.5038378565546258,3.5038378565546258
80992,1,7,4,22,501.5981293604769,160.4018706395231,,0.655401220825334,-0.7531600186462322,-0.056561701295743505,41.13514505149027,41.135190910632915,-4.585914264509938e-05,435.49870519000723,-29.53902057797737,-7.924875000128071,7.924875000128071
81063,1,8,4,22,300.83631286484933,361.16368713515067,,0.721998695289387,-0.6507378432495577,-0.2350705072171682,49.40274478281082,85.79615135081879,-36.39340656800797,519.1848109778773,95.8776318152265,25.722526765509954,25.722526765509954
81157,1,8,4,22,166.94122036529745,495.05877963470255,,-0.8061063097843146,-0.13599643138738154,-0.5759319299846218,82.18375737532357,,,660.3438921685216,52.92395196755768,14.19870041894244,14.19870041894244
81251,1,8,4,22,351.07222623462184,310.92777376537816,,0.5368053724703621,-0.8411465662570794,0.0656692177574873,32.73860703643458,71.55692108171417,-38.818314045279585,412.933740936336,178.30210489779557,47.835773357638764,47.835773357638764
81356,1,7,4,22,617.9239536462215,44.07604635377845,,0.263550811724993,-0.94494083959091,-0.19397881150353327,19.1014134542271,19.10143401741889,-2.0563191789335633e-05,216.767896954233,-4.480833655939256,-1.2021402851169605,1.2021402851169605
81371,1,7,4,22,407.1802900698871,254.81970993011288,,0.8926108373549196,-0.23009377489899158,0.3876889833220455,76.69740727163318,58.873387610533285,17.824019661099896,692.8164923070158,-158.46111553499344,-42.51273428923089,42.51273428923089
81390,1,7,4,22,512.0689331139027,149.93106688609726,,0.5656961183331669,-0.7739912842972125,0.2844738890210124,39.28633176757558,39.28637539060353,-4.362302794902462e-05,419.17603500852584,-26.813314801525205,-7.193609130683001,7.193609130683001
81426,1,8,4,22,195.3761658585719,466.6238341414281,,-0.7066940216727673,0.11963742683768919,0.6973309442665133,96.87117792158224,147.51841748553042,-50.647239563948176,712.2944768148345,-21.391337571961255,-5.738974178098625,5.738974178098625
81604,1,7,4,22,628.1123595896847,33.88764041031527,,0.2740464047234851,-0.9583547019032135,0.08034197780820758,16.593555516615602,16.59357333901776,-1.7822402156753014e-05,189.15989743300534,-3.0352583002683953,-0.8143141563962878,0.8143141563962878
81635,1,7,4,22,548.0238155749753,113.97618442502471,,0.5325780989493366,-0.8394624369134847,0.1079971551976459,32.91660225143344,32.916638356804796,-3.610537135756431e-05,359.8249333083806,-18.050892177713816,-4.842782913927159,4.842782913927159
81740,1,7,4,22,610.822289289641,51.17771071035895,,0.3521867178101317,-0.9353262619888397,0.03360505069347435,20.71908109059713,20.719103432276725,-2.234167959613842e-05,234.35585516929308,-5.587755646753287,-1.4991108088666267,1.4991108088666267
81893,1,7,4,22,612.6630940910619,49.33690590893809,,0.3234042399959464,-0.9378398327507672,0.12596088940086633,20.30810753064276,20.30812941965077,-2.1889008007036637e-05,229.90506860255903,-5.293538644031338,-1.4201768116026106,1.4201768116026106
81948,1,7,4,22,548.3699940580499,113.63000594195012,,0.46950505700110823,-0.8400510730626158,0.27180727749038225,32.85448679697762,32.85452283033024,-3.603335262170049e-05,359.22332414478274,-17.971453506942538,-4.821470713193325,4.821470713193325
82112,1,7,4,22,605.9701066101064,56.02989338989357,,0.3683189902557498,-0.9286275540933724,-0.04463168376328253,21.77812344448765,21.77814695543017,-2.3510942519067157e-05,245.767731512065,-6.386572372217894,-1.713421323347202,1.713421323347202
82225,1,6,4,22,227.40714193134215,434.59285806865785,,-0.9462787220320859,-0.2891236761559253,0.1447897790432937,73.19450092958927,118.37026977151538,-45.175768841926114,634.749251083974,32.491010524284704,8.716849509383186,8.716849509383186
82281,1,7,4,22,197.72354345168137,464.2764565483186,,0.26288073679423146,0.8680620352034846,0.4211437061869812,150.23421054727112,144.34221328521113,5.891997262059988,839.3956533537477,-137.05963532063598,-36.771038992706934,36.771038992706934
82352,1,7,4,22,563.1068865031674,98.8931134968326,,0.4080925978326711,-0.8644382408462447,-0.2936102167105765,30.181378523228982,30.181411478397635,-3.295516865264858e-05,332.9390249037697,-14.686821878175254,-3.9402534429479292,3.9402534429479292
82445,1,7,4,22,538.0580868681354,123.94191313186457,,0.510978017534574,-0.8221921147559218,0.2508018979785077,34.69516127064372,34.69519944813394,-3.817749021806094e-05,376.8686281161934,-20.380215400524133,-5.4677053052074465,5.4677053052074465
82510,1,7,4,22,587.4615652744192,74.53843472558083,,0.42807107332588756,-0.9020593922273665,-0.05517253914780996,25.569900454193622,25.56992818728593,-2.773309230974519e-05,285.8917558221914,-9.716642128371276,-2.606828959851498,2.606828959851498
82760,1,7,4,22,580.4363774703008,81.56362252969916,,0.41755037474669965,-0.8915314417993158,-0.17556586465518845,26.93367752785036,26.933706794572853,-2.9266722492593544e-05,300.01744772066627,-11.086766389773448,-2.97441269464703,2.97441269464703
82879,1,6,4,22,510.0378103079398,151.96218969206018,,0.6164228347743368,-0.7700173072401617,0.1646093415313393,39.64455694659662,39.644601000842975,-4.4054246352231985e-05,422.3713220422495,-27.336344364926205,-7.333930096992044,7.333930096992044
82941,1,7,4,22,502.8267554674638,159.17324453253622,,0.6452511344460693,-0.7556492509390563,-0.1124508028041766,40.91786773744377,40.91791333241194,-4.559496817080344e-05,433.60215715514323,-29.215462099599666,-7.838069126195791,7.838069126195791
83060,1,7,4,22,501.3844196534245,160.61558034657548,,0.6541367969180404,-0.7527257909902089,-0.07422219678755615,41.17295077907646,41.172996684223165,-4.590514670610446e-05,435.8281055901537,-29.59540031633613,-7.940000836066118,7.940000836066118
83296,1,7,4,22,462.62872992793336,199.37127007206664,,0.7025048381974205,-0.6673466049421127,-0.2472558617736937,48.13739666010327,48.137451249966524,-5.4589863253795556e-05,493.4631766549884,-40.27500995132093,-10.805179496407915,10.805179496407915
83356,1,6,4,22,508.9022213059283,153.09777869407168,,0.6369948447087375,-0.767781654056396,0.06891225949652284,39.844900885519124,39.84494518135566,-4.4295836538310596e-05,424.15153649756206,-27.62997899459005,-7.412707852322556,7.412707852322556
83364,1,7,4,22,232.14806378770203,429.85193621229797,,-0.9901575175581736,-0.01344934694390687,0.1393097465715067,89.22938594963769,115.42175378726782,-26.19236783763013,698.5720277509092,-34.85266888213536,-9.35044693112464,9.35044693112464
83628,1,8,4,22,568.2591766897907,93.7408233102093,,0.3293451763479963,-0.9026513602661788,0.277042012384267,25.491204685580684,29.230089122624598,-3.7388844370439145,286.4088674793435,24.044440686228246,6.450761845110573,6.450761845110573
83655,1,7,4,22,528.1556574056697,133.84434259433033,,0.5574717260140248,-0.8043859399749046,0.20539847678508547,36.449006224379836,36.449046464963075,-4.024058323892632e-05,393.32293906565764,-22.772656365271185,-6.109561237456655,6.109561237456655
83716,1,7,4,22,551.6216084356104,110.37839156438963,,0.4772975788755254,-0.8455440029520733,0.239253757068402,32.26973178217088,32.26976713865971,-3.5356488830018407e-05,353.539057076095,-17.23027266097205,-4.6226230384270055,4.6226230384270055
83917,1,6,4,22,553.2174813950012,108.78251860499881,,0.49250853872967765,-0.8482162778024449,0.19484477244546056,31.98181129153056,31.98184631548246,-3.502395190224661e-05,350.72657900772975,-16.869835245500028,-4.525923100274195,4.525923100274195
83983,1,7,4,22,563.8406557431505,98.15934425684952,,0.49320221111500223,-0.8656191928561499,-0.08634229502590501,30.04651564428556,30.046548445208487,-3.280092292712311e-05,331.5929623922444,-14.528418830202446,-3.897756287312387,3.897756287312387
84077,1,7,4,22,188.70998069953555,473.29001930046445,,-0.06273324309158657,0.826515636857872,-0.5594072239796678,145.74245580573643,159.3830767555752,-13.640620949838762,824.8406231847641,-119.21069865075232,-31.982437704433764,31.982437704433764
84181,1,7,4,22,621.0336943749911,40.966305625008886,,0.31427838115781437,-0.9490817321377455,-0.021747755268997773,18.36262150489416,18.362641258697096,-1.9753802934729947e-05,208.67609647195897,-4.02094182895728,-1.0787582239957505,1.0787582239957505
84308,1,7,4,22,629.7007443659171,32.2992556340829,,0.2763328622461919,-0.9604068284746652,-0.03548060120773244,16.17674787601369,16.17676524466001,-1.7368646322069026e-05,184.53457876552932,-2.82649330309003,-0.7583056471543095,0.7583056471543095
84504,1,7,4,22,623.894541683631,38.10545831636898,,0.266496232126853,-0.9528547451499287,-0.14507788565958227,17.663542595716066,17.663561585190863,-1.8989474796171635e-05,200.98686843406108,-3.612034196348084,-0.9690544555017422,0.9690544555017422
84519,1,7,4,22,497.5705475841698,164.4294524158302,,0.6424257194518161,-0.7467950146861341,0.17200697958732086,41.68649035804302,41.84834943364298,-0.16185907559996338,440.2775115880644,-29.296734630108027,-7.859873323918684,7.859873323918684
84638,1,7,4,22,357.2801429677619,304.7198570322381,,-0.09007110776060118,-0.9599356724337158,0.2653501466666419,16.273362735617276,70.02237737944772,-53.74901464383044,334.3743068525343,298.49410183879627,80.08147863614556,80.08147863614556
84824,1,7,4,22,587.7125797383301,74.28742026166992,,0.4067511003690193,-0.9024309054504295,0.1420281776145493,25.520538232725958,25.520565910466143,-2.767774018508362e-05,285.37729827367923,-9.668706824159443,-2.59396863860391,2.59396863860391
85281,1,7,4,22,633.0635669443747,28.936433055625344,,0.25862089975047303,-0.9647174748939669,0.04935001364198621,15.265207708497678,15.26522408641615,-1.6377918472088027e-05,174.385459999989,-2.40058453428029,-0.644040729488351,0.644040729488351
85399,1,7,4,22,578.0370557776083,83.96294422239168,,0.4595361513970057,-0.8878771926795157,0.0223744559435628,27.392303841961223,27.39233362637456,-2.9784413335676163e-05,304.72893193551283,-11.566989912145877,-3.103249443884411,3.103249443884411
85439,1,7,4,22,566.776830032193,95.22316996780705,,0.4830422499304169,-0.8703141683505253,-0.09603870652239162,29.504831568786084,29.50486375114875,-3.218236266633312e-05,326.16763208403455,-13.899669403540322,-3.729072271552759,3.729072271552759
85635,1,7,4,22,625.9885326929783,36.01146730702169,,0.29467904554363805,-0.9555945348128463,0.0018289760278309753,17.13863285627114,17.138651272798185,-1.8416527044706754e-05,195.19340885486406,-3.3216984123940074,-0.8911617308656502,0.8911617308656502
85725,1,6,4,22,491.0633079520755,170.9366920479245,,0.6804748798734335,-0.7313048703272824,0.04633707475481117,43.00410223791809,43.00415038523416,-4.814731607183376e-05,451.5709017632526,-32.35259394727018,-8.679714423340302,8.679714423340302
85812,1,6,4,22,521.3090423026312,140.69095769736884,,0.595576348200825,-0.7916790668570229,0.13613621327245423,37.6572990892397,37.657340763250346,-4.1674010645920134e-05,404.44999398964757,-24.469822185263308,-6.564885304225302,6.564885304225302
86002,1,7,4,22,491.88697838650336,170.11302161349664,,0.5945931273984293,-0.733047361715063,0.3303037667559073,42.85752277477754,42.8575707415894,-4.7966811855815195e-05,450.32607893067933,-32.13012817823217,-8.620030203046689,8.620030203046689
86069,1,7,4,22,622.3860295486121,39.6139704513879,,0.29281159465896756,-0.9508695748909731,0.10054064640697545,18.034629168276467,18.034648563289423,-1.93950129556697e-05,205.07232406589205,-3.825919230240982,-1.026436593596838,1.026436593596838
86126,1,7,4,22,422.8115535503241,239.1884464496759,,0.10641320360263612,-0.8699256252346568,-0.4815658175775305,29.55000217608506,55.71379893890056,-26.1637967628155,360.59266866013337,158.66035214373525,42.56618647514749,42.56618647514749
86136,1,7,4,22,528.9483608862361,133.05163911376394,,0.5643085797402272,-0.8058358983238616,0.17939992141621092,36.30894008287548,36.30898015794438,-4.007506890246759e-05,392.0219685075732,-22.578388509295976,-6.057442093185019,6.057442093185019
86325,1,7,4,22,188.3133065737356,473.6866934262644,,-0.7442500833287918,-0.2700134273152833,-0.6108883388431476,74.33493414384618,160.33215271392277,-85.99721857007658,637.4827941277805,60.96124365130766,16.35498490932174,16.35498490932174
86395,1,7,4,22,440.92289896028603,221.07710103971397,,0.9115731304487963,-0.410194233067227,-0.027840959074198812,65.78296319826984,52.19539591921053,13.587567279059307,627.0510558187209,-133.36412385304814,-35.77958884069994,35.77958884069994
86459,1,7,4,22,609.0427598116255,52.9572401883745,,0.3348523239654688,-0.9328819170111764,0.13268477700353282,21.11139549349439,21.11141826784713,-2.27743527432267e-05,238.5930705492184,-5.8768551725542775,-1.5766718640316462,1.5766718640316462
86480,1,7,4,22,504.44678798212504,157.55321201787496,,0.5471604963539743,-0.7589129489387643,-0.35308147383109906,40.631540636717624,40.631585884127745,-4.5247410120907716e-05,431.09401971427934,-28.79032185090298,-7.724010390918817,7.724010390918817
86605,1,7,4,22,413.42664397170586,248.57335602829414,,0.49802006401743076,-0.6044223259202016,-0.621811601504256,52.812715664557835,57.595572921923804,-4.7828572573659685,527.5592715752377,-23.008613886730423,-6.1728650920299035,6.1728650920299035
86690,1,6,4,22,452.224692091411,209.775307908589,,0.7914075710631967,-0.5224603495488882,-0.31734719096457226,58.502567950479175,50.063810516986436,8.43875743349274,574.3956762756195,-100.57529418632606,-26.982838934137668,26.982838934137668
86820,1,7,4,22,626.1737832792517,35.826216720748334,,0.2712431296790354,-0.9558360354643566,0.1131575799922536,17.091615133009405,17.091633498254744,-1.8365245338713976e-05,194.673658187168,-3.296387696520206,-0.8843712464305239,0.8843712464305239
86907,1,7,4,22,589.724008278091,72.27599172190901,,0.3405200142334574,-0.9053964932496452,0.2535809730987147,25.12326291851274,25.123290151160806,-2.7232648065478315e-05,281.22895469263887,-9.287204127740615,-2.491617202362146,2.491617202362146
86927,1,7,4,22,256.4079924087697,405.5920075912303,,-0.10898020374661388,0.20045968104571882,0.9736217086047306,101.56384120914468,102.76861312674866,-1.2047719176039777,756.3345485991641,-104.13838554527597,-27.938762762389658,27.938762762389658
86963,1,7,4,22,610.4003033765055,51.59969662349454,,0.35217064264708303,-0.9347479152246809,-0.04713993466959042,20.812542991213054,20.8125654359198,-2.2444706747393184e-05,235.36632332071065,-5.65589878520995,-1.5173925881476935,1.5173925881476935
87006,1,8,4,22,303.62158625707224,358.37841374292776,,-0.1838298762615656,-0.9801128372005368,-0.07473555344259912,11.445807138293526,84.90040349227958,-73.45459635398605,369.3638139460718,311.12023310713397,83.46887977805696,83.46887977805696
87259,1,7,4,22,620.2838331399249,41.71616686007508,,0.31042182575216076,-0.9480870249618851,-0.06905999707223369,18.54268087412018,18.542700825030355,-1.995091017548134e-05,210.6515373009433,-4.130393868827878,-1.1081225603045244,1.1081225603045244
87464,1,6,4,22,501.47942820821476,160.52057179178524,,0.37666855943470784,-0.6918326209254085,-0.6160263151496548,46.22464766486361,41.15618898233094,5.068458682532672,479.97633874968767,-69.09221979683845,-18.536403531928176,18.536403531928176
87493,1,7,4,22,567.2750724637696,94.72492753623044,,0.4572819142260868,-0.8711060401853068,0.1790740563967891,29.412576023914575,29.412608101082927,-3.207716835262886e-05,325.2406514235722,-13.793794467464592,-3.700667618398068,3.700667618398068
87512,1,7,4,22,627.3308695025687,34.6691304974313,,0.26361276451643456,-0.9573412352827361,-0.1183472416718186,16.795690313143858,16.79570835577185,-1.8042627992542748e-05,191.39938453171246,-3.1396993090759233,-0.8423341084289563,0.8423341084289563
87593,1,7,4,22,599.0691873139399,62.93081268606011,,0.30944663231195774,-0.9189135397722505,-0.24462356422475012,23.23223784677778,23.232262970003628,-2.51232258463574e-05,261.2956956425224,-7.5779089785966525,-2.0330390189883114,2.0330390189883114
87708,1,7,4,22,409.63634378440196,252.36365621559804,,0.27165289320425895,-0.7614067080982264,0.5886123771012445,40.41163240506439,58.368410675526576,-17.956778270462188,439.4206634403721,73.76204920181343,19.7892485343092,19.7892485343092
87718,1,7,4,22,592.3341686045936,69.66583139540637,,0.41466068972239606,-0.9092148065810811,0.03721488805134264,24.602931850841664,24.60295850156803,-2.6650726365318178e-05,275.7746469104913,-8.799170349542727,-2.360685078940899,2.360685078940899
87790,1,7,4,22,598.7967166623754,63.20328333762461,,0.38389282634652594,-0.9185254043216239,0.09453771467236496,23.288550662781624,23.288575848611476,-2.518582985189255e-05,261.8936288124449,-7.626220728643563,-2.04600033499229,2.04600033499229
88150,1,7,4,22,503.1921047140152,158.80789528598478,,0.6465359172947608,-0.75638711438046,-0.09934707266458911,40.85327919183199,40.85332470834295,-4.551651096562637e-05,433.03726212212837,-29.11943568131078,-7.8123066822569145,7.8123066822569145
