tree_entry,vector_index,vlm,pdg,pro,stp,E0_keV,k,Eprime_keV,Et_keV,px,py,pz,p_magnitude,cos_theta,theta_rad,theta_deg,Eprime_free_keV,Et_free_keV,Eprime_difference_keV,qc_keV_c,Q_keV_c,Abs_Q_keV_c,Q_au,Abs_Q_au,de,x,y,z
12529,3,2,22,2013,3,662.0,157.21581226772273,157.21581226772273,504.78418773227725,-0.9306864352451583,0.3658064734920072,-0.002895375968909597,1.0,-0.3658064734920072,1.9452955144752602,111.45722288516255,239.04055167759068,422.95944832240934,-81.82473940986796,734.2375606936737,-15.809880180924932,15.809880180924932,-4.241553096524886,4.241553096524886,0.0,8.904606853481507,1.3139524122625714,-12.276749364401432
12546,4,2,22,2013,4,662.0,532.3560007397872,532.3560007397872,129.6439992602128,-0.2595576527112976,-0.8120197381661818,-0.5227368073395319,0.9999999999999999,0.8120197381661819,0.6231918477947916,35.70626270560074,532.3560089006593,129.64399109934072,-8.160872084772564e-06,386.3980475677913,-21.749017986061727,21.749017986061727,-5.834934454244463,5.834934454244463,0.0,0.0,-6.337684065585298,0.0
12559,4,2,22,2013,4,662.0,559.2604558567915,559.2604558567915,102.73954414320849,0.4842437902997045,-0.8581969714453376,-0.17031121442296837,1.0,0.8581969714453376,0.5390495168636096,30.885262264850926,559.2604626509199,102.73953734908014,-6.794128353249107e-06,339.933823078709,-15.525677345067603,15.525677345067603,-4.165305749633148,4.165305749633148,0.0,0.0,-8.627850267722224,0.0
12588,2,2,22,2013,2,662.0,344.49705302237186,344.49705302237186,317.50294697762814,-0.9573943040857802,-0.2885830082119598,0.010770045284980271,0.9999999999999999,0.28858300821195987,1.2780497765393597,73.22685820334328,344.4970659558485,317.5029340441515,-1.2933476625676121e-05,652.1467940534478,-77.28942077033422,77.28942077033422,-20.73558927995917,20.73558927995917,0.0,0.0,6.328299857432913,0.0
12644,4,2,22,2013,4,662.0,449.92615156735457,449.92615156735457,212.07384843264543,0.7707311809417748,-0.6361621598855756,0.03565323342722932,1.0,0.6361621598855756,0.8812824844168942,50.493766915891776,449.9261628499849,212.0738371500151,-1.128263033933763e-05,511.5802263244805,-43.95723085923017,43.95723085923017,-11.793063991122496,11.793063991122496,0.0,0.0,-7.051021258841735,0.0
12656,4,2,22,2013,4,662.0,282.0828368956082,282.0828368956082,379.9171631043918,0.4878900755015311,0.039619065267813,0.8720055068028041,1.0,-0.039619065267813,1.6104257642026527,92.2705995079423,282.082849567679,379.917150432321,-1.2672070795360924e-05,729.8024138727974,-98.88773843729264,98.88773843729264,-26.530093104886713,26.530093104886713,0.0,0.0,-5.462344831397912,0.0
12668,4,2,22,2013,4,662.0,447.39812005980264,447.39812005980264,214.60187994019736,0.12314920018801424,-0.6297446423452945,0.7669784611906969,0.9999999999999999,0.6297446423452946,0.8895718883590831,50.968714776458306,447.3981314127777,214.60186858722233,-1.1352975036516e-05,515.1471831822923,-44.69979765901154,44.69979765901154,-11.992283496453684,11.992283496453684,0.0,0.0,-6.449904744899417,0.0
12702,2,2,22,2013,2,662.0,283.0997261224965,283.0997261224965,378.9002738775035,-0.7437063159115244,0.033112114688735206,-0.6676859318078731,0.9999999999999999,-0.03311211468873521,1.6039144952250186,91.8975312762494,283.0997388062088,378.9002611937912,-1.2683712270700198e-05,728.5606848057741,-98.52671865672934,98.52671865672934,-26.43323692693778,26.43323692693778,0.0,0.0,8.634832097731033,0.0
12752,2,2,22,2013,2,662.0,268.9572230270251,268.9572230270251,393.0427769729749,-0.4333020705853067,0.12802465447966016,-0.892109300182354,0.9999999999999999,-0.1280246544796602,1.6991733135291676,97.35545952648069,268.9572355268822,393.0427644731178,-1.2499857064085518e-05,745.7690565877309,-103.57267556396162,103.57267556396162,-27.786991281801594,27.786991281801594,0.0,0.0,9.821764960555942,0.0
12779,2,2,22,2013,2,662.0,251.94106126679299,251.94106126679299,410.058938733207,0.21105575618239167,0.25634615007848427,-0.9432614267117139,0.9999999999999999,-0.2563461500784843,1.8300364599894519,104.85336551245733,251.94107348274318,410.05892651725685,-1.221595019273991e-05,766.3078198034098,-109.71328758815613,109.71328758815613,-29.434425142635344,29.434425142635344,0.0,0.0,2.721267037231148,0.0
12779,3,2,22,2013,3,662.0,145.31412040169528,145.31412040169528,516.6858795983047,0.6790381132240817,0.16680320718595712,0.7149013434464633,1.0,-0.16680320718595712,1.738382884996718,99.6020024880879,263.57747293637766,398.42252706362234,-118.26335253468238,701.0366937559174,26.10379616565067,26.10379616565067,7.003255950735012,7.003255950735012,0.0,1.2424740087394568,4.2303631854437285,-5.552929838705722
12783,2,2,22,2013,2,662.0,369.8368146905335,369.8368146905335,292.1631853094665,-0.6455558590856987,-0.390214160237252,0.656498699123206,1.0,0.390214160237252,1.1699321457652148,67.03217426903103,369.8368274672024,292.1631725327976,-1.2776668881997466e-05,619.6365590575691,-68.87852421663534,68.87852421663534,-18.479072221408963,18.479072221408963,0.0,0.0,7.9427141390552265,0.0
12810,2,2,22,2013,2,662.0,226.1856069636233,226.1856069636233,435.8143930363767,-0.8590095004097388,0.4873000331319488,0.15697565389388438,1.0,-0.4873000331319488,2.0797914881114075,119.16327453601657,226.1856186195968,435.81438138040323,-1.1655973509050455e-05,797.0793842431666,-119.14381055837875,119.14381055837875,-31.964492635142847,31.964492635142847,0.0,0.0,4.073358152896529,0.0
12829,2,2,22,2013,2,662.0,567.5675775452395,567.5675775452395,94.43242245476051,0.2237965782892724,-0.8715702797075799,0.436211346799306,1.0,0.8715702797075799,0.5124001839136472,29.35836795997916,567.5675838827793,94.43241611722067,-6.337539844025741e-06,324.6955686435504,-13.732055065201777,13.732055065201777,-3.6841038652355746,3.6841038652355746,0.0,0.0,4.208289548056239,0.0
12849,4,2,22,2013,4,662.0,226.30903925725627,226.30903925725627,435.69096074274375,0.17404444068692138,0.486067831140619,-0.8564149672887738,1.0,-0.486067831140619,2.0783809649475598,119.08245751182267,226.30905091628756,435.69094908371244,-1.1659031287081234e-05,796.9327608686473,-119.09823998874715,119.09823998874715,-31.952266736621205,31.952266736621205,0.0,0.0,-6.471238715670761,0.0
12926,2,2,22,2013,2,662.0,226.9824427816439,226.9824427816439,435.0175572183561,0.5600047527091141,0.4793689666560763,0.6757218886126818,0.9999999999999999,-0.47936896665607637,2.0707318645385526,118.64419634131477,226.98245445729393,435.0175455427061,-1.167565002901938e-05,796.1326963685833,-118.8496849520228,118.8496849520228,-31.88558315814937,31.88558315814937,0.0,0.0,2.719910591627114,0.0
12926,3,2,22,2013,3,662.0,126.85509260940469,126.85509260940469,535.1449073905953,-0.3870389909634956,-0.9025361183410978,-0.18875744902849056,1.0,0.9025361183410978,0.44517314940290514,25.50654261333331,587.7837114080484,74.21628859195164,-460.9286187986437,550.2269799944278,221.87865273124845,221.87865273124845,59.52670581782604,59.52670581782604,0.0,7.095774904116878,8.793955975983845,8.562017368932755
12980,2,2,22,2013,2,662.0,384.9897354892139,384.9897354892139,277.0102645107861,0.5351515767107352,-0.44459639325820244,-0.7182943944134688,0.9999999999999999,0.4445963932582025,1.1100727055976964,63.60248098341636,384.9897480995605,277.0102519004395,-1.2610346573183051e-05,599.8654624930347,-63.959895411052706,63.959895411052706,-17.159478081401065,17.159478081401065,0.0,0.0,4.200672675460345,0.0
12989,2,2,22,2013,2,662.0,283.3605725063879,283.3605725063879,378.6394274936121,0.4355727345271677,0.031450516830561215,-0.8996039450378239,1.0,-0.031450516830561215,1.6022520307358359,91.80227907742885,283.36058519304703,378.63941480695297,-1.268665914722078e-05,728.2420514617444,-98.43415762229401,98.43415762229401,-26.408404193372828,26.408404193372828,0.0,0.0,3.0465906274600405,0.0
13085,2,2,22,2013,2,662.0,502.38237635077286,502.38237635077286,159.61762364922714,-0.18997483216605737,-0.7547503313579367,0.6279024609432289,1.0,0.7547503313579367,0.7155228760546941,40.99644094299629,502.3823858327137,159.61761416728632,-9.481940821842727e-06,434.2886703363523,-29.33276268787318,29.33276268787318,-7.869539110011102,7.869539110011102,0.0,0.0,6.022055416435183,0.0
13144,4,2,22,2013,4,662.0,201.31350651789052,201.31350651789052,460.6864934821095,0.05398026033639971,0.7664223475109995,0.6400647754171005,1.0,-0.7664223475109995,2.4440490737985336,140.03369685151384,201.3135174841978,460.6864825158022,-1.096630728625314e-05,826.4699857339054,-128.3966823268604,128.3966823268604,-34.446898981821114,34.446898981821114,0.0,0.0,-9.788318251637989,0.0
13151,2,2,22,2013,2,662.0,653.918834461117,653.918834461117,8.081165538883056,-0.0042862747539093365,-0.9904607958958777,0.13772813671156175,1.0,0.9904607958958777,0.138234647402404,7.920261878636817,653.9188350859728,8.081164914027227,-6.24855829300941e-07,91.2372665102612,-0.3578833105781014,0.3578833105781014,-0.09601471021953796,0.09601471021953796,0.0,0.0,6.313792798308171,0.0
13157,2,2,22,2013,2,662.0,317.5657124641923,317.5657124641923,344.4342875358077,0.05031596969975515,-0.1627893263047483,-0.9853770539414948,1.0,0.1627893263047483,1.407279292519515,80.63116405752461,317.5657253978689,344.4342746021311,-1.2933676600823674e-05,686.0364927794643,-86.46402350617608,86.46402350617608,-23.196997222224745,23.196997222224745,0.0,0.0,6.697764668461179,0.0
13157,3,2,22,2013,3,662.0,190.65125652577552,190.65125652577552,471.3487434742245,0.14122647504040176,-0.9608978954955772,0.2381812695822936,0.9999999999999999,0.9608978954955774,0.28056950878348486,16.075448713352362,630.0820338300754,31.917966169924625,-439.43077730429985,481.70517924019606,259.160122261181,259.160122261181,69.52876343736915,69.52876343736915,0.0,0.36328772869389375,5.522404937509816,-7.114548203474811
13171,2,2,22,2013,2,662.0,409.4922275830295,409.4922275830295,252.5077724169705,0.823632994625644,-0.5240174054871306,-0.21687426982131858,1.0,0.5240174054871306,1.0192352996267198,58.39788099936293,409.49223980953707,252.50776019046293,-1.2226507578816381e-05,567.2940754795352,-56.19673965082585,56.19673965082585,-15.07674013672495,15.07674013672495,0.0,0.0,8.037038084503017,0.0
13215,4,2,22,2013,4,662.0,185.74208622309212,185.74208622309212,476.2579137769079,-0.0019383852984591837,0.9792190864174355,-0.20279601440422274,1.0,-0.9792190864174355,2.937370766843526,168.2989478052402,185.742096683161,476.257903316839,-1.0460068892825802e-05,844.722528451136,-134.25802834357583,134.25802834357583,-36.01940997257479,36.01940997257479,0.0,0.0,-6.978900333111364,0.0
13215,5,2,22,2013,5,662.0,113.7012229344339,113.7012229344339,548.2987770655661,0.019348545369199194,-0.591970380067208,0.8057274371120677,0.9999999999999999,0.5919703800672081,0.9372949121742753,53.703042626671134,433.07515045535126,228.92484954464874,-319.3739275209174,601.7113086423515,164.78309193899028,164.78309193899028,44.20882548572732,44.20882548572732,0.0,-0.0007565178094675668,-6.59672828566847,-0.07914773017923105
13226,2,2,22,2013,2,662.0,553.0466356185432,553.0466356185432,108.95336438145682,-0.5074880614875107,-0.8479309352309139,0.15319594161098457,0.9999999999999999,0.847930935230914,0.5587264135696268,32.01266540002059,553.0466427435354,108.95335725646464,-7.124992180251866e-06,351.02839840895075,-16.9086417902004,16.9086417902004,-4.536334312627207,4.536334312627207,0.0,0.0,6.0334693308799805,0.0
13229,2,2,22,2013,2,662.0,354.7327146381698,354.7327146381698,307.2672853618302,0.7987158709615853,-0.33138353754826966,-0.5022329225728546,1.0,0.33138353754826966,1.2330267340379693,70.64722788717549,354.7327275265867,307.2672724734133,-1.2888416904388578e-05,639.0928574555788,-73.8649782819768,73.8649782819768,-19.816862858623697,19.816862858623697,0.0,0.0,4.981596006956293,0.0
13297,2,2,22,2013,2,662.0,416.942115489288,416.942115489288,245.05788451071197,-0.8124223316299708,-0.5463145004445114,-0.20374106525927882,0.9999999999999999,0.5463145004445115,0.9928386112314989,56.885462161194816,416.94212757094374,245.05787242905626,-1.208165571142672e-05,557.2270547134486,-53.885886056911474,53.885886056911474,-14.456772869122942,14.456772869122942,0.0,0.0,8.804906044318683,0.0
13310,2,2,22,2013,2,662.0,530.544819392731,530.544819392731,131.45518060726897,-0.5468128363444249,-0.8087428797388283,-0.2166348921127722,1.0,0.8087428797388283,0.6287847328339805,36.02671141364812,530.5448276394612,131.45517236053877,-8.246730203609332e-06,389.3935958857374,-22.188929369483102,22.188929369483102,-5.95295606283317,5.95295606283317,0.0,0.0,9.445100801885138,0.0
13419,4,2,22,2013,4,662.0,193.62794517617525,193.62794517617525,468.3720548238248,-0.04095332538796004,0.8671745657703978,-0.49631753708748794,1.0,-0.8671745657703978,2.620296796906843,150.13194753441033,193.62795589978572,468.3720441002143,-1.0723610472496148e-05,835.49243007867,-131.28326264396642,131.28326264396642,-35.22132507122065,35.22132507122065,0.0,0.0,-5.552472290711444,0.0
13430,2,2,22,2013,2,662.0,466.5276942048773,466.5276942048773,195.47230579512268,0.7286914418976611,-0.676577827054631,0.10607179852883337,1.0,0.676577827054631,0.8276910217222606,47.42320228555648,466.5277049880031,195.4722950119969,-1.0783125787838799e-05,487.8336732184963,-39.16233010627355,39.16233010627355,-10.506664226956616,10.506664226956616,0.0,0.0,4.687943964133874,0.0
13477,4,2,22,2013,4,662.0,563.492536337245,563.492536337245,98.50746366275496,0.21736058102487268,-0.8650593016428217,0.4521358009025201,1.0,0.8650593016428217,0.5255277586195083,30.110522585867695,563.4925429008026,98.50745709919738,-6.563557576555468e-06,332.23204769307546,-14.603817699183304,14.603817699183304,-3.9179846699781895,3.9179846699781895,0.0,0.0,-8.898018454258445,0.0
13493,2,2,22,2013,2,662.0,195.5846366331931,195.5846366331931,466.4153633668069,0.05365510144930564,0.8407724003088137,0.5387233993130618,1.0,-0.8407724003088137,2.5695046744274492,147.22177328382952,195.584647419918,466.41535258008196,-1.0786724914169099e-05,833.1979211207713,-130.5471655394522,130.5471655394522,-35.02384128783548,35.02384128783548,0.0,0.0,4.799025001203578,0.0
13512,4,2,22,2013,4,662.0,245.37706192623136,245.37706192623136,416.62293807376864,0.07713658945427034,0.31060312623266073,0.9474046888958599,1.0,-0.31060312623266073,1.8866238027724125,108.09558142778106,245.3770740143623,416.6229259856377,-1.208813094422112e-05,774.1849953354855,-112.1015262793664,112.1015262793664,-30.07515366809029,30.07515366809029,0.0,0.0,-7.077174025826599,0.0
13530,4,2,22,2013,4,662.0,638.1975382975406,638.1975382975406,23.802461702459368,-0.1558010611864563,-0.9712108571468127,0.18020960100207645,1.0,0.9712108571468127,0.24053419317038147,13.781594097247329,638.1975400937584,23.802459906241552,-1.796217816263379e-06,157.77395587879496,-1.7954651505831638,1.7954651505831638,-0.48169629889712445,0.48169629889712445,0.0,0.0,-8.295213881547784,0.0
13609,4,2,22,2013,4,662.0,619.544678389893,619.544678389893,42.455321610107035,-0.028681708059813286,-0.9471041636215406,0.3196420855793455,0.9999999999999999,0.9471041636215407,0.32670738110106995,18.71895407286346,619.544681500082,42.45531849991801,-3.110189027211163e-06,212.58339649640035,-4.239397258436109,4.239397258436109,-1.1373665304949077,1.1373665304949077,0.0,0.0,-7.94639669303844,0.0
13634,2,2,22,2013,2,662.0,609.6892947780833,609.6892947780833,52.31070522191669,-0.17572741677661283,-0.9337716416903826,0.3117537428289615,1.0,0.9337716416903826,0.36598519929343876,20.96940728376836,609.689298549297,52.31070145070305,-3.77121364181221e-06,237.06082886102416,-5.771526466656573,5.771526466656573,-1.5484137562192672,1.5484137562192672,0.0,0.0,7.400655988328697,0.0
13637,4,2,22,2013,4,662.0,269.06290697738876,269.06290697738876,392.93709302261124,0.7865750066316273,0.1272783913758435,0.6042350288019002,1.0,-0.1272783913758435,1.6984208949309854,97.31234911637769,269.06291947879515,392.93708052120485,-1.2501406388309988e-05,745.6409400906753,-103.53477078345274,103.53477078345274,-27.776821999220026,27.776821999220026,0.0,0.0,-8.10976609280485,0.0
13657,4,2,22,2013,4,662.0,636.7906094156947,636.7906094156947,25.20939058430531,-0.10206253319757752,-0.9694418061858628,-0.2230825491525172,0.9999999999999999,0.969441806185863,0.24785119936588249,14.200827670920612,636.7906113138904,25.209388686109605,-1.8981957055075327e-06,162.47909279141322,-1.9556711757885161,1.9556711757885161,-0.5246771662101841,0.5246771662101841,0.0,0.0,-7.676206975819836,0.0
13658,2,2,22,2013,2,662.0,474.4756768878387,474.4756768878387,187.5243231121613,-0.2929797143171796,-0.6949256906303001,0.6566895548892369,0.9999999999999998,0.6949256906303002,0.8024797704345452,45.97870399052662,474.47568740875505,187.52431259124495,-1.0520916362111166e-05,476.2507965098627,-36.91894797282518,36.91894797282518,-9.904798537531773,9.904798537531773,0.0,0.0,4.454078353232277,0.0
13701,2,2,22,2013,2,662.0,433.8647594714539,433.8647594714539,228.1352405285461,-0.8034121041701203,-0.5941178193376491,0.03940821765084274,0.9999999999999999,0.5941178193376492,0.9346278468370551,53.55023103916279,433.8647711753042,228.1352288246958,-1.1703850304911612e-05,534.0406412028652,-48.72819192465535,48.72819192465535,-13.07304109713937,13.07304109713937,0.0,0.0,2.578241671755065,0.0
13728,4,2,22,2013,4,662.0,312.41735546370836,312.41735546370836,349.58264453629164,-0.5685375608416312,-0.13627260215663595,0.811292068131883,1.0,0.13627260215663595,1.4340983918790022,82.16778526116524,312.41736837789415,349.58263162210585,-1.2914185788304167e-05,692.4454678795379,-88.24377013298303,88.24377013298303,-23.67447647757487,23.67447647757487,0.0,0.0,-5.425084706886356,0.0
13742,4,2,22,2013,4,662.0,256.11971150073083,256.11971150073083,405.88028849926917,-0.12550755401301045,0.22325483427797077,0.9666463328731905,0.9999999999999999,-0.2232548342779708,1.795948640738636,102.90027733658079,256.11972379274295,405.88027620725705,-1.2292012115722173e-05,761.280223452228,-108.19851287793551,108.19851287793551,-29.028033867739676,29.028033867739676,0.0,0.0,-6.853052587987817,0.0
13745,4,2,22,2013,4,662.0,206.01640155297662,206.01640155297662,455.9835984470234,0.5919109513987657,0.7084780704481524,-0.3843179013632737,1.0,-0.7084780704481524,2.358135671374764,135.11122148902282,206.0164126609041,455.9835873390959,-1.1107927491593728e-05,820.9356160024423,-126.63660920601946,126.63660920601946,-33.97469783226273,33.97469783226273,0.0,0.0,-4.734467858581882,0.0
13756,4,2,22,2013,4,662.0,430.3526566410379,430.3526566410379,231.64734335896208,-0.36423158044593695,-0.5845059395098888,0.7250435590249161,0.9999999999999999,0.5845059395098889,0.9465253094129656,54.231905431677305,430.35266842886676,231.64733157113324,-1.1787828839260328e-05,538.8910572712406,-49.787867537824404,49.787867537824404,-13.357336128278952,13.357336128278952,0.0,0.0,-9.94952962448466,0.0
13787,4,2,22,2013,4,662.0,447.1530965492524,447.1530965492524,214.84690345074762,0.2148479238870805,-0.6291187821458997,-0.7470273941112677,1.0,0.6291187821458997,0.8903773134622703,51.01486223558483,447.15310790896507,214.84689209103493,-1.1359712686953571e-05,515.4922491005946,-44.771938681094504,44.771938681094504,-12.011637847789736,12.011637847789736,0.0,0.0,-9.290720134816155,0.0
13805,2,2,22,2013,2,662.0,334.73474290676523,334.73474290676523,327.26525709323477,0.5281537296849479,-0.24532303251698073,0.8129392643589997,1.0,0.24532303251698073,1.3229434331951242,75.79907525662799,334.73475586013325,327.26524413986675,-1.295336801376834e-05,664.505024669736,-80.58819598264985,80.58819598264985,-21.620601060973083,21.620601060973083,0.0,0.0,5.2991071149758735,0.0
13840,4,2,22,2013,4,662.0,656.0090723622712,656.0090723622712,5.99092763772876,0.1181088701545849,-0.9929506964406429,0.009960382967010142,1.0,0.9929506964406429,0.11880741792499996,6.807163621949423,656.0090728269854,5.990927173014597,-4.647141622626805e-07,78.47678764766766,-0.22867102338278303,0.22867102338278303,-0.06134899671693871,0.06134899671693871,0.0,0.0,-4.14192770047892,0.0
13895,2,2,22,2013,2,662.0,202.25337322185075,202.25337322185075,459.7466267781492,-0.09481658639083976,0.7546268150249413,0.6492674217843534,1.0,-0.7546268150249413,2.425881514316311,138.9927723691296,202.25338421687883,459.7466157831212,-1.0995028077331881e-05,825.3647746018175,-128.04455106296905,128.04455106296905,-34.352427459225794,34.352427459225794,0.0,0.0,6.921851971266593,0.0
13899,4,2,22,2013,4,662.0,265.66030578060304,265.66030578060304,396.33969421939696,-0.2207002740494773,0.1516032612644207,0.9634873326663291,1.0,-0.1516032612644207,1.7229864079540107,98.7198493341707,265.660318230801,396.339681769199,-1.245019797124769e-05,749.7622667790206,-104.75661984270508,104.75661984270508,-28.104625727107265,28.104625727107265,0.0,0.0,-5.771132662782885,0.0
13903,2,2,22,2013,2,662.0,508.76611836125005,508.76611836125005,153.23388163874995,-0.6368356063570538,-0.767513036145405,0.07324035651678501,1.0,0.767513036145405,0.69584385467798,39.86891607316284,508.7661275796382,153.23387242036182,-9.218388129283994e-06,424.3646020428882,-27.665608901322557,27.665608901322557,-7.422266820480487,7.422266820480487,0.0,0.0,7.696643233186557,0.0
13904,2,2,22,2013,2,662.0,204.27517233389983,204.27517233389983,457.72482766610017,0.18147319143285828,0.7296206774564378,-0.6593338667315536,1.0,-0.7296206774564378,2.38856342808996,136.8546035288544,204.27518339000275,457.7248166099972,-1.1056102920292687e-05,822.9859013960029,-127.28770984325928,127.28770984325928,-34.149378341692895,34.149378341692895,0.0,0.0,5.435488198242215,0.0
13927,4,2,22,2013,4,662.0,225.03332667396904,225.03332667396904,436.96667332603096,-0.1315936632677648,0.4988682467788408,0.8566291964108951,1.0,-0.4988682467788408,2.0930887586017484,119.92515201415696,225.0333383012234,436.9666616987766,-1.1627254366430861e-05,798.4477823561625,-119.56939630844384,119.56939630844384,-32.07867089173732,32.07867089173732,0.0,0.0,-3.1769148772284335,0.0
13941,2,2,22,2013,2,662.0,418.0213318648347,418.0213318648347,243.97866813516532,-0.5297815070315444,-0.5494786302376355,-0.6460687190381202,1.0,0.5494786302376355,0.9890562325195906,56.668747824482345,418.02134392441815,243.97865607558185,-1.2059583468726487e-05,555.7618711873382,-53.553125963413315,53.553125963413315,-14.367498340231828,14.367498340231828,0.0,0.0,3.479372847044525,0.0
13949,4,2,22,2013,4,662.0,201.22525547402034,201.22525547402034,460.77474452597966,0.24485799053505736,0.7675355762868457,0.5923965762942536,1.0,-0.7675355762868457,2.4457839618505055,140.13309861481952,201.2252664376201,460.7747335623799,-1.0963599748947672e-05,826.5737411807793,-128.42975632622196,128.42975632622196,-34.4557722384683,34.4557722384683,0.0,0.0,-7.048311087633269,0.0
13965,2,2,22,2013,2,662.0,365.0082601675912,365.0082601675912,296.9917398324088,0.6613491874722444,-0.371936345088561,-0.6513682579247819,1.0,0.371936345088561,1.1897021773403944,68.1649136391292,365.00827298585114,296.99172701414886,-1.2818259961022704e-05,625.8825801980832,-70.46375195601912,70.46375195601912,-18.90436498452509,18.90436498452509,0.0,0.0,4.350152367055549,0.0
13979,4,2,22,2013,4,662.0,236.7227508027403,236.7227508027403,425.2772491972597,-0.47940713752730707,0.38673710330055755,-0.7877837326440346,1.0,-0.38673710330055755,1.967887078827651,112.75162417515274,236.72276270677446,425.27723729322554,-1.1904034153076282e-05,784.5337215569413,-115.26636758435453,115.26636758435453,-30.924232995925966,30.924232995925966,0.0,0.0,-3.169268200656747,0.0
14006,4,2,22,2013,4,662.0,532.8253840983732,532.8253840983732,129.1746159016268,-0.3245130560840907,-0.8128653296519084,0.4836747174298631,0.9999999999999999,0.8128653296519085,0.6217415353951898,35.62316592612807,532.825392236868,129.17460776313203,-8.138494763443305e-06,385.61931648211385,-21.635419111762086,21.635419111762086,-5.8044575846203195,5.8044575846203195,0.0,0.0,-7.169229911462225,0.0
14028,4,2,22,2013,4,662.0,375.69775203672003,375.69775203672003,286.30224796327997,0.8036781348599052,-0.4117686782568928,-0.4295905156712326,1.0,0.4117686782568928,1.1464022591309597,65.68401107246693,375.69776475549736,286.30223524450264,-1.2718777327336284e-05,612.020629119966,-66.96584264039596,66.96584264039596,-17.965928518261073,17.965928518261073,0.0,0.0,-3.661686833496998,0.0
14040,2,2,22,2013,2,662.0,544.5828815596462,544.5828815596462,117.41711844035376,-0.5234398312306948,-0.8335708417014797,0.1765513946313323,0.9999999999999999,0.8335708417014798,0.5852557353901235,33.53268357367937,544.5828891206145,117.41711087938552,-7.560968242614763e-06,365.76880509354436,-18.84629049481204,18.84629049481204,-5.056176320850581,5.056176320850581,0.0,0.0,7.47007786386731,0.0
14046,2,2,22,2013,2,662.0,314.7699150899597,314.7699150899597,347.2300849100403,0.9885883817620997,-0.14849713423518984,0.02533007242249856,1.0,0.14849713423518984,1.4217479431374516,81.46015667318173,314.7699280138295,347.2300719861705,-1.292386980367155e-05,689.5194860793348,-87.42951179943496,87.42951179943496,-23.456023211863283,23.456023211863283,0.0,0.0,7.742156775047872,0.0
14072,2,2,22,2013,2,662.0,293.0319023679045,293.0319023679045,368.9680976320955,-0.5772518701521833,-0.028067964875863716,-0.8160836156629627,1.0,0.028067964875863716,1.542724675238281,88.39161284184408,293.03191515246306,368.96808484753694,-1.278455857800509e-05,716.3951762119816,-95.0155947954879,95.0155947954879,-25.491255196810602,25.491255196810602,0.0,0.0,4.147958366519475,0.0
14099,4,2,22,2013,4,662.0,597.2357909061394,597.2357909061394,64.76420909386059,-0.38395105753641484,-0.9162950339659673,0.1139517272619218,1.0,0.9162950339659673,0.4120667622066021,23.6096863520592,597.235795479789,64.76420452021102,-4.57364956218953e-06,265.29847961777494,-7.905053968759145,7.905053968759145,-2.1208071000968896,2.1208071000968896,0.0,0.0,-5.064265589676417,0.0
14119,2,2,22,2013,2,662.0,266.7206026884924,266.7206026884924,395.2793973115076,0.7397647891324549,0.14395673408386078,-0.6572857182928313,1.0,-0.14395673408386078,1.7152549712792222,98.27687064313267,266.7206151549412,395.2793848450588,-1.246644876573555e-05,748.4787801148562,-104.37555109619846,104.37555109619846,-28.002390713101015,28.002390713101015,0.0,0.0,5.8191043587320355,0.0
14172,2,2,22,2013,2,662.0,627.1511864519609,627.1511864519609,34.84881354803906,-0.23590477688561717,-0.9571078582148349,-0.16820667045619403,0.9999999999999999,0.957107858214835,0.293946664022004,16.841903250410827,627.1511890362569,34.84881096374306,-2.584295998531161e-06,191.9110504410528,-3.1640622439661565,3.1640622439661565,-0.8488703174793438,0.8488703174793438,0.0,0.0,6.2598914827260135,0.0
14197,2,2,22,2013,2,662.0,361.4600950283466,361.4600950283466,300.5399049716534,0.27779048717447685,-0.35819400325268824,-0.8913638433710332,0.9999999999999999,0.3581940032526883,1.204463498915066,69.01067506539329,361.46010787365435,300.53989212634565,-1.2845307765019243e-05,630.4564712844237,-71.633978356318,71.633978356318,-19.21831912933964,19.21831912933964,0.0,0.0,9.134106470322555,0.0
14298,4,2,22,2013,4,662.0,355.1014025582933,355.1014025582933,306.8985974417067,0.6054043425556409,-0.3328791712822158,-0.7229640650414357,0.9999999999999999,0.33287917128221584,1.2314410879451998,70.55637705825839,355.1014154446249,306.8985845553751,-1.2886331603567669e-05,638.6207377294983,-73.7423003946466,73.7423003946466,-19.783950226337698,19.783950226337698,0.0,0.0,-5.484715002880797,0.0
14299,2,2,22,2013,2,662.0,611.7976505890405,611.7976505890405,50.20234941095953,-0.21922930142631977,-0.9366599763023694,-0.27314209157391417,1.0,0.9366599763023694,0.3578273685009696,20.501998009378013,611.7976542207728,50.202345779227244,-3.6317322837930988e-06,232.00639547921764,-5.431470682061486,5.431470682061486,-1.4571819031226991,1.4571819031226991,0.0,0.0,5.33551195469183,0.0
14326,4,2,22,2013,4,662.0,249.16870860217068,249.16870860217068,412.8312913978293,-0.9455582869066763,0.2789132625330606,0.16771081672115193,1.0,-0.2789132625330606,1.8534586043855652,106.19535553350062,249.16872076537848,412.83127923462155,-1.2163207799176234e-05,769.6378076690137,-110.7206795407264,110.7206795407264,-29.704693253901237,29.704693253901237,0.0,0.0,-6.114436737678884,0.0
